APSIM output file, version = 5.3
Title = Continuous spring wheat at Dingxi
            day           year           date          event           flag           rain           w_ep          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)             es         runoff          drain         sw_dep          nh4()        tot_no3         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n          w_mat       n_stress       w_stress             eo
            211           1988     29/07/1988          2.000          0.000         69.200         14.773          0.106          0.137          0.131          0.120          0.130          0.147          0.158          0.166         47.547          0.000          0.000        280.624          0.632        810.763         71.991        162.576         85.365        149.759        160.690         99.546         47.048         33.788          0.000       9102.360        460.900        104.607          0.064          5.441          0.002       1114.537       2924.881         50.672       1103.676          6.238            209          1.000          0.978        156.445
            213           1988     31/07/1988          0.000          0.000          0.000          0.000          0.091          0.137          0.131          0.120          0.130          0.147          0.158          0.166          1.544          0.000          0.000        279.080          0.625        810.916         72.534        162.042         85.411        149.869        160.729         99.512         47.038         33.781          0.000       9102.359        460.907        198.309          1.503         90.789          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         20.148
            244           1988     31/08/1988          0.000          0.000         94.400          0.000          0.187          0.207          0.182          0.123          0.131          0.147          0.158          0.166         59.511          0.000          0.000        313.969          1.802        820.733         64.609        138.312        122.979        153.765        161.190         99.197         46.952         33.730          0.000       9098.228        467.366        110.476          0.511         30.854          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        147.824
            274           1988     30/09/1988          0.000          0.000         20.800          0.000          0.160          0.187          0.181          0.130          0.132          0.147          0.158          0.166         25.561          0.000          0.000        309.208          1.874        829.013         74.831        127.836        123.686        161.220        161.944         98.933         46.874         33.688          0.000       9094.133        457.164         85.781          0.454         27.402          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         88.748
            305           1988     31/10/1988          0.000          0.000         23.700          0.000          0.154          0.177          0.175          0.136          0.133          0.147          0.157          0.165         25.460          0.000          0.000        307.448          1.806        832.604         79.611        122.997        120.357        167.378        163.116         98.700         46.795         33.649          0.000       9092.737        453.828         79.497          0.360         21.720          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         48.163
            335           1988     30/11/1988          0.000          0.000          1.400          0.000          0.099          0.163          0.169          0.140          0.134          0.147          0.157          0.165          9.577          0.000          0.000        299.271          1.582        834.409         89.147        114.033        116.368        171.449        164.549         98.526         46.722         33.615          0.000       9092.429        452.956         78.302          0.359         21.686          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         35.059
            366           1988     31/12/1988          0.000          0.000          0.400          0.000          0.063          0.151          0.162          0.143          0.136          0.147          0.157          0.165          6.658          0.000          0.000        293.013          1.549        834.928         98.522        105.552        112.197        173.872        166.167         98.395         46.646         33.577          0.000       9092.429        452.956         78.302          0.359         21.686          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         17.856
             31           1989     31/01/1989          0.000          0.000          4.300          0.000          0.076          0.143          0.157          0.144          0.137          0.147          0.157          0.164          4.887          0.000          0.000        292.426          1.545        835.055        104.982        100.268        108.613        175.004        167.775         98.311         46.569         33.533          0.000       9092.429        452.956         78.302          0.359         21.686          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000          6.183
             59           1989     28/02/1989          0.000          1.000         12.800          0.000          0.127          0.141          0.154          0.144          0.139          0.147          0.156          0.164          8.453          0.000          0.000        296.773          1.544        835.106        106.719         99.509        106.081        175.371        169.149         98.279         46.504         33.493          0.000       9092.428        452.955         78.298          0.359         21.673          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         15.314
             90           1989     31/03/1989          0.000          0.000          8.600          0.000          0.090          0.139          0.151          0.145          0.140          0.147          0.156          0.164         12.944          0.000          0.000        292.429         28.735        838.071        111.994         97.856        104.087        175.406        170.545         98.292         46.442         33.451          0.000       9092.412        452.913         79.102          0.323         19.486          0.000          0.000          0.000          0.000        106.162          0.000              0          1.000          1.000         56.105
            120           1989     30/04/1989          0.000          0.000         28.400          1.770          0.163          0.134          0.148          0.144          0.141          0.148          0.156          0.163         20.593          0.000          0.000        298.467        135.400        843.390        119.233         96.497        102.487        175.267        171.757         98.344         46.392         33.413          0.000       9092.135        452.494         79.443          0.264         15.921          0.266          0.000        176.977         14.890        213.088          0.744              0          1.000          0.788         97.298
            151           1989     31/05/1989          0.000          0.000         21.300         15.120          0.081          0.122          0.138          0.144          0.142          0.148          0.156          0.163         18.708          0.000          0.000        285.939         29.849        922.527        185.809        109.934        100.811        174.939        172.869         98.433         46.352         33.379          0.000       9090.686        448.881         85.396          0.209         12.622          0.391          0.000       1151.388         46.690        497.493          2.821              0          1.000          0.460        154.294
            181           1989     30/06/1989          0.000          0.000         47.600         15.619          0.090          0.151          0.135          0.133          0.140          0.148          0.156          0.163         29.739          0.000          0.000        288.181          1.963        945.781        135.807        180.011        106.476        173.147        172.129         98.533         46.325         33.351          0.000       9088.055        443.270         86.073          0.097          5.860          0.274        199.942       2046.834         50.246        985.446          3.553              0          1.000          0.886        151.866
            211           1989     30/07/1989          2.000          0.000         88.300         15.376          0.251          0.250          0.194          0.123          0.128          0.146          0.156          0.163         32.172          0.469          0.000        328.464          1.376        933.347         53.500        204.322        159.916        171.086        167.781         97.131         46.279         33.332          0.196       9085.499        438.281         83.348          0.036          2.151          0.002        939.349       2737.618         43.448       1316.115          5.207            209          1.000          0.977        142.409
            212           1989     31/07/1989          0.000          0.000          0.000          0.000          0.238          0.239          0.199          0.124          0.128          0.146          0.156          0.163          2.001          0.000          0.000        326.463          1.533        934.121         56.814        196.295        164.371        172.096        167.834         97.106         46.274         33.331          0.000       9085.176        439.429        157.353          1.246         89.457          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         13.027
            243           1989     31/08/1989          0.000          0.000         74.000          0.000          0.236          0.242          0.231          0.158          0.130          0.145          0.156          0.163         56.262          0.275          0.000        343.926          1.985        947.062         57.640        146.762        181.621        214.441        170.298         96.771         46.204         33.326          0.044       9079.091        438.842         87.283          0.439         31.519          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        134.150
            273           1989     30/09/1989          0.000          0.000         31.800          0.000          0.212          0.224          0.212          0.178          0.137          0.145          0.155          0.162         33.796          0.000          0.000        341.931          2.192        957.422         66.355        132.944        165.417        238.116        178.467         96.651         46.149         33.324          0.000       9073.408        425.604         65.796          0.318         22.804          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        106.216
            304           1989     31/10/1989          0.000          0.000         39.600          0.000          0.184          0.208          0.212          0.190          0.146          0.146          0.155          0.162         39.138          0.000          0.000        342.392          2.351        963.746         66.991        117.607        159.962        251.214        191.444         97.096         46.110         33.322          0.000       9070.284        417.969         57.974          0.255         18.334          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         65.773
            334           1989     30/11/1989          0.000          0.000         10.700          0.000          0.157          0.191          0.199          0.190          0.156          0.148          0.155          0.162         16.122          0.000          0.000        336.970          2.406        965.398         74.893        108.518        149.964        248.907        204.805         98.903         46.098         33.311          0.000       9069.809        416.746         56.964          0.254         18.222          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         26.278
            365           1989     31/12/1989          0.000          0.000          9.000          0.000          0.192          0.187          0.189          0.185          0.163          0.150          0.155          0.162          7.022          0.000          0.000        338.948          2.341        966.401         77.430        108.871        142.473        241.945        213.959        102.258         46.163         33.302          0.000       9069.657        416.353         56.651          0.254         18.222          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         18.315
             31           1990     31/01/1990          0.000          0.000          3.500          0.000          0.179          0.179          0.185          0.181          0.167          0.153          0.156          0.162          6.252          0.000          0.000        336.196          2.344        966.469         81.495        104.509        139.163        236.638        218.600        106.343         46.425         33.296          0.000       9069.657        416.352         56.649          0.254         18.222          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000          9.160
             59           1990     28/02/1990          0.000          1.000          6.600          0.000          0.151          0.173          0.180          0.179          0.168          0.156          0.156          0.162         10.960          0.000          0.000        331.837          2.339        966.547         85.889        100.984        135.936        232.915        220.566        110.083         46.867         33.306          0.000       9069.646        416.323         56.627          0.254         18.222          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         16.678
             90           1990     31/03/1990          0.000          0.000         26.300          0.000          0.191          0.178          0.176          0.176          0.169          0.158          0.157          0.162         21.415          0.000          0.000        336.722         21.257        978.503         90.943        108.639        133.215        229.522        221.369        113.904         47.558         33.353          0.000       9069.123        415.056         56.235          0.219         15.685          0.000          0.000          0.000          0.000        116.860          0.000              0          1.000          1.000         72.281
            120           1990     30/04/1990          0.000          0.000         57.100         14.003          0.236          0.187          0.184          0.176          0.169          0.160          0.158          0.162         34.145          0.000          0.000        345.674        121.746        932.940         54.685        102.417        125.885        229.271        221.732        117.133         48.381         33.436          0.000       9067.244        410.737         58.475          0.165         11.852          1.945          0.000       1216.497         87.721        372.310          5.296              0          1.000          0.998        105.757
            151           1990     31/05/1990          0.000          0.000         55.600         61.667          0.096          0.144          0.140          0.147          0.167          0.162          0.159          0.163         33.918          0.000          0.000        305.689         26.411        955.850         86.430        118.239        118.067        210.176        220.061        119.966         49.343         33.567          0.000       9065.213        407.264         84.117          0.071          5.108          2.362          0.000       5151.445        204.257        847.750         10.117              0          1.000          0.632        146.561
            181           1990     30/06/1990          0.000          0.000         46.000         35.005          0.151          0.122          0.130          0.119          0.131          0.153          0.160          0.163         33.351          0.000          0.000        283.333          2.855        976.916        104.659        122.878        117.720        212.183        217.080        118.662         50.004         33.728          0.000       9063.375        406.034        111.319          0.021          1.499          0.476        269.113       6756.625        200.393       1347.720         10.360              0          1.000          0.483        171.713
            212           1990     31/07/1990          0.000          0.000         57.200         17.111          0.254          0.144          0.130          0.113          0.120          0.138          0.157          0.163         35.876          0.000          0.000        287.546          0.486        935.083         72.232        139.854        117.581        205.993        205.255        111.202         49.140         33.826          0.000       9061.004        405.889        123.926          0.004          0.260          0.002       2280.791       7584.526        171.553       1527.788         14.871            211          1.000          0.685        170.657
            213           1990     01/08/1990          2.000          0.000              ?              ?          0.254          0.144          0.130          0.113          0.120          0.138          0.157          0.163              ?              ?              ?        287.546          0.486        935.083         72.232        139.854        117.581        205.993        205.255        111.202         49.140         33.826              ?       9061.004        405.889        123.926          0.004          0.260          0.002       2280.791       7584.526        171.553       1527.788         14.871            211              ?              ?              ?
            243           1990     31/08/1990          0.000          0.000         76.700          0.000          0.213          0.224          0.154          0.114          0.121          0.139          0.156          0.163         59.542          0.000          0.000        304.704          1.360        941.202         48.706        150.165        135.016        207.808        205.838        111.074         48.774         33.821          0.000       9062.572        466.082        185.574          1.274         81.509          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        172.164
            273           1990     30/09/1990          0.000          0.000         66.500          0.000          0.241          0.241          0.208          0.121          0.121          0.139          0.155          0.163         46.279          1.090          0.000        323.835          1.793        949.747         45.501        123.868        164.116        216.442        206.600        110.905         48.515         33.800          0.050       9059.038        467.556        124.902          0.641         41.014          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        110.362
            304           1990     31/10/1990          0.000          0.000         48.700          0.000          0.202          0.220          0.223          0.156          0.124          0.140          0.154          0.163         42.766          0.061          0.000        329.708          2.154        954.296         46.653         94.239        156.869        253.941        209.808        110.715         48.303         33.766          0.024       9057.212        464.597        108.678          0.467         29.901          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         59.558
            334           1990     30/11/1990          0.000          0.000          3.800          0.000          0.158          0.188          0.195          0.169          0.129          0.140          0.154          0.162         14.989          0.000          0.000        318.519          2.273        957.193         61.969         81.999        137.928        265.401        217.399        110.634         48.135         33.726          0.000       9056.282        462.292        102.488          0.464         29.675          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         35.792
            365           1990     31/12/1990          0.000          0.000          0.000          0.000          0.120          0.172          0.182          0.170          0.134          0.141          0.153          0.162          7.713          0.000          0.000        310.806          2.254        957.794         70.586         75.563        128.881        264.055        226.298        110.756         47.984         33.671          0.000       9056.245        462.193        102.248          0.464         29.675          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         17.238
             31           1991     31/01/1991          0.000          0.000          7.800          0.000          0.155          0.162          0.174          0.168          0.139          0.142          0.153          0.161          6.785          0.000          0.000        311.821          2.257        957.929         76.060         72.141        123.322        259.573        234.084        111.279         47.860         33.610          0.000       9056.245        462.193        102.247          0.464         29.675          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         11.821
             59           1991     28/02/1991          0.000          1.000          3.900          0.000          0.122          0.157          0.169          0.166          0.143          0.143          0.153          0.161          8.705          0.000          0.000        307.016          2.219        958.074         79.489         70.277        119.890        255.300        239.582        112.205         47.776         33.554          0.000       9056.240        462.182        102.207          0.463         29.637          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         23.834
             90           1991     31/03/1991          0.000          0.000         14.300          0.000          0.136          0.151          0.165          0.163          0.146          0.144          0.153          0.161         14.563          0.000          0.000        306.754         30.604        960.187         84.528         68.713        116.915        251.099        244.094        113.620         47.719         33.499          0.000       9056.206        462.122        103.157          0.413         26.448          0.000          0.000          0.000          0.000        101.612          0.000              0          1.000          1.000         66.704
            120           1991     30/04/1991          0.000          0.000         28.600         10.320          0.134          0.159          0.166          0.162          0.148          0.145          0.153          0.161         16.179          0.000          0.000        308.854        122.362        952.100         67.887         78.319        114.380        247.945        247.178        115.246         47.694         33.450          0.000       9055.067        459.483         99.765          0.378         24.202          1.011          0.000        645.331         49.809        323.237          2.988              0          1.000          0.974        105.250
            151           1991     31/05/1991          0.000          0.000         79.500         29.322          0.255          0.254          0.152          0.150          0.149          0.146          0.153          0.160         24.688          0.000          0.000        334.344         16.030       1014.113         57.517        158.798        108.915        241.824        248.881        117.064         47.704         33.410          0.000       9053.223        456.930        103.637          0.156          9.953          1.497          0.000       2726.681        122.281        799.511          6.154              0          1.000          0.624        138.716
            181           1991     30/06/1991          0.000          0.000         81.800         84.644          0.101          0.157          0.164          0.142          0.134          0.146          0.153          0.160         36.315          0.097          0.000        295.088          1.351        984.095         35.272        100.420        153.439        255.302        241.093        117.448         47.736         33.385          0.231       9048.982        448.488        103.727          0.035          2.212          1.251        490.355       7184.711        177.302       1218.760         10.014              0          1.000          0.955        154.084
            211           1991     30/07/1991          2.000          0.000         28.000         28.808          0.123          0.122          0.131          0.119          0.120          0.137          0.153          0.160         24.841          0.000          0.000        269.439          0.522        930.557         38.107         95.588        142.607        232.300        228.439        112.544         47.607         33.365          0.000       9048.294        447.805        127.296          0.010          0.664          0.002       3053.703       8378.297        153.314       1375.891         15.587            209          1.000          0.531        172.373
            212           1991     31/07/1991          0.000          0.000          0.000          0.000          0.110          0.122          0.131          0.119          0.120          0.137          0.153          0.160          1.390          0.000          0.000        268.049          0.381        930.601         38.160         95.590        142.499        232.369        228.496        112.534         47.590         33.363          0.000       9048.717        452.161        323.769          3.060        241.911          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000          8.279
            243           1991     31/08/1991          0.000          0.000         47.700          0.000          0.143          0.128          0.130          0.119          0.121          0.137          0.152          0.160         43.253          0.000          0.000        272.496          0.634        931.080         36.659         97.649        141.038        233.301        229.365        112.376         47.364         33.328          0.000       9051.137        485.378        258.737          1.366        107.976          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        169.170
            273           1991     30/09/1991          0.000          0.000         34.000          0.000          0.096          0.147          0.131          0.119          0.122          0.137          0.151          0.159         34.489          0.000          0.000        272.006          0.695        933.394         33.464        101.566        141.525        233.980        230.169        112.211         47.190         33.289          0.000       9051.139        494.504        219.239          1.051         83.061          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        110.618
            304           1991     31/10/1991          0.000          0.000         31.700          0.000          0.093          0.148          0.132          0.120          0.123          0.138          0.151          0.159         31.276          0.000          0.000        272.431          0.767        934.943         34.063        100.567        142.014        235.008        230.973        112.033         47.040         33.245          0.000       9051.020        498.471        201.061          0.827         65.402          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         64.413
            334           1991     30/11/1991          0.000          0.000          7.100          0.000          0.037          0.137          0.133          0.121          0.123          0.138          0.151          0.159         14.600          0.000          0.000        264.931          0.712        935.451         40.716         93.244        141.780        236.017        231.725        111.855         46.914         33.200          0.000       9051.019        498.485        200.994          0.826         65.328          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         33.166
            365           1991     31/12/1991          0.000          0.000          6.700          0.000          0.086          0.126          0.132          0.121          0.124          0.138          0.150          0.158          3.884          0.000          0.000        267.747          0.667        935.693         47.720         86.207        140.718        236.957        232.472        111.669         46.798         33.152          0.000       9051.019        498.485        200.994          0.826         65.328          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         15.157
             31           1992     31/01/1992          0.000          0.000          0.000          0.000          0.027          0.121          0.131          0.122          0.125          0.138          0.150          0.158          7.052          0.000          0.000        260.694          0.660        935.790         51.764         82.446        139.382        237.736        233.183        111.485         46.691         33.103          0.000       9051.019        498.487        200.994          0.826         65.313          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         14.335
             60           1992     29/02/1992          0.000          1.000          2.700          0.000          0.020          0.120          0.130          0.122          0.125          0.138          0.150          0.158          3.586          0.000          0.000        259.808          0.662        935.861         52.247         82.140        138.837        237.853        233.808        111.318         46.599         33.058          0.000       9051.019        498.487        200.994          0.826         65.313          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         29.051
             91           1992     31/03/1992          0.000          0.000         12.500          0.000          0.020          0.120          0.130          0.122          0.126          0.138          0.149          0.158         12.500          0.000          0.000        259.808         30.663        935.923         52.247         82.140        138.837        237.641        234.394        111.147         46.507         33.009          0.000       9051.019        498.487        203.607          0.743         58.782          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         51.538
            115           1992     24/04/1992          2.000          0.000         13.300          0.000          0.020          0.120          0.130          0.122          0.126          0.138          0.149          0.157         13.300          0.000          0.000        259.808         30.657        935.981         52.247         82.140        138.837        237.533        234.781        111.025         46.444         32.975          0.000       9051.037        498.652        203.607          0.729         57.640          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         94.129
            121           1992     30/04/1992          0.000          0.000          0.000          0.000          0.020          0.120          0.130          0.122          0.126          0.138          0.149          0.157          0.000          0.000          0.000        259.808        150.657        936.005         52.247         82.140        138.837        237.510        234.891        110.990         46.425         32.964          0.000       9051.037        498.652        203.607          0.036          2.882          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         39.428
            152           1992     31/05/1992          0.000          0.000         21.600          0.000          0.032          0.120          0.130          0.122          0.127          0.138          0.149          0.157         20.384          0.000          0.000        261.024        150.656        936.091         52.247         82.140        138.837        237.432        235.337        110.835         46.345         32.918          0.000       9051.043        498.707        203.607          0.032          2.496          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        133.738
            182           1992     30/06/1992          0.000          0.000         74.200          0.000          0.160          0.163          0.132          0.122          0.127          0.138          0.149          0.157         52.271          0.000          0.000        282.953          4.708       1086.346        162.233        120.135        139.991        238.395        235.748        110.695         46.273         32.875          0.000       9048.672        497.610        148.942          0.014          1.078          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        146.863
            213           1992     31/07/1992          0.000          0.000         66.700          0.000          0.165          0.194          0.140          0.123          0.128          0.139          0.149          0.156         58.002          0.000          0.000        291.651          1.547       1095.989        119.839        164.086        146.457        239.788        236.206        110.569         46.209         32.835          0.000       9045.314        489.108        113.095          0.006          0.439          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        167.141
            244           1992     31/08/1992          0.000          0.000         97.400          0.000          0.213          0.224          0.222          0.138          0.128          0.139          0.149          0.156         65.676          0.076          0.000        323.300          1.993       1107.730         71.195        148.219        200.971        260.670        237.225        110.477         46.163         32.810          0.052       9038.537        467.706         77.155          0.002          0.126          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        145.205
            274           1992     30/09/1992          0.000          0.000         58.900          0.000          0.229          0.235          0.233          0.170          0.131          0.139          0.148          0.156         41.590          0.850          0.000        339.759          2.273       1116.643         60.950        128.298        193.660        301.890        242.458        110.461         46.130         32.796          0.092       9033.770        452.293         63.310          0.001          0.075          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         95.137
            305           1992     31/10/1992          0.000          0.000         46.900          0.000          0.202          0.220          0.224          0.204          0.143          0.139          0.148          0.156         40.292          0.000          0.000        346.367          2.504       1120.866         56.298        104.479        169.499        337.079        263.482        111.142         46.104         32.783          0.001       9031.994        446.656         59.408          0.001          0.063          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         54.532
            335           1992     30/11/1992          0.000          0.000          2.300          0.000          0.162          0.192          0.203          0.198          0.159          0.141          0.148          0.156         12.840          0.000          0.000        335.827          2.568       1122.959         72.245         93.022        153.811        321.551        288.732        114.717         46.110         32.771          0.000       9031.381        444.729         58.178          0.001          0.063          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         31.764
            366           1992     31/12/1992          0.000          0.000          0.000          0.000          0.128          0.176          0.191          0.190          0.167          0.145          0.149          0.155          7.783          0.000          0.000        328.044          2.569       1123.646         83.112         87.079        144.932        306.287        301.728        121.500         46.248         32.760          0.000       9031.318        444.546         58.064          0.001          0.063          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         18.745
             31           1993     31/01/1993          0.000          0.000          8.600          0.000          0.158          0.180          0.185          0.184          0.171          0.149          0.149          0.155          5.297          0.000          0.000        331.347          2.572       1123.722         79.340         92.545        140.816        296.284        305.815        129.453         46.718         32.753          0.000       9031.318        444.545         58.064          0.001          0.063          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000          7.963
             59           1993     28/02/1993          0.000          1.000          7.600          0.000          0.145          0.171          0.181          0.181          0.171          0.153          0.150          0.155         10.949          0.000          0.000        327.998          2.465       1124.318         84.895         88.733        137.586        290.312        306.174        136.373         47.476         32.770          0.000       9031.160        444.050         57.757          0.001          0.062          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         32.888
             90           1993     31/03/1993          0.000          0.000          8.200          0.000          0.120          0.163          0.176          0.178          0.171          0.156          0.151          0.156         12.984          0.000          0.000        323.214         28.100       1129.446         95.166         85.425        134.197        285.029        305.066        143.097         48.639         32.826          0.000       9030.851        443.080         57.168          0.001          0.056          0.000          0.000          0.000          0.000        109.730          0.000              0          1.000          1.000         65.357
            120           1993     30/04/1993          0.000          0.000         16.600          7.147          0.149          0.132          0.167          0.175          0.170          0.158          0.152          0.156         14.438          0.000          0.000        318.229        123.779       1136.861        115.748         76.835        128.602        280.796        303.426        148.506         50.018         32.929          0.000       9030.581        442.244         58.042          0.001          0.054          0.460          0.000        371.191         28.972        398.740          1.425              0          1.000          0.802        123.508
            151           1993     31/05/1993          0.000          0.000         93.800         45.487          0.241          0.242          0.141          0.149          0.168          0.160          0.154          0.156         29.739          0.000          0.000        336.804         11.470       1174.789         61.882        192.492        134.908        248.716        299.235        152.869         51.601         33.086          0.000       9027.505        433.137         59.808          0.000          0.027          2.101          0.000       3488.461        120.183        844.420          7.250              0          1.000          0.776        135.193
            181           1993     30/06/1993          0.000          0.000         54.300         68.507          0.107          0.137          0.133          0.122          0.134          0.153          0.155          0.157         41.877          0.000          0.000        280.720          0.925       1161.482         53.631        192.307        145.331        247.343        285.434        151.271         52.880         33.284          0.000       9022.932        421.000         64.064          0.000          0.000          0.976        339.103       7157.185        166.363       1315.356          9.072              0          1.000          0.747        161.080
            212           1993     31/07/1993          0.000          0.000         71.400         32.835          0.125          0.172          0.137          0.115          0.122          0.141          0.154          0.157         38.354          0.000          0.000        280.931          0.860       1087.856         31.896        177.040        152.983        238.034        263.008        138.824         52.602         33.468          0.000       9018.132        410.018         64.280          0.000          0.000          0.528       3236.263       8701.134        142.420       1445.010         16.820              0          1.000          0.808        156.466
            215           1993     03/08/1993          2.000          0.000          0.000          0.731          0.111          0.168          0.137          0.115          0.122          0.140          0.154          0.157          1.523          0.000          0.000        278.678          0.789       1088.151         32.998        175.754        153.321        238.174        263.056        138.793         52.577         33.477          0.000       9018.021        409.765         64.923          0.000          0.000          0.002       3236.263       8701.134        141.000       1445.010         16.820            213          1.000          1.000         12.951
