Summary_file = chickpea.sum
Title = chickpea Sample Simulation
       day      year            lai        biomass  green_biomass
       237      1988          2.330       1861.436       1807.294
       238      1988          2.370       1926.007       1868.359
       239      1988          2.419       2002.058       1940.026
       240      1988          2.438       2057.029       1990.029
       241      1988          2.468       2120.822       2049.031
       242      1988          2.506       2191.485       2116.024
       243      1988          2.548       2270.493       2190.881
       244      1988          2.552       2319.747       2235.381
       245      1988          2.551       2367.318       2277.715
       246      1988          2.577       2442.558       2347.153
       247      1988          2.617       2534.468       2432.528
       248      1988          2.637       2612.434       2503.630
       249      1988          2.629       2664.360       2549.376
       250      1988          2.635       2731.666       2610.386
       251      1988          2.630       2791.013       2663.571
       252      1988          2.664       2889.308       2755.828
       253      1988          2.686       2979.191       2839.848
       254      1988          2.701       3067.060       2921.055
       255      1988          2.708       3154.012       3000.274
       256      1988          2.692       3218.245       3057.146
       257      1988          2.707       3317.817       3149.556
       258      1988          2.692       3344.950       3172.138
       259      1988          2.693       3433.279       3253.438
       260      1988          2.694       3525.827       3338.920
       261      1988          2.712       3645.374       3450.338
       262      1988          2.728       3766.544       3563.702
       263      1988          2.731       3875.219       3665.071
       264      1988          2.720       3965.776       3749.208
       265      1988          2.718       4075.692       3851.857
       266      1988          2.714       4192.211       3960.200
       267      1988          2.699       4304.278       4062.720
       268      1988          2.676       4413.780       4161.759
       269      1988          2.651       4527.171       4264.518
       270      1988          2.618       4635.917       4362.281
       271      1988          2.581       4717.896       4432.895
       272      1988          2.542       4817.917       4520.969
       273      1988          2.506       4937.973       4630.057
       274      1988          2.471       5059.423       4740.714
       275      1988          2.430       5159.304       4828.247
       276      1988          2.397       5276.721       4935.410
       277      1988          2.362       5396.338       5044.429
       278      1988          2.324       5509.595       5146.009
       279      1988          2.286       5509.595       5134.359
       280      1988          0.000       5509.595       4437.192
       281      1988          0.000          0.000          0.000
       282      1988          0.000          0.000          0.000
       283      1988          0.000          0.000          0.000
       284      1988          0.000          0.000          0.000
       285      1988          0.000          0.000          0.000
       286      1988          0.000          0.000          0.000
       287      1988          0.000          0.000          0.000
       288      1988          0.000          0.000          0.000
       289      1988          0.000          0.000          0.000
       290      1988          0.000          0.000          0.000
       291      1988          0.000          0.000          0.000
       292      1988          0.000          0.000          0.000
       293      1988          0.000          0.000          0.000
       294      1988          0.000          0.000          0.000
       295      1988          0.000          0.000          0.000
       296      1988          0.000          0.000          0.000
       297      1988          0.000          0.000          0.000
       298      1988          0.000          0.000          0.000
       299      1988          0.000          0.000          0.000
       300      1988          0.000          0.000          0.000
