ApsimVersion = 5.4
Title = 
           date            das          stage          zadok            lai        biomass          grain      biomass_n        grain_n         tillers      rootdepth       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller RootGreenNConc LeafGreenNConc StemGreenNConc   n_conc_grain        GreenWt     SenescedWt dlt_dm_detached(1) dlt_dm_detached(2) dlt_dm_detached(3) dlt_dm_detached(4) dlt_dm_detached(5)         GreenP      SenescedP    p_demand(1)    p_demand(2)    p_demand(3)    p_demand(4)    p_demand(5)    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p     LeafGreenP     StemGreenP     RootGreenP       flower_p         head_p         p_dead  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover LeafGreenPConc StemGreenPConc GrainGreenPConc p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff
     25/11/1992             26          4.958              ?          0.546         34.727          0.000          0.807          0.000           0.000        675.000          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.025          0.012          0.000          68.02           0.43               0.00               0.00               0.00               0.00               0.00          0.105          0.000            0.1            0.4            0.1            0.0            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.5        272.745          2.387          1.135          0.000          0.000           17.5            0.7                0.1       1400.000            0.3            1.1            0.0            1.4       2431.901         21.553           35.2            0.0          341.4           35.2       2831.536          1.539       2833.074             0.216          0.000          1.055          0.216         -0.007         -0.122        272.745          2.387          1.135          0.000          0.000           17.5            0.7                0.1       1400.000            0.3            1.1            0.0            1.4       2431.901         21.553           35.2            0.0          341.4           35.2       2831.536          1.539       2833.074             0.216          0.000          1.055          0.216         -0.007         -0.122
     26/11/1992             27          5.000              ?          0.633         41.793          0.000          0.938          0.000           0.000        702.000          1.000          1.000          1.000              ?          1.000          0.993          1.000              ?          0.002          0.025          0.012          0.000          82.09           0.50               0.00               0.00               0.00               0.00               0.00          0.122          0.000            0.1            0.5            0.1            0.0            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.017           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.5        292.920          2.496          5.005          0.000          0.000           16.4            0.7                0.2       1400.000            0.3            1.0            0.0            1.4       2431.857         21.574           35.2            0.0          341.4           35.2       2831.390          1.684       2833.074             0.216          0.000          1.228          0.216         -0.027         -0.145        292.920          2.496          5.005          0.000          0.000           16.4            0.7                0.2       1400.000            0.3            1.0            0.0            1.4       2431.857         21.574           35.2            0.0          341.4           35.2       2831.390          1.684       2833.074             0.216          0.000          1.228          0.216         -0.027         -0.145
     27/11/1992             28          5.068              ?          0.716         49.850          0.000          1.077          0.000           0.000        729.000          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.024          0.012          0.000          92.50           0.81               0.00               0.00               0.00               0.00               0.00          0.138          0.001            0.2            0.6            0.1            0.0            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.016           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        287.239          2.458          3.280          0.000          0.000           15.4            0.7                0.2       1400.000            0.3            1.0            0.0            1.3       2431.810         21.582           35.1            0.0          341.4           35.1       2831.252          1.823       2833.074             0.216          0.000          1.386          0.216         -0.020         -0.139        287.239          2.458          3.280          0.000          0.000           15.4            0.7                0.2       1400.000            0.3            1.0            0.0            1.3       2431.810         21.582           35.1            0.0          341.4           35.1       2831.252          1.823       2833.074             0.216          0.000          1.386          0.216         -0.020         -0.139
     28/11/1992             29          5.109              ?          0.807         58.510          0.000          1.230          0.000           0.000        756.000          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.023          0.012          0.000         103.87           0.95               0.00               0.00               0.00               0.00               0.00          0.152          0.001            0.2            0.7            0.1            0.0            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.014           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        282.327          2.430          1.895          0.000          0.000           14.3            0.8                0.1       1400.000            0.3            0.9            0.0            1.3       2431.761         21.579           35.1            0.0          341.4           35.1       2831.123          1.952       2833.075             0.216          0.000          1.529          0.216         -0.013         -0.129        282.327          2.430          1.895          0.000          0.000           14.3            0.8                0.1       1400.000            0.3            0.9            0.0            1.3       2431.761         21.579           35.1            0.0          341.4           35.1       2831.123          1.952       2833.075             0.216          0.000          1.529          0.216         -0.013         -0.129
     29/11/1992             30          5.151              ?          0.906         66.394          0.000          1.393          0.000           0.000        783.000          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.024          0.012          0.000         114.20           1.11               0.00               0.00               0.00               0.00               0.00          0.165          0.001            0.2            0.8            0.2            0.0            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        279.604          2.414          1.672          0.000          0.000           13.1            0.8                0.1       1400.000            0.3            0.9            0.0            1.2       2431.713         21.569           35.0            0.0          341.4           35.0       2831.002          2.072       2833.074             0.216         -0.000          1.658          0.216         -0.009         -0.120        279.604          2.414          1.672          0.000          0.000           13.1            0.8                0.1       1400.000            0.3            0.9            0.0            1.2       2431.713         21.569           35.0            0.0          341.4           35.0       2831.002          2.072       2833.074             0.216         -0.000          1.658          0.216         -0.009         -0.120
     30/11/1992             31          5.190              ?          1.004         76.216          0.000          1.566          0.000           0.000        810.000          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.023          0.011          0.000         127.09           1.28               0.00               0.00               0.00               0.00               0.00          0.177          0.001            0.2            0.9            0.2            0.1            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        276.790          2.399          1.627          0.000          0.000           11.9            0.9                0.1       1400.000            0.3            0.9            0.0            1.2       2431.666         21.553           35.0            0.0          341.4           35.0       2830.885          2.189       2833.074             0.216         -0.000          1.780          0.216         -0.006         -0.117        276.790          2.399          1.627          0.000          0.000           11.9            0.9                0.1       1400.000            0.3            0.9            0.0            1.2       2431.666         21.553           35.0            0.0          341.4           35.0       2830.885          2.189       2833.074             0.216         -0.000          1.780          0.216         -0.006         -0.117
     01/12/1992             32          5.226              ?          1.099         88.145          0.000          1.746          0.000           0.000        837.000          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.023          0.011          0.000         142.76           1.47               0.00               0.00               0.00               0.00               0.00          0.189          0.001            0.2            1.1            0.2            0.1            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        273.133          2.380          0.885          0.000          0.000           10.5            1.0                0.1       1400.000            0.3            0.8            0.0            1.2       2431.618         21.529           35.0            0.0          341.4           35.0       2830.771          2.303       2833.074             0.216          0.000          1.895          0.216         -0.001         -0.114        273.133          2.380          0.885          0.000          0.000           10.5            1.0                0.1       1400.000            0.3            0.8            0.0            1.2       2431.618         21.529           35.0            0.0          341.4           35.0       2830.771          2.303       2833.074             0.216          0.000          1.895          0.216         -0.001         -0.114
     02/12/1992             33          5.262              ?          1.196        100.542          0.000          1.885          0.000           0.000        864.000          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.021          0.011          0.000         159.04           1.68               0.00               0.00               0.00               0.00               0.00          0.199          0.001            0.2            1.3            0.3            0.1            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.011           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        269.483          2.362          0.789          0.000          0.000            9.6            1.0                0.1       1400.000            0.3            0.8            0.0            1.1       2431.573         21.502           35.0            0.0          341.4           35.0       2830.664          2.411       2833.075             0.216          0.000          2.003          0.216          0.000         -0.107        269.483          2.362          0.789          0.000          0.000            9.6            1.0                0.1       1400.000            0.3            0.8            0.0            1.1       2431.573         21.502           35.0            0.0          341.4           35.0       2830.664          2.411       2833.075             0.216          0.000          2.003          0.216          0.000         -0.107
     03/12/1992             34          5.308              ?          1.325        112.359          0.000          1.997          0.000           0.000        891.000          1.000          1.000          1.000              ?          1.000          0.992          1.000              ?          0.002          0.020          0.011          0.000         174.52           1.92               0.00               0.00               0.00               0.00               0.00          0.209          0.001            0.3            1.5            0.3            0.1            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        266.009          2.345          0.720          0.000          0.000            9.0            1.1                0.1       1400.000            0.3            0.8            0.0            1.1       2431.530         21.474           35.0            0.0          341.4           35.0       2830.563          2.511       2833.074             0.216         -0.000          2.104          0.216          0.000         -0.101        266.009          2.345          0.720          0.000          0.000            9.0            1.1                0.1       1400.000            0.3            0.8            0.0            1.1       2431.530         21.474           35.0            0.0          341.4           35.0       2830.563          2.511       2833.074             0.216         -0.000          2.104          0.216          0.000         -0.101
     04/12/1992             35          5.354              ?          1.455        118.480          0.000          2.088          0.000           0.000        918.000          1.000          1.000          1.000              ?          1.000          0.988          1.000              ?          0.002          0.020          0.011          0.000         182.37           2.21               0.00               0.00               0.00               0.00               0.00          0.219          0.001            0.3            1.7            0.4            0.1            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        264.713          2.338          0.665          0.000          0.000            8.6            1.1                0.1       1400.000            0.3            0.8            0.0            1.1       2431.489         21.447           35.0            0.0          341.4           35.0       2830.469          2.606       2833.074             0.216          0.000          2.198          0.216          0.000         -0.094        264.713          2.338          0.665          0.000          0.000            8.6            1.1                0.1       1400.000            0.3            0.8            0.0            1.1       2431.489         21.447           35.0            0.0          341.4           35.0       2830.469          2.606       2833.074             0.216          0.000          2.198          0.216          0.000         -0.094
     05/12/1992             36          5.405              ?          1.598        129.377          0.000          2.171          0.000           0.000        945.000          1.000          1.000          1.000              ?          1.000          0.980          1.000              ?          0.002          0.019          0.011          0.000         196.55           2.52               0.00               0.00               0.00               0.00               0.00          0.228          0.001            0.3            1.8            0.4            0.2            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        262.300          2.327          1.222          0.000          0.000            8.3            1.2                0.1       1400.000            0.3            0.7            0.0            1.1       2431.447         21.418           35.0            0.0          341.4           35.0       2830.377          2.698       2833.074             0.216          0.000          2.290          0.216          0.000         -0.092        262.300          2.327          1.222          0.000          0.000            8.3            1.2                0.1       1400.000            0.3            0.7            0.0            1.1       2431.447         21.418           35.0            0.0          341.4           35.0       2830.377          2.698       2833.074             0.216          0.000          2.290          0.216          0.000         -0.092
     06/12/1992             37          5.452              ?          1.726        145.008          0.000          2.265          0.000           0.000        972.000          1.000          1.000          1.000              ?          1.000          0.972          1.000              ?          0.002          0.018          0.011          0.000         216.98           2.88               0.00               0.00               0.00               0.00               0.00          0.240          0.002            0.3            1.9            0.4            0.2            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        266.620          2.362          2.962          0.000          0.000            7.9            1.1                0.1       1400.000            0.3            0.7            0.0            1.0       2431.404         21.413           35.0            0.0          341.4           35.0       2830.273          2.802       2833.075             0.216          0.000          2.417          0.216         -0.023         -0.104        266.620          2.362          2.962          0.000          0.000            7.9            1.1                0.1       1400.000            0.3            0.7            0.0            1.0       2431.404         21.413           35.0            0.0          341.4           35.0       2830.273          2.802       2833.075             0.216          0.000          2.417          0.216         -0.023         -0.104
     07/12/1992             38          5.498              ?          1.849        160.163          0.000          2.349          0.000           0.000        999.000          1.000          1.000          1.000              ?          1.000          0.963          1.000              ?          0.002          0.017          0.010          0.000         236.75           3.26               0.00               0.00               0.00               0.00               0.00          0.250          0.002            0.3            2.1            0.5            0.2            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.4        259.566          2.324          2.587          0.000          0.000            7.6            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.358         21.400           35.0            0.0          341.4           35.0       2830.188          2.887       2833.075             0.216          0.000          2.522          0.216         -0.019         -0.085        259.566          2.324          2.587          0.000          0.000            7.6            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.358         21.400           35.0            0.0          341.4           35.0       2830.188          2.887       2833.075             0.216          0.000          2.522          0.216         -0.019         -0.085
     08/12/1992             39          5.555              ?          1.989        173.368          0.000          2.429          0.000           0.000       1026.000          1.000          1.000          1.000              ?          1.000          0.948          1.000              ?          0.002          0.016          0.010          0.000         253.86           3.72               0.00               0.00               0.00               0.00               0.00          0.259          0.002            0.4            2.3            0.6            0.2            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        255.849          2.304          1.728          0.000          0.000            7.4            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.312         21.381           35.0            0.0          341.4           35.0       2830.113          2.961       2833.074             0.216         -0.000          2.612          0.216         -0.016         -0.074        255.849          2.304          1.728          0.000          0.000            7.4            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.312         21.381           35.0            0.0          341.4           35.0       2830.113          2.961       2833.074             0.216         -0.000          2.612          0.216         -0.016         -0.074
     09/12/1992             40          5.599              ?          2.071        185.076          0.000          2.523          0.000           0.000       1053.000          1.000          1.000          1.000              ?          1.000          0.945          1.000              ?          0.001          0.016          0.010          0.000         268.95           4.20               0.00               0.00               0.00               0.00               0.00          0.272          0.002            0.4            2.5            0.6            0.3            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.014           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        266.224          2.371          1.594          0.000          0.000            7.0            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.265         21.367           35.0            0.0          341.4           35.0       2829.997          3.078       2833.074             0.216          0.000          2.748          0.216         -0.020         -0.116        266.224          2.371          1.594          0.000          0.000            7.0            1.0                0.1       1400.000            0.3            0.7            0.0            1.0       2431.265         21.367           35.0            0.0          341.4           35.0       2829.997          3.078       2833.074             0.216          0.000          2.748          0.216         -0.020         -0.116
     10/12/1992             41          5.640              ?          2.130        203.703          0.000          2.609          0.000           0.000       1080.000          1.000          1.000          1.000              ?          1.000          0.940          1.000              ?          0.001          0.015          0.010          0.000         293.54           4.38               0.00               0.00               0.00               0.00               0.00          0.285          0.002            0.4            2.6            0.6            0.3            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        262.078          2.347          2.405          0.000          0.000            6.7            1.0                0.1       1400.000            0.3            0.6            0.0            0.9       2431.219         21.349           34.9            0.0          341.4           34.9       2829.893          3.181       2833.074             0.216          0.000          2.870          0.216         -0.018         -0.104        262.078          2.347          2.405          0.000          0.000            6.7            1.0                0.1       1400.000            0.3            0.6            0.0            0.9       2431.219         21.349           34.9            0.0          341.4           34.9       2829.893          3.181       2833.074             0.216          0.000          2.870          0.216         -0.018         -0.104
     11/12/1992             42          5.686              ?          2.181        222.569          0.000          2.685          0.000           0.000       1107.000          1.000          1.000          1.000              ?          1.000          0.934          1.000              ?          0.001          0.014          0.010          0.000         318.45           4.57               0.00               0.00               0.00               0.00               0.00          0.295          0.002            0.5            2.8            0.7            0.3            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        256.234          2.315          2.408          0.000          0.000            6.4            1.0                0.1       1400.000            0.3            0.6            0.0            0.9       2431.175         21.330           34.9            0.0          341.4           34.9       2829.804          3.270       2833.074             0.216          0.000          2.973          0.216         -0.015         -0.089        256.234          2.315          2.408          0.000          0.000            6.4            1.0                0.1       1400.000            0.3            0.6            0.0            0.9       2431.175         21.330           34.9            0.0          341.4           34.9       2829.804          3.270       2833.074             0.216          0.000          2.973          0.216         -0.015         -0.089
     12/12/1992             43          5.738              ?          2.229        241.604          0.000          2.753          0.000           0.000       1134.000          1.000          1.000          1.000              ?          1.000          0.927          1.000              ?          0.001          0.013          0.010          0.000         343.57           4.76               0.00               0.00               0.00               0.00               0.00          0.304          0.003            0.5            3.0            0.8            0.3            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        250.943          2.287          1.930          0.000          0.000            6.2            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.133         21.308           34.9            0.0          341.4           34.9       2829.727          3.348       2833.074             0.216          0.000          3.063          0.216         -0.012         -0.078        250.943          2.287          1.930          0.000          0.000            6.2            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.133         21.308           34.9            0.0          341.4           34.9       2829.727          3.348       2833.074             0.216          0.000          3.063          0.216         -0.012         -0.078
     13/12/1992             44          5.777              ?          2.282        249.126          0.000          2.814          0.000           0.000       1161.000          1.000          1.000          1.000              ?          1.000          0.926          1.000              ?          0.001          0.013          0.009          0.000         353.37           4.97               0.00               0.00               0.00               0.00               0.00          0.312          0.003            0.6            3.2            0.8            0.4            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        249.091          2.277          0.875          0.000          0.000            6.1            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.094         21.287           34.9            0.0          341.5           34.9       2829.655          3.420       2833.074             0.216          0.000          3.146          0.216         -0.011         -0.072        249.091          2.277          0.875          0.000          0.000            6.1            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.094         21.287           34.9            0.0          341.5           34.9       2829.655          3.420       2833.074             0.216          0.000          3.146          0.216         -0.011         -0.072
     14/12/1992             45          5.829              ?          2.320        264.373          0.000          2.871          0.000           0.000       1188.000          1.000          1.000          1.000              ?          1.000          0.921          1.000              ?          0.001          0.012          0.009          0.000         373.43           5.19               0.00               0.00               0.00               0.00               0.00          0.319          0.003            0.6            3.2            0.9            0.4            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.007           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.3        243.993          2.251          1.865          0.000          0.000            6.0            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.052         21.262           35.0            0.0          341.5           35.0       2829.590          3.485       2833.074             0.216          0.000          3.220          0.216         -0.009         -0.065        243.993          2.251          1.865          0.000          0.000            6.0            1.1                0.1       1400.000            0.3            0.6            0.0            0.9       2431.052         21.262           35.0            0.0          341.5           35.0       2829.590          3.485       2833.074             0.216          0.000          3.220          0.216         -0.009         -0.065
     15/12/1992             46          5.878              ?          2.351        280.385          0.000          2.933          0.000           0.000       1215.000          1.000          1.000          1.000              ?          1.000          0.917          1.000              ?          0.001          0.012          0.009          0.000         394.50           5.41               0.00               0.00               0.00               0.00               0.00          0.329          0.003            0.6            3.3            0.9            0.4            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        246.509          2.274          1.874          0.000          0.000            5.9            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2431.010         21.244           35.0            0.0          341.5           35.0       2829.507          3.568       2833.074             0.216          0.000          3.318          0.216         -0.015         -0.083        246.509          2.274          1.874          0.000          0.000            5.9            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2431.010         21.244           35.0            0.0          341.5           35.0       2829.507          3.568       2833.074             0.216          0.000          3.318          0.216         -0.015         -0.083
     16/12/1992             47          5.927              ?          2.388        292.960          0.000          2.992          0.000           0.000       1242.000          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.012          0.009          0.000         411.00           5.64               0.00               0.00               0.00               0.00               0.00          0.337          0.003            0.7            3.4            0.9            0.4            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        242.967          2.255          1.453          0.000          0.000            5.8            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2430.968         21.223           35.0            0.0          341.5           35.0       2829.435          3.640       2833.074             0.216          0.000          3.403          0.216         -0.013         -0.072        242.967          2.255          1.453          0.000          0.000            5.8            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2430.968         21.223           35.0            0.0          341.5           35.0       2829.435          3.640       2833.074             0.216          0.000          3.403          0.216         -0.013         -0.072
     17/12/1992             48          5.971              ?          2.428        301.399          0.000          3.051          0.000           0.000       1269.000          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.012          0.009          0.000         421.98           5.88               0.00               0.00               0.00               0.00               0.00          0.345          0.003            0.7            3.4            0.9            0.4            0.0          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        241.796          2.249          0.921          0.000          0.000            5.7            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2430.929         21.203           35.0            0.0          341.5           35.0       2829.366          3.708       2833.074             0.216         -0.000          3.484          0.216         -0.012         -0.069        241.796          2.249          0.921          0.000          0.000            5.7            1.1                0.1       1400.000            0.3            0.5            0.0            0.8       2430.929         21.203           35.0            0.0          341.5           35.0       2829.366          3.708       2833.074             0.216         -0.000          3.484          0.216         -0.012         -0.069
     18/12/1992             49          6.000              ?          2.442        314.195          0.000          3.117          0.000           0.000       1296.000          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.009          0.000         438.75           6.13               0.00               0.00               0.00               0.00               0.00          0.354          0.003            0.7            3.4            0.9            0.4            0.0          0.054          0.130           0.054          0.432              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        241.561          2.250          1.356          0.000          0.000            5.5            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.890         21.183           35.0            0.0          341.5           35.0       2829.293          3.781       2833.074             0.216          0.000          3.569          0.216         -0.012         -0.073        241.561          2.250          1.356          0.000          0.000            5.5            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.890         21.183           35.0            0.0          341.5           35.0       2829.293          3.781       2833.074             0.216          0.000          3.569          0.216         -0.012         -0.073
     19/12/1992             50          6.133              ?          2.442        322.033          0.000          3.178          0.000           0.000       1323.000          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.009          0.000         448.92           6.38               0.00               0.00               0.00               0.00               0.00          0.362          0.003            0.8            3.4            1.0            0.4            0.0          0.122          0.293           0.122          0.975              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        241.539          2.252          0.818          0.000          0.000            5.2            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.854         21.165           35.0            0.0          341.5           35.0       2829.219          3.856       2833.074             0.216          0.000          3.656          0.216         -0.012         -0.074        241.539          2.252          0.818          0.000          0.000            5.2            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.854         21.165           35.0            0.0          341.5           35.0       2829.219          3.856       2833.074             0.216          0.000          3.656          0.216         -0.012         -0.074
     20/12/1992             51          6.254              ?          2.442        336.303          0.000          3.238          0.000           0.000       1350.000          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000         467.64           6.64               0.00               0.00               0.00               0.00               0.00          0.370          0.003            0.8            3.2            1.0            0.5            0.0          0.142          0.341           0.142          1.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        238.276          2.234          1.545          0.000          0.000            5.0            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.820         21.146           35.0            0.0          341.5           35.0       2829.152          3.923       2833.074             0.216          0.000          3.733          0.216         -0.010         -0.067        238.276          2.234          1.545          0.000          0.000            5.0            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.820         21.146           35.0            0.0          341.5           35.0       2829.152          3.923       2833.074             0.216          0.000          3.733          0.216         -0.010         -0.067
     21/12/1992             52          6.372              ?          2.442        354.853          0.000          3.296          0.000           0.000       1377.000          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000         492.05           6.91               0.00               0.00               0.00               0.00               0.00          0.376          0.003            0.8            3.1            1.2            0.5            0.0          0.141          0.340           0.141          1.000              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.007           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        232.658          2.206          2.019          0.000          0.000            4.7            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.785         21.125           35.0            0.0          341.5           35.0       2829.094          3.980       2833.074             0.216          0.000          3.799          0.216         -0.009         -0.057        232.658          2.206          2.019          0.000          0.000            4.7            1.2                0.1       1400.000            0.3            0.5            0.0            0.8       2430.785         21.125           35.0            0.0          341.5           35.0       2829.094          3.980       2833.074             0.216          0.000          3.799          0.216         -0.009         -0.057
     22/12/1992             53          6.484              ?          2.436        374.831          0.000          3.352          0.000           0.000       1404.000          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.007          0.000         518.34           7.19               0.00               0.00               0.00               0.00               0.00          0.382          0.004            0.9            3.0            1.4            0.6            0.0          0.125          0.300           0.125          0.999              ?               ?              ?              ?              ?              ?              ?              ?          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?               ?               ?              ?            0.2        226.344          2.175          2.157          0.000          0.000            4.6            1.2                0.1       1400.000            0.3            0.5            0.0            0.7       2430.750         21.103           35.0            0.0          341.5           35.0       2829.047          4.027       2833.074             0.216          0.000          3.853          0.216         -0.007         -0.047        226.344          2.175          2.157          0.000          0.000            4.6            1.2                0.1       1400.000            0.3            0.5            0.0            0.7       2430.750         21.103           35.0            0.0          341.5           35.0       2829.047          4.027       2833.074             0.216          0.000          3.853          0.216         -0.007         -0.047
