Summary data matching this run is in the file : peanut.sum
Title =run  of peanut model
   year    day    das            gdd            lai            eff           ftsw           atsw           ttsw             hi            veg          yield            phs      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)
   1985     39     99       1402.950          4.809          1.000          1.000         13.170        134.700          0.324        631.354        302.494         21.815         32.400         66.600         81.900         92.700        109.886
   1985     40    100       1414.400          4.809          0.813          1.000         13.117        134.700          0.333        627.182        312.154         10.318         32.400         66.600         81.900         92.700        109.816
   1985     41    101       1426.050          4.809          0.538          1.000         13.062        134.700          0.341        625.276        322.940         14.273         32.400         66.600         81.900         92.700        109.746
   1985     42    102       1439.800          4.809          1.000          1.000         13.007        134.700          0.349        630.762        337.798         27.773         32.400         66.600         81.900         92.700        109.677
   1985     43    103       1452.850          4.809          1.000          1.000         12.951        134.700          0.357        634.998        352.671         26.545         32.400         66.600         81.900         92.700        109.608
   1985     44    104       1465.100          4.809          0.750          1.000         12.894        134.700          0.366        629.288        362.518          9.061         32.400         66.600         81.900         92.700        109.539
   1985     45    105       1479.050          4.809          0.525          1.000         12.837        134.700          0.374        626.368        373.861         14.094         32.400         66.600         81.900         92.700        109.472
   1985     46    106       1494.550          4.809          1.000          1.000         12.779        134.700          0.382        628.679        388.598         24.416         32.400         66.600         81.900         92.700        109.404
   1985     47    107       1512.650          4.809          1.000          1.000         12.721        134.700          0.391        631.025        403.924         25.335         32.400         66.600         81.900         92.700        109.337
   1985     48    108       1530.350          4.809          1.000          1.000         13.323        134.700          0.399        625.886        414.870         11.280         32.400         66.600         81.900         92.700        109.271
   1985     49    109       1545.350          4.809          1.000          1.000         41.350        134.700          0.407        621.208        426.182         12.290         47.452         74.573         81.900         92.766        109.205
   1985     50    110       1558.850          4.809          1.000          1.000         29.750        134.700          0.416        624.020        443.242         28.401         32.400         72.919         81.925         92.806        109.139
   1985     51    111       1572.900          4.809          1.000          1.000         16.961        134.700          0.424        624.597        459.529         25.008         32.400         66.600         81.900         92.700        109.074
   1985     52    112       1585.400          4.809          1.000          1.000         13.440        134.700          0.432        619.034        471.176         11.908         32.400         66.600         81.900         92.700        109.010
   1985     53    113       1601.000          4.809          1.000          1.000         10.676        134.700          0.440        613.585        483.087         12.417         32.400         66.600         81.900         92.700        108.945
   1985     54    114       1618.450          4.809          1.000          1.000         11.571        134.700          0.449        614.216        500.188         26.281         32.400         66.600         81.900         92.700        108.882
   1985     55    115       1634.700          4.809          1.000          1.000         11.667        134.700          0.457        613.457        516.655         23.943         32.400         66.600         81.900         92.700        108.818
   1985     56    116       1649.800          4.809          0.000          1.000         11.708        134.700          0.465        602.189        524.168          0.000         31.590         66.600         81.900         92.763        108.755
   1985     57    117       1666.150          4.809          0.000          1.000         10.972        134.700          0.474        590.836        531.736          0.000         30.854         66.600         81.925         92.800        108.693
   1985     58    118       1683.200          4.809          0.000          1.000         10.295        134.700          0.482        579.573        539.245          0.000         30.176         66.625         81.925         92.837        108.631
   1985     59    119       1701.700          4.809          0.000          1.000          9.663        134.700          0.490        568.609        546.554          0.000         29.567         66.628         81.926         92.873        108.569
   1985     60    120       1718.800          4.809          0.000          1.000          9.068        134.700          0.498        557.513        553.952          0.000         29.000         66.626         81.926         92.908        108.508
   1985     61    121       1737.600          4.809          0.000          1.000         20.540        134.700          0.507        546.542        561.265          0.000         40.367         66.757         81.926         92.943        108.448
   1985     62    122       1757.100          4.809          0.000          1.000         14.648        134.700          0.515        535.592        568.566          0.000         34.459         66.798         81.926         92.977        108.388
   1985     63    123       1772.650          4.809          0.000          1.000         13.549        134.700          0.523        524.656        575.856          0.000         33.355         66.829         81.926         93.010        108.328
   1985     64    124       1791.350          4.809          0.000          1.000         12.619        134.700          0.532        514.048        582.928          0.000         32.427         66.852         81.926         93.043        108.269
   1985     65    125       1807.950          4.809          0.000          1.000         16.552        134.700          0.540        503.369        590.048          0.000         36.325         66.915         81.926         93.076        108.211
   1985     66    126       1821.950          4.809          0.000          1.000         20.132        134.700          0.548        492.762        597.119          0.000         39.812         67.033         81.926         93.107        108.153
   1985     67    127       1831.750          4.809          0.000          1.000         40.704        134.700          0.550        489.814        599.084          0.000         53.160         74.279         81.931         93.139        108.095
   1985     68    128       1843.050          4.809          0.000          1.000         38.724        134.700          0.550        489.814        599.084          0.000         50.608         74.872         81.938         93.169        108.037
   1985     69    129       1853.550          4.809          0.000          1.000         39.021        134.700          0.550        489.814        599.084          0.000         50.354         75.441         81.947         93.199        107.981
   1985     70    130       1865.400          4.809          0.000          1.000         47.604        134.700          0.550        489.814        599.084          0.000         54.184         80.193         81.974         93.229        107.924
   1985     71    131       1878.450          4.809          0.000          1.000         42.357        134.700          0.550        489.814        599.084          0.000         48.547         80.581         82.002         93.258        107.868
   1985     72    132       1891.550          4.809          0.000          1.000         41.121        134.700          0.550        489.814        599.084          0.000         47.027         80.862         82.032         93.287        107.813
   1985     73    133       1904.500          4.809          0.000          1.000         42.004        134.700          0.550        489.814        599.084          0.000         47.592         81.175         82.064         93.315        107.757
   1985     74    134       1916.500          4.809          0.000          1.000         38.641        134.700          0.550        489.814        599.084          0.000         44.099         81.300         82.096         93.343        107.703
   1985     75    135       1926.800          4.809          0.000          1.000         36.873        134.700          0.550        489.814        599.084          0.000         42.269         81.357         82.128         93.370        107.648
   1985     76    136       1936.650          4.809          0.000          1.000         35.639        134.700          0.550        489.814        599.084          0.000         41.011         81.377         82.160         93.397        107.595
   1985     77    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.004         81.372         82.192         93.423        107.541
   1985     78    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.151         81.349         82.224         93.449        107.488
   1985     79    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.403         81.312         82.256         93.475        107.435
   1985     80    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.733         81.266         82.287         93.500        107.383
   1985     81    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.125         81.211         82.318         93.524        107.331
   1985     82    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.566         81.149         82.348         93.549        107.279
   1985     83    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.048         81.082         82.378         93.573        107.228
   1985     84    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         35.565         81.011         82.408         93.596        107.177
   1985     85    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.589         80.953         82.437         93.619        107.127
   1985     86    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         35.166         80.880         82.465         93.642        107.077
   1985     87    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.737         80.804         82.493         93.664        107.027
   1985     88    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.331         80.726         82.521         93.686        106.978
   1985     89    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.944         80.645         82.548         93.707        106.929
   1985     90    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.576         80.564         82.575         93.728        106.880
   1985     91    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.223         80.481         82.601         93.749        106.832
   1985     92    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.885         80.397         82.627         93.769        106.784
   1985     93    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.560         80.312         82.652         93.789        106.736
   1985     94    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.589         80.266         82.677         93.809        106.689
   1985     95    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.296         80.181         82.702         93.828        106.642
   1985     96    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.997         80.093         82.726         93.847        106.595
   1985     97    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.710         80.003         82.749         93.865        106.549
   1985     98    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.434         79.911         82.772         93.883        106.503
   1985     99    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.168         79.818         82.795         93.901        106.457
   1985    100    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         30.913         79.722         82.817         93.918        106.412
   1985    101    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         30.666         79.625         82.838         93.936        106.366
   1985    102    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         30.429         79.527         82.859         93.952        106.322
   1985    103    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         30.199         79.428         82.880         93.969        106.277
   1985    104    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         29.977         79.327         82.900         93.985        106.233
   1985    105    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         29.763         79.225         82.919         94.001        106.189
   1985    106    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         29.555         79.123         82.938         94.016        106.146
   1985    107    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         29.354         79.019         82.957         94.031        106.102
   1985    108    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         29.160         78.915         82.975         94.046        106.059
   1985    109    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         28.971         78.810         82.992         94.061        106.017
   1985    110    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         28.787         78.705         83.009         94.075        105.974
   1985    111    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         28.609         78.599         83.025         94.089        105.932
   1985    112    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.396         78.822         83.043         94.103        105.890
   1985    113    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         49.431         79.298         83.062         94.116        105.849
   1985    114    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.366         79.510         83.082         94.129        105.807
   1985    115    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.969         79.622         83.102         94.142        105.766
   1985    116    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.885         79.697         83.123         94.154        105.725
   1985    117    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.966         79.746         83.144         94.166        105.685
   1985    118    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.160         79.774         83.165         94.178        105.645
   1985    119    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.440         79.787         83.186         94.190        105.605
   1985    120    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.786         79.786         83.206         94.201        105.565
   1985    121    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.186         79.774         83.227         94.213        105.525
   1985    122    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.630         79.754         83.247         94.224        105.486
   1985    123    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.112         79.726         83.268         94.234        105.447
   1985    124    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.626         79.692         83.288         94.245        105.408
   1985    125    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.925         79.678         83.307         94.255        105.370
   1985    126    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.191         79.639         83.327         94.265        105.332
   1985    127    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         35.758         79.596         83.346         94.274        105.294
   1985    128    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         35.346         79.549         83.365         94.284        105.256
   1985    129    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.954         79.498         83.383         94.293        105.218
   1985    130    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.580         79.445         83.402         94.302        105.181
   1985    131    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.221         79.390         83.420         94.311        105.144
   1985    132    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.877         79.332         83.437         94.319        105.107
   1985    133    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.546         79.273         83.455         94.328        105.070
   1985    134    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.227         79.212         83.471         94.336        105.034
   1985    135    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.919         79.150         83.488         94.344        104.998
   1985    136    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.621         79.086         83.504         94.351        104.962
   1985    137    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.692         79.115         83.520         94.359        104.926
   1985    138    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         37.371         79.102         83.536         94.366        104.890
   1985    139    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.229         79.051         83.552         94.373        104.855
   1985    140    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.729         79.105         83.568         94.380        104.820
   1985    141    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.290         79.107         83.584         94.387        104.785
   1985    142    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         35.887         79.074         83.600         94.393        104.750
   1985    143    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.908         79.022         83.615         94.399        104.715
   1985    144    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.585         78.967         83.630         94.405        104.681
   1985    145    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         33.272         78.912         83.645         94.411        104.647
   1985    146    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.970         78.855         83.659         94.417        104.613
   1985    147    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         34.122         78.807         83.673         94.422        104.579
   1985    148    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.739         78.750         83.687         94.428        104.546
   1985    149    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.455         78.692         83.700         94.433        104.512
   1985    150    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         32.180         78.631         83.713         94.438        104.479
   1985    151    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.916         78.569         83.726         94.442        104.446
   1985    152    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.660         78.504         83.739         94.447        104.413
   1985    153    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         31.412         78.437         83.751         94.451        104.380
   1985    154    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         36.125         78.416         83.763         94.456        104.348
   1985    155    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         53.880        105.184         84.081         94.460        104.316
   1985    156    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         51.027        104.784         84.389         94.465        104.284
   1985    157    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         48.590        104.185         84.682         94.471        104.252
   1985    158    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.058        103.485         84.958         94.477        104.220
   1985    159    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         47.579        102.923         85.220         94.484        104.188
   1985    160    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.289        102.285         85.468         94.491        104.157
   1985    161    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.562        101.665         85.702         94.498        104.126
   1985    162    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.506        101.085         85.924         94.506        104.095
   1985    163    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.984        100.525         86.133         94.514        104.064
   1985    164    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.550         99.987         86.331         94.522        104.033
   1985    165    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.176         99.470         86.519         94.530        104.003
   1985    166    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.846         98.973         86.697         94.539        103.973
   1985    167    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.550         98.497         86.865         94.548        103.943
   1985    168    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.279         98.040         87.025         94.558        103.913
   1985    169    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.028         97.601         87.176         94.567        103.883
   1985    170    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.795         97.179         87.320         94.577        103.853
   1985    171    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.575         96.773         87.456         94.587        103.824
   1985    172    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.367         96.382         87.586         94.597        103.795
   1985    173    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.169         96.005         87.709         94.607        103.766
   1985    174    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.979         95.642         87.826         94.618        103.737
   1985    175    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.797         95.291         87.937         94.628        103.708
   1985    176    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.622         94.952         88.042         94.639        103.679
   1985    177    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.452         94.625         88.143         94.650        103.651
   1985    178    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.288         94.308         88.238         94.660        103.623
   1985    179    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.129         94.002         88.328         94.671        103.595
   1985    180    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.973         93.704         88.414         94.682        103.567
   1985    181    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.822         93.416         88.496         94.693        103.539
   1985    182    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.674         93.137         88.573         94.704        103.512
   1985    183    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.530         92.865         88.647         94.715        103.485
   1985    184    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.389         92.602         88.717         94.726        103.457
   1985    185    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.250         92.346         88.783         94.737        103.430
   1985    186    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.114         92.096         88.846         94.748        103.404
   1985    187    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.981         91.854         88.906         94.759        103.377
   1985    188    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.851         91.618         88.962         94.770        103.350
   1985    189    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.442         91.505         89.017         94.781        103.324
   1985    190    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         55.425        107.015         89.355         94.793        103.298
   1985    191    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         53.705        106.943         89.687         94.805        103.272
   1985    192    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         51.303        106.421         90.003         94.819        103.246
   1985    193    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         48.556        105.692         90.295         94.834        103.220
   1985    194    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.358        104.906         90.565         94.849        103.195
   1985    195    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.748        104.125         90.812         94.865        103.169
   1985    196    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.153        103.389         91.039         94.882        103.144
   1985    197    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.708        102.696         91.247         94.899        103.119
   1985    198    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.349        102.043         91.439         94.917        103.094
   1985    199    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.047        101.429         91.616         94.935        103.070
   1985    200    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.784        100.848         91.778         94.953        103.045
   1985    201    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.548        100.300         91.928         94.972        103.021
   1985    202    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.334         99.780         92.066         94.992        102.997
   1985    203    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.136         99.287         92.193         95.011        102.973
   1985    204    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.952         98.819         92.310         95.031        102.949
   1985    205    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.777         98.373         92.418         95.051        102.925
   1985    206    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.611         97.947         92.518         95.071        102.902
   1985    207    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.453         97.541         92.609         95.091        102.878
   1985    208    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.300         97.153         92.693         95.112        102.855
   1985    209    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.153         96.781         92.770         95.132        102.832
   1985    210    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.011         96.424         92.841         95.153        102.810
   1985    211    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.873         96.081         92.905         95.173        102.787
   1985    212    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.738         95.752         92.964         95.194        102.765
   1985    213    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.606         95.435         93.018         95.214        102.742
   1985    214    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.478         95.130         93.067         95.235        102.720
   1985    215    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.352         94.835         93.111         95.255        102.698
   1985    216    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.229         94.551         93.151         95.276        102.676
   1985    217    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.109         94.277         93.186         95.296        102.655
   1985    218    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.990         94.011         93.218         95.316        102.633
   1985    219    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.874         93.754         93.246         95.336        102.612
   1985    220    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.759         93.505         93.271         95.356        102.591
   1985    221    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.647         93.263         93.293         95.376        102.570
   1985    222    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.536         93.029         93.311         95.395        102.549
   1985    223    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.427         92.801         93.327         95.415        102.529
   1985    224    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.320         92.580         93.340         95.434        102.508
   1985    225    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.214         92.365         93.350         95.453        102.488
   1985    226    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.490         92.308         93.360         95.472        102.468
   1985    227    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.854         92.159         93.368         95.490        102.448
   1985    228    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.293         91.960         93.374         95.509        102.428
   1985    229    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.182         91.766         93.377         95.527        102.408
   1985    230    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.148         91.618         93.379         95.545        102.388
   1985    231    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.216         91.436         93.379         95.563        102.369
   1985    232    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         39.104         91.257         93.378         95.580        102.350
   1985    233    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.994         91.083         93.375         95.597        102.330
   1985    234    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         38.886         90.912         93.370         95.614        102.311
   1985    235    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         49.705         91.263         93.369         95.631        102.293
   1985    236    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         49.383         91.570         93.371         95.648        102.274
   1985    237    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.536         91.592         93.373         95.664        102.255
   1985    238    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.745         91.496         93.375         95.680        102.237
   1985    239    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.494         91.395         93.375         95.696        102.218
   1985    240    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.255         91.289         93.375         95.712        102.200
   1985    241    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.028         91.181         93.373         95.727        102.182
