Summary_file = g2_00_w1.sum
Title = Ghab2_W1_9900
      year       day       das tt_since_emerg          stage            lai     biomass_wt       grain_wt        leaf_wt        stem_wt      biomass_n        grain_n     root_depth         stem_n            cep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)    n_conc_leaf    n_conc_stem   n_conc_grain
      2000        72        82        325.348          3.456          0.161         18.256          0.000         12.321          4.954          0.948          0.000        582.632          0.253         -1.322              0.195              0.216              0.227              0.229              0.227              0.245              0.258              0.271              0.280              0.286              3.720              5.859              7.148              6.810              5.400              5.580              0.000              0.413              0.231              0.154              0.115              0.000          5.293          5.109          0.000
      2000        73        83        335.548          3.471          0.172         18.734          0.000         12.512          5.240          0.968          0.000        584.248          0.266         -1.409              0.229              0.219              0.227              0.229              0.227              0.245              0.258              0.271              0.280              0.286              3.586              5.894              7.109              6.800              5.412              5.580              0.000              0.396              0.219              0.144              0.107              0.000          5.266          5.084          0.000
      2000        74        84        345.498          3.485          0.187         19.367          0.000         12.765          5.620          0.994          0.000        585.709          0.283         -1.513              0.213              0.219              0.226              0.229              0.227              0.245              0.258              0.271              0.280              0.286              3.515              5.856              7.059              6.782              5.423              5.579              0.000              0.380              0.207              0.133              0.099              0.000          5.231          5.030          0.000
      2000        75        85        353.248          3.496          0.204         20.085          0.000         13.052          6.051          1.023          0.000        587.031          0.302         -1.646              0.208              0.218              0.226              0.229              0.227              0.245              0.258              0.270              0.280              0.286              3.456              5.791              6.997              6.758              5.434              5.578              0.000              0.365              0.197              0.124              0.091              0.000          5.198          4.987          0.000
      2000        76        86        362.748          3.510          0.225         21.025          0.000         13.428          6.615          1.062          0.000        588.226          0.326         -1.844              0.203              0.217              0.225              0.228              0.227              0.245              0.258              0.270              0.280              0.286              3.394              5.693              6.915              6.723              5.445              5.578              0.000              0.351              0.187              0.115              0.084              0.000          5.160          4.929          0.000
      2000        77        87        373.748          3.526          0.250         22.105          0.000         13.860          7.263          1.109          0.000        589.304          0.355         -2.128              0.199              0.215              0.224              0.228              0.227              0.245              0.258              0.270              0.280              0.285              3.326              5.572              6.815              6.676              5.454              5.577              0.000              0.337              0.177              0.107              0.077              0.000          5.126          4.889          0.000
      2000        78        88        386.598          3.544          0.273         23.086          0.000         14.253          7.852          1.154          0.000        590.276          0.383         -2.319              0.196              0.214              0.223              0.228              0.227              0.245              0.258              0.270              0.280              0.285              3.263              5.455              6.716              6.629              5.464              5.577              0.000              0.323              0.168              0.099              0.071              0.000          5.103          4.883          0.000
      2000        79        89        397.798          3.560          0.302         24.378          0.000         14.770          8.627          1.208          0.000        591.154          0.417         -2.567              0.192              0.212              0.223              0.228              0.228              0.245              0.258              0.270              0.280              0.285              3.190              5.314              6.597              6.570              5.472              5.576              0.000              0.309              0.159              0.091              0.065              0.000          5.061          4.833          0.000
      2000        80        90        411.148          3.579          0.338         25.959          0.000         15.402          9.575          1.273          0.000        591.946          0.457         -2.849              0.189              0.211              0.222              0.227              0.228              0.245              0.258              0.270              0.280              0.285              3.102              5.142              6.452              6.495              5.481              5.575              0.000              0.296              0.150              0.084              0.059              0.000          5.014          4.777          0.000
      2000        81        91        421.348          3.594          0.369         27.337          0.000         15.953         10.402          1.337          0.000        592.661          0.497         -3.107              0.185              0.209              0.221              0.227              0.228              0.245              0.258              0.270              0.280              0.285              3.019              4.974              6.307              6.417              5.488              5.575              0.000              0.284              0.143              0.077              0.054              0.000          4.993          4.780          0.000
      2000        82        92        433.548          3.611          0.414         29.318          0.000         16.746         11.591          1.418          0.000        593.306          0.548         -3.547              0.182              0.207              0.220              0.226              0.228              0.245              0.258              0.270              0.280              0.285              2.915              4.759              6.121              6.315              5.495              5.574              0.000              0.272              0.135              0.071              0.049              0.000          4.943          4.724          0.000
      2000        83        93        444.248          3.626          0.455         31.182          0.000         17.491         12.709          1.501          0.000        593.889          0.599         -3.959              0.275              0.257              0.226              0.226              0.228              0.245              0.258              0.270              0.280              0.285              2.250              4.813              6.124              6.231              5.502              5.574              0.000              0.268              0.129              0.066              0.045              0.000          4.915          4.711          0.000
      2000        84        94        455.898          3.643          0.503         33.331          0.000         18.351         13.999          1.593          0.000        594.420          0.655         -4.269              0.256              0.253              0.231              0.226              0.228              0.245              0.258              0.270              0.280              0.285              2.070              4.488              6.016              6.137              5.508              5.573              0.000              0.265              0.124              0.061              0.041              0.000          4.877          4.679          0.000
      2000        85        95        469.598          3.662          0.573         36.544          0.000         19.636         15.927          1.718          0.000        594.907          0.731         -4.900              0.240              0.244              0.232              0.226              0.228              0.245              0.258              0.270              0.280              0.285              1.954              4.038              5.766              5.998              5.514              5.573              0.000              0.261              0.120              0.057              0.037              0.000          4.806          4.592          0.000
      2000        86        96        481.048          3.679          0.641         39.663          0.000         20.884         17.798          1.854          0.000        595.349          0.815         -5.651              0.224              0.237              0.232              0.226              0.228              0.245              0.258              0.270              0.280              0.285              1.828              3.608              5.451              5.835              5.520              5.572              0.000              0.258              0.116              0.052              0.034              0.000          4.773          4.576          0.000
      2000        87        97        494.198          3.698          0.723         43.525          0.000         22.428         20.115          2.016          0.000        595.749          0.913         -6.752              0.209              0.230              0.231              0.225              0.228              0.245              0.258              0.270              0.280              0.285              1.676              3.149              5.046              5.624              5.525              5.572              0.000              0.253              0.112              0.049              0.031              0.000          4.727          4.539          0.000
      2000        88        98        506.898          3.716          0.808         47.588          0.000         24.053         22.553          2.193          0.000        596.109          1.020         -8.076              0.200              0.224              0.228              0.224              0.228              0.245              0.258              0.270              0.280              0.285              1.498              2.697              4.590              5.375              5.530              5.571              0.000              0.247              0.108              0.045              0.028              0.000          4.695          4.525          0.000
      2000        89        99        520.198          3.735          0.898         51.934          0.000         25.792         25.160          2.379          0.000        596.458          1.133         -9.481              0.345              0.282              0.271              0.227              0.229              0.245              0.258              0.270              0.280              0.285              0.927              2.092              4.486              5.202              5.535              5.571              0.000              0.243              0.110              0.041              0.026              0.000          4.661          4.505          0.000
      2000        90       100        535.548          3.757          1.019         57.956          0.000         28.201         28.774          2.614          0.000        596.807          1.276        -11.560              0.302              0.284              0.280              0.230              0.229              0.245              0.258              0.270              0.280              0.285              0.657              1.593              3.767              4.917              5.540              5.570              0.002              0.239              0.110              0.037              0.023              0.000          4.592          4.435          0.000
      2000        91       101        551.348          3.779          1.148         64.500          0.000         30.818         32.700          2.871          0.000        597.145          1.432        -14.122              0.279              0.277              0.276              0.233              0.229              0.245              0.258              0.270              0.280              0.285              0.458              1.139              2.924              4.497              5.546              5.570              0.010              0.235              0.111              0.034              0.021              0.000          4.530          4.379          0.000
      2000        92       102        567.248          3.802          1.272         70.963          0.000         33.403         36.578          3.071          0.000        597.456          1.553        -16.285              0.265              0.268              0.269              0.234              0.229              0.245              0.258              0.270              0.280              0.285              0.342              0.835              2.292              4.087              5.552              5.569              0.023              0.231              0.111              0.031              0.019              0.000          4.415          4.246          0.000
      2000        93       103        586.898          3.830          1.398         77.700          0.000         36.098         40.620          3.251          0.000        597.780          1.662        -18.720              0.359              0.311              0.296              0.242              0.229              0.245              0.258              0.270              0.280              0.285              0.189              0.567              1.786              3.708              5.559              5.569              0.039              0.226              0.111              0.029              0.017              0.000          4.281          4.092          0.000
      2000        94       104        608.648          3.861          1.530         84.993          0.000         39.015         44.996          3.400          0.000        598.108          1.752        -20.602              0.325              0.308              0.298              0.251              0.230              0.245              0.258              0.270              0.279              0.285              0.132              0.415              1.351              3.303              5.568              5.568              0.055              0.221              0.111              0.028              0.015              0.000          4.112          3.895          0.000
      2000        95       105        629.898          3.891          1.656         92.124          0.000         41.868         49.274          3.526          0.000        598.578          1.829        -23.231              0.306              0.300              0.293              0.257              0.230              0.245              0.258              0.270              0.279              0.285              0.104              0.322              1.028              2.888              5.579              5.568              0.069              0.217              0.110              0.027              0.014              0.000          3.950          3.712          0.000
      2000        96       106        649.648          3.920          1.781         99.492          0.000         44.815         53.695          3.637          0.000        599.412          1.896        -25.909              0.344              0.315              0.300              0.267              0.231              0.245              0.258              0.270              0.279              0.285              0.079              0.251              0.782              2.490              5.591              5.568              0.081              0.212              0.109              0.027              0.012              0.000          3.787          3.532          0.000
      2000        97       107        672.092          3.952          1.915        107.601          0.000         48.059         58.561          3.732          0.000        600.643          1.954        -29.284              0.316              0.305              0.296              0.274              0.232              0.245              0.258              0.270              0.279              0.285              0.075              0.212              0.601              2.106              5.604              5.568              0.089              0.207              0.108              0.027              0.011              0.000          3.610          3.338          0.000
      2000        98       108        689.242          3.976          2.052        116.199          0.000         51.498         63.719          3.811          0.000        602.338          2.002        -30.849              0.301              0.298              0.293              0.278              0.234              0.245              0.258              0.270              0.279              0.285              0.075              0.188              0.476              1.772              5.616              5.568              0.095              0.205              0.108              0.027              0.009              0.000          3.429          3.142          0.000
      2000        99       109        701.742          3.994          2.122        120.712          0.000         53.303         66.427          3.877          0.000        604.639          2.042        -31.772              0.299              0.295              0.292              0.281              0.235              0.245              0.258              0.270              0.279              0.285              0.072              0.167              0.382              1.485              5.626              5.568              0.100              0.204              0.108              0.028              0.008              0.000          3.361          3.075          0.000
      2000       100       110        712.392          4.000          2.189        125.177          0.000         55.089         69.106          4.027          0.000        607.727          2.134        -32.489              0.343              0.315              0.302              0.289              0.237              0.245              0.258              0.270              0.279              0.285              0.059              0.140              0.305              1.235              5.635              5.569              0.105              0.205              0.109              0.029              0.007              0.000          3.359          3.088          0.000
      2000       101       111        723.242          4.059          2.284        132.864          0.000         58.164         73.718          4.174          0.000        611.762          2.223        -33.738              0.322              0.311              0.302              0.295              0.239              0.245              0.258              0.270              0.279              0.285              0.053              0.118              0.240              1.014              5.640              5.569              0.109              0.207              0.110              0.029              0.006              0.000          3.280          3.016          0.000
      2000       102       112        732.992          4.094          2.364        138.446          0.000         60.397         77.067          4.317          0.000        616.746          2.310        -34.971              0.311              0.306              0.301              0.297              0.242              0.245              0.258              0.270              0.279              0.285              0.046              0.098              0.191              0.826              5.638              5.571              0.113              0.209              0.111              0.030              0.006              0.000          3.252          2.997          0.000
      2000       103       113        750.242          4.158          2.435        143.491          0.000         62.415         80.095          4.456          0.000        622.563          2.395        -35.798              0.302              0.301              0.300              0.297              0.244              0.246              0.258              0.270              0.279              0.285              0.042              0.084              0.154              0.674              5.627              5.572              0.116              0.211              0.111              0.031              0.006              0.000          3.234          2.990          0.000
      2000       104       114        768.592          4.229          2.504        148.464          0.000         64.404         83.078          4.598          0.000        630.543          2.482        -37.240              0.449              0.373              0.333              0.322              0.251              0.246              0.258              0.270              0.279              0.285              0.030              0.070              0.121              0.537              5.604              5.575              0.113              0.211              0.112              0.031              0.005              0.000          3.220          2.987          0.000
      2000       105       115        785.992          4.299          2.614        156.607          0.000         67.661         87.964          4.744          0.000        641.395          2.571        -38.758              0.411              0.365              0.343              0.332              0.260              0.246              0.258              0.270              0.279              0.285              0.030              0.065              0.098              0.416              5.549              5.581              0.113              0.211              0.113              0.031              0.005              0.000          3.148          2.922          0.000
      2000       106       116        802.892          4.372          2.744        166.621          0.000         71.667         93.973          4.898          0.000        654.791          2.665        -42.015              0.379              0.355              0.342              0.331              0.271              0.246              0.258              0.270              0.279              0.285              0.034              0.067              0.084              0.320              5.438              5.590              0.114              0.210              0.112              0.031              0.005              0.000          3.055          2.836          0.000
      2000       107       117        820.492          4.450          2.864        176.244          0.000         75.516         99.746          5.064          0.000        669.273          2.767        -46.214              0.357              0.343              0.335              0.326              0.280              0.247              0.258              0.270              0.279              0.285              0.041              0.075              0.077              0.248              5.252              5.602              0.116              0.209              0.112              0.032              0.005              0.000          2.984          2.774          0.000
      2000       108       118        841.536          4.547          2.964        184.575          0.000         78.848        104.745          5.239          0.000        683.260          2.875        -50.164              0.337              0.333              0.328              0.322              0.286              0.248              0.258              0.270              0.279              0.285              0.051              0.087              0.076              0.197              4.995              5.618              0.118              0.206              0.110              0.031              0.005              0.000          2.944          2.745          0.000
      2000       109       119        863.386          4.652          3.030        190.320          0.000         81.146        108.192          5.422          0.000        696.982          2.988        -51.569              0.450              0.376              0.348              0.332              0.298              0.249              0.258              0.270              0.279              0.284              0.040              0.094              0.079              0.158              4.665              5.639              0.123              0.199              0.108              0.031              0.006              0.000          2.946          2.762          0.000
      2000       110       120        885.286          4.763          3.096        196.170          0.000         83.486        111.702          5.612          0.000        710.472          3.107        -53.019              0.415              0.373              0.353              0.335              0.311              0.251              0.258              0.270              0.279              0.284              0.050              0.099              0.080              0.127              4.245              5.671              0.116              0.194              0.107              0.031              0.006              0.000          2.949          2.781          0.000
      2000       111       121        901.286          4.855          3.193        204.974          0.000         87.008        116.985          5.806          0.000        723.351          3.229        -55.542              0.397              0.369              0.352              0.335              0.323              0.254              0.258              0.270              0.279              0.284              0.056              0.101              0.079              0.103              3.753              5.712              0.112              0.190              0.105              0.031              0.006              0.000          2.912          2.760          0.000
      2000       112       122        914.486          4.939          3.251        210.500          0.000         89.218        120.300          5.994          0.000        735.066          3.348        -56.493              0.391              0.366              0.351              0.337              0.331              0.258              0.259              0.270              0.279              0.284              0.056              0.097              0.076              0.085              3.240              5.757              0.112              0.190              0.105              0.031              0.007              0.000          2.918          2.783          0.000
      2000       113       123        928.986          5.000          3.363        221.331          0.000         93.551        126.799          6.310          0.000        745.919          3.548        -58.790              0.381              0.361              0.348              0.339              0.335              0.263              0.259              0.270              0.279              0.284              0.052              0.089              0.070              0.070              2.733              5.802              0.114              0.191              0.106              0.031              0.007              0.000          2.905          2.798          0.000
      2000       114       124        943.436          5.561          3.490        234.215          0.000         98.704        134.529          6.623          0.000        756.257          3.748        -62.882              0.360              0.350              0.343              0.337              0.334              0.268              0.259              0.270              0.279              0.284              0.050              0.083              0.064              0.059              2.265              5.840              0.117              0.194              0.106              0.031              0.007              0.000          2.869          2.786          0.000
      2000       115       125        959.186          6.000          3.557        245.991          0.000        102.205        140.838          6.955          0.000        767.610          3.974        -65.497              0.347              0.343              0.339              0.335              0.333              0.272              0.259              0.270              0.279              0.284              0.048              0.077              0.059              0.049              1.878              5.856              0.120              0.196              0.106              0.031              0.007              0.000          2.858          2.822          0.000
      2000       116       126        974.886          6.070          3.671        260.032          0.000        107.460        148.362          7.325          0.000        780.355          4.190        -70.036              0.332              0.332              0.331              0.330              0.329              0.276              0.260              0.270              0.279              0.284              0.048              0.075              0.056              0.042              1.559              5.841              0.122              0.197              0.107              0.031              0.008              0.000          2.836          2.824          0.000
      2000       117       127        992.086          6.145          3.792        276.009          0.000        113.396        156.922          7.742          0.000        793.901          4.424        -76.449              0.421              0.340              0.331              0.328              0.326              0.280              0.260              0.270              0.279              0.284              0.045              0.077              0.057              0.038              1.298              5.786              0.117              0.197              0.106              0.031              0.008              0.000          2.816          2.819          0.000
      2000       118       128       1012.650          6.234          3.868        287.853          0.000        117.539        163.268          8.119          0.000        807.658          4.624        -82.404              0.383              0.336              0.329              0.326              0.323              0.282              0.261              0.270              0.279              0.284              0.049              0.084              0.061              0.035              1.086              5.688              0.115              0.196              0.105              0.031              0.008              0.000          2.826          2.832          0.000
      2000       119       129       1032.650          6.321          3.893        293.749          0.000        119.270        166.427          8.125          0.000        821.203          4.634        -83.829              0.358              0.342              0.333              0.329              0.324              0.285              0.261              0.270              0.279              0.284              0.077              0.128              0.084              0.042              1.048              5.663              0.116              0.195              0.104              0.031              0.008              0.000          2.770          2.784          0.000
      2000       120       130       1047.650          6.386          3.966        305.318          0.000        123.455        172.626          8.139          0.000        834.505          4.641        -87.007              0.376              0.341              0.333              0.329              0.324              0.287              0.262              0.270              0.279              0.284              0.094              0.157              0.101              0.046              0.979              5.593              0.113              0.193              0.103              0.031              0.008              0.000          2.665          2.689          0.000
      2000       121       131       1062.500          6.451          4.046        317.862          0.000        128.103        179.347          8.155          0.000        847.322          4.648        -90.004              0.350              0.339              0.332              0.329              0.324              0.290              0.262              0.270              0.279              0.284              0.108              0.179              0.114              0.050              0.915              5.505              0.112              0.192              0.103              0.031              0.008              0.000          2.560          2.591          0.000
      2000       122       132       1080.050          6.527          4.149        334.418          0.000        134.273        188.218          8.211          0.000        859.506          4.656        -96.528              0.328              0.325              0.324              0.323              0.320              0.291              0.263              0.270              0.279              0.284              0.108              0.177              0.115              0.049              0.817              5.323              0.111              0.192              0.102              0.031              0.009              0.000          2.459          2.473          0.000
      2000       123       133       1099.600          6.612          4.239        349.845          0.000        139.901        196.484          8.253          0.000        870.834          4.665       -103.894              0.424              0.333              0.324              0.321              0.317              0.291              0.264              0.270              0.279              0.284              0.098              0.183              0.122              0.052              0.745              5.152              0.107              0.191              0.102              0.031              0.009              0.000          2.367          2.374          0.000
      2000       124       134       1120.300          6.702          4.320        364.423          0.000        145.124        204.294          8.266          0.000        881.347          4.675       -110.224              0.378              0.332              0.323              0.321              0.316              0.291              0.265              0.270              0.279              0.284              0.107              0.203              0.137              0.057              0.700              5.022              0.102              0.190              0.101              0.030              0.009              0.000          2.271          2.288          0.000
      2000       125       135       1142.350          6.798          4.365        374.249          0.000        148.359        209.559          8.270          0.000        891.148          4.686       -113.347              0.348              0.333              0.325              0.322              0.316              0.292              0.265              0.270              0.279              0.284              0.128              0.241              0.161              0.065              0.677              4.944              0.100              0.188              0.100              0.030              0.009              0.000          2.210          2.236          0.000
      2000       126       136       1162.100          6.884          4.443        388.994          0.000        153.637        217.459          8.278          0.000        900.385          4.696       -117.358              0.330              0.324              0.321              0.320              0.315              0.292              0.266              0.270              0.279              0.284              0.146              0.269              0.177              0.070              0.644              4.821              0.095              0.185              0.098              0.029              0.009              0.000          2.124          2.159          0.000
      2000       127       137       1178.000          6.953          4.532        404.935          0.000        159.511        226.001          8.287          0.000        909.146          4.704       -122.569              0.314              0.314              0.314              0.315              0.312              0.291              0.267              0.270              0.279              0.284              0.160              0.291              0.188              0.073              0.611              4.683              0.091              0.183              0.097              0.029              0.009              0.000          2.039          2.082          0.000
      2000       128       138       1193.900          7.000          4.580        420.948          4.209        163.073        232.389          8.304          0.152        918.045          4.627       -128.113              0.300              0.303              0.306              0.309              0.308              0.290              0.267              0.270              0.279              0.284              0.183              0.328              0.206              0.078              0.598              4.621              0.088              0.182              0.097              0.029              0.009              0.000          1.949          1.991          3.600
      2000       129       139       1212.100          7.058          4.622        437.316          8.746        166.424        238.739          8.324          0.315        926.991          4.545       -132.854              0.288              0.293              0.299              0.303              0.304              0.289              0.268              0.270              0.279              0.284              0.203              0.358              0.220              0.081              0.584              4.557              0.085              0.183              0.097              0.029              0.009              0.000          1.861          1.904          3.600
      2000       130       140       1230.750          7.105          4.673        456.006         13.680        170.454        246.178          8.401          0.492        935.910          4.455       -139.336              0.274              0.281              0.289              0.295              0.299              0.287              0.268              0.270              0.278              0.284              0.205              0.352              0.217              0.080              0.553              4.412              0.081              0.183              0.097              0.029              0.010              0.000          1.795          1.810          3.600
      2000       131       141       1247.750          7.147          4.702        473.395         18.936        173.385        252.591          8.773          0.682        944.707          4.553       -147.129              0.259              0.267              0.276              0.285              0.292              0.284              0.268              0.270              0.278              0.284              0.166              0.278              0.182              0.070              0.486              4.100              0.077              0.183              0.097              0.028              0.010              0.000          1.795          1.803          3.600
      2000       132       142       1266.094          7.193          4.570        485.559         24.278        169.436        255.802          9.098          0.874        953.284          4.694       -154.207              0.246              0.254              0.264              0.276              0.287              0.281              0.268              0.270              0.278              0.284              0.144              0.235              0.161              0.064              0.431              3.831              0.074              0.181              0.096              0.028              0.009              0.000          1.799          1.835          3.600
      2000       133       143       1284.562          7.239          4.392        495.927         29.756        163.374        257.833          9.276          1.071        961.598          4.737       -160.627              0.232              0.241              0.254              0.269              0.281              0.279              0.268              0.270              0.278              0.284              0.131              0.215              0.150              0.060              0.387              3.597              0.071              0.178              0.094              0.027              0.009              0.000          1.794          1.837          3.600
      2000       134       144       1303.514          7.287          4.210        505.809         35.407        156.979        259.439          9.423          1.275        969.624          4.752       -166.440              0.218              0.231              0.246              0.262              0.277              0.276              0.268              0.270              0.278              0.284              0.127              0.213              0.147              0.058              0.352              3.402              0.066              0.174              0.089              0.026              0.009              0.000          1.789          1.832          3.600
      2000       135       145       1324.447          7.339          4.039        515.568         41.245        150.928        260.828          9.566          1.485        977.355          4.754       -171.695              0.204              0.221              0.238              0.256              0.272              0.274              0.267              0.270              0.278              0.284              0.125              0.214              0.145              0.057              0.322              3.225              0.058              0.165              0.082              0.025              0.008              0.000          1.783          1.823          3.600
      2000       136       146       1347.229          7.396          3.906        526.220         47.360        146.330        262.542          9.737          1.705        984.797          4.753       -176.435              0.191              0.213              0.231              0.250              0.269              0.272              0.267              0.270              0.278              0.284              0.124              0.218              0.145              0.057              0.296              3.071              0.050              0.154              0.076              0.023              0.008              0.000          1.778          1.810          3.600
      2000       137       147       1369.875          7.453          3.766        536.171         53.617        141.293        263.725          9.914          1.930        991.964          4.757       -180.704              0.179              0.205              0.225              0.245              0.265              0.270              0.266              0.270              0.278              0.284              0.123              0.218              0.144              0.056              0.275              2.936              0.042              0.143              0.070              0.021              0.007              0.000          1.772          1.804          3.600
      2000       138       148       1392.225          7.509          3.714        548.079         60.289        139.678        265.766         10.120          2.170        998.878          4.733       -184.549              0.168              0.198              0.219              0.240              0.262              0.268              0.265              0.271              0.278              0.284              0.120              0.215              0.141              0.055              0.258              2.818              0.036              0.134              0.065              0.020              0.007              0.000          1.765          1.781          3.600
      2000       139       149       1413.025          7.561          3.527        555.643         66.677        132.637        265.185         10.318          2.400       1005.565          4.772       -188.003              0.158              0.191              0.214              0.236              0.259              0.267              0.265              0.271              0.278              0.284              0.117              0.210              0.138              0.054              0.243              2.713              0.032              0.126              0.061              0.019              0.007              0.000          1.755          1.799          3.600
      2000       140       150       1435.410          7.617          3.307        561.862         73.042        124.359        263.288         10.448          2.630       1012.054          4.768       -191.078              0.147              0.185              0.210              0.233              0.257              0.265              0.264              0.271              0.278              0.284              0.113              0.205              0.135              0.053              0.230              2.620              0.030              0.117              0.056              0.018              0.006              0.000          1.751          1.811          3.600
      2000       141       151       1455.910          7.668          3.093        567.864         79.501        116.315        261.056         10.557          2.862       1018.375          4.740       -193.805              0.137              0.180              0.206              0.229              0.254              0.264              0.263              0.271              0.278              0.284              0.110              0.200              0.132              0.052              0.219              2.538              0.029              0.110              0.053              0.017              0.006              0.000          1.746          1.816          3.600
      2000       142       152       1477.734          7.722          2.882        573.087         85.963        108.372        258.039         10.661          3.095       1024.557          4.707       -196.224              0.128              0.175              0.202              0.226              0.252              0.263              0.262              0.271              0.278              0.284              0.109              0.196              0.129              0.051              0.210              2.465              0.029              0.102              0.049              0.016              0.006              0.000          1.742          1.824          3.600
      2000       143       153       1497.434          7.772          2.661        576.883         92.301        100.059        253.754         10.761          3.323       1030.632          4.681       -198.407              0.124              0.171              0.198              0.223              0.250              0.262              0.262              0.271              0.278              0.284              0.108              0.194              0.128              0.050              0.202              2.400              0.029              0.094              0.045              0.015              0.005              0.000          1.737          1.845          3.600
      2000       144       154       1518.438          7.824          2.463        580.826         98.740         92.601        249.487         10.858          3.555       1036.627          4.636       -200.375              0.121              0.167              0.195              0.220              0.248              0.261              0.261              0.271              0.278              0.283              0.108              0.192              0.126              0.050              0.195              2.342              0.029              0.087              0.041              0.014              0.005              0.000          1.733          1.858          3.600
      2000       145       155       1539.738          7.877          2.293        585.488        105.388         86.239        245.674         10.956          3.794       1042.571          4.568       -202.180              0.117              0.163              0.192              0.218              0.247              0.260              0.260              0.271              0.278              0.283              0.109              0.189              0.125              0.049              0.189              2.291              0.029              0.080              0.038              0.013              0.005              0.000          1.728          1.859          3.600
      2000       146       156       1561.688          7.932          2.140        590.284        112.154         80.470        241.843         11.055          4.038       1048.490          4.485       -203.842              0.114              0.160              0.189              0.216              0.245              0.259              0.260              0.270              0.278              0.283              0.109              0.186              0.123              0.049              0.183              2.245              0.029              0.075              0.035              0.012              0.004              0.000          1.723          1.855          3.600
      2000       147       157       1581.188          7.981          1.990        594.421        118.884         74.845        237.399         11.153          4.280       1054.410          4.401       -205.373              0.110              0.156              0.187              0.214              0.244              0.258              0.259              0.270              0.278              0.283              0.110              0.182              0.121              0.048              0.179              2.204              0.029              0.070              0.033              0.011              0.004              0.000          1.719          1.854          3.600
      2000       148       158       1602.438          8.000          1.839        597.707        125.519         69.152        231.397         11.267          4.519       1060.508          4.319       -206.783              0.107              0.153              0.185              0.212              0.243              0.257              0.258              0.270              0.278              0.283              0.110              0.178              0.119              0.048              0.175              2.167              0.029              0.065              0.031              0.010              0.004              0.000          1.714          1.867          3.600
      2000       149       159       1624.779          8.600          1.693        600.367        132.081         63.657        224.870         11.374          4.755       1066.833          4.235       -208.083              0.104              0.151              0.183              0.210              0.241              0.256              0.258              0.270              0.278              0.283              0.111              0.174              0.117              0.047              0.172              2.134              0.029              0.060              0.029              0.010              0.004              0.000          1.710          1.883          3.600
      2000       150       160       1647.252          8.974          1.557        602.746        138.632         58.536        218.078         11.478          4.991       1073.378          4.145       -209.281              0.100              0.148              0.181              0.208              0.240              0.256              0.257              0.270              0.278              0.283              0.111              0.170              0.114              0.047              0.169              2.105              0.029              0.058              0.028              0.009              0.004              0.000          1.705          1.901          3.600
      2000       151       161       1668.051          9.000          1.427        604.604        138.632         53.651        219.935         11.481          4.991       1080.141          4.220       -210.388              0.097              0.146              0.179              0.207              0.240              0.255              0.257              0.270              0.278              0.283              0.112              0.182              0.119              0.048              0.169              2.100              0.029              0.057              0.027              0.009              0.003              0.000          1.706          1.919          3.600
      2000       152       162       1690.260         12.000          0.050          0.000          0.000          0.000          0.000          0.000          0.000       1087.120          0.000       -210.388              0.094              0.146              0.179              0.207              0.239              0.255              0.257              0.270              0.278              0.283              0.112              0.195              0.123              0.050              0.171              2.099              0.029              0.057              0.027              0.008              0.003              0.000          0.000          0.000          0.000
      2000       153         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.091              0.146              0.179              0.207              0.239              0.255              0.257              0.270              0.278              0.283              0.112              0.208              0.128              0.051              0.172              2.098              0.029              0.054              0.024              0.006              0.003              0.000          0.000          0.000          0.000
      2000       154         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.088              0.146              0.179              0.207              0.239              0.255              0.257              0.270              0.278              0.283              0.113              0.220              0.131              0.052              0.173              2.097              0.029              0.051              0.022              0.005              0.002              0.000          0.000          0.000          0.000
      2000       155         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.085              0.146              0.179              0.207              0.239              0.255              0.257              0.270              0.278              0.283              0.114              0.231              0.135              0.053              0.175              2.096              0.029              0.050              0.021              0.003              0.002              0.000          0.000          0.000          0.000
      2000       156         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.083              0.146              0.179              0.207              0.239              0.255              0.257              0.270              0.278              0.283              0.114              0.242              0.138              0.054              0.176              2.094              0.029              0.048              0.019              0.002              0.002              0.000          0.000          0.000          0.000
      2000       157         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.080              0.145              0.179              0.207              0.239              0.254              0.257              0.270              0.278              0.283              0.115              0.252              0.141              0.054              0.177              2.093              0.029              0.046              0.018              0.002              0.001              0.000          0.000          0.000          0.000
