Summary_file = g2_99_w0.sum
Title = Ghab2_9899
      year       day       das tt_since_emerg          stage            lai     biomass_wt       grain_wt        leaf_wt        stem_wt      biomass_n        grain_n     root_depth         stem_n            cep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)    n_conc_leaf    n_conc_stem   n_conc_grain
      1999       134       167       1715.084          8.000          0.760        458.965         95.051         27.180        176.896          9.092          3.422       1500.000          4.073       -118.879              0.060              0.144              0.150              0.176              0.202              0.230              0.231              0.233              0.243              0.249              0.055              0.204              0.113              0.061              0.335              3.253              0.009              0.032              0.016              0.007              0.000              0.000          1.715          2.302          3.600
      1999       135       168       1734.917          8.653          0.693        459.725         95.968         24.786        176.896          9.095          3.455       1500.000          4.083       -119.339              0.060              0.144              0.149              0.175              0.202              0.230              0.231              0.232              0.243              0.248              0.056              0.205              0.114              0.061              0.335              3.253              0.009              0.032              0.015              0.007              0.000              0.000          1.711          2.308          3.600
      1999       136       169       1755.289          8.993          0.632        460.404         96.715         22.594        176.896          9.098          3.482       1500.000          4.095       -119.758              0.060              0.143              0.149              0.175              0.202              0.230              0.231              0.232              0.243              0.247              0.057              0.205              0.115              0.062              0.334              3.253              0.009              0.032              0.015              0.007              0.000              0.000          1.708          2.315          3.600
      1999       137       170       1777.630          9.000          0.578        461.226         96.715         20.663        177.718          9.101          3.482       1500.000          4.126       -120.139              0.060              0.143              0.148              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.057              0.205              0.116              0.062              0.334              3.253              0.009              0.032              0.015              0.007              0.000              0.000          1.712          2.322          3.600
      1999       138       171       1799.883         12.000          0.043          0.000          0.000          0.000          0.000          0.000          0.000       1500.000          0.000       -120.139              0.060              0.142              0.148              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.058              0.205              0.117              0.062              0.334              3.253              0.009              0.032              0.015              0.007              0.000              0.000          0.000          0.000          0.000
      1999       139         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.142              0.148              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.058              0.205              0.118              0.063              0.333              3.253              0.009              0.032              0.014              0.006              0.000              0.000          0.000          0.000          0.000
      1999       140         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.142              0.148              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.059              0.205              0.119              0.063              0.333              3.253              0.009              0.031              0.013              0.006              0.000              0.000          0.000          0.000          0.000
      1999       141         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.141              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.059              0.205              0.120              0.063              0.333              3.253              0.009              0.031              0.012              0.006              0.000              0.000          0.000          0.000          0.000
      1999       142         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.141              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.060              0.205              0.120              0.064              0.333              3.253              0.009              0.031              0.011              0.005              0.000              0.000          0.000          0.000          0.000
      1999       143         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.141              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.060              0.204              0.121              0.064              0.332              3.253              0.009              0.031              0.011              0.005              0.000              0.000          0.000          0.000          0.000
      1999       144         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.141              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.061              0.204              0.122              0.064              0.332              3.253              0.009              0.031              0.010              0.004              0.000              0.000          0.000          0.000          0.000
      1999       145         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.061              0.204              0.123              0.065              0.332              3.253              0.009              0.031              0.009              0.004              0.000              0.000          0.000          0.000          0.000
      1999       146         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.175              0.201              0.230              0.231              0.232              0.242              0.247              0.062              0.203              0.123              0.065              0.332              3.253              0.009              0.031              0.009              0.004              0.000              0.000          0.000          0.000          0.000
      1999       147         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.232              0.242              0.247              0.062              0.203              0.124              0.065              0.332              3.253              0.009              0.031              0.008              0.003              0.000              0.000          0.000          0.000          0.000
      1999       148         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.232              0.242              0.247              0.062              0.203              0.125              0.066              0.332              3.253              0.009              0.031              0.007              0.003              0.000              0.000          0.000          0.000          0.000
      1999       149         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.125              0.066              0.331              3.253              0.009              0.031              0.007              0.003              0.000              0.000          0.000          0.000          0.000
      1999       150         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.126              0.066              0.331              3.253              0.009              0.031              0.007              0.002              0.000              0.000          0.000          0.000          0.000
      1999       151         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.126              0.066              0.331              3.253              0.009              0.031              0.006              0.002              0.000              0.000          0.000          0.000          0.000
      1999       152         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.149              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.127              0.066              0.331              3.253              0.009              0.031              0.006              0.002              0.000              0.000          0.000          0.000          0.000
      1999       153         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.127              0.066              0.331              3.253              0.009              0.031              0.005              0.002              0.000              0.000          0.000          0.000          0.000
      1999       154         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.128              0.066              0.331              3.253              0.009              0.031              0.005              0.001              0.000              0.000          0.000          0.000          0.000
      1999       155         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.128              0.066              0.331              3.253              0.009              0.031              0.005              0.001              0.000              0.000          0.000          0.000          0.000
      1999       156         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.129              0.066              0.331              3.253              0.009              0.031              0.005              0.001              0.000              0.000          0.000          0.000          0.000
      1999       157         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.129              0.066              0.331              3.253              0.009              0.031              0.004              0.001              0.000              0.000          0.000          0.000          0.000
      1999       158         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.129              0.066              0.331              3.253              0.009              0.031              0.004              0.001              0.000              0.000          0.000          0.000          0.000
      1999       159         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.130              0.066              0.331              3.253              0.009              0.031              0.004              0.001              0.000              0.000          0.000          0.000          0.000
      1999       160         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.174              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.130              0.066              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       161         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.062              0.203              0.130              0.066              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       162         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.131              0.066              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       163         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.131              0.066              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       164         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.131              0.066              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       165         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.132              0.066              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       166         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.150              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.132              0.066              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       167         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.132              0.066              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       168         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.133              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       169         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.133              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       170         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.173              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.133              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       171         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.134              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       172         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.134              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       173         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.134              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       174         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.135              0.065              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       175         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.135              0.064              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       176         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.135              0.064              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       177         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.136              0.064              0.331              3.253              0.009              0.031              0.003              0.000              0.000              0.000          0.000          0.000          0.000
      1999       178         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.063              0.203              0.136              0.064              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       179         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.064              0.203              0.136              0.064              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       180         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.064              0.203              0.137              0.064              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
      1999       181         0          0.000         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.060              0.140              0.151              0.172              0.200              0.230              0.231              0.233              0.242              0.247              0.064              0.203              0.137              0.064              0.331              3.253              0.009              0.031              0.004              0.000              0.000              0.000          0.000          0.000          0.000
