ApsimVersion = 6.1
Title = Sample Simulation
           Date      m_biomass        m_yield   m_root_depth          m_lai       m_sw_dmd           m_ep  m_swdef_photo    m_biomass_n  m_nfact_photo      c_biomass        c_yield   c_root_depth          c_lai       c_sw_dmd           c_ep  c_swdef_photo    c_biomass_n  c_nfact_photo             es         runoff          drain       sw_dep()          no3()           br()
     07/01/1989         9885.0            0.0       1500.000          3.868          5.342          5.342          1.000          16.50          1.000         1067.3           59.8       1500.000          1.466          0.722          0.722          1.000           3.25          1.000          0.998          0.000          0.135        737.185           11.5          174.5
     08/01/1989        10181.8            0.0       1500.000          3.834          5.685          5.685          1.000          16.54          1.000         1089.5           76.3       1500.000          1.449          0.767          0.767          1.000           3.28          1.000          1.125          0.000          0.129        729.479           11.2          174.5
     09/01/1989        10472.5            0.0       1500.000          3.793          6.258          6.258          1.000          16.58          0.988         1111.5           93.4       1500.000          1.430          0.854          0.854          1.000           3.30          1.000          0.950          0.000          0.126        721.291           11.0          174.4
     10/01/1989        10755.6          267.5       1500.000          3.747          9.502          8.910          0.938          16.61          0.969         1136.1          111.3       1500.000          1.410          1.320          1.297          0.982           3.33          1.000          0.766          0.000          0.122        710.196           10.8          174.4
     11/01/1989        10990.0          553.6       1500.000          3.703          5.478          5.478          1.000          16.65          0.949         1157.2          129.6       1500.000          1.387          0.888          0.888          1.000           3.36          1.000          1.141          0.000          0.119        734.170           10.6          174.4
     12/01/1989        11255.0          830.8       1500.000          3.663          6.637          6.637          1.000          16.68          0.944         1181.1          148.8       1500.000          1.354          1.079          1.079          1.000           3.38          1.000          1.267          0.000          0.115        725.071           10.5          174.4
     13/01/1989        11512.6         1116.1       1500.000          3.621          5.959          5.959          1.000          16.71          0.926         1204.7          168.7       1500.000          1.318          0.980          0.980          1.000           3.41          1.000          1.268          0.000          0.110        716.754           10.4          174.4
     14/01/1989        11735.0         1397.9       1500.000          3.585          3.569          3.569          1.000          16.74          0.910         1225.1          188.7       1500.000          1.288          0.591          0.591          1.000           3.44          1.000          0.849          0.000          0.107        711.639           10.4          174.3
     15/01/1989        11969.8         1679.1       1500.000          3.549          4.511          4.511          1.000          16.76          0.902         1246.7          209.5       1500.000          1.258          0.747          0.747          1.000           3.47          1.000          0.683          0.000          0.103        705.595           10.4          174.3
     16/01/1989        12200.1         1960.2       1500.000          3.512          4.330          4.330          1.000          16.78          0.889         1268.0          230.8       1500.000          1.227          0.721          0.721          1.000           3.50          1.000          0.625          0.000          0.100        699.819           10.3          174.3
     17/01/1989        12432.6         2239.5       1500.000          3.465          5.042          5.042          1.000          16.80          0.877         1289.6          252.8       1500.000          1.188          0.843          0.843          1.000           3.54          1.000          0.571          0.000          0.097        693.266           10.3          174.3
     18/01/1989        12669.2         2517.8       1500.000          3.409          6.352          6.352          1.000          16.81          0.864         1311.4          275.4       1500.000          1.134          1.063          1.054          0.991           3.59          1.000          0.583          0.000          0.093        685.185           10.3          174.3
     19/01/1989        12905.0         2764.4       1500.000          3.349          6.812          5.410          0.794          16.83          0.850         1326.1          297.0       1500.000          1.076          1.134          0.761          0.672           3.67          1.000          0.511          0.000          0.090        678.413           10.3          174.3
     20/01/1989        13095.8         3004.4       1500.000          3.290          5.064          3.720          0.735          16.84          0.832         1337.6          318.3       1500.000          1.019          0.839          0.551          0.657           3.72          1.000          1.147          0.000          0.088        677.906           10.3          174.2
     21/01/1989        13316.9         3241.5       1500.000          3.229          6.315          4.596          0.728          16.85          0.827         1350.2          340.3       1500.000          0.958          1.023          0.648          0.633           3.78          1.000          1.366          0.000          0.085        671.211           10.3          174.2
     22/01/1989        13469.6         3532.6       1500.000          3.172          3.000          3.000          1.000          16.86          0.811         1355.7          360.6       1500.000          0.879          0.479          0.479          1.000           3.78          1.000          0.655          0.000          0.081        666.996           10.3          174.2
     23/01/1989        13607.0         3829.5       1500.000          3.117          1.884          1.884          1.000          16.87          0.825         1360.4          360.6       1500.000          0.803          0.115          0.115          1.000           3.78          1.000          0.833          0.000          0.079        666.686           10.3          174.2
     24/01/1989        13742.9         4117.7       1500.000          3.071          1.377          1.377          1.000          16.88          0.844            0.0            0.0       1500.000          0.020          0.154          0.154          1.000           0.00          1.000          0.773          0.000          0.076        664.705           10.3          174.2
     25/01/1989        13946.7         4386.4       1500.000          3.027          3.121          3.121          1.000          16.89          0.861            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.085          0.000          0.074        660.425           10.3          174.2
     26/01/1989        14165.9         4645.8       1500.000          2.979          4.628          4.628          1.000          16.90          0.846            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.719          0.000          0.071        655.006           10.4          174.2
     27/01/1989        14332.9         4891.2       1500.000          2.934          2.941          2.685          0.913          16.91          0.824            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.977          0.000          0.069        652.876           10.4          174.2
     28/01/1989        14526.8         5157.2       1500.000          2.888          3.281          3.281          1.000          16.92          0.818            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.862          0.000          0.067        648.667           10.4          174.1
     29/01/1989        14718.8         5417.0       1500.000          2.841          3.801          3.801          1.000          16.93          0.804            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.588          0.000          0.065        644.213           10.5          174.1
     30/01/1989        14921.5         5623.9       1500.000          2.781          5.891          3.392          0.576          16.93          0.789            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.464          0.000          0.062        640.295           10.5          174.1
     31/01/1989        15111.8         5825.6       1500.000          2.720          7.381          4.185          0.567          16.94          0.764            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.512          0.000          0.060        635.538           10.5          174.1
     01/02/1989        15284.3         6077.4       1500.000          2.653          4.263          3.381          0.793          16.95          0.743            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.366          0.000          0.059        631.732           10.6          174.1
     02/02/1989        15411.0         6365.7       1500.000          2.599          1.670          1.670          1.000          16.95          0.738            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.299          0.000          0.056        629.706           10.6          174.1
     03/02/1989        15531.5         6533.4       1500.000          2.545          1.352          1.352          1.000          16.95          0.755            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.264          0.000          0.055        628.035           10.6          174.1
     04/02/1989        15585.4         6587.3       1500.000          2.514          0.215          0.215          1.000          16.96          0.751            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.380          0.000          0.053        628.387           10.6          174.1
     05/02/1989        15626.5         6628.4       1500.000          2.489          0.127          0.127          1.000          16.96          0.752            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.305          0.000          0.052        631.903           10.7          174.1
     06/02/1989        15731.0         6732.9       1500.000          2.461          0.843          0.843          1.000          17.00          0.753            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.807          0.000          0.051        651.102           10.5          174.1
     07/02/1989        15852.3         6854.2       1500.000          2.431          1.383          1.383          1.000          17.03          0.744            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.983          0.000          0.049        648.687           10.3          174.0
     08/02/1989        15998.3         7000.2       1500.000          2.394          2.762          2.762          1.000          17.05          0.729            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.277          0.000          0.047        644.601           10.2          174.0
     09/02/1989        16149.4         7151.3       1500.000          2.352          3.942          3.942          1.000          17.07          0.710            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.013          0.000          0.046        639.601           10.2          174.0
     10/02/1989        16302.6         7304.5       1500.000          2.307          4.851          4.851          1.000          17.09          0.690            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.843          0.000          0.044        633.862           10.2          174.0
     11/02/1989        16413.7         7415.6       1500.000          2.264          2.263          2.246          0.992          17.10          0.670            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.173          0.000          0.044        633.799           10.3          174.0
     12/02/1989        16519.5         7521.4       1500.000          2.225          1.853          1.853          1.000          17.12          0.660            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.115          0.000          0.042        631.788           10.4          174.0
     13/02/1989        16654.1         7656.0       1500.000          2.185          3.182          2.932          0.922          17.13          0.650            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.340          0.000          0.041        627.475           10.4          174.0
     14/02/1989        16786.3         7788.2       1500.000          2.139          3.444          3.444          1.000          17.15          0.630            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.805          0.000          0.040        623.185           10.5          174.0
     15/02/1989        16912.3         7914.2       1500.000          2.092          3.284          3.054          0.930          17.16          0.611            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.656          0.000          0.039        619.436           10.5          174.0
     16/02/1989        17032.5         8034.4       1500.000          2.046          3.133          2.930          0.935          17.17          0.592            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.558          0.000          0.038        615.911           10.5          174.0
     17/02/1989        17141.6         8143.5       1500.000          2.002          2.327          2.327          1.000          17.18          0.574            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.527          0.000          0.037        613.020           10.5          174.0
     18/02/1989        17244.1         8246.0       1500.000          1.959          2.255          2.255          1.000          17.19          0.558            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.442          0.000          0.036        610.287           10.5          174.0
     19/02/1989        17344.7         8346.6       1500.000          1.911          2.478          2.478          1.000          17.20          0.542            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.394          0.000          0.035        607.380           10.4          174.0
     20/02/1989        17442.9         8444.8       1500.000          1.861          2.609          2.609          1.000          17.21          0.529            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.348          0.000          0.034        604.388           10.4          174.0
     21/02/1989        17515.2         8517.1       1500.000          1.814          1.651          1.651          1.000          17.29          0.516            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.156          0.000          0.034        700.546            9.8          174.0
     22/02/1989        17597.1         8599.0       1500.000          1.762          1.410          1.410          1.000          17.33          0.525            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.329          0.000          0.033        697.775            9.6          174.0
     23/02/1989        17672.5         8674.4       1500.000          1.718          1.163          1.163          1.000          17.36          0.525            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.185          0.000          0.032        695.394            9.5          173.9
     24/02/1989        17733.0         8734.9       1500.000          1.675          0.881          0.881          1.000          17.39          0.522            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.971          0.000          0.031        693.710            9.5          173.9
     25/02/1989        17811.4         8813.3       1500.000          1.631          1.277          1.277          1.000          17.42          0.524            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.282          0.000          0.031        691.121            9.5          173.9
     26/02/1989        17887.7         8889.6       1500.000          1.589          1.390          1.390          1.000          17.45          0.518            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.269          0.000          0.030        688.433            9.5          173.9
     27/02/1989        17960.7         8962.6       1500.000          1.546          1.259          1.259          1.000          17.47          0.511            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.230          0.000          0.029        685.914            9.4          173.9
     28/02/1989        18012.9         9014.8       1500.000          1.511          0.437          0.437          1.000          17.50          0.506            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.786          0.000          0.028        684.663            9.4          173.9
     01/03/1989        18071.9         9073.8       1500.000          1.473          0.835          0.835          1.000          17.52          0.506            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.739          0.000          0.028        683.061            9.4          173.9
     02/03/1989        18131.9         9073.8       1500.000          1.425          1.100          1.100          1.000          17.54          0.504            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.728          0.000          0.027        681.206            9.4          173.9
     03/03/1989        18178.2         9073.8       1500.000          1.384          0.536          0.536          1.000          17.56          0.512            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.538          0.000          0.027        680.105            9.4          173.9
     04/03/1989            0.0            0.0       1500.000          0.004          0.000          0.000          1.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.617          0.000          0.026        679.462            9.6          173.9
     05/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.218          0.000          0.026        682.018            9.2          173.9
     06/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.024          0.000          0.025        680.970            8.5          173.9
     07/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.850          0.000          0.025        680.095            8.3          173.9
     08/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.626          0.000          0.024        679.445            8.2          173.9
     09/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.584          0.000          0.024        678.836            8.2          173.9
     10/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.614          0.000          0.023        678.200            8.1          173.9
     11/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.521          0.000          0.023        677.656            8.1          173.9
     12/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.553          0.000          0.022        677.081            8.0          173.9
     13/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.488          0.000          0.022        676.571            8.1          173.9
     14/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.476          0.000          0.022        676.073            8.1          173.9
     15/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.464          0.000          0.021        675.588            8.2          173.9
     16/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.513          0.000          0.021        688.054            8.0          173.9
     17/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.388          0.000          0.021        690.046            8.0          173.9
     18/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.535          0.000          0.020        689.490            8.0          173.9
     19/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.777          0.000          0.020        688.693            8.0          173.9
     20/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.932          0.000          0.019        687.741            7.9          173.8
     21/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.039          0.000          0.019        686.683            7.9          173.8
     22/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.015          0.000          0.019        685.649            8.0          173.8
     23/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.116          0.000          0.019        684.515            8.0          173.8
     24/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.848          0.000          0.018        683.648            8.0          173.8
     25/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.663          0.000          0.018        687.966            8.1          173.8
     26/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.394          0.000          0.018        732.555            8.2          173.8
     27/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.586          0.000          0.018        759.951            8.3          173.8
     28/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.747          0.000          0.017        760.387            8.2          173.8
     29/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.734          0.000          0.017        759.636            8.2          173.8
     30/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.575          0.000          0.017        759.044            8.2          173.8
     31/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.513          0.000          0.017        758.514            8.3          173.8
