year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1999,12,347,13,6.000000,0.063883,0.102470,0.180704,0.198297,0.170791,0.192625,0.191609,0.204230,0.211372,0.227296,0.255606,0.276487,0.313085,0.334173,0.337550,0.338888,0.338631,0.329159,0.316231,0.304378,0.305809,0.305030,0.298685,0.309451,0.314853,0.315035,0.315198,0.315274,0.081516,0.205416,0.616679,1.258712,1.163692,0.355252,0.241136,0.168057,0.193142,0.141456,0.004404,0.073300,0.054116,0.529059,0.771732,0.997190,1.185398,1.295500,1.352792,1.368132,1.048598,2.102266,3.159631,2.770683,0.058485,0.083891,0.162261,0.389058,0.774630,0.094342,0.045614,0.012703,3.681267,0.745993,1.562667,0.077101,44.961903,142.309555,277.819733,3.801835,0.623223,1.585474,0.054294,54.542362,107.168503,0.000000,0.044860,4.714211,1783.357679,3.470015,0.000000,1.367865,27.508646,0.000000,0.000012,-0.000883,0.159804,9.600000,5.172979,5.064367,0.108612,0.000015,-0.001131,0.000000,1.730887,29.392149,1.687374,8942.637695,0.020019,0.001404,0.000176,0.000000,207.860153,13.471236,8690.226562,0.104662,1.309238,10.041871,430.651062,0.072252,0.635847,0.000000,?,4.716354,3.915612,0.000000,0.000000,125.898460,38.375813,7.432567,2.550220,0.951905,6.676896,132.747528,1347.833618,15.869020,9.084748,1.258477,0.609168,-0.277660
1999,12,362,28,6.000000,0.331971,0.332795,0.333597,0.335866,0.321191,0.292626,0.267956,0.202082,0.209371,0.226205,0.254206,0.274449,0.303252,0.328922,0.334890,0.336706,0.336781,0.327520,0.314925,0.303290,0.304811,0.304119,0.297923,0.308747,0.314209,0.314396,0.314566,0.314646,0.010968,0.027372,0.062970,0.208955,0.681124,0.617977,0.303753,0.159257,0.183807,0.147372,0.003367,0.073982,0.036086,0.079615,0.763625,0.985145,1.170977,1.281058,1.339056,1.352535,1.034086,2.071425,3.115197,2.731916,0.032759,0.079440,0.175113,0.443202,0.806633,0.194901,0.043637,0.009815,1.609366,0.795873,1.732048,0.066013,78.446251,149.071045,273.723175,1.761243,0.642313,1.753866,0.044195,91.844055,110.252693,75.600006,19.731230,35.405773,1815.623877,16.678749,0.000000,4.198411,75.643051,0.000000,0.048561,-0.003832,0.337906,85.199997,44.308567,21.743116,22.565454,7.935402,-0.004884,0.000000,5.929298,26.561804,1.844054,8940.166016,0.060813,0.303041,0.000739,0.000000,209.254395,12.793519,8689.713867,0.370011,4.049157,6.945519,315.830139,0.051984,3.508465,0.000000,?,8.624887,4.028218,0.000000,0.000000,128.928970,39.015244,7.588746,0.537306,0.999392,6.098271,133.140884,1347.748657,1.555342,2.827496,1.133591,0.585266,-2.528032
2000,1,11,11,6.000000,0.057324,0.063521,0.094115,0.139014,0.158723,0.190481,0.190456,0.197155,0.202385,0.221851,0.249512,0.267293,0.280907,0.298573,0.330232,0.334618,0.335277,0.326260,0.313926,0.302420,0.303943,0.303278,0.297390,0.308255,0.313757,0.313940,0.314108,0.314188,0.103923,0.168128,0.385737,0.965044,0.827926,0.294152,0.169367,0.134057,0.160089,0.139873,0.003048,0.067043,0.021460,0.043484,0.593932,0.978588,1.162974,1.273065,1.331139,1.342313,1.023398,2.047583,3.080513,2.700086,0.094956,0.120910,0.134454,0.171904,0.747072,0.102282,0.045928,0.009194,2.744910,0.604910,1.371578,0.062965,39.317047,138.440170,260.352081,2.829593,0.518703,1.394542,0.040001,48.839832,103.966217,0.000000,55.879738,66.096756,1749.456605,8.977785,0.000000,3.019093,83.379227,0.000000,9.444030,-0.001269,0.010066,85.199997,107.456711,30.720901,76.735809,9.492602,-0.006010,0.000000,8.948390,27.027481,1.476944,8940.708984,0.043076,0.339695,0.001275,0.000000,209.802643,13.161164,8689.241211,0.269862,3.318560,5.156316,251.208954,0.040925,6.047436,0.000000,?,12.972748,5.817661,0.000000,0.000000,131.023239,39.798237,7.808631,1.898807,0.771248,5.959914,133.358658,1347.684570,17.355160,6.954882,0.889273,0.527340,-11.781034
2000,1,20,20,6.000000,0.054330,0.056754,0.062962,0.122045,0.150222,0.183208,0.183249,0.190746,0.198178,0.219878,0.247536,0.265297,0.277850,0.294573,0.323575,0.332822,0.334251,0.325497,0.313340,0.301904,0.303421,0.302771,0.297092,0.307979,0.313510,0.313694,0.313861,0.313941,0.142175,0.214765,0.363750,1.168017,1.434262,0.507573,0.277056,0.160441,0.174458,0.141002,0.002903,0.065192,0.017350,0.047102,0.583548,0.974575,1.160240,1.270350,1.328231,1.337666,1.017826,2.034663,3.060445,2.681040,0.092483,0.117692,0.139583,0.165142,0.614847,0.095243,0.045092,0.007266,3.830542,0.754408,1.224990,0.056767,36.567699,135.855331,257.012787,3.969070,0.614429,1.247536,0.034221,45.730152,101.939270,0.000000,8.126572,9.290587,1738.896120,1.099800,0.000000,1.640970,59.202152,0.000000,0.000000,-0.000168,-0.227672,85.199997,116.376472,31.820702,84.555779,9.492602,-0.006163,0.000000,10.589359,28.110403,1.323657,8941.492188,0.023156,0.344435,0.001619,0.000000,209.649551,13.502048,8688.907227,0.154953,1.147414,7.851867,385.986511,0.066432,0.060392,0.000000,?,12.739955,5.745126,0.000000,0.000000,131.507767,40.191887,7.950657,2.366794,0.719849,5.969756,133.039200,1347.620850,23.925929,12.730126,1.511907,0.586873,-14.464321
2000,1,21,21,6.000000,0.053960,0.056297,0.062295,0.120073,0.150217,0.183207,0.183248,0.190746,0.198178,0.219879,0.247536,0.265298,0.277851,0.294735,0.323576,0.332621,0.334134,0.325412,0.313276,0.301849,0.303364,0.302717,0.297060,0.307950,0.313484,0.313668,0.313836,0.313915,0.145981,0.219927,0.370532,1.149173,1.397128,0.471380,0.262797,0.157891,0.172352,0.140561,0.002795,0.064618,0.016811,0.046541,0.385129,0.974201,1.160052,1.270150,1.328000,1.337234,1.017268,2.033346,3.058313,2.678993,0.092241,0.117536,0.140125,0.167175,0.602777,0.094599,0.044838,0.007080,3.754121,0.734999,1.214453,0.056076,36.468563,135.855347,257.045563,3.885520,0.602203,1.236872,0.033657,45.630981,101.939354,0.000000,0.773383,0.869168,1738.624755,0.099227,0.000000,0.170878,6.558721,0.000000,0.000000,-0.000012,-0.034114,85.199997,116.477028,31.919930,84.557106,9.492602,-0.006175,0.000000,10.760238,27.800003,1.312451,8943.387695,0.002400,0.345134,0.001658,0.000000,209.651581,15.751015,8688.871094,0.016403,0.102964,12.832256,535.585632,0.093951,0.361476,0.000000,?,3.333588,5.514308,0.000000,0.000000,131.541183,40.232922,7.966109,2.351322,0.718003,6.216514,133.019043,1347.615723,23.926550,12.400985,1.434104,0.579791,-14.465909
2000,2,36,5,6.000000,0.058982,0.069830,0.145663,0.155173,0.173520,0.201352,0.191009,0.189289,0.197314,0.219587,0.247220,0.265019,0.277429,0.295291,0.319859,0.329582,0.332517,0.324192,0.312348,0.301039,0.302556,0.301939,0.296586,0.307546,0.313122,0.313311,0.313481,0.313561,0.201081,0.349187,1.110267,1.577060,1.877706,1.208650,0.347268,0.139489,0.142022,0.128023,0.003188,0.049196,0.001417,0.025676,0.128790,0.954491,1.158221,1.268383,1.326081,1.332449,1.010287,2.016345,3.028814,2.650221,0.079226,0.095148,0.112926,0.323579,0.850822,0.095336,0.031510,0.000000,6.323951,0.758396,1.557037,0.031526,43.262573,136.266464,256.241638,6.497585,0.583168,1.572792,0.015755,52.813015,101.994003,40.400002,13.580084,32.358562,1742.085137,18.912729,0.000000,2.337809,89.912971,0.000000,1.061994,-0.000179,-0.430648,125.600006,151.079163,50.832657,100.246490,10.554649,-0.006354,0.000000,13.098046,29.875017,1.629161,8945.816406,0.032620,0.414355,0.002253,0.000000,210.777237,15.179167,8688.355469,0.242839,3.560602,10.887267,466.272797,0.081789,2.320924,0.000000,?,5.723744,5.369509,0.000000,0.000000,134.110016,41.060993,8.109811,3.863497,0.894486,5.712262,133.013519,1347.504395,25.408016,14.428362,1.818074,0.479848,-15.743618
2000,2,42,11,6.000000,0.057350,0.063466,0.093487,0.140838,0.160469,0.192154,0.186093,0.185803,0.195160,0.218782,0.246402,0.264292,0.276411,0.292996,0.312220,0.325732,0.331681,0.323712,0.311996,0.300731,0.302249,0.301646,0.296395,0.307401,0.312991,0.313182,0.313353,0.313434,0.264068,0.424272,0.956158,2.099697,2.405355,1.377963,0.422754,0.141165,0.131607,0.121275,0.002898,0.041516,0.000191,0.017045,0.135887,0.952644,1.157643,1.268484,1.326290,1.331798,1.008275,2.010916,3.018005,2.639384,0.075909,0.092053,0.107548,0.192137,0.840740,0.128864,0.044900,0.000004,7.527513,0.818250,1.437251,0.044904,39.675266,134.860184,253.824142,7.738890,0.605424,1.459701,0.022454,48.979916,100.915314,0.000000,8.278482,9.439928,1732.980497,1.082421,0.000000,0.833874,41.499107,0.000000,0.000172,-0.000056,-0.154476,125.600006,159.349915,51.915081,107.434830,10.554787,-0.006406,0.000000,13.931920,31.059164,1.522484,8946.295898,0.011533,0.430765,0.002496,0.000000,210.742508,14.923405,8688.047852,0.085708,1.174719,11.251883,484.503601,0.085131,0.339732,0.000000,?,6.027016,5.311769,0.000000,0.000000,134.701675,41.478607,8.239375,4.545980,0.747894,5.591177,132.680206,1347.430298,37.271613,19.985989,2.271734,0.449568,-18.691805
2000,2,57,26,6.000000,0.255102,0.254916,0.253795,0.241090,0.192572,0.200199,0.177419,0.180286,0.191986,0.217765,0.245328,0.263418,0.275169,0.290412,0.299480,0.309929,0.327728,0.322236,0.311068,0.299966,0.301506,0.300941,0.295931,0.307054,0.312684,0.312884,0.313060,0.313142,0.126313,0.339934,0.843130,2.637649,5.510254,2.512267,0.606300,0.153962,0.118510,0.109568,0.001778,0.028332,0.000121,0.004105,0.148579,0.947623,1.153134,1.267187,1.326092,1.331585,1.004673,2.000305,2.994195,2.614298,0.046616,0.110051,0.213983,0.450301,1.192959,0.138645,0.030801,0.000000,11.969547,0.989229,2.152555,0.030801,53.006992,132.654160,250.228577,12.272697,0.685190,2.167955,0.015401,61.877941,99.250458,40.399998,26.622807,34.651615,1734.675841,8.506079,0.000000,1.884239,75.684181,0.000000,0.000560,-0.000083,-0.171962,166.000015,196.170242,60.421158,135.749084,10.555437,-0.006485,0.000000,15.816156,35.497982,2.223222,8954.346680,0.025854,0.485174,0.003111,0.000000,214.413818,14.483362,8687.726562,0.196182,4.633960,5.397189,253.368652,0.043597,0.439210,0.000000,?,6.287185,5.248246,0.000000,0.000000,137.873550,42.595852,8.493755,5.783777,1.218604,4.863176,135.348618,1347.520508,27.351248,38.151901,3.417335,0.411523,-25.831299
2000,3,67,7,6.000000,0.057892,0.064730,0.101453,0.139349,0.157504,0.187615,0.170783,0.176716,0.189973,0.217198,0.244700,0.262946,0.274454,0.288959,0.294360,0.297732,0.310170,0.319986,0.310183,0.299377,0.300989,0.300468,0.295632,0.306848,0.312480,0.312696,0.312879,0.312964,0.246138,0.403675,0.997038,2.826359,5.718474,2.803674,0.710737,0.161992,0.109333,0.101307,0.001700,0.019631,0.000111,0.000187,0.151837,0.910201,1.110773,1.262010,1.325169,1.331693,1.003428,1.995439,2.980749,2.599038,0.079123,0.108416,0.138920,0.215295,1.097028,0.137557,0.027779,0.000000,12.995358,1.084219,1.776339,0.027779,39.114006,131.155441,248.613739,13.350726,0.728001,1.790228,0.013889,47.653156,98.146294,0.000000,20.949944,25.392050,1710.170085,3.968915,0.000000,1.122772,52.437351,0.000000,0.000805,-0.000038,-0.012464,166.000015,219.553314,64.390076,155.163254,10.556216,-0.006522,0.000000,16.938931,36.435795,1.842810,8955.500977,0.015265,0.539698,0.003523,0.000000,215.200287,14.616031,8687.406250,0.118202,2.581195,4.021835,199.118195,0.033996,0.424658,0.000000,?,6.182382,5.785348,0.000000,0.000000,139.431213,43.385479,8.678849,6.379368,0.907430,4.627719,135.899277,1347.491821,50.706596,48.409259,4.161635,0.383680,-33.593937
2000,3,82,22,6.000000,0.086831,0.182950,0.201668,0.207651,0.198727,0.177042,0.162724,0.173084,0.187762,0.216542,0.243974,0.262424,0.273681,0.287597,0.291152,0.292701,0.298521,0.313090,0.308005,0.298116,0.300016,0.299629,0.295169,0.306573,0.312173,0.312417,0.312619,0.312710,0.151046,0.458354,0.816059,2.735366,7.653736,3.216563,0.828363,0.175812,0.099583,0.091235,0.001174,0.009525,0.000078,0.000132,0.154324,0.877866,1.084424,1.250665,1.320435,1.330090,1.002722,1.990674,2.963744,2.578209,0.052919,0.099375,0.185911,0.327392,0.952857,0.083169,0.012343,0.000000,15.031124,1.195580,1.701623,0.012343,47.211761,129.450836,247.368073,15.445306,0.780811,1.707795,0.006171,55.347969,96.917259,24.000000,14.211384,21.142532,1708.660655,8.016541,0.000000,1.518580,56.849537,0.000000,0.001427,-0.000031,-0.001767,190.000015,243.544266,72.406624,171.137665,10.557677,-0.006551,0.000000,18.457508,38.381721,1.751351,8958.180664,0.020473,0.627514,0.004142,0.000000,215.784546,15.174562,8687.087891,0.159774,3.457930,3.574144,185.007492,0.032126,0.430873,0.000000,?,5.989513,6.158988,0.000000,0.000000,141.856064,44.215485,8.840505,6.712070,0.983216,4.244707,136.163834,1347.471436,32.932274,51.351633,5.090597,0.353580,-39.723747
2000,4,94,3,6.000000,0.058103,0.065220,0.104112,0.135465,0.153695,0.167853,0.157200,0.171095,0.186455,0.216149,0.243516,0.262121,0.273204,0.286772,0.289315,0.290213,0.292864,0.291068,0.304242,0.296648,0.299001,0.298782,0.294755,0.306339,0.311943,0.312201,0.312416,0.312514,0.254658,0.418130,1.043153,2.722242,6.714343,3.321457,0.877725,0.187127,0.093493,0.084333,0.000990,0.002834,0.000065,0.000107,0.153654,0.850935,1.045410,1.150269,1.308260,1.326677,1.001891,1.989055,2.952571,2.562866,0.061120,0.087294,0.099295,0.140113,0.730658,0.045268,0.005045,0.000000,14.473983,1.243173,1.163748,0.005045,36.755928,128.379135,246.634033,14.912846,0.803815,1.166270,0.002522,44.615913,96.167526,1.200000,18.969803,23.565144,1688.216897,3.512594,0.000000,1.090285,43.220711,0.000000,0.001423,-0.000015,-0.000571,191.200012,264.097809,75.919220,188.178604,10.559117,-0.006566,0.000000,19.547794,37.600048,1.205039,8958.575195,0.014573,0.702172,0.004635,0.000000,216.738098,16.116463,8686.916016,0.113445,1.791965,3.435617,180.961319,0.032050,0.890104,0.000000,?,6.332386,6.665847,0.000000,0.000000,143.017822,44.771919,8.903428,6.676298,0.631375,4.188047,136.858124,1347.475952,50.239026,58.248258,5.583505,0.334284,-47.395721
2000,4,97,6,6.000000,0.160325,0.199900,0.210311,0.211000,0.163979,0.166421,0.156512,0.170907,0.186324,0.216107,0.243468,0.262089,0.273155,0.286674,0.289088,0.289921,0.292308,0.289345,0.302598,0.296066,0.298671,0.298530,0.294643,0.306275,0.311888,0.312149,0.312367,0.312466,0.180809,0.362411,0.771474,2.961704,7.130974,3.368611,0.891406,0.190224,0.092086,0.082594,0.000953,0.001190,0.000063,0.000104,0.153300,0.846605,1.042193,1.149925,1.305523,1.324933,1.001450,1.988693,2.950152,2.559197,0.040664,0.096062,0.170471,0.259010,0.695812,0.039292,0.004182,0.000000,14.775983,1.256786,1.301311,0.004182,44.387302,128.258820,246.548218,15.221686,0.810607,1.303402,0.002091,52.212898,96.086433,10.400000,2.539076,3.142296,1694.379226,1.470872,0.000000,0.257008,11.196031,0.000000,0.000391,-0.000003,-0.000083,201.600006,268.078491,77.390091,190.688431,10.559506,-0.006569,0.000000,19.804802,37.881622,1.341288,8959.203125,0.003420,0.720759,0.004758,0.000000,216.800308,16.309528,8686.872070,0.026840,0.748547,3.798796,199.398438,0.035771,0.137988,0.000000,?,6.324674,6.709198,0.000000,0.000000,143.639877,44.888142,8.913914,6.653389,0.798144,4.114772,136.827240,1347.467896,35.091294,57.982882,5.695450,0.329482,-48.471478
2000,4,98,7,6.000000,0.069342,0.161684,0.197919,0.206093,0.166186,0.166421,0.156512,0.170908,0.186324,0.216108,0.243468,0.262089,0.273155,0.286674,0.289088,0.289921,0.292312,0.289712,0.302507,0.295885,0.298555,0.298441,0.294605,0.306253,0.311869,0.312132,0.312350,0.312450,0.118013,0.417620,0.687014,2.221291,6.246424,3.110899,0.872761,0.190819,0.091540,0.081998,0.000928,0.000659,0.000062,0.000103,0.150544,0.804747,0.965260,0.970049,0.800712,1.324408,1.001278,1.988527,2.949375,2.557990,0.047895,0.091060,0.186252,0.298138,0.697366,0.037318,0.003850,0.000000,12.801261,1.237582,1.358029,0.003850,43.271664,128.258957,246.548248,13.237641,0.800738,1.359954,0.001925,51.097263,96.086571,0.000000,0.981052,2.009890,1693.179261,1.115514,0.000000,0.084363,4.080415,0.000000,0.000129,-0.000001,-0.000026,201.600006,269.194092,78.505608,190.688522,10.559635,-0.006570,0.000000,19.889164,35.073872,1.397693,8959.230469,0.001121,0.727013,0.004799,0.000000,216.852310,19.049011,8686.856445,0.008814,0.282936,5.793921,282.168732,0.051644,0.258125,0.000000,?,2.521120,6.429597,0.000000,0.000000,143.875854,44.932384,8.916900,5.526080,0.855800,4.382875,136.842438,1347.464844,26.945239,50.116013,5.576319,0.327528,-48.471600
2000,4,103,12,6.000000,0.060106,0.074316,0.166020,0.192983,0.170056,0.166424,0.156513,0.170914,0.186324,0.216108,0.243467,0.262090,0.273156,0.286675,0.289087,0.289923,0.292340,0.291403,0.302072,0.295174,0.297996,0.297971,0.294406,0.306140,0.311777,0.312046,0.312270,0.312371,0.132470,0.230180,0.706363,1.194184,3.589956,2.272322,0.798269,0.191526,0.086797,0.078281,0.000934,0.000316,0.000060,0.000104,0.137018,0.658985,0.715473,0.488105,0.149303,1.318694,1.000471,1.987535,2.945724,2.552075,0.057274,0.086426,0.171256,0.384793,0.669549,0.017805,0.000000,0.000000,8.125475,1.155340,1.387103,0.000000,41.479923,128.259598,246.548370,8.524610,0.755738,1.387103,0.000000,49.305569,96.087257,0.000000,0.002384,2.667847,1690.973043,1.791076,0.000000,0.412338,18.431091,0.000000,0.000645,-0.000005,-0.000130,201.600006,270.987946,80.296692,190.691299,10.560279,-0.006575,0.000000,20.301502,28.735458,1.422033,8952.875977,0.005471,0.750034,0.005000,0.000000,216.709076,19.261078,8686.747070,0.043120,1.110853,5.711914,279.675812,0.051254,1.038183,0.000000,?,4.257739,6.370293,0.000000,0.000000,144.819397,45.126568,8.915606,3.459849,0.922932,4.285220,136.508347,1347.413452,15.470099,28.147297,5.100338,0.310559,-48.474510
2000,4,104,13,7.000000,0.261254,0.261229,0.260524,0.252430,0.186396,0.166425,0.156513,0.170915,0.186324,0.216109,0.243467,0.262091,0.273156,0.286675,0.289087,0.289923,0.292347,0.291715,0.301996,0.295057,0.297890,0.297878,0.294365,0.306116,0.311758,0.312029,0.312254,0.312356,0.077960,0.211069,0.525614,1.506326,3.812238,2.278824,0.798798,0.191877,0.085891,0.077544,0.000919,0.000318,0.000061,0.000104,0.136038,0.656909,0.713570,0.486986,0.151730,1.317448,1.000337,1.987348,2.945056,2.550917,0.040902,0.097999,0.199602,0.420359,0.705170,0.015764,0.000000,0.000000,8.412031,1.154570,1.479796,0.000000,49.848457,128.259735,246.548401,8.811430,0.754711,1.479796,0.000000,57.674110,96.087395,8.800000,0.000491,0.241618,1699.260926,0.431307,0.000000,0.080624,1.535746,0.000000,0.000129,-0.000001,-0.000026,8.800000,0.431487,0.431307,0.000180,0.000129,-0.000001,0.000000,0.080624,29.010174,1.514606,8953.429688,0.001068,0.003677,0.000039,0.000000,216.882874,19.281933,8686.740234,0.008473,0.337344,5.340046,262.353668,0.048032,0.000000,0.000000,?,4.250206,6.358609,0.000000,0.000000,145.107361,45.181606,8.915360,3.591715,0.993919,4.250508,136.603561,1347.417603,14.918281,27.269804,5.103712,0.307320,-0.000200
2000,4,110,19,7.000000,0.263997,0.264402,0.264961,0.267376,0.265337,0.256989,0.175659,0.170927,0.186323,0.216110,0.243466,0.262092,0.273156,0.286676,0.289086,0.289925,0.292399,0.293433,0.301600,0.294457,0.297305,0.297337,0.294113,0.305968,0.311647,0.311928,0.312159,0.312263,0.216567,0.327854,0.537279,1.157732,3.308197,4.066164,1.085961,0.196388,0.081428,0.073563,0.000777,0.000289,0.000055,0.000095,0.130445,0.644557,0.702143,0.480134,0.165694,1.310403,0.999671,1.986389,2.941510,2.544163,0.079649,0.127292,0.215701,0.434837,0.779861,0.072592,0.000000,0.000000,9.613793,1.437729,1.709932,0.000000,65.557419,130.175583,246.548553,10.156774,0.894359,1.709932,0.000000,74.340347,97.046059,32.799999,0.003370,12.386158,1716.414266,15.170337,0.000000,0.471370,15.491612,0.000000,1.700065,-0.000006,-0.000156,41.600002,15.606752,15.601643,0.005109,1.915972,-0.000007,0.000000,0.551993,30.430206,1.744352,8955.645508,0.006231,0.317077,0.000269,0.000000,217.394104,19.425270,8686.651367,0.105617,1.624421,4.083661,203.811386,0.037113,0.000000,0.000000,?,4.212291,6.289722,0.000000,0.000000,146.455383,45.492767,8.914333,3.342164,1.117433,4.127532,136.711319,1347.409302,10.824942,16.623863,6.182222,0.291350,-0.000435
2000,5,125,4,7.000000,0.322795,0.323789,0.324763,0.327544,0.313611,0.282024,0.187005,0.170989,0.186321,0.216113,0.243463,0.262095,0.273157,0.286679,0.289083,0.289930,0.292616,0.296837,0.300936,0.293367,0.296118,0.296197,0.293495,0.305560,0.311366,0.311680,0.311929,0.312040,0.064725,0.182716,0.496598,2.067717,5.060347,4.844545,1.263010,0.214781,0.070490,0.063500,0.000855,0.000286,0.000058,0.000107,0.116049,0.612590,0.672197,0.462125,0.197847,1.294691,0.998775,1.985296,2.936489,2.528939,0.033228,0.083337,0.185338,0.438628,0.856655,0.083952,0.000000,0.000000,12.716648,1.612208,1.681138,0.000000,76.172112,131.316422,246.548935,13.348153,0.980276,1.681138,0.000000,85.522354,97.619820,24.199999,0.087083,14.615716,1727.077263,12.357718,0.000000,1.092508,43.329784,0.000000,0.832346,-0.000015,-0.000390,65.800003,28.051254,27.959356,0.091893,3.056792,-0.000022,0.000000,1.644503,33.552910,1.715555,8957.893555,0.014364,0.586335,0.000791,0.000000,216.764679,19.625103,8686.234375,0.192690,3.241657,3.837242,193.160019,0.035210,0.000000,0.000000,?,4.155824,6.126263,0.000000,0.000000,148.965057,46.299660,8.934598,4.498538,1.026083,3.835624,135.465332,1347.244385,15.781961,21.514329,6.753885,0.252217,-0.000889
2000,5,133,12,7.000000,0.080158,0.185236,0.212543,0.230585,0.242748,0.246783,0.208177,0.171056,0.186320,0.216114,0.243462,0.262096,0.273157,0.286680,0.289081,0.289933,0.292790,0.298263,0.300699,0.292923,0.295605,0.295696,0.293193,0.305334,0.311214,0.311551,0.311809,0.311925,0.288690,1.084650,1.742816,2.172435,4.280779,4.329396,1.624361,0.232857,0.066119,0.058618,0.000676,0.000255,0.000050,0.000091,0.108759,0.595613,0.656048,0.452962,0.213878,1.287000,0.998599,1.985387,2.936162,2.521975,0.091129,0.136155,0.233691,0.440590,0.693847,0.058642,0.000000,0.000000,13.898766,1.982293,1.654054,0.000000,58.611820,133.440475,246.549133,14.710946,1.169775,1.654054,0.000000,69.020691,98.685379,1.200000,0.094047,16.655457,1711.103890,16.524067,0.000000,0.537132,19.296644,0.000000,2.614857,-0.000008,-0.000208,66.999992,44.687420,44.483425,0.203986,5.180842,-0.000030,0.000000,2.181635,35.029678,1.688618,8959.277344,0.007021,0.987426,0.001037,0.000000,216.723892,19.768236,8686.065430,0.115423,1.525589,3.322905,168.688660,0.030618,0.000000,0.000000,?,4.139418,6.043908,0.000000,0.000000,150.157562,46.650837,8.956181,6.715518,1.132847,3.696509,135.080505,1347.193237,23.553484,23.512895,7.802769,0.236579,-0.001043
2000,5,148,27,7.000000,0.315840,0.316833,0.317833,0.320847,0.307241,0.270703,0.210311,0.171217,0.186319,0.216117,0.243460,0.262099,0.273158,0.286683,0.289078,0.289940,0.293233,0.300393,0.300375,0.292245,0.294801,0.294903,0.292683,0.304915,0.310924,0.311313,0.311592,0.311714,0.086536,0.247337,0.681653,2.987004,6.543100,5.231924,1.722804,0.271604,0.062639,0.051206,0.000492,0.000197,0.000040,0.000075,0.097110,0.565647,0.627083,0.438324,0.242136,1.273253,0.998416,1.986124,2.939268,2.511262,0.029809,0.083261,0.209302,0.517221,0.605387,0.079503,0.002978,0.000000,15.777554,2.108499,1.524483,0.002978,74.051445,133.670105,246.549515,16.638956,1.246851,1.525972,0.001489,84.567009,98.808556,31.199999,0.238018,15.359648,1725.841306,15.308691,0.000000,0.931426,28.747988,0.000000,0.220934,-0.000015,-0.000403,98.199974,60.218590,59.792118,0.426468,5.410464,-0.000045,0.000000,3.113061,36.911137,1.562395,8961.357422,0.012111,1.143525,0.001446,0.000000,216.705673,20.355152,8685.822266,0.128083,1.847753,2.923745,149.900726,0.027140,0.000000,0.000000,?,4.104149,5.897789,0.000000,0.000000,151.562500,47.102211,8.995056,6.183563,1.041389,3.590659,134.601013,1347.121704,23.274364,28.395112,8.191687,0.224129,-0.001923
