APSIM output file, version = 5.4
Title = Sample Simulation with observed evaporation data
           Date      m_biomass        m_yield   m_root_depth          m_lai       m_sw_dmd           m_ep  m_swdef_photo    m_biomass_n  m_nfact_photo      c_biomass        c_yield   c_root_depth          c_lai       c_sw_dmd           c_ep  c_swdef_photo    c_biomass_n  c_nfact_photo             es         runoff          drain       sw_dep()          no3()           br()
     07/01/1989         9886.1            0.0       1500.000          3.866          5.341          5.341          1.000          16.50          1.000         1019.5           57.1       1500.000          1.414          0.704          0.704          1.000           3.09          1.000          1.519          0.000          0.122        727.533           11.8          176.0
     08/01/1989        10182.9            0.0       1500.000          3.833          5.684          5.684          1.000          16.54          1.000         1041.2           72.9       1500.000          1.398          0.748          0.748          1.000           3.12          1.000          1.397          0.000          0.117        719.587           11.5          175.9
     09/01/1989        10473.5            0.0       1500.000          3.791          6.258          6.258          1.000          16.58          0.988         1062.7           89.3       1500.000          1.379          0.833          0.833          1.000           3.14          1.000          0.931          0.000          0.113        711.451           11.2          175.9
     10/01/1989        10756.7          234.1       1500.000          3.738          9.503          6.826          0.718          16.61          0.970         1080.2          105.9       1500.000          1.358          1.287          0.921          0.715           3.17          1.000          0.667          0.000          0.111        702.927           11.0          175.9
     11/01/1989        10990.9          520.0       1500.000          3.701          5.475          5.475          1.000          16.66          0.950         1100.7          123.3       1500.000          1.338          0.865          0.865          1.000           3.18          1.000          1.505          0.000          0.108        726.574           10.7          175.9
     12/01/1989        11256.0          797.1       1500.000          3.662          6.638          6.638          1.000          16.69          0.945         1124.1          141.6       1500.000          1.307          1.052          1.052          1.000           3.21          1.000          1.508          0.000          0.104        717.272           10.6          175.9
     13/01/1989        11513.8         1082.4       1500.000          3.620          5.962          5.962          1.000          16.72          0.926         1147.0          160.6       1500.000          1.271          0.956          0.956          1.000           3.24          1.000          1.441          0.000          0.099        708.814           10.5          175.8
     14/01/1989        11736.3         1364.1       1500.000          3.584          3.572          3.572          1.000          16.74          0.911         1166.9          179.7       1500.000          1.243          0.576          0.576          1.000           3.27          1.000          0.926          0.000          0.097        703.644           10.5          175.8
     15/01/1989        11971.3         1645.3       1500.000          3.548          4.515          4.515          1.000          16.77          0.903         1188.0          199.6       1500.000          1.213          0.728          0.728          1.000           3.30          1.000          0.731          0.000          0.094        697.577           10.4          175.8
     16/01/1989        12201.8         1926.3       1500.000          3.511          4.334          4.334          1.000          16.79          0.890         1208.7          220.0       1500.000          1.183          0.702          0.702          1.000           3.33          1.000          0.681          0.000          0.091        691.770           10.4          175.8
     17/01/1989        12434.5         2205.6       1500.000          3.464          5.047          5.047          1.000          16.81          0.878         1228.9          240.9       1500.000          1.149          0.820          0.790          0.964           3.36          1.000          0.579          0.000          0.088        685.265           10.3          175.8
     18/01/1989        12671.4         2483.8       1500.000          3.408          6.358          6.358          1.000          16.82          0.865         1248.5          262.2       1500.000          1.097          1.037          0.944          0.910           3.42          1.000          0.573          0.000          0.084        677.305           10.3          175.8
     19/01/1989        12907.5         2723.8       1500.000          3.348          6.820          5.125          0.752          16.84          0.851         1261.8          282.6       1500.000          1.040          1.105          0.691          0.625           3.49          1.000          0.478          0.000          0.082        670.929           10.3          175.8
     20/01/1989        13098.2         2957.6       1500.000          3.289          5.064          3.516          0.694          16.85          0.833         1272.4          302.8       1500.000          0.984          0.817          0.510          0.625           3.54          1.000          1.501          0.000          0.080        670.322           10.2          175.7
     21/01/1989        13319.2         3184.0       1500.000          3.229          6.309          4.154          0.658          16.86          0.826         1283.4          323.4       1500.000          0.926          0.995          0.565          0.567           3.59          1.000          1.436          0.000          0.077        664.090           10.2          175.7
     22/01/1989        13471.5         3475.0       1500.000          3.172          2.992          2.992          1.000          16.87          0.809         1288.8          342.8       1500.000          0.855          0.466          0.466          1.000           3.59          1.000          0.776          0.000          0.074        659.782           10.2          175.7
     23/01/1989        13608.5         3771.8       1500.000          3.117          1.879          1.879          1.000          16.88          0.823         1293.4          342.8       1500.000          0.780          0.112          0.112          1.000           3.59          1.000          1.438          0.000          0.073        658.881           10.2          175.7
     24/01/1989        13744.0         4060.0       1500.000          3.071          1.374          1.374          1.000          16.89          0.842            0.0            0.0       1500.000          0.020          0.151          0.151          1.000           0.00          1.000          1.339          0.000          0.070        656.348           10.2          175.7
     25/01/1989        13947.3         4328.7       1500.000          3.027          3.113          3.113          1.000          16.90          0.858            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.728          0.000          0.068        652.439           10.2          175.7
     26/01/1989        14166.0         4579.8       1500.000          2.979          4.618          4.355          0.943          16.91          0.844            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.546          0.000          0.065        647.472           10.2          175.7
     27/01/1989        14332.5         4819.3       1500.000          2.934          2.930          2.553          0.871          16.92          0.821            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.229          0.000          0.064        645.227           10.2          175.7
     28/01/1989        14525.5         5085.2       1500.000          2.888          3.266          3.266          1.000          16.92          0.814            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.727          0.000          0.061        641.173           10.3          175.6
     29/01/1989        14716.6         5341.3       1500.000          2.841          3.785          3.689          0.975          16.93          0.801            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.426          0.000          0.059        636.998           10.3          175.6
     30/01/1989        14918.5         5568.1       1500.000          2.782          5.865          4.163          0.710          16.94          0.786            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.363          0.000          0.057        632.415           10.3          175.6
     31/01/1989        15095.4         5766.3       1500.000          2.719          7.389          4.016          0.543          16.94          0.764            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.308          0.000          0.056        628.036           10.3          175.6
     01/02/1989        15269.2         6016.3       1500.000          2.653          4.297          3.359          0.782          16.95          0.749            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.279          0.000          0.054        624.344           10.3          175.6
     02/02/1989        15396.8         6304.5       1500.000          2.599          1.682          1.682          1.000          16.95          0.744            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.246          0.000          0.052        622.363           10.3          175.6
     03/02/1989        15518.0         6518.9       1500.000          2.545          1.361          1.361          1.000          16.95          0.760            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.267          0.000          0.051        620.685           10.3          175.6
     04/02/1989        15572.9         6573.8       1500.000          2.514          0.219          0.219          1.000          16.96          0.765            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.915          0.000          0.049        620.501           10.3          175.6
     05/02/1989        15614.8         6615.6       1500.000          2.489          0.130          0.130          1.000          16.96          0.765            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.551          0.000          0.048        622.772           10.3          175.6
     06/02/1989        15721.1         6721.9       1500.000          2.461          0.858          0.858          1.000          16.98          0.766            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.559          0.000          0.047        641.209           10.3          175.6
     07/02/1989        15844.1         6844.9       1500.000          2.431          1.402          1.402          1.000          17.00          0.754            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.566          0.000          0.045        638.195           10.2          175.6
     08/02/1989        15991.9         6992.7       1500.000          2.394          2.794          2.794          1.000          17.01          0.738            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.319          0.000          0.044        634.039           10.2          175.5
     09/02/1989        16144.4         7145.3       1500.000          2.352          3.980          3.957          0.994          17.03          0.717            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.820          0.000          0.043        629.219           10.2          175.5
     10/02/1989        16298.9         7299.8       1500.000          2.307          4.893          4.019          0.821          17.04          0.696            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.733          0.000          0.041        624.427           10.2          175.5
     11/02/1989        16410.9         7411.7       1500.000          2.264          2.280          1.970          0.864          17.05          0.675            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.590          0.000          0.041        624.226           10.3          175.5
     12/02/1989        16517.4         7518.2       1500.000          2.225          1.865          1.865          1.000          17.06          0.665            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.548          0.000          0.039        621.773           10.4          175.5
     13/02/1989        16652.7         7653.6       1500.000          2.185          3.199          2.823          0.883          17.08          0.653            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.174          0.000          0.038        617.737           10.4          175.5
     14/02/1989        16785.5         7786.3       1500.000          2.139          3.460          3.321          0.960          17.09          0.633            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.696          0.000          0.037        613.683           10.4          175.5
     15/02/1989        16911.9         7912.7       1500.000          2.092          3.295          2.499          0.759          17.10          0.613            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.538          0.000          0.036        610.609           10.4          175.5
     16/02/1989        17032.4         8033.2       1500.000          2.046          3.140          3.035          0.966          17.11          0.593            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.541          0.000          0.035        606.998           10.4          175.5
     17/02/1989        17141.7         8142.5       1500.000          2.002          2.331          2.331          1.000          17.12          0.575            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.426          0.000          0.034        604.208           10.4          175.5
     18/02/1989        17244.3         8245.1       1500.000          1.959          2.257          2.257          1.000          17.13          0.558            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.407          0.000          0.033        601.511           10.4          175.5
     19/02/1989        17344.8         8345.7       1500.000          1.911          2.477          2.477          1.000          17.14          0.542            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.339          0.000          0.033        598.662           10.4          175.5
     20/02/1989        17442.9         8443.7       1500.000          1.861          2.606          2.523          0.968          17.14          0.528            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.304          0.000          0.032        595.803           10.4          175.5
     21/02/1989        17515.0         8515.9       1500.000          1.814          1.647          1.647          1.000          17.21          0.515            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.555          0.000          0.031        691.569            9.8          175.5
     22/02/1989        17596.6         8597.4       1500.000          1.762          1.404          1.404          1.000          17.25          0.523            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.561          0.000          0.031        688.573            9.6          175.5
     23/02/1989        17671.7         8672.6       1500.000          1.718          1.158          1.158          1.000          17.29          0.523            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.567          0.000          0.030        685.818            9.5          175.5
     24/02/1989        17731.9         8732.7       1500.000          1.675          0.877          0.877          1.000          17.31          0.520            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.571          0.000          0.029        683.541            9.5          175.4
     25/02/1989        17809.8         8810.6       1500.000          1.631          1.269          1.269          1.000          17.34          0.521            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.573          0.000          0.028        680.670            9.5          175.4
     26/02/1989        17885.6         8886.4       1500.000          1.589          1.381          1.381          1.000          17.37          0.515            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.478          0.000          0.028        677.784            9.5          175.4
     27/02/1989        17958.0         8958.8       1500.000          1.546          1.250          1.250          1.000          17.39          0.507            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.002          0.000          0.027        675.505            9.5          175.4
     28/02/1989        18009.8         9010.7       1500.000          1.511          0.433          0.433          1.000          17.41          0.502            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.851          0.000          0.026        674.194            9.4          175.4
     01/03/1989        18068.3         9069.1       1500.000          1.473          0.827          0.827          1.000          17.43          0.501            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.766          0.000          0.026        672.575            9.4          175.4
     02/03/1989        18127.6         9069.1       1500.000          1.425          1.089          1.089          1.000          17.46          0.499            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.670          0.000          0.025        670.791            9.4          175.4
     03/03/1989        18173.5         9069.1       1500.000          1.384          0.530          0.530          1.000          17.48          0.507            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.721          0.000          0.025        669.515            9.4          175.4
     04/03/1989            0.0            0.0       1500.000          0.004          0.000          0.000          1.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.614          0.000          0.024        668.876            9.6          175.4
     05/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.325          0.000          0.024        671.327            9.6          175.4
     06/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.123          0.000          0.023        670.181            9.0          175.4
     07/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.818          0.000          0.023        669.339            8.7          175.4
     08/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.623          0.000          0.023        668.693            8.5          175.4
     09/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.572          0.000          0.022        668.099            8.5          175.4
     10/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.502          0.000          0.022        667.576            8.5          175.4
     11/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.516          0.000          0.021        667.039            8.5          175.4
     12/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.459          0.000          0.021        666.559            8.5          175.4
     13/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.424          0.000          0.020        666.115            8.6          175.4
     14/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.392          0.000          0.020        665.702            8.6          175.4
     15/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.364          0.000          0.020        665.318            8.7          175.4
     16/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.142          0.000          0.020        677.157            8.0          175.4
     17/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.157          0.000          0.019        678.381            8.0          175.4
     18/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.162          0.000          0.019        677.200            7.9          175.4
     19/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.137          0.000          0.018        676.044            7.9          175.4
     20/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.137          0.000          0.018        674.889            7.9          175.4
     21/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.069          0.000          0.018        673.802            7.9          175.4
     22/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.867          0.000          0.018        672.918            7.9          175.4
     23/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.717          0.000          0.017        672.183            8.0          175.3
     24/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          0.620          0.000          0.017        671.546            8.0          175.3
     25/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.161          0.000          0.017        675.368            8.1          175.3
     26/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.128          0.000          0.017        719.223            8.2          175.3
     27/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.131          0.000          0.016        746.075            8.2          175.3
     28/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.134          0.000          0.016        746.125            8.2          175.3
     29/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.138          0.000          0.016        744.971            8.2          175.3
     30/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.142          0.000          0.016        743.812            8.2          175.3
     31/03/1989            0.0            0.0          0.000          0.000          0.000          0.000          0.000           0.00          0.000            0.0            0.0          0.000          0.000          0.000          0.000          1.000           0.00          1.000          1.146          0.000          0.016        742.651            8.2          175.3
