Summary_file = Gunnedah1500.sum
Title = Gunnedah 1500mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     30/10/1976       304      1976        246.800          246.800          0.001      16409.588       5867.302          0.358          0.759        223.667          1.963         11.516         28.064        120.168
     26/10/1977       299      1977        199.400          192.682          0.001      13546.668       4157.716          0.307          0.699        217.872          2.261          9.401         35.919         64.963
     31/10/1978       304      1978        306.600          298.441          0.001      14649.137       6245.267          0.426          0.793        190.119          1.816         11.343         30.599        172.578
     23/10/1979       296      1979        185.600          185.388          0.001      13880.031       5463.938          0.394          0.808        209.709          2.261         12.353         34.700         73.913
     18/10/1980       292      1980        128.600          128.240          0.001      11796.068       3481.435          0.295          0.609        195.851          2.436          8.482         36.644         38.691
     26/10/1981       299      1981        291.200          272.454          0.001      13661.589       5132.088          0.376          0.791        206.468          2.170         11.136         34.666        135.026
     23/10/1982       296      1982         75.400           75.400          0.000      10231.844       3202.231          0.313          0.675        179.114          2.296          7.354         74.414         28.216
     25/10/1983       298      1983        302.400          297.402          0.001      15584.653       6365.333          0.408          0.783        215.332          1.845         11.742         28.834        166.101
     25/10/1984       299      1984        180.000          176.530          0.001      12553.811       5028.337          0.401          0.755        173.224          2.224         11.184         40.022        119.788
     26/10/1985       299      1985        254.200          253.143          0.000      10212.363       4415.803          0.432          0.648        152.265          2.228          9.840         45.840        173.252
     29/10/1986       302      1986        322.000          296.124          0.001      15482.083       5867.137          0.379          0.778        210.881          1.984         11.640         29.631        187.158
     24/10/1987       297      1987        211.600          211.600          0.000      10874.344       4655.357          0.428          0.696        158.636          2.211         10.294         45.573        143.861
     18/10/1988       292      1988        264.400          255.178          0.001      13859.002       5997.913          0.433          0.813        193.954          2.012         12.066         33.020        139.292
     26/10/1989       299      1989        220.800          207.574          0.001      14157.971       5296.079          0.374          0.780        212.659          2.003         10.608         34.254        109.860
     29/10/1990       302      1990        296.200          288.949          0.001      13914.590       5629.273          0.405          0.789        179.498          1.950         10.975         31.015        186.619
     18/10/1991       291      1991        279.200          242.228          0.001      12872.095       5222.295          0.406          0.800        200.245          2.014         10.518         41.545        140.828
     27/10/1992       301      1992        105.200          105.200          0.000      10225.282       3986.057          0.390          0.791        157.875          2.041          8.134         87.953         57.559
     21/10/1993       294      1993        333.200          321.488          0.001      13894.363       6111.869          0.440          0.819        186.824          2.007         12.265         31.236        213.638
     20/10/1994       293      1994         65.200           65.200          0.001      10652.554       3083.386          0.289          0.683        179.801          2.008          6.191         99.799         30.379
     17/10/1995       290      1995        183.100          178.123          0.001      12742.239       5154.247          0.405          0.800        207.837          2.259         11.641         35.597         69.621
     22/10/1996       296      1996        289.100          274.343          0.000      14190.112       5907.280          0.416          0.807        190.627          2.074         12.254         32.262        174.873
     22/10/1997       295      1997        278.400          259.104          0.000      13585.586       5967.284          0.439          0.816        210.514          2.212         13.197         32.787        142.814
     19/10/1998       292      1998        513.900          472.115          0.001      12202.363       5276.305          0.432          0.818        161.770          2.184         11.524         34.825        400.196
     15/10/1999       288      1999        220.400          218.735          0.001      13076.558       5782.926          0.442          0.832        184.546          2.180         12.607         37.353        122.709
     20/10/2000       294      2000        206.700          206.700          0.001      12361.096       4062.246          0.329          0.726        199.410          2.529         10.275         35.244        103.010
     22/10/2001       295      2001        189.000          187.536          0.001      13370.599       5382.867          0.403          0.801        205.032          2.129         11.461         38.380         72.469
     15/10/2002       288      2002         75.200           75.200          0.000       7644.633       3139.925          0.411          0.802        125.501          2.042          6.412        128.619         77.424
