Summary_file = Dalby600.sum
Title = Dalby 600mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     15/10/1984       289      1984        295.800          284.889          0.000      12244.699       3919.378          0.320          0.691        181.553          1.601          6.277         50.991        128.037
     17/10/1985       290      1985        245.200          237.653          0.001      12726.425       3508.113          0.276          0.645        207.252          1.615          5.666         53.888         45.877
     09/10/1986       282      1986         98.600           98.600          0.001       8528.131       1870.062          0.219          0.653        127.506          2.944          5.505         54.208         19.443
     08/10/1987       281      1987        122.000          120.651          0.000      10271.812       2494.111          0.243          0.676        163.010          2.371          5.914         54.407         21.019
     03/10/1988       277      1988        243.200          237.862          0.001      12049.245       3581.750          0.297          0.681        189.658          1.682          6.025         53.355         71.772
     12/10/1989       285      1989        101.800          101.800          0.001       8108.645       1848.626          0.228          0.695        121.264          3.112          5.753         57.101         19.508
     12/10/1990       285      1990        264.200          244.614          0.000      11150.244       2859.887          0.256          0.651        168.723          1.977          5.655         54.274         83.611
     01/10/1991       274      1991         41.400           41.400          0.001       6306.319       1454.439          0.231          0.551        108.733          2.830          4.116         63.682         19.340
     15/10/1992       289      1992        129.600          129.600          0.001       7959.646       2243.589          0.282          0.686        147.264          2.216          4.972         55.971         19.403
     06/10/1993       279      1993        137.800          137.800          0.000       8011.311       2283.830          0.285          0.749        136.919          2.689          6.141         55.507         41.726
     17/10/1994       290      1994         80.200           79.936          0.000       5913.702       1115.959          0.189          0.491        109.720          3.107          3.467         56.427         19.197
     10/10/1995       283      1995        164.400          157.077          0.000       8333.105       2093.263          0.251          0.701        145.786          2.639          5.525         57.317         34.127
     10/10/1996       284      1996        159.400          159.400          0.000       8738.716       2372.417          0.271          0.729        140.905          2.596          6.160         55.485         55.103
     09/10/1997       282      1997        163.000          160.773          0.000       7393.867       1858.932          0.251          0.615        125.059          2.462          4.576         57.703         82.896
     06/10/1998       279      1998        279.800          272.264          0.000      10969.126       3740.116          0.341          0.718        152.843          1.733          6.480         52.345        156.669
     07/10/1999       280      1999        143.000          142.980          0.000       9615.639       2670.142          0.278          0.699        155.973          2.219          5.926         54.836         21.122
     09/10/2000       283      2000         59.600           59.203          0.001       6482.482       1310.417          0.202          0.556        110.758          2.985          3.911         60.965         19.294
     09/10/2001       282      2001         45.500           45.500          0.000       6139.360       1286.726          0.210          0.552        107.167          3.153          4.057         54.551         19.068
     09/10/2002       282      2002        132.800          132.207          0.000       7848.563       1970.086          0.251          0.694        152.771          2.659          5.238         55.852         19.552
