Summary_file = fieldpea.sum
Title = fieldpea sample
       day      year           date       sw_dep()         runoff          drain             es            eos             eo           rain     residue_wt  residue_cover      residue_n       das          stage            lai        biomass  green_biomass          yield             ep    swdef_photo    nfact_photo     root_depth        node_no        leaf_wt        stem_wt flowering_date maturity_date        leaf_no            esw
     (day)    (year)             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)      (m^2/m^2)        (kg/ha)    (days)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)             ()             ()           (mm)     (nodes/m2)        (g/m^2)        (g/m^2)          (doy)         (doy)    (leaves/m2)           (mm)
       259      2003    16/Sep/2003        424.889          0.000          0.000          0.756          0.756          2.370          0.000         78.224          0.016          1.275        84          4.415          2.094       1826.789       1826.789          0.000          0.636          1.000          0.838        710.566         13.300         81.472        101.207              0             0         22.246        132.889
       260      2003    17/Sep/2003        423.913          0.000          0.000          0.528          0.528          1.700          0.000         74.889          0.015          1.221        85          4.449          2.162       1883.532       1883.532          0.000          0.448          1.000          0.856        719.746         13.562         83.741        104.612              0             0         22.640        131.913
       261      2003    18/Sep/2003        433.708          0.000          0.000          0.864          0.864          2.837         11.800         71.552          0.014          1.166        86          4.482          2.280       1981.743       1981.743          0.000          1.142          1.000          0.844        728.824         13.821         87.670        110.505              0             0         23.028        141.708
       262      2003    19/Sep/2003        431.251          0.000          0.000          0.979          0.979          3.320          0.200         69.035          0.014          1.125        87          4.512          2.417       2095.887       2095.887          0.000          1.677          1.000          0.824        737.052         14.048         92.235        117.353              0             0         23.369        139.251
       263      2003    20/Sep/2003        425.152          0.000          0.000          1.194          1.194          4.194          0.000         65.696          0.013          1.071        88          4.551          2.585       2235.819       2235.819          0.000          4.905          1.000          0.797        747.014         14.340         97.833        125.749              0             0         23.806        133.152
       264      2003    21/Sep/2003        418.896          0.000          0.000          0.810          1.242          4.536          0.000         60.876          0.012          0.992        89          4.602          2.753       2375.460       2375.460          0.000          5.446          1.000          0.783        759.730         14.732        103.418        134.128              0             0         24.395        126.896
       265      2003    22/Sep/2003        414.230          0.000          0.000          0.885          0.885          3.351          0.000         57.234          0.011          0.933        90          4.650          2.881       2482.879       2482.879          0.000          3.781          1.000          0.789        771.528         15.091        107.715        140.573              0             0         24.933        122.230
       266      2003    23/Sep/2003        407.194          0.000          0.000          1.155          1.155          4.484          0.000         54.601          0.011          0.890        91          4.694          3.064       2634.662       2634.662          0.000          5.881          1.000          0.773        782.272         15.411        113.786        149.680              0             0         25.413        115.194
       267      2003    24/Sep/2003        403.408          0.000          0.000          0.994          0.994          3.990          0.000         52.865          0.011          0.862        92          4.733          3.238       2780.097       2780.097          0.000          2.791          1.000          0.761        791.255         15.676        119.604        158.406              0             0         25.811        111.408
       268      2003    25/Sep/2003        401.540          0.000          0.000          0.709          0.709          2.930          1.000         51.540          0.010          0.840        93          4.767          3.372       2891.500       2891.500          0.000          2.158          1.000          0.767        798.794         15.900        124.060        165.090              0             0         26.146        109.540
       269      2003    26/Sep/2003        400.577          0.000          0.000          0.627          0.627          2.642          1.200         50.492          0.010          0.823        94          4.797          3.489       2989.384       2989.384          0.000          1.537          1.000          0.779        805.297         16.088        127.975        170.963              0             0         26.429        108.577
       270      2003    27/Sep/2003        397.981          0.000          0.000          0.857          0.857          3.670          0.000         49.535          0.010          0.807        95          4.829          3.627       3127.356       3127.356          0.000          1.739          1.000          0.775        809.277         16.276        133.494        179.241              0             0         26.711        105.981
       271      2003    28/Sep/2003        393.066          0.000          0.000          0.836          0.836          3.649          0.000         48.522          0.010          0.791        96          4.863          3.781       3269.910       3269.910          0.000          4.079          1.000          0.774        813.490         16.486        139.196        187.795              0             0         27.025        101.066
       272      2003    29/Sep/2003        394.309          0.000          0.000          0.747          0.747          3.322          3.800         47.902          0.010          0.781        97          4.889          3.881       3372.582       3372.582          0.000          1.810          1.000          0.786        816.427         16.621        143.303        193.955              0             0         27.229        102.309
       273      2003    30/Sep/2003        392.852          0.000          0.000          0.474          0.474          2.129          0.000         47.359          0.009          0.772        98          4.914          3.958       3436.884       3436.884          0.000          0.983          1.000          0.814        819.197         16.746        145.875        197.813              0             0         27.416        100.852
       274      2003    01/Oct/2003        402.703          0.000          0.000          0.482          0.482          2.183         11.600         45.553          0.009          0.742        99          4.953          4.073       3532.192       3532.192          0.000          1.267          1.000          0.840        823.619         16.980        149.688        203.532              0             0         27.766        110.703
       275      2003    02/Oct/2003        400.970          0.000          0.000          0.599          0.599          2.749          0.000         43.686          0.009          0.712       100          4.996          4.219       3656.097       3655.231          0.000          1.134          1.000          0.858        828.192         17.230        154.557        210.966              0             0         28.141        108.970
       276      2003    03/Oct/2003        399.303          0.000          0.000          0.570          0.570          2.650          0.000         42.350          0.008          0.690       101          5.000          4.347       3769.178       3765.613          0.000          1.097          1.000          0.916        832.127         17.440        158.811        217.751              0             0         28.456        107.303
       277      2003    04/Oct/2003        396.567          0.000          0.000          0.687          0.687          3.230          0.000         41.024          0.008          0.669       102          5.490          4.496       3910.080       3902.111          0.000          2.049          1.000          0.958        836.112         17.658        164.006        226.205              0             0         28.785        104.567
       278      2003    05/Oct/2003        393.005          0.000          0.000          0.675          0.684          3.259          0.000         39.788          0.008          0.648       103          5.755          4.639       4052.096       4037.628          0.000          2.886          1.000          1.000        839.995         17.877        169.037        234.726              0             0         29.113        101.005
       279      2003    06/Oct/2003        389.521          0.000          0.000          0.772          0.772          3.719          0.000         38.783          0.008          0.632       104          5.998          4.762       4208.287       4185.136          0.000          2.712          1.000          1.000        843.505         18.077        174.416        244.097              0             0         29.413         97.521
       280      2003    07/Oct/2003        392.340          0.000          0.000          0.657          0.657          3.193          6.000         37.610          0.007          0.613       105          6.000          4.880       4342.907       4309.119          0.000          2.525          1.000          1.000        846.892         18.277        178.794        251.310            280             0         29.713        100.340
       281      2003    08/Oct/2003        392.774          0.000          0.000          0.523          0.523          2.567          2.000         35.959          0.007          0.586       106          6.091          4.999       4469.652       4423.310          0.000          1.043          1.000          1.000        850.831         18.533        182.662        258.101            280             0         30.097        100.774
       282      2003    09/Oct/2003        390.004          0.000          0.000          0.769          0.769          3.801          0.000         35.371          0.007          0.576       107          6.118          5.058       4599.903       4538.852          0.000          2.002          1.000          1.000        853.230         18.668        186.142        265.393            280             0         30.299         98.004
       283      2003    10/Oct/2003        389.850          0.000          0.000          0.596          0.596          2.962          2.000         34.349          0.007          0.560       108          6.157          5.158       4725.624       4648.824          0.000          1.557          1.000          1.000        856.263         18.862        189.649        272.130            280             0         30.590         97.850
       284      2003    11/Oct/2003        385.921          0.000          0.000          0.873          0.873          4.365          0.000         33.444          0.007          0.545       109          6.194          5.248       4906.843       4812.309          0.000          3.056          1.000          1.000        859.144         19.049        194.766        282.273            280             0         30.871         93.921
       285      2003    12/Oct/2003        381.834          0.000          0.000          0.956          0.956          4.805          0.000         32.160          0.006          0.524       110          6.244          5.234       5081.469       4937.111          0.000          3.131          0.746          1.000        862.540         19.299        195.720        292.752            280             0         31.246         89.834
       286      2003    13/Oct/2003        378.141          0.000          0.000          0.823          0.988          4.983          0.000         30.806          0.006          0.502       111          6.299          4.974       5180.250       4916.465          0.000          2.870          0.392          1.000        865.998         19.574        186.729        299.085            280             0         31.659         86.141
       287      2003    14/Oct/2003        374.707          0.000          0.000          0.798          0.798          4.008          0.000         29.191          0.006          0.476       112          6.364          4.744       5261.402       4884.162          0.000          2.636          0.394          1.000        869.733         19.899        178.664        303.434            280             0         32.146         82.707
       288      2003    15/Oct/2003        371.385          0.000          0.000          0.904          0.904          4.522          0.000         27.717          0.006          0.452       113          6.430          4.818       5448.846       5035.596          0.000          2.418          0.800          1.000        873.294         20.228        182.639        313.477            280             0         32.639         79.385
       289      2003    16/Oct/2003        368.310          0.000          0.000          0.857          0.857          4.312          0.000         26.868          0.005          0.438       114          6.480          4.581       5529.418       5005.632          0.000          2.219          0.397          1.000        875.993         20.477        174.300        318.336            280             0         33.012         76.310
       290      2003    17/Oct/2003        365.208          0.000          0.000          1.082          1.082          5.426          0.000         25.782          0.005          0.420       115          6.542          4.218       5575.993       4907.474          0.000          2.020          0.171          1.000        879.043         20.788        160.634        321.907            280             0         33.479         73.208
       291      2003    18/Oct/2003        362.437          0.000          0.000          0.926          0.926          4.604          0.000         24.156          0.005          0.394       116          6.615          3.867       5604.264       4797.886          0.000          1.845          0.143          1.000        882.145         21.155        147.421        323.991            280             0         34.030         70.437
       292      2003    19/Oct/2003        359.845          0.000          0.000          0.910          0.910          4.489          0.000         23.530          0.005          0.384       117          6.667          3.733       5701.480       4816.758          0.000          1.682          0.472          1.000        884.508         21.413        143.103        329.614            280             0         34.416         67.845
       293      2003    20/Oct/2003        357.534          0.000          0.000          0.744          0.744          3.665          0.000         22.880          0.005          0.373       118          6.723          3.548       5763.584       4787.000          0.000          1.567          0.360          1.000        886.910         21.693        136.427        332.941            280             0         34.836         66.018
       294      2003    21/Oct/2003        357.188          0.000          0.000          0.484          0.484          2.376          1.600         22.353          0.004          0.364       119          6.769          3.670       5864.592       4888.008          0.000          1.461          1.000          1.000        888.902         21.926        140.509        338.354            280             0         35.186         65.188
       295      2003    22/Oct/2003        359.463          0.000          0.000          0.861          0.861          4.256          4.800         21.522          0.004          0.351       120          6.815          3.487       5931.191       4866.204          0.000          1.664          0.373          1.000        890.786         22.156        133.979        342.304            280             0         35.531         67.463
       296      2003    23/Oct/2003        359.319          0.000          0.000          0.887          0.887          4.367          2.400         20.429          0.004          0.333       121          6.872          3.504       6074.128       4968.264          0.000          1.657          0.697          1.000        892.896         22.438        135.668        349.963            280             0         35.953         67.319
       297      2003    24/Oct/2003        357.073          0.000          0.000          0.731          0.731          3.614          0.000         19.817          0.004          0.323       122          6.912          3.371       6138.959       4960.102          0.000          1.516          0.464          1.000        894.484         22.641        130.990        353.437            280             0         36.259         65.073
       298      2003    25/Oct/2003        354.930          0.000          0.000          0.763          0.763          3.768          0.000         19.263          0.004          0.314       123          6.952          3.248       6206.452       4958.171          0.000          1.380          0.472          1.000        895.993         22.841        126.775        357.053            280             0         36.559         62.930
       299      2003    26/Oct/2003        352.906          0.000          0.000          0.771          0.771          3.801          0.000         18.727          0.004          0.305       124          6.993          3.093       6262.314       4936.296          0.000          1.253          0.389          1.000        897.477         23.046        121.179        360.126            280             0         36.866         60.906
       300      2003    27/Oct/2003        351.118          0.000          0.000          0.648          0.648          3.185          0.000         18.136          0.004          0.296       125          7.000          2.876       6299.364       4888.422        157.484          1.140          0.299          1.000        899.037         23.276        112.687        343.752            280             0         37.211         59.118
       301      2003    28/Oct/2003        349.166          0.000          0.000          0.935          0.935          4.567          0.000         17.009          0.003          0.277       126          7.045          2.652       6341.499       4842.567        317.075          1.017          0.219          1.000        901.228         23.640        103.888        327.618            280             0         37.757         57.166
       302      2003    29/Oct/2003        353.841          0.000          0.000          0.808          0.808          3.921          6.800         16.306          0.003          0.266       127          7.065          2.538       6428.202       4884.696        482.115          1.317          0.571          1.000        902.795         23.886         99.431        315.245            280             0         38.126         61.841
       303      2003    30/Oct/2003        351.958          0.000          0.000          0.685          0.685          3.312          0.000         15.568          0.003          0.254       128          7.086          2.359       6466.049       4852.398        646.605          1.198          0.295          1.000        904.428         24.153         92.416        298.057            280             0         38.527         59.958
       304      2003    31/Oct/2003        364.007          0.000          0.000          0.731          0.731          3.514         14.400         14.969          0.003          0.244       129          7.105          2.359       6591.613       4977.962        823.952          1.620          1.000          1.000        905.878         24.389         92.317        288.101            280             0         38.880         72.007
       305      2003    01/Nov/2003        361.725          0.000          0.000          0.706          0.706          3.393          0.000         14.331          0.003          0.234       130          7.125          2.359       6719.203       5105.552       1007.880          1.576          1.000          1.000        907.412         24.646         84.826        288.101            280             0         39.266         69.725
       306      2003    02/Nov/2003        359.191          0.000          0.000          0.869          0.869          4.178          0.000         13.760          0.003          0.224       131          7.146          2.254       6804.611       5153.122       1161.551          1.665          0.554          1.000        908.911         24.900         81.042        288.101            280             0         39.647         67.191
       307      2003    03/Nov/2003        358.433          0.000          0.000          1.141          1.141          5.466          2.000         13.302          0.003          0.217       132          7.164          2.090       6853.200       5142.849       1232.804          1.617          0.274          1.000        910.232         25.125         75.156        288.101            280             0         39.985         66.433
       308      2003    04/Nov/2003        355.734          0.000          0.000          1.253          1.253          5.968          0.000         12.202          0.002          0.199       133          7.195          1.912       6883.519       5109.242       1271.953          1.446          0.149          1.000        912.358         25.514         68.763        288.101            280             0         40.568         63.734
       309      2003    05/Nov/2003        354.005          0.000          0.000          0.392          0.454          2.148          0.000         11.362          0.002          0.185       134          7.224          1.808       6915.933       5104.034       1305.819          1.337          0.453          1.000        914.313         25.881         65.001        288.101            280             0         41.119         62.005
       310      2003    06/Nov/2003        351.548          0.000          0.000          1.275          1.275          6.009          0.000         10.446          0.002          0.170       135          7.258          1.661       6951.088       5086.403       1340.697          1.181          0.188          1.000        916.501         26.304         59.722        288.101            280             0         41.753         59.548
       311      2003    07/Nov/2003        349.228          0.000          0.000          1.286          1.286          6.027          0.000          9.947          0.002          0.162       136          7.284          1.520       6979.754       5064.308       1370.703          1.035          0.150          1.000        918.252         26.628         54.646        288.101            280             0         42.239         57.228
       312      2003    08/Nov/2003        347.048          0.000          0.000          1.284          1.284          5.982          0.000          9.560          0.002          0.156       137          7.308          1.386       7001.089       5037.449       1393.907          0.897          0.118          1.000        919.901         26.929         49.827        288.101            280             0         42.690         55.048
       313      2003    09/Nov/2003        344.957          0.000          0.000          1.326          1.326          6.146          0.000          9.171          0.002          0.149       138          7.334          1.261       7018.403       5010.006       1412.491          0.764          0.102          1.000        921.673         27.259         45.351        288.101            280             0         43.185         52.957
       314      2003    10/Nov/2003        342.904          0.000          0.000          1.373          1.373          6.331          0.000          8.707          0.002          0.142       139          7.364          1.145       7031.099       4981.088       1426.458          0.679          0.082          1.000        923.770         27.627         41.190        288.101            280             0         43.738         51.608
       315      2003    11/Nov/2003        341.554          0.000          0.000          0.713          1.491          6.840          0.000          8.304          0.002          0.135       140          7.396          1.041       7044.410       4956.765       1439.910          0.638          0.086          1.000        925.935         28.023         37.426        288.101            280             0         44.332         50.933
       316      2003    12/Nov/2003        340.367          0.000          0.000          0.589          1.358          6.199          0.000          8.076          0.002          0.132       141          7.422          0.948       7059.499       4938.489       1454.646          0.598          0.109          1.000        927.748         28.358         34.090        288.101            280             0         44.834         50.296
       317      2003    13/Nov/2003        339.258          0.000          0.000          0.548          1.583          7.194          0.000          7.809          0.002          0.127       142          7.453          0.860       7068.911       4916.204       1465.206          0.561          0.070          1.000        929.634         28.745         30.920        288.101            280             0         45.414         49.696
       318      2003    14/Nov/2003        338.218          0.000          0.000          0.515          2.066          9.350          0.000          7.632          0.002          0.124       143          7.483          0.779       7075.991       4894.125       1473.038          0.526          0.057          1.000        930.415         29.111         28.004        288.101            280             0         45.964         49.131
       319      2003    15/Nov/2003        337.238          0.000          0.000          0.487          2.084          9.395          0.000          7.538          0.002          0.123       144          7.506          0.705       7080.727       4872.241       1478.441          0.493          0.049          1.000        930.981         29.403         25.342        288.101            280             0         46.402         48.599
       320      2003    16/Nov/2003        336.312          0.000          0.000          0.463          1.068          4.796          0.000          7.487          0.001          0.122       145          7.540          0.649       7096.097       4867.516       1491.660          0.462          0.207          1.000        933.187         29.824         23.333        288.101            280             0         47.034         48.097
       321      2003    17/Nov/2003        335.437          0.000          0.000          0.442          1.058          4.739          0.000          7.475          0.001          0.122       146          7.576          0.594       7105.361       4856.895       1501.778          0.433          0.148          1.000        934.672         30.277         21.344        288.101            280             0         47.713         47.624
       322      2003    18/Nov/2003        339.571          0.000          0.000          1.235          1.235          5.515          5.800          6.727          0.001          0.110       147          7.610          0.542       7113.023       4845.880       1509.969          0.431          0.125          1.000        935.555         30.705         19.476        288.101            280             0         48.355         47.571
       323      2003    19/Nov/2003        337.025          0.000          0.000          2.163          2.163          9.634          0.000          6.127          0.001          0.100       148          7.637          0.491       7117.868       4832.576       1515.537          0.383          0.068          1.000        935.799         31.047         17.661        288.101            280             0         48.867         46.799
       324      2003    20/Nov/2003        336.121          0.000          0.000          0.545          1.331          5.915          0.000          5.622          0.001          0.092       149          7.677          0.450       7128.607       4828.688       1525.160          0.360          0.172          1.000        937.392         31.539         16.199        288.101            280             0         49.606         46.415
       325      2003    21/Nov/2003        335.272          0.000          0.000          0.512          1.291          5.723          0.000          5.298          0.001          0.086       150          7.706          0.414       7139.956       4826.767       1536.137          0.338          0.181          1.000        939.361         31.899         14.872        288.101            280             0         50.146         46.052
       326      2003    22/Nov/2003        334.470          0.000          0.000          0.484          0.895          3.960          0.000          5.070          0.001          0.083       151          7.731          0.394       7162.603       4842.463       1556.267          0.317          0.533          1.000        941.131         32.212         14.177        288.101            280             0         50.614         45.709
       327      2003    23/Nov/2003        333.712          0.000          0.000          0.461          0.971          4.291          0.000          4.902          0.001          0.080       152          7.753          0.368       7176.942       4847.428       1571.855          0.297          0.339          1.000        942.754         32.489         13.239        288.101            280             0         51.031         45.384
       328      2003    24/Nov/2003        332.992          0.000          0.000          0.441          1.370          6.047          0.000          4.750          0.001          0.077       153          7.776          0.337       7186.003       4845.387       1582.324          0.279          0.161          1.000        944.423         32.774         12.129        288.101            280             0         51.458         45.076
       329      2003    25/Nov/2003        332.308          0.000          0.000          0.423          1.512          6.660          0.000          4.572          0.001          0.075       154          7.803          0.307       7192.105       4840.684       1589.367          0.261          0.109          1.000        946.396         33.122         11.049        288.101            280             0         51.979         44.785
       330      2003    26/Nov/2003        331.656          0.000          0.000          0.407          1.587          6.982          0.000          4.369          0.001          0.071       155          7.838          0.280       7197.022       4835.687       1594.743          0.245          0.103          1.000        948.144         33.557         10.057        288.101            280             0         52.632         44.510
       331      2003    27/Nov/2003        331.280          0.000          0.000          0.146          1.591          6.986          0.000          4.210          0.001          0.069       156          7.872          0.254       7200.840       4830.427       1598.897          0.230          0.097          1.000        949.203         33.973          9.149        288.101            280             0         53.257         44.250
       332      2003    28/Nov/2003        331.035          0.000          0.000          0.030          0.985          4.322          0.000          4.077          0.001          0.066       157          7.909          0.234       7205.805       4828.219       1603.687          0.215          0.216          1.000        949.988         34.443          8.432        288.101            280             0         53.961         44.005
       333      2003    29/Nov/2003        330.804          0.000          0.000          0.029          1.335          5.850          0.000          3.976          0.001          0.065       158          7.948          0.215       7210.725       4826.124       1608.578          0.202          0.168          1.000        950.963         34.926          7.731        288.101            280             0         54.687         43.775
       334      2003    30/Nov/2003        330.587          0.000          0.000          0.029          1.260          5.515          0.000          3.905          0.001          0.064       159          7.981          0.200       7220.091       4830.219       1616.980          0.189          0.318          1.000        953.311         35.341          7.203        288.101            280             0         55.309         43.559
       335      2003    01/Dec/2003        330.382          0.000          0.000          0.628          1.296          5.666          0.600          3.846          0.001          0.063       160          8.000          0.185       7226.763       4831.433       1623.396          0.177          0.242          1.000        955.593         35.784          6.658        288.101            280             0         55.973         43.355
       336      2003    02/Dec/2003        330.189          0.000          0.000          0.027          1.381          6.033          0.000          3.819          0.001          0.062       161          8.390          0.169       7230.203       4829.041       1627.685          0.166          0.124          1.000        957.885         36.164          6.075        288.101            280             0         56.542         43.162
       337      2003    03/Dec/2003        330.007          0.000          0.000          0.027          1.440          6.287          0.000          3.815          0.001          0.062       162          8.644          0.154       7232.956       4826.379       1630.878          0.155          0.109          1.000        960.229         36.545          5.533        288.101            280             0         57.115         42.981
       338      2003    04/Dec/2003        330.308          0.000          0.000          0.584          0.584          2.547          1.000          3.804          0.001          0.062       163          8.932          0.154       7242.774       4836.198       1638.803          0.115          1.000          1.000        962.682         36.977          5.533        288.101            280             0         57.762         42.843
       339      2003    05/Dec/2003        329.704          0.000          0.000          1.065          1.246          5.435          0.600          3.804          0.001          0.062       164          9.000          0.143       7248.671       4838.023       1638.803          0.138          0.264          1.000        964.768         36.977          5.126        288.691            280           339         57.762         42.679
       340      2003    06/Dec/2003        329.550          0.000          0.000          0.025          1.539          6.706          0.000          3.804          0.001          0.062       165         10.000          0.000       7250.520       4788.613       1638.803          0.129          0.072          1.000        966.752         36.977          0.000        288.875            280           339         57.762         42.525
       341      2003    07/Dec/2003        329.525          0.000          0.000          0.025          4.296          7.041          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.501
       342      2003    08/Dec/2003        329.501          0.000          0.000          0.024          4.222          6.921          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.477
       343      2003    09/Dec/2003        329.477          0.000          0.000          0.024          6.057          9.929          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.453
       344      2003    10/Dec/2003        329.453          0.000          0.000          1.024          3.312          5.428          1.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.429
       345      2003    11/Dec/2003        329.429          0.000          0.000          0.024          3.663          6.005          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.405
       346      2003    12/Dec/2003        329.405          0.000          0.000          0.024          2.478          4.061          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.382
       347      2003    13/Dec/2003        329.382          0.000          0.000          0.023          3.478          5.701          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.359
       348      2003    14/Dec/2003        329.359          0.000          0.000          0.023          5.196          8.517          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.336
       349      2003    15/Dec/2003        329.336          0.000          0.000          0.023          5.846          9.583          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.313
       350      2003    16/Dec/2003        329.313          0.000          0.000          0.023          5.821          9.541          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.290
       351      2003    17/Dec/2003        329.290          0.000          0.000          0.023          1.781          2.919          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.268
       352      2003    18/Dec/2003        329.268          0.000          0.000          0.023          4.867          7.978          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.245
       353      2003    19/Dec/2003        329.245          0.000          0.000          0.022          4.222          6.920          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.223
       354      2003    20/Dec/2003        329.223          0.000          0.000          0.022          3.874          6.350          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.201
       355      2003    21/Dec/2003        329.201          0.000          0.000          0.022          2.894          4.744          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.179
       356      2003    22/Dec/2003        329.179          0.000          0.000          0.022          2.628          4.308          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.157
       357      2003    23/Dec/2003        329.157          0.000          0.000          0.022          4.317          7.075          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.136
       358      2003    24/Dec/2003        329.136          0.000          0.000          0.022          5.190          8.508          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.114
       359      2003    25/Dec/2003        329.114          0.000          0.000          0.021          4.792          7.855          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.093
       360      2003    26/Dec/2003        329.093          0.000          0.000          0.021          3.741          6.132          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.091
       361      2003    27/Dec/2003        329.091          0.000          0.000          0.003          4.443          7.283          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.091
       362      2003    28/Dec/2003        329.091          0.000          0.000          0.000          6.276         10.287          0.000       5615.520          0.675         93.972         0         12.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000              0             0          0.000         42.091
