Summary_file = Emerald1500late.sum
Title = Emerald 1500mm wet soil Late sowing
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     30/09/1971       273      1971        136.700          136.603          0.001       7306.833       3019.501          0.413          0.806        160.154          2.068          6.245         37.410         19.872            238
     28/09/1972       272      1972          8.800            8.800          0.001       3951.290       1060.831          0.268          0.682         99.239          2.087          2.214         94.698         12.059            236
     21/09/1973       264      1973        185.200          147.879          0.001       6044.389       2187.239          0.362          0.803        128.715          2.441          5.339         47.448         30.666            226
     06/10/1974       279      1974        100.500          100.500          0.001       5114.844       1976.207          0.386          0.742        122.671          2.557          5.052         54.392         20.662            241
     25/09/1975       268      1975        115.800          115.627          0.001       5909.149       1791.219          0.303          0.775        127.147          2.880          5.159         43.245         27.043            232
     01/10/1976       275      1976         63.500           63.500          0.001       4883.652       1335.529          0.273          0.666        106.535          2.419          3.231         58.945         10.312            239
     02/10/1977       275      1977         18.800           18.800          0.001       4188.100       1146.046          0.274          0.686         98.889          2.074          2.377         85.500         12.257            238
     03/10/1978       276      1978        232.900          198.501          0.001       7767.329       2716.699          0.350          0.761        152.186          2.101          5.708         37.265         63.328            238
     25/09/1979       268      1979         32.700           32.700          0.001       4982.142       1275.859          0.256          0.732        110.512          2.942          3.753         61.517         11.129            233
     26/09/1980       270      1980        126.700           96.128          0.001       7010.279       1963.442          0.280          0.757        150.657          2.779          5.456         37.735         25.633            234
     28/09/1981       271      1981         85.000           78.552          0.001       5898.155       1574.992          0.267          0.650        125.893          2.579          4.062         42.977         24.729            236
     04/10/1982       277      1982         17.200           17.200          0.001       4445.912       1155.485          0.260          0.718        102.413          2.735          3.160         72.182         11.373            241
     28/09/1983       271      1983         64.300           64.300          0.001       5856.228       1460.694          0.249          0.689        112.660          2.886          4.215         45.901         11.348            237
     27/09/1984       271      1984        259.700          205.344          0.001       6732.763       2579.125          0.383          0.805        142.445          2.244          5.789         39.442         89.213            233
     30/09/1985       273      1985        161.000           93.439          0.001       6024.872       1542.595          0.256          0.685        126.717          2.772          4.276         37.113         24.659            237
     25/09/1986       268      1986         90.000           90.000          0.001       5696.070       1655.295          0.291          0.696        113.184          2.657          4.398         48.291         17.079            232
     27/09/1987       270      1987         74.200           74.200          0.001       5612.262       1549.417          0.276          0.696        116.618          2.881          4.464         44.904         12.524            233
     24/09/1988       268      1988        179.200          170.558          0.001       8289.714       3399.440          0.410          0.787        166.510          1.876          6.376         34.009         51.186            232
     02/10/1989       275      1989         59.700           59.700          0.001       6382.340       1557.082          0.244          0.647        118.919          2.782          4.332         36.364         10.768            241
     01/10/1990       274      1990         43.900           43.708          0.001       4872.834       1286.395          0.264          0.694        106.031          2.530          3.255         63.909         22.468            237
     24/09/1991       267      1991         31.500           31.500          0.001       4923.261       1302.900          0.265          0.668        112.701          2.881          3.754         54.992         10.339            231
     25/09/1992       269      1992         33.000           33.000          0.001       4414.968       1389.557          0.315          0.758        102.212          2.409          3.347         78.023         11.317            232
     21/09/1993       264      1993        155.400          153.122          0.001       5746.589       2133.219          0.371          0.835        126.512          3.012          6.426         38.082         67.554            228
     28/09/1994       271      1994          1.400            1.400          0.001       4207.425       1114.798          0.265          0.676         98.969          2.023          2.255         93.423         12.489            235
     25/09/1995       268      1995         40.000           40.000          0.001       4693.824       1396.799          0.298          0.751        107.029          2.699          3.771         68.162         11.269            233
     24/09/1996       268      1996         58.400           58.400          0.001       4869.513       1446.199          0.297          0.742        109.539          2.783          4.025         62.283         11.278            230
     25/09/1997       268      1997         29.300           29.300          0.001       4532.046       1217.417          0.269          0.694        100.197          2.209          2.689         82.356         12.683            232
     22/09/1998       265      1998        268.300          256.589          0.001       7229.938       2434.724          0.337          0.802        140.018          2.770          6.744         33.326        148.108            229
     24/09/1999       267      1999         26.200           26.200          0.001       4504.843       1277.247          0.284          0.693         99.569          2.022          2.582         82.058         12.057            232
     28/09/2000       272      2000         89.800           87.121          0.001       5652.019       1437.747          0.254          0.625        126.906          2.706          3.891         45.378         24.497            237
     24/09/2001       267      2001         40.300           40.300          0.001       4764.938       1313.052          0.276          0.663        107.971          2.660          3.493         55.411         10.050            230
     25/09/2002       268      2002         75.200           70.134          0.001       4874.761       1313.431          0.269          0.581        110.907          2.483          3.261         52.766         25.147            233
