Summary_file = Warra1500LowN.sum
Title = Warra 1500mm wet soil Low N
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     14/10/1984       288      1984        351.000          200.170          0.001       8044.002       2176.179          0.271          0.605        139.176          1.259          2.741         17.179        177.410            241
     14/10/1985       287      1985        312.600          247.592          0.001       7648.182       2114.013          0.276          0.605        145.770          1.357          2.868         17.535        210.028            243
     08/10/1986       281      1986        115.000          115.000          0.001       7847.928       2079.482          0.265          0.594        146.750          1.350          2.808         15.495        105.407            241
     08/10/1987       281      1987        105.400           81.785          0.001       7792.685       2191.327          0.281          0.610        148.019          1.288          2.822         15.420         93.449            238
     03/10/1988       277      1988        226.200          183.849          0.001       7180.491       1993.091          0.278          0.622        132.210          1.466          2.922         19.398        162.055            235
     13/10/1989       286      1989        135.600          133.167          0.001       8826.601       2412.052          0.273          0.571        164.961          1.103          2.660         16.509         91.407            245
     12/10/1990       285      1990        179.200          138.191          0.001       7909.982       1966.143          0.249          0.567        141.295          1.279          2.514         16.238        105.213            244
     03/10/1991       276      1991         29.500           29.500          0.001       7296.840       1955.650          0.268          0.599        155.505          1.376          2.691         18.563         71.481            234
     12/10/1992       286      1992        121.300          107.526          0.001       7200.033       1975.429          0.274          0.604        146.657          1.363          2.693         17.679        100.256            243
     02/10/1993       275      1993        105.100          105.100          0.001       6993.695       1876.810          0.268          0.614        142.972          1.459          2.738         18.390        103.328            232
     15/10/1994       288      1994         60.600           60.600          0.001       6857.913       1793.312          0.261          0.597        150.863          1.453          2.606         14.819         73.793            246
     07/10/1995       280      1995        122.100          110.099          0.001       7138.136       1985.419          0.278          0.604        150.263          1.339          2.658         17.637         95.779            240
     07/10/1996       281      1996        172.600          163.401          0.001       7660.894       2302.102          0.300          0.616        148.093          1.239          2.851         17.336        156.974            239
     06/10/1997       279      1997        112.800          102.698          0.001       7066.879       1918.246          0.271          0.596        149.033          1.347          2.584         17.738        115.960            240
     04/10/1998       277      1998        210.100          201.598          0.001       6736.357       1908.004          0.283          0.669        113.232          1.735          3.311         18.756        219.020            236
     05/10/1999       278      1999        113.300          113.300          0.001       7703.373       2050.268          0.266          0.604        150.110          1.384          2.837         15.316        109.125            236
     06/10/2000       280      2000         53.300           53.161          0.001       7037.976       1831.258          0.260          0.592        150.062          1.394          2.553         18.575         75.206            243
     08/10/2001       281      2001         46.700           46.700          0.001       6991.700       1846.681          0.264          0.595        151.863          1.389          2.566         15.944         76.027            239
     08/10/2002       281      2002        131.000          130.291          0.001       7215.767       1965.394          0.272          0.614        164.241          1.435          2.821         18.298        101.952            242
