Summary_file = pigeonp.sum
Title = pigeonp Sample Simulation
       day      year            lai        biomass  green_biomass
        23      1989          3.751       6652.286       6075.426
        24      1989          3.859       6755.629       6178.769
        25      1989          3.941       6874.571       6295.998
        26      1989          3.906       6954.064       6323.763
        27      1989          3.986       7046.604       6415.549
        28      1989          3.988       7135.359       6468.121
        29      1989          3.948       7206.358       6484.980
        30      1989          3.805       7251.787       6431.354
        31      1989          3.649       7284.986       6361.500
        32      1989          3.529       7332.503       6319.890
        33      1989          3.535       7416.854       6365.505
        34      1989          3.579       7510.917       6434.913
        35      1989          3.645       7547.437       6471.433
        36      1989          3.676       7564.522       6488.519
        37      1989          3.763       7623.635       6547.631
        38      1989          3.858       7708.490       6632.486
        39      1989          3.869       7815.995       6703.349
        40      1989          3.778       7887.732       6698.067
        41      1989          3.659       7942.440       6666.141
        42      1989          3.638       8028.646       6700.169
        43      1989          3.650       8124.175       6758.352
        44      1989          3.563       8189.336       6750.102
        45      1989          3.457       8243.617       6724.572
        46      1989          3.350       8293.460       6694.528
        47      1989          3.240       8339.196       6660.649
        48      1989          3.159       8390.831       6644.000
        49      1989          3.075       8437.636       6622.603
        50      1989          2.969       8476.962       6585.282
        51      1989          2.858       8511.367       6542.810
        52      1989          2.992       8653.245       6684.688
        53      1989          3.135       8819.844       6851.286
        54      1989          3.251       8942.927       6974.370
        55      1989          3.365       9042.988       7074.431
        56      1989          3.479       9175.792       7207.235
        57      1989          3.584       9292.645       7324.087
        58      1989          3.698       9425.504       7456.946
        59      1989          3.784       9483.757       7515.199
        60      1989          3.877       9563.805       7595.247
        61      1989          4.004       9716.168       7747.610
        62      1989          4.041       9808.225       7839.667
        63      1989          4.093       9937.312       7968.755
        64      1989          4.148      10075.175       8106.617
        65      1989          4.133      10197.128       8192.263
        66      1989          4.118      10311.394       8271.676
        67      1989          4.104      10418.172       8346.607
        68      1989          4.046      10514.028       8388.106
        69      1989          3.924      10585.926       8391.548
        70      1989          3.804      10654.981       8393.465
        71      1989          3.691      10725.674       8400.479
        72      1989          3.563      10781.303       8384.714
        73      1989          3.448      10838.934       8377.471
        74      1989          3.323      10884.938       8353.464
        75      1989          3.323      10968.062       8436.588
        76      1989          3.323      11018.283       8486.810
        77      1989          3.323      11083.971       8552.497
        78      1989          3.323      11200.769       8669.294
        79      1989          3.269      11294.424       8732.613
        80      1989          3.172      11356.460       8740.079
        81      1989          3.066      11408.587       8732.779
        82      1989          2.950      11448.040       8707.138
        83      1989          2.839      11486.186       8682.852
        84      1989          2.827      11576.662       8766.832
        85      1989          2.827      11621.829       8811.999
        86      1989          2.827      11690.594       8880.763
        87      1989          2.827      11771.174       8961.344
        88      1989          2.827      11853.053       9043.223
        89      1989          2.827      11918.900       9109.069
        90      1989          2.827      11976.870       9167.040
        91      1989          2.827      12038.690       9228.860
        92      1989          2.827      12065.925       9256.094
        93      1989          2.827      12100.438       9290.607
        94      1989          2.827      12160.199       9350.369
        95      1989          2.827      12252.345       9442.515
        96      1989          2.827      12339.337       9529.506
        97      1989          2.827      12415.667       9605.837
        98      1989          2.827      12508.062       9698.230
        99      1989          2.827      12588.711       9778.881
       100      1989          2.827      12674.387       9864.556
       101      1989          2.827      12722.576       9912.745
       102      1989          2.827      12802.785       9992.954
       103      1989          2.827      12875.129      10065.298
       104      1989          2.827      12942.127      10132.296
       105      1989          2.827      13001.060      10191.229
       106      1989          2.827      13060.523      10250.693
       107      1989          2.827      13094.974      10285.144
       108      1989          2.827      13094.973      10285.142
       109      1989          2.827      13094.972      10285.142
       110      1989          2.827      13094.973      10285.142
       111      1989          0.000      13094.973       8698.637
       112      1989          0.000          0.000          0.000
       113      1989          0.000          0.000          0.000
       114      1989          0.000          0.000          0.000
       115      1989          0.000          0.000          0.000
       116      1989          0.000          0.000          0.000
       117      1989          0.000          0.000          0.000
       118      1989          0.000          0.000          0.000
       119      1989          0.000          0.000          0.000
       120      1989          0.000          0.000          0.000
