Summary_file = fieldpea.sum
Title = fieldpea sample
       day      year           date       sw_dep()         runoff          drain             es            eos             eo           rain     residue_wt  residue_cover      residue_n       das          stage            lai        biomass  green_biomass          yield             ep    swdef_photo    nfact_photo     root_depth        node_no        leaf_wt        stem_wt flowering_date maturity_date        leaf_no            esw
     (day)    (year)             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)      (m^2/m^2)        (kg/ha)    (days)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)             ()             ()           (mm)     (nodes/m2)        (g/m^2)        (g/m^2)          (doy)         (doy)    (leaves/m2)           (mm)
       198      2003    17/Jul/2003        398.474          0.000          0.000          0.600          1.784          1.990          0.000        283.408          0.055          4.613        23          3.157          0.096        161.962        161.962          0.000          0.045          1.000          1.000        206.695          2.218         14.878          1.318              0             0          2.904        106.474
       199      2003    18/Jul/2003        397.865          0.000          0.000          0.557          1.977          2.213          0.000        280.245          0.055          4.561        24          3.176          0.102        166.299        166.299          0.000          0.052          1.000          1.000        214.812          2.381         15.052          1.578              0             0          3.204        105.865
       200      2003    19/Jul/2003        397.292          0.000          0.000          0.522          1.927          2.167          0.000        278.185          0.054          4.528        25          3.192          0.107        170.435        170.435          0.000          0.051          1.000          1.000        222.165          2.523         15.217          1.826              0             0          3.472        105.292
       201      2003    20/Jul/2003        396.717          0.000          0.000          0.493          2.117          2.390          0.000        276.550          0.054          4.501        26          3.209          0.112        175.344        175.344          0.000          0.082          1.000          1.000        229.857          2.675         15.414          2.121              0             0          3.767        104.717
       202      2003    21/Jul/2003        396.149          0.000          0.000          0.468          1.588          1.802          0.000        274.270          0.053          4.464        27          3.237          0.118        180.330        180.330          0.000          0.099          1.000          1.000        240.567          2.915         15.613          2.420              0             0          4.248        104.149
       203      2003    22/Jul/2003        395.626          0.000          0.000          0.847          2.051          2.338          0.400        273.034          0.053          4.444        28          3.263          0.126        186.987        186.987          0.000          0.076          1.000          1.000        250.767          3.140         15.879          2.819              0             0          4.719        103.626
       204      2003    23/Jul/2003        395.163          0.000          0.000          0.428          1.420          1.631          0.000        272.721          0.053          4.439        29          3.280          0.131        191.065        191.065          0.000          0.034          1.000          1.000        258.587          3.295         16.043          3.064              0             0          5.056        103.163
       205      2003    24/Jul/2003        402.524          0.000          0.000          1.597          1.597          1.841          9.000        266.105          0.052          4.331        30          3.300          0.137        196.096        196.096          0.000          0.043          1.000          1.000        266.960          3.466         16.244          3.366              0             0          5.439        110.524
       206      2003    25/Jul/2003        408.118          0.000          0.000          1.764          1.764          2.043          7.400        258.979          0.050          4.215        31          3.321          0.145        202.170        202.170          0.000          0.042          1.000          1.000        275.757          3.650         16.487          3.730              0             0          5.862        116.118
       207      2003    26/Jul/2003        407.509          0.000          0.000          1.362          1.362          1.586          0.800        255.151          0.050          4.153        32          3.335          0.149        206.105        206.105          0.000          0.047          1.000          1.000        282.387          3.770         16.644          3.966              0             0          6.147        115.509
       208      2003    27/Jul/2003        405.891          0.000          0.000          1.512          2.071          2.422          0.000        249.722          0.049          4.065        33          3.354          0.158        213.547        213.547          0.000          0.106          1.000          1.000        290.802          3.942         16.942          4.413              0             0          6.563        113.891
       209      2003    28/Jul/2003        404.101          0.000          0.000          1.684          1.684          1.983          0.000        241.825          0.047          3.936        34          3.382          0.168        221.311        221.311          0.000          0.106          1.000          1.000        301.597          4.185         17.252          4.879              0             0          7.164        112.101
       210      2003    29/Jul/2003        405.444          0.000          0.000          1.788          1.788          2.121          3.200        238.518          0.047          3.882        35          3.396          0.175        227.509        227.509          0.000          0.070          1.000          1.000        308.397          4.310         17.500          5.251              0             0          7.469        113.444
       211      2003    30/Jul/2003        404.222          0.000          0.000          1.563          1.563          1.866          0.400        236.662          0.046          3.852        36          3.407          0.181        232.136        232.136          0.000          0.058          1.000          1.000        313.710          4.405         17.685          5.528              0             0          7.697        112.222
       212      2003    31/Jul/2003        402.721          0.000          0.000          1.438          1.438          1.724          0.000        234.650          0.046          3.819        37          3.419          0.186        236.885        236.885          0.000          0.063          1.000          1.000        319.532          4.511         17.875          5.813              0             0          7.949        110.721
       213      2003    01/Aug/2003        401.523          0.000          0.000          1.061          2.118          2.551          0.000        231.742          0.045          3.772        38          3.436          0.197        245.832        245.832          0.000          0.137          1.000          1.000        327.140          4.660         18.233          6.350              0             0          8.295        109.523
       214      2003    02/Aug/2003        400.454          0.000          0.000          0.865          2.139          2.600          0.000        229.177          0.045          3.730        39          3.455          0.209        255.636        255.636          0.000          0.205          1.000          1.000        335.045          4.824         18.625          6.938              0             0          8.669        108.454
       215      2003    03/Aug/2003        399.617          0.000          0.000          0.749          1.234          1.514          0.000        226.169          0.044          3.681        40          3.477          0.217        262.509        262.509          0.000          0.088          1.000          1.000        344.225          5.019         18.900          7.351              0             0          9.103        107.617
       216      2003    04/Aug/2003        398.741          0.000          0.000          0.670          1.498          1.851          0.000        221.950          0.043          3.613        41          3.509          0.230        272.979        272.979          0.000          0.207          1.000          1.000        356.210          5.297         19.319          7.979              0             0          9.702        106.741
       217      2003    05/Aug/2003        401.371          0.000          0.000          1.511          1.511          1.885          4.200        214.990          0.042          3.499        42          3.533          0.241        282.722        282.722          0.000          0.059          1.000          1.000        365.730          5.502         19.709          8.563              0             0         10.126        109.371
       218      2003    06/Aug/2003        402.351          0.000          0.000          1.503          1.503          1.892          2.600        208.545          0.041          3.394        43          3.555          0.253        292.701        292.701          0.000          0.117          1.000          1.000        375.037          5.700         20.108          9.162              0             0         10.524        110.351
       219      2003    07/Aug/2003        400.232          0.000          0.000          1.923          1.923          2.443          0.000        203.448          0.040          3.311        44          3.576          0.269        305.591        305.591          0.000          0.195          1.000          1.000        383.877          5.885         20.624          9.935              0             0         10.881        108.232
       220      2003    08/Aug/2003        399.243          0.000          0.000          0.805          1.895          2.436          0.000        198.954          0.039          3.238        45          3.598          0.285        319.278        319.278          0.000          0.185          1.000          1.000        392.760          6.072         21.171         10.757              0             0         11.230        107.243
       221      2003    09/Aug/2003        398.425          0.000          0.000          0.709          1.630          2.123          0.000        196.431          0.039          3.197        46          3.613          0.298        329.944        329.944          0.000          0.110          1.000          1.000        399.857          6.205         21.598         11.397              0             0         11.472        106.425
       222      2003    10/Aug/2003        397.764          0.000          0.000          0.630          0.630          0.829          0.000        195.241          0.038          3.178        47          3.622          0.302        333.213        333.213          0.000          0.031          1.000          1.000        404.872          6.285         21.729         11.593              0             0         11.613        105.764
       223      2003    11/Aug/2003        408.088          0.000          0.000          0.978          0.978          1.290         11.400        190.505          0.037          3.101        48          3.642          0.311        340.948        340.948          0.000          0.099          1.000          1.000        413.245          6.457         22.038         12.057              0             0         11.911        116.088
       224      2003    12/Aug/2003        406.341          0.000          0.000          1.505          1.505          2.000          0.000        182.773          0.036          2.975        49          3.671          0.329        356.231        356.231          0.000          0.242          1.000          1.000        424.507          6.713         22.649         12.974              0             0         12.342        114.341
       225      2003    13/Aug/2003        409.891          0.000          0.000          0.988          0.988          1.331          4.600        176.464          0.035          2.872        50          3.696          0.341        366.228        366.228          0.000          0.062          1.000          1.000        434.495          6.932         23.049         13.574              0             0         12.691        117.891
       226      2003    14/Aug/2003        407.983          0.000          0.000          1.739          1.739          2.363          0.000        172.829          0.034          2.813        51          3.715          0.360        381.735        381.735          0.000          0.169          1.000          1.000        442.570          7.094         23.669         14.504              0             0         12.938        115.983
       227      2003    15/Aug/2003        415.245          0.000          0.000          1.060          1.060          1.460          8.400        168.508          0.033          2.743        52          3.735          0.373        392.276        392.276          0.000          0.078          1.000          1.000        451.070          7.269         24.091         15.137              0             0         13.201        123.245
       228      2003    16/Aug/2003        413.091          0.000          0.000          1.920          1.920          2.670          0.000        165.789          0.033          2.698        53          3.750          0.393        409.505        409.505          0.000          0.235          1.000          1.000        458.252          7.405         24.780         16.170              0             0         13.405        121.091
       229      2003    17/Aug/2003        411.858          0.000          0.000          0.957          1.581          2.233          0.000        162.232          0.032          2.641        54          3.771          0.414        426.969        426.969          0.000          0.276          1.000          1.000        466.922          7.585         25.479         17.218              0             0         13.675        119.858
       230      2003    18/Aug/2003        411.645          0.000          0.000          1.286          1.286          1.845          1.200        160.931          0.032          2.619        55          3.782          0.427        437.243        437.243          0.000          0.127          1.000          1.000        472.235          7.680         25.890         17.835              0             0         13.817        119.645
       231      2003    19/Aug/2003        409.532          0.000          0.000          1.881          1.881          2.722          0.000        159.639          0.031          2.598        56          3.794          0.446        453.565        453.565          0.000          0.231          1.000          1.000        477.887          7.786         26.543         18.814              0             0         13.976        117.532
       232      2003    20/Aug/2003        408.750          0.000          0.000          0.700          0.700          1.028          0.000        158.208          0.031          2.575        57          3.806          0.455        460.460        460.460          0.000          0.082          1.000          1.000        484.007          7.895         26.818         19.228              0             0         14.139        116.750
       233      2003    21/Aug/2003        420.254          0.000          0.000          1.796          1.796          2.652         13.600        153.068          0.030          2.491        58          3.830          0.486        486.350        486.350          0.000          0.301          1.000          1.000        493.697          8.105         27.854         20.781              0             0         14.454        128.253
       234      2003    22/Aug/2003        418.034          0.000          0.000          1.703          2.036          3.074          0.000        148.322          0.029          2.414        59          3.855          0.524        518.665        518.665          0.000          0.516          1.000          1.000        503.685          8.324         29.147         22.720              0             0         14.782        126.034
       235      2003    23/Aug/2003        417.101          0.000          0.000          0.847          0.847          1.315          0.000        144.052          0.028          2.345        60          3.880          0.542        533.584        533.584          0.000          0.085          1.000          1.000        513.545          8.539         29.743         23.615              0             0         15.105        125.101
       236      2003    24/Aug/2003        415.161          0.000          0.000          1.683          1.683          2.643          0.000        140.280          0.028          2.283        61          3.904          0.579        564.431        564.431          0.000          0.257          1.000          1.000        523.448          8.755         30.977         25.466              0             0         15.429        123.161
       237      2003    25/Aug/2003        429.058          0.000          0.000          1.482          1.482          2.386         15.600        136.377          0.027          2.220        62          3.926          0.612        591.873        591.873          0.000          0.221          1.000          1.000        532.415          8.944         32.075         27.112              0             0         15.712        137.058
       238      2003    26/Aug/2003        433.135          0.000          0.000          1.597          1.597          2.628          6.000        134.028          0.026          2.181        63          3.941          0.644        617.976        617.976          0.000          0.325          1.000          1.000        539.470          9.076         33.119         28.679              0             0         15.911        141.135
       239      2003    27/Aug/2003        432.392          0.000          0.000          1.510          1.510          2.537          1.200        131.020          0.026          2.133        64          3.960          0.679        647.204        647.204          0.000          0.433          1.000          1.000        547.588          9.240         34.288         30.432              0             0         16.157        140.392
       240      2003    28/Aug/2003        430.393          0.000          0.000          1.413          1.626          2.794          0.000        127.633          0.025          2.077        65          3.982          0.723        683.868        683.868          0.000          0.586          1.000          1.000        556.682          9.432         35.755         32.632              0             0         16.446        138.393
       241      2003    29/Aug/2003        428.554          0.000          0.000          1.226          1.226          2.166          0.000        122.988          0.024          2.002        66          4.000          0.764        718.658        718.658          0.000          0.613          1.000          1.000        567.860          9.686         37.146         34.720              0             0         16.826        136.554
       242      2003    30/Aug/2003        426.689          0.000          0.000          1.562          1.562          2.830          0.000        120.957          0.024          1.969        67          4.025          0.809        756.111        756.111          0.000          0.303          1.000          1.000        575.765          9.844         38.644         36.967              0             0         17.062        134.689
       243      2003    31/Aug/2003        424.901          0.000          0.000          1.434          1.434          2.670          0.000        119.068          0.024          1.938        68          4.041          0.854        793.654        793.654          0.000          0.354          1.000          1.000        583.840         10.006         40.146         39.219              0             0         17.306        132.901
       244      2003    01/Sep/2003        423.162          0.000          0.000          1.325          1.325          2.533          0.000        118.168          0.023          1.923        69          4.052          0.889        822.318        822.318          0.000          0.414          1.000          1.000        589.747         10.117         41.293         40.939              0             0         17.473        131.162
       245      2003    02/Sep/2003        429.027          0.000          0.000          1.011          1.011          1.972          7.200        115.331          0.023          1.877        70          4.070          0.925        852.885        852.885          0.000          0.324          1.000          1.000        598.078         10.287         42.515         42.773              0             0         17.728        137.027
       246      2003    03/Sep/2003        427.021          0.000          0.000          1.705          1.705          3.393          0.600        111.602          0.022          1.816        71          4.092          0.999        914.492        914.492          0.000          0.902          1.000          1.000        608.023         10.505         44.980         46.470              0             0         18.054        135.020
       247      2003    04/Sep/2003        423.763          0.000          0.000          1.819          1.819          3.769          0.000        108.533          0.021          1.767        72          4.114          1.084        984.883        984.883          0.000          1.438          1.000          1.000        615.741         10.713         47.795         50.693              0             0         18.367        131.763
       248      2003    05/Sep/2003        421.583          0.000          0.000          1.298          1.298          2.811          0.000        105.653          0.021          1.720        73          4.137          1.153       1042.183       1042.183          0.000          0.883          1.000          1.000        623.629         10.928         50.087         54.131              0             0         18.689        129.583
       249      2003    06/Sep/2003        419.821          0.000          0.000          1.077          1.278          2.865          0.000        102.466          0.020          1.668        74          4.164          1.233       1108.806       1108.806          0.000          0.685          1.000          0.977        632.401         11.176         52.752         58.128              0             0         19.061        127.821
       250      2003    07/Sep/2003        417.705          0.000          0.000          0.834          1.416          3.300          0.000        100.601          0.020          1.637        75          4.184          1.315       1177.367       1177.367          0.000          1.281          1.000          0.941        639.575         11.365         55.495         62.242              0             0         19.344        125.705
       251      2003    08/Sep/2003        417.045          0.000          0.000          1.072          1.072          2.594          1.600         96.926          0.019          1.578        76          4.216          1.398       1246.601       1246.601          0.000          1.188          1.000          0.916        649.536         11.656         58.264         66.396              0             0         19.781        125.045
       252      2003    09/Sep/2003        413.974          0.000          0.000          1.257          1.319          3.311          0.000         94.252          0.019          1.534        77          4.246          1.505       1336.218       1336.218          0.000          1.815          1.000          0.875        658.648         11.916         61.849         71.773              0             0         20.171        121.974
       253      2003    10/Sep/2003        411.571          0.000          0.000          0.655          1.211          3.180          0.000         92.510          0.018          1.506        78          4.270          1.603       1417.296       1417.296          0.000          1.747          1.000          0.848        666.503         12.130         65.092         76.638              0             0         20.491        119.571
       254      2003    11/Sep/2003        410.248          0.000          0.000          0.600          0.607          1.657          0.000         90.963          0.018          1.481        79          4.295          1.655       1460.988       1460.988          0.000          0.723          1.000          0.862        674.187         12.337         66.840         79.259              0             0         20.803        118.248
       255      2003    12/Sep/2003        419.595          0.000          0.000          1.171          1.171          3.260         11.600         88.236          0.017          1.436        80          4.319          1.759       1547.368       1547.368          0.000          1.083          1.000          0.840        681.633         12.536         70.295         84.442              0             0         21.101        127.595
       256      2003    13/Sep/2003        417.835          0.000          0.000          0.821          0.821          2.372          0.000         85.559          0.017          1.393        81          4.344          1.839       1613.854       1613.854          0.000          0.939          1.000          0.840        689.283         12.742         72.954         88.431              0             0         21.410        125.835
       257      2003    14/Sep/2003        416.384          0.000          0.000          0.926          0.926          2.751          0.000         83.852          0.017          1.365        82          4.364          1.922       1683.653       1683.653          0.000          0.525          1.000          0.837        695.641         12.901         75.746         92.619              0             0         21.648        124.384
       258      2003    15/Sep/2003        426.449          0.000          0.000          0.806          0.806          2.464         11.600         81.714          0.016          1.330        83          4.387          2.004       1751.325       1751.325          0.000          0.729          1.000          0.839        702.508         13.078         78.453         96.679              0             0         21.914        134.449
       259      2003    16/Sep/2003        425.057          0.000          0.000          0.756          0.756          2.370          0.000         78.954          0.016          1.285        84          4.415          2.094       1826.764       1826.764          0.000          0.636          1.000          0.838        710.566         13.300         81.471        101.206              0             0         22.246        133.057
       260      2003    17/Sep/2003        424.082          0.000          0.000          0.528          0.528          1.700          0.000         75.587          0.015          1.230        85          4.449          2.162       1883.495       1883.495          0.000          0.447          1.000          0.856        719.746         13.562         83.740        104.610              0             0         22.640        132.082
       261      2003    18/Sep/2003        433.876          0.000          0.000          0.864          0.864          2.837         11.800         72.219          0.014          1.175        86          4.482          2.280       1981.684       1981.684          0.000          1.141          1.000          0.844        728.824         13.821         87.667        110.501              0             0         23.028        141.876
       262      2003    19/Sep/2003        431.420          0.000          0.000          0.979          0.979          3.320          0.200         69.679          0.014          1.134        87          4.512          2.417       2095.826       2095.826          0.000          1.677          1.000          0.824        737.052         14.048         92.233        117.350              0             0         23.369        139.420
       263      2003    20/Sep/2003        425.322          0.000          0.000          1.194          1.194          4.194          0.000         66.309          0.013          1.079        88          4.551          2.585       2235.731       2235.731          0.000          4.904          1.000          0.797        747.014         14.340         97.829        125.744              0             0         23.806        133.322
       264      2003    21/Sep/2003        419.067          0.000          0.000          0.810          1.242          4.536          0.000         61.444          0.012          1.000        89          4.602          2.752       2375.347       2375.347          0.000          5.445          1.000          0.782        759.730         14.732        103.414        134.121              0             0         24.395        127.067
       265      2003    22/Sep/2003        414.401          0.000          0.000          0.885          0.885          3.351          0.000         57.768          0.011          0.940        90          4.650          2.881       2482.749       2482.749          0.000          3.780          1.000          0.789        771.528         15.091        107.710        140.565              0             0         24.933        122.401
       266      2003    23/Sep/2003        407.366          0.000          0.000          1.155          1.155          4.484          0.000         55.110          0.011          0.897        91          4.694          3.063       2634.509       2634.509          0.000          5.880          1.000          0.773        782.272         15.411        113.780        149.671              0             0         25.413        115.366
       267      2003    24/Sep/2003        403.580          0.000          0.000          0.994          0.994          3.990          0.000         53.358          0.011          0.868        92          4.733          3.238       2779.924       2779.924          0.000          2.791          1.000          0.761        791.476         15.676        119.597        158.395              0             0         25.811        111.580
       268      2003    25/Sep/2003        401.713          0.000          0.000          0.709          0.709          2.930          1.000         52.020          0.010          0.847        93          4.767          3.372       2891.312       2891.312          0.000          2.158          1.000          0.767        799.212         15.900        124.052        165.079              0             0         26.146        109.713
       269      2003    26/Sep/2003        400.749          0.000          0.000          0.627          0.627          2.642          1.200         50.963          0.010          0.829        94          4.797          3.489       2989.194       2989.194          0.000          1.537          1.000          0.779        805.895         16.088        127.968        170.952              0             0         26.429        108.749
       270      2003    27/Sep/2003        398.154          0.000          0.000          0.857          0.857          3.670          0.000         49.997          0.010          0.814        95          4.829          3.627       3127.163       3127.163          0.000          1.739          1.000          0.775        809.981         16.276        133.487        179.230              0             0         26.711        106.154
       271      2003    28/Sep/2003        393.239          0.000          0.000          0.836          0.836          3.649          0.000         48.974          0.010          0.797        96          4.863          3.781       3269.716       3269.716          0.000          4.079          1.000          0.774        814.303         16.486        139.189        187.783              0             0         27.025        101.239
       272      2003    29/Sep/2003        394.482          0.000          0.000          0.747          0.747          3.322          3.800         48.349          0.010          0.787        97          4.889          3.881       3372.385       3372.385          0.000          1.810          1.000          0.786        817.314         16.621        143.295        193.943              0             0         27.229        102.482
       273      2003    30/Sep/2003        393.025          0.000          0.000          0.474          0.474          2.129          0.000         47.800          0.010          0.778        98          4.914          3.958       3436.686       3436.686          0.000          0.983          1.000          0.814        820.151         16.746        145.867        197.801              0             0         27.416        101.025
       274      2003    01/Oct/2003        402.876          0.000          0.000          0.482          0.482          2.183         11.600         45.978          0.009          0.748        99          4.953          4.072       3531.996       3531.996          0.000          1.267          1.000          0.840        824.677         16.980        149.680        203.520              0             0         27.766        110.876
       275      2003    02/Oct/2003        401.143          0.000          0.000          0.599          0.599          2.749          0.000         44.093          0.009          0.718       100          4.996          4.219       3655.906       3655.042          0.000          1.134          1.000          0.858        829.356         17.230        154.550        210.954              0             0         28.141        109.143
       276      2003    03/Oct/2003        399.475          0.000          0.000          0.570          0.570          2.650          0.000         42.745          0.009          0.696       101          5.000          4.347       3768.985       3765.427          0.000          1.097          1.000          0.916        833.379         17.440        158.804        217.739              0             0         28.456        107.475
       277      2003    04/Oct/2003        396.739          0.000          0.000          0.687          0.687          3.230          0.000         41.406          0.008          0.674       102          5.490          4.496       3909.885       3901.925          0.000          2.049          1.000          0.959        837.450         17.658        163.999        226.193              0             0         28.785        104.739
       278      2003    05/Oct/2003        393.178          0.000          0.000          0.675          0.684          3.259          0.000         40.158          0.008          0.654       103          5.755          4.639       4051.901       4037.444          0.000          2.886          1.000          1.000        841.413         17.877        169.030        234.714              0             0         29.113        101.178
       279      2003    06/Oct/2003        389.694          0.000          0.000          0.772          0.772          3.719          0.000         39.145          0.008          0.637       104          5.998          4.762       4208.090       4184.953          0.000          2.712          1.000          1.000        844.993         18.077        174.410        244.085              0             0         29.413         97.694
       280      2003    07/Oct/2003        392.513          0.000          0.000          0.657          0.657          3.193          6.000         37.961          0.008          0.618       105          6.000          4.880       4342.709       4308.938          0.000          2.525          1.000          1.000        848.442         18.277        178.788        251.298            280             0         29.713        100.513
       281      2003    08/Oct/2003        392.947          0.000          0.000          0.523          0.523          2.567          2.000         36.295          0.007          0.591       106          6.091          4.999       4469.453       4423.131          0.000          1.043          1.000          1.000        852.451         18.533        182.656        258.089            280             0         30.097        100.947
       282      2003    09/Oct/2003        390.177          0.000          0.000          0.769          0.769          3.801          0.000         35.701          0.007          0.581       107          6.118          5.058       4599.704       4538.676          0.000          2.001          1.000          1.000        854.891         18.668        186.136        265.381            280             0         30.299         98.177
       283      2003    10/Oct/2003        390.023          0.000          0.000          0.596          0.596          2.962          2.000         34.669          0.007          0.564       108          6.157          5.158       4725.423       4648.649          0.000          1.557          1.000          1.000        857.973         18.862        189.643        272.117            280             0         30.590         98.023
       284      2003    11/Oct/2003        386.094          0.000          0.000          0.873          0.873          4.365          0.000         33.755          0.007          0.549       109          6.194          5.248       4906.641       4812.135          0.000          3.056          1.000          1.000        860.900         19.049        194.761        282.261            280             0         30.871         94.094
       285      2003    12/Oct/2003        381.994          0.000          0.000          0.955          0.955          4.805          0.000         32.460          0.006          0.528       110          6.244          5.236       5082.014       4938.310          0.000          3.145          0.749          1.000        864.346         19.299        195.807        292.781            280             0         31.246         89.994
       286      2003    13/Oct/2003        378.289          0.000          0.000          0.823          0.988          4.983          0.000         31.093          0.006          0.506       111          6.299          4.978       5181.213       4918.350          0.000          2.882          0.394          1.000        867.852         19.574        186.859        299.137            280             0         31.659         86.289
       287      2003    14/Oct/2003        374.843          0.000          0.000          0.798          0.798          4.008          0.000         29.463          0.006          0.480       112          6.364          4.748       5262.708       4886.614          0.000          2.647          0.396          1.000        871.634         19.899        178.830        303.503            280             0         32.146         82.843
       288      2003    15/Oct/2003        371.512          0.000          0.000          0.904          0.904          4.522          0.000         27.976          0.006          0.455       113          6.430          4.824       5450.938       5039.376          0.000          2.428          0.803          1.000        875.237         20.228        182.892        313.589            280             0         32.639         79.512
       289      2003    16/Oct/2003        368.427          0.000          0.000          0.856          0.856          4.312          0.000         27.118          0.005          0.441       114          6.480          4.588       5531.844       5009.876          0.000          2.228          0.398          1.000        877.966         20.477        174.580        318.465            280             0         33.012         76.427
       290      2003    17/Oct/2003        365.317          0.000          0.000          1.082          1.082          5.426          0.000         26.022          0.005          0.424       115          6.542          4.224       5578.611       4911.788          0.000          2.028          0.171          1.000        881.048         20.788        160.908        322.047            280             0         33.479         73.317
       291      2003    18/Oct/2003        362.540          0.000          0.000          0.925          0.925          4.604          0.000         24.380          0.005          0.397       116          6.615          3.874       5606.995       4802.161          0.000          1.852          0.143          1.000        884.183         21.155        147.688        324.135            280             0         34.030         70.540
       292      2003    19/Oct/2003        359.941          0.000          0.000          0.910          0.910          4.488          0.000         23.749          0.005          0.387       117          6.667          3.741       5704.598       4821.521          0.000          1.689          0.473          1.000        886.570         21.413        143.394        329.778            280             0         34.416         67.941
       293      2003    20/Oct/2003        357.624          0.000          0.000          0.744          0.744          3.665          0.000         23.093          0.005          0.376       118          6.723          3.555       5766.926       4791.956          0.000          1.573          0.361          1.000        888.997         21.693        136.725        333.118            280             0         34.836         66.104
       294      2003    21/Oct/2003        357.278          0.000          0.000          0.484          0.484          2.376          1.600         22.561          0.005          0.367       119          6.769          3.678       5868.003       4893.033          0.000          1.462          1.000          1.000        891.010         21.926        140.810        338.534            280             0         35.186         65.278
       295      2003    22/Oct/2003        359.548          0.000          0.000          0.861          0.861          4.256          4.800         21.722          0.004          0.354       120          6.815          3.494       5934.798       4871.358          0.000          1.669          0.374          1.000        892.916         22.156        134.280        342.496            280             0         35.531         67.548
       296      2003    23/Oct/2003        359.400          0.000          0.000          0.886          0.886          4.367          2.400         20.619          0.004          0.336       121          6.872          3.512       6078.110       4973.882          0.000          1.661          0.698          1.000        895.052         22.438        135.994        350.174            280             0         35.953         67.400
       297      2003    24/Oct/2003        357.151          0.000          0.000          0.730          0.730          3.614          0.000         20.002          0.004          0.326       122          6.912          3.379       6143.105       4965.820          0.000          1.519          0.465          1.000        896.660         22.641        131.315        353.657            280             0         36.259         65.151
       298      2003    25/Oct/2003        355.004          0.000          0.000          0.763          0.763          3.768          0.000         19.442          0.004          0.316       123          6.952          3.256       6210.761       4963.981          0.000          1.384          0.473          1.000        898.189         22.841        127.100        357.282            280             0         36.559         63.004
       299      2003    26/Oct/2003        352.978          0.000          0.000          0.771          0.771          3.801          0.000         18.901          0.004          0.308       124          6.993          3.101       6266.754       4942.109          0.000          1.256          0.390          1.000        899.696         23.046        121.496        360.363            280             0         36.866         60.978
       300      2003    27/Oct/2003        351.188          0.000          0.000          0.648          0.648          3.185          0.000         18.305          0.004          0.298       125          7.000          2.884       6303.886       4894.142        157.597          1.142          0.300          1.000        901.281         23.276        112.986        343.983            280             0         37.211         59.188
       301      2003    28/Oct/2003        349.234          0.000          0.000          0.934          0.934          4.567          0.000         17.167          0.003          0.279       126          7.045          2.659       6346.114       4848.176        317.306          1.019          0.219          1.000        903.508         23.640        104.167        327.843            280             0         37.757         57.234
