year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1999,12,342,8,5.000000,0.169898,0.074030,0.091702,0.142429,0.162410,0.193068,0.192075,0.204742,0.211873,0.227703,0.255962,0.275644,0.313992,0.335724,0.338652,0.339797,0.339402,0.329864,0.316807,0.304859,0.306229,0.305388,0.299048,0.309771,0.315138,0.315312,0.315468,0.315542,0.110620,0.149073,0.345106,1.021106,0.834827,0.285502,0.202455,0.159593,0.187973,0.155876,0.029874,0.067879,0.071240,0.473516,0.686932,0.898801,1.087265,1.210552,1.285709,1.317315,1.016410,2.041449,3.072092,2.718563,0.014537,0.000689,0.075227,0.205936,0.740760,0.111545,0.060283,0.025074,2.746234,0.720834,1.148694,0.124170,40.608540,142.599319,278.398773,2.847461,0.604670,1.178836,0.092825,50.212315,107.399384,0.800000,7.740182,8.408968,1781.556899,0.750171,0.000000,1.563062,25.877224,0.000000,0.000018,-0.002024,0.226270,387.950012,358.457581,238.112198,120.345337,120.312675,103.463127,0.000000,84.696007,27.593412,1.328178,8935.944336,0.022634,2.217425,0.210074,0.000000,206.174973,12.283734,8688.565430,0.112151,0.863775,4.061804,250.444275,0.038782,0.088266,0.000000,?,15.088360,3.950605,0.000000,0.000000,127.727058,38.898994,7.199594,1.904181,0.543309,7.045105,131.484924,1346.703613,17.923056,6.853677,1.054037,0.591467,102.695084
1999,12,343,9,6.000000,0.248582,0.248003,0.245612,0.211551,0.162727,0.193067,0.192075,0.204742,0.211871,0.227705,0.255962,0.275890,0.314048,0.335402,0.338441,0.339626,0.339257,0.329730,0.316697,0.304766,0.306147,0.305318,0.298979,0.309710,0.315084,0.315259,0.315416,0.315491,0.059143,0.135325,0.288042,0.984486,0.836101,0.271841,0.194359,0.156804,0.186075,0.158176,0.030483,0.068965,0.059053,0.473296,0.686343,0.897728,1.085997,1.209221,1.284413,1.315905,1.015197,2.039021,3.068579,2.715621,0.035274,0.080737,0.154289,0.359806,0.786215,0.111636,0.060280,0.024611,2.574938,0.710656,1.527957,0.121399,48.608475,142.599533,278.352264,2.672117,0.598234,1.558097,0.090191,58.212227,107.399582,9.600000,1.414022,1.669830,1789.189092,1.599973,0.000000,0.366583,5.739577,0.000000,0.000003,-0.000228,0.048170,9.600000,1.601226,1.599973,0.001253,0.000003,-0.000211,0.000000,0.366583,27.373779,1.703736,8937.955078,0.005292,0.000263,0.000049,0.000000,206.533066,13.804096,8688.540039,0.027064,0.550772,9.154099,392.761749,0.066035,0.670860,0.000000,?,3.847234,3.785966,0.000000,0.000000,128.167236,38.951836,7.219326,1.745696,0.892178,7.176517,131.734558,1346.714111,11.634136,6.850756,1.011889,0.585498,-0.056188
1999,12,347,13,6.000000,0.063912,0.102761,0.180881,0.198603,0.171495,0.193064,0.192074,0.204741,0.211866,0.227714,0.255965,0.276858,0.313984,0.334310,0.337633,0.338957,0.338693,0.329217,0.316279,0.304418,0.305843,0.305059,0.298715,0.309477,0.314876,0.315056,0.315218,0.315294,0.073803,0.185490,0.547625,1.049073,1.010019,0.295519,0.203472,0.159144,0.186118,0.165554,0.029447,0.072093,0.045018,0.472526,0.684218,0.893764,1.081288,1.204299,1.279619,1.310675,1.010674,2.029890,3.055223,2.704280,0.054525,0.079403,0.158064,0.387603,0.746303,0.087940,0.042581,0.013868,3.161529,0.729012,1.513838,0.079100,45.077454,142.600525,278.153290,3.263265,0.612552,1.535128,0.057809,54.681129,107.400368,0.000000,0.039933,4.723609,1784.232516,3.479593,0.000000,1.381127,27.509026,0.000000,0.000012,-0.000921,0.163954,9.600000,5.176666,5.079566,0.097100,0.000015,-0.001184,0.000000,1.747710,27.863430,1.640673,8937.866211,0.019878,0.001223,0.000251,0.000000,206.447754,13.572349,8688.340820,0.101861,1.319137,8.833744,384.046417,0.064614,0.797155,0.000000,?,4.701292,3.757953,0.000000,0.000000,129.198532,39.124352,7.264702,2.192664,0.928363,6.996183,131.421143,1346.646851,13.205657,7.852647,1.059345,0.585649,-0.289068
1999,12,362,28,6.000000,0.332064,0.332886,0.333686,0.335949,0.321279,0.292893,0.270777,0.202768,0.209918,0.226638,0.254568,0.274814,0.304225,0.329144,0.334978,0.336769,0.336832,0.327565,0.314961,0.303320,0.304841,0.304147,0.297943,0.308766,0.314226,0.314413,0.314583,0.314663,0.010632,0.026613,0.061308,0.207099,0.696389,0.639970,0.306539,0.159305,0.185643,0.176600,0.020815,0.074002,0.032458,0.088285,0.678144,0.883355,1.068173,1.190562,1.266084,1.295193,0.996441,1.999959,3.012156,2.665949,0.030534,0.074271,0.163301,0.414618,0.742908,0.175040,0.039759,0.010848,1.642011,0.838494,1.600672,0.066886,78.486145,149.626556,274.088898,1.795281,0.674818,1.620551,0.047006,92.024971,110.630898,75.600006,19.311386,35.167114,1816.692811,16.866650,0.000000,4.236198,75.670280,0.000000,0.055899,-0.004127,0.349062,85.199997,44.080399,21.946217,22.134182,8.166955,-0.005229,0.000000,5.983906,25.723986,1.713697,8935.756836,0.060345,0.324317,0.001071,0.000000,207.630966,12.893544,8687.792969,0.361190,3.911058,6.137199,282.465332,0.046611,3.023688,0.000000,?,8.006348,3.914053,0.000000,0.000000,132.167892,39.700985,7.398087,0.537782,0.930360,6.429760,131.597839,1346.532227,1.541145,2.890069,1.132075,0.589571,-2.503080
2000,1,11,11,6.000000,0.057376,0.063669,0.095254,0.140033,0.159658,0.191240,0.191229,0.198693,0.203124,0.222144,0.249779,0.267512,0.281514,0.299598,0.329813,0.334657,0.335321,0.326298,0.313957,0.302447,0.303970,0.303305,0.297407,0.308270,0.313771,0.313954,0.314122,0.314201,0.098697,0.159883,0.370030,0.846002,0.685293,0.230227,0.140992,0.125794,0.156184,0.167101,0.012041,0.066452,0.019062,0.039437,0.190288,0.877106,1.061063,1.183039,1.258294,1.285054,0.985977,1.976814,2.978631,2.634583,0.088777,0.113147,0.125559,0.171556,0.713291,0.098049,0.044778,0.010805,2.390132,0.596092,1.310379,0.066815,39.528271,138.867538,260.665222,2.460628,0.519575,1.332768,0.044426,49.089718,104.328194,0.000000,55.703495,66.007217,1750.496352,9.057857,0.000000,3.041563,83.374794,0.000000,9.627889,-0.001322,0.015707,85.199997,107.235260,31.004070,76.231178,9.683800,-0.006399,0.000000,9.025468,25.422342,1.419720,8935.296875,0.042679,0.360964,0.001829,0.000000,207.980865,13.183188,8687.290039,0.263901,3.282820,4.602628,226.249725,0.037012,4.603768,0.000000,?,11.169841,5.520231,0.000000,0.000000,134.247238,40.464851,7.608149,1.703043,0.736803,6.286235,131.638596,1346.445190,15.103668,5.723008,0.737296,0.512607,-11.730696
2000,1,20,20,6.000000,0.054377,0.056832,0.063142,0.123239,0.151073,0.183961,0.184014,0.192182,0.198911,0.220111,0.247733,0.265437,0.278113,0.294287,0.317740,0.332546,0.334238,0.325520,0.313365,0.301929,0.303446,0.302796,0.297107,0.307992,0.313522,0.313706,0.313874,0.313953,0.133864,0.201936,0.340533,1.077742,1.260021,0.431025,0.245284,0.156485,0.174470,0.170878,0.005378,0.065069,0.015151,0.037153,0.182359,0.869970,1.058640,1.180515,1.255423,1.280436,0.980529,1.964278,2.959281,2.615864,0.086472,0.110042,0.130610,0.162087,0.596888,0.093106,0.044782,0.008998,3.445121,0.749806,1.179205,0.061783,36.759159,136.251648,255.888779,3.567763,0.624475,1.201596,0.039392,45.959846,102.277664,0.000000,9.541046,10.715168,1738.363962,1.109653,0.000000,1.651287,59.145782,0.000000,0.000000,-0.000173,-0.292071,85.199997,117.716492,32.113724,85.602776,9.683800,-0.006557,0.000000,10.676753,26.472820,1.282869,8936.030273,0.022916,0.364585,0.002309,0.000000,207.811737,13.515991,8686.945312,0.151668,1.164804,7.138341,353.035339,0.061124,0.428011,0.000000,?,10.967020,5.806111,0.000000,0.000000,134.746658,40.854408,7.748825,2.174082,0.688174,6.292648,131.306793,1346.376709,21.862813,11.120651,1.332965,0.584752,-15.867173
2000,1,21,21,6.000000,0.053990,0.056353,0.062441,0.121268,0.151068,0.183960,0.184013,0.192182,0.198910,0.220111,0.247733,0.265437,0.278114,0.294356,0.317896,0.332301,0.334109,0.325432,0.313300,0.301873,0.303390,0.302742,0.297075,0.307963,0.313496,0.313680,0.313848,0.313927,0.137286,0.206537,0.346509,1.063837,1.238418,0.408777,0.237246,0.155145,0.173216,0.170624,0.004584,0.064562,0.014640,0.036425,0.147812,0.869269,1.058471,1.180329,1.255191,1.280005,0.979984,1.962999,2.957227,2.613855,0.086246,0.109896,0.131143,0.164060,0.585358,0.092339,0.044462,0.008771,3.401364,0.738523,1.169042,0.060992,36.659130,136.251648,255.933792,3.519987,0.617608,1.191273,0.038761,45.859779,102.277733,0.000000,1.006903,1.103388,1738.091215,0.100122,0.000000,0.171883,6.558721,0.000000,0.000000,-0.000012,-0.045744,85.199997,117.817421,32.213844,85.603584,9.683800,-0.006568,0.000000,10.848636,26.366650,1.271939,8938.172852,0.002374,0.365151,0.002363,0.000000,207.813950,15.808214,8686.910156,0.016058,0.103910,11.440377,502.595367,0.088792,0.367970,0.000000,?,2.895930,5.570975,0.000000,0.000000,134.781754,40.894375,7.763893,2.166975,0.686464,6.531275,131.285538,1346.371216,21.931447,10.930356,1.289289,0.580549,-15.868220
2000,2,36,5,6.000000,0.059838,0.073375,0.152726,0.160610,0.177705,0.203624,0.192926,0.191100,0.198317,0.219935,0.247520,0.265257,0.277793,0.294497,0.314614,0.329281,0.332356,0.324144,0.312341,0.301046,0.302570,0.301956,0.296600,0.307557,0.313132,0.313321,0.313492,0.313572,0.176182,0.326380,1.060806,1.561823,1.600525,0.892095,0.307147,0.139031,0.145990,0.162989,0.003490,0.048956,0.000226,0.015968,0.080710,0.859325,1.056926,1.178704,1.253222,1.275182,0.973146,1.946484,2.928814,2.585619,0.072969,0.088721,0.121643,0.343047,0.827368,0.080523,0.031947,0.000000,5.617811,0.756902,1.534271,0.031960,44.202061,136.889008,255.184311,5.771385,0.601583,1.550244,0.015974,53.848354,102.490707,40.400002,10.853463,30.003431,1742.525098,19.317053,0.000000,2.350400,90.083534,0.000000,1.140786,-0.000173,-0.558877,125.600006,151.433456,51.530899,99.902550,10.824668,-0.006741,0.000000,13.199034,28.286943,1.606653,8940.279297,0.032254,0.414333,0.003211,0.000000,208.767868,15.266247,8686.351562,0.233103,3.635019,9.760510,438.040527,0.077400,2.208194,0.000000,?,5.182313,5.423959,0.000000,0.000000,137.454544,41.704998,7.891781,3.658700,0.902169,6.040138,131.080307,1346.225952,24.310850,12.008873,1.592046,0.490764,-17.175148
2000,2,42,11,6.000000,0.057571,0.064113,0.098669,0.142198,0.161333,0.192736,0.187497,0.187400,0.196060,0.219070,0.246638,0.264464,0.276625,0.292217,0.304392,0.325110,0.331542,0.323652,0.311977,0.300730,0.302257,0.301656,0.296407,0.307411,0.313000,0.313191,0.313363,0.313444,0.245610,0.398222,0.944885,2.077970,2.119365,1.045571,0.379205,0.142016,0.137538,0.158016,0.003142,0.041121,0.000194,0.007193,0.084506,0.857578,1.056786,1.178920,1.253417,1.274503,0.971180,1.941220,2.918422,2.575005,0.070252,0.085926,0.101707,0.191069,0.792304,0.115129,0.045494,0.000650,6.831623,0.818346,1.356387,0.046144,39.963863,135.376541,252.203323,7.021225,0.627172,1.379134,0.023397,49.338730,101.337906,0.000000,10.860258,12.087555,1732.028595,1.119013,0.000000,0.837888,41.549759,0.000000,0.000204,-0.000057,-0.205340,125.600006,161.092056,52.649914,108.442131,10.824804,-0.006793,0.000000,14.036922,29.482599,1.442759,8940.773438,0.011398,0.425670,0.003566,0.000000,208.838120,14.969746,8686.041016,0.083915,1.127080,10.076382,453.834076,0.080310,0.553479,0.000000,?,5.704205,5.364805,0.000000,0.000000,138.041687,42.083145,8.012899,4.373142,0.713055,5.899726,130.773346,1346.147217,36.533090,17.515471,2.022454,0.467672,-20.719431
2000,2,57,26,6.000000,0.254531,0.254317,0.253111,0.239195,0.188581,0.199542,0.177997,0.181190,0.192619,0.217973,0.245474,0.263512,0.275214,0.289689,0.295316,0.305378,0.326738,0.322078,0.311020,0.299946,0.301497,0.300937,0.295936,0.307061,0.312692,0.312892,0.313068,0.313151,0.090068,0.238355,0.575580,1.577243,2.730141,1.386821,0.442180,0.147990,0.124285,0.147706,0.001908,0.027669,0.000120,0.000177,0.080456,0.390543,0.956826,1.177349,1.253220,1.274198,0.967673,1.930951,2.895536,2.550462,0.045432,0.107340,0.208850,0.449195,1.024110,0.128437,0.032904,0.000476,6.598208,0.863115,1.963364,0.033380,52.543629,132.953552,249.293564,6.819298,0.641071,1.979816,0.016928,61.443504,99.506287,40.399998,27.999411,35.894215,1732.439967,8.351656,0.000000,1.892404,75.466072,0.000000,0.000501,-0.000075,-0.172075,166.000015,199.188156,61.001568,138.186584,10.825389,-0.006865,0.000000,15.929328,28.554226,2.036141,8943.294922,0.025539,0.455279,0.004470,0.000000,212.361908,14.656819,8685.685547,0.191497,4.582655,4.870666,236.815323,0.041172,0.640535,0.000000,?,6.235837,5.671749,0.000000,0.000000,141.306595,43.050510,8.259019,3.391293,1.152187,5.253592,133.138733,1346.195923,16.484925,19.303030,2.484191,0.430159,-28.124432
2000,3,67,7,6.000000,0.057951,0.064812,0.101595,0.138717,0.156260,0.186397,0.170505,0.176935,0.190230,0.217307,0.244734,0.262957,0.274358,0.288260,0.291812,0.295857,0.308253,0.319714,0.310087,0.299332,0.300965,0.300451,0.295631,0.306851,0.312485,0.312702,0.312887,0.312972,0.188713,0.309847,0.766510,2.079682,3.223617,1.583986,0.518462,0.152721,0.115989,0.140610,0.001783,0.018974,0.000105,0.000150,0.076385,0.373614,0.844148,1.171170,1.252276,1.274197,0.966466,1.926268,2.882660,2.535557,0.073070,0.100699,0.131828,0.203429,0.938722,0.126945,0.027016,0.000000,8.152355,0.928674,1.574693,0.027016,38.877640,131.213348,247.950821,8.411586,0.668551,1.588201,0.013508,47.402905,98.214645,0.000000,20.662506,24.994904,1708.491561,3.874016,0.000000,1.126997,52.293446,0.000000,0.000744,-0.000032,-0.007271,166.000015,222.009628,64.875572,157.134048,10.826111,-0.006895,0.000000,17.056326,29.938652,1.640137,8945.105469,0.015071,0.481976,0.005082,0.000000,213.260239,14.890819,8685.375977,0.115568,2.415261,3.763062,190.985748,0.033131,0.991469,0.000000,?,6.556282,6.258283,0.000000,0.000000,142.806183,43.739742,8.432426,4.419291,0.821933,5.057101,133.696793,1346.161377,37.480763,27.506441,3.040738,0.406487,-35.269218
2000,3,82,22,6.000000,0.096944,0.185864,0.202504,0.207078,0.196889,0.174726,0.161668,0.172955,0.187832,0.216600,0.243955,0.262400,0.273529,0.286988,0.289326,0.291419,0.296913,0.310716,0.307656,0.297995,0.299953,0.299585,0.295157,0.306571,0.312175,0.312421,0.312624,0.312716,0.122580,0.338229,0.585711,1.793585,4.069638,1.500791,0.546244,0.156554,0.105858,0.131227,0.001214,0.008950,0.000072,0.000103,0.068738,0.336506,0.602303,0.884326,1.245712,1.272397,0.965780,1.921736,2.866441,2.515250,0.052407,0.100368,0.184052,0.317058,0.835408,0.072381,0.010642,0.000000,8.410534,0.940490,1.561674,0.010642,46.915783,129.352524,246.844162,8.683656,0.666761,1.566995,0.005321,54.999172,96.873619,24.000000,14.691893,21.408764,1706.573584,7.739707,0.000000,1.523393,56.640099,0.000000,0.001423,-0.000021,-0.001808,190.000015,246.404327,72.615280,173.789017,10.827570,-0.006915,0.000000,18.579721,29.502586,1.609721,8945.993164,0.020202,0.518230,0.006004,0.000000,214.129089,15.670797,8685.081055,0.156075,3.324354,3.654588,190.466476,0.033845,1.486624,0.000000,?,7.300920,6.900812,0.000000,0.000000,145.216217,44.473198,8.575418,4.196651,0.932354,4.723627,134.103439,1346.140869,21.653529,27.559656,3.378803,0.375720,-41.568989
2000,4,94,3,6.000000,0.058251,0.065521,0.105727,0.134677,0.152118,0.164542,0.155785,0.170787,0.186393,0.216163,0.243457,0.262070,0.273021,0.286216,0.287896,0.289204,0.291790,0.288764,0.303639,0.296433,0.298878,0.298691,0.294729,0.306332,0.311941,0.312202,0.312420,0.312518,0.193821,0.318559,0.800747,1.846605,3.573723,1.478608,0.554563,0.159658,0.099201,0.124516,0.001008,0.002330,0.000058,0.000081,0.062712,0.320196,0.544836,0.639640,1.079524,1.268677,0.964831,1.920120,2.855838,2.500319,0.059752,0.084623,0.094371,0.133486,0.648827,0.035722,0.004430,0.000000,8.212063,0.938442,1.056781,0.004430,36.311104,128.194504,246.186264,8.489345,0.660657,1.058996,0.002215,44.100334,96.059547,1.200000,19.272694,23.825247,1686.038673,3.532860,0.000000,1.092895,43.068176,0.000000,0.001409,-0.000007,-0.000691,191.200012,267.046417,76.148148,190.898285,10.828991,-0.006921,0.000000,19.672617,28.720156,1.097063,8946.917969,0.014369,0.546894,0.006741,0.000000,215.379471,16.782591,8684.940430,0.110723,1.675159,3.297269,173.736160,0.031254,1.185161,0.000000,?,7.953261,7.362863,0.000000,0.000000,146.338455,44.968933,8.625051,4.350973,0.588508,4.685436,134.995483,1346.156616,34.278372,31.324100,3.559804,0.354809,-49.081768
2000,4,97,6,6.000000,0.168580,0.201342,0.210540,0.210009,0.162283,0.163000,0.155074,0.170587,0.186249,0.216120,0.243407,0.262038,0.272968,0.286123,0.287713,0.288933,0.291268,0.287392,0.301752,0.295823,0.298536,0.298429,0.294614,0.306266,0.311885,0.312150,0.312370,0.312470,0.143101,0.280047,0.592543,2.076436,3.882140,1.501172,0.557007,0.160505,0.097590,0.122817,0.000970,0.000717,0.000057,0.000079,0.061174,0.317330,0.540529,0.633256,1.059541,1.266520,0.964381,1.919720,2.853560,2.496754,0.041578,0.094732,0.166085,0.243200,0.617857,0.029738,0.003692,0.000000,8.475439,0.938404,1.193190,0.003692,43.938728,128.068008,246.109116,8.753942,0.659415,1.195036,0.001846,51.692444,95.973633,10.400000,2.493268,3.081822,1692.217638,1.374341,0.000000,0.257492,11.143085,0.000000,0.000370,-0.000001,-0.000112,201.600006,271.010010,77.522484,193.487503,10.829357,-0.006922,0.000000,19.930109,28.925440,1.232699,8947.539062,0.003370,0.553802,0.006925,0.000000,215.459824,17.023489,8684.897461,0.026218,0.706720,3.469649,182.357391,0.033064,0.162454,0.000000,?,7.965521,7.430679,0.000000,0.000000,146.936859,45.070522,8.632240,4.386174,0.751547,4.617013,134.973663,1346.146973,24.718374,31.895975,3.591873,0.349319,-50.129784
2000,4,98,7,6.000000,0.069612,0.162361,0.198000,0.205466,0.164417,0.163000,0.155075,0.170588,0.186249,0.216120,0.243406,0.262038,0.272968,0.286123,0.287713,0.288933,0.291271,0.287743,0.301703,0.295633,0.298415,0.298335,0.294574,0.306244,0.311866,0.312132,0.312353,0.312454,0.091389,0.332948,0.541609,1.592795,3.470280,1.425867,0.550125,0.160591,0.096993,0.122195,0.000944,0.000323,0.000055,0.000078,0.060397,0.308910,0.512241,0.554512,0.665042,1.265856,0.964205,1.919543,2.852830,2.495581,0.048915,0.091328,0.183580,0.286028,0.623155,0.027890,0.003417,0.000000,7.454888,0.930376,1.260896,0.003417,42.781624,128.068130,246.109146,7.729950,0.654841,1.262604,0.001708,50.535351,95.973755,0.000000,1.051261,1.997578,1690.976040,1.156984,0.000000,0.084510,4.080415,0.000000,0.000120,-0.000001,-0.000035,201.600006,272.167084,78.679466,193.487610,10.829477,-0.006923,0.000000,20.014620,27.378702,1.300149,8949.162109,0.001105,0.556152,0.006986,0.000000,215.532135,20.067076,8684.883789,0.008607,0.269188,6.162837,287.674072,0.053255,0.255933,0.000000,?,2.544805,7.121010,0.000000,0.000000,147.165085,45.109699,8.634235,3.715501,0.817569,4.903684,135.003647,1346.144043,19.380279,28.142030,3.547488,0.347181,-50.129921
2000,4,103,12,6.000000,0.060086,0.074218,0.165806,0.192631,0.168307,0.163005,0.155076,0.170592,0.186248,0.216121,0.243406,0.262039,0.272968,0.286123,0.287713,0.288934,0.291291,0.289387,0.301409,0.294906,0.297837,0.297850,0.294368,0.306127,0.311772,0.312046,0.312272,0.312374,0.108647,0.189719,0.538382,0.800923,1.911907,1.101491,0.513505,0.158812,0.091757,0.118272,0.000951,0.000307,0.000054,0.000079,0.054460,0.269072,0.395616,0.287935,0.103010,1.260410,0.963396,1.918512,2.849422,2.489840,0.058904,0.088012,0.168469,0.371353,0.602110,0.009712,0.000000,0.000000,4.651069,0.882822,1.298560,0.000000,40.987511,128.068726,246.109329,4.907821,0.625593,1.298560,0.000000,48.741310,95.974365,0.000000,0.002018,2.711846,1688.767193,1.793497,0.000000,0.412964,18.431107,0.000000,0.000600,-0.000003,-0.000175,201.600006,273.962982,80.472969,193.489990,10.830078,-0.006925,0.000000,20.427584,23.499779,1.333278,8945.428711,0.005390,0.565460,0.007289,0.000000,215.464844,20.350004,8684.780273,0.042092,1.039004,5.939168,279.110138,0.051705,1.292835,0.000000,?,4.294527,7.055327,0.000000,0.000000,148.064133,45.278923,8.629889,2.274973,0.887441,4.812135,134.725937,1346.093506,10.394530,15.146162,3.311309,0.328440,-50.132397
2000,4,104,13,7.000000,0.261098,0.261067,0.260347,0.252073,0.184663,0.163007,0.155076,0.170593,0.186248,0.216121,0.243405,0.262039,0.272968,0.286124,0.287713,0.288934,0.291296,0.289695,0.301351,0.294789,0.297730,0.297754,0.294326,0.306103,0.311753,0.312028,0.312255,0.312358,0.062547,0.163724,0.389790,1.018575,2.015366,1.095022,0.512183,0.158581,0.090754,0.117532,0.000935,0.000308,0.000054,0.000079,0.053417,0.266915,0.391828,0.282168,0.102243,1.259231,0.963265,1.918320,2.848804,2.488718,0.041517,0.099204,0.200545,0.412170,0.639769,0.007745,0.000000,0.000000,4.745024,0.879517,1.400950,0.000000,49.356445,128.068848,246.109360,5.001115,0.622959,1.400950,0.000000,57.110264,95.974487,8.800000,0.000457,0.241110,1697.055379,0.430912,0.000000,0.080728,1.535750,0.000000,0.000120,-0.000001,-0.000035,8.800000,0.431079,0.430912,0.000167,0.000120,0.000000,0.000000,0.080728,23.569725,1.435519,8945.820312,0.001052,0.001440,0.000060,0.000000,215.654266,20.384752,8684.776367,0.008266,0.321831,5.531404,260.776703,0.048282,0.019590,0.000000,?,4.327896,7.042387,0.000000,0.000000,148.343338,45.327892,8.628967,2.306425,0.966692,4.779352,134.831100,1346.097534,10.101997,14.551665,3.302781,0.324852,-0.000158
2000,4,110,19,7.000000,0.261882,0.262293,0.262896,0.265590,0.264457,0.256562,0.171860,0.170604,0.186247,0.216122,0.243405,0.262040,0.272968,0.286124,0.287713,0.288936,0.291333,0.291410,0.301032,0.294192,0.297134,0.297201,0.294067,0.305951,0.311639,0.311926,0.312159,0.312265,0.177656,0.267929,0.431294,0.862809,2.115582,2.237835,0.642941,0.158651,0.085687,0.113496,0.000792,0.000281,0.000050,0.000072,0.047395,0.256565,0.379770,0.273749,0.115219,1.252552,0.962628,1.917354,2.845568,2.482178,0.080312,0.127628,0.214733,0.427088,0.740063,0.056300,0.000000,0.000000,6.093105,1.001171,1.646124,0.000000,65.304337,129.748337,246.109558,6.414576,0.679304,1.646124,0.000000,73.897339,96.814880,32.799999,0.003131,12.382228,1714.210830,15.168097,0.000000,0.471847,15.491683,0.000000,1.464254,0.000000,-0.000210,41.600002,15.603758,15.599011,0.004747,1.679605,0.000000,0.000000,0.552575,24.974398,1.680199,8948.184570,0.006136,0.151062,0.000408,0.000000,216.258224,20.579374,8684.693359,0.080628,1.543524,4.136875,198.106354,0.036530,0.000000,0.000000,?,4.298817,6.966093,0.000000,0.000000,149.645767,45.611794,8.619983,2.444882,1.096449,4.655469,134.986298,1346.087769,8.121634,10.666288,3.741075,0.306716,-0.000340
2000,5,125,4,7.000000,0.322624,0.323620,0.324597,0.327382,0.313470,0.281833,0.183345,0.170662,0.186245,0.216125,0.243402,0.262043,0.272969,0.286126,0.287712,0.288939,0.291494,0.294898,0.300441,0.293112,0.295938,0.296047,0.293439,0.305535,0.311354,0.311674,0.311926,0.312039,0.055184,0.155348,0.419817,1.717224,3.871918,2.927446,0.714075,0.161316,0.072715,0.103191,0.000872,0.000278,0.000052,0.000080,0.031605,0.229144,0.347849,0.251241,0.144284,1.237550,0.961829,1.916318,2.841335,2.467517,0.032936,0.082153,0.181235,0.412868,0.817594,0.068335,0.000000,0.000000,9.146936,1.051733,1.595121,0.000000,76.130119,130.902588,246.110092,9.503974,0.694260,1.595121,0.000000,85.297363,97.395119,24.199999,0.080835,14.390108,1725.098212,12.139424,0.000000,1.092661,43.330864,0.000000,0.847144,0.000000,-0.000525,65.800003,27.823742,27.738434,0.085304,2.833863,0.000000,0.000000,1.645236,27.921276,1.629254,8950.622070,0.014132,0.302250,0.001229,0.000000,215.897308,20.878763,8684.295898,0.170509,2.998584,3.767201,182.479950,0.033643,0.000000,0.000000,?,4.255509,6.785065,0.000000,0.000000,152.003830,46.359825,8.616246,3.638212,0.981723,4.354130,133.884216,1345.924194,13.113324,16.469053,3.894711,0.260284,-0.000699
