year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1993,4,104,14,1.000000,0.125116,0.156931,0.149740,0.196211,0.220877,0.238318,0.245455,0.267313,0.270035,0.290851,0.301232,0.307423,0.319793,0.331452,0.332725,0.333968,0.334585,0.335206,0.218002,0.463380,1.328752,2.337385,2.494159,0.801055,0.445411,0.286091,0.441485,0.429059,0.257810,0.191999,1.546099,1.254048,0.833609,0.017990,0.048108,0.101848,0.291428,0.737378,0.099038,0.054670,0.033136,0.051689,0.048408,0.027642,0.013169,0.001732,0.001299,0.000868,7.642733,1.730951,1.295790,0.201724,53.435703,145.737106,288.713745,7.865438,1.379341,1.323125,0.160568,65.708443,137.679443,4.600000,0.000000,5.124247,0.625578,1.569309,2.994790,7.848440,16.565763,23.831822,24.545478,26.731294,40.505301,58.170105,60.246425,61.484638,63.958606,49.717809,33.272451,25.047626,16.729236,8.380161,6.574810,0.000000,0.000000,46.017811,0.000000,-0.089916,0.190249,0.000000,149.900024,128.869995,128.869995,0.000000,9.497498,-1.877669,0.000000,0.000000,14.558559,1.529691,4699.331055,0.000000,0.140747,-0.057094,0.000000,139.650543,4.390810,4539.201172,0.001759,3.234223,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.261126,3.281063,-0.352240,5.178905,0.705167,0.814474,76.360489,1165.921997,29.781525,15.056109,1.814636,1.089943,-304.088898
1993,4,105,15,1.000000,0.065947,0.119591,0.153975,0.195460,0.220458,0.238116,0.245226,0.267099,0.270039,0.290930,0.301320,0.307475,0.319799,0.331440,0.332707,0.333948,0.334563,0.335183,0.179910,0.530016,1.333826,2.403725,2.568750,0.829906,0.460212,0.296088,0.455766,0.442687,0.265611,0.197420,1.545028,1.254217,0.833743,0.020414,0.045006,0.100464,0.288330,0.739082,0.101278,0.055468,0.033370,0.052069,0.048622,0.027741,0.013191,0.001728,0.001296,0.000866,7.846133,1.787558,1.294574,0.203400,52.769527,145.681976,288.727448,8.076239,1.424647,1.322308,0.161795,65.030830,137.663132,0.000000,0.000000,1.882790,0.329736,1.195910,3.079496,7.818401,16.534381,23.811603,24.522601,26.709931,40.505886,58.186011,60.263913,61.495093,63.959830,49.716013,33.270748,25.046091,16.728140,8.379578,0.671487,0.000000,0.000000,3.199180,0.000000,-0.005449,0.013910,0.000000,149.900024,129.541489,129.541489,0.000000,9.492204,-1.863959,0.000000,0.000000,14.827328,1.530212,4699.330566,0.000000,0.142125,-0.056860,0.000000,139.513214,4.335236,4539.124023,0.000109,0.269399,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.391420,3.317717,-0.332877,5.303727,0.700575,0.808823,76.270515,1165.887207,30.744456,15.535809,1.876683,1.125185,-304.094391
1993,4,110,20,1.000000,0.058408,0.067617,0.139661,0.192516,0.218601,0.237190,0.244175,0.266138,0.270072,0.291274,0.301696,0.307729,0.319842,0.331387,0.332627,0.333849,0.334457,0.335070,0.271499,0.453094,1.438189,2.691442,2.940489,0.979619,0.533863,0.343813,0.523264,0.507036,0.302665,0.223459,1.539703,1.254970,0.834362,0.025567,0.043854,0.086675,0.280321,0.723941,0.105068,0.057671,0.035373,0.054716,0.050355,0.028592,0.013464,0.001732,0.001298,0.000867,8.774332,2.059309,1.265426,0.212411,51.576187,145.430801,288.792877,9.041264,1.641044,1.294262,0.169280,63.784954,137.588150,0.000000,0.000000,1.695742,0.292038,0.676169,2.793217,7.700648,16.395103,23.719013,24.417528,26.613815,40.510821,58.254752,60.339244,61.545825,63.968359,49.708074,33.262709,25.038693,16.722836,8.376755,1.217796,0.000000,0.000000,16.498528,0.000000,-0.025083,0.066472,0.000000,149.900024,130.759293,130.759293,0.000000,9.467781,-1.798536,0.000000,0.000000,16.068947,1.510785,4699.330078,0.000000,0.149898,-0.055608,0.000000,138.882004,4.093541,4538.774902,0.000472,1.222663,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.956129,3.488879,-0.239935,5.834387,0.677731,0.786440,75.882004,1165.733521,34.950846,17.935164,2.186392,1.291664,-304.117401
1993,5,125,5,1.000000,0.058787,0.067883,0.091592,0.178199,0.214431,0.235002,0.241701,0.264055,0.270224,0.291952,0.302427,0.308355,0.320044,0.331293,0.332438,0.333598,0.334183,0.334778,0.372723,0.650899,1.264306,3.379577,4.112062,1.502750,0.788467,0.515443,0.749986,0.716780,0.422794,0.303551,1.525450,1.257393,0.836448,0.031662,0.046177,0.077736,0.239382,0.696172,0.118605,0.069959,0.043931,0.061379,0.054603,0.030642,0.014121,0.001753,0.001311,0.000875,11.282317,2.982073,1.209734,0.245193,49.515095,144.852142,288.958771,11.676551,2.376442,1.244714,0.194892,61.600117,137.414566,1.800000,0.000000,3.781551,0.293935,0.678830,1.831832,7.127952,16.082312,23.500233,24.170050,26.405523,40.533656,58.390357,60.485346,61.670908,64.008895,49.694022,33.243775,25.019867,16.709160,8.369453,3.920014,0.000000,0.000000,44.302025,0.000000,-0.059660,0.168776,0.000000,151.700043,134.679306,134.679306,0.000000,9.409381,-1.632655,0.000000,0.000000,19.633944,1.489614,4699.329102,0.000000,0.183158,-0.050912,0.000000,136.977646,3.486334,4537.741699,0.001038,3.544865,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.337918,0.147562,0.088291,7.038192,0.627014,0.742212,74.947929,1165.331055,47.413012,25.568845,3.262167,1.850279,-304.150177
1993,5,126,6,1.000000,0.057143,0.063104,0.088554,0.177599,0.214197,0.234879,0.241562,0.263948,0.270235,0.291985,0.302462,0.308388,0.320060,0.331290,0.332428,0.333584,0.334168,0.334762,0.394982,0.632373,1.263167,3.393806,4.181571,1.532093,0.800701,0.523777,0.760086,0.726414,0.428539,0.307832,1.524450,1.257469,0.836539,0.031908,0.046193,0.078050,0.239480,0.674256,0.117997,0.070484,0.044638,0.062116,0.055177,0.030938,0.014241,0.001766,0.001319,0.000880,11.397992,3.025248,1.187884,0.247884,49.344463,144.820343,288.968353,11.798343,2.410628,1.223126,0.197173,61.422581,137.405075,0.000000,0.000000,0.332004,0.285715,0.631044,1.771085,7.103944,16.064755,23.487920,24.156232,26.394838,40.535201,58.396918,60.492312,61.677661,64.011963,49.693541,33.242795,25.018814,16.708385,8.369038,0.173942,0.000000,0.000000,2.263407,0.000000,-0.003372,0.009766,0.000000,151.700043,134.853241,134.853241,0.000000,9.406069,-1.623054,0.000000,0.000000,19.799326,1.470758,4699.329102,0.000000,0.185960,-0.050557,0.000000,136.896286,3.464014,4537.698242,0.000049,0.146571,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387838,0.170936,0.102572,7.078185,0.620383,0.740837,74.914436,1165.316040,47.773547,26.029472,3.314676,1.875125,-304.150818
1993,5,127,7,2.000000,0.056800,0.062093,0.084755,0.176891,0.213967,0.234758,0.241427,0.263845,0.270245,0.292016,0.302495,0.308421,0.320075,0.331287,0.332418,0.333570,0.334153,0.334745,0.406562,0.635096,1.251738,3.407037,4.248623,1.561117,0.812806,0.532069,0.770084,0.735952,0.434235,0.312083,1.523454,1.257543,0.836630,0.032113,0.046325,0.078305,0.239264,0.653431,0.117564,0.070996,0.045292,0.062789,0.055697,0.031206,0.014349,0.001777,0.001327,0.000885,11.510173,3.068029,1.167002,0.250377,49.199017,144.789230,288.977783,11.916576,2.444508,1.202500,0.199276,61.270359,137.395798,0.000000,0.000000,0.173942,0.283998,0.620931,1.695093,7.075651,16.047512,23.475832,24.142683,26.384472,40.536728,58.403253,60.499029,61.684229,64.015043,49.693109,33.241850,25.017787,16.707628,8.368632,0.148749,0.000000,0.000000,1.710682,0.000000,-0.003312,0.009601,0.000000,0.000000,0.148749,0.148749,0.000000,-0.003255,0.009441,0.000000,0.000000,19.960760,1.452643,4699.329102,0.000000,0.002869,0.000358,0.000000,136.816467,3.442404,4537.656250,0.000047,0.143371,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.436260,0.193831,0.116607,7.116641,0.613817,0.739514,74.881966,1165.301392,48.151575,26.475274,3.366677,1.899718,-0.000525
1993,5,140,20,2.000000,0.054663,0.057489,0.065477,0.159784,0.211073,0.233365,0.239875,0.262741,0.270363,0.292345,0.302841,0.308774,0.320272,0.331275,0.332325,0.333424,0.333989,0.334569,0.500532,0.743254,1.201028,3.418373,4.959552,1.928003,0.966425,0.638670,0.894912,0.854533,0.505577,0.365449,1.510960,1.258360,0.837797,0.033901,0.048662,0.082577,0.210143,0.462158,0.118525,0.076439,0.051132,0.068324,0.059812,0.033289,0.015158,0.001861,0.001381,0.000920,12.750742,3.607329,0.955966,0.272352,47.716103,144.436630,289.087463,13.233954,2.871328,0.994186,0.217487,59.709839,137.291229,1.000000,0.000000,2.564763,0.273317,0.574893,1.309539,6.391364,15.830478,23.336512,23.987476,26.274074,40.554472,58.468947,60.568179,61.754722,64.054416,49.691235,33.232503,25.006820,16.699451,8.364237,2.521378,0.000000,0.000000,28.179218,0.000000,-0.038500,0.111456,0.000000,1.000000,2.670127,2.670127,0.000000,-0.041165,0.119121,0.000000,0.000000,21.821959,1.265658,4699.329102,0.000000,0.046239,0.005315,0.000000,135.870804,3.204062,4537.165527,0.000500,1.674714,1.334656,204.570862,0.088584,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963235,0.467036,0.287033,7.516371,0.529336,0.725677,74.530022,1165.140137,53.484239,31.329135,4.028874,2.206690,0.003518
1993,6,155,4,2.000000,0.296770,0.297447,0.298137,0.300284,0.289966,0.266325,0.266760,0.268053,0.270711,0.292615,0.303100,0.309049,0.320471,0.331300,0.332275,0.333324,0.333873,0.334444,0.235399,0.381123,0.708629,2.024397,5.908773,3.905221,1.573102,0.783756,1.017170,0.969658,0.576453,0.420538,1.497173,1.258755,0.838969,0.004708,0.009417,0.055574,0.194367,0.360636,0.135607,0.081635,0.055262,0.071513,0.062049,0.034389,0.015566,0.001905,0.001408,0.000938,13.163542,4.631913,0.760309,0.287654,70.812355,151.030396,289.190521,13.950093,3.557135,0.801126,0.229641,84.150352,139.272903,38.200001,0.000000,10.031639,1.483851,2.974474,5.962731,12.011358,21.747469,26.632474,26.675992,26.805287,40.606636,58.522985,60.620011,61.809861,64.094155,49.695030,33.227463,24.999268,16.693640,8.361088,11.648949,0.000000,0.000000,23.347191,0.000000,3.309749,0.104232,0.000000,39.200001,14.319077,14.319077,0.000000,3.413740,0.222162,0.000000,0.000000,23.340874,1.086374,4699.313965,0.000000,0.595897,0.011536,0.000000,135.177719,2.996543,4536.711914,0.155489,1.762712,1.193869,183.237640,0.079811,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.690973,0.698734,0.440479,5.319139,0.384278,0.694798,74.335686,1164.978027,16.854024,27.169934,5.897070,2.504934,0.025424
1993,6,158,7,2.000000,0.269970,0.270360,0.270783,0.272241,0.266383,0.255524,0.261423,0.271993,0.271450,0.292804,0.303176,0.309095,0.320506,0.331308,0.332270,0.333311,0.333858,0.334427,0.403930,0.634912,1.056709,2.106552,5.320623,3.749294,1.582938,0.829054,1.037980,0.987012,0.587296,0.429872,1.494387,1.258686,0.839128,0.006266,0.033709,0.079721,0.209407,0.343006,0.131872,0.081006,0.056252,0.072366,0.062705,0.034737,0.015713,0.001925,0.001421,0.000946,13.272020,4.730632,0.803981,0.289697,65.889893,149.929153,289.212891,14.063489,3.645515,0.844484,0.231826,78.961052,139.548828,0.000000,0.000000,5.624918,1.349852,2.703598,5.415665,10.889645,19.978693,25.552443,26.142313,27.199288,40.717545,58.560843,60.635135,61.818954,64.101166,49.696265,33.227043,24.998329,16.692890,8.360678,4.883427,0.000000,0.000000,5.065251,0.000000,0.194163,0.020654,0.000000,39.200001,19.202503,19.202503,0.000000,3.452771,0.244542,0.000000,0.000000,23.560696,1.132465,4699.324219,0.000000,0.630504,0.012894,0.000000,135.029419,2.966362,4536.635254,0.008460,0.310977,1.174635,180.320587,0.078603,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855588,0.731178,0.461214,5.975644,0.443438,0.687377,74.260292,1164.942871,19.344545,26.631487,6.055081,2.549221,0.031127
1993,6,159,8,2.000000,0.263726,0.264080,0.264497,0.266075,0.261906,0.253362,0.259916,0.272575,0.271734,0.292902,0.303216,0.309111,0.320517,0.331311,0.332269,0.333307,0.333853,0.334422,0.439292,0.686608,1.136172,2.239091,5.207924,3.720379,1.585303,0.840642,1.045004,0.992775,0.590847,0.432927,1.493463,1.258658,0.839179,0.004341,0.042801,0.151200,2.268419,0.349088,0.131358,0.080983,0.056506,0.072629,0.062907,0.034842,0.015757,0.001931,0.001424,0.000948,13.429466,4.759148,2.947207,0.290446,64.871529,149.667099,289.222137,14.222117,3.671072,2.987699,0.232533,77.867348,139.593811,0.000000,0.000000,0.981184,1.318630,2.640799,5.289930,10.643010,19.642941,25.336216,25.991640,27.257507,40.760172,58.580307,60.643128,61.822190,64.103454,49.696702,33.226940,24.998053,16.692668,8.360556,1.035500,0.000000,0.000000,1.073722,0.000000,-0.012641,0.008200,0.000000,39.200001,20.238003,20.238003,0.000000,3.435640,0.253777,0.000000,0.000000,23.750771,3.276551,4701.581543,0.000000,0.638376,0.013375,0.000000,134.985947,2.956812,4536.612305,0.000558,0.098993,1.167137,179.183289,0.078132,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.907524,0.741636,0.467994,6.237138,2.583124,0.685069,74.239754,1164.931885,21.038134,26.512954,6.099280,2.563787,0.033133
1993,6,167,16,2.000000,0.290474,0.291066,0.291669,0.293541,0.284014,0.262673,0.262636,0.276769,0.273930,0.294025,0.303834,0.309309,0.320613,0.331338,0.332267,0.333286,0.333827,0.334393,0.359570,0.590375,1.056528,2.480862,5.269917,4.239303,1.809350,0.933881,1.096846,1.035386,0.617041,0.455837,1.486107,1.258283,0.839511,0.035051,0.097948,0.268369,1.180024,0.578412,0.147723,0.082706,0.058295,0.074447,0.064340,0.035594,0.016070,0.001977,0.001451,0.000966,13.996555,5.183983,2.307527,0.297585,69.506348,151.680756,289.343048,14.901230,3.970788,2.348880,0.238435,82.638176,140.703247,14.200000,0.000000,8.242172,1.452370,2.910662,5.833371,11.741651,21.301032,26.267265,26.263645,27.676891,41.089504,58.805022,60.766894,61.861810,64.122647,49.700760,33.226741,24.996477,16.691346,8.359823,8.136828,0.000000,0.000000,8.425202,0.000000,1.348049,0.109998,0.000000,53.400005,28.374830,28.374830,0.000000,4.863908,0.374701,0.000000,0.000000,24.772692,2.644817,4701.549316,0.000000,0.926033,0.017938,0.000000,134.770523,2.896832,4536.465332,0.097083,0.611745,1.101788,169.267181,0.074013,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.215083,0.804773,0.511137,6.243974,1.774196,0.671673,74.165550,1164.869995,21.128731,24.740198,6.889182,2.669408,0.052665
1993,7,182,1,2.000000,0.253349,0.253468,0.253331,0.251304,0.236371,0.243167,0.250768,0.272853,0.276044,0.296619,0.305912,0.310280,0.320955,0.331439,0.332302,0.333287,0.333819,0.334382,0.299931,0.765488,1.894767,3.173491,4.143841,3.602951,1.885410,1.054822,1.202543,1.127188,0.673187,0.500115,1.473727,1.257692,0.840253,0.024277,0.134511,0.281765,0.601109,0.440358,0.137561,0.084522,0.059712,0.076134,0.065604,0.036192,0.016279,0.002007,0.001467,0.000976,13.880469,5.606556,1.619581,0.304068,60.964699,148.676605,289.831177,14.823174,4.327258,1.661842,0.243711,73.503113,140.554047,7.850000,0.215626,16.725117,1.266745,2.534682,5.066615,10.052141,17.727832,24.316681,25.076832,27.285275,41.406583,59.323778,61.182472,62.055962,64.190947,49.715841,33.230205,24.996496,16.690942,8.359543,16.212700,0.000000,0.000000,21.290791,0.000000,0.026613,0.471757,0.000000,61.250004,44.813110,44.587524,0.225572,4.817301,0.862824,0.000000,0.000000,25.142094,1.963934,4700.188965,0.000000,1.060503,0.030488,0.000000,134.165237,2.785916,4536.132324,0.011297,1.337940,1.005412,154.630493,0.067895,0.000000,0.000000,0.165797,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.904402,0.948738,0.605873,7.514957,1.188448,0.649917,73.886841,1164.720581,31.570297,23.374777,7.518535,2.904230,0.138922
1993,7,193,12,2.000000,0.296369,0.297040,0.297724,0.299856,0.289600,0.266216,0.268034,0.292090,0.294265,0.317596,0.323326,0.324519,0.324753,0.331851,0.332417,0.333339,0.333861,0.334422,0.715609,1.123333,1.891705,3.257527,4.696599,4.558267,3.003650,1.937107,1.701797,1.430399,0.813336,0.563653,1.473883,1.258420,0.841053,1.265604,2.098702,3.852996,5.573122,2.222587,0.395158,0.112317,0.063680,0.076638,0.065423,0.035193,0.016096,0.002040,0.001467,0.000976,16.243040,8.479621,15.408169,0.335654,70.742615,159.106339,295.260345,17.744865,6.571128,15.464328,0.261900,84.144333,150.269623,39.849998,0.293341,11.081266,1.481844,2.970404,5.954484,11.994236,21.720030,26.621621,26.803436,29.208963,44.139675,63.519266,64.665289,64.903793,64.950558,49.777708,33.241664,25.000399,16.693032,8.360550,11.936649,0.000000,0.000000,13.421770,0.000000,17.645685,4.714478,0.000000,101.100006,57.135662,56.524170,0.611468,22.592962,6.292015,0.000000,0.000000,30.515263,15.783460,4718.822754,0.000000,4.200971,0.131185,0.000000,133.936081,2.707800,4535.880371,0.265490,1.096506,0.826016,127.340515,0.056363,0.000000,0.000000,0.358238,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.482775,1.063413,0.683411,8.553707,13.531286,0.634457,73.875099,1164.612549,27.159102,21.623354,11.206211,3.855481,0.978935
1993,7,208,27,2.000000,0.311062,0.311971,0.312897,0.315799,0.303535,0.274208,0.275581,0.300161,0.301595,0.322701,0.329679,0.333242,0.344048,0.353848,0.355065,0.358331,0.359589,0.360000,0.161997,0.283742,0.597222,2.041644,5.680313,5.691515,3.802284,2.477038,2.091079,1.841430,1.055644,0.669131,1.367199,1.287894,0.888734,0.169246,0.370248,0.882005,2.530444,2.436029,0.746595,0.185891,0.076747,0.078811,0.063039,0.032174,0.014612,0.002319,0.001353,0.000915,14.456433,10.739653,7.134567,0.420575,73.750847,163.202026,310.863861,16.357574,8.310689,7.227512,0.311543,87.529877,153.574448,42.500000,1.470101,18.546041,1.555312,3.119711,6.257935,12.631940,22.765137,27.420809,27.558068,30.016110,45.239193,64.540112,65.935701,66.648350,68.809637,53.077167,35.506543,26.874858,17.979459,9.000000,16.613762,0.000000,1.383986,22.802912,0.000000,21.380014,14.599749,0.000000,143.600006,75.322662,73.137932,2.184700,44.320576,23.279520,1.383986,1.383986,31.277285,7.591932,4710.314941,0.034398,8.758508,0.479132,0.000000,133.282379,2.638947,4535.525391,0.274985,1.421135,0.723228,111.672554,0.049666,0.000000,0.000000,1.010866,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.256506,1.217384,0.783180,4.978043,4.763953,0.621396,73.549477,1164.444458,16.162551,24.951806,13.797352,4.622272,15.586589
1993,7,209,28,2.000000,0.300951,0.301690,0.302441,0.304784,0.293907,0.268388,0.270942,0.295704,0.296076,0.321548,0.328732,0.332230,0.343153,0.353042,0.354631,0.358208,0.359564,0.360000,0.234520,0.386251,0.733414,2.098642,5.372038,5.369757,3.597128,2.365350,2.000390,1.869265,1.078363,0.680243,1.338071,1.270795,0.883327,0.197985,0.384994,0.842725,2.311233,2.261888,0.698357,0.178196,0.075376,0.078204,0.062588,0.031810,0.014436,0.002344,0.001323,0.000886,14.194622,10.371314,6.697182,0.410269,71.643661,160.787979,310.212921,15.993186,8.033569,6.786280,0.305266,85.190765,151.838425,0.000000,0.205632,1.525548,1.504755,3.016897,6.048825,12.191341,22.043047,26.838798,27.094205,29.570393,44.411417,64.309520,65.746346,66.445977,68.630617,52.956231,35.463111,26.865630,17.978195,9.000000,1.723500,0.000000,2.752372,2.392626,0.000000,0.467444,3.138994,1.383986,143.600006,77.390991,74.861435,2.529526,44.470268,25.380962,4.136358,4.136358,30.614401,7.143892,4709.130371,0.068245,8.794893,0.525817,0.000000,133.237350,2.635056,4535.499023,0.041513,0.105386,0.714219,110.298126,0.049076,0.000000,0.000000,1.096243,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.315756,1.228540,0.790419,5.243506,4.490900,0.620481,73.526985,1164.431885,17.214202,24.370670,13.276373,4.504224,17.985121
1993,8,216,4,2.000000,0.303418,0.304195,0.304985,0.307447,0.296224,0.269469,0.270326,0.294260,0.293621,0.320853,0.327838,0.331290,0.342341,0.352389,0.354316,0.358124,0.359547,0.360000,0.155520,0.253930,0.475969,1.272702,3.159433,3.525528,2.541936,1.754908,1.445758,1.675121,1.204115,0.745945,1.234165,1.201798,0.856190,0.095989,0.204197,0.450327,1.244269,1.635092,0.624705,0.175173,0.074551,0.077526,0.060596,0.030048,0.013522,0.002268,0.001184,0.000758,8.843081,8.019780,4.254579,0.402870,72.120285,160.232285,309.636475,10.114050,6.146755,4.342165,0.300260,85.636566,151.155945,20.799999,1.885568,11.028600,1.517088,3.041948,6.099698,12.297881,22.216793,26.946878,27.032554,29.426002,44.043083,64.170587,65.567530,66.257906,68.468203,52.858374,35.431589,26.859323,17.977333,9.000000,8.883403,0.000000,10.821882,13.809464,0.000000,10.140464,10.848285,11.635373,164.399994,88.271584,83.744835,4.526706,54.644894,35.626400,14.958241,14.958241,22.813557,4.691995,4698.460938,0.265566,10.622285,0.767192,0.000000,132.994125,2.623045,4535.338379,0.320645,0.667026,0.643106,99.441299,0.044399,0.000000,0.000000,1.900420,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.680413,1.298687,0.837044,3.211265,2.539813,0.618554,73.424828,1164.357178,10.348955,14.220921,9.403239,3.282599,28.508114
1993,8,218,6,2.000000,0.286950,0.287500,0.288062,0.289820,0.280842,0.261544,0.264718,0.288717,0.290446,0.319615,0.326008,0.329479,0.340923,0.351434,0.353923,0.358026,0.359527,0.360000,0.361629,0.580956,0.834706,1.112835,2.469447,2.724695,1.969633,1.373108,1.150460,1.318981,1.207935,0.755091,1.209739,1.181860,0.847532,7.140424,9.896346,8.876666,1.653885,1.484354,0.567076,0.164878,0.072750,0.077307,0.060213,0.029779,0.013386,0.002246,0.001164,0.000739,8.084268,6.416150,29.618752,0.390038,68.881287,157.665527,308.616821,9.069084,4.827365,29.701189,0.292709,82.117172,149.597534,0.000000,0.858990,3.681776,1.434750,2.874998,5.761233,11.592813,21.063137,26.154357,26.471772,28.871732,43.566905,63.923008,65.201512,65.895875,68.184511,52.715124,35.392293,26.851952,17.976330,9.000000,2.640334,0.000000,2.806834,4.709147,0.000000,0.267764,2.542738,3.508700,164.399994,91.745201,86.385170,5.359993,54.758152,37.413582,17.765074,17.765074,20.401363,30.043043,4784.722656,0.068101,10.643647,0.805434,63.459915,132.898697,2.625395,4535.293457,0.042404,0.171051,0.636883,98.490494,0.043988,0.000000,0.000000,2.191009,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.777988,1.316505,0.848260,3.713275,28.062105,0.618996,73.368317,1164.335205,9.599351,11.724021,7.440501,2.640674,30.840342
