Summary_file = pigeonp.sum
Title = pigeonp P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
             23           1989          3.252       2409.333       2409.333        347.640        106.707        106.669        134.264          0.000          0.000          0.000          0.854          0.134          0.334          0.385          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.333          0.182          1.000           0.364          1.000          0.720           0.720          0.000          0.334          0.385          0.134          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.299          0.313          0.287          0.000           0.720          0.000          0.000
             24           1989          3.294       2432.559       2432.559        350.007        106.751        107.714        135.542          0.000          0.000          0.000          0.863          0.134          0.339          0.390          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.334          0.188          1.000           0.376          1.000          0.729           0.729          0.000          0.339          0.390          0.134          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.299          0.314          0.288          0.000           0.729          0.000          0.000
             25           1989          3.331       2468.321       2468.321        353.939        107.107        109.323        137.509          0.000          0.000          0.000          0.872          0.134          0.343          0.395          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.339          0.194          1.000           0.388          1.000          0.737           0.737          0.000          0.343          0.395          0.134          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.299          0.313          0.287          0.000           0.737          0.000          0.000
             26           1989          3.367       2507.944       2507.944        358.352        107.557        111.106        139.688          0.000          0.000          0.000          0.880          0.134          0.347          0.399          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.347          0.189          1.000           0.377          1.000          0.746           0.746          0.000          0.347          0.399          0.134          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.297          0.312          0.286          0.000           0.746          0.000          0.000
             27           1989          3.400       2537.878       2537.878        361.552        107.764        112.453        141.334          0.000          0.000          0.000          0.888          0.135          0.351          0.403          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.353          0.180          1.000           0.360          1.000          0.754           0.754          0.000          0.351          0.403          0.135          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.297          0.312          0.285          0.000           0.754          0.000          0.000
             28           1989          3.434       2573.070       2573.070        365.408        108.101        114.037        143.270          0.000          0.000          0.000          0.897          0.135          0.354          0.408          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.359          0.179          1.000           0.358          1.000          0.762           0.762          0.000          0.354          0.408          0.135          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.296          0.311          0.284          0.000           0.762          0.000          0.000
             29           1989          3.468       2607.753       2607.753        369.198        108.423        115.598        145.177          0.000          0.000          0.000          0.904          0.135          0.358          0.412          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.366          0.173          1.000           0.347          1.000          0.770           0.770          0.000          0.358          0.412          0.135          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.295          0.310          0.284          0.000           0.770          0.000          0.000
             30           1989          3.510       2644.278       2644.278        373.217        108.789        117.241        147.186          0.000          0.000          0.000          0.912          0.135          0.362          0.416          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.374          0.168          1.000           0.336          1.000          0.778           0.778          0.000          0.362          0.416          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.294          0.309          0.283          0.000           0.778          0.000          0.000
             31           1989          3.551       2679.963       2679.963        377.129        109.133        118.847        149.149          0.000          0.000          0.000          0.920          0.135          0.366          0.420          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.382          0.161          1.000           0.322          1.000          0.785           0.785          0.000          0.366          0.420          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.293          0.308          0.281          0.000           0.785          0.000          0.000
             32           1989          3.597       2711.223       2711.223        380.487        109.365        120.254        150.868          0.000          0.000          0.000          0.927          0.134          0.369          0.424          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.388          0.154          1.000           0.308          1.000          0.793           0.793          0.000          0.369          0.424          0.134          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.292          0.307          0.281          0.000           0.793          0.000          0.000
             33           1989          3.634       2734.142       2734.142        382.802        109.388        121.285        152.129          0.000          0.000          0.000          0.935          0.134          0.373          0.428          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.391          0.150          1.000           0.301          1.000          0.800           0.800          0.000          0.373          0.428          0.134          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.293          0.307          0.281          0.000           0.800          0.000          0.000
             34           1989          3.671       2755.770       2755.770        384.956        109.379        122.259        153.318          0.000          0.000          0.000          0.942          0.134          0.376          0.431          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.392          0.152          1.000           0.305          1.000          0.807           0.807          0.000          0.376          0.431          0.134          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.293          0.308          0.281          0.000           0.807          0.000          0.000
             35           1989          3.689       2765.762       2765.762        385.657        109.081        122.708        153.868          0.000          0.000          0.000          0.949          0.134          0.380          0.435          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.390          0.155          1.000           0.310          1.000          0.815           0.815          0.000          0.380          0.435          0.134          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.295          0.309          0.283          0.000           0.815          0.000          0.000
             36           1989          3.703       2773.571       2773.571        386.087        108.730        123.060        154.297          0.000          0.000          0.000          0.958          0.134          0.384          0.440          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.386          0.166          1.000           0.332          1.000          0.823           0.823          0.000          0.384          0.440          0.134          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.297          0.312          0.285          0.000           0.823          0.000          0.000
             37           1989          3.735       2794.930       2794.930        388.210        108.717        124.021        155.472          0.000          0.000          0.000          0.970          0.135          0.389          0.446          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.385          0.180          1.000           0.360          1.000          0.835           0.835          0.000          0.389          0.446          0.135          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.299          0.314          0.287          0.000           0.835          0.000          0.000
             38           1989          3.772       2822.417       2822.417        391.099        108.858        125.258        156.984          0.000          0.000          0.000          0.981          0.135          0.395          0.452          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.383          0.193          1.000           0.386          1.000          0.846           0.846          0.000          0.395          0.452          0.135          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.300          0.315          0.288          0.000           0.846          0.000          0.000
             39           1989          3.820       2858.984       2858.984        395.121        109.223        126.903        158.995          0.000          0.000          0.000          0.992          0.135          0.400          0.457          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.387          0.201          1.000           0.402          1.000          0.857           0.857          0.000          0.400          0.457          0.135          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.300          0.315          0.288          0.000           0.857          0.000          0.000
             40           1989          3.875       2899.655       2899.655        399.654        109.689        128.733        161.232          0.000          0.000          0.000          1.002          0.135          0.404          0.462          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.393          0.200          1.000           0.400          1.000          0.867           0.867          0.000          0.404          0.462          0.135          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.299          0.314          0.287          0.000           0.867          0.000          0.000
             41           1989          3.930       2941.518       2941.518        404.333        110.181        130.617        163.535          0.000          0.000          0.000          1.011          0.135          0.408          0.467          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.402          0.195          1.000           0.389          1.000          0.876           0.876          0.000          0.408          0.467          0.135          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.298          0.313          0.286          0.000           0.876          0.000          0.000
             42           1989          3.984       2972.091       2972.091        407.600        110.391        131.993        165.216          0.000          0.000          0.000          1.021          0.135          0.413          0.472          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.407          0.187          1.000           0.375          1.000          0.885           0.885          0.000          0.413          0.472          0.135          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.298          0.313          0.286          0.000           0.885          0.000          0.000
             43           1989          4.032       3002.066       3002.066        410.791        110.585        133.342        166.865          0.000          0.000          0.000          1.030          0.136          0.417          0.477          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.410          0.188          1.000           0.377          1.000          0.894           0.894          0.000          0.417          0.477          0.136          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.298          0.313          0.286          0.000           0.894          0.000          0.000
             44           1989          4.081       3041.543       3041.543        415.168        111.014        135.118        169.036          0.000          0.000          0.000          1.039          0.136          0.421          0.482          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.417          0.189          1.000           0.378          1.000          0.903           0.903          0.000          0.421          0.482          0.136          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.297          0.312          0.285          0.000           0.903          0.000          0.000
             45           1989          4.128       3080.893       3080.893        419.527        111.438        136.889        171.200          0.000          0.000          0.000          1.047          0.136          0.425          0.486          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.426          0.183          1.000           0.366          1.000          0.911           0.911          0.000          0.425          0.486          0.136          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.296          0.311          0.284          0.000           0.911          0.000          0.000
             46           1989          4.174       3118.764       3118.764        423.699        111.822        138.593        173.283          0.000          0.000          0.000          1.055          0.136          0.429          0.490          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.434          0.176          1.000           0.352          1.000          0.919           0.919          0.000          0.429          0.490          0.136          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.295          0.310          0.283          0.000           0.919          0.000          0.000
             47           1989          4.217       3155.247       3155.247        427.695        112.171        140.235        175.290          0.000          0.000          0.000          1.062          0.135          0.433          0.494          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.442          0.170          1.000           0.339          1.000          0.927           0.927          0.000          0.433          0.494          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.294          0.309          0.282          0.000           0.927          0.000          0.000
             48           1989          4.257       3188.710       3188.710        431.313        112.442        141.741        177.130          0.000          0.000          0.000          1.070          0.135          0.436          0.498          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.449          0.164          1.000           0.327          1.000          0.934           0.934          0.000          0.436          0.498          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.293          0.308          0.281          0.000           0.934          0.000          0.000
             49           1989          4.294       3220.645       3220.645        434.739        112.674        143.178        178.887          0.000          0.000          0.000          1.077          0.135          0.440          0.502          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.455          0.159          1.000           0.318          1.000          0.942           0.942          0.000          0.440          0.502          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.292          0.307          0.281          0.000           0.942          0.000          0.000
             50           1989          4.336       3252.598       3252.598        438.166        112.906        144.616        180.644          0.000          0.000          0.000          1.084          0.135          0.443          0.506          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.462          0.155          1.000           0.310          1.000          0.949           0.949          0.000          0.443          0.506          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.292          0.306          0.280          0.000           0.949          0.000          0.000
             51           1989          4.377       3284.327       3284.327        441.563        113.131        146.044        182.389          0.000          0.000          0.000          1.091          0.135          0.447          0.509          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.468          0.151          1.000           0.302          1.000          0.956           0.956          0.000          0.447          0.509          0.135          0.000          0.000          0.000          0.001          0.000          0.008           0.000            0.001          0.000          0.001          0.291          0.306          0.279          0.000           0.956          0.000          0.000
             52           1989          4.417       3308.085       3308.085        443.964        113.156        147.113        183.696          0.000          0.000          0.000          1.104          0.135          0.453          0.516          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.472          0.147          1.000           0.294          1.000          0.969           0.969          0.000          0.453          0.516          0.135          0.000          0.000          0.000          0.001          0.000          0.014           0.000            0.001          0.000          0.001          0.293          0.308          0.281          0.000           0.969          0.000          0.000
             53           1989          4.462       3335.051       3335.051        446.766        113.261        148.326        185.179          0.000          0.000          0.000          1.117          0.136          0.459          0.523          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.470          0.158          1.000           0.317          1.000          0.981           0.981          0.000          0.459          0.523          0.136          0.000          0.000          0.000          0.001          0.000          0.014           0.000            0.001          0.000          0.001          0.294          0.309          0.282          0.000           0.981          0.000          0.000
             54           1989          4.501       3362.397       3362.397        449.615        113.375        149.557        186.683          0.000          0.000          0.000          1.130          0.136          0.464          0.529          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.468          0.168          1.000           0.336          1.000          0.993           0.993          0.000          0.464          0.529          0.136          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.295          0.311          0.283          0.000           0.993          0.000          0.000
             55           1989          4.541       3386.177       3386.177        452.017        113.400        150.627        187.991          0.000          0.000          0.000          1.142          0.136          0.470          0.536          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.466          0.177          1.000           0.353          1.000          1.006           1.006          0.000          0.470          0.536          0.136          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.297          0.312          0.285          0.000           1.006          0.000          0.000
             56           1989          4.584       3419.119       3419.119        455.564        113.652        152.109        189.803          0.000          0.000          0.000          1.155          0.137          0.476          0.542          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.466          0.187          1.000           0.374          1.000          1.018           1.018          0.000          0.476          0.542          0.137          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.298          0.313          0.286          0.000           1.018          0.000          0.000
             57           1989          4.624       3454.222       3454.222        459.379        113.957        153.689        191.733          0.000          0.000          0.000          1.167          0.137          0.482          0.548          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.468          0.192          1.000           0.384          1.000          1.030           1.030          0.000          0.482          0.548          0.137          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.298          0.314          0.286          0.000           1.030          0.000          0.000
             58           1989          4.669       3489.812       3489.812        463.254        114.272        155.290        193.691          0.000          0.000          0.000          1.179          0.137          0.487          0.554          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.471          0.195          1.000           0.391          1.000          1.042           1.042          0.000          0.487          0.554          0.137          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.299          0.314          0.286          0.000           1.042          0.000          0.000
             59           1989          4.704       3516.587       3516.587        466.026        114.367        156.495        195.163          0.000          0.000          0.000          1.191          0.138          0.493          0.560          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.466          0.202          1.000           0.405          1.000          1.053           1.053          0.000          0.493          0.560          0.138          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.300          0.315          0.287          0.000           1.053          0.000          0.000
             60           1989          4.745       3548.453       3548.453        469.433        114.588        157.929        196.916          0.000          0.000          0.000          1.202          0.138          0.498          0.566          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.456          0.219          1.000           0.438          1.000          1.064           1.064          0.000          0.498          0.566          0.138          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.300          0.315          0.288          0.000           1.064          0.000          0.000
             61           1989          4.809       3587.175       3587.175        473.696        114.978        159.672        199.046          0.000          0.000          0.000          1.213          0.138          0.503          0.572          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.426          0.256          1.000           0.511          1.000          1.075           1.075          0.000          0.503          0.572          0.138          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.300          0.315          0.287          0.000           1.075          0.000          0.000
             62           1989          4.823       3622.393       3622.393        477.343        115.104        160.025        201.739          0.475          0.000          0.000          1.223          0.139          0.508          0.577          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.333          0.363          1.000           0.725          1.000          1.084           1.084          0.000          0.508          0.577          0.139          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.299          0.317          0.286          0.000           1.084          0.000          0.000
             63           1989          4.801       3677.232       3662.658        481.886        115.620        159.118        205.932          1.216          0.000          0.000          1.230          0.140          0.509          0.581          0.000          0.000          0.000          0.003          0.001          0.003          0.000          0.000          0.000          0.000          0.174          0.672          1.000           1.000          1.000          1.093           1.090          0.000          0.509          0.581          0.140          0.000          0.000          0.000          0.003          0.000          0.011           0.000            0.001          0.000          0.003          0.298          0.320          0.282          0.000           1.090          0.000          0.000
             64           1989          4.783       3772.451       3739.026        490.839        116.937        158.188        213.213          2.501          0.000          0.000          1.237          0.142          0.509          0.586          0.001          0.000          0.000          0.007          0.001          0.006          0.000          0.000          0.000          0.000          0.167          0.735          1.000           1.000          1.000          1.101           1.095          0.000          0.509          0.586          0.142          0.000          0.001          0.001          0.007          0.000          0.011           0.000            0.001          0.000          0.004          0.293          0.322          0.275          0.000           1.095          0.000          0.000
             65           1989          4.773       3911.920       3857.000        504.827        119.127        157.438        223.878          4.384          0.000          0.000          1.243          0.143          0.508          0.591          0.001          0.000          0.000          0.011          0.001          0.010          0.000          0.000          0.000          0.000          0.183          0.780          1.000           1.000          1.000          1.109           1.100          0.000          0.508          0.591          0.143          0.000          0.001          0.001          0.011          0.000          0.010           0.000            0.001          0.000          0.005          0.285          0.322          0.264          0.000           1.100          0.000          0.000
             66           1989          4.783       4059.535       3988.329        520.302        121.469        157.291        235.165          6.377          0.000          0.000          1.249          0.144          0.507          0.595          0.002          0.000          0.000          0.014          0.001          0.013          0.000          0.000          0.000          0.000          0.203          0.812          1.000           1.000          1.000          1.117           1.104          0.000          0.507          0.595          0.144          0.000          0.002          0.002          0.014          0.000          0.010           0.000            0.001          0.000          0.004          0.277          0.322          0.253          0.000           1.104          0.000          0.000
             67           1989          4.778       4207.285       4114.799        535.282        123.802        156.645        246.463          8.371          0.000          0.000          1.253          0.145          0.505          0.600          0.003          0.000          0.000          0.017          0.001          0.017          0.000          0.000          0.000          0.000          0.225          0.833          1.000           1.000          1.000          1.125           1.108          0.000          0.505          0.600          0.145          0.000          0.003          0.003          0.017          0.000          0.009           0.000            0.001          0.000          0.005          0.269          0.322          0.243          0.000           1.108          0.000          0.000
             68           1989          4.763       4365.783       4247.604        551.098        126.337        155.666        258.583         10.511          0.000          0.000          1.257          0.146          0.501          0.605          0.004          0.000          0.000          0.022          0.001          0.021          0.000          0.000          0.000          0.000          0.248          0.855          1.000           1.000          1.000          1.132           1.110          0.000          0.501          0.605          0.146          0.000          0.004          0.004          0.022          0.000          0.009           0.000            0.001          0.000          0.005          0.261          0.322          0.234          0.000           1.110          0.000          0.000
             69           1989          4.733       4537.155       4393.681        568.484        129.116        154.340        269.412         12.213          3.403          0.000          1.260          0.147          0.498          0.609          0.006          0.000          0.000          0.027          0.001          0.026          0.000          0.000          0.000          0.000          0.271          0.879          1.000           1.000          1.000          1.138           1.113          0.000          0.498          0.609          0.147          0.000          0.006          0.006          0.027          0.000          0.008           0.000            0.001          0.000          0.005          0.255          0.323          0.226          0.000           1.113          0.000          0.000
             70           1989          4.700       4708.393       4539.132        585.791        131.878        152.925        279.883         14.042          7.063          0.000          1.262          0.148          0.485          0.608          0.007          0.015          0.000          0.031          0.001          0.030          0.000          0.000          0.000          0.000          0.296          0.893          1.000           1.000          1.000          1.145           1.114          0.015          0.485          0.608          0.148          0.000          0.007          0.022          0.031          0.000          0.008           0.000            0.001          0.000          0.005          0.246          0.317          0.217          0.214           1.099          0.000          0.000
             71           1989          4.654       4868.725       4671.053        601.514        134.409        151.103        289.059         15.989         10.955          0.000          1.263          0.148          0.469          0.607          0.008          0.031          0.000          0.036          0.001          0.036          0.000          0.000          0.000          0.000          0.336          0.844          1.000           1.000          1.000          1.151           1.115          0.031          0.469          0.607          0.148          0.000          0.008          0.039          0.036          0.000          0.007           0.000            0.001          0.000          0.006          0.238          0.311          0.210          0.285           1.084          0.000          0.000
             72           1989          4.609       5017.744       4794.194        616.122        136.703        149.391        296.937         18.038         15.053          0.000          1.265          0.148          0.453          0.606          0.009          0.048          0.000          0.041          0.001          0.040          0.000          0.000          0.000          0.000          0.374          0.787          1.000           1.000          1.000          1.157           1.116          0.048          0.453          0.606          0.148          0.000          0.009          0.057          0.041          0.000          0.007           0.000            0.001          0.000          0.005          0.230          0.303          0.204          0.321           1.068          0.000          0.000
             73           1989          4.571       5142.259       4898.445        628.341        138.497        147.975        302.433         20.153         19.283          0.000          1.267          0.149          0.437          0.606          0.010          0.066          0.000          0.045          0.001          0.044          0.000          0.000          0.000          0.000          0.405          0.720          1.000           1.000          1.000          1.162           1.118          0.066          0.437          0.606          0.149          0.000          0.010          0.076          0.045          0.000          0.006           0.000            0.001          0.000          0.004          0.224          0.295          0.200          0.343           1.052          0.000          0.000
             74           1989          4.511       5255.920       4986.643        638.730        140.066        145.910        306.765         22.337         23.652          0.000          1.268          0.149          0.419          0.605          0.011          0.084          0.000          0.049          0.001          0.048          0.000          0.000          0.000          0.000          0.433          0.643          1.000           1.000          1.000          1.167           1.119          0.084          0.419          0.605          0.149          0.000          0.011          0.095          0.049          0.000          0.006           0.000            0.001          0.000          0.005          0.218          0.287          0.197          0.356           1.035          0.000          0.000
             75           1989          4.425       5306.206       5008.942        641.261        140.367        143.112        305.485         24.440         27.858          0.000          1.270          0.149          0.399          0.607          0.012          0.103          0.000          0.054          0.001          0.054          0.000          0.000          0.000          0.000          0.442          0.565          1.000           1.000          1.000          1.175           1.121          0.103          0.399          0.607          0.149          0.000          0.012          0.115          0.054          0.000          0.008           0.000            0.001          0.000          0.006          0.215          0.279          0.199          0.369           1.018          0.000          0.000
             76           1989          4.342       5341.442       5017.323        642.098        140.366        140.426        302.722         26.536         32.049          0.000          1.273          0.150          0.382          0.607          0.014          0.121          0.000          0.059          0.001          0.058          0.000          0.000          0.000          0.000          0.443          0.493          1.000           0.987          1.000          1.182           1.123          0.121          0.382          0.607          0.150          0.000          0.014          0.134          0.059          0.000          0.008           0.000            0.001          0.000          0.006          0.213          0.272          0.200          0.377           1.003          0.000          0.000
             77           1989          4.261       5383.805       5033.706        643.878        140.507        137.828        300.520         28.682         36.341          0.000          1.276          0.150          0.367          0.605          0.015          0.139          0.000          0.064          0.001          0.063          0.000          0.000          0.000          0.000          0.446          0.431          1.000           0.861          1.000          1.189           1.126          0.139          0.367          0.605          0.150          0.000          0.015          0.154          0.064          0.000          0.008           0.000            0.001          0.000          0.005          0.211          0.267          0.201          0.381           0.987          0.000          0.000
             78           1989          4.170       5435.080       5055.389        646.364        140.825        134.869        299.014         30.893         40.763          0.000          1.277          0.150          0.353          0.601          0.016          0.157          0.000          0.069          0.001          0.068          0.000          0.000          0.000          0.000          0.453          0.377          1.000           0.754          1.000          1.195           1.127          0.157          0.353          0.601          0.150          0.000          0.016          0.173          0.069          0.000          0.008           0.000            0.001          0.000          0.006          0.209          0.262          0.201          0.384           0.970          0.000          0.000
             79           1989          4.082       5488.466       5080.486        649.232        141.183        132.040        297.578         33.151         45.280          0.000          1.278          0.151          0.339          0.596          0.018          0.175          0.000          0.074          0.001          0.073          0.000          0.000          0.000          0.000          0.459          0.332          1.000           0.663          1.000          1.201           1.128          0.175          0.339          0.596          0.151          0.000          0.018          0.193          0.074          0.000          0.007          -0.000            0.001          0.000          0.006          0.206          0.257          0.200          0.386           0.953          0.000          0.000
             80           1989          4.011       5539.253       5108.156        652.304        141.488        129.728        295.796         35.438         49.853          0.000          1.280          0.151          0.326          0.590          0.019          0.194          0.000          0.078          0.001          0.078          0.000          0.000          0.000          0.000          0.465          0.287          1.000           0.575          1.000          1.207           1.129          0.194          0.326          0.590          0.151          0.000          0.019          0.213          0.078          0.000          0.007          -0.000            0.001          0.000          0.005          0.203          0.252          0.200          0.388           0.936          0.000          0.000
             81           1989          3.929       5580.456       5122.993        653.900        141.601        127.092        293.082         37.716         54.409          0.000          1.281          0.151          0.314          0.583          0.021          0.212          0.000          0.083          0.001          0.082          0.000          0.000          0.000          0.000          0.470          0.243          1.000           0.485          1.000          1.213           1.130          0.212          0.314          0.583          0.151          0.000          0.021          0.233          0.083          0.000          0.006          -0.000            0.001          0.000          0.006          0.200          0.247          0.199          0.390           0.918          0.000          0.000
             82           1989          3.830       5615.693       5126.047        654.198        141.594        123.873        289.773         39.994         58.965          0.000          1.281          0.151          0.302          0.575          0.022          0.231          0.000          0.089          0.001          0.088          0.000          0.000          0.000          0.000          0.472          0.204          1.000           0.407          1.000          1.218           1.130          0.231          0.302          0.575          0.151          0.000          0.022          0.253          0.089          0.000          0.006           0.000            0.001          0.000          0.007          0.198          0.244          0.198          0.391           0.899          0.000          0.000
             83           1989          3.733       5644.770       5123.637        653.828        141.464        120.725        285.872         42.263         63.504          0.000          1.280          0.151          0.291          0.566          0.024          0.249          0.000          0.095          0.001          0.094          0.000          0.000          0.000          0.000          0.471          0.174          1.000           0.348          1.000          1.223           1.129          0.249          0.291          0.566          0.151          0.000          0.024          0.273          0.095          0.000          0.006           0.000            0.001          0.000          0.006          0.196          0.241          0.198          0.392           0.880          0.000          0.000
