Summary_file = grasp.sum
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1988            245         66.902         67.468        135.770        133.023        126.840        123.541        123.313          1.828          1.637          0.056          4.463        360.424          0.100          0.059           0.173          0.173          0.009          1.000          0.639          1.000          0.180          0.115          0.500          0.039         47.397           0.018
           1988            246         66.635         67.161        135.613        132.941        126.860        123.605        123.371          3.008          0.567          0.056          4.862        359.712          0.119          0.182           0.408          0.408          0.009          1.000          0.801          1.000          0.340          0.272          0.500          0.039         47.656           0.018
           1988            247         66.378         66.945        135.435        132.850        126.858        123.656        123.428          3.831          0.516          0.057          5.529        359.003          0.102          0.373           0.677          0.677          0.010          1.000          0.859          1.000          0.525          0.451          0.500          0.040         48.098           0.018
           1988            248         66.159         66.772        135.250        132.748        126.837        123.692        123.481          3.255          1.677          0.057          6.215        358.296          0.099          0.391           0.697          0.697          0.011          1.000          0.808          1.000          0.575          0.465          0.500          0.040         48.686           0.019
           1988            249         65.981         66.624        135.072        132.638        126.797        123.713        123.527          2.036          1.046          0.058          6.552        357.591          0.143          0.177           0.350          0.350          0.012          1.000          0.666          1.000          0.350          0.233          0.500          0.040         49.390           0.019
           1988            250         65.829         66.496        134.904        132.521        126.742        123.719        123.566          2.658          0.420          0.058          6.966        356.889          0.187          0.260           0.427          0.427          0.013          1.000          0.759          1.000          0.375          0.285          0.500          0.040         50.105           0.019
           1988            251         69.106         68.751        134.996        132.416        126.677        123.710        123.594          2.307          2.307          0.059          7.295        356.189          0.213          0.208           0.343          0.343          0.014          1.000          0.714          1.000          0.320          0.229          0.500          0.040         49.566           0.019
           1988            252         67.322         68.021        135.026        132.337        126.609        123.690        123.614          3.848          2.457          0.059          7.641        355.492          0.171          0.310           0.361          0.361          0.015          1.000          0.875          1.000          0.275          0.241          0.500          0.041         49.335           0.019
           1988            253         67.065         67.615        135.015        132.273        126.542        123.661        123.623          3.427          0.651          0.059          7.874        354.796          0.189          0.209           0.248          0.248          0.015          1.000          0.849          1.000          0.195          0.165          0.500          0.041         49.378           0.019
           1988            254         66.783         67.308        135.006        132.219        126.478        123.624        123.623          3.475          0.577          0.059          8.344        354.102          0.177          0.415           0.486          0.486          0.016          1.000          0.841          1.000          0.385          0.324          0.500          0.041         49.482           0.019
           1988            255         66.518         67.035        134.998        132.174        126.418        123.583        123.615          3.606          0.524          0.059          9.138        353.411          0.188          0.727           0.810          0.810          0.017          1.000          0.837          1.000          0.645          0.540          0.500          0.041         49.727           0.019
           1988            256         70.953         71.764        135.576        132.254        126.385        123.543        123.601          2.542          2.542          0.060          9.656        352.722          0.354          0.442           0.537          0.537          0.018          1.000          0.738          1.000          0.485          0.358          0.500          0.042         48.973           0.019
           1988            257         69.569         74.841        140.115        133.226        126.554        123.545        123.590          3.922          3.922          0.060         10.070        352.036          0.179          0.493           0.433          0.433          0.019          1.000          0.875          1.000          0.330          0.289          0.500          0.042         48.473           0.019
           1988            258         68.377         73.971        140.114        134.004        126.844        123.605        123.593          1.240          0.775          0.060         10.050        351.352          0.268          0.000           0.000          0.000          0.020          1.000          0.543          1.000          0.000          0.000          0.500          0.042         48.740           0.019
           1988            259         70.082         74.842        143.650        135.333        127.342        123.752        123.625          3.410          3.410          0.060         10.378        350.669          0.218          0.380           0.347          0.347          0.020          1.000          0.842          1.000          0.275          0.232          0.500          0.042         48.327           0.019
           1988            260         67.653         74.240        142.991        136.264        127.927        123.987        123.697          3.580          2.864          0.060         10.703        349.989          0.212          0.403           0.347          0.347          0.021          1.000          0.856          1.000          0.270          0.231          0.500          0.042         48.064           0.019
           1988            261         67.488         71.650        142.248        136.860        128.514        124.293        123.816          4.894          1.647          0.060         11.377        349.310          0.202          1.004           0.695          0.695          0.021          1.000          0.918          1.000          0.505          0.464          0.500          0.043         47.867           0.019
           1988            262         67.487         70.091        141.234        137.134        129.039        124.642        123.981          4.827          0.974          0.060         11.886        348.634          0.223          0.822           0.531          0.531          0.023          1.000          0.920          1.000          0.385          0.354          0.500          0.043         48.080           0.019
           1988            263         67.489         69.053        140.175        137.142        129.460        125.006        124.186          4.153          0.766          0.061         11.935        347.961          0.307          0.073           0.048          0.073          0.024          1.000          0.906          1.000          0.035          0.032          0.500          0.043         48.628           0.019
           1988            264         67.490         68.338        139.162        136.945        129.758        125.356        124.420          3.795          0.653          0.061         11.911        347.289          0.343          0.000           0.000          0.000          0.024          1.000          0.896          1.000          0.000          0.000          0.500          0.043         49.324           0.019
           1988            265         67.333         68.066        138.144        136.619        129.930        125.671        124.670          4.276          0.578          0.061         11.909        346.618          0.281          0.022           0.014          0.022          0.024          1.000          0.912          1.000          0.010          0.009          0.500          0.043         50.019           0.020
           1988            266         67.155         67.806        137.392        136.195        129.984        125.933        124.923          4.425          0.525          0.061         12.139        345.949          0.254          0.376           0.239          0.254          0.024          1.000          0.912          1.000          0.175          0.160          0.500          0.043         50.712           0.020
           1988            267         66.963         67.572        136.818        135.736        129.935        126.134        125.165          4.468          0.484          0.062         12.691        345.281          0.258          0.895           0.576          0.576          0.024          1.000          0.903          1.000          0.425          0.384          0.500          0.043         51.404           0.020
           1988            268         66.770         67.362        136.367        135.276        129.804        126.268        125.386          4.497          0.451          0.062         13.461        344.616          0.299          1.272           0.795          0.795          0.025          1.000          0.898          1.000          0.590          0.530          0.500          0.043         52.094           0.020
           1988            269         66.583         67.173        136.001        134.836        129.611        126.336        125.576          4.711          0.424          0.063         14.271        343.954          0.287          1.462           0.837          0.837          0.027          1.000          0.907          1.000          0.615          0.558          0.500          0.044         52.783           0.021
           1988            270         66.407         67.004        135.699        134.425        129.375        126.344        125.729          4.580          0.402          0.064         15.152        343.294          0.299          1.638           0.910          0.910          0.029          1.000          0.899          1.000          0.675          0.607          0.500          0.044         53.471           0.021
           1988            271         66.248         66.856        135.447        134.049        129.110        126.297        125.843          3.491          0.383          0.064         16.042        342.638          0.309          1.454           0.921          0.921          0.030          1.000          0.824          1.000          0.745          0.614          0.500          0.045         54.158           0.021
           1988            272         67.306         67.778        135.342        133.707        128.830        126.204        125.915          4.387          4.387          0.065         17.141        341.985          0.339          2.169           1.130          1.130          0.032          1.000          0.881          1.000          0.855          0.754          0.500          0.046         53.115           0.021
           1988            273         67.032         67.537        135.253        133.415        128.548        126.073        125.947          5.191          0.475          0.065         18.049        341.335          0.301          2.227           0.942          0.942          0.034          1.000          0.924          1.000          0.680          0.628          0.500          0.046         52.549           0.021
           1988            274         66.785         67.290        135.177        133.166        128.273        125.913        125.940          5.976          0.444          0.066         19.404        340.689          0.277          3.510           1.391          1.391          0.036          1.000          0.927          1.000          1.000          0.927          0.500          0.047         52.496           0.021
           1988            275         66.557         67.060        135.122        132.956        128.011        125.732        125.898          4.473          0.418          0.067         20.601        340.046          0.685          2.904           1.236          1.236          0.039          1.000          0.886          1.000          0.930          0.824          0.500          0.048         52.816           0.021
           1988            276         66.336         66.840        135.069        132.778        127.765        125.539        125.827          4.981          0.396          0.067         21.301        339.407          0.475          2.101           0.741          0.741          0.041          1.000          0.924          1.000          0.535          0.494          0.500          0.048         53.496           0.021
           1988            277         66.125         66.683        134.969        132.627        127.539        125.339        125.729          5.221          0.378          0.068         22.094        338.771          0.375          2.498           0.836          0.836          0.043          1.000          0.929          1.000          0.600          0.557          0.500          0.049         54.175           0.021
           1988            278         65.944         66.546        134.842        132.495        127.332        125.138        125.611          5.388          0.362          0.069         23.429        338.137          0.371          4.116           1.379          1.379          0.044          1.000          0.919          1.000          1.000          0.919          0.500          0.049         54.852           0.021
           1988            279         65.786         66.417        134.684        132.388        127.145        124.939        125.476          5.974          0.347          0.070         24.763        337.508          0.428          4.390           1.381          1.381          0.047          1.000          0.920          1.000          1.000          0.920          0.500          0.050         55.528           0.022
           1988            280         65.647         66.297        134.509        132.302        126.978        124.747        125.330          5.745          0.335          0.071         26.100        336.883          0.498          4.740           1.387          1.387          0.050          1.000          0.925          1.000          1.000          0.925          0.500          0.051         56.203           0.022
           1988            281         65.524         66.185        134.323        132.233        126.830        124.563        125.177          5.369          0.323          0.072         27.379        336.261          0.539          4.771           1.330          1.330          0.052          1.000          0.924          1.000          0.960          0.887          0.500          0.052         56.877           0.022
           1988            282         65.413         66.080        134.134        132.179        126.702        124.391        125.020          4.712          0.313          0.073         28.434        335.643          0.582          3.864           1.110          1.110          0.055          1.000          0.903          1.000          0.820          0.740          0.500          0.052         57.550           0.023
           1988            283         65.307         65.976        133.939        132.135        126.590        124.231        124.862          5.064          0.304          0.074         29.743        335.029          0.699          5.075           1.366          1.366          0.057          1.000          0.911          1.000          1.000          0.911          0.500          0.053         58.221           0.023
           1988            284         65.207         65.876        133.743        132.099        126.494        124.083        124.706          4.915          0.295          0.075         30.681        334.418          0.846          3.969           0.998          0.998          0.059          1.000          0.917          1.000          0.725          0.665          0.500          0.054         58.891           0.023
           1988            285         65.109         65.778        133.546        132.070        126.411        123.949        124.555          4.879          0.287          0.076         31.312        333.811          0.667          2.903           0.692          0.692          0.061          1.000          0.923          1.000          0.500          0.461          0.500          0.054         59.560           0.023
           1988            286         65.011         65.677        133.345        132.046        126.340        123.827        124.409          5.415          0.280          0.076         32.509        333.206          0.614          5.507           1.260          1.260          0.063          1.000          0.928          1.000          0.905          0.840          0.500          0.055         60.227           0.024
           1988            287         64.911         65.575        133.141        132.026        126.279        123.717        124.271          5.802          0.273          0.077         33.844        332.604          0.589          6.481           1.399          1.399          0.065          1.000          0.933          1.000          1.000          0.933          0.500          0.056         60.894           0.024
           1988            288         64.813         65.475        132.937        132.009        126.228        123.619        124.141          5.690          0.267          0.078         35.168        332.007          0.621          6.566           1.392          1.392          0.068          1.000          0.928          1.000          1.000          0.928          0.500          0.056         61.559           0.024
           1988            289         64.712         65.371        132.729        131.994        126.183        123.532        124.019          6.071          0.261          0.079         36.504        331.413          0.713          7.173           1.406          1.406          0.070          1.000          0.937          1.000          1.000          0.937          0.500          0.057         62.223           0.024
           1988            290         64.612         65.270        132.516        131.987        126.147        123.455        123.906          5.908          0.255          0.080         37.839        330.823          0.612          7.522           1.409          1.409          0.073          1.000          0.939          1.000          1.000          0.939          0.500          0.058         62.886           0.025
           1988            291         64.514         65.168        132.298        131.987        126.117        123.388        123.802          5.776          0.250          0.081         39.167        330.237          0.944          7.645           1.403          1.403          0.076          1.000          0.936          1.000          1.000          0.936          0.500          0.059         63.548           0.025
           1988            292         64.418         65.068        132.084        131.987        126.094        123.329        123.708          5.458          0.245          0.082         39.963        329.655          0.840          5.043           0.875          0.875          0.078          1.000          0.940          1.000          0.620          0.583          0.500          0.059         64.208           0.025
           1988            293         64.320         64.966        131.870        131.986        126.075        123.278        123.622          5.603          0.241          0.083         40.914        329.076          0.785          6.081           1.031          1.031          0.080          1.000          0.941          1.000          0.730          0.687          0.500          0.060         64.867           0.025
           1988            294         64.208         64.851        131.644        131.983        126.060        123.235        123.544          7.024          0.236          0.084         42.259        328.500          0.688          9.103           1.427          1.427          0.082          1.000          0.951          1.000          1.000          0.951          0.500          0.061         65.526           0.026
           1988            295         64.091         64.733        131.408        131.981        126.048        123.197        123.475          7.312          0.232          0.085         43.596        327.927          0.676          9.159           1.421          1.421          0.085          1.000          0.948          1.000          1.000          0.948          0.500          0.062         66.183           0.026
           1988            296         63.969         64.610        131.164        131.979        126.038        123.165        123.413          7.795          0.228          0.086         44.928        327.358          0.882          9.359           1.419          1.419          0.087          1.000          0.946          1.000          1.000          0.946          0.500          0.062         66.838           0.026
           1988            297         63.879         64.519        130.950        131.987        126.031        123.139        123.358          4.613          0.225          0.087         46.155        326.794          0.933          7.320           1.317          1.317          0.090          1.000          0.896          1.000          0.980          0.878          0.500          0.063         67.493           0.026
           1988            298         63.804         64.438        130.763        131.991        126.025        123.116        123.310          3.312          2.421          0.088         47.433        326.232          1.370          3.435           0.711          1.370          0.092          1.000          0.831          1.000          0.570          0.474          0.500          0.064         68.147           0.027
           1988            299         63.713         64.340        130.568        131.987        126.020        123.097        123.267          4.613          0.618          0.089         48.293        325.675          0.955          5.695           0.933          0.955          0.095          1.000          0.908          1.000          0.685          0.622          0.500          0.064         68.799           0.027
           1988            300         63.613         64.238        130.362        131.985        126.016        123.080        123.230          5.187          0.215          0.090         49.385        325.120          1.188          6.954           1.026          1.188          0.097          1.000          0.931          1.000          0.735          0.684          0.500          0.065         69.450           0.027
           1988            301         63.506         64.130        130.158        131.972        126.013        123.067        123.197          5.688          0.211          0.090         50.502        324.568          1.086          8.884           1.216          1.216          0.099          1.000          0.942          1.000          0.860          0.810          0.500          0.066         70.101           0.027
           1988            302         63.393         64.018        129.966        131.937        126.010        123.055        123.169          6.164          0.208          0.091         51.825        324.020          0.881         11.051           1.424          1.424          0.101          1.000          0.949          1.000          1.000          0.949          0.500          0.067         70.750           0.028
           1988            303         63.270         63.900        129.776        131.880        126.008        123.046        123.144          6.961          0.206          0.092         53.144        323.476          0.930         11.267           1.423          1.423          0.104          1.000          0.949          1.000          1.000          0.949          0.500          0.067         71.398           0.028
           1988            304         63.149         63.786        129.592        131.808        126.006        123.038        123.123          6.880          0.203          0.093         54.455        322.935          1.033         11.288           1.417          1.417          0.106          1.000          0.945          1.000          1.000          0.945          0.500          0.068         72.045           0.028
           1988            305         63.031         63.676        129.412        131.722        126.005        123.032        123.105          6.895          0.200          0.094         55.762        322.398          1.045         11.486           1.416          1.416          0.109          1.000          0.944          1.000          1.000          0.944          0.500          0.069         72.691           0.028
           1988            306         62.934         63.586        129.254        131.628        126.004        123.026        123.089          5.454          0.198          0.095         57.037        321.865          1.362         10.528           1.386          1.386          0.112          1.000          0.924          1.000          1.000          0.924          0.500          0.070         73.336           0.029
           1988            307         62.833         63.490        129.091        131.526        126.003        123.021        123.075          5.954          0.195          0.096         58.336        321.335          1.297         11.880           1.413          1.413          0.114          1.000          0.942          1.000          1.000          0.942          0.500          0.070         73.979           0.029
           1988            308         62.732         63.393        128.926        131.414        126.003        123.018        123.064          6.106          0.193          0.097         59.640        320.809          1.070         12.573           1.421          1.421          0.117          1.000          0.948          1.000          1.000          0.948          0.500          0.071         74.622           0.029
           1988            309         62.632         63.298        128.761        131.296        126.002        123.015        123.054          6.073          0.191          0.098         60.936        320.287          1.202         12.509           1.415          1.415          0.119          1.000          0.943          1.000          1.000          0.943          0.500          0.072         75.264           0.029
           1988            310         62.530         63.201        128.592        131.171        126.002        123.012        123.046          6.282          0.189          0.099         62.236        319.768          1.219         13.137           1.422          1.422          0.122          1.000          0.948          1.000          1.000          0.948          0.500          0.073         75.904           0.030
           1988            311         62.495         63.169        128.490        131.057        126.001        123.010        123.038          1.957          0.786          0.100         64.269        319.253          4.190          2.158           0.429          2.158          0.124          1.000          0.673          1.000          0.425          0.286          0.500          0.074         76.544           0.030
           1988            312         62.483         63.128        128.367        130.938        126.001        123.008        123.032          4.086          4.086          0.102         65.761        318.743          1.621          4.405           0.553          1.621          0.129          1.000          0.899          1.000          0.410          0.369          0.500          0.075         77.182           0.030
           1988            313         62.387         63.043        128.225        130.813        126.001        123.007        123.027          5.025          0.183          0.103         67.504        318.237          1.874          6.337           0.668          1.874          0.132          1.000          0.938          1.000          0.475          0.446          0.500          0.076         77.820           0.030
           1988            314         62.284         62.947        128.067        130.683        126.001        123.005        123.023          5.689          0.182          0.104         68.767        317.736          1.398         10.159           0.983          1.398          0.135          1.000          0.950          1.000          0.690          0.655          0.500          0.077         78.456           0.031
           1988            315         62.182         62.851        127.904        130.549        126.001        123.004        123.019          5.704          0.180          0.105         70.142        317.238          1.512         13.763           1.352          1.512          0.138          1.000          0.944          1.000          0.955          0.901          0.500          0.078         79.092           0.031
           1988            316         62.087         62.761        127.742        130.411        126.000        123.004        123.016          5.466          0.178          0.106         71.728        316.744          1.727         13.759           1.370          1.727          0.140          1.000          0.937          1.000          0.975          0.913          0.500          0.079         79.726           0.031
           1988            317         61.992         62.670        127.577        130.270        126.000        123.003        123.014          5.466          0.176          0.107         73.504        316.254          1.920         13.263           1.276          1.920          0.143          1.000          0.940          1.000          0.905          0.850          0.500          0.080         80.360           0.031
           1988            318         61.900         62.581        127.412        130.125        126.000        123.002        123.011          5.350          0.174          0.109         75.274        315.768          1.916         11.016           1.024          1.916          0.147          1.000          0.942          1.000          0.725          0.683          0.500          0.081         80.992           0.032
           1988            319         61.800         62.484        127.238        129.976        126.000        123.002        123.009          5.714          0.173          0.110         76.716        315.287          1.593         13.726           1.208          1.593          0.151          1.000          0.948          1.000          0.850          0.806          0.500          0.082         81.624           0.032
           1988            320         61.692         62.379        127.053        129.821        126.000        123.002        123.008          6.144          0.171          0.111         78.407        314.810          1.845         17.127           1.431          1.845          0.153          1.000          0.954          1.000          1.000          0.954          0.500          0.083         82.254           0.032
           1988            321         68.176         66.602        128.522        129.876        126.000        123.001        123.007          3.587          3.587          0.112         80.845        314.337          2.594          2.803           0.304          2.594          0.157          1.000          0.882          1.000          0.230          0.203          0.500          0.084         81.187           0.032
           1988            322         66.669         65.977        129.307        130.019        126.000        123.001        123.005          4.949          0.889          0.113         82.782        313.870          2.099          4.257           0.354          2.099          0.162          1.000          0.945          1.000          0.250          0.236          0.500          0.085         80.527           0.031
           1988            323         65.799         65.489        129.680        130.188        126.000        123.001        123.005          5.635          0.445          0.114         84.438        313.408          1.821         12.204           0.957          1.821          0.166          1.000          0.952          1.000          0.670          0.638          0.500          0.086         79.981           0.031
           1988            324         65.098         65.076        129.796        130.349        126.000        123.001        123.004          6.234          0.420          0.115         85.886        312.950          1.617         18.889           1.401          1.617          0.169          1.000          0.958          1.000          0.975          0.934          0.500          0.087         80.214           0.031
           1988            325         64.568         64.749        129.791        130.492        126.000        123.001        123.003          4.666          0.398          0.116         87.927        312.496          2.213         10.961           0.960          2.213          0.172          1.000          0.921          1.000          0.695          0.640          0.500          0.089         80.840           0.032
           1988            326         64.118         64.440        129.674        130.600        126.000        123.000        123.003          5.543          0.379          0.117         89.744        312.047          1.993         17.795           1.408          1.993          0.176          1.000          0.939          1.000          1.000          0.939          0.500          0.090         81.465           0.032
           1988            327         63.743         64.170        129.505        130.674        126.000        123.000        123.002          5.212          2.563          0.119         91.538        311.602          1.974         16.942           1.390          1.974          0.179          1.000          0.926          1.000          1.000          0.926          0.500          0.091         82.089           0.032
           1988            328         63.401         63.905        129.280        130.708        126.000        123.000        123.002          6.120          0.348          0.120         93.098        311.162          1.743         20.130           1.392          1.743          0.183          1.000          0.957          1.000          0.970          0.928          0.500          0.092         82.712           0.032
           1988            329         63.094         63.659        129.030        130.705        126.000        123.000        123.001          6.242          0.336          0.121         94.825        310.726          1.913         21.035           1.434          1.913          0.186          1.000          0.956          1.000          1.000          0.956          0.500          0.093         83.334           0.033
           1988            330         62.826         63.439        128.775        130.672        126.000        123.000        123.001          5.879          0.324          0.122         96.730        310.294          2.095         19.856           1.358          2.095          0.190          1.000          0.953          1.000          0.950          0.905          0.500          0.094         83.956           0.033
           1988            331         62.585         63.234        128.514        130.610        126.000        123.000        123.001          5.783          0.314          0.124         98.592        309.867          2.056         20.201           1.375          2.056          0.193          1.000          0.950          1.000          0.965          0.917          0.500          0.095         84.576           0.033
           1988            332         62.371         63.049        128.260        130.524        126.000        123.000        123.001          5.391          2.104          0.125        100.641        309.445          2.246         19.698           1.406          2.246          0.197          1.000          0.937          1.000          1.000          0.937          0.500          0.096         85.196           0.033
           1988            333         62.168         62.868        127.998        130.416        126.000        123.000        123.001          5.558          0.296          0.126        102.751        309.027          2.311         13.267           0.845          2.311          0.201          1.000          0.955          1.000          0.590          0.563          0.500          0.098         85.815           0.034
           1988            334         61.967         62.686        127.727        130.286        126.000        123.000        123.001          5.885          0.288          0.128        104.790        308.614          2.245         19.110           1.177          2.245          0.206          1.000          0.957          1.000          0.820          0.785          0.500          0.099         86.433           0.034
           1988            335         61.767         62.502        127.444        130.135        126.000        123.000        123.000          6.212          0.280          0.129        106.634        308.207          2.054         23.226           1.369          2.054          0.210          1.000          0.961          1.000          0.950          0.913          0.500          0.100         87.050           0.034
           1988            336         61.583         62.333        127.169        129.969        126.000        123.000        123.000          5.891          0.274          0.131        108.530        307.804          2.109         22.294           1.346          2.109          0.213          1.000          0.955          1.000          0.940          0.897          0.500          0.101         87.667           0.034
           1988            337         61.402         62.164        126.889        129.789        126.000        123.000        123.000          6.038          0.267          0.132        110.564        307.405          2.251         23.680           1.428          2.251          0.217          1.000          0.952          1.000          1.000          0.952          0.500          0.102         88.282           0.035
           1988            338         61.254         62.025        126.637        129.602        126.000        123.000        123.000          5.032          4.261          0.133        112.690        307.011          2.347         20.512           1.387          2.347          0.221          1.000          0.924          1.000          1.000          0.924          0.500          0.104         88.897           0.035
           1988            339         61.091         61.867        126.365        129.402        126.000        123.000        123.000          5.728          0.256          0.135        114.983        306.623          2.518         24.309           1.426          2.518          0.225          1.000          0.950          1.000          1.000          0.950          0.500          0.105         89.511           0.035
           1988            340         60.928         61.711        126.089        129.192        126.000        123.000        123.000          5.744          0.251          0.136        117.392        306.240          2.640         24.683           1.425          2.640          0.230          1.000          0.950          1.000          1.000          0.950          0.500          0.106         90.124           0.035
           1988            341         60.785         61.573        125.830        128.978        126.000        123.000        123.000          5.152          0.246          0.138        119.800        305.862          2.643         22.929           1.402          2.643          0.235          1.000          0.935          1.000          1.000          0.935          0.500          0.108         90.737           0.035
           1988            342         60.685         61.476        125.615        128.769        126.000        123.000        123.000          3.775          0.241          0.139        122.318        305.490          2.757         16.810           1.289          2.757          0.240          1.000          0.859          1.000          1.000          0.859          0.500          0.109         91.349           0.036
           1988            343         61.611         61.958        125.633        128.590        126.000        123.000        123.000          3.222          3.222          0.141        124.904        305.123          2.831         14.925           1.228          2.831          0.245          1.000          0.818          1.000          1.000          0.818          0.500          0.111         89.144           0.035
           1988            344         61.481         61.935        125.583        128.421        126.000        123.000        123.000          4.704          4.278          0.142        127.208        304.763          2.554         21.099           1.359          2.554          0.250          1.000          0.906          1.000          1.000          0.906          0.500          0.112         87.053           0.034
           1988            345         68.817         71.534        132.035        129.081        126.000        123.000        123.000          4.877          4.526          0.143        130.136        304.408          3.182         23.132           1.382          3.182          0.254          1.000          0.922          1.000          1.000          0.922          0.500          0.114         84.988           0.033
           1988            346         67.314         68.686        133.056        129.783        126.000        123.000        123.000          5.648          2.028          0.144        133.016        304.059          3.140         26.829           1.417          3.140          0.260          1.000          0.944          1.000          1.000          0.944          0.500          0.116         83.726           0.033
           1988            347         69.153         74.704        134.963        130.850        126.000        123.000        123.000          4.336          4.201          0.145        135.725        303.717          2.975         21.774           1.324          2.975          0.266          1.000          0.905          1.000          0.975          0.883          0.500          0.117         81.768           0.032
           1988            348         67.336         72.650        135.055        131.790        126.000        123.000        123.000          4.791          2.307          0.146        139.800        303.381          4.347         20.595           1.100          4.347          0.271          1.000          0.934          1.000          0.785          0.733          0.500          0.120         80.473           0.032
           1988            349         67.328         70.521        135.433        131.957        126.000        123.000        123.000          4.862          1.033          0.148        142.978        303.054          3.458         18.071           0.910          3.458          0.280          1.000          0.940          1.000          0.645          0.606          0.500          0.122         79.806           0.031
           1988            350         67.328         69.049        135.442        132.045        126.018        123.004        123.001          4.750          0.794          0.149        146.080        302.734          3.387         23.892           1.240          3.387          0.286          1.000          0.929          1.000          0.890          0.827          0.500          0.124         79.730           0.031
           1988            351         67.377         68.045        135.262        132.083        126.037        123.010        123.003          3.330          0.669          0.151        149.500        302.421          3.712         18.826           1.244          3.712          0.292          1.000          0.842          1.000          0.985          0.829          0.500          0.126         80.059           0.031
           1988            352         69.183         68.879        135.155        132.093        126.052        123.019        123.006          1.982          1.982          0.153        154.058        302.115          4.857          8.482           0.706          4.857          0.299          1.000          0.692          1.000          0.680          0.470          0.500          0.128         78.219           0.031
           1988            353         71.241         74.765        138.317        132.734        126.193        123.053        123.015          2.174          2.174          0.155        157.125        301.819          3.375          9.862           0.764          3.375          0.308          1.000          0.723          1.000          0.705          0.510          0.500          0.130         76.437           0.030
           1988            354         68.856         74.659        139.587        133.495        126.463        123.135        123.039          4.755          4.453          0.156        160.682        301.529          3.872         28.134           1.381          3.872          0.314          1.000          0.921          1.000          1.000          0.921          0.500          0.132         74.711           0.029
           1988            355         67.292         72.503        139.434        134.072        126.795        123.267        123.085          5.059          2.088          0.158        163.999        301.248          3.638         30.140           1.395          3.638          0.321          1.000          0.930          1.000          1.000          0.930          0.500          0.134         73.614           0.029
           1988            356         67.263         70.304        138.895        134.425        127.133        123.440        123.156          5.629          1.024          0.159        167.130        300.973          3.459         32.519           1.410          3.459          0.328          1.000          0.940          1.000          1.000          0.940          0.500          0.136         73.173           0.029
           1988            357         67.288         68.775        138.137        134.557        127.428        123.638        123.252          4.936          0.789          0.161        171.008        300.705          4.213         30.572           1.388          4.213          0.334          1.000          0.925          1.000          1.000          0.925          0.500          0.138         73.288           0.029
           1988            358         67.157         67.815        137.270        134.492        127.652        123.841        123.370          5.010          0.667          0.163        174.368        300.446          3.702         32.018           1.395          3.702          0.342          1.000          0.930          1.000          1.000          0.930          0.500          0.140         73.890           0.029
           1988            359         66.700         67.320        136.513        134.301        127.793        124.031        123.502          4.939          0.588          0.165        178.424        300.194          4.404         32.036           1.390          4.404          0.349          1.000          0.927          1.000          1.000          0.927          0.500          0.143         74.490           0.029
           1988            360         66.243         66.897        135.847        134.023        127.851        124.195        123.641          5.132          0.532          0.168        181.970        299.950          3.904         34.425           1.404          3.904          0.357          1.000          0.936          1.000          1.000          0.936          0.500          0.145         75.091           0.030
           1988            361         65.814         66.513        135.258        133.692        127.832        124.322        123.777          5.226          0.489          0.170        185.767        299.714          4.161         35.579           1.408          4.161          0.364          1.000          0.939          1.000          1.000          0.939          0.500          0.147         75.691           0.030
           1988            362         69.397         69.890        135.263        133.397        127.754        124.409        123.903          3.914          3.914          0.173        189.742        299.486          4.347         28.518           1.333          4.347          0.372          1.000          0.888          1.000          1.000          0.888          0.500          0.149         73.989           0.029
           1988            363         67.200         68.065        135.175        133.139        127.644        124.456        124.014          5.298          3.213          0.174        193.243        299.267          3.880         38.938           1.420          3.880          0.379          1.000          0.947          1.000          1.000          0.947          0.500          0.152         72.935           0.029
           1988            364         66.646         67.240        134.888        132.877        127.503        124.465        124.104          4.974          0.877          0.176        197.357        299.055          4.500         37.188           1.405          4.500          0.386          1.000          0.936          1.000          1.000          0.936          0.500          0.154         72.456           0.029
           1988            365         66.077         66.598        134.679        132.642        127.343        124.441        124.172          4.527          0.716          0.178        202.023        298.851          5.061         35.395           1.385          5.061          0.395          1.000          0.924          1.000          1.000          0.924          0.500          0.157         72.483           0.029
           1988            366         65.531         66.170        134.334        132.455        127.177        124.388        124.215          4.373          0.621          0.181        207.348        298.658          5.729         35.626           1.381          5.729          0.404          1.000          0.921          1.000          1.000          0.921          0.500          0.160         72.989           0.029
           1989              1         65.306         66.032        134.140        132.364        127.015        124.313        124.235          5.512          0.556          0.207          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        578.995           0.207
           1989              2         65.138         65.901        133.932        132.291        126.870        124.225        124.233          3.765          3.108          0.207          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        578.995           0.207
