ApsimVersion = 6.1
Title = Continuous winter wheat at Xifeng
            day           year           date          event           flag           rain           w_ep          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)             es         runoff          drain         sw_dep          nh4()        tot_no3         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n          w_mat       n_stress       w_stress             eo
            120           1981     30/04/1981          0.000          0.000         32.300          0.379          0.243          0.243          0.250          0.255          0.260          0.265          0.270          0.280          0.280         29.164          0.000          0.000        796.907           17.9          548.1           81.3           35.6           33.5           43.9           54.7           52.1           81.4           82.2           83.5            0.0        11711.3          200.6           53.2            0.1            1.7          0.008            0.0         1813.1          44.30       1354.460           6.50              0          1.000          1.000        120.790
            151           1981     31/05/1981          0.000          0.000         20.100          0.830          0.224          0.234          0.245          0.253          0.259          0.265          0.270          0.280          0.280         25.441          0.000          0.000        790.736            0.9          562.7           80.3           53.3           34.1           43.2           54.0           51.6           80.5           82.2           83.6            0.0        11695.9          200.9           36.9            0.0            0.8          0.008          292.1         1856.7          38.04       1945.940           7.19              0          1.000          1.000        193.348
            173           1981     22/06/1981          2.000          2.000         40.400          0.491          0.272          0.282          0.268          0.254          0.258          0.264          0.270          0.280          0.280         18.288          0.263          0.000        812.095            0.9          566.8           49.2           76.2           46.5           43.5           53.8           51.4           80.5           82.1           83.6            0.2        11682.0          198.5           28.4            0.0            0.4          0.000          312.5         1878.2          34.24       2369.900           7.25            171          1.000          1.000        114.369
            181           1981     30/06/1981          0.000          0.000          9.000          0.000          0.250          0.253          0.258          0.260          0.261          0.265          0.270          0.280          0.280         16.981          0.000          0.000        804.114            1.7          571.1           57.2           70.2           46.8           44.8           54.3           51.6           80.5           82.1           83.6            0.0        11676.1          202.3           47.2            2.7           64.8          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         61.455
            212           1981     31/07/1981          0.000          0.000        114.600          0.000          0.241          0.247          0.259          0.268          0.270          0.270          0.270          0.280          0.280         50.939         23.762         35.545        808.468            1.2          563.0           32.0           53.3           68.5           53.6           54.3           53.2           82.3           82.6           83.3            1.0        11655.5          204.7           25.9            0.9           21.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        166.574
            243           1981     31/08/1981          0.000          1.000        228.400          0.000          0.291          0.275          0.270          0.270          0.270          0.271          0.271          0.281          0.282         43.305         92.273         75.291        825.998            1.3          527.7            7.2           27.0           62.5           62.4           58.3           55.4           86.0           85.0           84.0            1.9        11634.9          199.4           17.1            0.3            7.7          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        143.187
            264           1981     21/09/1981          0.000          3.000        101.300          0.000          0.249          0.253          0.262          0.270          0.270          0.270          0.270          0.280          0.280         29.037         19.831         66.330        812.101            1.3          491.1            4.7           13.5           42.7           55.5           58.2           56.9           88.7           86.7           84.3            1.1        11627.5          197.1           15.2            0.2            3.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         67.411
            273           1981     30/09/1981          0.000          0.000         24.500          0.047          0.263          0.267          0.273          0.273          0.272          0.272          0.271          0.281          0.280         12.685          1.020          0.550        822.298            7.4          516.8           22.5           18.8           43.7           55.7           58.6           57.3           89.0           86.9           84.3            0.1        11622.8          195.3           14.3            0.1            2.7          0.089            0.0           24.0           4.52        133.480           0.14              0          1.000          1.000         30.978
            304           1981     31/10/1981          0.000          0.000         11.800          2.674          0.232          0.240          0.254          0.264          0.270          0.270          0.270          0.280          0.280         24.777          0.000          3.342        803.305            3.1          501.4           19.7           15.2           37.6           53.9           58.1           56.9           88.8           86.9           84.3            0.0        11619.1          194.0           17.9            0.1            2.3          0.557            0.0          346.2          29.09        380.560           1.65              0          1.000          1.000         58.362
            334           1981     30/11/1981          0.000          0.000         21.200          0.948          0.243          0.247          0.256          0.265          0.270          0.270          0.270          0.280          0.280         16.499          0.000          0.000        807.058            2.6          498.1           15.4           18.1           35.7           53.8           58.1           56.9           88.8           86.9           84.3            0.0        11618.1          193.8           24.5            0.1            2.2          0.172            0.0          488.5          33.93        451.480           1.96              0          1.000          1.000         26.454
            365           1981     31/12/1981          0.000          0.000          0.400          0.000          0.231          0.237          0.249          0.259          0.267          0.270          0.270          0.280          0.280          8.227          0.000          0.000        799.231            2.5          498.2           17.9           17.9           35.3           52.7           57.5           56.9           88.8           86.9           84.3            0.0        11618.0          193.8           31.3            0.1            2.2          0.002            0.0          488.5          29.05        455.680           1.96              0          1.000          1.000         12.882
             31           1982     31/01/1982          0.000          0.000          1.600          0.002          0.227          0.232          0.242          0.254          0.263          0.269          0.270          0.280          0.280          8.092          0.000          0.000        792.737            2.4          498.5           20.3           18.1           35.1           51.7           56.5           56.8           88.8           86.9           84.3            0.0        11617.8          193.8           36.8            0.1            2.2          0.002            0.0          488.7          24.88        481.720           1.96              0          1.000          1.000         18.534
             59           1982     28/02/1982          0.000          0.000          5.700          0.001          0.224          0.231          0.242          0.252          0.261          0.267          0.270          0.280          0.280          8.025          0.000          0.000        790.411            2.4          498.6           20.5           18.9           35.3           51.4           56.1           56.4           88.8           86.9           84.3            0.0        11617.6          193.8           41.0            0.1            2.2          0.002            0.0          488.9          21.63        497.620           1.96              0          1.000          1.000         21.282
             90           1982     31/03/1982          0.000          0.000         28.500          0.054          0.248          0.251          0.256          0.256          0.260          0.266          0.270          0.280          0.280         17.719          0.000          0.000        801.138          100.8          500.6           15.8           23.4           37.6           51.9           55.9           56.0           88.8           86.9           84.3            0.0        11616.3          194.1           42.7            0.1            2.0          0.010            0.0          493.9          18.71        634.240           1.96              0          1.000          1.000         60.366
            120           1982     30/04/1982          0.000          0.000         18.500          2.624          0.252          0.254          0.251          0.254          0.260          0.267          0.270          0.280          0.280         16.465          0.000          0.000        800.550           19.7          583.1           79.9           40.5           38.7           51.7           55.9           56.2           88.9           86.9           84.3            0.0        11610.0          194.7           36.4            0.1            1.8          0.104            0.0          694.2          21.80        987.160           2.02              0          1.000          1.000        122.015
            151           1982     31/05/1982          0.000          0.000         35.700          8.755          0.251          0.253          0.248          0.253          0.259          0.265          0.270          0.280          0.280         29.144          0.000          0.000        798.350            1.1          602.8           68.8           65.3           44.3           52.7           56.0           55.8           88.6           86.9           84.3            0.1        11595.1          192.9           26.0            0.1            1.2          0.104          133.0         1156.2          24.59       1580.920           2.47              0          1.000          1.000        170.083
            181           1982     30/06/1982          0.000          0.000         17.100         11.916          0.217          0.227          0.236          0.245          0.254          0.260          0.269          0.279          0.280         23.685          0.000          0.000        779.849            1.0          601.5           68.2           67.0           46.1           52.2           54.9           54.4           87.5           86.8           84.3            0.0        11573.8          187.4           18.2            0.0            0.7          0.094          554.7         1665.0          21.16       2277.999           3.44              0          1.000          1.000        196.604
            185           1982     04/07/1982          2.000          2.000          0.000          0.474          0.212          0.224          0.236          0.245          0.253          0.260          0.269          0.279          0.280          1.216          0.000          0.000        778.159            1.0          602.5           69.7           66.3           46.2           52.3           54.9           54.4           87.6           86.8           84.3            0.0        11571.6          186.7           17.6            0.0            0.7          0.000          554.7         1667.1          20.84       2277.999           3.44            183          1.000          1.000         22.240
            212           1982     31/07/1982          0.000          0.000        110.300          0.000          0.279          0.294          0.286          0.279          0.269          0.261          0.268          0.279          0.280         26.012         33.720          0.000        828.727            1.1          612.9           23.9           76.8           78.2           62.5           58.4           54.6           87.5           86.6           84.3            0.6        11548.7          187.0           18.9            0.6           31.7          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        162.531
            243           1982     31/08/1982          0.000          1.000        109.400          0.000          0.281          0.285          0.278          0.275          0.274          0.272          0.271          0.281          0.280         54.340         15.759         37.052        830.976            1.2          597.5           15.2           48.9           80.5           68.7           62.0           58.4           90.2           88.4           85.2            1.1        11531.7          184.2           13.4            0.3           13.2          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        136.146
            264           1982     21/09/1982          0.000          3.000         41.500          0.000          0.242          0.248          0.259          0.268          0.270          0.270          0.270          0.280          0.280         30.824          0.869         31.632        809.150            1.2          581.1           16.0           35.5           71.4           69.1           63.3           59.2           91.4           89.4           85.8            0.6        11524.6          182.4           11.9            0.2            8.4          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         58.511
            273           1982     30/09/1982          0.000          0.000         16.700          0.000          0.251          0.255          0.264          0.269          0.270          0.270          0.270          0.280          0.280         12.456          0.201          0.010        813.183           14.6          599.1           30.5           37.6           72.5           69.4           63.4           59.2           91.4           89.4           85.8            0.0        11522.0          181.6           11.7            0.1            6.9          0.000            0.0            0.0           0.00        116.050           0.00              0          1.000          1.000         21.939
            304           1982     31/10/1982          0.000          0.000         21.800          6.273          0.248          0.251          0.254          0.262          0.269          0.270          0.270          0.280          0.280         22.096          0.000          0.000        806.613            2.0          575.3           26.1           34.5           58.0           67.7           63.2           59.2           91.4           89.4           85.8            0.0        11513.9          179.4           15.5            0.1            5.0          1.132            0.0          687.7          51.60        512.690           3.20              0          1.000          1.000         71.115
            334           1982     30/11/1982          0.000          0.000         13.900          1.606          0.252          0.254          0.256          0.261          0.268          0.270          0.270          0.280          0.280         11.417          0.000          0.000        807.491            1.8          566.3           21.1           34.2           54.6           67.5           62.9           59.3           91.4           89.4           85.8            0.0        11512.9          179.3           25.6            0.1            4.6          0.932            0.0          971.0          59.25        588.410           3.95              0          1.000          1.000         26.557
            365           1982     31/12/1982          0.000          0.000          0.000          0.000          0.236          0.241          0.251          0.260          0.267          0.270          0.270          0.280          0.280          6.284          0.000          0.000        801.206            1.8          566.3           24.4           32.6           53.7           67.1           62.7           59.3           91.4           89.4           85.8            0.0        11512.9          179.3           35.6            0.1            4.6          0.002            0.0          971.0          50.72        589.730           3.95              0          1.000          1.000         12.335
             31           1983     31/01/1983          0.000          0.000          1.000          0.000          0.228          0.233          0.246          0.256          0.264          0.270          0.270          0.280          0.280          6.860          0.000          0.000        795.346            1.8          566.4           27.7           31.7           53.0           66.1           62.0           59.2           91.4           89.4           85.8            0.0        11512.9          179.3           44.1            0.1            4.6          0.002            0.0          971.1          43.42        592.070           3.95              0          1.000          1.000         13.043
             59           1983     28/02/1983          0.000          0.000          2.500          0.000          0.231          0.228          0.240          0.252          0.261          0.268          0.270          0.280          0.280          7.676          0.000          0.000        790.170            1.7          566.5           31.2           31.5           52.0           64.9           61.3           58.9           91.4           89.4           85.8            0.0        11512.8          179.3           50.6            0.1            4.6          0.002            0.0          971.1          37.74        593.090           3.95              0          1.000          1.000         27.892
             90           1983     31/03/1983          0.000          0.000         22.900          0.027          0.242          0.246          0.250          0.253          0.259          0.266          0.270          0.280          0.280         16.379          0.000          0.000        796.664          100.1          568.2           25.5           37.4           54.8           64.9           60.8           58.3           91.4           89.4           85.8            0.0        11511.7          180.0           53.8            0.1            4.5          0.006            0.0          974.0          32.41        699.830           3.95              0          1.000          1.000         63.828
            120           1983     30/04/1983          0.000          0.000         65.300          0.941          0.249          0.254          0.266          0.270          0.270          0.270          0.270          0.281          0.281         38.225          1.452          6.757        814.588           20.2          644.6           63.7           56.2           64.4           68.3           64.1           59.8           92.0           89.8           86.2            0.4        11505.9          182.6           45.4            0.1            3.0          0.039            0.0         1054.0          30.15       1047.350           3.97              0          1.000          1.000        115.520
            151           1983     31/05/1983          0.000          0.000        141.500          2.543          0.264          0.267          0.270          0.272          0.274          0.276          0.275          0.287          0.287         39.942         13.669         67.958        831.976            1.1          620.7           13.4           41.9           73.9           72.7           69.3           65.3           98.6           95.2           90.5            1.9        11495.2          183.8           34.8            0.0            1.6          0.039           51.5         1220.7          27.98       1580.750           4.15              0          1.000          1.000        151.665
            181           1983     30/06/1983          0.000          0.000        117.400          2.295          0.252          0.257          0.269          0.271          0.273          0.275          0.274          0.285          0.286         47.608          3.987         69.746        825.741            0.9          571.6            5.4           19.0           54.0           66.1           68.6           66.7          101.4           97.8           92.5            1.3        11481.6          182.6           26.3            0.0            0.4          0.039          378.2         1382.6          24.08       2187.350           4.96              0          1.000          1.000        152.396
            190           1983     09/07/1983          2.000          2.000          2.700          0.807          0.241          0.248          0.260          0.269          0.270          0.270          0.270          0.280          0.280          8.156          0.000         10.073        809.405            0.9          565.9            7.8           19.8           52.7           65.5           67.7           65.4           99.9           96.2           90.9            0.0        11476.6          181.8           23.8            0.0            0.4          0.000          410.4         1417.3          23.13       2332.670           5.06            188          1.000          1.000         45.300
            212           1983     31/07/1983          0.000          0.000         53.100          0.000          0.262          0.265          0.272          0.272          0.272          0.271          0.271          0.280          0.280         37.258          0.858          3.329        821.060            1.4          573.0            9.9           22.0           53.6           65.5           68.1           65.9          100.4           96.5           91.1            0.1        11461.4          186.3           27.7            0.9           23.5          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        111.083
            243           1983     31/08/1983          0.000          1.000         61.200          0.000          0.245          0.250          0.261          0.269          0.270          0.270          0.270          0.280          0.280         39.422          8.377         23.615        810.845            1.2          567.3           11.9           21.5           48.6           61.7           66.5           65.9          101.6           97.6           91.9            0.5        11442.3          182.8           17.4            0.6           15.7          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        157.088
            264           1983     21/09/1983          0.000          3.000         77.800          0.000          0.325          0.285          0.273          0.272          0.271          0.271          0.270          0.280          0.280         33.942          8.577         15.122        831.005            1.3          561.9            8.1           21.4           47.3           59.8           65.7           66.0          102.5           98.5           92.6            0.3        11432.7          180.6           14.3            0.4           10.1          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         70.732
            273           1983     30/09/1983          0.000          0.000         46.700          0.000          0.259          0.264          0.273          0.277          0.278          0.279          0.275          0.285          0.285         19.334          6.383         18.414        833.574           14.3          567.6           16.0           19.8           42.1           55.6           64.5           67.4          105.6          101.5           95.0            0.5        11430.1          180.2           14.0            0.3            6.4          0.000            0.0            0.0           0.00        120.290           0.00              0          1.000          1.000         21.469
            304           1983     31/10/1983          0.000          0.000         66.700          2.062          0.239          0.250          0.264          0.270          0.270          0.270          0.270          0.281          0.281         37.736          1.629         46.778        812.068            3.3          531.5           10.3           16.0           31.3           49.5           58.9           63.5          104.5          101.9           95.6            0.6        11424.9          179.0           16.0            0.2            3.8          0.547            0.0          311.1          24.68        449.650           1.48              0          1.000          1.000         52.228
            334           1983     30/11/1983          0.000          0.000         10.900          3.462          0.226          0.236          0.251          0.262          0.270          0.270          0.270          0.280          0.280         18.151          0.000          0.950        800.406            2.2          512.1            8.9           11.2           20.4           47.9           58.7           63.5          104.4          101.8           95.4            0.0        11422.6          178.6           21.8            0.1            3.4          0.952            0.0          777.3          45.28        602.590           3.16              0          1.000          1.000         39.162
            365           1983     31/12/1983          0.000          0.000          2.400          0.339          0.236          0.238          0.244          0.255          0.264          0.270          0.270          0.280          0.280          6.527          0.000          0.000        795.940            2.1          512.2           10.0           11.8           21.2           46.7           57.5           63.4          104.4          101.8           95.4            0.0        11422.4          178.5           29.2            0.1            3.4          0.002            0.0          826.1          40.70        622.150           3.17              0          1.000          1.000         13.337
             31           1984     31/01/1984          0.000          0.000          6.800          0.000          0.245          0.248          0.248          0.254          0.261          0.268          0.270          0.280          0.280          4.207          0.000          0.000        798.533            2.1          512.3            9.0           13.0           22.1           46.7           57.0           63.0          104.4          101.8           95.4            0.0        11422.4          178.5           35.7            0.1            3.4          0.002            0.0          826.1          34.84        623.770           3.17              0          1.000          1.000          8.862
             60           1984     29/02/1984          0.000          0.000          2.100          0.000          0.228          0.236          0.246          0.254          0.261          0.267          0.270          0.280          0.280          7.129          0.000          0.000        793.503            2.1          512.3            9.8           12.5           22.0           46.7           57.0           62.8          104.4          101.8           95.4            0.0        11422.4          178.6           40.9            0.1            3.4          0.002            0.0          826.1          30.13        628.690           3.17              0          1.000          1.000         13.266
             91           1984     31/03/1984          0.000          0.000          5.300          0.112          0.221          0.229          0.241          0.251          0.259          0.266          0.270          0.280          0.280         10.315          0.000          0.000        788.376           91.4          523.5           21.4           12.9           22.3           46.3           56.6           62.5          104.4          101.8           95.4            0.0        11420.2          179.2           41.3            0.1            3.3          0.012            0.0          834.8          26.05        801.310           3.17              0          1.000          1.000         84.204
            121           1984     30/04/1984          0.000          0.000         39.100          0.755          0.239          0.245          0.254          0.258          0.262          0.267          0.270          0.280          0.280         26.852          0.000          0.000        799.869           15.4          601.1           78.2           29.8           25.2           46.7           57.0           62.6          104.4          101.8           95.4            0.0        11413.8          180.3           35.1            0.1            2.3          0.020            0.0          888.3          23.79       1165.270           3.20              0          1.000          1.000        108.159
            152           1984     31/05/1984          0.000          0.000         76.800          1.181          0.250          0.255          0.266          0.270          0.270          0.270          0.270          0.281          0.281         53.209          0.421          6.965        814.892            1.1          610.4           42.8           58.1           41.2           46.6           57.0           62.5          103.9          102.3           95.9            0.3        11402.6          180.0           27.2            0.0            0.8          0.020          149.0          970.9          20.92       1708.510           3.55              0          1.000          1.000        149.033
            182           1984     30/06/1984          0.000          0.000         82.100          1.280          0.248          0.254          0.266          0.270          0.271          0.272          0.272          0.282          0.283         35.802          5.372         36.983        817.556            1.0          587.0           18.2           43.8           56.9           49.7           53.7           59.5          103.1          103.8           98.3            1.0        11386.9          177.3           20.3            0.0            0.3          0.000          246.4         1041.6          18.00       2309.050           3.82            181          1.000          1.000        149.489
            183           1984     01/07/1984          2.000          2.000              ?              ?          0.248          0.254          0.266          0.270          0.271          0.272          0.272          0.282          0.283              ?              ?              ?        817.556            1.0          587.0           18.2           43.8           56.9           49.7           53.7           59.5          103.1          103.8           98.3              ?        11386.9          177.3           20.3            0.0            0.3          0.000          246.4         1041.6          18.00       2309.050           3.82            181              ?              ?              ?
            213           1984     31/07/1984          0.000          0.000        154.300          0.000          0.263          0.266          0.274          0.274          0.274          0.274          0.273          0.283          0.283         58.240         29.973         55.932        827.710            1.2          556.3            8.5           24.3           53.6           53.5           53.6           56.9          101.0          104.7          100.4            1.2        11369.8          180.6           21.8            0.4            8.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        131.262
            244           1984     31/08/1984          0.000          1.000         67.100          0.000          0.257          0.261          0.270          0.271          0.272          0.273          0.272          0.282          0.282         56.104          1.830         15.424        821.453            1.1          555.7           11.2           24.9           52.5           53.1           53.3           56.1          100.0          104.2          100.3            0.3        11348.5          175.7           13.6            0.1            3.1          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        173.799
            264           1984     20/09/1984          0.000          3.000         53.800          0.000          0.245          0.251          0.262          0.270          0.270          0.270          0.270          0.280          0.281         31.123          7.839         24.503        811.789            1.2          541.7           10.6           21.2           47.8           52.3           52.8           55.0           98.2          103.4          100.3            0.4        11340.5          173.4           11.8            0.1            2.0          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         69.044
            274           1984     30/09/1984          0.000          0.000         47.300          0.000          0.257          0.261          0.271          0.274          0.276          0.277          0.274          0.284          0.284         17.523          1.541         11.300        828.725           15.6          550.1           15.5           22.2           45.8           51.8           53.6           55.8           98.9          104.7          101.9            0.3        11338.1          172.7           11.4            0.1            1.5          0.000            0.0            0.0           0.00        119.580           0.00              0          1.000          1.000         21.720
            305           1984     31/10/1984          0.000          0.000         15.000          6.605          0.234          0.238          0.251          0.263          0.270          0.270          0.270          0.280          0.280         23.097          0.000         11.619        802.403            2.9          520.0           15.9           14.9           31.9           49.8           52.5           54.4           97.1          102.9          100.6            0.1        11331.9          171.0           15.2            0.1            1.3          1.044            0.0          627.9          48.31        441.660           2.98              0          1.000          1.000         66.166
            335           1984     30/11/1984          0.000          0.000          9.900          3.989          0.241          0.245          0.248          0.256          0.264          0.270          0.270          0.280          0.280          8.734          0.000          0.000        799.580            2.1          497.3            8.5           12.4           21.6           48.5           51.3           54.4           97.1          102.9          100.6            0.0        11330.3          170.8           26.4            0.1            1.3          1.244            0.0         1161.2          69.85        569.940           4.88              0          1.000          1.000         26.944
            366           1984     31/12/1984          0.000          0.000         14.200          0.070          0.257          0.259          0.263          0.264          0.267          0.270          0.270          0.280          0.280          2.120          0.000          0.000        811.589            2.1          497.4            5.8           13.2           22.8           48.8           51.9           54.4           97.1          102.9          100.6            0.0        11330.3          170.8           38.3            0.1            1.3          0.002            0.0         1172.7          60.29        573.480           4.88              0          1.000          1.000          5.041
             31           1985     31/01/1985          0.000          0.000          2.600          0.000          0.248          0.252          0.259          0.266          0.270          0.270          0.270          0.280          0.280          4.761          0.000          0.000        809.428            2.1          497.4            6.2           12.8           22.4           48.6           52.5           54.4           97.1          102.9          100.6            0.0        11330.3          170.8           48.5            0.1            1.3          0.002            0.0         1172.7          51.62        573.600           4.88              0          1.000          1.000          9.927
             59           1985     28/02/1985          0.000          0.000          1.700          0.003          0.230          0.236          0.248          0.259          0.267          0.270          0.270          0.280          0.280         12.665          0.000          0.000        798.461            2.0          497.6            8.6           12.3           22.4           47.5           51.9           54.4           97.1          102.9          100.6            0.0        11330.0          170.9           55.7            0.1            1.3          0.002            0.0         1173.1          44.87        603.120           4.88              0          1.000          1.000         26.408
             90           1985     31/03/1985          0.000          0.000          8.400          0.022          0.218          0.229          0.242          0.254          0.263          0.269          0.270          0.280          0.280         15.832          0.000          0.000        791.007           99.2          500.4           12.7           12.4           22.9           46.6           51.1           54.2           97.1          102.9          100.6            0.0        11329.2          171.6           60.5            0.1            1.3          0.005            0.0         1175.4          38.49        698.760           4.88              0          1.000          1.000         58.721
            120           1985     30/04/1985          0.000          0.000         25.700          1.174          0.229          0.237          0.248          0.255          0.262          0.268          0.270          0.280          0.280         20.344          0.000          0.000        795.188           10.2          590.6           88.2           25.1           25.0           46.8           50.9           53.9           97.1          102.9          100.6            0.0        11321.5          175.6           47.0            0.0            1.0          0.026            0.0         1245.1          35.01       1113.360           4.91              0          1.000          1.000        132.407
            151           1985     31/05/1985          0.000          0.000         92.900          1.601          0.256          0.260          0.271          0.274          0.276          0.277          0.275          0.285          0.285         43.689          0.886         12.929        828.983            0.9          589.2           24.2           53.8           51.8           48.9           52.1           54.7           96.9          104.2          102.4            0.8        11309.5          177.1           35.1            0.0            0.3          0.026          161.6         1349.1          30.81       1666.200           5.31              0          1.000          1.000        145.318
            181           1985     30/06/1985          0.000          0.000         80.200          2.258          0.319          0.305          0.289          0.283          0.279          0.276          0.272          0.282          0.281         29.927          8.342         19.947        848.708            0.8          575.6           13.3           45.4           60.9           52.3           52.0           53.5           94.4          102.3          101.3            0.5        11291.9          175.5           24.2            0.0            0.2          0.026          337.7         1452.9          26.51       2298.660           5.77            181          1.000          1.000        162.218
            183           1985     02/07/1985          2.000          2.000          0.100          0.000          0.270          0.287          0.286          0.285          0.282          0.280          0.275          0.283          0.282          2.606          0.000          1.801        844.402            0.8          574.4           12.6           41.9           60.4           53.1           52.6           54.1           95.0          102.8          101.8            0.1        11291.3          175.4           24.0            0.0            0.1          0.000          337.7         1452.9          26.38       2298.660           5.77            181          1.000          1.000          6.084
            212           1985     31/07/1985          0.000          0.000         82.300          0.000          0.260          0.264          0.271          0.273          0.274          0.274          0.272          0.282          0.281         60.238          5.426         37.447        823.592            1.2          560.9           15.9           34.2           59.2           53.3           51.4           52.3           92.5          100.9          101.4            0.7        11268.7          181.0           24.2            0.9           20.5          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        194.227
            243           1985     31/08/1985          0.000          1.000         64.100          0.000          0.250          0.257          0.269          0.272          0.273          0.274          0.272          0.283          0.283         45.640          2.949         17.414        821.688            1.3          559.2           14.5           32.3           59.4           54.7           52.0           52.2           91.9          100.5          101.7            0.4        11246.8          176.8           14.8            0.4            9.4          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        145.339
            264           1985     21/09/1985          0.000          3.000        138.000          0.000          0.253          0.258          0.269          0.273          0.275          0.277          0.276          0.287          0.288         34.067         20.733         73.951        830.937            1.3          508.2            3.0           13.8           41.6           50.9           53.1           53.3           90.8           99.2          102.4            1.3        11240.9          175.6           13.3            0.2            4.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         46.841
            273           1985     30/09/1985          0.000          0.000          1.000          0.000          0.240          0.247          0.259          0.269          0.270          0.270          0.270          0.280          0.280          7.974          0.000         15.027        808.936           12.7          517.6           23.7           14.6           40.6           50.2           52.1           51.9           88.8           96.5           99.3            0.1        11237.9          174.7           12.8            0.2            4.3          0.080            0.0           18.4           3.98        121.630           0.11              0          1.000          1.000         33.025
