ApsimVersion = 6.0
Title = Rice Simulation
           Date           ancr           anlv           anso    cover_green      cover_tot      crop_type        cropsta            dae           dtga            dvr            dvs            eff           etae            etd           etrd           fnlv            gcr         height             hu         ldstrs         lestrs         lrstrs           nacr           nflv           pcew   plant_status           rlai         rnstrs           ssga         tnsoil            trc           wagt           wlvd           wlvg            wso            wst            zrt
     30/12/1990         10.580          6.473          0.002          0.147          0.345           rice              4             77         58.500          0.013          0.767          0.402          2.367          9.469          7.101          0.040         23.666        500.000         13.630          1.000          0.298          0.590          0.197          1.549          1.000          alive          0.317          1.000          0.000         26.533          1.735        365.032          5.800        160.223          0.127        198.881          0.330
     31/12/1990         10.721          6.473          0.013          0.152          0.345           rice              4             78         58.445          0.014          0.781          0.394          2.325          9.300          6.975          0.040         22.108        500.000         14.468          1.000          0.298          0.574          0.141          1.579          1.000          alive          0.329          1.000          0.000         26.539          1.761        381.020          6.802        163.700          0.765        209.753          0.340
     01/01/1991         10.922          6.493          0.036          0.157          0.345           rice              4             79         62.142          0.014          0.795          0.394          2.407          9.626          7.220          0.039         23.698        500.000         14.468          1.000          0.297          0.561          0.202          1.595          1.000          alive          0.341          1.000          0.000         26.598          1.886        398.477          7.912        167.178          2.061        221.325          0.350
     02/01/1991         11.123          6.499          0.072          0.162          0.345           rice              4             80         66.386          0.015          0.810          0.394          2.533         10.132          7.599          0.038         25.241        500.000         15.098          1.000          0.296          0.548          0.201          1.575          1.000          alive          0.354          1.000          0.000         26.595          2.055        417.407          9.136        170.606          4.116        233.549          0.360
     03/01/1991         11.296          6.494          0.120          0.168          0.345           rice              4             81         67.621          0.014          0.825          0.387          2.598         10.391          7.794          0.037         24.657        500.000         14.609          1.000          0.294          0.535          0.173          1.557          1.000          alive          0.367          1.000          0.000         26.588          2.183        436.241         10.481        173.552          6.835        245.373          0.370
     04/01/1991         11.508          6.486          0.184          0.173          0.345           rice              4             82         70.821          0.014          0.838          0.387          2.721         10.885          8.164          0.037         26.302        500.000         14.024          0.996          0.291          0.523          0.212          1.546          1.000          alive          0.379          1.000          0.000         26.606          2.366        456.685         12.561        175.775         10.495        257.854          0.380
     05/01/1991         11.649          6.462          0.255          0.180          0.345           rice              4             83         64.215          0.018          0.856          0.411          1.522          6.089          4.567          0.037         24.250        500.000         17.815          0.972          0.287          0.511          0.141          1.573          1.000          alive          0.396          1.000          0.000         26.580          1.367        475.845         18.470        173.580         14.563        269.232          0.390
     06/01/1991         12.274          6.528          0.415          0.184          0.345           rice              4             84         91.908          0.010          0.866          0.472          1.535          6.139          4.604          0.036         42.900        500.000         10.250          1.000          0.345          0.676          0.625          1.515          1.000          alive          0.408          1.000          0.000         26.647          1.435        511.734         15.181        183.068         23.699        289.786          0.400
     07/01/1991         12.668          6.521          0.585          0.190          0.345           rice              4             85         91.745          0.013          0.879          0.452          1.743          6.970          5.228          0.035         41.536        500.000         12.750          1.000          0.323          0.611          0.393          1.492          1.000          alive          0.422          1.000          0.000         26.233          1.675        546.554         17.008        186.831         33.409        309.305          0.400
     08/01/1991         13.086          6.513          0.780          0.196          0.345           rice              4             86         94.960          0.013          0.892          0.442          1.909          7.635          5.726          0.034         42.454        500.000         13.470          1.000          0.315          0.593          0.419          1.475          1.000          alive          0.437          1.000          0.000         26.047          1.895        582.581         18.962        190.117         44.547        328.956          0.400
     09/01/1991         13.421          6.505          0.976          0.203          0.345           rice              4             87         91.070          0.014          0.906          0.416          1.899          7.597          5.698          0.034         38.226        500.000         14.118          1.000          0.305          0.573          0.335          1.468          1.000          alive          0.453          1.000          0.000         25.830          1.950        615.459         21.044        192.291         55.761        346.363          0.400
     10/01/1991         13.724          6.496          1.176          0.209          0.345           rice              4             88         88.595          0.014          0.920          0.402          2.007          8.028          6.021          0.034         34.937        500.000         14.377          1.000          0.296          0.553          0.303          1.469          1.000          alive          0.470          1.000          0.000         25.691          2.131        645.964         23.251        193.522         67.188        362.003          0.400
     11/01/1991         14.087          6.487          1.405          0.215          0.345           rice              4             89         94.027          0.013          0.933          0.389          2.544         10.176          7.632          0.033         36.063        500.000         13.123          1.000          0.286          0.532          0.363          1.472          1.000          alive          0.485          1.000          0.000         25.583          2.793        677.968         25.576        194.259         80.267        377.866          0.400
     12/01/1991         14.696          6.477          1.751          0.235          0.345           rice              4             90        115.662          0.015          0.948          0.396          2.090          8.359          6.270          0.033         46.683        500.000         14.826          1.000          0.820          1.000          0.609          1.474          1.000          alive          0.535          1.000          0.000         25.353          2.363        722.996         28.004        195.437        100.071        399.483          0.400
     13/01/1991         15.508          6.467          2.238          0.253          0.345           rice              4             91        139.461          0.014          0.962          0.412          2.174          8.697          6.522          0.033         60.368        500.000         14.474          1.000          0.738          1.000          0.748          1.477          1.000          alive          0.583          1.000          0.000         24.960          2.693        781.510         30.553        196.545        127.866        426.546          0.400
     14/01/1991         16.200          6.456          2.733          0.269          0.345           rice              4             92        136.832          0.013          0.975          0.394          2.188          8.750          6.563          0.033         56.966        500.000         12.883          1.000          0.657          1.000          0.627          1.488          1.000          alive          0.625          1.000          0.000         24.479          2.937        837.052         33.223        196.393        156.155        451.281          0.400
     15/01/1991         16.960          6.445          3.293          0.287          0.345           rice              4             93        144.927          0.015          0.990          0.401          1.892          7.569          5.676          0.033         60.307        500.000         15.274          1.000          0.625          1.000          0.687          1.509          1.000          alive          0.676          1.000          0.000         24.136          2.708        896.305         35.985        195.412        188.146        476.763          0.400
     16/01/1991         18.184          6.434          4.098          0.304          0.345           rice              4             94        179.290          0.014          1.004          0.432          1.949          7.795          5.847          0.033         80.475        500.000         14.381          1.000          0.600          1.000          1.119          0.887          1.000          alive          0.726          1.000          0.000         23.744          2.995        976.197         38.843        193.507        234.174        509.673          0.400
     17/01/1991         19.146          6.422          4.892          0.246          0.345           rice              4             95        155.387          0.034          1.039          0.422          1.756          7.026          5.269          0.034         74.582        500.000         15.701          1.000          0.575          1.000          0.858          1.135          1.000          alive          0.566          1.000          0.000         22.930          2.878       1040.586         41.759        190.591        279.561        528.675          0.400
     18/01/1991         19.974          6.410          5.691          0.231          0.345           rice              4             96        141.506          0.032          1.071          0.425          1.872          7.488          5.616          0.034         67.397        500.000         14.810          1.000          0.551          1.000          0.724          1.222          1.000          alive          0.525          1.000          0.000         22.382          2.443       1098.225         44.741        187.609        325.197        540.678          0.400
     19/01/1991         20.777          6.398          6.494          0.221          0.345           rice              4             97        133.270          0.032          1.103          0.418          1.847          7.386          5.540          0.035         61.852        500.000         14.536          1.000          0.531          1.000          0.698          1.280          1.000          alive          0.500          1.000          0.000         21.973          2.247       1150.859         47.776        184.574        371.080        547.430          0.400
     20/01/1991         21.539          6.385          7.256          0.214          0.345           rice              4             98        122.442          0.034          1.137          0.407          1.864          7.457          5.593          0.035         54.071        500.000         15.573          1.000          0.512          0.972          0.663          1.326          1.000          alive          0.482          1.000          0.000         21.593          2.169       1196.315         50.861        181.489        414.624        549.342          0.400
     21/01/1991         22.274          6.373          7.991          0.208          0.345           rice              4             99        110.085          0.037          1.174          0.418          1.477          5.907          4.430          0.036         48.104        500.000         16.949          1.000          0.494          0.946          0.639          1.366          1.000          alive          0.467          1.000          0.000         21.251          1.660       1236.455         53.996        178.354        456.634        547.471          0.400
     22/01/1991         23.011          6.360          8.727          0.203          0.345           rice              4            100        103.517          0.036          1.209          0.417          1.408          5.632          4.224          0.036         44.406        500.000         16.338          1.000          0.480          0.925          0.640          1.402          1.000          alive          0.453          1.000          0.000         20.934          1.536       1273.571         57.188        175.162        498.703        542.518          0.400
     23/01/1991         23.510          6.347          9.226          0.198          0.345           rice              4            101         69.415          0.039          1.249          0.435          0.780          3.119          2.340          0.037         28.518        500.000         18.000          1.000          0.469          0.910          0.434          1.438          1.000          alive          0.442          1.000          0.000         20.614          0.828       1295.481         60.426        171.924        527.220        535.911          0.400
     24/01/1991         24.097          6.334          9.814          0.194          0.345           rice              4            102         82.120          0.039          1.288          0.423          1.067          4.266          3.200          0.038         33.566        500.000         17.891          1.000          0.463          0.904          0.511          1.472          1.000          alive          0.430          1.000          0.000         20.494          1.105       1323.101         63.718        168.632        560.786        529.964          0.400
     25/01/1991         24.945          6.321         10.661          0.189          0.345           rice              4            103        113.506          0.035          1.323          0.421          1.924          7.696          5.772          0.038         48.425        500.000         16.147          1.000          0.453          0.889          0.737          1.507          1.000          alive          0.420          1.000          0.000         20.289          1.945       1366.174         67.056        165.294        609.211        524.613          0.400
     26/01/1991         25.794          6.307         11.511          0.185          0.345           rice              4            104        111.449          0.034          1.357          0.436          1.777          7.106          5.330          0.039         48.551        500.000         15.447          1.000          0.438          0.868          0.739          1.541          1.000          alive          0.409          1.000          0.000         19.848          1.754       1409.908         70.425        161.925        657.762        519.796          0.400
     27/01/1991         26.662          6.294         12.378          0.181          0.345           rice              4            105        112.674          0.031          1.388          0.446          1.848          7.393          5.545          0.040         49.580        500.000         14.250          1.000          0.424          0.850          0.754          1.576          1.000          alive          0.399          1.000          0.000         19.392          1.782       1455.153         73.817        158.533        707.342        515.461          0.400
     28/01/1991         27.499          6.280         13.216          0.177          0.345           rice              4            106        108.750          0.029          1.417          0.448          1.767          7.068          5.301          0.040         47.862        500.000         13.500          1.000          0.410          0.832          0.728          1.612          1.000          alive          0.390          1.000          0.000         18.908          1.665       1499.113         77.219        155.131        755.204        511.559          0.400
     29/01/1991         28.312          6.266         14.028          0.173          0.345           rice              4            107        105.031          0.027          1.444          0.461          1.595          6.381          4.786          0.041         46.422        500.000         12.250          1.000          0.397          0.815          0.706          1.649          1.000          alive          0.380          1.000          0.000         18.438          1.468       1542.024         80.625        151.725        801.626        508.048          0.400
     30/01/1991         29.096          6.253         14.813          0.169          0.345           rice              4            108        102.867          0.028          1.473          0.441          1.847          7.389          5.542          0.042         44.816        500.000         13.011          1.000          0.386          0.786          0.682          1.687          1.000          alive          0.371          1.000          0.000         17.976          1.661       1583.680         84.024        148.326        846.442        504.888          0.400
     31/01/1991         29.818          6.239         15.534          0.165          0.345           rice              4            109         97.837          0.032          1.505          0.428          1.936          7.744          5.808          0.043         41.242        500.000         14.723          1.000          0.374          0.758          0.628          1.725          1.000          alive          0.362          1.000          0.000         17.528          1.700       1622.078         87.417        144.933        887.684        502.043          0.400
     01/02/1991         30.534          6.226         16.251          0.162          0.345           rice              4            110         95.981          0.031          1.536          0.437          1.884          7.536          5.652          0.044         40.935        500.000         14.212          1.000          0.363          0.731          0.623          1.766          1.000          alive          0.353          1.000          0.000         17.126          1.616       1660.452         90.810        141.540        928.619        499.483          0.400
     02/02/1991         31.170          6.212         16.887          0.158          0.345           rice              4            111         88.470          0.029          1.565          0.416          2.008          8.032          6.024          0.045         36.326        500.000         13.314          1.000          0.353          0.706          0.553          1.808          1.000          alive          0.344          1.000          0.000         16.723          1.682       1694.475         94.197        138.153        964.945        497.180          0.400
     03/02/1991         31.720          6.199         17.437          0.154          0.345           rice              4            112         82.467          0.028          1.593          0.394          2.475          9.898          7.424          0.046         31.460        500.000         13.033          1.000          0.342          0.681          0.479          1.851          1.000          alive          0.335          1.000          0.000         16.389          2.023       1723.861         97.570        134.780        996.405        495.106          0.400
     04/02/1991         32.210          6.185         17.927          0.151          0.345           rice              4            113         77.849          0.027          1.620          0.381          2.760         11.038          8.279          0.047         27.969        500.000         12.231          1.000          0.330          0.652          0.426          1.896          1.000          alive          0.326          1.000          0.000         16.127          2.201       1749.964        100.924        131.426       1024.374        493.240          0.400
     05/02/1991         32.648          6.172         18.365          0.147          0.345           rice              4            114         73.534          0.028          1.648          0.378          2.665         10.660          7.995          0.048         25.037        500.000         13.003          1.000          0.317          0.623          0.381          1.944          1.000          alive          0.317          1.000          0.000         15.915          2.073       1773.322        104.341        128.009       1049.411        491.561          0.400
     06/02/1991         33.109          6.157         18.825          0.143          0.345           rice              4            115         68.996          0.033          1.681          0.410          1.718          6.871          5.153          0.049         26.311        500.000         15.054          1.000          0.306          0.597          0.400          1.996          1.000          alive          0.309          1.000          0.000         15.742          1.302       1798.121        107.851        124.499       1075.722        490.049          0.400
     07/02/1991         33.588          6.143         19.305          0.139          0.345           rice              4            116         71.911          0.033          1.714          0.406          2.073          8.292          6.219          0.051         27.398        500.000         15.125          1.000          0.298          0.579          0.417          2.052          1.000          alive          0.299          1.000          0.000         15.545          1.529       1824.158        111.469        120.881       1103.119        488.689          0.400
     08/02/1991         34.064          6.128         19.781          0.135          0.345           rice              4            117         70.068          0.033          1.747          0.412          1.945          7.781          5.836          0.052         27.225        500.000         15.085          1.000          0.289          0.559          0.414          2.113          1.000          alive          0.290          1.000          0.000         15.325          1.394       1850.159        115.181        117.169       1130.344        487.464          0.400
     09/02/1991         34.657          6.113         20.374          0.131          0.345           rice              4            118         84.584          0.030          1.777          0.405          2.225          8.901          6.676          0.054         33.889        500.000         13.779          1.000          0.810          1.000          0.516          2.179          1.000          alive          0.281          1.000          0.000         15.072          1.547       1882.946        118.973        113.377       1164.234        486.362          0.400
     10/02/1991         35.284          6.098         21.001          0.127          0.345           rice              4            119         85.938          0.034          1.811          0.430          1.880          7.518          5.639          0.056         35.797        500.000         15.617          1.000          0.749          1.000          0.545          2.250          1.000          alive          0.271          1.000          0.000         14.777          1.265       1917.752        122.813        109.537       1200.031        485.371          0.400
     11/02/1991         35.889          6.082         21.605          0.122          0.345           rice              4            120         82.056          0.030          1.841          0.432          1.783          7.130          5.348          0.058         34.557        500.000         13.609          1.000          0.683          1.000          0.526          2.327          1.000          alive          0.261          1.000          0.000         14.487          1.161       1951.417        126.709        105.641       1234.588        484.478          0.400
     12/02/1991         36.460          6.066         22.177          0.118          0.345           rice              4            121         78.591          0.030          1.871          0.424          1.826          7.305          5.479          0.060         32.648        500.000         13.647          1.000          0.648          1.000          0.497          2.411          1.000          alive          0.252          1.000          0.000         14.235          1.148       1983.261        130.624        101.726       1267.237        483.675          0.400
     13/02/1991         36.978          6.051         22.695          0.114          0.345           rice              4            122         73.637          0.027          1.898          0.404          2.225          8.900          6.675          0.062         29.612        500.000         12.385          1.000          0.632          1.000          0.451          2.501          1.000          alive          0.242          1.000          0.000         14.022          1.349       2012.151        134.545         97.805       1296.849        482.952          0.400
     14/02/1991         37.435          6.035         23.152          0.110          0.345           rice              4            123         69.043          0.028          1.926          0.387          2.541         10.165          7.624          0.064         26.123        500.000         12.765          1.000          0.617          1.000          0.398          2.597          1.000          alive          0.232          1.000          0.000         13.863          1.484       2037.623        138.447         93.903       1322.972        482.301          0.400
     15/02/1991         37.834          6.020         23.550          0.105          0.345           rice              4            124         55.493          0.031          1.957          0.449          1.114          4.456          3.342          0.067         22.756        500.000         14.250          1.000          0.601          1.000          0.346          2.702          1.000          alive          0.223          1.000          0.000         13.761          0.625       2059.793        142.325         90.025       1345.728        481.716          0.400
     16/02/1991         38.377          6.004         24.093          0.101          0.345           rice              4            125         71.517          0.024          1.981          0.459          1.589          6.356          4.767          0.070         31.022        500.000         11.000          1.000          0.592          1.000          0.472          2.814          1.000          alive          0.213          1.000          0.000         13.715          0.857       2090.288        146.182         86.168       1376.750        481.189          0.400
     17/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          0.000          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.711          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.551          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          8.199          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          6.831          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.944          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.541          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.138          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          6.298          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.334          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.138          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.533          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          8.069          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.734          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          8.835          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.939          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          9.053          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.146          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          6.006          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.357          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.916          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.569          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     01/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.602          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.782          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     02/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.871          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.987          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     03/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          6.241          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.182          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     04/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          6.889          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.371          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     05/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.148          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.557          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     06/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.450          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     07/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.054          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.951          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     08/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          7.982          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.159          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     09/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.307          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.372          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     10/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.907          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.589          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     11/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.625          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.806          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     12/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.464          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.016          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     13/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.808          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.213          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     14/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.424          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.401          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     15/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.995          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.583          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     16/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.764          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.764          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     17/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.819          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.948          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.010          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         11.137          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.804          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         11.330          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.445          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         11.522          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.207          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         11.709          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          3.805          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         11.887          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.924          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.035          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.771          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.165          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          5.114          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.293          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          2.683          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.427          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.680          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.568          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.442          0.000          4.931          0.000          0.073          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         12.714          0.000          0.000          0.000          0.000          0.000          0.000          0.000
