Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1-15)(1),no3(1-15)(2),no3(1-15)(3),no3(1-15)(4),no3(1-15)(5),no3(1-15)(6),no3(1-15)(7),no3(1-15)(8),no3(1-15)(9),no3(1-15)(10),no3(1-15)(11),no3(1-15)(12),no3(1-15)(13),no3(1-15)(14),no3(1-15)(15),nh4(1-15)(1),nh4(1-15)(2),nh4(1-15)(3),nh4(1-15)(4),nh4(1-15)(5),nh4(1-15)(6),nh4(1-15)(7),nh4(1-15)(8),nh4(1-15)(9),nh4(1-15)(10),nh4(1-15)(11),nh4(1-15)(12),nh4(1-15)(13),nh4(1-15)(14),nh4(1-15)(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1997,9,261,18,10.000000,0.067945,0.132266,0.182266,0.175309,0.178606,0.199665,0.172738,0.167936,0.183430,0.214480,0.241501,0.261255,0.271562,0.284528,0.284933,0.285130,0.285555,0.272932,0.261116,0.249452,0.249967,0.251896,0.263112,0.288476,0.303917,0.306503,0.307461,0.307782,0.151370,0.468472,0.817941,1.736510,3.612258,1.811977,0.861715,0.373702,0.208282,0.000142,0.000110,0.000053,0.000016,0.000035,0.000052,0.128305,0.204622,0.450866,0.876337,0.687887,0.000000,0.006542,0.000000,0.000000,0.000000,0.000011,0.000003,0.000000,0.000001,0.000001,8.598528,1.443896,2.348017,0.006547,45.682018,105.698563,244.605621,9.029386,1.012983,2.351288,0.003271,54.318943,95.841156,0.000000,1.552141,2.176600,0.339724,1.322665,3.645330,7.012361,13.395466,19.966471,17.273849,16.793588,27.514558,42.896084,48.300197,52.250982,54.312485,56.905501,56.986556,57.026079,57.110971,54.586356,52.223198,49.890389,37.495057,75.568807,131.556009,144.237825,151.958296,153.251609,153.730583,76.945538,0.362408,0.000000,0.008967,2.899366,0.000000,0.000143,-0.000003,-0.000005,166.299988,154.163666,100.343185,53.820465,1.334305,-0.000444,-0.000625,1.756565,16.822247,2.370906,7935.089844,0.000090,0.275748,0.000000,0.000000,382.404877,61.647232,7471.844727,0.000000,0.141059,12.222632,566.912903,0.107191,0.179358,0.000000,0.000000,?,1.673389,6.909946,0.000000,0.000000,0.000000,0.000000,33.649261,-0.016962,-2.723590,4.378379,1.889426,5.282868,202.415405,1162.584473,24.763561,26.966276,4.988554,0.756990,-4.682947
1997,10,276,3,10.000000,0.064158,0.104115,0.185118,0.210785,0.226459,0.230948,0.187377,0.168021,0.183431,0.214481,0.241501,0.261255,0.271563,0.284527,0.284932,0.285131,0.285553,0.272932,0.261116,0.249454,0.249967,0.251899,0.263181,0.288538,0.303806,0.306359,0.307350,0.307678,0.185101,0.457709,1.245069,1.728033,2.116129,0.964108,0.773586,0.374789,0.212466,0.000159,0.000114,0.000053,0.000016,0.000033,0.000050,0.152316,0.202982,0.409285,0.796107,0.740932,0.000000,0.009249,0.000000,0.000000,0.000000,0.000015,0.000005,0.000001,0.000002,0.000002,6.696149,1.361057,2.301622,0.009256,53.574978,110.299294,244.605652,7.082942,0.974207,2.306247,0.004624,62.943832,96.581764,34.000000,1.320174,24.478989,0.320789,1.041149,3.702358,8.431407,16.984437,23.094837,18.737705,16.802098,27.514576,42.896240,48.300152,52.251020,54.312647,56.905423,56.986480,57.026164,57.110685,54.586406,52.223270,49.890778,37.495121,75.569788,131.590719,144.268952,151.903117,153.179280,153.675190,76.919504,23.162819,0.000000,0.130979,54.061783,0.000000,1.466694,-0.000045,-0.000075,200.299988,178.808945,123.505989,55.302929,2.806778,-0.000489,-0.000700,1.887544,13.671448,2.325109,7931.963867,0.001324,0.356180,0.000000,0.000000,383.357483,60.385208,7472.223145,0.015821,3.294878,10.428075,484.207214,0.092300,0.740953,0.000000,0.000000,?,3.068507,6.746934,0.000000,0.000000,0.000000,0.000000,36.692921,0.108755,-2.888346,4.321288,1.807667,4.885307,201.416809,1162.738892,20.495194,12.459223,4.128499,0.772195,-4.693729
1997,10,288,15,10.000000,0.060284,0.075216,0.162447,0.168463,0.179987,0.201200,0.187301,0.168095,0.183431,0.214482,0.241501,0.261255,0.271564,0.284527,0.284932,0.285131,0.285552,0.272932,0.261117,0.249455,0.249968,0.251902,0.263237,0.288270,0.303383,0.306247,0.307263,0.307596,0.242034,0.445408,1.345179,2.002037,2.312144,0.696458,0.695441,0.375104,0.215501,0.000159,0.000111,0.000050,0.000015,0.000032,0.000048,0.141077,0.194352,0.362111,0.777333,0.830649,0.000000,0.020551,0.000000,0.000000,0.000000,0.000017,0.000006,0.000001,0.000002,0.000003,7.043260,1.286260,2.305522,0.020559,44.660049,107.324226,244.605667,7.390981,0.938484,2.315798,0.010275,54.025112,96.585510,12.599999,11.063504,20.709911,0.301422,0.752164,3.248932,6.738532,13.499037,20.119963,18.730123,16.809465,27.514618,42.896364,48.300117,52.251051,54.312776,56.905361,56.986419,57.026231,57.110457,54.586445,52.223327,49.891087,37.495177,75.570598,131.618453,144.134935,151.691404,153.123467,153.631497,76.898995,9.542137,0.000000,0.100211,49.618767,0.000000,0.019536,-0.000036,-0.000060,212.899979,200.660873,133.048126,67.612709,2.820467,-0.000525,-0.000760,1.987754,13.756073,2.340069,7931.812988,0.001018,0.356787,0.000000,0.000000,383.929138,59.240986,7472.547363,0.000088,3.073403,8.868717,412.428528,0.079175,2.395713,0.000000,0.000000,?,5.761799,6.619939,0.000000,0.000000,0.000000,0.000000,39.317276,0.321507,-2.958829,4.805373,1.751756,4.557237,200.570816,1162.867188,29.710277,17.128214,3.712953,0.783222,-5.030653
1997,10,289,16,10.000000,0.059159,0.070312,0.154282,0.168427,0.179981,0.201021,0.187296,0.168101,0.183431,0.214482,0.241501,0.261255,0.271564,0.284527,0.284932,0.285131,0.285552,0.272932,0.261117,0.249456,0.249968,0.251902,0.263241,0.288265,0.303349,0.306237,0.307256,0.307589,0.249333,0.425868,1.245593,1.813191,1.980199,0.532423,0.579452,0.374624,0.215679,0.000153,0.000111,0.000050,0.000015,0.000032,0.000048,0.141667,0.195262,0.339761,0.745374,0.814686,0.000000,0.022159,0.000000,0.000000,0.000000,0.000012,0.000005,0.000001,0.000002,0.000002,6.246607,1.169963,2.236750,0.022165,44.422310,107.306458,244.605667,6.536333,0.880182,2.247829,0.011080,53.787090,96.585846,0.000000,1.431755,1.693896,0.295793,0.703119,3.085638,6.737061,13.498552,20.102149,18.729556,16.810074,27.514622,42.896374,48.300114,52.251053,54.312786,56.905356,56.986414,57.026236,57.110438,54.586448,52.223332,49.891112,37.495182,75.570666,131.620612,144.132435,151.674687,153.118602,153.627879,76.897298,0.220142,0.000000,0.008175,4.563263,0.000000,0.000064,-0.000003,-0.000005,212.899979,200.917526,133.268265,67.649216,2.820519,-0.000528,-0.000765,1.995929,12.578620,2.272889,7932.636719,0.000083,0.356648,0.000000,0.000000,383.902588,61.319458,7472.564453,0.000000,0.181181,11.039131,458.731323,0.087663,0.155780,0.000000,0.000000,?,1.725955,6.395947,0.000000,0.000000,0.000000,0.000000,39.460964,0.338480,-2.960560,4.394052,1.693626,5.024800,200.459106,1162.870117,26.913678,14.669717,3.093782,0.783872,-5.049614
1997,10,300,27,10.000000,0.055646,0.059728,0.073653,0.150732,0.167229,0.193609,0.186714,0.168167,0.183431,0.214482,0.241500,0.261255,0.271565,0.284526,0.284932,0.285131,0.285551,0.272932,0.261117,0.249457,0.249968,0.251905,0.263287,0.287528,0.302677,0.306129,0.307176,0.307515,0.317461,0.488705,0.888804,2.400498,1.956854,0.259255,0.422449,0.363334,0.217274,0.000247,0.000117,0.000053,0.000016,0.000033,0.000050,0.143905,0.188888,0.254526,0.460136,0.803496,0.000000,0.031635,0.000000,0.000000,0.000000,0.000064,0.000022,0.000004,0.000007,0.000008,6.311577,1.003363,1.850951,0.031667,40.280891,106.513687,244.605682,6.522801,0.792080,1.866768,0.015818,49.616570,96.563576,0.000000,1.996133,3.998256,0.278232,0.597276,1.473066,6.029270,12.542168,19.360879,18.671354,16.816728,27.514684,42.896488,48.300082,52.251081,54.312904,56.905299,56.986358,57.026297,57.110230,54.586484,52.223386,49.891394,37.495236,75.571429,131.643615,143.763911,151.338665,153.064525,153.588248,76.878757,1.921414,0.000000,0.088198,57.162529,0.000000,0.000507,-0.000033,-0.000055,212.899979,205.814972,135.189682,70.625229,2.820997,-0.000561,-0.000820,2.084127,12.125730,1.895826,7930.955566,0.000900,0.351915,0.000000,0.000000,384.133850,59.984573,7472.815430,0.000000,1.900450,11.067719,460.160736,0.087924,0.491779,0.000000,0.000000,?,2.487829,6.291586,0.000000,0.000000,0.000000,0.000000,40.898682,0.548846,-2.985602,4.747753,1.315287,4.778574,199.455276,1162.916382,39.814069,15.602200,2.262552,0.789665,-5.754248
1997,11,314,10,10.000000,0.112063,0.071493,0.102880,0.119631,0.135307,0.158386,0.177167,0.168087,0.183355,0.214455,0.241468,0.261227,0.271525,0.284475,0.284873,0.285063,0.285467,0.272840,0.261049,0.249408,0.249906,0.251830,0.262769,0.281739,0.297626,0.305523,0.307068,0.307421,0.251067,0.439308,1.054277,2.163491,2.704553,0.344475,0.471310,0.350415,0.217703,0.000221,0.000128,0.000056,0.000017,0.000034,0.000051,0.118159,0.170646,0.243823,0.413808,0.755923,0.015549,0.040587,0.000000,0.000000,0.000000,0.000035,0.000011,0.000002,0.000003,0.000003,6.957171,1.039713,1.717908,0.040605,34.104630,102.014030,244.566589,7.192826,0.803994,1.738201,0.020294,42.962990,96.061455,22.000004,21.797672,34.121975,0.560313,0.714925,2.057595,4.785248,10.147995,15.838552,17.716727,16.808744,27.503251,42.891093,48.293512,52.245335,54.305045,56.894944,56.974508,57.012560,57.093499,54.567995,52.209871,49.881509,37.485895,75.549039,131.384648,140.869479,148.812981,152.761323,153.533899,76.855361,13.151903,0.000000,0.107839,74.284859,0.000000,-0.000293,-0.000041,-0.000067,234.899963,241.069672,148.341599,92.727966,2.820522,-0.000602,-0.000886,2.191965,12.307311,1.771691,7931.354492,0.001105,0.346251,0.000000,0.000000,385.251312,58.800789,7473.222168,0.000000,3.792879,7.620733,317.515900,0.061529,2.645291,0.000000,0.000000,?,5.558414,6.158637,0.000000,0.000000,0.000000,0.000000,43.912212,0.883186,-2.904704,4.809660,1.198410,4.461900,199.208237,1163.102783,45.211676,26.651104,2.660257,0.791553,-11.840893
1997,11,315,11,11.000000,0.213857,0.125328,0.102717,0.117547,0.132555,0.155899,0.176050,0.168068,0.183343,0.214451,0.241462,0.261222,0.271519,0.284467,0.284864,0.285052,0.285455,0.272826,0.261039,0.249400,0.249897,0.251819,0.262705,0.281364,0.297151,0.305403,0.307058,0.307415,0.308758,0.483594,1.031511,2.146382,2.719299,0.350120,0.478151,0.349586,0.217698,0.000216,0.000129,0.000057,0.000017,0.000035,0.000051,0.108557,0.173257,0.244990,0.408116,0.708970,0.015265,0.039923,0.000000,0.000000,0.000000,0.000031,0.000010,0.000001,0.000002,0.000002,7.039664,1.045715,1.659155,0.039939,34.610268,101.649208,244.560471,7.278739,0.806575,1.679116,0.019962,43.412743,96.000839,3.600000,1.321467,2.288504,1.069283,1.253278,2.054335,4.701865,9.941651,15.589855,17.604951,16.806769,27.501412,42.890183,48.292442,52.244399,54.303773,56.893357,56.972717,57.010489,57.091032,54.565229,52.207835,49.879994,37.484504,75.545675,131.352314,140.681901,148.575322,152.701453,153.528910,76.853666,2.551351,0.000000,0.007519,5.483766,0.000000,-0.000159,-0.000002,-0.000004,3.600000,3.749734,2.551351,1.198383,-0.000203,-0.000002,-0.000004,0.007519,12.394864,1.712278,7931.349609,0.000077,-0.000213,0.000000,0.000000,385.185364,58.827377,7473.227539,0.000000,0.131374,7.653229,319.140625,0.061834,0.003017,0.000000,0.000000,?,5.568497,6.148861,0.000000,0.000000,0.000000,0.000000,44.018574,0.891382,-2.899007,4.876678,1.171243,4.472636,199.111511,1163.103882,45.649592,27.352587,2.716005,0.791589,-0.536865
1997,11,330,26,11.000000,0.053571,0.055550,0.060356,0.100943,0.123629,0.147796,0.159727,0.167800,0.183181,0.214388,0.241388,0.261157,0.271431,0.284355,0.284736,0.284906,0.285280,0.272631,0.260895,0.249293,0.249766,0.251661,0.261896,0.278122,0.292831,0.302257,0.306839,0.307303,0.393477,0.583717,0.932241,1.902907,2.713078,0.459938,0.525314,0.340912,0.218409,0.000241,0.000123,0.000053,0.000015,0.000032,0.000048,0.116956,0.165237,0.247085,0.388850,0.572405,0.017310,0.025419,0.000000,0.000000,0.000000,0.000047,0.000015,0.000002,0.000004,0.000004,6.985358,1.084937,1.507843,0.025442,30.119946,99.148170,244.474686,7.248015,0.822219,1.520553,0.012710,38.106300,95.121071,1.000000,10.249963,16.522717,0.267857,0.555502,1.207122,4.037700,9.272177,14.779588,15.972707,16.779956,27.477085,42.877678,48.277670,52.231416,54.286122,56.871020,56.947298,56.981157,57.056034,54.526243,52.179085,49.858555,37.464836,75.498343,130.948248,139.061143,146.415703,151.128685,153.419448,76.825723,3.807852,0.000000,0.109744,102.229591,0.000000,-0.004827,-0.000038,-0.000060,4.600000,17.034939,6.359204,10.675736,-0.005110,-0.000040,-0.000064,0.117262,12.358409,1.546337,7932.439941,0.001130,-0.002259,0.000000,0.000000,385.380890,59.923023,7473.230469,0.000000,0.174723,9.013233,387.140930,0.074507,0.096811,0.000000,0.000000,?,5.555256,6.002189,0.000000,0.000000,0.000000,0.000000,44.075981,0.910160,-2.851790,4.716702,1.108930,4.773488,199.071152,1163.105347,47.128492,29.260425,3.288823,0.794879,-6.608112
1997,12,344,10,11.000000,0.055357,0.058553,0.063318,0.079209,0.122835,0.147746,0.151049,0.167587,0.183060,0.214339,0.241329,0.261105,0.271359,0.284263,0.284630,0.284783,0.285133,0.272470,0.260776,0.249203,0.249655,0.251530,0.261345,0.276687,0.291112,0.298203,0.306552,0.307172,0.442095,0.659556,1.104746,1.575147,2.685543,0.568218,0.532070,0.335166,0.218483,0.000185,0.000128,0.000054,0.000014,0.000031,0.000046,0.094751,0.170005,0.253826,0.379538,0.569512,0.021003,0.022656,0.000000,0.000000,0.000000,0.000006,0.000001,0.000000,0.000000,0.000000,7.035305,1.085968,1.488635,0.022659,29.284307,98.230171,244.404129,7.301340,0.819869,1.499963,0.011328,36.836765,94.637894,2.200000,5.233349,7.823503,0.276785,0.585526,1.266368,3.168349,9.212642,14.774638,15.104917,16.758702,27.459019,42.867713,48.265798,52.220922,54.271875,56.852512,56.925927,56.956602,57.026667,54.493996,52.155107,49.840517,37.448293,75.458918,130.672667,138.343606,145.555873,149.101657,153.276206,76.792951,3.030922,0.000000,0.096659,93.695152,0.000000,-0.002694,-0.000033,-0.000054,6.800000,25.208183,9.390127,15.818059,-0.007623,-0.000073,-0.000117,0.213919,12.394467,1.523848,7933.710938,0.001001,-0.002080,0.000000,0.000000,385.500793,61.073288,7473.217285,0.000000,0.063775,11.472107,510.084625,0.096986,0.000000,0.000000,0.000000,?,5.309369,5.870442,0.000000,0.000000,0.000000,0.000000,44.107239,0.910202,-2.830797,4.676725,1.087957,5.055748,199.040588,1163.105591,49.715089,29.150626,3.522497,0.795670,-10.806272
1997,12,359,25,11.000000,0.056249,0.061088,0.080018,0.113556,0.123250,0.147744,0.148465,0.167419,0.182968,0.214298,0.241280,0.261061,0.271299,0.284183,0.284535,0.284674,0.285001,0.272326,0.260670,0.249124,0.249558,0.251415,0.260899,0.275675,0.289814,0.293748,0.306193,0.307001,0.288037,0.455169,0.915860,2.128353,2.680013,0.676485,0.526799,0.331368,0.219481,0.000163,0.000116,0.000048,0.000012,0.000028,0.000042,0.120574,0.168089,0.240421,0.443489,0.713123,0.025554,0.021372,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,7.143917,1.077869,1.711250,0.021373,31.052881,97.936035,244.343384,7.407317,0.814412,1.721936,0.010686,38.476143,94.469948,15.400000,11.012820,18.321920,0.281247,0.610883,1.600359,4.542224,9.243776,14.774391,14.846522,16.741925,27.445198,42.859565,48.255995,52.212151,54.259799,56.836505,56.906927,56.934778,57.000243,54.465176,52.133955,49.824763,37.433734,75.424488,130.449546,137.837320,144.906807,146.874144,153.096569,76.750218,6.932634,0.000000,0.096350,102.378899,0.000000,-0.000892,-0.000030,-0.000045,22.199999,43.097603,16.322760,26.774843,-0.008437,-0.000103,-0.000162,0.310268,12.479331,1.744056,7937.150879,0.001002,0.001572,0.000000,0.000000,387.422760,62.066406,7473.438477,0.000000,1.826108,10.155382,465.238220,0.088850,0.000000,0.000000,0.000000,?,5.028630,5.728633,0.000000,0.000000,0.000000,0.000000,45.932331,0.910195,-2.826481,4.680757,1.210281,5.040571,200.293915,1163.310303,46.857056,28.992624,3.548302,0.799707,-14.748558
1998,1,9,9,11.000000,0.260633,0.252227,0.235601,0.111360,0.123092,0.147743,0.147876,0.167273,0.182886,0.214259,0.241233,0.261018,0.271240,0.284103,0.284440,0.284566,0.284870,0.272183,0.260565,0.249046,0.249463,0.251304,0.260510,0.274881,0.288807,0.291478,0.305814,0.306804,0.182322,0.502926,1.226512,1.920623,2.682529,0.778015,0.524239,0.328300,0.220536,0.000140,0.000104,0.000043,0.000011,0.000025,0.000038,0.078088,0.172923,0.343665,0.500024,0.743725,0.030436,0.020966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.292927,1.073267,1.868861,0.020966,36.998081,97.845459,244.283585,7.555047,0.811095,1.879344,0.010483,44.391899,94.405853,12.799999,2.937700,7.427219,1.303166,2.522266,4.712013,4.454407,9.231924,14.774305,14.787637,16.727291,27.432916,42.851826,48.246622,52.203670,54.248021,56.820630,56.887958,56.913113,56.974066,54.436638,52.113060,49.809246,37.419493,75.391135,130.254926,137.440548,144.403308,145.738817,152.906954,76.701011,5.944269,0.000000,0.088201,100.799644,0.000000,-0.000181,-0.000030,-0.000045,34.999996,52.652294,22.267029,30.385265,-0.008598,-0.000133,-0.000207,0.398467,12.613836,1.898911,7939.539062,0.000922,0.009006,0.000000,0.000000,388.196259,63.338974,7473.490723,0.000000,0.451860,12.026909,563.067688,0.106504,0.000000,0.000000,0.000000,?,4.710735,5.591050,0.000000,0.000000,0.000000,0.000000,46.393951,0.910184,-2.825767,4.726559,1.342608,5.316243,200.781387,1163.368530,43.117357,29.057101,3.545120,0.803910,-17.337049
1998,1,24,24,11.000000,0.210258,0.098766,0.069471,0.108835,0.123161,0.147741,0.147771,0.167164,0.182822,0.214227,0.241194,0.260982,0.271190,0.284034,0.284356,0.284470,0.284754,0.272057,0.260473,0.248978,0.249380,0.251207,0.260196,0.274288,0.288039,0.290147,0.305452,0.306592,0.452033,0.531770,0.994694,2.112398,2.700146,0.873262,0.525500,0.326192,0.221880,0.000149,0.000103,0.000042,0.000010,0.000024,0.000037,0.115067,0.176001,0.243663,0.471763,0.832479,0.036045,0.020729,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,7.664303,1.073773,1.875018,0.020731,31.792992,97.810394,244.231644,7.927053,0.810971,1.885383,0.010364,39.181549,94.373703,3.400000,5.196333,11.131511,1.051290,0.987659,1.389423,4.353385,9.237090,14.774144,14.777113,16.716437,27.423333,42.845374,48.238739,52.196459,54.237920,56.806775,56.871117,56.893929,56.950748,54.411362,52.094664,49.795656,37.407003,75.362136,130.098063,137.144027,144.019636,145.073440,152.725800,76.648064,6.119535,0.000000,0.079947,98.592880,0.000000,-0.000034,-0.000030,-0.000044,38.399998,63.148632,28.386566,34.762062,-0.008629,-0.000163,-0.000250,0.478415,12.976830,1.903724,7943.689453,0.000840,0.019991,0.000000,0.000000,390.654053,64.471474,7473.684570,0.000000,0.885742,14.011491,673.535095,0.126028,0.000000,0.000000,0.000000,?,4.142598,5.456669,0.000000,0.000000,0.000000,0.000000,47.291428,0.910178,-2.825665,4.990943,1.283987,5.474272,202.624008,1163.546021,48.523124,29.231562,3.556174,0.809092,-19.175787
1998,2,39,8,11.000000,0.108786,0.188243,0.208137,0.211729,0.144703,0.147743,0.147751,0.167085,0.182773,0.214201,0.241161,0.260953,0.271148,0.283976,0.284284,0.284388,0.284655,0.271951,0.260395,0.248920,0.249309,0.251125,0.259955,0.273856,0.287491,0.289385,0.305112,0.306375,0.117527,0.493780,0.877838,2.747030,3.281189,0.964369,0.529858,0.325037,0.223549,0.000153,0.000094,0.000038,0.000010,0.000023,0.000035,0.096278,0.195102,0.401179,0.875139,0.875156,0.041750,0.020632,0.000000,0.000000,0.000000,0.000017,0.000005,0.000000,0.000001,0.000001,8.481733,1.078644,2.484604,0.020640,40.685272,97.789963,244.188202,8.746662,0.813668,2.494920,0.010316,48.072796,94.352150,21.000002,2.610193,12.390270,0.543929,1.882435,4.162733,8.469171,10.852741,14.774262,14.775052,16.708543,27.415970,42.840108,48.232264,52.190513,54.229649,56.795117,56.856786,56.877675,56.930945,54.390223,52.079088,49.784049,37.396323,75.337537,129.977680,136.928009,143.745384,144.692508,152.556033,76.593713,10.380336,0.000000,0.072118,97.795464,0.000000,-0.000003,-0.000023,-0.000030,59.399994,76.589478,38.766899,37.822559,-0.008631,-0.000185,-0.000280,0.550533,13.791147,2.512419,7948.156250,0.000762,0.034236,0.000000,0.000000,392.653168,65.287567,7473.913086,0.000000,1.625979,17.353842,845.470825,0.155571,0.000000,0.000000,0.000000,?,3.443992,5.329648,0.000000,0.000000,0.000000,0.000000,48.894810,0.927622,-2.825653,5.329905,1.859417,5.417561,203.989838,1163.751831,32.435636,30.233736,3.586165,0.815397,-20.473885
1998,2,54,23,11.000000,0.054797,0.057807,0.065997,0.110328,0.124550,0.147747,0.147746,0.167025,0.182733,0.214178,0.241133,0.260927,0.271112,0.283924,0.284219,0.284315,0.284565,0.271856,0.260325,0.248868,0.249245,0.251052,0.259753,0.273502,0.287036,0.288752,0.304041,0.306141,0.370926,0.565716,0.979021,2.427763,3.448523,1.080675,0.537504,0.324702,0.225456,0.000122,0.000087,0.000035,0.000008,0.000021,0.000032,0.119701,0.170701,0.254042,0.468111,0.526975,0.046337,0.020591,0.000000,0.000000,0.000000,0.000003,0.000001,0.000000,0.000000,0.000000,8.872624,1.087828,1.585867,0.020592,30.701109,97.775124,244.149704,9.141376,0.819032,1.596162,0.010296,38.088387,94.335388,1.400000,8.565860,15.570341,0.273984,0.578072,1.319943,4.413125,9.341271,14.774714,14.774556,16.702493,27.410016,42.835602,48.226688,52.185349,54.222445,56.784731,56.843839,56.863026,56.913012,54.371267,52.065089,49.773594,37.386679,75.315464,129.876252,136.750793,143.517924,144.375944,152.020494,76.535250,4.732222,0.000000,0.064910,86.507545,0.000000,0.000002,-0.000023,-0.000030,60.799995,89.491585,43.499130,45.992439,-0.008629,-0.000207,-0.000310,0.615441,14.177752,1.613413,7949.876953,0.000689,0.052030,0.000000,0.000000,394.133972,65.830215,7474.120605,0.000000,1.733756,18.497711,906.293701,0.165781,0.000000,0.000000,0.000000,?,3.126238,5.202651,0.000000,0.000000,0.000000,0.000000,50.444031,1.026471,-2.825745,5.492934,1.188213,5.301969,204.924454,1163.929199,55.012334,36.917064,3.638037,0.822531,-21.964085
1998,2,55,24,11.000000,0.054417,0.057056,0.063873,0.108934,0.124547,0.147747,0.147746,0.167025,0.182733,0.214178,0.241133,0.260927,0.271112,0.283924,0.284219,0.284315,0.284565,0.271856,0.260325,0.248868,0.249244,0.251052,0.259753,0.273502,0.287036,0.288767,0.304027,0.306121,0.381906,0.577822,0.976401,2.399213,3.453590,1.088360,0.538142,0.324741,0.225615,0.000121,0.000087,0.000035,0.000008,0.000021,0.000032,0.120103,0.170668,0.254337,0.467186,0.525554,0.046568,0.020596,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,8.877292,1.088663,1.584416,0.020597,30.593277,97.775146,244.149704,9.146363,0.819548,1.594714,0.010298,37.980560,94.335388,0.000000,0.186221,0.304085,0.272086,0.570562,1.277463,4.357371,9.341054,14.774742,14.774565,16.702485,27.410016,42.835604,48.226686,52.185349,54.222454,56.784728,56.843834,56.863030,56.912997,54.371279,52.065093,49.773604,37.386673,75.315459,129.876273,136.750797,143.517924,144.383641,152.013620,76.530335,0.107908,0.000000,0.004059,6.418589,0.000000,0.000000,-0.000001,-0.000002,60.799995,89.599495,43.607037,45.992439,-0.008629,-0.000209,-0.000312,0.619500,14.184562,1.617351,8001.985352,0.000043,0.053356,0.000000,0.000000,394.155212,117.907921,7474.121582,0.000000,0.010789,49.502594,1684.827515,0.286067,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.445545,1.027989,-2.825738,5.486539,1.187479,17.546061,204.925858,1163.929321,55.061021,36.972164,3.642356,0.823112,-21.964159
1998,3,70,11,11.000000,0.053079,0.054696,0.058421,0.084779,0.124129,0.147751,0.147747,0.167024,0.182733,0.214178,0.241133,0.260927,0.271113,0.283923,0.284219,0.284315,0.284564,0.271857,0.260326,0.248869,0.249244,0.251051,0.259753,0.273502,0.287036,0.288990,0.303829,0.305845,0.475279,0.704151,1.113227,1.942264,3.495392,1.201320,0.549497,0.325377,0.227711,0.000131,0.000090,0.000036,0.000009,0.000021,0.000032,0.119738,0.174596,0.262800,0.451899,0.518194,0.050026,0.020705,0.000000,0.000000,0.000000,0.000007,0.000002,0.000000,0.000001,0.000001,8.931633,1.102761,1.577253,0.020708,29.456701,97.775505,244.149719,9.206382,0.827968,1.587605,0.010352,36.844048,94.335365,1.200000,0.000000,2.370902,0.265394,0.546957,1.168427,3.391166,9.309655,14.775102,14.774691,16.702355,27.410023,42.835640,48.226664,52.185353,54.222591,56.784682,56.843761,56.863086,56.912773,54.371464,52.065155,49.773753,37.386585,75.315388,129.876597,136.750865,143.517967,144.494802,151.914428,76.461150,2.337563,0.000000,0.056683,87.444969,0.000000,0.000000,-0.000023,-0.000030,61.999996,91.937065,45.944599,45.992439,-0.008629,-0.000231,-0.000342,0.676182,14.312945,1.644951,8001.986328,0.000605,0.075250,0.000000,0.000000,394.464661,117.439392,7474.123047,0.000000,0.156540,49.502594,1684.827515,0.286067,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.468552,1.051099,-2.825582,5.400052,1.181764,17.499802,204.946915,1163.931641,57.274220,37.545880,3.719176,0.830757,-21.965172
