Summary_file = output\dingxi_w.sum
Title = Continuous spring wheat at Dingxi
       day      year           date          event           flag           rain           w_ep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)             es         runoff          drain         sw_dep          nh4()        tot_no3             no3(1)             no3(2)             no3(3)             no3(4)             no3(5)             no3(6)             no3(7)             no3(8)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n     w_mat       n_stress       w_stress             eo
        59      1985     28/02/1985          0.000          1.000          0.000          0.000              0.114              0.166              0.182              0.187              0.186              0.180              0.174              0.176          5.178          0.000          0.000        352.060          2.780        495.719             33.926             31.111             60.371            134.404            125.395             60.624             26.795             23.095          0.000       9203.414        521.739        102.872          0.626         49.620          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         35.427
        90      1985     31/03/1985          0.000          0.000          4.700          0.000              0.091              0.159              0.178              0.184              0.184              0.180              0.176              0.177          9.324          0.000          0.000        347.436         32.547        496.254             36.299             30.694             59.032            132.268            124.497             62.356             27.773             23.336          0.000       9203.409        521.718        104.820          0.564         44.658          0.000          0.000          0.000          0.000        109.730          0.000         0          1.000          1.000         53.350
       120      1985     30/04/1985          0.000          0.000         23.800         12.130              0.111              0.133              0.167              0.182              0.183              0.181              0.178              0.179         17.282          0.000          0.000        341.823        118.339        493.531             48.095             25.715             49.444            130.730            123.737             63.584             28.623             23.603          0.000       9202.421        518.426        102.424          0.504         39.897          0.868          0.000        721.853         51.532        420.880          3.013         0          1.000          0.838        126.424
       151      1985     31/05/1985          0.000          0.000         84.800         38.731              0.245              0.245              0.142              0.150              0.177              0.180              0.179              0.181         25.570          0.000          0.000        362.322          4.250        568.834             45.493            112.334             53.864            120.099            119.476             64.299             29.382             23.887          0.000       9199.548        510.439        100.399          0.177         14.001          1.442          0.000       3500.684        126.967        946.720          5.830         0          1.000          0.700        141.698
       181      1985     30/06/1985          0.000          0.000         51.300         53.176              0.243              0.175              0.148              0.134              0.148              0.168              0.179              0.182         28.261          0.000          0.000        332.186          1.313        527.500             31.857             90.976             70.008            114.619            106.476             60.065             29.367             24.130          0.017       9196.851        502.752        110.805          0.071          5.636          1.315        541.316       7220.840        151.904       1499.131         10.121         0          1.000          0.970        130.247
       212      1985     31/07/1985          2.000          0.000         55.600         48.503              0.142              0.135              0.132              0.119              0.128              0.149              0.168              0.181         48.023          0.000          0.000        291.260          0.677        468.526             22.096             78.152             67.671            103.648             92.637             52.838             27.428             24.056          0.000       9192.995        492.624        107.628          0.011          0.836          0.002       4256.480       9761.991        130.696       1665.798         16.571       210          1.000          0.878        160.381
       212      1985     31/07/1985          2.000          0.000          0.000          0.000              0.122              0.135              0.132              0.119              0.128              0.149              0.168              0.181          2.041          0.000          0.000        289.219          0.599        468.624             22.182             78.142             67.664            103.674             92.650             52.836             27.427             24.047          0.000       9193.153        494.381        299.041          3.090        266.528          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000          6.933
       243      1985     31/08/1985          0.000          0.000        116.900          0.000              0.255              0.255              0.248              0.126              0.129              0.150              0.168              0.179         54.132          0.285          0.000        351.702          1.548        472.072              9.066             59.515             98.194            108.181             93.111             52.795             27.378             23.832          0.032       9195.688        532.316        212.336          1.142         98.487          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        141.525
       273      1985     30/09/1985          0.000          0.000         70.500          0.000              0.220              0.228              0.231              0.222              0.148              0.151              0.167              0.178         47.783          0.630          0.000        373.789          2.471        479.179             12.891             34.318             69.430            152.234            106.389             52.902             27.318             23.697          0.112       9194.629        537.061        159.978          0.692         59.698          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         86.389
       304      1985     31/10/1985          0.000          0.000         35.200          0.000              0.208              0.222              0.228              0.220              0.178              0.155              0.167              0.177         28.944          0.000          0.000        380.045          2.677        485.721             14.189             31.112             63.101            144.097            126.890             55.439             27.294             23.599          0.003       9193.210        534.143        135.317          0.553         47.707          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         57.869
       334      1985     30/11/1985          0.000          0.000          0.000          0.000              0.169              0.195              0.207              0.206              0.191              0.165              0.168              0.176         11.059          0.000          0.000        368.986          2.797        487.965             19.794             29.022             57.613            133.554            134.988             62.025             27.438             23.531          0.000       9192.806        532.788        130.543          0.553         47.707          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         33.798
       365      1985     31/12/1985          0.000          0.000          1.700          0.000              0.158              0.181              0.196              0.198              0.191              0.173              0.170              0.176          7.049          0.000          0.000        363.636          2.811        488.349             23.083             27.963             54.532            127.898            134.485             68.701             28.174             23.513          0.000       9192.794        532.748        130.410          0.553         47.707          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         14.829
        31      1986     31/01/1986          0.000          0.000          0.100          0.000              0.132              0.172              0.188              0.193              0.189              0.178              0.172              0.176          5.951          0.000          0.000        357.785          2.816        488.473             25.573             27.271             52.496            124.264            132.725             73.134             29.419             23.592          0.000       9192.794        532.746        130.403          0.553         47.707          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         15.230
        59      1986     28/02/1986          0.000          1.000          0.500          0.000              0.110              0.165              0.183              0.189              0.188              0.180              0.175              0.177          5.101          0.000          0.000        353.185          2.726        488.787             27.621             26.859             51.138            121.848            131.264             75.617             30.680             23.761          0.000       9192.777        532.690        130.218          0.553         47.707          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         31.814
        90      1986     31/03/1986          0.000          0.000          9.600          0.000              0.112              0.159              0.179              0.185              0.186              0.181              0.177              0.178         11.464          0.000          0.000        351.320         27.994        494.016             34.005             26.898             50.118            119.730            129.871             77.363             32.002             24.030          0.000       9192.747        532.646        131.643          0.490         42.290          0.000          0.000          0.000          0.000        110.070          0.000         0          1.000          1.000         63.541
       120      1986     30/04/1986          0.000          0.000         12.600          4.212              0.119              0.138              0.174              0.183              0.184              0.182              0.179              0.180         13.185          0.000          0.000        346.523        136.872        485.277             35.975             20.999             45.433            118.184            128.735             78.483             33.130             24.338          0.000       9192.716        532.702        132.267          0.470         40.584          0.604          0.000        377.231         30.542        332.390          1.691         0          1.000          0.922         97.279
       151      1986     31/05/1986          0.000          0.000         80.300         36.572              0.217              0.225              0.164              0.163              0.181              0.182              0.180              0.182         24.381          0.000          0.000        365.870         19.228        555.651             58.892             78.668             47.033            108.713            124.323             79.218             34.131             24.672          0.000       9191.341        529.905        119.204          0.224         19.355          1.599          0.000       2741.405        106.117        859.310          5.245         0          1.000          0.714        141.473
       181      1986     30/06/1986          0.000          0.000         76.300         59.773              0.211              0.220              0.159              0.141              0.151              0.173              0.180              0.183         36.932          0.000          0.000        345.466          1.912        534.856             30.475             89.591             62.195            104.996            112.579             75.484             34.564             24.973          0.000       9187.760        518.036         98.984          0.055          4.711          1.303          0.000       6567.768        147.152       1426.850          8.845         0          1.000          0.959        128.935
       212      1986     31/07/1986          0.000          0.000         84.600         62.235              0.184              0.164              0.168              0.158              0.141              0.159              0.173              0.183         37.092          1.488          0.000        329.251          1.358        475.216             21.256             50.702             63.259            107.356            105.606             68.841             33.150             25.046          0.179       9182.060        497.383         79.137          0.012          1.028          0.622       4195.923       9668.972        125.974       1672.903         15.926         0          1.000          1.000        151.522
       216      1986     04/08/1986          2.000          0.000         34.400          2.542              0.265              0.262              0.172              0.157              0.141              0.159              0.173              0.183          4.324          0.000          0.000        356.785          1.494        473.688             10.938             59.723             64.506            106.498            105.358             68.550             33.085             25.031          0.000       9181.328        494.760         77.079          0.010          0.867          0.002       4195.923       9701.733        124.094       1672.903         16.175       214          1.000          1.000         15.400
       243      1986     31/08/1986          0.000          0.000         60.100          0.000              0.236              0.240              0.238              0.179              0.145              0.159              0.172              0.182         43.791          2.688          0.000        370.406          2.302        487.766             15.848             44.397             74.722            118.117            108.291             68.450             33.021             24.920          0.026       9176.473        491.668         81.284          2.018        175.528          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        140.546
       273      1986     30/09/1986          0.000          0.000          6.800          0.000              0.189              0.204              0.208              0.194              0.157              0.160              0.172              0.181         16.805          0.000          0.000        360.401          2.513        500.629             25.073             41.855             66.464            124.665            116.041             68.723             32.962             24.846          0.000       9171.077        475.008         62.099          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        112.717
       304      1986     31/10/1986          0.000          0.000          8.600          0.000              0.169              0.188              0.195              0.190              0.167              0.162              0.172              0.180         14.449          0.000          0.000        354.552          2.582        507.895             30.897             41.054             63.513            121.986            122.648             70.063             32.943             24.791          0.000       9168.292        465.461         55.950          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         68.208
       334      1986     30/11/1986          0.000          0.000          4.600          0.000              0.154              0.176              0.187              0.185              0.172              0.165              0.172              0.179          9.093          0.000          0.000        350.059          2.533        509.742             34.448             39.303             61.261            119.061            125.822             72.111             32.985             24.751          0.000       9167.927        464.223         55.239          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         25.381
       365      1986     31/12/1986          0.000          0.000          2.200          0.000              0.138              0.168              0.181              0.182              0.174              0.168              0.172              0.179          5.933          0.000          0.000        346.326          2.516        510.240             36.894             38.056             59.380            116.647            127.043             74.334             33.152             24.734          0.000       9167.906        464.154         55.201          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         14.819
        31      1987     31/01/1987          0.000          0.000          0.000          0.000              0.109              0.161              0.176              0.179              0.175              0.171              0.173              0.179          5.191          0.000          0.000        341.135          2.496        510.523             39.487             36.653             57.840            114.795            127.275             76.224             33.500             24.748          0.000       9167.905        464.141         55.193          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         21.890
        59      1987     28/02/1987          0.000          1.000          2.800          0.000              0.090              0.155              0.172              0.177              0.175              0.172              0.174              0.179          6.531          0.000          0.000        337.403          2.397        510.958             41.631             35.750             56.708            113.473            127.117             77.578             33.907             24.793          0.000       9167.905        464.136         55.190          1.734        150.795          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         37.221
        90      1987     31/03/1987          0.000          0.000          4.700          0.000              0.072              0.148              0.169              0.175              0.175              0.173              0.175              0.180          8.658          0.000          0.000        333.446         32.165        511.831             44.137             34.882             55.730            112.302            126.774             78.731             34.398             24.878          0.000       9167.905        464.136         61.222          1.561        135.716          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         77.092
       120      1987     30/04/1987          0.000          0.000         28.900          6.606              0.144              0.140              0.166              0.173              0.174              0.174              0.176              0.180         17.229          0.000          0.000        338.511        122.714        516.773             52.656             31.565             55.217            111.493            126.402             79.579             34.876             24.985          0.000       9167.093        464.019         60.659          1.252        108.862          0.669          0.000        432.685         35.540        265.848          2.086         0          1.000          0.941        118.513
       151      1987     31/05/1987          0.000          0.000         63.900         35.383              0.180              0.166              0.139              0.160              0.173              0.174              0.176              0.181         28.645          0.000          0.000        338.382          8.377        581.097             72.260             84.135             50.338            107.918            125.754             80.233             35.348             25.111          0.000       9164.636        462.829         73.837          0.533         46.397          1.837          0.000       2777.544        117.817        742.744          5.715         0          1.000          0.686        130.348
       181      1987     30/06/1987          0.000          0.000         61.800         47.633              0.140              0.174              0.137              0.131              0.149              0.169              0.177              0.181         34.565          0.000          0.000        317.984          1.426        564.036             34.405            111.035             55.960            105.198            118.076             78.469             35.654             25.240          0.000       9161.690        460.396         98.641          0.104          9.056          1.332          0.000       5902.044        154.223       1341.365          7.714         0          1.000          0.879        127.055
       212      1987     31/07/1987          0.000          0.000         44.700         46.366              0.077              0.124              0.130              0.116              0.124              0.145              0.166              0.180         38.590          0.000          0.000        277.728          0.585        509.918             28.812             96.486             56.457             98.763            103.741             67.499             32.987             25.172          0.000       9159.152        457.227        125.666          0.020          1.699          0.504       3310.407       8174.597        132.293       1651.768         13.511         0          1.000          0.696        168.995
       216      1987     04/08/1987          2.000          0.000          2.200          0.769              0.077              0.123              0.130              0.115              0.123              0.144              0.166              0.180          2.269          0.000          0.000        276.890          0.574        508.159             29.131             95.945             56.392             98.517            103.216             66.979             32.835             25.143          0.000       9159.155        457.245        130.382          0.018          1.575          0.002       3310.407       8196.621        130.319       1651.768         13.692       214          1.000          0.782         10.203
       243      1987     31/08/1987          0.000          0.000         61.400          0.000              0.145              0.142              0.130              0.116              0.124              0.145              0.166              0.178         50.649          0.000          0.000        287.640          0.758        511.189             26.831            100.449             56.604             99.021            103.653             66.996             32.725             24.910          0.000       9162.708        511.547        280.050          1.530        130.228          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        160.234
       273      1987     30/09/1987          0.000          0.000         74.800          0.000              0.177              0.200              0.161              0.118              0.125              0.146              0.165              0.177         53.136          0.000          0.000        309.304          1.770        517.412             29.477             87.990             71.078            100.428            104.141             66.972             32.593             24.731          0.000       9162.076        527.260        187.337          0.832         70.818          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        108.226
       304      1987     31/10/1987          0.000          0.000         20.200          0.000              0.169              0.192              0.169              0.122              0.126              0.147              0.165              0.175         19.788          0.000          0.000        309.717          1.755        522.977             32.643             83.075             75.297            103.283            104.731             66.901             32.456             24.590          0.000       9160.691        525.301        157.329          0.787         67.032          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         68.183
       334      1987     30/11/1987          0.000          0.000          3.400          0.000              0.116              0.169              0.168              0.126              0.128              0.147              0.164              0.174         12.138          0.000          0.000        300.979          1.598        524.930             40.577             74.006             75.029            106.318            105.413             66.787             32.323             24.476          0.000       9160.425        524.646        153.056          0.787         67.013          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         33.488
       365      1987     31/12/1987          0.000          0.000          0.400          0.000              0.076              0.156              0.163              0.130              0.129              0.148              0.164              0.173          7.022          0.000          0.000        294.356          1.571        525.313             46.310             68.270             72.605            108.718            106.221             66.634             32.185             24.369          0.000       9160.425        524.645        153.054          0.787         67.013          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         17.076
        31      1988     31/01/1988          0.000          0.000          1.200          0.000              0.050              0.144              0.157              0.132              0.130              0.148              0.163              0.173          6.363          0.000          0.000        289.193          1.567        525.471             52.046             63.076             70.117            110.346            107.092             66.468             32.053             24.272          0.000       9160.425        524.645        153.054          0.787         67.013          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         16.340
        60      1988     29/02/1988          0.000          1.000         10.500          0.000              0.111              0.136              0.152              0.134              0.132              0.148              0.163              0.172          6.377          0.000          0.000        293.316          1.544        525.601             56.336             59.527             68.051            111.331            107.921             66.311             31.936             24.187          0.000       9160.425        524.645        153.054          0.787         67.013          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         17.149
        91      1988     31/03/1988          0.000          0.000         20.200          0.000              0.111              0.133              0.148              0.135              0.133              0.149              0.162              0.171         21.033          0.000          0.000        292.483         30.292        526.934             59.339             58.459             66.300            111.986            108.782             66.150             31.818             24.100          0.000       9160.443        524.840        155.639          0.692         58.927          0.000          0.000          0.000          0.000        101.671          0.000         0          1.000          1.000         43.321
       121      1988     30/04/1988          0.000          0.000         11.200          1.496              0.118              0.128              0.145              0.136              0.135              0.149              0.162              0.170         10.222          0.000          0.000        291.965        127.438        545.081             79.131             57.099             65.095            112.419            109.580             66.014             31.716             24.027          0.000       9160.356        525.162        154.364          0.634         53.950          0.164          0.000        111.481         10.268        179.290          0.493         0          1.000          0.697        115.030
       152      1988     31/05/1988          0.000          0.000         75.300         21.593              0.149              0.167              0.146              0.136              0.136              0.149              0.161              0.170         42.367          0.000          0.000        303.305         10.555        624.348             89.130            123.371             67.161            112.856            110.355             65.894             31.622             23.957          0.000       9158.822        523.536        135.790          0.336         28.561          1.101          0.000       1754.784         57.588        379.191          3.604         0          1.000          0.837        131.954
       182      1988     30/06/1988          0.000          0.000         27.600         18.314              0.029              0.121              0.131              0.128              0.137              0.149              0.161              0.169         35.909          0.000          0.000        276.682          2.587        616.343             92.313            118.461             66.629            106.752            110.946             65.799             31.544             23.899          0.000       9158.329        523.338        146.784          0.188         15.975          0.255        260.319       3024.820         73.293        770.940          4.938         0          1.000          0.528        160.388
       211      1988     29/07/1988          2.000          0.000         69.200         16.649              0.105              0.137              0.131              0.119              0.130              0.149              0.161              0.169         46.849          0.000          0.000        282.384          0.666        585.686             57.187            131.823             67.337            103.718            105.286             64.999             31.483             23.854          0.000       9155.365        516.180        122.730          0.065          5.555          0.002       1433.803       3812.120         63.696       1169.027          8.614       209          1.000          0.973        155.851
       213      1988     31/07/1988          0.000          0.000          0.000          0.000              0.091              0.137              0.131              0.119              0.130              0.149              0.161              0.169          1.554          0.000          0.000        280.831          0.661        585.844             57.630            131.414             67.373            103.808            105.322             64.971             31.476             23.849          0.000       9155.365        516.180        235.708          1.852        119.194          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         20.178
       244      1988     31/08/1988          0.000          0.000         94.400          0.000              0.187              0.207              0.181              0.123              0.131              0.149              0.160              0.168         59.491          0.000          0.000        315.739          1.920        596.317             53.061            112.709             97.918            106.921            105.742             64.733             31.418             23.818          0.000       9153.153        526.350        130.966          0.634         40.767          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        147.824
       274      1988     30/09/1988          0.000          0.000         20.800          0.000              0.160              0.187              0.181              0.130              0.132              0.149              0.160              0.168         25.562          0.000          0.000        310.978          1.988        605.142             62.225            104.989             98.963            112.938            106.330             64.536             31.367             23.794          0.000       9149.830        515.037        101.666          0.563         36.230          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         88.748
       305      1988     31/10/1988          0.000          0.000         23.700          0.000              0.154              0.177              0.175              0.136              0.133              0.148              0.160              0.168         25.454          0.000          0.000        309.223          1.913        608.928             66.388            101.358             96.531            118.016            107.190             64.358             31.315             23.771          0.000       9148.700        511.422         94.220          0.447         28.761          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         48.163
       335      1988     30/11/1988          0.000          0.000          1.400          0.000              0.099              0.163              0.169              0.140              0.135              0.148              0.159              0.167          9.579          0.000          0.000        301.044          1.673        610.818             74.337             94.112             93.433            121.476            108.221             64.222             31.267             23.751          0.000       9148.440        510.440         92.811          0.446         28.716          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         35.059
       366      1988     31/12/1988          0.000          0.000          0.400          0.000              0.063              0.151              0.162              0.142              0.136              0.148              0.159              0.167          6.658          0.000          0.000        294.786          1.640        611.351             82.080             87.114             90.106            123.627            109.372             64.109             31.215             23.727          0.000       9148.440        510.440         92.811          0.446         28.716          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         17.856
        31      1989     31/01/1989          0.000          0.000          4.300          0.000              0.076              0.143              0.157              0.143              0.138              0.149              0.159              0.167          4.881          0.000          0.000        294.205          1.635        611.479             87.411             82.725             87.226            124.732            110.508             64.023             31.159             23.696          0.000       9148.440        510.440         92.811          0.446         28.716          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000          6.183
        59      1989     28/02/1989          0.000          1.000         12.800          0.000              0.127              0.141              0.153              0.144              0.139              0.149              0.159              0.166          8.452          0.000          0.000        298.554          1.634        611.531             88.836             82.083             85.189            125.195            111.478             63.974             31.110             23.665          0.000       9148.439        510.439         92.806          0.446         28.699          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         15.314
        90      1989     31/03/1989          0.000          0.000          8.600          0.000              0.090              0.139              0.150              0.144              0.140              0.149              0.158              0.166         12.940          0.000          0.000        294.213         28.808        614.519             93.676             80.730             83.596            125.404            112.467             63.952             31.062             23.633          0.000       9148.427        510.392         93.879          0.401         25.803          0.000          0.000          0.000          0.000        106.132          0.000         0          1.000          1.000         56.105
       120      1989     30/04/1989          0.000          0.000         28.400          1.768              0.163              0.134              0.148              0.144              0.141              0.149              0.158              0.166         20.595          0.000          0.000        300.251        135.493        619.669            100.850             79.088             82.348            125.465            113.329             63.961             31.024             23.604          0.000       9148.217        510.008         93.918          0.328         21.111          0.271          0.000        179.804         15.074        212.391          0.758         0          1.000          0.789         97.296
       151      1989     31/05/1989          0.000          0.000         21.300         14.833              0.083              0.122              0.138              0.144              0.142              0.149              0.158              0.165         18.702          0.000          0.000        288.015         28.591        696.729            165.467             91.969             81.196            125.400            114.129             63.997             30.993             23.578          0.000       9146.950        505.774         99.477          0.257         16.522          0.464          0.000       1303.353         51.477        493.921          3.065         0          1.000          0.480        153.702
       181      1989     30/06/1989          0.000          0.000         47.600         16.710              0.087              0.150              0.135              0.132              0.140              0.150              0.158              0.165         29.713          0.000          0.000        289.192          2.062        717.589            121.097            154.437             86.029            123.999            113.454             64.042             30.974             23.557          0.000       9144.819        499.591        100.152          0.116          7.434          0.324        138.725       2353.710         56.176        990.973          3.932         0          1.000          0.885        151.409
       211      1989     30/07/1989          2.000          0.000         88.300         13.963              0.251              0.250              0.198              0.123              0.129              0.147              0.158              0.165         31.832          0.433          0.000        331.264          1.469        708.613             47.038            175.058            134.346            123.310            111.115             63.262             30.939             23.545          0.182       9142.709        493.908         96.839          0.042          2.720          0.002       1283.971       3104.012         48.576       1340.596          5.265       209          1.000          0.969        142.245
       212      1989     31/07/1989          0.000          0.000          0.000          0.000              0.238              0.239              0.203              0.124              0.129              0.147              0.158              0.165          2.012          0.000          0.000        329.252          1.639        709.446             49.970            168.246            138.104            124.245            111.153             63.248             30.936             23.545          0.000       9142.514        495.175        179.981          1.125         90.369          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         13.066
       243      1989     31/08/1989          0.000          0.000         74.000          0.000              0.237              0.242              0.231              0.161              0.132              0.147              0.157              0.165         56.267          0.289          0.000        346.696          2.115        723.293             51.038            127.610            152.451            161.586            113.108             63.059             30.894             23.547          0.041       9137.743        492.750        100.407          0.413         33.138          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        134.150
       273      1989     30/09/1989          0.000          0.000         31.800          0.000              0.212              0.225              0.213              0.180              0.138              0.147              0.157              0.164         33.796          0.000          0.000        344.700          2.335        734.360             58.963            116.499            139.627            182.072            119.758             63.022             30.866             23.554          0.000       9132.793        477.322         75.927          0.302         24.265          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        106.216
       304      1989     31/10/1989          0.000          0.000         39.600          0.000              0.185              0.208              0.212              0.192              0.149              0.148              0.157              0.164         39.137          0.000          0.000        345.163          2.495        741.073             59.576            103.695            135.888            193.843            130.246             63.412             30.852             23.561          0.000       9130.017        468.474         67.005          0.245         19.667          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         65.773
       334      1989     30/11/1989          0.000          0.000         10.700          0.000              0.157              0.192              0.199              0.191              0.159              0.149              0.157              0.164         16.121          0.000          0.000        339.741          2.552        742.802             66.571             95.822            127.593            192.681            140.908             64.813             30.855             23.559          0.000       9129.590        467.067         65.850          0.243         19.551          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         26.278
