Summary_file = pasture.sum
Title = Pasture PI SAMPLE Simulation
           Date           rain          rtdep         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)          rwu()       sw_dep()             es          no3()          nh4()          fom()         rwu(1)         rwu(2)         rwu(3)         rwu(4)         rwu(5)         rwu(6)         rwu(7)      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)            fom      cover_tot  residue_cover           cona
     14/02/1989          0.000        100.000     183269.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000        728.116          0.503        143.406          1.702              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         60.671         61.052        122.657        121.410        120.552        120.565        121.209         21.177         23.781         45.351         24.504         11.121          9.540          7.932          0.506          0.409          0.513          0.216          0.038          0.009          0.011              ?          0.186          0.186          2.500
     15/02/1989          0.000        100.000     182540.391          0.000          0.000          0.000          0.000          0.000          0.000          0.000        727.649          0.467        143.982          1.717              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         60.381         60.810        122.377        121.422        120.650        120.672        121.337         21.521         23.805         45.361         24.611         11.185          9.554          7.944          0.501          0.416          0.522          0.220          0.037          0.009          0.011              ?          0.184          0.184          2.500
     16/02/1989          0.000        100.000     181810.297          0.000          0.000          0.000          0.000          0.000          0.000          0.000        727.211          0.437        144.560          1.731              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         60.129         60.592        122.100        121.411        120.737        120.778        121.464         21.866         23.840         45.373         24.709         11.247          9.569          7.956          0.498          0.422          0.530          0.223          0.037          0.009          0.011              ?          0.182          0.182          2.500
     17/02/1989          0.000        100.000     181084.656          0.000          0.000          0.000          0.000          0.000          0.000          0.000        726.799          0.413        145.143          1.747              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         59.905         60.394        121.831        121.383        120.813        120.880        121.591         22.214         23.884         45.390         24.799         11.306          9.583          7.968          0.498          0.427          0.538          0.227          0.037          0.009          0.011              ?          0.180          0.180          2.500
     18/02/1989          0.000        100.000     180363.484          0.000          0.000          0.000          0.000          0.000          0.000          0.000        726.407          0.392        145.725          1.753              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         59.705         60.214        121.571        121.341        120.879        120.980        121.717         22.560         23.934         45.410         24.881         11.362          9.597          7.980          0.495          0.430          0.543          0.229          0.037          0.009          0.011              ?          0.178          0.178          2.500
     19/02/1989          0.000        100.000     179640.875          0.000          0.000          0.000          0.000          0.000          0.000          0.000        726.033          0.374        146.308          1.757              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         59.523         60.048        121.322        121.287        120.936        121.075        121.841         22.906         23.991         45.435         24.957         11.416          9.611          7.992          0.492          0.431          0.546          0.230          0.037          0.009          0.011              ?          0.176          0.176          2.500
     20/02/1989          0.000        100.000     178914.844          0.000          0.000          0.000          0.000          0.000          0.000          0.000        725.675          0.358        146.892          1.763              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         59.357         59.894        121.084        121.226        120.984        121.166        121.964         23.252         24.051         45.464         25.028         11.468          9.624          8.004          0.491          0.433          0.550          0.232          0.037          0.009          0.011              ?          0.175          0.175          2.500
     21/02/1989         99.000        100.000     178189.453          0.000          0.000          0.000          0.000          0.000          0.000          0.000        770.008          3.705        146.985          1.793              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         69.795         74.850        136.954        123.728        121.309        121.285        122.088         16.068         24.859         50.725         26.093         11.584          9.640          8.016          0.494          0.462          0.546          0.233          0.037          0.009          0.011              ?          0.173          0.173          2.500
     22/02/1989          0.000        100.000     177464.719          0.000          0.000          0.000          0.000          0.000          0.000          0.000        767.336          2.672        147.353          1.775              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         73.181        135.928        125.320        121.752        121.438        122.218         16.508         24.195         50.385         26.844         11.732          9.660          8.028          0.490          0.447          0.547          0.234          0.037          0.009          0.012              ?          0.171          0.171          2.500
     23/02/1989          0.000        100.000     176749.453          0.000          0.000          0.000          0.000          0.000          0.000          0.000        766.263          1.073        147.840          1.747              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         71.242        135.040        126.282        122.220        121.622        122.356         17.127         23.588         50.138         27.371         11.892          9.684          8.041          0.482          0.427          0.547          0.234          0.037          0.009          0.012              ?          0.169          0.169          2.500
     24/02/1989          0.200        100.000     176043.609          0.000          0.000          0.000          0.000          0.000          0.000          0.000        765.453          1.011        148.364          1.712              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         69.945        134.217        126.794        122.662        121.828        122.506         17.654         23.235         49.930         27.731         12.049          9.710          8.055          0.466          0.414          0.542          0.232          0.037          0.009          0.011              ?          0.167          0.167          2.500
     25/02/1989          0.000        100.000     175345.625          0.000          0.000          0.000          0.000          0.000          0.000          0.000        764.773          0.679        148.898          1.679              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         68.483        133.888        127.124        123.065        122.045        122.668         18.114         22.866         49.888         28.022         12.200          9.737          8.070          0.456          0.405          0.533          0.228          0.037          0.009          0.011              ?          0.165          0.165          2.500
     26/02/1989          0.000        100.000     174656.406          0.000          0.000          0.000          0.000          0.000          0.000          0.000        764.177          0.597        149.407          1.648              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.405         67.474        133.387        127.369        123.430        122.270        122.842         18.499         22.643         49.792         28.277         12.346          9.766          8.086          0.452          0.394          0.521          0.224          0.038          0.009          0.011              ?          0.163          0.163          2.500
     27/02/1989          0.000        100.000     173973.391          0.000          0.000          0.000          0.000          0.000          0.000          0.000        763.638          0.538        149.898          1.620              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.937         66.994        132.884        127.544        123.758        122.523        123.000         18.727         22.591         49.697         28.500         12.485          9.798          8.100          0.451          0.382          0.509          0.219          0.038          0.009          0.011              ?          0.161          0.161          2.500
     28/02/1989          0.000        100.000     173307.906          0.000          0.000          0.000          0.000          0.000          0.000          0.000        763.144          0.494        150.362          1.589              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.487         66.598        132.402        127.663        124.055        122.939        123.000         18.930         22.562         49.610         28.697         12.617          9.843          8.102          0.455          0.368          0.495          0.213          0.039          0.008          0.011              ?          0.159          0.159          2.500
     01/03/1989          0.000        100.000     172653.125          0.000          0.000          0.000          0.000          0.000          0.000          0.000        762.684          0.460        150.810          1.560              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.081         66.243        131.943        127.738        124.679        123.000        123.000         19.129         22.543         49.531         28.872         12.780          9.852          8.104          0.458          0.355          0.481          0.208          0.039          0.008          0.011              ?          0.157          0.157          2.500
     02/03/1989          0.000        100.000     171998.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000        762.253          0.431        151.257          1.537              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.713         65.918        131.509        127.817        125.296        123.000        123.000         19.335         22.531         49.459         29.037         12.935          9.854          8.106          0.460          0.346          0.470          0.203          0.039          0.008          0.010              ?          0.155          0.155          2.500
     03/03/1989          0.000        100.000     171351.297          0.000          0.000          0.000          0.000          0.000          0.000          0.000        761.845          0.408        151.691          1.515              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.378         65.619        131.100        127.902        125.847        123.000        123.000         19.538         22.525         49.396         29.193         13.074          9.856          8.108          0.462          0.337          0.459          0.199          0.040          0.008          0.010              ?          0.154          0.154          2.500
     04/03/1989          0.000        100.000     170705.391          0.000          0.000          0.000          0.000          0.000          0.000          0.000        761.457          0.388        152.119          1.496              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.069         65.343        130.720        128.326        126.000        123.000        123.000         19.743         22.524         49.343         29.418         13.123          9.859          8.109          0.464          0.329          0.450          0.196          0.040          0.008          0.010              ?          0.152          0.152          2.500
     05/03/1989          2.800        100.000     170057.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000        761.087          3.170        152.569          1.489              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.777         65.093        130.406        128.811        126.000        123.000        123.000         19.972         22.528         49.315         29.643         13.138          9.861          8.111          0.461          0.328          0.448          0.195          0.040          0.008          0.010              ?          0.151          0.151          2.500
     06/03/1989          0.000        100.000     169407.328          0.000          0.000          0.000          0.000          0.000          0.000          0.000        760.732          0.355        153.041          1.491              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.520         64.857        130.152        129.204        126.000        123.000        123.000         20.224         22.541         49.312         29.834         13.154          9.864          8.113          0.452          0.333          0.451          0.197          0.039          0.008          0.010              ?          0.149          0.149          2.500
     07/03/1989          0.000        100.000     168757.078          0.000          0.000          0.000          0.000          0.000          0.000          0.000        760.391          0.341        153.521          1.496              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.280         64.650        129.940        129.521        126.000        123.000        123.000         20.480         22.566         49.327         29.997         13.170          9.866          8.115          0.445          0.339          0.456          0.199          0.039          0.008          0.010              ?          0.148          0.148          2.500
     08/03/1989          0.000        100.000     168108.203          0.000          0.000          0.000          0.000          0.000          0.000          0.000        760.061          0.329        154.017          1.504              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.062         64.467        129.758        129.775        126.000        123.000        123.000         20.752         22.600         49.355         30.138         13.187          9.869          8.117          0.436          0.347          0.464          0.202          0.039          0.008          0.010              ?          0.146          0.146          2.500
     09/03/1989          0.000        100.000     167457.250          0.000          0.000          0.000          0.000          0.000          0.000          0.000        759.743          0.319        154.523          1.522              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.865         64.303        129.597        129.978        126.000        123.000        123.000         21.031         22.644         49.395         30.259         13.205          9.871          8.118          0.431          0.356          0.473          0.206          0.038          0.008          0.010              ?          0.145          0.145          2.500
     10/03/1989          0.000        100.000     166803.906          0.000          0.000          0.000          0.000          0.000          0.000          0.000        759.434          0.309        155.037          1.549              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.688         64.157        129.452        130.137        126.000        123.000        123.000         21.315         22.697         49.443         30.365         13.223          9.874          8.120          0.433          0.366          0.483          0.210          0.038          0.008          0.011              ?          0.143          0.143          2.500
     11/03/1989          0.000        100.000     166148.781          0.000          0.000          0.000          0.000          0.000          0.000          0.000        759.134          0.300        155.559          1.576              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.530         64.026        129.319        130.260        126.000        123.000        123.000         21.605         22.758         49.499         30.459         13.241          9.876          8.122          0.437          0.375          0.493          0.214          0.037          0.009          0.011              ?          0.142          0.142          2.500
     12/03/1989          0.000        100.000     165492.781          0.000          0.000          0.000          0.000          0.000          0.000          0.000        758.843          0.291        156.089          1.602              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.389         63.908        129.195        130.352        126.000        123.000        123.000         21.900         22.826         49.560         30.541         13.259          9.879          8.124          0.441          0.383          0.503          0.218          0.037          0.009          0.011              ?          0.141          0.141          2.500
     13/03/1989          0.000        100.000     164834.094          0.000          0.000          0.000          0.000          0.000          0.000          0.000        758.559          0.284        156.629          1.633              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.262         63.802        129.078        130.417        126.000        123.000        123.000         22.203         22.901         49.626         30.614         13.278          9.882          8.126          0.449          0.392          0.513          0.223          0.036          0.009          0.011              ?          0.140          0.140          2.500
     14/03/1989          0.000        100.000     164170.047          0.000          0.000          0.000          0.000          0.000          0.000          0.000        758.282          0.277        157.180          1.667              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.148         63.706        128.968        130.461        126.000        123.000        123.000         22.512         22.982         49.697         30.680         13.297          9.885          8.128          0.458          0.401          0.524          0.227          0.036          0.009          0.011              ?          0.138          0.138          2.500
     15/03/1989          0.000        100.000     163494.609          0.000          0.000          0.000          0.000          0.000          0.000          0.000        758.012          0.270        157.745          1.707              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.046         63.618        128.862        130.486        126.000        123.000        123.000         22.830         23.069         49.772         30.740         13.317          9.887          8.130          0.469          0.412          0.537          0.233          0.035          0.009          0.011              ?          0.137          0.137          2.500
     16/03/1989         13.000        100.000     162823.250          0.000          0.000          0.000          0.000          0.000          0.000          0.000        768.528          2.180        158.261          1.711              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         68.693         67.085        130.088        130.662        126.000        123.000        123.000         21.543         24.157         50.343         30.859         13.336          9.890          8.132          0.458          0.417          0.544          0.236          0.035          0.009          0.011              ?          0.136          0.136          2.500
     17/03/1989          2.400        100.000     162165.859          0.000          0.000          0.000          0.000          0.000          0.000          0.000        769.286          1.642        158.791          1.694              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         68.120         67.217        131.018        130.931        126.000        123.000        123.000         21.356         24.248         50.790         31.015         13.353          9.893          8.134          0.444          0.414          0.544          0.236          0.036          0.009          0.011              ?          0.135          0.135          2.500
     18/03/1989          0.000        100.000     161521.094          0.000          0.000          0.000          0.000          0.000          0.000          0.000        767.023          2.263        159.322          1.658              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.248         66.236        131.333        131.206        126.000        123.000        123.000         21.733         24.005         51.010         31.173         13.369          9.896          8.136          0.431          0.403          0.535          0.232          0.036          0.009          0.011              ?          0.134          0.134          2.500
     19/03/1989          0.000        100.000     160881.328          0.000          0.000          0.000          0.000          0.000          0.000          0.000        765.970          1.053        159.818          1.623              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.458         65.682        131.378        131.453        126.000        123.000        123.000         22.033         23.916         51.131         31.318         13.384          9.899          8.138          0.428          0.389          0.522          0.227          0.037          0.009          0.011              ?          0.132          0.132          2.500
     20/03/1989          0.000        100.000     160244.594          0.000          0.000          0.000          0.000          0.000          0.000          0.000        765.212          0.758        160.280          1.586              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.936         65.318        131.300        131.659        126.000        123.000        123.000         22.300         23.889         51.207         31.446         13.398          9.901          8.140          0.430          0.372          0.505          0.221          0.037          0.008          0.011              ?          0.131          0.131          2.500
     21/03/1989          0.000        100.000     159608.359          0.000          0.000          0.000          0.000          0.000          0.000          0.000        764.564          0.648        160.741          1.557              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.546         65.035        131.162        131.822        126.000        123.000        123.000         22.580         23.888         51.259         31.556         13.413          9.904          8.141          0.431          0.360          0.493          0.216          0.038          0.008          0.011              ?          0.130          0.130          2.500
     22/03/1989          0.000        100.000     158970.734          0.000          0.000          0.000          0.000          0.000          0.000          0.000        763.990          0.575        161.224          1.542              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.244         64.805        130.997        131.944        126.000        123.000        123.000         22.890         23.906         51.300         31.650         13.429          9.906          8.143          0.425          0.357          0.489          0.215          0.038          0.008          0.011              ?          0.129          0.129          2.500
     23/03/1989          0.000        100.000     158322.906          0.000          0.000          0.000          0.000          0.000          0.000          0.000        763.467          0.522        161.738          1.560              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         64.003         64.612        130.852        132.000        126.000        123.000        123.000         23.227         23.941         51.350         31.719         13.447          9.909          8.145          0.425          0.365          0.496          0.218          0.037          0.008          0.011              ?          0.128          0.128          2.500
     24/03/1989          0.000        100.000     157664.969          0.000          0.000          0.000          0.000          0.000          0.000          0.000        762.986          0.482        162.270          1.609              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         63.806         64.453        130.727        132.000        126.000        123.000        123.000         23.573         23.992         51.411         31.767         13.467          9.912          8.147          0.439          0.379          0.511          0.224          0.036          0.009          0.011              ?          0.126          0.126          2.500
     25/03/1989          5.000        100.000     157010.078          0.000          0.000          0.000          0.000          0.000          0.000          0.000        765.212          2.774        162.816          1.652              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.101         65.178        130.933        132.000        126.000        123.000        123.000         23.492         24.355         51.601         31.817         13.487          9.915          8.149          0.451          0.392          0.524          0.229          0.036          0.009          0.011              ?          0.125          0.125          2.500
     26/03/1989         45.000        100.000     156369.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000        790.340          1.642        162.628          1.733              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         71.858         74.850        138.707        132.741        126.148        123.030        123.006         18.766         25.820         54.252         32.172         13.545          9.921          8.151          0.507          0.420          0.519          0.231          0.035          0.009          0.011              ?          0.124          0.124          2.500
     27/03/1989         28.000        100.000     155742.188          0.000          0.000          0.000          0.000          0.000          0.000          0.000        806.822          2.444        162.053          1.772              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         71.056         74.850        149.400        137.878        127.294        123.283        123.061         15.258         23.705         56.808         34.287         13.885          9.952          8.158          0.518          0.441          0.533          0.224          0.035          0.009          0.011              ?          0.123          0.123          2.500
     28/03/1989          1.200        100.000     155125.281          0.000          0.000          0.000          0.000          0.000          0.000          0.000        805.005          2.969        161.754          1.707              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         68.336         74.411        147.632        139.229        128.481        123.722        123.193         15.264         23.343         55.738         34.961         14.272         10.006          8.171          0.477          0.444          0.518          0.214          0.035          0.009          0.011              ?          0.122          0.122          2.500
     29/03/1989          0.000        100.000     154516.938          0.000          0.000          0.000          0.000          0.000          0.000          0.000        802.605          2.296        161.659          1.599              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         71.805        146.022        139.987        129.582        124.294        123.414         15.919         22.539         54.847         35.414         14.670         10.079          8.191          0.466          0.397          0.480          0.202          0.036          0.008          0.011              ?          0.120          0.120          2.500
     30/03/1989          0.000        100.000     153917.734          0.000          0.000          0.000          0.000          0.000          0.000          0.000        801.393          1.033        161.626          1.514              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         70.181        144.291        140.248        130.516        124.939        123.719         16.406         22.096         54.008         35.678         15.053         10.166          8.218          0.461          0.364          0.445          0.190          0.036          0.008          0.011              ?          0.119          0.119          2.500
     31/03/1989          0.000        100.000     153327.656          0.000          0.000          0.000          0.000          0.000          0.000          0.000        800.326          0.793        161.640          1.452              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         69.122        142.645        140.128        131.238        125.598        124.095         16.815         21.853         53.267         35.790         15.403         10.260          8.252          0.457          0.342          0.419          0.180          0.035          0.008          0.010              ?          0.117          0.117          2.500
     01/04/1989          0.000        100.000     152745.156          0.000          0.000          0.000          0.000          0.000          0.000          0.000        799.276          0.669        161.683          1.407              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         68.398        141.160        139.734        131.737        126.226        124.521         17.186         21.717         52.635         35.790         15.708         10.356          8.291          0.454          0.326          0.401          0.173          0.035          0.007          0.010              ?          0.116          0.116          2.500
     02/04/1989          2.600        100.000     152173.078          0.000          0.000          0.000          0.000          0.000          0.000          0.000        800.280          1.102        161.716          1.362              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         68.478         68.904        139.939        139.175        132.025        126.786        124.974         17.186         21.928         52.138         35.719         15.964         10.449          8.332          0.446          0.312          0.386          0.167          0.035          0.007          0.010              ?          0.115          0.115          2.500
     03/04/1989          3.200        100.000     151608.891          0.000          0.000          0.000          0.000          0.000          0.000          0.000        801.550          1.323        161.713          1.315              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         69.519         69.562        139.093        138.559        132.131        127.255        125.430         17.078         22.137         51.793         35.618         16.175         10.536          8.375          0.434          0.295          0.373          0.161          0.035          0.007          0.010              ?          0.113          0.113          2.500
     04/04/1989          0.400        100.000     151050.219          0.000          0.000          0.000          0.000          0.000          0.000          0.000        799.093          2.140        161.762          1.292              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.500         69.603        138.466        137.940        132.093        127.623        125.869         17.162         22.175         51.540         35.507         16.345         10.615          8.417          0.439          0.282          0.364          0.157          0.035          0.007          0.009              ?          0.112          0.112          2.500
     05/04/1989          0.400        100.000     150493.125          0.000          0.000          0.000          0.000          0.000          0.000          0.000        796.665          2.011        161.846          1.281              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.257         68.069        137.906        137.333        131.941        127.886        126.272         17.747         21.760         51.329         35.389         16.480         10.683          8.458          0.442          0.276          0.358          0.154          0.035          0.006          0.009              ?          0.110          0.110          2.500
     06/04/1989          0.200        100.000     149938.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000        795.165          0.792        161.952          1.276              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         67.089         67.746        137.223        136.732        131.699        128.049        126.628         18.033         21.740         51.096         35.264         16.584         10.740          8.495          0.443          0.273          0.356          0.153          0.035          0.006          0.009              ?          0.109          0.109          2.500
     07/04/1989          0.000        100.000     149388.656          0.000          0.000          0.000          0.000          0.000          0.000          0.000        793.649          0.535        162.081          1.276              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.884         67.504        136.690        136.141        131.388        128.117        126.925         18.296         21.744         50.933         35.134         16.660         10.787          8.527          0.442          0.272          0.358          0.154          0.035          0.006          0.009              ?          0.108          0.108          2.500
     08/04/1989          0.000        100.000     148841.094          0.000          0.000          0.000          0.000          0.000          0.000          0.000        792.117          0.492        162.235          1.282              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.686         67.296        136.266        135.583        131.027        128.099        127.160         18.558         21.759         50.820         35.009         16.713         10.822          8.555          0.439          0.275          0.363          0.156          0.035          0.006          0.009              ?          0.106          0.106          2.500
     09/04/1989          0.000        100.000     148297.359          0.000          0.000          0.000          0.000          0.000          0.000          0.000        790.577          0.458        162.412          1.290              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.503         67.113        135.921        135.069        130.635        128.006        127.329         18.818         21.784         50.747         34.892         16.746         10.847          8.577          0.436          0.278          0.369          0.158          0.035          0.006          0.009              ?          0.105          0.105          2.500
     10/04/1989          0.000        100.000     147755.781          0.000          0.000          0.000          0.000          0.000          0.000          0.000        789.039          0.430        162.607          1.298              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.336         66.953        135.635        134.603        130.229        127.851        127.434         19.075         21.816         50.705         34.788         16.765         10.864          8.594          0.432          0.281          0.375          0.161          0.035          0.006          0.009              ?          0.104          0.104          2.500
     11/04/1989          0.300        100.000     147220.859          0.000          0.000          0.000          0.000          0.000          0.000          0.000        787.514          0.706        162.811          1.302              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.184         66.811        135.395        134.184        129.820        127.644        127.476         19.321         21.855         50.686         34.697         16.772         10.873          8.607          0.432          0.281          0.378          0.163          0.035          0.006          0.009              ?          0.102          0.102          2.500
     12/04/1989          3.400        100.000     146686.109          0.000          0.000          0.000          0.000          0.000          0.000          0.000        786.738          3.060        163.032          1.308              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.405         66.945        135.300        133.810        129.418        127.399        127.460         19.470         21.960         50.725         34.618         16.770         10.875          8.614          0.430          0.282          0.382          0.165          0.035          0.006          0.009              ?          0.101          0.101          2.500
     13/04/1989          0.000        100.000     146156.938          0.000          0.000          0.000          0.000          0.000          0.000          0.000        784.914          0.726        163.262          1.311              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         66.042         66.690        135.133        133.496        129.034        127.126        127.393         19.751         21.961         50.742         34.557         16.762         10.871          8.617          0.429          0.281          0.384          0.166          0.035          0.006          0.009              ?          0.100          0.100          2.500
     14/04/1989          0.000        100.000     145632.281          0.000          0.000          0.000          0.000          0.000          0.000          0.000        783.474          0.369        163.504          1.313              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.925         66.568        134.976        133.218        128.670        126.835        127.282         19.994         22.007         50.766         34.507         16.750         10.864          8.616          0.429          0.280          0.386          0.168          0.036          0.006          0.008              ?          0.099          0.099          2.500
     15/04/1989          0.000        100.000     145112.312          0.000          0.000          0.000          0.000          0.000          0.000          0.000        782.087          0.354        163.754          1.314              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.814         66.469        134.831        132.975        128.331        126.534        127.132         20.233         22.060         50.795         34.466         16.736         10.853          8.611          0.429          0.279          0.386          0.169          0.036          0.006          0.008              ?          0.098          0.098          2.500
     16/04/1989          0.000        100.000     144596.359          0.000          0.000          0.000          0.000          0.000          0.000          0.000        780.758          0.341        164.022          1.318              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.716         66.379        134.679        132.780        128.021        126.232        126.952         20.479         22.116         50.822         34.441         16.721         10.839          8.604          0.427          0.280          0.389          0.171          0.036          0.006          0.008              ?          0.097          0.097          2.500
     17/04/1989          0.000        100.000     144082.406          0.000          0.000          0.000          0.000          0.000          0.000          0.000        779.492          0.329        164.298          1.320              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.628         66.294        134.523        132.624        127.742        125.934        126.748         20.723         22.174         50.848         34.428         16.707         10.824          8.594          0.426          0.280          0.391          0.172          0.037          0.006          0.008              ?          0.096          0.096          2.500
     18/04/1989          0.000        100.000     143572.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000        778.293          0.318        164.587          1.324              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.548         66.214        134.366        132.499        127.493        125.645        126.528         20.968         22.234         50.873         34.426         16.695         10.808          8.583          0.424          0.281          0.393          0.174          0.037          0.007          0.008              ?          0.095          0.095          2.500
     19/04/1989          0.000        100.000     143064.734          0.000          0.000          0.000          0.000          0.000          0.000          0.000        777.160          0.308        164.883          1.326              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.472         66.137        134.210        132.399        127.274        125.371        126.296         21.211         22.295         50.899         34.432         16.685         10.791          8.570          0.423          0.281          0.395          0.175          0.037          0.007          0.008              ?          0.094          0.094          2.500
     20/04/1989          0.000        100.000     142560.109          0.000          0.000          0.000          0.000          0.000          0.000          0.000        776.096          0.299        165.185          1.326              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.402         66.063        134.055        132.319        127.083        125.114        126.060         21.450         22.356         50.926         34.444         16.677         10.776          8.556          0.422          0.281          0.395          0.176          0.037          0.007          0.009              ?          0.093          0.093          2.500
     21/04/1989          0.000        100.000     142057.969          0.000          0.000          0.000          0.000          0.000          0.000          0.000        775.100          0.291        165.493          1.326              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.334         65.992        133.903        132.255        126.918        124.874        125.823         21.685         22.418         50.954         34.462         16.671         10.760          8.542          0.421          0.280          0.395          0.177          0.037          0.007          0.009              ?          0.092          0.092          2.500
     22/04/1989          0.400        100.000     141552.688          0.000          0.000          0.000          0.000          0.000          0.000          0.000        774.169          0.683        165.813          1.328              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.269         65.923        133.754        132.204        126.775        124.655        125.589         21.924         22.480         50.982         34.484         16.668         10.746          8.528          0.420          0.280          0.397          0.178          0.038          0.007          0.009              ?          0.091          0.091          2.500
     23/04/1989          0.000        100.000     141058.484          0.000          0.000          0.000          0.000          0.000          0.000          0.000        773.302          0.276        166.123          1.321              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         65.206         65.855        133.608        132.164        126.653        124.454        125.362         22.146         22.542         51.012         34.509         16.667         10.733          8.514          0.422          0.277          0.393          0.177          0.038          0.007          0.009              ?          0.090          0.090          2.500
     24/04/1989         26.000        100.000     140575.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000        791.392          0.969        165.990          1.339              ?          0.000          0.000          0.000          0.000          0.000          0.000          0.000         72.531         74.850        135.731        132.277        126.578        124.279        125.146         19.145         24.584         51.769         34.595         16.675         10.722          8.501          0.438          0.290          0.384          0.174          0.038          0.007          0.008              ?          0.089          0.089          2.500
