Summary_file = SugarWT.sum
Title = APSwim Sample Simulation
           date        WTdepth       drain230            lai             ep     root_depth    nfact_photo    swdef_photo           sw50          sw100          sw140          sw200       uptake50      uptake100      uptake140      uptake200
     15/11/2001        130.000         -2.254          3.496          2.894       2300.000          1.000          1.000          0.332          0.370          0.408          0.399          0.148          0.258          0.250          0.151
     16/11/2001        130.000         -2.306          3.592          3.260       2300.000          1.000          1.000          0.330          0.370          0.408          0.399          0.163          0.286          0.276          0.167
     17/11/2001        130.000         -2.634          3.682          4.128       2300.000          1.000          1.000          0.329          0.369          0.408          0.399          0.209          0.361          0.348          0.209
     18/11/2001        130.000         -2.808          3.772          4.357       2300.000          1.000          1.000          0.327          0.369          0.408          0.399          0.220          0.381          0.368          0.221
     19/11/2001        130.000         -3.228          3.869          5.305       2300.000          1.000          1.000          0.324          0.368          0.408          0.399          0.271          0.464          0.446          0.268
     20/11/2001        130.000         -3.761          3.970          6.373       2300.000          1.000          1.000          0.321          0.367          0.408          0.399          0.324          0.555          0.534          0.321
     21/11/2001        130.000         -3.179          4.069          4.347       2300.000          1.000          1.000          0.320          0.367          0.408          0.399          0.218          0.383          0.371          0.225
     22/11/2001        130.000         -2.229          4.164          1.939       2300.000          1.000          1.000          0.319          0.368          0.408          0.399          0.089          0.179          0.177          0.111
     23/11/2001        130.000         -1.861          4.258          1.739       2300.000          1.000          1.000          0.369          0.370          0.408          0.399          0.082          0.146          0.145          0.093
     24/11/2001        130.000         -1.896          4.354          2.250       2300.000          1.000          1.000          0.375          0.370          0.408          0.399          0.114          0.188          0.186          0.117
     25/11/2001        130.000         -2.301          4.446          3.496       2300.000          1.000          1.000          0.375          0.370          0.408          0.399          0.179          0.294          0.287          0.177
     26/11/2001        130.000         -2.340          4.539          3.478       2300.000          1.000          1.000          0.372          0.370          0.408          0.399          0.178          0.292          0.286          0.176
     27/11/2001        130.000         -2.231          4.634          3.280       2300.000          1.000          1.000          0.370          0.371          0.408          0.399          0.167          0.275          0.270          0.167
     28/11/2001        130.000         -3.649          4.729          7.294       2300.000          1.000          1.000          0.381          0.369          0.408          0.399          0.375          0.613          0.595          0.363
     29/11/2001        130.000         -2.404          4.821          3.245       2300.000          1.000          1.000          0.381          0.370          0.408          0.399          0.166          0.270          0.266          0.166
     30/11/2001        130.000         -2.665          4.908          4.680       2300.000          1.000          1.000          0.395          0.371          0.408          0.399          0.240          0.390          0.382          0.237
     01/12/2001        130.000         -3.135          4.996          6.303       2300.000          1.000          1.000          0.387          0.373          0.408          0.399          0.324          0.528          0.515          0.316
     02/12/2001        130.000         -2.872          5.081          6.234       2300.000          1.000          1.000          0.381          0.375          0.408          0.399          0.319          0.522          0.510          0.315
     03/12/2001        130.000         -3.074          5.160          7.384       2300.000          1.000          1.000          0.375          0.374          0.408          0.399          0.378          0.620          0.605          0.373
     04/12/2001        130.000         -3.572          5.237          8.398       2300.000          1.000          1.000          0.370          0.373          0.408          0.399          0.430          0.706          0.689          0.425
     05/12/2001        130.000         -3.401          5.325          7.230       2300.000          1.000          1.000          0.365          0.372          0.408          0.399          0.369          0.608          0.596          0.370
     06/12/2001        130.000         -3.834          5.415          8.009       2300.000          1.000          1.000          0.360          0.371          0.408          0.399          0.409          0.674          0.662          0.411
     07/12/2001        130.000         -3.550          5.502          6.671       2300.000          1.000          1.000          0.356          0.370          0.408          0.399          0.339          0.562          0.554          0.346
     08/12/2001        130.000         -3.192          5.598          5.566       2300.000          1.000          1.000          0.353          0.370          0.408          0.399          0.282          0.470          0.465          0.292
     09/12/2001        130.000         -3.564          5.693          6.503       2300.000          1.000          1.000          0.350          0.369          0.408          0.399          0.330          0.550          0.544          0.342
     10/12/2001        130.000         -2.698          5.781          3.878       2300.000          1.000          1.000          0.347          0.370          0.408          0.399          0.194          0.329          0.330          0.211
     11/12/2001        130.000         -2.707          5.868          4.244       2300.000          1.000          1.000          0.345          0.370          0.408          0.399          0.212          0.361          0.360          0.229
     12/12/2001        130.000         -3.817          5.939          7.071       2300.000          1.000          1.000          0.342          0.368          0.408          0.399          0.357          0.600          0.595          0.375
     13/12/2001        130.000         -2.308          6.006          2.488       2300.000          1.000          1.000          0.340          0.370          0.408          0.399          0.118          0.210          0.214          0.140
     14/12/2001        130.000         -2.096          6.067          2.658       2300.000          1.000          1.000          0.339          0.370          0.408          0.399          0.124          0.221          0.225          0.147
     15/12/2001        130.000         -2.184          6.126          3.113       2300.000          1.000          1.000          0.339          0.370          0.408          0.399          0.146          0.259          0.262          0.171
     16/12/2001        130.000         -3.052          6.187          5.385       2300.000          0.992          1.000          0.338          0.369          0.408          0.399          0.261          0.448          0.448          0.286
     17/12/2001        130.000         -3.574          6.249          6.240       2300.000          0.974          1.000          0.377          0.368          0.408          0.399          0.312          0.516          0.516          0.329
     18/12/2001        130.000         -4.594          6.284          8.444       2300.000          0.955          1.000          0.374          0.366          0.408          0.399          0.425          0.699          0.697          0.442
     19/12/2001        130.000         -3.346          6.322          4.546       2300.000          0.941          1.000          0.371          0.367          0.408          0.399          0.226          0.374          0.377          0.243
     20/12/2001        130.000         -3.375          6.361          5.176       2300.000          0.927          1.000          0.368          0.368          0.408          0.399          0.257          0.427          0.430          0.277
     21/12/2001        130.000         -3.167          6.397          4.803       2300.000          0.913          1.000          0.364          0.369          0.408          0.399          0.238          0.396          0.400          0.259
     22/12/2001        130.000         -4.106          6.428          7.458       2300.000          0.899          1.000          0.360          0.368          0.408          0.399          0.372          0.618          0.619          0.396
     23/12/2001        130.000         -4.641          6.459          8.349       2300.000          0.888          1.000          0.355          0.366          0.408          0.399          0.416          0.693          0.695          0.445
     24/12/2001        130.000         -4.759          6.461          8.215       2300.000          0.877          1.000          0.351          0.366          0.408          0.399          0.409          0.683          0.686          0.440
     25/12/2001        130.000         -5.284          6.472          9.269       2300.000          0.870          1.000          0.346          0.364          0.408          0.399          0.461          0.771          0.775          0.497
     26/12/2001        130.000         -4.980          6.482          8.047       2300.000          0.861          1.000          0.342          0.364          0.408          0.399          0.399          0.672          0.677          0.436
     27/12/2001        130.000         -4.680          6.493          7.215       2300.000          0.852          1.000          0.338          0.364          0.408          0.399          0.356          0.604          0.611          0.395
     28/12/2001        130.000         -4.533          6.502          6.873       2300.000          0.842          1.000          0.335          0.364          0.408          0.399          0.338          0.577          0.584          0.379
     29/12/2001        130.000         -3.223          6.511          3.558       2300.000          0.833          1.000          0.333          0.366          0.408          0.399          0.170          0.301          0.310          0.205
     30/12/2001        130.000         -3.680          6.484          5.377       2300.000          0.825          1.000          0.331          0.366          0.408          0.399          0.261          0.454          0.462          0.302
     31/12/2001        130.000         -3.448          6.467          4.680       2300.000          0.820          1.000          0.329          0.366          0.408          0.399          0.224          0.397          0.405          0.267
     01/01/2002        130.000         -3.576          6.453          5.124       2300.000          0.819          1.000          0.327          0.366          0.408          0.399          0.246          0.435          0.444          0.291
     02/01/2002        130.000         -2.723          6.425          2.887       2300.000          0.821          1.000          0.326          0.368          0.408          0.399          0.131          0.249          0.259          0.174
     03/01/2002        130.000         -3.546          6.411          5.491       2300.000          0.825          1.000          0.323          0.367          0.408          0.399          0.258          0.462          0.472          0.310
     04/01/2002        130.000         -3.156          6.394          4.146       2300.000          0.826          1.000          0.322          0.367          0.408          0.399          0.192          0.352          0.361          0.240
     05/01/2002        130.000         -3.512          6.372          5.177       2300.000          0.829          1.000          0.320          0.367          0.408          0.399          0.243          0.439          0.449          0.296
     06/01/2002        130.000         -3.193          6.342          4.158       2300.000          0.833          1.000          0.318          0.367          0.408          0.399          0.192          0.356          0.366          0.243
     07/01/2002        130.000         -3.592          6.325          5.269       2300.000          0.839          1.000          0.316          0.367          0.408          0.399          0.247          0.450          0.461          0.304
     08/01/2002        130.000         -3.519          6.302          4.839       2300.000          0.842          1.000          0.315          0.366          0.408          0.399          0.222          0.417          0.428          0.284
     09/01/2002        130.000         -3.808          6.286          5.556       2300.000          0.847          1.000          0.313          0.366          0.408          0.399          0.259          0.477          0.488          0.322
     10/01/2002        130.000         -3.443          6.261          4.438       2300.000          0.850          1.000          0.311          0.366          0.408          0.399          0.201          0.385          0.397          0.264
     11/01/2002        130.000         -3.587          6.241          4.909       2300.000          0.855          1.000          0.309          0.366          0.408          0.399          0.224          0.426          0.438          0.290
     12/01/2002        130.000         -3.058          6.211          3.556       2300.000          0.860          1.000          0.308          0.367          0.408          0.399          0.149          0.308          0.320          0.216
     13/01/2002        130.000         -2.695          6.175          2.913       2300.000          0.868          1.000          0.308          0.368          0.408          0.399          0.115          0.254          0.266          0.181
     14/01/2002        130.000         -3.996          6.157          6.541       2300.000          0.877          1.000          0.305          0.366          0.408          0.399          0.289          0.547          0.561          0.371
     15/01/2002        130.000         -3.441          6.137          4.676       2300.000          0.882          1.000          0.381          0.366          0.408          0.399          0.229          0.381          0.394          0.264
     16/01/2002        130.000         -3.006          6.114          3.759       2300.000          0.887          1.000          0.378          0.367          0.408          0.399          0.183          0.304          0.316          0.213
     17/01/2002        130.000         -3.551          6.093          5.419       2300.000          0.893          1.000          0.374          0.367          0.408          0.399          0.265          0.441          0.454          0.302
     18/01/2002        130.000         -3.646          6.078          5.547       2300.000          0.897          1.000          0.371          0.367          0.408          0.399          0.269          0.450          0.464          0.310
     19/01/2002        130.000         -2.579          6.059          3.241       2300.000          0.899          1.000          0.397          0.375          0.408          0.399          0.157          0.259          0.270          0.184
     20/01/2002        130.000         14.170          6.046          3.906       2300.000          0.903          1.000          0.397          0.380          0.408          0.399          0.189          0.316          0.327          0.220
     21/01/2002        130.000          4.287          6.030          4.562       2300.000          0.907          1.000          0.396          0.392          0.408          0.399          0.222          0.370          0.380          0.255
     22/01/2002        130.000          3.535          6.029          6.155       2300.000          0.910          1.000          0.396          0.393          0.408          0.399          0.300          0.500          0.512          0.341
     23/01/2002        130.000          3.291          6.008          5.700       2300.000          0.909          1.000          0.391          0.388          0.408          0.399          0.277          0.463          0.475          0.318
     24/01/2002        130.000          0.686          5.990          6.660       2300.000          0.911          1.000          0.386          0.384          0.408          0.399          0.324          0.541          0.555          0.370
     25/01/2002        130.000         -1.181          5.971          7.214       2300.000          0.910          1.000          0.381          0.380          0.408          0.399          0.351          0.587          0.602          0.400
     26/01/2002        130.000         -1.482          5.953          5.623       2300.000          0.911          1.000          0.396          0.380          0.408          0.399          0.273          0.455          0.469          0.315
     27/01/2002        130.000         -1.438          5.934          6.635       2300.000          0.911          1.000          0.388          0.383          0.408          0.399          0.323          0.539          0.553          0.369
     28/01/2002        130.000         -0.575          5.913          5.254       2300.000          0.914          1.000          0.382          0.382          0.408          0.399          0.254          0.426          0.439          0.295
     29/01/2002        130.000         -2.176          5.894          8.242       2300.000          0.918          1.000          0.376          0.378          0.408          0.399          0.401          0.671          0.689          0.458
     30/01/2002        130.000         -2.843          5.873          7.701       2300.000          0.919          1.000          0.371          0.376          0.408          0.399          0.374          0.627          0.645          0.430
     31/01/2002        130.000         -2.597          5.848          5.922       2300.000          0.920          1.000          0.368          0.375          0.408          0.399          0.286          0.482          0.498          0.335
     01/02/2002        130.000         -2.426          5.826          5.083       2300.000          0.926          1.000          0.364          0.374          0.408          0.399          0.243          0.412          0.428          0.290
     02/02/2002        130.000         -2.624          5.856          5.336       2300.000          0.931          1.000          0.361          0.373          0.408          0.399          0.256          0.433          0.449          0.303
     03/02/2002        130.000         -2.497          5.829          4.657       2300.000          0.937          1.000          0.359          0.373          0.408          0.399          0.222          0.378          0.394          0.267
     04/02/2002        130.000         -2.334          5.794          4.107       2300.000          0.943          1.000          0.356          0.372          0.408          0.399          0.193          0.332          0.348          0.238
     05/02/2002        130.000         -2.338          5.763          4.068       2300.000          0.952          1.000          0.354          0.372          0.408          0.399          0.191          0.329          0.344          0.235
     06/02/2002        130.000         -3.397          5.746          6.581       2300.000          0.959          1.000          0.351          0.370          0.408          0.399          0.314          0.535          0.555          0.373
     07/02/2002        130.000         -3.684          5.729          6.597       2300.000          0.962          1.000          0.349          0.369          0.408          0.399          0.314          0.537          0.557          0.375
     08/02/2002        130.000         -3.334          5.695          5.347       2300.000          0.965          1.000          0.346          0.369          0.408          0.399          0.253          0.436          0.454          0.308
     09/02/2002        130.000         -4.694          5.680          8.671       2300.000          0.974          1.000          0.343          0.367          0.408          0.399          0.415          0.708          0.733          0.492
     10/02/2002        130.000         -4.826          5.660          8.168       2300.000          0.977          1.000          0.339          0.366          0.408          0.399          0.390          0.669          0.694          0.466
     11/02/2002        130.000         -4.266          5.632          6.428       2300.000          0.982          1.000          0.336          0.366          0.408          0.399          0.304          0.528          0.550          0.372
     12/02/2002        130.000         -3.714          5.605          5.121       2300.000          0.990          1.000          0.334          0.366          0.408          0.399          0.239          0.422          0.442          0.301
     13/02/2002        130.000         -3.158          5.577          4.006       2300.000          0.997          1.000          0.333          0.367          0.408          0.399          0.179          0.326          0.344          0.238
     14/02/2002        130.000         -1.983          5.606          1.426       2300.000          1.000          1.000          0.362          0.369          0.408          0.399          0.057          0.111          0.124          0.093
     15/02/2002        130.000         -1.606          5.566          1.237       2300.000          1.000          1.000          0.371          0.371          0.408          0.399          0.054          0.095          0.108          0.082
     16/02/2002        130.000          4.735          5.535          2.060       2300.000          1.000          1.000          0.398          0.396          0.408          0.399          0.097          0.163          0.173          0.124
     17/02/2002        130.000         52.099          5.499          1.960       2300.000          1.000          1.000          0.402          0.400          0.408          0.399          0.091          0.158          0.168          0.116
     18/02/2002        130.000         30.201          5.461          1.438       2300.000          1.000          1.000          0.398          0.384          0.408          0.399          0.065          0.113          0.124          0.090
     19/02/2002        130.000         34.058          5.440          2.988       2300.000          1.000          1.000          0.398          0.387          0.408          0.399          0.140          0.240          0.254          0.175
     20/02/2002        130.000         18.400          5.420          3.398       2300.000          1.000          1.000          0.397          0.380          0.408          0.399          0.161          0.271          0.287          0.198
     21/02/2002        130.000          4.072          5.406          4.095       2300.000          1.000          1.000          0.390          0.389          0.408          0.399          0.195          0.328          0.344          0.238
     22/02/2002        130.000          3.130          5.390          4.198       2300.000          1.000          1.000          0.397          0.394          0.408          0.399          0.200          0.336          0.352          0.243
     23/02/2002        130.000          3.361          5.383          5.826       2300.000          1.000          1.000          0.389          0.389          0.408          0.399          0.279          0.469          0.488          0.333
     24/02/2002        130.000          1.012          5.376          5.726       2300.000          1.000          1.000          0.384          0.384          0.408          0.399          0.273          0.460          0.480          0.329
     25/02/2002        130.000         -0.475          5.368          5.332       2300.000          1.000          1.000          0.391          0.381          0.408          0.399          0.254          0.427          0.447          0.307
     26/02/2002        130.000         -1.508          5.365          6.061       2300.000          1.000          1.000          0.386          0.379          0.408          0.399          0.290          0.487          0.508          0.347
     27/02/2002        130.000         -1.607          5.375          5.467       2300.000          1.000          1.000          0.382          0.379          0.408          0.399          0.261          0.439          0.459          0.315
     28/02/2002        130.000         -1.028          5.360          3.666       2300.000          1.000          1.000          0.379          0.379          0.408          0.399          0.172          0.292          0.309          0.216
     01/03/2002        130.000         -1.877          5.355          5.718       2300.000          1.000          1.000          0.394          0.377          0.408          0.399          0.273          0.457          0.480          0.330
     02/03/2002        130.000         -2.534          5.350          6.715       2300.000          1.000          1.000          0.387          0.377          0.408          0.399          0.321          0.539          0.563          0.385
     03/03/2002        130.000         -1.863          5.342          5.052       2300.000          1.000          1.000          0.382          0.378          0.408          0.399          0.240          0.404          0.425          0.293
     04/03/2002        130.000         -0.492          5.314          3.137       2300.000          1.000          1.000          0.397          0.389          0.408          0.399          0.148          0.247          0.263          0.186
     05/03/2002        130.000         17.124          5.290          1.305       2300.000          1.000          1.000          0.398          0.382          0.408          0.399          0.059          0.100          0.112          0.083
     06/03/2002        130.000         30.444          5.294          4.225       2300.000          1.000          1.000          0.398          0.384          0.408          0.399          0.199          0.338          0.358          0.246
     07/03/2002        130.000          4.817          5.295          5.035       2300.000          1.000          1.000          0.390          0.389          0.408          0.399          0.239          0.403          0.423          0.293
     08/03/2002        130.000          1.058          5.299          5.812       2300.000          1.000          1.000          0.384          0.384          0.408          0.399          0.276          0.466          0.489          0.336
     09/03/2002        130.000         -0.584          5.304          5.792       2300.000          1.000          1.000          0.379          0.381          0.408          0.399          0.275          0.465          0.488          0.336
     10/03/2002        130.000         -1.561          5.309          5.885       2300.000          1.000          1.000          0.375          0.378          0.408          0.399          0.279          0.472          0.496          0.342
     11/03/2002        130.000         -1.782          5.313          5.045       2300.000          1.000          1.000          0.371          0.377          0.408          0.399          0.238          0.404          0.426          0.296
     12/03/2002        130.000         -2.404          5.317          5.895       2300.000          1.000          1.000          0.368          0.375          0.408          0.399          0.279          0.473          0.498          0.343
     13/03/2002        130.000         -2.056          5.330          4.278       2300.000          1.000          1.000          0.365          0.375          0.408          0.399          0.200          0.342          0.363          0.254
     14/03/2002        130.000         -2.342          5.339          4.825       2300.000          1.000          1.000          0.363          0.374          0.408          0.399          0.226          0.387          0.410          0.286
     15/03/2002        130.000         -2.582          5.348          5.034       2300.000          1.000          1.000          0.360          0.373          0.408          0.399          0.235          0.404          0.428          0.298
     16/03/2002        130.000         -3.472          5.356          6.873       2300.000          1.000          1.000          0.356          0.371          0.408          0.399          0.323          0.552          0.582          0.402
     17/03/2002        130.000         -3.538          5.364          6.377       2300.000          1.000          1.000          0.353          0.370          0.408          0.399          0.299          0.512          0.541          0.374
     18/03/2002        130.000         -2.544          5.366          3.645       2300.000          1.000          1.000          0.351          0.371          0.408          0.399          0.166          0.291          0.312          0.221
     19/03/2002        130.000         -2.303          5.374          3.380       2300.000          1.000          1.000          0.350          0.371          0.408          0.399          0.151          0.269          0.289          0.206
     20/03/2002        130.000         -2.577          5.382          4.180       2300.000          1.000          1.000          0.363          0.371          0.408          0.399          0.190          0.332          0.355          0.250
     21/03/2002        130.000         -3.342          5.395          5.899       2300.000          1.000          1.000          0.368          0.370          0.408          0.399          0.276          0.470          0.499          0.347
     22/03/2002        130.000         -2.998          5.405          4.630       2300.000          1.000          1.000          0.368          0.370          0.408          0.399          0.216          0.368          0.393          0.275
     23/03/2002        130.000         -2.416          5.407          3.276       2300.000          1.000          1.000          0.371          0.371          0.408          0.399          0.150          0.258          0.279          0.199
     24/03/2002        130.000         -1.908          5.412          2.388       2300.000          1.000          1.000          0.396          0.372          0.408          0.399          0.111          0.185          0.202          0.147
     25/03/2002        130.000          5.503          5.421          2.875       2300.000          1.000          1.000          0.398          0.397          0.408          0.399          0.133          0.226          0.242          0.174
     26/03/2002        130.000         13.277          5.428          4.094       2300.000          1.000          1.000          0.397          0.387          0.408          0.399          0.192          0.324          0.346          0.243
     27/03/2002        130.000          3.040          5.437          6.115       2300.000          1.000          1.000          0.389          0.388          0.408          0.399          0.288          0.488          0.515          0.359
     28/03/2002        130.000          0.959          5.446          5.461       2300.000          1.000          1.000          0.383          0.384          0.408          0.399          0.257          0.436          0.461          0.321
     29/03/2002        130.000         -1.244          5.455          7.092       2300.000          1.000          1.000          0.378          0.380          0.408          0.399          0.335          0.567          0.598          0.414
     30/03/2002        130.000         -2.511          5.470          7.552       2300.000          1.000          1.000          0.373          0.377          0.408          0.399          0.356          0.604          0.638          0.441
     31/03/2002        130.000         -3.544          5.481          8.501       2300.000          1.000          1.000          0.368          0.374          0.408          0.399          0.401          0.680          0.718          0.496
     01/04/2002        130.000         -2.260          5.491          4.236       2300.000          0.992          1.000          0.366          0.374          0.408          0.399          0.196          0.337          0.361          0.255
     02/04/2002        130.000         -1.429          5.496          2.437       2300.000          0.987          1.000          0.366          0.375          0.408          0.399          0.108          0.190          0.208          0.153
     03/04/2002        130.000         -1.642          5.507          3.276       2300.000          0.984          1.000          0.373          0.375          0.408          0.399          0.149          0.257          0.278          0.200
     04/04/2002        130.000         -0.124          5.541          2.293       2300.000          0.977          1.000          0.398          0.393          0.408          0.399          0.106          0.177          0.193          0.143
     05/04/2002        130.000         18.505          5.551          3.079       2300.000          0.974          1.000          0.397          0.381          0.408          0.399          0.142          0.242          0.262          0.187
     06/04/2002        130.000          4.961          5.559          2.722       2300.000          0.968          1.000          0.396          0.392          0.408          0.399          0.125          0.213          0.230          0.167
     07/04/2002        130.000          4.327          5.568          2.972       2300.000          0.965          1.000          0.397          0.394          0.408          0.399          0.137          0.233          0.251          0.182
     08/04/2002        130.000          5.853          5.570          2.201       2300.000          0.958          1.000          0.397          0.396          0.408          0.399          0.100          0.171          0.186          0.138
     09/04/2002        130.000         16.662          5.578          2.338       2300.000          0.956          1.000          0.397          0.380          0.408          0.399          0.107          0.182          0.200          0.145
     10/04/2002        130.000         16.758          5.583          2.298       2300.000          0.950          1.000          0.398          0.381          0.408          0.399          0.105          0.178          0.196          0.143
     11/04/2002        180.000         23.568          5.590          2.465       2300.000          0.947          1.000          0.397          0.393          0.392          0.399          0.116          0.197          0.207          0.146
     12/04/2002        180.000         29.955          5.598          2.211       2300.000          0.941          1.000          0.398          0.394          0.392          0.399          0.103          0.176          0.185          0.132
     13/04/2002        180.000         14.352          5.605          3.432       2300.000          0.936          1.000          0.397          0.393          0.392          0.399          0.162          0.275          0.289          0.201
     14/04/2002        180.000         14.556          5.603          1.445       2300.000          0.930          1.000          0.398          0.393          0.393          0.399          0.067          0.115          0.122          0.088
     15/04/2002        180.000         21.224          5.604          1.514       2300.000          0.929          1.000          0.398          0.394          0.392          0.399          0.070          0.121          0.127          0.092
     16/04/2002        180.000         35.095          5.592          0.935       2300.000          0.927          1.000          0.399          0.394          0.392          0.399          0.042          0.073          0.078          0.060
     17/04/2002        180.000          9.600          5.603          3.906       2300.000          0.929          1.000          0.392          0.387          0.386          0.399          0.184          0.313          0.329          0.229
     18/04/2002        180.000          3.322          5.612          5.045       2300.000          0.921          1.000          0.387          0.383          0.381          0.399          0.238          0.404          0.425          0.294
     19/04/2002        180.000          1.364          5.621          5.129       2300.000          0.912          1.000          0.382          0.379          0.378          0.399          0.242          0.411          0.433          0.300
     20/04/2002        180.000         -1.050          5.629          5.078       2300.000          0.902          1.000          0.378          0.376          0.375          0.399          0.239          0.407          0.429          0.298
     21/04/2002        180.000         -3.763          5.637          5.543       2300.000          0.893          1.000          0.374          0.373          0.376          0.399          0.261          0.444          0.468          0.325
     22/04/2002        180.000          2.260          5.644          5.546       2300.000          0.885          1.000          0.371          0.369          0.372          0.399          0.261          0.444          0.469          0.326
     23/04/2002        180.000         -4.326          5.650          6.220       2300.000          0.877          1.000          0.367          0.366          0.373          0.399          0.293          0.498          0.526          0.365
     24/04/2002        180.000         -2.702          5.656          6.006       2300.000          0.869          1.000          0.363          0.363          0.374          0.399          0.282          0.480          0.509          0.353
     25/04/2002        180.000          2.395          5.662          4.453       2300.000          0.862          1.000          0.361          0.361          0.369          0.399          0.208          0.355          0.379          0.266
     26/04/2002        180.000         -3.995          5.669          2.763       2300.000          0.854          1.000          0.359          0.360          0.372          0.399          0.126          0.219          0.236          0.169
     27/04/2002        180.000         -1.447          5.666          2.889       2300.000          0.850          1.000          0.374          0.359          0.373          0.399          0.132          0.225          0.245          0.174
     28/04/2002        180.000          3.709          5.665          2.710       2300.000          0.848          1.000          0.380          0.358          0.368          0.399          0.127          0.210          0.229          0.165
     29/04/2002        180.000          0.459          5.654          0.872       2300.000          0.843          1.000          0.398          0.392          0.366          0.399          0.041          0.066          0.070          0.057
     30/04/2002        180.000         10.357          5.653          1.715       2300.000          0.845          1.000          0.398          0.394          0.393          0.399          0.080          0.137          0.144          0.104
     01/05/2002        180.000         36.875          5.652          1.855       2300.000          0.841          1.000          0.399          0.394          0.392          0.399          0.086          0.147          0.156          0.113
     02/05/2002        180.000         16.023          5.638          0.656       2300.000          0.837          1.000          0.398          0.394          0.393          0.399          0.029          0.052          0.055          0.044
     03/05/2002        180.000         15.510          5.633          0.792       2300.000          0.839          1.000          0.398          0.394          0.393          0.399          0.036          0.063          0.067          0.051
     04/05/2002        180.000         37.924          5.630          0.985       2300.000          0.839          1.000          0.399          0.394          0.392          0.399          0.044          0.077          0.083          0.063
     05/05/2002        180.000         21.417          5.629          1.422       2300.000          0.838          1.000          0.398          0.394          0.392          0.399          0.066          0.113          0.120          0.088
     06/05/2002        180.000         24.679          5.614          0.604       2300.000          0.835          1.000          0.398          0.394          0.391          0.399          0.027          0.047          0.051          0.041
     07/05/2002        180.000         53.890          5.613          1.690       2300.000          0.837          1.000          0.400          0.396          0.391          0.399          0.078          0.134          0.144          0.103
     08/05/2002        180.000         18.213          5.608          1.979       2300.000          0.835          1.000          0.397          0.393          0.393          0.399          0.092          0.157          0.167          0.120
     09/05/2002        180.000          9.357          5.604          1.921       2300.000          0.832          1.000          0.392          0.388          0.386          0.399          0.089          0.153          0.162          0.117
     10/05/2002        180.000          3.961          5.601          3.536       2300.000          0.829          1.000          0.388          0.384          0.382          0.399          0.166          0.282          0.299          0.210
     11/05/2002        180.000          2.291          5.598          3.121       2300.000          0.825          1.000          0.384          0.381          0.379          0.399          0.146          0.249          0.264          0.187
     12/05/2002        180.000          1.366          5.595          3.277       2300.000          0.820          1.000          0.380          0.378          0.376          0.399          0.153          0.261          0.277          0.196
     13/05/2002        180.000          0.797          5.591          3.302       2300.000          0.817          1.000          0.377          0.375          0.374          0.399          0.154          0.263          0.279          0.198
     14/05/2002        180.000         -2.367          5.588          4.789       2300.000          0.813          1.000          0.374          0.372          0.372          0.399          0.224          0.382          0.405          0.284
     15/05/2002        180.000         -3.391          5.585          4.433       2300.000          0.810          1.000          0.371          0.370          0.375          0.399          0.207          0.353          0.376          0.264
     16/05/2002        180.000          2.700          5.581          4.540       2300.000          0.806          1.000          0.369          0.367          0.371          0.399          0.211          0.361          0.385          0.272
     17/05/2002        180.000         -4.208          5.578          4.627       2300.000          0.803          1.000          0.366          0.365          0.372          0.399          0.215          0.368          0.393          0.276
     18/05/2002        180.000         -2.160          5.574          4.278       2300.000          0.800          1.000          0.363          0.363          0.374          0.399          0.198          0.340          0.364          0.257
     19/05/2002        180.000          2.583          5.570          3.789       2300.000          0.797          1.000          0.361          0.361          0.369          0.399          0.175          0.301          0.324          0.230
     20/05/2002        180.000         -4.244          5.570          4.355       2300.000          0.793          1.000          0.359          0.359          0.371          0.399          0.202          0.346          0.371          0.262
