APSIM output file, version = 5.4
Title = stock Pasture SAMPLE Simulation
           Date           rain   assimilation         growth       green_dm       shoot_dm        shoot_n        senc_dm        seed_dm          rtdep    sw_uptake()       sw_dep()             es          no3()          nh4()        fom_c()      cover_tot  residue_cover        senc_dm      litter_dm   uptake_no3()   uptake_nh4()
     07/07/1988          0.000         29.336         10.413          616.8          617.0          0.032            0.0            0.0        690.000          1.338        734.187          0.807           48.7            0.5           16.9          0.596          0.000            0.0            0.1          0.218          0.311
     08/07/1988          0.000         36.051         18.263          613.5          613.8          0.033            0.0            0.0        690.000          1.400        731.923          0.864           48.6            0.4           16.8          0.593          0.000            0.0            0.1          0.205          0.291
     09/07/1988          0.000         37.128         17.374          617.7          617.9          0.032            0.0            0.0        690.000          1.549        729.422          0.951           48.5            0.4           16.8          0.594          0.000            0.0            0.1          0.198          0.287
     10/07/1988          0.000         38.641         17.112          620.2          620.4          0.032            0.0            0.0        690.000          1.211        727.571          0.640           48.4            0.4           16.7          0.595          0.000            0.0            0.1          0.192          0.286
     11/07/1988         15.600         35.622         16.270          621.3          621.4          0.032            0.0            0.0        690.000          0.729        741.999          0.443           48.3            0.4           16.6          0.599          0.000            0.0            0.1          0.181          0.269
     12/07/1988          0.800         36.150         13.622          618.7          618.8          0.032            0.0            0.0        690.000          0.918        741.333          0.548           48.3            0.4           16.6          0.602          0.000            0.0            0.1          0.183          0.286
     13/07/1988          0.000         36.206         17.081          617.3          617.4          0.032            0.0            0.0        690.000          1.372        739.143          0.818           48.2            0.4           16.5          0.603          0.000            0.0            0.1          0.185          0.289
     14/07/1988          0.000         36.708         16.377          618.8          618.9          0.032            0.0            0.0        690.000          1.447        736.837          0.860           48.1            0.4           16.4          0.603          0.000            0.0            0.1          0.177          0.282
     15/07/1988          0.000         36.521         16.105          619.2          619.3          0.032            0.0            0.0        690.000          1.509        734.429          0.899           48.0            0.4           16.4          0.602          0.000            0.0            0.0          0.172          0.279
     16/07/1988          0.000         36.238         16.127          619.2          619.3          0.032            0.0            0.0        690.000          1.430        732.143          0.855           48.0            0.4           16.3          0.601          0.000            0.0            0.0          0.171          0.284
     17/07/1988          0.000         53.674         27.005          630.2          630.3          0.031            0.0            0.0        690.000          1.566        730.005          0.572           47.9            0.4           16.2          0.605          0.000            0.0            0.0          0.171          0.289
     18/07/1988          0.000         47.966         24.308          648.8          648.9          0.030            0.0            0.0        690.000          1.602        727.470          0.933           47.8            0.4           16.2          0.611          0.000            0.0            0.0          0.169          0.287
     19/07/1988          0.000         45.077         23.379          662.9          663.2          0.030            0.0            0.0        690.000          1.737        724.733          1.000           47.8            0.4           16.1          0.614          0.000            0.0            0.0          0.168          0.288
     20/07/1988          0.000         48.868         24.717          676.5          677.3          0.029            0.0            0.0        690.000          1.651        722.137          0.945           47.7            0.4           16.1          0.617          0.001            0.0            0.0          0.166          0.284
     21/07/1988          0.000         54.552         26.879          692.9          694.2          0.028            0.0            0.0        690.000          1.370        719.996          0.770           47.7            0.4           16.0          0.626          0.002            0.0            0.0          0.170          0.284
     22/07/1988          8.500         47.599         24.096          707.5          709.9          0.027            0.0            0.0        690.000          1.070        726.845          0.582           47.7            0.4           15.9          0.635          0.003            0.0            0.2          0.167          0.281
     23/07/1988          0.000         40.722         21.047          715.8          718.9          0.027            0.0            0.0        690.000          1.568        724.447          0.829           47.6            0.4           15.8          0.638          0.004            0.0            0.3          0.173          0.305
     24/07/1988          0.000         36.811         18.944          718.8          722.4          0.027            0.0            0.0        690.000          1.575        722.033          0.840           47.6            0.4           15.8          0.634          0.005            0.0            0.3          0.156          0.278
     25/07/1988          0.000         38.655         20.237          720.7          725.0          0.027            0.0            0.0        690.000          1.764        719.313          0.956           47.5            0.4           15.7          0.630          0.006            0.0            0.3          0.150          0.269
     26/07/1988          0.000         44.235         22.973          726.1          731.6          0.026            0.0            0.0        690.000          1.997        716.342          0.974           47.5            0.4           15.7          0.628          0.007            0.0            0.3          0.148          0.262
     27/07/1988          0.000         36.356         19.200          730.3          736.9          0.026            0.0            0.0        690.000          1.601        713.862          0.880           47.4            0.4           15.6          0.626          0.009            0.0            0.4          0.145          0.256
     28/07/1988          0.000         36.071         19.594          731.2          738.7          0.026            0.0            0.0        690.000          1.773        711.098          0.991           47.4            0.4           15.6          0.621          0.010            0.0            0.4          0.148          0.263
     29/07/1988          0.000         37.530         20.149          732.9          741.6          0.025            0.0            0.0        690.000          1.508        708.733          0.857           47.3            0.5           15.5          0.617          0.011            0.0            0.5          0.150          0.260
     30/07/1988          0.000         42.327         22.540          737.2          747.3          0.025            0.0            0.0        690.000          1.675        706.098          0.961           47.3            0.5           15.4          0.616          0.012            0.0            0.5          0.153          0.260
     31/07/1988          0.000         38.054         20.840          741.6          753.6          0.025            0.0            0.0        690.000          1.819        703.234          1.045           47.3            0.5           15.4          0.614          0.014            0.0            0.6          0.151          0.251
     01/08/1988          0.000         37.412         20.615          744.1          757.7          0.025            0.0            0.0        690.000          1.748        700.469          1.017           47.2            0.5           15.3          0.611          0.015            0.0            0.7          0.152          0.243
     02/08/1988          0.000         40.326         21.743          746.9          762.7          0.024            0.0            0.0        690.000          1.636        698.147          0.687           47.2            0.5           15.3          0.609          0.017            0.0            0.8          0.154          0.236
     03/08/1988          0.000         42.700         23.298          751.4          770.4          0.024            0.0            0.0        690.000          1.930        695.760          0.457           47.2            0.6           15.2          0.608          0.019            0.0            0.9          0.162          0.237
     04/08/1988          0.000         42.577         23.214          756.5          779.3          0.024            0.0            0.0        690.000          1.850        693.481          0.429           47.2            0.6           15.2          0.607          0.022            0.0            1.0          0.168          0.230
     05/08/1988          0.000         43.692         23.698          761.0          788.4          0.023            0.0            0.0        690.000          1.762        691.314          0.406           47.2            0.6           15.1          0.606          0.025            0.0            1.2          0.175          0.222
     06/08/1988          0.000         41.229         22.390          764.2          796.5          0.023            0.0            0.0        690.000          1.482        689.445          0.386           47.2            0.6           15.0          0.606          0.027            0.0            1.4          0.177          0.211
     07/08/1988          0.000         31.059         17.347          762.9          798.0          0.023            0.0            0.0        690.000          1.485        687.592          0.369           47.1            0.6           15.0          0.603          0.028            0.0            1.6          0.175          0.203
     08/08/1988          0.000         28.966         16.023          757.4          793.3          0.023            0.0            0.0        690.000          1.468        685.770          0.354           47.1            0.6           14.9          0.595          0.028            0.0            1.8          0.168          0.193
     09/08/1988          0.000         27.376         15.022          749.8          786.7          0.023            0.0            0.0        690.000          1.577        683.853          0.340           47.1            0.6           14.9          0.587          0.028            0.0            2.0          0.159          0.185
     10/08/1988          0.000         28.272         15.598          742.0          780.3          0.023            0.0            0.0        690.000          1.691        681.833          0.328           47.0            0.6           14.9          0.578          0.028            0.0            2.2          0.150          0.178
     11/08/1988          0.000         32.714         17.869          736.7          777.3          0.022            0.0            0.0        690.000          1.799        679.717          0.317           46.9            0.7           14.8          0.571          0.028            0.0            2.4          0.145          0.174
     12/08/1988          0.000         33.098         17.898          733.1          777.1          0.022            0.0            0.0        690.000          1.693        677.716          0.308           46.9            0.7           14.8          0.567          0.029            0.0            2.6          0.143          0.171
     13/08/1988          0.000         32.074         17.457          729.4          776.9          0.022            0.0            0.0        690.000          1.707        675.710          0.299           46.9            0.7           14.8          0.562          0.030            0.0            2.9          0.145          0.164
     14/08/1988          0.000         32.320         17.521          725.6          776.6          0.022            0.0            0.0        690.000          1.700        673.720          0.291           46.9            0.7           14.7          0.558          0.031            0.0            3.1          0.148          0.155
     15/08/1988          0.000         32.928         17.736          721.9          777.0          0.022            0.0            0.0        690.000          1.664        671.773          0.283           46.8            0.7           14.7          0.554          0.033            0.0            3.4          0.150          0.145
     16/08/1988          0.000         35.370         18.952          719.0          779.1          0.021            0.0            0.0        690.000          1.844        669.653          0.276           46.8            0.7           14.7          0.551          0.034            0.0            3.6          0.157          0.137
     17/08/1988          0.000         35.483         19.145          716.6          782.8          0.021            0.0            0.0        690.000          1.872        667.511          0.270           46.8            0.7           14.6          0.549          0.037            0.0            3.9          0.160          0.127
     18/08/1988          0.000         39.195         20.428          714.6          788.2          0.021            0.0            0.0        690.000          1.755        665.492          0.264           46.8            0.7           14.6          0.548          0.039            0.0            4.3          0.162          0.118
     19/08/1988          0.000         38.088         19.817          712.5          794.3          0.020            0.0            0.0        690.000          1.743        663.492          0.258           46.8            0.7           14.5          0.548          0.043            0.0            4.6          0.163          0.113
     20/08/1988          0.000         36.449         19.520          709.8          799.6          0.020            0.0            0.0        690.000          2.071        661.168          0.253           46.8            0.7           14.5          0.546          0.045            0.0            5.1          0.165          0.112
     21/08/1988          0.000         39.645         20.559          707.0          805.7          0.020            0.0            0.0        690.000          1.957        658.964          0.248           46.8            0.7           14.4          0.544          0.049            0.0            5.5          0.161          0.110
     22/08/1988          0.000         38.774         19.830          703.5          812.2          0.019            0.0            0.0        690.000          1.175        657.546          0.243           46.8            0.8           14.4          0.546          0.052            0.0            6.0          0.152          0.107
     23/08/1988         34.800         37.527         19.916          700.6          818.0          0.019            0.0            0.0        690.000          1.340        689.994          1.012           47.0            0.9           14.3          0.549          0.055            0.0           12.7          0.175          0.148
     24/08/1988          1.200         45.158         27.923          709.8          831.7          0.019            0.0            0.0        690.000          1.270        688.969          0.954           46.9            0.8           14.2          0.553          0.056            0.0           19.1          0.349          0.424
     25/08/1988          0.000         37.399         21.753          722.6          846.0          0.020            0.0            0.0        690.000          1.648        686.113          1.208           46.8            0.7           14.2          0.555          0.055            0.0           19.3          0.253          0.278
     26/08/1988          0.000         38.008         21.126          725.9          852.2          0.020            0.0            0.0        690.000          1.660        683.231          1.223           46.8            0.7           14.1          0.554          0.056            0.0           18.8          0.205          0.225
     27/08/1988          0.000         38.777         21.098          726.1          857.3          0.020            0.0            0.0        690.000          1.180        681.282          0.769           46.8            0.7           14.1          0.556          0.057            0.0           18.5          0.180          0.201
     28/08/1988          6.400         37.101         20.110          724.8          861.3          0.019            0.0            0.0        690.000          1.340        685.363          0.979           46.7            0.7           14.0          0.558          0.058            0.0           21.2          0.168          0.194
     29/08/1988          0.000         32.940         18.390          723.1          862.5          0.019            0.0            0.0        690.000          1.791        682.268          1.305           46.7            0.7           14.0          0.556          0.059            0.0           23.8          0.177          0.221
     30/08/1988          0.000         33.123         18.322          720.9          862.0          0.019            0.0            0.0        690.000          1.837        679.067          1.363           46.7            0.7           13.9          0.551          0.058            0.0           23.3          0.167          0.198
     31/08/1988          0.000         34.457         18.667          717.8          861.9          0.019            0.0            0.0        690.000          1.018        677.447          0.602           46.7            0.7           13.9          0.550          0.059            0.0           22.9          0.157          0.180
     01/09/1988          1.000         36.254         19.533          714.9          863.2          0.019            0.0            0.0        690.000          0.976        676.741          0.731           46.7            0.7           13.8          0.553          0.060            0.0           23.1          0.155          0.177
     02/09/1988          0.000         39.170         20.783          712.9          866.8          0.019            0.0            0.0        690.000          1.615        673.932          1.194           46.6            0.7           13.8          0.555          0.062            0.0           23.3          0.160          0.180
     03/09/1988          0.000         41.394         21.767          711.8          872.7          0.019            0.0            0.0        690.000          2.055        670.355          1.521           46.6            0.7           13.7          0.555          0.064            0.0           23.0          0.163          0.168
     04/09/1988          1.200         41.274         21.531          710.5          879.4          0.018            0.0            0.0        690.000          1.739        668.520          1.297           46.7            0.8           13.7          0.554          0.066            0.0           23.7          0.163          0.151
     05/09/1988          0.600         37.530         19.869          708.3          884.2          0.018            0.0            0.0        690.000          1.087        667.222          0.812           46.7            0.8           13.6          0.556          0.068            0.0           25.0          0.167          0.144
     06/09/1988          0.000         37.783         19.853          705.7          887.3          0.018            0.0            0.0        690.000          1.426        664.891          0.905           46.7            0.8           13.6          0.558          0.070            0.0           25.4          0.175          0.139
     07/09/1988          8.000         36.709         19.406          703.1          890.1          0.018            0.0            0.0        690.000          1.237        670.740          0.914           46.8            0.8           13.5          0.559          0.072            0.0           30.1          0.177          0.139
     08/09/1988          0.000         38.950         21.254          702.6          894.2          0.018            0.0            0.0        690.000          2.068        667.151          1.521           46.8            0.8           13.5          0.558          0.073            0.0           34.2          0.217          0.187
     09/09/1988          0.000         35.991         19.248          702.6          897.9          0.018            0.0            0.0        690.000          1.833        663.957          1.361           46.8            0.8           13.4          0.556          0.074            0.0           33.5          0.193          0.152
     10/09/1988          0.000         37.357         19.545          700.3          899.8          0.018            0.0            0.0        690.000          1.848        661.196          0.913           46.8            0.8           13.4          0.554          0.075            0.0           33.0          0.182          0.133
     11/09/1988          0.000         40.312         20.522          697.2          903.3          0.017            0.0            0.0        690.000          1.908        657.843          1.444           46.8            0.8           13.4          0.552          0.077            0.0           32.6          0.181          0.114
     12/09/1988         14.000         37.547         19.412          693.8          906.8          0.017            0.0            0.0        690.000          1.340        669.482          1.021           46.8            0.8           13.3          0.552          0.079            0.0           39.7          0.177          0.119
     13/09/1988         13.000         40.350         22.483          694.1          911.9          0.017            0.0            0.0        690.000          2.069        678.839          1.574           46.9            0.8           13.2          0.552          0.081            0.0           52.3          0.242          0.212
     14/09/1988          0.000         32.380         18.747          697.7          915.8          0.017            0.0            0.0        690.000          0.653        677.688          0.498           46.8            0.8           13.2          0.554          0.080            0.0           56.8          0.241          0.214
     15/09/1988         13.400         38.826         21.060          699.7          917.8          0.018            0.0            0.0        690.000          1.810        687.916          1.362           46.8            0.8           13.1          0.555          0.080            0.0           61.0          0.215          0.192
     16/09/1988          1.200         40.729         22.530          702.2          923.0          0.018            0.0            0.0        690.000          1.895        685.788          1.433           46.8            0.7           13.1          0.554          0.080            0.0           65.2          0.230          0.224
     17/09/1988          0.000         42.334         22.939          705.2          929.6          0.018            0.0            0.0        690.000          2.588        681.239          1.961           46.7            0.7           13.0          0.552          0.082            0.0           63.1          0.209          0.195
     18/09/1988          0.000         39.490         21.322          706.0          934.7          0.017            0.0            0.0        690.000          2.534        677.360          1.345           46.8            0.7           13.0          0.549          0.083            0.0           60.3          0.194          0.175
     19/09/1988          0.000         34.463         18.681          705.0          935.7          0.017            0.0            0.0        690.000          2.161        673.511          1.687           46.8            0.8           12.9          0.545          0.084            0.0           58.1          0.193          0.165
     20/09/1988          0.000         31.336         16.938          702.3          932.7          0.017            0.0            0.0        690.000          1.957        670.494          1.060           46.8            0.8           12.8          0.540          0.083            0.0           56.4          0.191          0.151
     21/09/1988          0.000         32.833         17.738          699.1          929.1          0.017            0.0            0.0        690.000          2.182        667.538          0.774           46.9            0.8           12.8          0.534          0.083            0.0           54.8          0.193          0.143
     22/09/1988          0.000         34.559         18.520          696.2          927.4          0.017            0.0            0.0        690.000          2.235        664.645          0.658           46.9            0.8           12.7          0.530          0.083            0.0           53.4          0.190          0.133
     23/09/1988          0.000         37.718         19.809          693.6          928.1          0.017            0.0            0.0        690.000          2.237        661.826          0.582           46.9            0.8           12.7          0.526          0.084            0.0           52.1          0.187          0.123
     24/09/1988          0.000         39.776         20.476          691.3          931.1          0.017            0.0            0.0        690.000          2.236        659.062          0.527           47.0            0.8           12.7          0.524          0.086            0.0           51.1          0.186          0.112
     25/09/1988          0.000          0.000          0.000          584.0          916.8          0.017          584.0            0.0        683.088          2.328        656.248          0.486           47.0            0.8           12.6          0.455          0.135          584.0           50.2          0.173          0.094
     26/09/1988          0.000         10.059          4.996          428.5          894.0          0.017          428.5            0.0        690.000          1.580        654.215          0.453           47.1            0.8           12.6          0.437          0.202          428.5           50.5          0.189          0.086
     27/09/1988          0.000          7.000          3.724          323.6          879.1          0.018          323.6            0.0        690.000          0.982        652.808          0.426           47.1            0.8           12.5          0.425          0.244          323.6           51.5          0.190          0.078
     28/09/1988          6.400          5.041          2.799          244.3          860.0          0.018          244.3            0.0        690.000          1.008        655.903          2.297           47.2            0.8           12.5          0.411          0.272          244.3           69.0          0.199          0.084
     29/09/1988          0.000          3.597          2.083          187.6          836.0          0.018          187.6            0.0        690.000          0.957        652.669          2.277           47.3            0.8           12.4          0.397          0.286          187.6           85.2          0.213          0.086
     30/09/1988          0.000          2.794          1.597          141.8          808.9          0.018          141.8            0.0        690.000          0.905        651.241          0.522           47.4            0.8           12.4          0.382          0.295          141.8           84.8          0.177          0.063
     01/10/1988          0.000          1.964          1.147          106.2          780.3          0.018          106.2            0.0        690.000          0.524        650.236          0.481           47.5            0.9           12.3          0.366          0.298          106.2           84.9          0.127          0.045
     02/10/1988          0.000          1.453          0.873           84.4          750.6          0.017           84.4            0.0        690.000          0.467        649.320          0.449           47.6            0.9           12.3          0.350          0.294           84.4           85.0          0.099          0.035
     03/10/1988          0.000          1.184          0.702           69.1          720.8          0.017           69.1            0.0        690.000          0.414        648.483          0.423           47.8            1.0           12.2          0.335          0.288           69.1           85.2          0.082          0.029
     04/10/1988          0.000          0.983          0.542           54.8          691.4          0.017           54.8            0.0        690.000          0.358        647.725          0.400           48.0            1.0           12.2          0.320          0.281           54.8           85.2          0.063          0.023
     05/10/1988          0.000          0.767          0.376           41.1          662.4          0.017           41.1            0.0        690.000          0.315        647.029          0.381           48.3            1.1           12.1          0.304          0.274           41.1           85.1          0.046          0.017
     06/10/1988          0.000          0.555          0.253           30.5          633.8          0.016           30.5            0.0        690.000          0.229        646.435          0.365           48.5            1.2           12.1          0.289          0.266           30.5           85.0          0.032          0.012
     07/10/1988          0.000          0.405          0.182           23.5          605.8          0.016           23.5            0.0        690.000          0.165        645.920          0.350           48.8            1.3           12.0          0.275          0.256           23.5           84.8          0.023          0.009
     08/10/1988          0.000          0.317          0.133           18.8          578.8          0.016           18.8            0.0        690.000          0.117        645.466          0.337           49.0            1.3           11.9          0.261          0.245           18.8           84.4          0.017          0.006
     09/10/1988          0.000          0.258          0.083           15.0          552.8          0.016           15.0            0.0        690.000          0.103        645.038          0.326           49.3            1.4           11.9          0.247          0.235           15.0           83.8          0.013          0.005
     10/10/1988          0.000          0.198          0.060           12.0          527.8          0.015           12.0            0.0        690.000          0.079        644.644          0.315           49.6            1.4           11.9          0.234          0.224           12.0           83.1          0.009          0.003
     11/10/1988          0.000          0.160          0.045           10.0          504.0          0.015           10.0            0.0        690.000          0.065        644.273          0.305           49.9            1.4           11.8          0.222          0.213           10.0           82.3          0.007          0.003
     12/10/1988          0.000          0.138          0.012            8.1          481.3          0.015            8.1            0.0        690.000          0.061        643.915          0.297           50.2            1.4           11.8          0.210          0.203            8.1           81.4          0.005          0.002
     13/10/1988          0.000          0.111          0.000            6.4          459.7          0.014            6.4            0.0        696.912          0.053        643.573          0.289           50.4            1.5           11.7          0.199          0.193            6.4           80.4          0.003          0.001
     14/10/1988          0.000          0.086          0.000            4.9          439.1          0.014            4.9            0.0        696.912          0.041        643.251          0.281           50.7            1.5           11.7          0.189          0.184            4.9           79.2          0.002          0.001
     15/10/1988          0.000          0.066          0.000            3.7          419.5          0.014            3.7            0.0        696.912          0.033        642.943          0.274           51.0            1.6           11.6          0.179          0.175            3.7           78.0          0.001          0.000
     16/10/1988          0.000          0.049          0.000            2.8          400.9          0.013            2.8            0.0        696.912          0.025        642.651          0.268           51.3            1.6           11.6          0.169          0.167            2.8           76.8          0.001          0.000
     17/10/1988          0.000          0.038          0.000            2.2          383.3          0.013            2.2            0.0        696.912          0.019        642.370          0.262           51.6            1.7           11.5          0.161          0.158            2.2           75.4          0.001          0.000
     18/10/1988          0.000          0.028          0.000            1.7          366.6          0.013            1.7            0.0        696.912          0.014        642.099          0.257           51.9            1.7           11.5          0.152          0.151            1.7           74.1          0.000          0.000
     19/10/1988          0.000          0.023          0.000            1.4          350.7          0.012            1.4            0.0        696.912          0.012        641.836          0.251           52.2            1.7           11.4          0.145          0.143            1.4           72.6          0.000          0.000
     20/10/1988          0.000          0.019          0.000            1.1          335.7          0.012            1.1            0.0        696.912          0.012        641.578          0.246           52.4            1.8           11.4          0.137          0.136            1.1           71.2          0.000          0.000
     21/10/1988          0.000          0.015          0.000            0.8          324.3          0.012            0.8            0.0        696.912          0.010        641.327          0.242           52.7            1.8           11.4          0.132          0.131            0.8           69.7          0.000          0.000
     22/10/1988          0.000          0.012          0.000            0.6          316.1          0.012            0.6            0.0        696.912          0.008        641.081          0.237           53.0            1.9           11.3          0.128          0.127            0.6           68.2          0.000          0.000
     23/10/1988          0.000          0.008          0.000            0.5          308.3          0.012            0.5            0.0        696.912          0.003        640.845          0.233           53.3            1.9           11.3          0.124          0.123            0.5           66.7          0.000          0.000
     24/10/1988          2.200          0.006          0.000            0.4          300.6          0.011            0.4            0.0        696.912          0.002        640.614          2.429           53.6            1.9           11.2          0.120          0.120            0.4           67.9          0.000          0.000
     25/10/1988          0.400          0.005          0.000            0.3          293.2          0.011            0.3            0.0        696.912          0.002        640.386          0.625           53.9            1.9           11.2          0.117          0.116            0.3           69.4          0.000          0.000
     26/10/1988          0.000          0.000          0.000            0.0          142.9          0.011            0.0            0.0          0.000          0.000        640.164          0.222           54.2            1.9           11.1          0.058          0.058            0.0           34.2          0.000          0.000
     27/10/1988          0.000          0.000          0.000            0.0          139.3          0.011            0.0            0.0          0.000          0.000        639.946          0.218           54.4            1.9           11.1          0.057          0.057            0.0           33.4          0.000          0.000
     28/10/1988          0.000          0.000          0.000            0.0          135.8          0.011            0.0            0.0          0.000          0.000        639.731          0.215           54.7            1.9           11.1          0.055          0.055            0.0           32.6          0.000          0.000
     29/10/1988          0.000          0.000          0.000            0.0          132.3          0.011            0.0            0.0          0.000          0.000        639.519          0.212           55.0            1.9           11.0          0.053          0.053            0.0           31.8          0.000          0.000
     30/10/1988          0.000          0.000          0.000            0.0          130.1          0.011            0.0            0.0          0.000          0.000        639.310          0.209           55.2            1.9           11.0          0.052          0.052            0.0           31.1          0.000          0.000
     31/10/1988          0.000          0.000          0.000            0.0          129.0          0.011            0.0            0.0          0.000          0.000        639.104          0.206           55.5            1.9           10.9          0.052          0.052            0.0           30.4          0.000          0.000
     01/11/1988          0.000          0.000          0.000            0.0          128.0          0.011            0.0            0.0          0.000          0.000        638.900          0.203           55.8            2.0           10.9          0.051          0.051            0.0           29.7          0.000          0.000
     02/11/1988          0.000          0.000          0.000            0.0          126.9          0.010            0.0            0.0          0.000          0.000        638.699          0.201           56.0            2.0           10.8          0.051          0.051            0.0           29.1          0.000          0.000
     03/11/1988          0.000          0.000          0.000            0.0          125.9          0.010            0.0            0.0          0.000          0.000        638.501          0.198           56.3            2.0           10.8          0.050          0.050            0.0           28.5          0.000          0.000
     04/11/1988          0.000          0.000          0.000            0.0          124.9          0.010            0.0            0.0          0.000          0.000        638.305          0.196           56.6            2.0           10.8          0.050          0.050            0.0           27.8          0.000          0.000
     05/11/1988          0.000          0.000          0.000            0.0          123.9          0.010            0.0            0.0          0.000          0.000        638.112          0.193           56.9            2.0           10.7          0.049          0.049            0.0           27.3          0.000          0.000
     06/11/1988          0.600          0.000          0.000            0.0          123.0          0.010            0.0            0.0          0.000          0.000        637.921          0.791           57.2            2.0           10.7          0.049          0.049            0.0           27.0          0.000          0.000
     07/11/1988          4.000          0.000          0.000            0.0          122.0          0.010            0.0            0.0          0.000          0.000        637.732          4.189           57.4            2.0           10.6          0.048          0.048            0.0           28.4          0.000          0.000
     08/11/1988          0.000          0.000          0.000            0.0          121.1          0.010            0.0            0.0          0.000          0.000        637.545          0.187           57.7            1.9           10.6          0.048          0.048            0.0           29.5          0.000          0.000
     09/11/1988          0.000          0.000          0.000            0.0          120.2          0.010            0.0            0.0          0.000          0.000        637.360          0.185           57.9            1.9           10.6          0.047          0.047            0.0           29.0          0.000          0.000
     10/11/1988          0.000          0.000          0.000            0.0          119.3          0.010            0.0            0.0          0.000          0.000        637.177          0.183           58.1            1.8           10.6          0.047          0.047            0.0           28.4          0.000          0.000
     11/11/1988          0.000          0.000          0.000            0.0          118.4          0.010            0.0            0.0          0.000          0.000        636.996          0.181           58.3            1.8           10.5          0.046          0.046            0.0           27.9          0.000          0.000
     12/11/1988          0.000          0.000          0.000            0.0          117.5          0.010            0.0            0.0          0.000          0.000        636.817          0.179           58.6            1.7           10.5          0.046          0.046            0.0           27.3          0.000          0.000
     13/11/1988          0.000          0.000          0.000            0.0          116.6          0.010            0.0            0.0          0.000          0.000        636.640          0.177           58.8            1.7           10.5          0.045          0.045            0.0           26.8          0.000          0.000
     14/11/1988          0.000          0.000          0.000            0.0          115.7          0.010            0.0            0.0          0.000          0.000        636.465          0.175           59.0            1.7           10.4          0.045          0.045            0.0           26.3          0.000          0.000
     15/11/1988          0.000          0.000          0.000            0.0          114.9          0.010            0.0            0.0          0.000          0.000        636.291          0.174           59.2            1.7           10.4          0.045          0.045            0.0           25.8          0.000          0.000
     16/11/1988         17.000          0.000          0.000            0.0          114.0          0.010            0.0            0.0          0.000          0.000        649.387          3.904           59.8            1.5           10.4          0.044          0.044            0.0           29.2          0.000          0.000
     17/11/1988          0.000          0.000          0.000            0.0          112.8          0.010            0.0            0.0          0.000          0.000        648.708          0.678           60.2            1.4           10.3          0.044          0.044            0.0           32.0          0.000          0.000
     18/11/1988          0.000          0.000          0.000            0.0          111.3          0.010            0.0            0.0          0.000          0.000        648.180          0.528           60.6            1.3           10.3          0.043          0.043            0.0           30.8          0.000          0.000
     19/11/1988          0.000          0.000          0.000            0.0          109.8          0.010            0.0            0.0          0.000          0.000        647.694          0.486           61.0            1.2           10.2          0.043          0.043            0.0           29.6          0.000          0.000
