APSIM output file, version = 5.3
Title = stock lablab SAMPLE Simulation
           Date           rain            lai     lablab.lai          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7) soilwat2.sw(1) soilwat2.sw(2) soilwat2.sw(3) soilwat2.sw(4) soilwat2.sw(5) soilwat2.sw(6) soilwat2.sw(7)         number          stock            age         weight stock.cond_score         intake
             ()           (mm)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)            (?)              (?)            (?)
     16/02/1989          0.000          0.035          0.035          0.389          0.393          0.396          0.395          0.394          0.394          0.397          0.389          0.393          0.396          0.395          0.394          0.394          0.397         18.000              ?        449.000        173.912            0.139          0.647
     17/02/1989          0.000          0.035          0.035          0.388          0.391          0.395          0.395          0.394          0.394          0.397          0.388          0.391          0.395          0.395          0.394          0.394          0.397         18.000              ?        450.000        172.828            0.113          0.661
     18/02/1989          0.000          0.035          0.035          0.386          0.390          0.394          0.394          0.394          0.395          0.397          0.386          0.390          0.394          0.394          0.394          0.395          0.397         18.000              ?        451.000        171.751            0.087          0.662
     19/02/1989          0.000          0.035          0.035          0.385          0.389          0.393          0.394          0.394          0.395          0.397          0.385          0.389          0.393          0.394          0.394          0.395          0.397         18.000              ?        452.000        170.679            0.061          0.660
     20/02/1989          0.000          0.035          0.035          0.384          0.388          0.392          0.394          0.394          0.395          0.398          0.384          0.388          0.392          0.394          0.394          0.395          0.398         18.000              ?        453.000        169.616            0.036          0.662
     21/02/1989         99.000          0.035          0.035          0.462          0.499          0.456          0.403          0.395          0.395          0.398          0.462          0.499          0.456          0.403          0.395          0.395          0.398         17.000              ?        454.000        169.497            0.031          0.666
     22/02/1989          0.000          0.035          0.035          0.450          0.487          0.451          0.409          0.397          0.396          0.398          0.450          0.487          0.451          0.409          0.397          0.396          0.398         17.000              ?        455.000        168.433            0.006          0.645
     23/02/1989          0.000          0.035          0.035          0.450          0.474          0.448          0.413          0.398          0.397          0.399          0.450          0.474          0.448          0.413          0.398          0.397          0.399         16.000              ?        456.000        168.362            0.002          0.650
     24/02/1989          0.200          0.035          0.035          0.450          0.464          0.445          0.415          0.400          0.397          0.399          0.450          0.464          0.445          0.415          0.400          0.397          0.399         15.000              ?        457.000        168.355           -0.000          0.653
     25/02/1989          0.000          0.035          0.035          0.450          0.453          0.444          0.416          0.401          0.398          0.399          0.450          0.453          0.444          0.416          0.401          0.398          0.399         15.000              ?        458.000        167.298           -0.025          0.643
     26/02/1989          0.000          0.035          0.035          0.448          0.448          0.441          0.417          0.403          0.399          0.400          0.448          0.448          0.441          0.417          0.403          0.399          0.400         15.000              ?        459.000        166.257           -0.050          0.666
     27/02/1989          0.000          0.035          0.035          0.444          0.444          0.439          0.418          0.404          0.400          0.400          0.444          0.444          0.439          0.418          0.404          0.400          0.400         15.000              ?        460.000        165.230           -0.075          0.680
     28/02/1989          0.000          0.035          0.035          0.441          0.441          0.438          0.419          0.405          0.401          0.401          0.441          0.441          0.438          0.419          0.405          0.401          0.401         14.000              ?        461.000        165.308           -0.075          0.689
     01/03/1989          0.000          0.035          0.035          0.438          0.439          0.436          0.419          0.406          0.401          0.402          0.438          0.439          0.436          0.419          0.406          0.401          0.402         14.000              ?        462.000        164.281           -0.099          0.666
     02/03/1989          0.000          0.035          0.035          0.435          0.436          0.434          0.419          0.407          0.402          0.402          0.435          0.436          0.434          0.419          0.407          0.402          0.402         14.000              ?        463.000        163.261           -0.124          0.670
     03/03/1989          0.000          0.035          0.035          0.433          0.434          0.433          0.419          0.408          0.403          0.403          0.433          0.434          0.433          0.419          0.408          0.403          0.403         13.000              ?        464.000        163.415           -0.123          0.687
     04/03/1989          0.000          0.035          0.035          0.430          0.432          0.431          0.419          0.408          0.404          0.404          0.430          0.432          0.431          0.419          0.408          0.404          0.404         13.000              ?        465.000        162.406           -0.146          0.679
     05/03/1989          2.800          0.035          0.035          0.428          0.430          0.430          0.419          0.409          0.404          0.404          0.428          0.430          0.430          0.419          0.409          0.404          0.404         13.000              ?        466.000        161.404           -0.170          0.682
     06/03/1989          0.000          0.036          0.036          0.426          0.428          0.428          0.419          0.410          0.405          0.405          0.426          0.428          0.428          0.419          0.410          0.405          0.405         13.000              ?        467.000        160.408           -0.194          0.681
     07/03/1989          0.000          0.037          0.037          0.424          0.426          0.427          0.419          0.410          0.406          0.406          0.424          0.426          0.427          0.419          0.410          0.406          0.406         13.000              ?        468.000        159.432           -0.217          0.711
     08/03/1989          0.000          0.037          0.037          0.422          0.425          0.426          0.418          0.410          0.406          0.406          0.422          0.425          0.426          0.418          0.410          0.406          0.406         13.000              ?        469.000        158.474           -0.240          0.735
     09/03/1989          0.000          0.038          0.038          0.421          0.423          0.424          0.418          0.411          0.407          0.407          0.421          0.423          0.424          0.418          0.411          0.407          0.407         13.000              ?        470.000        157.529           -0.263          0.750
     10/03/1989          0.000          0.038          0.038          0.419          0.421          0.423          0.418          0.411          0.407          0.408          0.419          0.421          0.423          0.418          0.411          0.407          0.408         13.000              ?        471.000        156.597           -0.285          0.766
     11/03/1989          0.000          0.040          0.040          0.417          0.420          0.422          0.417          0.411          0.408          0.409          0.417          0.420          0.422          0.417          0.411          0.408          0.409         12.000              ?        472.000        156.880           -0.281          0.792
     12/03/1989          0.000          0.041          0.041          0.416          0.419          0.421          0.417          0.411          0.408          0.409          0.416          0.419          0.421          0.417          0.411          0.408          0.409         11.000              ?        473.000        157.277           -0.275          0.822
     13/03/1989          0.000          0.042          0.042          0.414          0.417          0.420          0.416          0.411          0.408          0.410          0.414          0.417          0.420          0.416          0.411          0.408          0.410         11.000              ?        474.000        156.386           -0.296          0.848
     14/03/1989          0.000          0.042          0.042          0.413          0.416          0.419          0.416          0.411          0.409          0.410          0.413          0.416          0.419          0.416          0.411          0.409          0.410         11.000              ?        475.000        155.510           -0.317          0.870
     15/03/1989          0.000          0.044          0.044          0.412          0.415          0.418          0.415          0.412          0.410          0.410          0.412          0.415          0.418          0.415          0.412          0.410          0.410         11.000              ?        476.000        154.612           -0.338          0.813
     16/03/1989         13.000          0.037          0.037          0.450          0.437          0.421          0.416          0.413          0.410          0.410          0.450          0.437          0.421          0.416          0.413          0.410          0.410         11.000              ?        477.000        153.747           -0.359          0.869
     17/03/1989          2.400          0.035          0.035          0.445          0.438          0.424          0.416          0.414          0.410          0.410          0.445          0.438          0.424          0.416          0.414          0.410          0.410         11.000              ?        478.000        152.865           -0.379          0.820
     18/03/1989          0.000          0.035          0.035          0.431          0.430          0.424          0.417          0.415          0.410          0.410          0.431          0.430          0.424          0.417          0.415          0.410          0.410         10.000              ?        479.000        153.342           -0.370          0.760
     19/03/1989          0.000          0.035          0.035          0.426          0.426          0.424          0.418          0.416          0.410          0.410          0.426          0.426          0.424          0.418          0.416          0.410          0.410         10.000              ?        480.000        152.425           -0.391          0.739
     20/03/1989          0.000          0.038          0.038          0.422          0.424          0.423          0.418          0.417          0.410          0.410          0.422          0.424          0.423          0.418          0.417          0.410          0.410          9.000              ?        481.000        153.040           -0.380          0.763
     21/03/1989          0.000          0.041          0.041          0.419          0.421          0.422          0.418          0.418          0.410          0.410          0.419          0.421          0.422          0.418          0.418          0.410          0.410          9.000              ?        482.000        152.154           -0.401          0.800
     22/03/1989          0.000          0.044          0.044          0.416          0.419          0.421          0.418          0.418          0.410          0.410          0.416          0.419          0.421          0.418          0.418          0.410          0.410          9.000              ?        483.000        151.294           -0.422          0.846
     23/03/1989          0.000          0.048          0.048          0.414          0.417          0.420          0.418          0.419          0.410          0.410          0.414          0.417          0.420          0.418          0.419          0.410          0.410          8.000              ?        484.000        152.138           -0.406          0.904
     24/03/1989          0.000          0.053          0.053          0.412          0.415          0.419          0.418          0.419          0.410          0.410          0.412          0.415          0.419          0.418          0.419          0.410          0.410          7.000              ?        485.000        153.194           -0.386          0.901
     25/03/1989          5.000          0.052          0.052          0.420          0.419          0.419          0.419          0.420          0.410          0.410          0.420          0.419          0.419          0.419          0.420          0.410          0.410          7.000              ?        486.000        152.411           -0.405          1.024
     26/03/1989         45.000          0.047          0.047          0.478          0.497          0.446          0.423          0.420          0.410          0.410          0.478          0.497          0.446          0.423          0.420          0.410          0.410          7.000              ?        487.000        151.640           -0.424          1.039
     27/03/1989         28.000          0.048          0.048          0.473          0.499          0.489          0.440          0.420          0.410          0.410          0.473          0.499          0.489          0.440          0.420          0.410          0.410          6.000              ?        488.000        153.016           -0.396          1.016
     28/03/1989          1.200          0.052          0.052          0.454          0.496          0.485          0.447          0.421          0.410          0.410          0.454          0.496          0.485          0.447          0.421          0.410          0.410          5.000              ?        489.000        154.770           -0.360          1.025
     29/03/1989          0.000          0.056          0.056          0.450          0.478          0.481          0.452          0.423          0.411          0.410          0.450          0.478          0.481          0.452          0.423          0.411          0.410          5.000              ?        490.000        154.005           -0.379          1.084
     30/03/1989          0.000          0.056          0.056          0.450          0.467          0.476          0.455          0.426          0.412          0.411          0.450          0.467          0.476          0.455          0.426          0.412          0.411          5.000              ?        491.000        153.270           -0.397          1.139
     31/03/1989          0.000          0.058          0.058          0.450          0.460          0.472          0.456          0.428          0.413          0.411          0.450          0.460          0.472          0.456          0.428          0.413          0.411          4.000              ?        492.000        155.596           -0.349          1.158
     01/04/1989          0.000          0.060          0.060          0.450          0.456          0.467          0.456          0.429          0.414          0.412          0.450          0.456          0.467          0.456          0.429          0.414          0.412          4.000              ?        493.000        154.873           -0.367          1.186
     02/04/1989          2.600          0.059          0.059          0.456          0.459          0.464          0.456          0.431          0.415          0.412          0.456          0.459          0.464          0.456          0.431          0.415          0.412          3.000              ?        494.000        158.016           -0.302          1.215
     03/04/1989          3.200          0.059          0.059          0.463          0.463          0.462          0.455          0.431          0.417          0.413          0.463          0.463          0.462          0.455          0.431          0.417          0.413          3.000              ?        495.000        157.287           -0.319          1.207
     04/04/1989          0.400          0.062          0.062          0.450          0.463          0.460          0.454          0.432          0.418          0.414          0.450          0.463          0.460          0.454          0.432          0.418          0.414          3.000              ?        496.000        156.566           -0.336          1.212
     05/04/1989          0.400          0.070          0.070          0.448          0.453          0.458          0.453          0.432          0.419          0.415          0.448          0.453          0.458          0.453          0.432          0.419          0.415          3.000              ?        497.000        155.872           -0.353          1.263
     06/04/1989          0.200          0.081          0.081          0.447          0.451          0.456          0.451          0.432          0.419          0.416          0.447          0.451          0.456          0.451          0.432          0.419          0.416          2.000              ?        498.000        160.394           -0.260          1.368
     07/04/1989          0.000          0.094          0.094          0.445          0.449          0.455          0.450          0.431          0.420          0.417          0.445          0.449          0.455          0.450          0.431          0.420          0.417          2.000              ?        499.000        159.795           -0.276          1.521
     08/04/1989          0.000          0.111          0.111          0.444          0.448          0.453          0.449          0.431          0.420          0.417          0.444          0.448          0.453          0.449          0.431          0.420          0.417          2.000              ?        500.000        159.277           -0.290          1.691
     09/04/1989          0.000          0.133          0.133          0.442          0.446          0.452          0.447          0.430          0.420          0.418          0.442          0.446          0.452          0.447          0.430          0.420          0.418          2.000              ?        501.000        158.867           -0.303          1.921
     10/04/1989          0.000          0.157          0.157          0.440          0.445          0.451          0.446          0.429          0.419          0.418          0.440          0.445          0.451          0.446          0.429          0.419          0.418          2.000              ?        502.000        158.586           -0.313          2.202
     11/04/1989          0.300          0.170          0.170          0.439          0.444          0.450          0.445          0.428          0.419          0.418          0.439          0.444          0.450          0.445          0.428          0.419          0.418          2.000              ?        503.000        158.444           -0.321          2.506
     12/04/1989          3.400          0.196          0.196          0.441          0.445          0.450          0.443          0.427          0.419          0.418          0.441          0.445          0.450          0.443          0.427          0.419          0.418          2.000              ?        504.000        158.386           -0.326          2.694
     13/04/1989          0.000          0.227          0.227          0.438          0.443          0.449          0.442          0.426          0.418          0.418          0.438          0.443          0.449          0.442          0.426          0.418          0.418          2.000              ?        505.000        158.425           -0.329          3.011
     14/04/1989          0.000          0.274          0.274          0.436          0.441          0.448          0.441          0.425          0.417          0.418          0.436          0.441          0.448          0.441          0.425          0.417          0.418          2.000              ?        506.000        158.539           -0.330          3.389
     15/04/1989          0.000          0.325          0.325          0.435          0.440          0.447          0.440          0.424          0.416          0.418          0.435          0.440          0.447          0.440          0.424          0.416          0.418          2.000              ?        507.000        158.757           -0.329          3.899
     16/04/1989          0.000          0.384          0.384          0.433          0.438          0.445          0.440          0.422          0.415          0.417          0.433          0.438          0.445          0.440          0.422          0.415          0.417          2.000              ?        508.000        159.082           -0.326          4.429
     17/04/1989          0.000          0.457          0.457          0.431          0.436          0.443          0.439          0.421          0.414          0.417          0.431          0.436          0.443          0.439          0.421          0.414          0.417          2.000              ?        509.000        159.520           -0.321          4.987
     18/04/1989          0.000          0.538          0.538          0.429          0.435          0.441          0.439          0.420          0.413          0.416          0.429          0.435          0.441          0.439          0.420          0.413          0.416          2.000              ?        510.000        160.083           -0.314          5.597
     19/04/1989          0.000          0.625          0.625          0.428          0.433          0.439          0.439          0.420          0.412          0.415          0.428          0.433          0.439          0.439          0.420          0.412          0.415          2.000              ?        511.000        160.767           -0.303          6.173
     20/04/1989          0.000          0.725          0.725          0.426          0.431          0.437          0.438          0.419          0.411          0.414          0.426          0.431          0.437          0.438          0.419          0.411          0.414          2.000              ?        512.000        161.562           -0.291          6.692
     21/04/1989          0.000          0.838          0.838          0.423          0.429          0.435          0.437          0.419          0.410          0.413          0.423          0.429          0.435          0.437          0.419          0.410          0.413          2.000              ?        513.000        162.461           -0.276          7.164
     22/04/1989          0.400          0.949          0.949          0.421          0.426          0.432          0.434          0.419          0.409          0.413          0.421          0.426          0.432          0.434          0.419          0.409          0.413          2.000              ?        514.000        163.452           -0.259          7.563
     23/04/1989          0.000          0.956          0.956          0.421          0.425          0.431          0.434          0.419          0.410          0.412          0.421          0.425          0.431          0.434          0.419          0.410          0.412          2.000              ?        515.000        164.511           -0.240          7.848
     24/04/1989         26.000          0.956          0.956          0.487          0.481          0.447          0.435          0.420          0.410          0.412          0.487          0.481          0.447          0.435          0.420          0.410          0.412          2.000              ?        516.000        165.585           -0.219          7.914
     25/04/1989          3.100          0.956          0.956          0.487          0.490          0.449          0.438          0.420          0.410          0.411          0.487          0.490          0.449          0.438          0.420          0.410          0.411          2.000              ?        517.000        166.668           -0.198          7.964
     26/04/1989         60.600          1.048          1.048          0.481          0.498          0.497          0.489          0.429          0.412          0.411          0.481          0.498          0.497          0.489          0.429          0.412          0.411          2.000              ?        518.000        167.765           -0.178          8.022
     27/04/1989          2.400          1.158          1.158          0.479          0.497          0.491          0.487          0.437          0.415          0.412          0.479          0.497          0.491          0.487          0.437          0.415          0.412          2.000              ?        519.000        168.903           -0.156          8.177
     28/04/1989          0.400          1.270          1.270          0.464          0.493          0.485          0.483          0.441          0.418          0.413          0.464          0.493          0.485          0.483          0.441          0.418          0.413          2.000              ?        520.000        170.078           -0.134          8.313
     29/04/1989          0.000          1.363          1.363          0.451          0.486          0.479          0.479          0.444          0.420          0.415          0.451          0.486          0.479          0.479          0.444          0.420          0.415          2.000              ?        521.000        171.287           -0.111          8.437
     30/04/1989          0.000          1.458          1.458          0.448          0.473          0.474          0.475          0.446          0.423          0.416          0.448          0.473          0.474          0.475          0.446          0.423          0.416          2.000              ?        522.000        172.521           -0.088          8.520
     01/05/1989          0.000          1.558          1.558          0.448          0.459          0.469          0.470          0.446          0.425          0.418          0.448          0.459          0.469          0.470          0.446          0.425          0.418          2.000              ?        523.000        173.772           -0.064          8.581
     02/05/1989          0.000          1.667          1.667          0.445          0.450          0.464          0.466          0.445          0.427          0.420          0.445          0.450          0.464          0.466          0.445          0.427          0.420          2.000              ?        524.000        175.035           -0.040          8.629
     03/05/1989          0.000          1.750          1.750          0.441          0.448          0.459          0.462          0.444          0.428          0.421          0.441          0.448          0.459          0.462          0.444          0.428          0.421          2.000              ?        525.000        176.310           -0.015          8.670
     04/05/1989          0.000          1.860          1.860          0.437          0.444          0.454          0.457          0.442          0.428          0.423          0.437          0.444          0.454          0.457          0.442          0.428          0.423          2.000              ?        526.000        177.590            0.010          8.698
     05/05/1989          0.000          1.984          1.984          0.431          0.439          0.450          0.451          0.438          0.427          0.424          0.431          0.439          0.450          0.451          0.438          0.427          0.424          2.000              ?        527.000        178.880            0.035          8.732
     06/05/1989          0.000          2.096          2.096          0.428          0.436          0.447          0.448          0.435          0.426          0.424          0.428          0.436          0.447          0.448          0.435          0.426          0.424          2.000              ?        528.000        180.179            0.060          8.768
     07/05/1989          3.600          2.124          2.124          0.443          0.443          0.447          0.446          0.434          0.426          0.425          0.443          0.443          0.447          0.446          0.434          0.426          0.425          2.000              ?        529.000        181.484            0.085          8.792
     08/05/1989         18.400          2.181          2.181          0.487          0.499          0.455          0.446          0.432          0.425          0.425          0.487          0.499          0.455          0.446          0.432          0.425          0.425          2.000              ?        530.000        182.790            0.110          8.801
     09/05/1989          1.000          2.300          2.300          0.480          0.497          0.457          0.445          0.430          0.424          0.424          0.480          0.497          0.457          0.445          0.430          0.424          0.424          2.000              ?        531.000        184.098            0.135          8.815
     10/05/1989          0.000          2.381          2.381          0.470          0.493          0.459          0.446          0.429          0.423          0.424          0.470          0.493          0.459          0.446          0.429          0.423          0.424          2.000              ?        532.000        185.413            0.161          8.836
     11/05/1989          0.000          2.501          2.501          0.459          0.488          0.459          0.445          0.428          0.421          0.424          0.459          0.488          0.459          0.445          0.428          0.421          0.424          2.000              ?        533.000        186.733            0.186          8.854
     12/05/1989          0.000          2.605          2.605          0.450          0.481          0.458          0.444          0.426          0.420          0.423          0.450          0.481          0.458          0.444          0.426          0.420          0.423          2.000              ?        534.000        188.061            0.212          8.881
     13/05/1989          0.000          2.735          2.735          0.447          0.470          0.456          0.443          0.425          0.418          0.422          0.447          0.470          0.456          0.443          0.425          0.418          0.422          2.000              ?        535.000        189.398            0.238          8.907
     14/05/1989          0.000          2.879          2.879          0.448          0.459          0.455          0.443          0.424          0.417          0.421          0.448          0.459          0.455          0.443          0.424          0.417          0.421          2.000              ?        536.000        190.744            0.263          8.931
     15/05/1989          0.200          2.947          2.947          0.450          0.456          0.453          0.442          0.423          0.416          0.420          0.450          0.456          0.453          0.442          0.423          0.416          0.420          2.000              ?        537.000        192.096            0.289          8.951
     16/05/1989          1.600          3.025          3.025          0.455          0.458          0.452          0.442          0.423          0.415          0.419          0.455          0.458          0.452          0.442          0.423          0.415          0.419          2.000              ?        538.000        193.450            0.316          8.960
     17/05/1989          2.200          3.084          3.084          0.464          0.461          0.452          0.442          0.423          0.415          0.418          0.464          0.461          0.452          0.442          0.423          0.415          0.418          2.000              ?        539.000        194.805            0.342          8.969
     18/05/1989          1.400          3.189          3.189          0.463          0.463          0.451          0.441          0.422          0.414          0.417          0.463          0.463          0.451          0.441          0.422          0.414          0.417          2.000              ?        540.000        196.163            0.368          8.978
     19/05/1989          0.000          3.288          3.288          0.455          0.463          0.450          0.440          0.421          0.413          0.416          0.455          0.463          0.450          0.440          0.421          0.413          0.416          2.000              ?        541.000        197.526            0.394          8.994
     20/05/1989          0.000          3.391          3.391          0.449          0.462          0.450          0.439          0.420          0.412          0.415          0.449          0.462          0.450          0.439          0.420          0.412          0.415          2.000              ?        542.000        198.894            0.420          9.008
     21/05/1989          0.000          3.476          3.476          0.448          0.455          0.448          0.439          0.419          0.411          0.415          0.448          0.455          0.448          0.439          0.419          0.411          0.415          2.000              ?        543.000        200.265            0.447          9.021
     22/05/1989          0.000          3.537          3.537          0.446          0.448          0.447          0.438          0.419          0.410          0.414          0.446          0.448          0.447          0.438          0.419          0.410          0.414          2.000              ?        544.000        201.640            0.473          9.032
     23/05/1989          8.400          3.610          3.610          0.486          0.454          0.447          0.439          0.420          0.410          0.413          0.486          0.454          0.447          0.439          0.420          0.410          0.413          2.000              ?        545.000        203.016            0.500          9.041
     24/05/1989          0.000          3.644          3.644          0.473          0.454          0.448          0.439          0.419          0.410          0.412          0.473          0.454          0.448          0.439          0.419          0.410          0.412          2.000              ?        546.000        204.395            0.526          9.049
     25/05/1989          0.000          3.705          3.705          0.462          0.453          0.447          0.438          0.419          0.409          0.412          0.462          0.453          0.447          0.438          0.419          0.409          0.412          2.000              ?        547.000        205.774            0.553          9.055
     26/05/1989          0.000          3.727          3.727          0.455          0.453          0.448          0.439          0.419          0.410          0.411          0.455          0.453          0.448          0.439          0.419          0.410          0.411          2.000              ?        548.000        207.155            0.579          9.062
     27/05/1989          1.000          3.782          3.782          0.455          0.453          0.448          0.439          0.420          0.410          0.411          0.455          0.453          0.448          0.439          0.420          0.410          0.411          2.000              ?        549.000        208.535            0.606          9.066
     28/05/1989          0.000          3.855          3.855          0.450          0.450          0.448          0.439          0.419          0.410          0.411          0.450          0.450          0.448          0.439          0.419          0.410          0.411          2.000              ?        550.000        209.916            0.632          9.071
     29/05/1989          0.000          3.893          3.893          0.445          0.447          0.447          0.438          0.419          0.410          0.411          0.445          0.447          0.447          0.438          0.419          0.410          0.411          2.000              ?        551.000        211.298            0.658          9.077
     30/05/1989          0.000          3.947          3.947          0.441          0.444          0.445          0.438          0.419          0.409          0.410          0.441          0.444          0.445          0.438          0.419          0.409          0.410          2.000              ?        552.000        212.681            0.685          9.082
     31/05/1989          0.000          4.006          4.006          0.438          0.441          0.443          0.437          0.419          0.410          0.410          0.438          0.441          0.443          0.437          0.419          0.410          0.410          2.000              ?        553.000        214.064            0.711          9.088
     01/06/1989          3.000          3.988          3.988          0.447          0.446          0.443          0.438          0.420          0.410          0.410          0.447          0.446          0.443          0.438          0.420          0.410          0.410          2.000              ?        554.000        215.448            0.738          9.093
     02/06/1989          0.000          4.008          4.008          0.443          0.444          0.442          0.438          0.420          0.410          0.410          0.443          0.444          0.442          0.438          0.420          0.410          0.410          2.000              ?        555.000        216.831            0.764          9.095
     03/06/1989          0.000          4.059          4.059          0.439          0.441          0.441          0.438          0.419          0.410          0.410          0.439          0.441          0.441          0.438          0.419          0.410          0.410          2.000              ?        556.000        218.214            0.791          9.099
     04/06/1989          0.000          4.134          4.134          0.434          0.437          0.440          0.437          0.419          0.409          0.410          0.434          0.437          0.440          0.437          0.419          0.409          0.410          2.000              ?        557.000        219.598            0.817          9.104
     05/06/1989          1.000          4.161          4.161          0.437          0.438          0.439          0.437          0.419          0.410          0.410          0.437          0.438          0.439          0.437          0.419          0.410          0.410          2.000              ?        558.000        220.982            0.843          9.108
     06/06/1989         13.200          4.158          4.158          0.489          0.460          0.444          0.438          0.420          0.410          0.410          0.489          0.460          0.444          0.438          0.420          0.410          0.410          2.000              ?        559.000        222.365            0.870          9.111
     07/06/1989          0.400          4.132          4.132          0.480          0.459          0.447          0.439          0.420          0.410          0.410          0.480          0.459          0.447          0.439          0.420          0.410          0.410          2.000              ?        560.000        223.747            0.896          9.113
     08/06/1989          0.000          3.624          3.624          0.471          0.458          0.449          0.440          0.420          0.410          0.410          0.471          0.458          0.449          0.440          0.420          0.410          0.410          2.000              ?        561.000        225.119            0.922          9.096
     09/06/1989          0.400          3.625          3.625          0.467          0.461          0.450          0.440          0.420          0.410          0.410          0.467          0.461          0.450          0.440          0.420          0.410          0.410          2.000              ?        562.000        226.491            0.948          9.099
     10/06/1989          1.000          2.711          2.711          0.467          0.464          0.450          0.440          0.420          0.410          0.410          0.467          0.464          0.450          0.440          0.420          0.410          0.410          2.000              ?        563.000        227.828            0.974          9.032
     11/06/1989          0.000          1.154          1.154          0.461          0.466          0.451          0.440          0.420          0.410          0.410          0.461          0.466          0.451          0.440          0.420          0.410          0.410          2.000              ?        564.000        229.047            1.000          8.797
     12/06/1989          0.600          1.130          1.130          0.460          0.467          0.451          0.440          0.420          0.410          0.410          0.460          0.467          0.451          0.440          0.420          0.410          0.410          2.000              ?        565.000        230.263            1.023          8.794
     13/06/1989          0.200          1.152          1.152          0.455          0.467          0.451          0.440          0.420          0.410          0.410          0.455          0.467          0.451          0.440          0.420          0.410          0.410          2.000              ?        566.000        231.479            1.045          8.797
     14/06/1989          0.000          1.184          1.184          0.449          0.465          0.451          0.440          0.420          0.410          0.410          0.449          0.465          0.451          0.440          0.420          0.410          0.410          2.000              ?        567.000        232.695            1.068          8.802
     15/06/1989          0.000          1.209          1.209          0.449          0.458          0.451          0.440          0.419          0.410          0.410          0.449          0.458          0.451          0.440          0.419          0.410          0.410          2.000              ?        568.000        233.913            1.091          8.807
     16/06/1989          0.000          1.238          1.238          0.449          0.453          0.450          0.439          0.419          0.410          0.410          0.449          0.453          0.450          0.439          0.419          0.410          0.410          2.000              ?        569.000        235.131            1.114          8.813
     17/06/1989          0.000          1.278          1.278          0.447          0.451          0.449          0.439          0.420          0.410          0.410          0.447          0.451          0.449          0.439          0.420          0.410          0.410          2.000              ?        570.000        236.351            1.137          8.819
     18/06/1989          0.000          1.356          1.356          0.444          0.447          0.448          0.439          0.419          0.410          0.410          0.444          0.447          0.448          0.439          0.419          0.410          0.410          2.000              ?        571.000        237.575            1.159          8.831
     19/06/1989          0.000          1.381          1.381          0.442          0.445          0.447          0.439          0.419          0.410          0.410          0.442          0.445          0.447          0.439          0.419          0.410          0.410          2.000              ?        572.000        238.800            1.182          8.837
     20/06/1989          0.000          1.391          1.391          0.440          0.443          0.446          0.439          0.420          0.410          0.410          0.440          0.443          0.446          0.439          0.420          0.410          0.410          2.000              ?        573.000        240.026            1.205          8.841
     21/06/1989          0.000          0.741          0.741          0.438          0.441          0.445          0.440          0.420          0.410          0.410          0.438          0.441          0.445          0.440          0.420          0.410          0.410          2.000              ?        574.000        241.129            1.228          8.598
     22/06/1989          0.000          0.738          0.738          0.436          0.440          0.444          0.440          0.420          0.410          0.410          0.436          0.440          0.444          0.440          0.420          0.410          0.410          2.000              ?        575.000        242.228            1.248          8.591
     23/06/1989          0.000          0.671          0.671          0.434          0.438          0.444          0.440          0.420          0.410          0.410          0.434          0.438          0.444          0.440          0.420          0.410          0.410          2.000              ?        576.000        243.296            1.269          8.532
     24/06/1989          0.000          0.635          0.635          0.432          0.437          0.443          0.440          0.420          0.410          0.410          0.432          0.437          0.443          0.440          0.420          0.410          0.410          2.000              ?        577.000        244.349            1.288          8.504
     25/06/1989          0.000          0.332          0.332          0.431          0.436          0.442          0.440          0.420          0.410          0.410          0.431          0.436          0.442          0.440          0.420          0.410          0.410          2.000              ?        578.000        245.190            1.307          8.071
     26/06/1989          0.000          0.035          0.035          0.429          0.434          0.441          0.440          0.420          0.410          0.410          0.429          0.434          0.441          0.440          0.420          0.410          0.410          2.000              ?        579.000        245.691            1.322          7.336
     27/06/1989          0.000          0.035          0.035          0.428          0.433          0.441          0.440          0.420          0.410          0.410          0.428          0.433          0.441          0.440          0.420          0.410          0.410          2.000              ?        580.000        246.189            1.330          7.331
     28/06/1989          0.000          0.035          0.035          0.427          0.432          0.440          0.440          0.420          0.410          0.410          0.427          0.432          0.440          0.440          0.420          0.410          0.410          2.000              ?        581.000        246.755            1.338          7.485
     29/06/1989          5.400          0.035          0.035          0.446          0.443          0.441          0.440          0.420          0.410          0.410          0.446          0.443          0.441          0.440          0.420          0.410          0.410          2.000              ?        582.000        247.321            1.348          7.487
     30/06/1989          0.800          0.035          0.035          0.444          0.443          0.443          0.440          0.420          0.410          0.410          0.444          0.443          0.443          0.440          0.420          0.410          0.410          2.000              ?        583.000        247.886            1.357          7.486
