Summary_file = wagga600.sum
Title = wagga 600mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     22/11/1969       326      1969        373.200          356.730          0.001      14270.404       5180.921          0.363          0.795        225.361          2.230         11.552         67.353         58.214            284
     25/11/1970       329      1970        467.600          450.808          0.001      15291.723       6164.573          0.403          0.803        218.620          2.028         12.505         60.949        157.912            283
     24/11/1971       328      1971        321.300          319.097          0.001      12828.686       4353.634          0.339          0.793        184.436          2.513         10.940         72.577         65.690            283
     13/11/1972       318      1972        200.600          200.042          0.001      10958.541       2938.664          0.268          0.678        167.106          3.009          8.842         71.427          0.795            275
     17/11/1973       321      1973        408.100          402.868          0.001      13646.817       6131.392          0.449          0.842        192.864          2.158         13.229         62.150        142.247            276
     28/11/1974       332      1974        523.800          479.229          0.001      15865.391       6898.694          0.435          0.803        208.828          1.756         12.114         60.953        213.587            285
     17/11/1975       321      1975        427.000          402.156          0.001      14531.441       5903.085          0.406          0.819        192.940          2.190         12.928         59.920        163.846            271
     22/11/1976       327      1976        300.800          299.520          0.001      14395.410       5955.328          0.414          0.802        198.966          1.967         11.713         64.580         51.530            278
     20/11/1977       324      1977        197.600          194.691          0.001       9886.290       2121.010          0.215          0.628        136.730          3.629          7.696         73.377          7.664            283
     26/11/1978       330      1978        507.400          473.404          0.001      15156.062       6100.608          0.403          0.795        210.507          1.881         11.474         69.999        170.123            283
     20/11/1979       324      1979        316.000          311.353          0.001      15128.667       6395.685          0.423          0.797        221.264          1.814         11.603         66.557         24.834            282
     20/11/1980       325      1980        261.400          260.747          0.001      12491.616       3559.074          0.285          0.784        186.874          3.037         10.810         68.915          9.134            281
     19/11/1981       323      1981        346.400          344.687          0.001      13391.426       5876.067          0.439          0.824        214.501          1.933         11.356         75.204         68.365            278
     16/11/1982       320      1982        113.600          113.461          0.001       6152.681       1190.313          0.193          0.658         91.285          3.632          4.323        144.360          1.724            279
     19/11/1983       323      1983        451.600          440.302          0.001      14283.560       5915.392          0.414          0.812        200.935          1.991         11.778         68.585        157.279            278
     18/11/1984       323      1984        321.500          314.498          0.001      15404.271       6624.080          0.430          0.799        208.845          1.765         11.694         58.204         75.349            279
     21/11/1985       325      1985        364.100          358.884          0.001      15426.940       6464.644          0.419          0.795        221.073          1.813         11.720         59.687         66.744            282
     29/11/1986       333      1986        429.800          422.189          0.001      16694.531       7017.910          0.420          0.791        225.780          1.731         12.150         55.768        126.104            285
     20/11/1987       324      1987        331.600          324.980          0.001      14672.747       5066.366          0.345          0.772        217.549          2.141         10.847         64.670         37.255            282
     14/11/1988       319      1988        399.000          362.211          0.001      15210.337       6352.263          0.418          0.792        212.149          1.788         11.355         66.305         92.527            275
     26/11/1989       330      1989        369.500          361.476          0.001      14603.608       5516.360          0.378          0.790        201.069          2.046         11.289         69.147         70.979            287
     21/11/1990       325      1990        352.700          338.554          0.001      15465.940       6204.986          0.401          0.792        215.484          1.844         11.441         60.097         60.404            282
     19/11/1991       323      1991        340.100          327.889          0.001      13964.425       5885.973          0.421          0.822        208.877          2.042         12.018         69.038         62.455            277
     03/12/1992       338      1992        493.500          484.451          0.001      16972.467       7112.917          0.419          0.792        221.469          1.753         12.470         55.008        180.739            291
     21/11/1993       325      1993        546.700          514.468          0.001      16483.488       7210.460          0.437          0.798        222.598          1.729         12.466         54.826        218.578            277
     19/11/1994       323      1994        171.400          171.400          0.001       6701.194       1500.103          0.224          0.462         92.928          3.454          5.182        101.581         20.713            280
     22/11/1995       326      1995        394.700          391.287          0.001      14173.007       5111.271          0.361          0.785        215.439          2.160         11.039         70.943         96.298            283
     20/11/1996       325      1996        369.600          367.877          0.001      15032.353       6659.311          0.443          0.812        211.528          1.799         11.981         62.605         94.063            280
     20/11/1997       324      1997        283.100          281.435          0.001      15226.564       4625.647          0.304          0.757        216.786          2.389         11.051         65.185          7.197            282
     20/11/1998       324      1998        360.900          349.844          0.001      15260.874       6338.177          0.415          0.796        222.867          1.851         11.733         64.571         53.326            276
     15/11/1999       319      1999        401.500          392.329          0.001      15640.275       6652.193          0.425          0.798        245.410          1.832         12.185         64.002         72.847            274
     24/11/2000       329      2000        417.200          413.742          0.001      16766.674       6466.351          0.386          0.771        247.313          1.833         11.852         60.432         84.299            286
     20/11/2001       324      2001        299.000          291.503          0.001      15040.648       5616.253          0.373          0.778        226.779          2.019         11.341         67.189          4.307            275
     15/11/2002       319      2002        158.100          157.988          0.001       8845.986       1833.136          0.207          0.549        128.709          3.576          6.555         80.147          4.115            277
