Summary_file = sugar.sum
Title = Sugar Sample Simulation
           Date             es            eos             eo          drain   infiltration            esw          esw()             no3(1)             no3(2)             no3(3)             no3(4)             no3(5)             no3(6)             no3(7)     residue_wt     irrigation            lai        biomass  green_biomass    swdef_photo    nfact_photo
             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (kg/ha)            (kg/ha)            (kg/ha)            (kg/ha)            (kg/ha)            (kg/ha)            (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)        (g/m^2)        (g/m^2)             ()             ()
     09/12/1987          1.407          1.407          6.624          0.000          0.000        154.042        161.137              0.369              0.166              0.263              0.196              0.282              0.008              0.004         20.666          0.000          6.329       1638.210       1613.451          1.000          1.000
     10/12/1987          1.164          1.164          5.503          0.000          0.000        145.664        152.878              0.413              0.181              0.279              0.205              0.285              0.008              0.004         22.631          0.000          6.385       1671.782       1645.013          1.000          1.000
     11/12/1987          0.924          1.097          5.205          0.000          0.000        138.457        144.740              0.459              0.197              0.298              0.216              0.288              0.008              0.005         24.797          0.000          6.440       1703.599       1674.842          1.000          1.000
     12/12/1987          1.206          1.206          5.743          0.000         67.886        198.021        205.137              0.178              0.173              0.296              0.228              0.294              0.008              0.005         26.697         67.886          6.492       1738.941       1708.274          1.000          0.998
     13/12/1987          1.612          1.612          7.704          0.000          0.000        186.903        196.409              0.188              0.128              0.251              0.230              0.297              0.008              0.005         28.798          0.000          6.542       1786.289       1753.787          1.000          0.986
     14/12/1987          1.385          1.520          7.290          0.000          0.000        176.988        185.518              0.207              0.118              0.233              0.229              0.300              0.008              0.005         31.093          0.000          6.573       1830.076       1793.768          1.000          0.975
     15/12/1987          1.240          1.240          5.961          0.000          0.000        167.814        175.749              0.235              0.121              0.230              0.229              0.303              0.008              0.005         33.768          0.000          6.611       1864.950       1825.389          1.000          0.965
     16/12/1987          1.258          1.258          6.065          0.000          0.000        159.104        166.556              0.270              0.131              0.235              0.231              0.306              0.008              0.005         36.770          0.000          6.648       1900.274       1857.476          1.000          0.958
     17/12/1987          0.692          0.692          3.348          0.000          2.000        156.442        160.412              0.296              0.144              0.247              0.236              0.309              0.007              0.005         39.915          0.000          6.655       1919.816       1873.954          1.000          0.957
     18/12/1987          1.646          1.646          7.972          0.000          0.000        145.786        154.795              0.327              0.154              0.255              0.238              0.309              0.007              0.005         43.400          0.000          6.693       1966.395       1917.334          1.000          0.960
     19/12/1987          0.896          1.560          7.579          0.000          0.000        135.072        144.890              0.364              0.168              0.270              0.243              0.311              0.007              0.005         47.241          0.000          6.729       2010.472       1958.314          1.000          0.951
     20/12/1987          0.677          0.677          3.299          0.000          1.000        131.908        135.395              0.403              0.186              0.292              0.252              0.312              0.007              0.005         51.268          0.000          6.678       2029.562       1968.554          1.000          0.943
     21/12/1987          0.678          0.678          3.300          0.000          3.000        130.434        134.230              0.413              0.202              0.311              0.259              0.312              0.007              0.005         55.844          0.000          6.648       2048.789       1981.114          1.000          0.954
     22/12/1987          1.586          1.586          7.715          0.000          0.000        118.636        128.848              0.435              0.210              0.324              0.262              0.310              0.007              0.005         61.125          0.000          6.644       2094.612       2020.315          1.000          0.961
     23/12/1987          1.278          1.278          6.225          0.000         70.615        180.464        187.973              0.164              0.173              0.314              0.271              0.313              0.007              0.005         66.150         70.615          6.639       2131.506       2050.780          1.000          0.958
     24/12/1987          1.375          1.375          6.709          0.000          0.000        171.190        179.090              0.170              0.128              0.260              0.271              0.314              0.007              0.005         71.799          0.000          6.635       2170.624       2083.132          1.000          0.959
     25/12/1987          1.505          1.609          7.866          0.000          0.000        160.754        169.685              0.184              0.116              0.235              0.267              0.316              0.007              0.005         78.145          0.000          6.630       2215.222       2120.101          1.000          0.959
     26/12/1987          1.525          1.525          7.469          0.000          0.000        152.377        159.229              0.212              0.120              0.229              0.264              0.319              0.007              0.005         85.276          0.000          6.623       2258.188       2154.126          1.000          0.958
     27/12/1987          1.497          1.497          7.344          0.000          0.000        144.043        150.880              0.244              0.129              0.233              0.262              0.320              0.007              0.005         93.335          0.000          6.616       2300.285       2187.443          1.000          0.958
     28/12/1987          1.154          1.369          6.731          0.000          0.000        139.925        142.890              0.279              0.143              0.244              0.262              0.321              0.007              0.005        102.301          0.000          6.610       2339.933       2219.130          1.000          0.958
     29/12/1987          0.679          0.679          3.348          0.000          7.000        143.667        146.246              0.266              0.155              0.254              0.262              0.320              0.006              0.005        110.357          0.000          6.573       2358.484       2229.202          1.000          0.958
     30/12/1987          0.684          0.684          3.376          0.000         11.994        151.685        154.976              0.216              0.155              0.259              0.261              0.319              0.006              0.005        118.944          0.000          6.537       2377.217       2239.519          1.000          0.969
     31/12/1987          1.543          1.543          7.619          0.000          0.000        144.134        150.142              0.210              0.148              0.258              0.258              0.316              0.006              0.004        128.395          0.000          6.532       2422.320       2276.832          1.000          0.980
     01/01/1988          0.663          0.663          3.281          0.000         29.102        169.408        172.574              0.105              0.127              0.255              0.257              0.314              0.006              0.004        137.893          0.000          6.502       2441.058       2288.369          1.000          0.978
     02/01/1988          1.437          1.437          7.123          0.000          0.000        159.043        167.971              0.115              0.109              0.239              0.253              0.312              0.006              0.004        148.126          0.000          6.497       2482.888       2322.684          1.000          0.987
     03/01/1988          1.067          1.067          5.305          0.000          0.000        151.084        157.976              0.131              0.109              0.233              0.250              0.311              0.006              0.004        159.049          0.000          6.493       2514.111       2347.042          1.000          0.986
     04/01/1988          0.948          1.024          5.106          0.000          0.000        143.980        150.136              0.151              0.116              0.233              0.249              0.311              0.006              0.004        170.602          0.000          6.484       2543.558       2369.166          1.000          0.988
     05/01/1988          1.351          1.351          6.762          0.000          0.000        133.584        142.628              0.174              0.126              0.236              0.248              0.310              0.006              0.004        182.967          0.000          6.479       2583.373       2401.954          1.000          0.992
     06/01/1988          0.676          0.676          3.397          0.000         11.000        140.188        143.908              0.161              0.136              0.247              0.251              0.311              0.006              0.004        193.911          0.000          6.446       2602.137       2413.313          1.000          0.990
     07/01/1988          0.672          0.672          3.382          0.000          2.000        137.785        141.516              0.159              0.140              0.254              0.253              0.311              0.006              0.004        205.164          0.000          6.414       2621.023       2424.558          1.000          0.999
     08/01/1988          0.675          0.675          3.403          0.000         15.705        149.472        152.815              0.123              0.133              0.257              0.255              0.310              0.006              0.004        216.739          0.000          6.364       2639.823       2433.279          1.000          1.000
     09/01/1988          0.671          0.671          3.386          0.000          1.000        145.545        149.801              0.113              0.127              0.254              0.255              0.309              0.006              0.004        228.867          0.000          6.324       2658.470       2443.191          1.000          1.000
     10/01/1988          1.341          1.341          6.775          0.000          0.000        136.235        144.204              0.115              0.127              0.249              0.253              0.307              0.006              0.004        241.994          0.000          6.313       2696.749       2472.259          1.000          1.000
     11/01/1988          1.445          1.445          7.326          0.000          0.000        126.953        134.789              0.130              0.136              0.252              0.254              0.306              0.006              0.004        256.249          0.000          6.318       2738.083       2504.298          1.000          1.000
     12/01/1988          1.139          1.536          7.826          0.000          0.000        118.471        125.814              0.154              0.149              0.261              0.256              0.304              0.006              0.004        271.725          0.000          6.307       2782.469       2539.406          1.000          1.000
     13/01/1988          0.657          0.657          3.360          0.000          6.000        121.053        123.814              0.136              0.162              0.277              0.261              0.303              0.006              0.004        285.342          0.000          6.268       2800.765       2550.174          1.000          1.000
     14/01/1988          1.387          1.387          7.111          0.000          0.000        112.440        119.666              0.135              0.169              0.287              0.263              0.301              0.005              0.004        299.954          0.000          6.258       2842.378       2584.865          1.000          1.000
     15/01/1988          1.466          1.466          7.542          0.000          0.000        101.859        110.974              0.145              0.180              0.300              0.266              0.299              0.005              0.004        315.588          0.000          6.247       2886.359       2622.030          1.000          1.000
     16/01/1988          1.443          1.443          7.459          0.000         68.611        160.742        169.027              0.033              0.121              0.273              0.272              0.298              0.005              0.004        330.308         68.611          6.236       2929.608       2658.422          1.000          1.000
     17/01/1988          1.296          1.296          6.727          0.000          0.000        151.187        159.446              0.052              0.101              0.232              0.272              0.297              0.005              0.004        348.371          0.000          6.225       2968.014       2689.928          1.000          1.000
     18/01/1988          1.247          1.247          6.503          0.000          0.000        144.305        149.940              0.063              0.101              0.216              0.269              0.296              0.005              0.004        366.498          0.000          6.213       3003.746       2717.740          1.000          1.000
     19/01/1988          0.743          1.229          6.440          0.000          0.000        138.751        143.562              0.071              0.108              0.213              0.266              0.296              0.005              0.004        384.507          0.000          6.200       3038.812       2744.656          1.000          1.000
     20/01/1988          1.119          1.119          5.895          0.000          0.000        132.212        137.631              0.077              0.118              0.216              0.262              0.295              0.005              0.004        402.750          0.000          6.204       3070.925       2768.628          1.000          1.000
     21/01/1988          1.312          1.312          6.951          0.000          0.000        122.536        130.900              0.089              0.129              0.222              0.259              0.294              0.005              0.004        422.049          0.000          6.193       3109.668       2799.885          1.000          1.000
     22/01/1988          1.207          1.207          6.431          0.000          0.000        115.049        121.328              0.109              0.144              0.236              0.258              0.294              0.005              0.004        442.576          0.000          6.182       3144.647       2826.905          1.000          1.000
     23/01/1988          0.685          1.186          6.355          0.000          0.000        106.916        114.364              0.133              0.160              0.253              0.259              0.293              0.005              0.004        464.423          0.000          6.171       3179.318       2854.112          1.000          1.000
     24/01/1988          0.585          1.448          7.806          0.000          0.000         97.258        106.331              0.164              0.176              0.272              0.261              0.292              0.005              0.004        487.850          0.000          6.161       3223.730       2891.828          1.000          1.000
     25/01/1988          1.156          1.156          6.273          0.000         68.126        156.098        164.228              0.034              0.124              0.258              0.267              0.292              0.005              0.004        508.406         68.126          6.150       3258.050       2919.186          1.000          1.000
     26/01/1988          1.132          1.132          6.178          0.000          0.000        148.290        154.966              0.055              0.104              0.226              0.268              0.291              0.005              0.004        532.626          0.000          6.140       3291.479       2945.383          1.000          1.000
     27/01/1988          0.631          0.631          3.468          0.000         23.196        166.484        170.855              0.021              0.087              0.200              0.264              0.291              0.005              0.004        557.339          0.000          6.099       3308.594       2955.555          1.000          1.000
     28/01/1988          1.287          1.287          7.112          0.000          0.000        156.370        165.197              0.044              0.081              0.183              0.253              0.291              0.004              0.004        583.647          0.000          6.090       3347.472       2987.652          1.000          1.000
     29/01/1988          0.608          0.608          3.385          0.000         16.315        168.631        172.077              0.019              0.078              0.180              0.242              0.291              0.004              0.004        610.035          0.000          6.050       3364.229       2997.764          1.000          1.000
     30/01/1988          0.600          0.600          3.359          0.000          2.000        165.969        170.031              0.022              0.077              0.178              0.229              0.292              0.004              0.004        637.817          0.000          6.009       3380.589       3007.529          1.000          1.000
     31/01/1988          0.617          0.617          3.477          0.000          1.000        161.601        166.351              0.040              0.082              0.179              0.216              0.292              0.004              0.004        666.200          0.000          5.972       3397.604       3018.309          1.000          1.000
     01/02/1988          1.092          1.092          6.192          0.000          0.000        152.243        160.509              0.059              0.088              0.183              0.204              0.292              0.004              0.004        694.682          0.000          5.966       3430.768       3045.143          1.000          1.000
     02/02/1988          1.167          1.167          6.672          0.000          0.000        141.610        151.076              0.069              0.098              0.192              0.197              0.292              0.004              0.004        722.608          0.000          5.959       3465.824       3073.416          1.000          1.000
     03/02/1988          0.597          0.597          3.439          0.000          2.000        138.485        143.013              0.076              0.111              0.207              0.197              0.292              0.004              0.004        750.663          0.000          5.976       3481.979       3082.742          1.000          1.000
     04/02/1988          0.567          0.567          3.300          0.000         21.458        156.295        159.376              0.033              0.107              0.217              0.199              0.292              0.004              0.004        779.243          0.000          5.933       3497.548       3091.347          1.000          1.000
     05/02/1988          0.515          0.515          3.016          0.000         20.252        173.310        176.032              0.017              0.087              0.205              0.198              0.292              0.004              0.004        810.466          0.000          5.889       3511.503       3098.748          1.000          1.000
     06/02/1988          0.518          0.518          3.056          0.000         17.913        188.601        190.704              0.015              0.053              0.175              0.192              0.292              0.004              0.004        842.996          0.000          5.850       3525.903       3107.138          1.000          1.000
     07/02/1988          0.540          0.540          3.207          0.000          9.000        194.091        197.061              0.014              0.039              0.149              0.180              0.292              0.004              0.004        876.397          0.000          5.808       3540.754       3115.554          1.000          1.000
     08/02/1988          1.145          1.145          6.856          0.000          0.000        186.684        192.946              0.035              0.044              0.138              0.165              0.292              0.004              0.004        910.710          0.000          5.806       3576.548       3144.516          1.000          1.000
     09/02/1988          0.561          0.561          3.392          0.000          9.996        192.742        196.119              0.017              0.052              0.134              0.155              0.291              0.004              0.004        945.175          0.000          5.764       3592.065       3153.414          1.000          1.000
     10/02/1988          0.513          0.513          3.126          0.000         36.563        226.575        228.792              0.013              0.035              0.112              0.125              0.293              0.004              0.004        981.124          0.000          5.726       3606.465       3162.087          1.000          1.000
     11/02/1988          0.487          0.487          2.995          0.000          2.000        225.694        228.088              0.016              0.037              0.111              0.103              0.291              0.004              0.004       1017.603          0.000          5.685       3619.852       3169.637          1.000          1.000
     12/02/1988          0.526          0.526          3.258          0.000         19.666        242.313        244.834              0.014              0.032              0.080              0.090              0.273              0.004              0.004       1054.654          0.000          5.654       3635.174       3179.963          1.000          1.000
     13/02/1988          0.482          0.482          3.015          0.000          3.000        242.198        244.831              0.013              0.032              0.083              0.081              0.245              0.004              0.004       1092.287          0.000          5.616       3648.666       3188.117          1.000          1.000
     14/02/1988          0.417          0.417          2.630          0.000         26.020        265.991        267.802              0.012              0.030              0.066              0.078              0.200              0.004              0.004       1130.814          0.000          5.573       3659.787       3193.925          1.000          1.000
     15/02/1988          1.209          1.209          7.702          0.000          0.000        256.989        264.782              0.030              0.038              0.075              0.071              0.156              0.005              0.004       1170.016          0.000          5.573       3700.300       3228.793          1.000          1.000
     16/02/1988          0.610          0.610          3.934          0.000         24.221        278.071        280.599              0.015              0.034              0.064              0.070              0.121              0.005              0.004       1209.273          0.000          5.564       3719.027       3242.287          1.000          1.000
     17/02/1988          0.455          0.455          2.966          0.000          3.000        277.676        280.616              0.013              0.034              0.075              0.066              0.096              0.006              0.004       1249.358          0.000          5.523       3731.728       3249.640          1.000          1.000
     18/02/1988          0.958          0.958          6.304          0.000          0.000        269.944        276.718              0.031              0.042              0.090              0.064              0.083              0.006              0.004       1289.956          0.000          5.523       3764.243       3277.193          1.000          1.000
     19/02/1988          1.025          1.025          6.830          0.000          0.000        261.422        268.919              0.051              0.064              0.096              0.063              0.079              0.007              0.004       1330.217          0.000          5.523       3799.808       3307.871          1.000          1.000
     20/02/1988          0.838          0.838          5.658          0.000          0.000        254.251        260.584              0.056              0.072              0.099              0.063              0.078              0.007              0.004       1369.808          0.000          5.523       3828.924       3332.696          1.000          1.000
     21/02/1988          0.927          1.062          7.259          0.000          0.000        243.372        253.324              0.059              0.077              0.100              0.064              0.079              0.008              0.004       1409.353          0.000          5.523       3867.379       3366.872          1.000          1.000
     22/02/1988          0.957          0.957          6.620          0.000          0.000        234.740        242.415              0.064              0.083              0.105              0.068              0.082              0.008              0.004       1448.998          0.000          5.523       3901.665       3396.574          1.000          1.000
     23/02/1988          0.435          0.435          3.049          0.000         10.000        240.603        244.305              0.050              0.084              0.113              0.074              0.087              0.008              0.004       1488.903          0.000          5.490       3914.450       3405.099          1.000          1.000
     24/02/1988          0.858          0.858          6.069          0.000          0.000        233.423        239.745              0.057              0.083              0.118              0.079              0.089              0.009              0.004       1530.179          0.000          5.493       3945.586       3432.393          1.000          1.000
     25/02/1988          0.820          0.820          5.873          0.000          0.000        225.532        232.603              0.064              0.086              0.124              0.084              0.094              0.009              0.004       1571.173          0.000          5.489       3973.858       3455.896          1.000          1.000
     26/02/1988          0.901          0.901          6.538          0.000          0.000        218.270        224.631              0.069              0.092              0.133              0.091              0.099              0.009              0.004       1612.083          0.000          5.491       4005.874       3482.895          1.000          1.000
     27/02/1988          0.911          0.911          6.689          0.000          0.000        210.419        217.359              0.074              0.099              0.142              0.097              0.104              0.009              0.004       1653.098          0.000          5.495       4039.088       3511.395          1.000          1.000
     28/02/1988          0.474          0.474          3.531          0.000          6.000        213.941        215.944              0.071              0.103              0.153              0.104              0.110              0.010              0.004       1694.384          0.000          5.464       4054.381       3522.176          1.000          1.000
     29/02/1988          0.491          0.491          3.691          0.000         14.000        225.117        227.450              0.035              0.096              0.158              0.109              0.114              0.010              0.004       1736.385          0.000          5.428       4069.983       3532.578          1.000          1.000
     01/03/1988          0.502          0.502          3.811          0.000         14.891        235.233        239.506              0.018              0.082              0.152              0.113              0.118              0.010              0.004       1780.632          0.000          5.407       4085.105       3544.515          1.000          1.000
     02/03/1988          0.841          0.841          6.469          0.000          0.000        226.062        234.392              0.038              0.076              0.145              0.114              0.122              0.010              0.004       1825.688          0.000          5.411       4112.397       3568.542          1.000          1.000
     03/03/1988          0.831          0.831          6.481          0.000          0.000        217.038        225.231              0.060              0.079              0.146              0.118              0.128              0.010              0.004       1870.148          0.000          5.417       4140.844       3593.654          1.000          1.000
     04/03/1988          0.744          0.744          5.885          0.000          0.000        211.163        216.294              0.069              0.087              0.153              0.123              0.136              0.010              0.004       1913.693          0.000          5.420       4168.952       3618.173          1.000          1.000
     05/03/1988          0.393          0.393          3.152          0.000          6.000        213.416        216.770              0.067              0.092              0.161              0.128              0.142              0.011              0.004       1957.152          0.000          5.393       4181.626       3627.693          1.000          1.000
     06/03/1988          0.326          0.326          2.641          0.000          2.000        212.916        215.091              0.069              0.095              0.167              0.132              0.143              0.011              0.004       2000.915          0.000          5.361       4191.468       3634.619          1.000          1.000
     07/03/1988          0.511          0.511          4.193          0.000          5.000        214.687        217.405              0.064              0.094              0.170              0.134              0.140              0.010              0.004       2044.937          0.000          5.360       4211.424       3653.209          1.000          1.000
     08/03/1988          0.377          0.377          3.137          0.000         10.000        221.691        224.309              0.021              0.090              0.169              0.134              0.135              0.010              0.004       2089.840          0.000          5.351       4224.451       3666.062          1.000          1.000
     09/03/1988          0.675          0.675          5.687          0.000          0.000        215.797        221.016              0.045              0.085              0.165              0.132              0.131              0.010              0.004       2137.211          0.000          5.368       4252.653       3693.797          1.000          1.000
     10/03/1988          0.329          0.329          2.816          0.000          2.000        214.927        217.468              0.051              0.085              0.163              0.132              0.129              0.010              0.004       2184.367          0.000          5.351       4263.758       3704.383          1.000          1.000
     11/03/1988          0.657          0.657          5.700          0.000          0.000        209.628        214.270              0.055              0.086              0.160              0.130              0.128              0.009              0.004       2231.157          0.000          5.384       4291.907       3731.997          1.000          1.000
     12/03/1988          0.658          0.658          5.806          0.000          0.000        202.880        208.970              0.061              0.089              0.160              0.129              0.130              0.009              0.004       2277.695          0.000          5.402       4320.502       3760.007          1.000          1.000
     13/03/1988          0.638          0.638          5.721          0.000          0.000        197.432        202.242              0.066              0.094              0.164              0.130              0.134              0.009              0.004       2323.823          0.000          5.420       4348.594       3787.446          1.000          1.000
     14/03/1988          0.637          0.637          5.795          0.000          0.000        191.218        196.796              0.071              0.101              0.169              0.131              0.139              0.010              0.004       2369.610          0.000          5.437       4376.769       3814.798          1.000          1.000
     15/03/1988          0.625          0.625          5.774          0.000          0.000        184.134        190.594              0.076              0.108              0.176              0.134              0.144              0.010              0.004       2415.140          0.000          5.455       4405.085       3842.429          1.000          1.000
     16/03/1988          0.558          0.626          5.875          0.000          0.000        176.935        183.576              0.081              0.116              0.185              0.138              0.151              0.010              0.004       2460.321          0.000          5.479       4433.499       3870.582          1.000          1.000
     17/03/1988          0.416          0.416          3.966          0.000          6.000        180.856        182.519              0.078              0.122              0.196              0.144              0.156              0.010              0.004       2505.217          0.000          5.483       4451.787       3888.843          1.000          1.000
     18/03/1988          0.258          0.258          2.499          0.000         10.000        188.662        190.598              0.067              0.118              0.202              0.147              0.159              0.010              0.004       2550.509          0.000          5.468       4461.196       3898.303          1.000          1.000
     19/03/1988          0.337          0.337          3.306          0.000          6.000        191.788        194.324              0.061              0.110              0.203              0.149              0.160              0.009              0.004       2596.354          0.000          5.464       4475.400       3912.523          1.000          1.000
     20/03/1988          0.569          0.569          5.651          0.000          0.000        187.070        191.220              0.063              0.106              0.199              0.149              0.160              0.009              0.004       2642.534          0.000          5.484       4503.915       3941.195          1.000          1.000
     21/03/1988          0.548          0.548          5.527          0.000          0.000        185.034        186.522              0.062              0.107              0.198              0.150              0.159              0.009              0.004       2688.829          0.000          5.503       4531.919       3969.334          1.000          1.000
     22/03/1988          0.547          0.547          5.612          0.000          0.000        180.466        184.486              0.063              0.108              0.195              0.148              0.158              0.009              0.004       2735.350          0.000          5.523       4560.235       3997.796          1.000          1.000
     23/03/1988          0.372          0.372          3.878          0.000          1.000        178.275        181.094              0.065              0.111              0.195              0.148              0.159              0.009              0.004       2781.837          0.000          5.535       4578.106       4015.814          1.000          1.000
     24/03/1988          0.531          0.531          5.612          0.000          0.000        173.661        177.744              0.067              0.115              0.196              0.148              0.161              0.009              0.004       2828.210          0.000          5.556       4606.512       4044.512          1.000          1.000
     25/03/1988          0.527          0.527          5.664          0.000          0.000        168.496        173.134              0.071              0.119              0.198              0.148              0.163              0.009              0.004       2874.431          0.000          5.577       4634.958       4073.056          1.000          1.000
     26/03/1988          0.521          0.521          5.686          0.000          0.000        163.530        167.975              0.076              0.125              0.202              0.150              0.167              0.009              0.004       2920.468          0.000          5.598       4663.689       4101.944          1.000          1.000
     27/03/1988          0.520          0.520          5.767          0.000          0.000        159.795        163.010              0.079              0.132              0.209              0.153              0.172              0.009              0.004       2966.190          0.000          5.618       4693.417       4132.016          1.000          1.000
     28/03/1988          0.264          0.264          2.978          0.000          8.000        165.854        167.530              0.071              0.133              0.215              0.157              0.175              0.009              0.004       3011.959          0.000          5.614       4706.192       4145.254          1.000          1.000
     29/03/1988          0.480          0.480          5.480          0.000          0.000        160.195        165.375              0.073              0.131              0.217              0.159              0.178              0.009              0.004       3057.908          0.000          5.635       4733.616       4172.828          1.000          1.000
     30/03/1988          0.186          0.186          2.157          0.000          3.000        161.329        163.009              0.071              0.132              0.221              0.162              0.181              0.009              0.004       3103.788          0.000          5.618       4741.128       4180.595          1.000          1.000
     31/03/1988          0.170          0.170          1.998          0.000          3.000        162.910        164.159              0.067              0.131              0.222              0.165              0.183              0.009              0.004       3149.735          0.000          5.601       4747.773       4187.670          1.000          1.000
     01/04/1988          0.518          0.518          6.168          0.000          0.000        158.072        162.392              0.071              0.130              0.221              0.166              0.186              0.009              0.004       3195.784          0.000          5.621       4778.352       4217.889          1.000          1.000
     02/04/1988          0.475          0.475          5.737          0.000          0.000        151.910        157.597              0.080              0.133              0.222              0.169              0.192              0.009              0.004       3241.639          0.000          5.637       4805.661       4244.656          1.000          1.000
     03/04/1988          0.405          0.405          4.969          0.000          0.000        147.487        151.505              0.086              0.139              0.228              0.173              0.200              0.009              0.004       3286.906          0.000          5.645       4828.797       4267.250          1.000          1.000
     04/04/1988          0.229          0.229          2.854          0.000         14.000        158.797        161.258              0.075              0.135              0.235              0.179              0.209              0.009              0.004       3332.067          0.000          5.635       4840.008       4278.297          1.000          1.000
     05/04/1988          0.349          0.349          4.403          0.000          0.000        154.300        158.448              0.080              0.132              0.237              0.184              0.217              0.009              0.004       3377.259          0.000          5.643       4860.689       4299.091          1.000          1.000
     06/04/1988          0.380          0.380          4.867          0.000          0.000        148.644        153.920              0.084              0.134              0.238              0.189              0.223              0.009              0.004       3421.916          0.000          5.661       4884.703       4323.601          1.000          1.000
     07/04/1988          0.391          0.391          5.086          0.000          0.000        143.016        148.252              0.087              0.139              0.242              0.194              0.226              0.009              0.004       3466.290          0.000          5.679       4909.580       4348.669          1.000          1.000
     08/04/1988          0.358          0.358          4.721          0.000          0.000        138.414        142.658              0.089              0.146              0.248              0.199              0.228              0.009              0.004       3510.648          0.000          5.692       4932.427       4371.810          1.000          1.000
     09/04/1988          0.299          0.299          4.000          0.000          4.000        138.083        142.116              0.087              0.150              0.255              0.204              0.231              0.009              0.004       3555.178          0.000          5.696       4950.419       4390.195          1.000          1.000
     10/04/1988          0.374          0.374          5.072          0.000          0.000        130.550        137.709              0.090              0.154              0.261              0.208              0.233              0.009              0.004       3599.657          0.000          5.716       4975.518       4416.140          1.000          1.000
     11/04/1988          0.399          0.399          5.497          0.000          0.000        123.562        130.151              0.094              0.161              0.270              0.213              0.236              0.009              0.004       3643.848          0.000          5.734       5003.812       4445.509          1.000          1.000
     12/04/1988          0.365          0.365          5.103          0.000         67.177        184.785        190.374              0.020              0.101              0.241              0.219              0.240              0.009              0.004       3689.244         67.177          5.753       5029.529       4472.170          1.000          1.000
