Summary_file = Mingenew300Sand.sum
Title = Mingenew 300mm wet soil Sand
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     01/10/1985       274      1985        195.400          195.400          0.001       5689.660       2239.478          0.394          0.760         88.462          2.499          5.597         70.690          7.380            228
     14/10/1986       287      1986        352.100          343.977          0.001      10338.275       3734.762          0.361          0.754        144.637          1.788          6.677         45.600        102.694            240
     01/10/1987       274      1987        182.000          181.933          0.001       5818.882       1756.877          0.302          0.761         89.596          2.950          5.182         73.806          3.175            229
     02/10/1988       276      1988        314.000          301.996          0.001       9147.479       3948.587          0.432          0.824        144.843          2.021          7.980         42.296         42.521            229
     10/10/1989       283      1989        230.000          228.839          0.001       7508.434       1981.592          0.264          0.711        122.302          2.351          4.659         68.180          3.370            237
     13/10/1990       286      1990        386.700          378.632          0.001       8358.969       2580.206          0.309          0.758        118.732          2.421          6.245         52.180        144.707            243
     04/10/1991       277      1991        232.500          232.409          0.001       7862.371       3468.432          0.441          0.838        120.662          2.169          7.522         49.317          3.659            229
     10/10/1992       284      1992        328.800          328.179          0.001       9347.113       3421.632          0.366          0.804        135.685          2.264          7.747         42.929         79.609            231
     13/10/1993       286      1993        259.400          259.310          0.001       9964.895       3626.638          0.364          0.758        152.856          1.809          6.561         48.802          4.091            237
     27/09/1994       270      1994        245.200          243.717          0.001       7844.805       2827.934          0.360          0.791        139.992          2.476          7.001         51.071          2.553            227
     07/10/1995       280      1995        246.000          245.720          0.001       9115.496       3257.153          0.357          0.774        148.442          2.044          6.659         49.326          5.047            235
     29/09/1996       273      1996        362.000          361.742          0.001       7608.570       3011.507          0.396          0.723        111.251          2.286          6.886         44.065        133.842            226
     06/10/1997       279      1997        274.400          270.663          0.001       6820.505       2520.054          0.369          0.647        116.283          2.327          5.865         54.737         33.450            233
     06/10/1998       279      1998        300.600          296.896          0.001       9673.463       4030.018          0.417          0.822        145.484          2.092          8.432         36.389         39.775            231
     04/10/1999       277      1999        465.200          375.713          0.001       8208.684       3620.466          0.441          0.843        137.791          2.242          8.117         43.570         98.878            230
     03/10/2000       277      2000        201.700          201.700          0.001       6812.867       2738.655          0.402          0.825        107.233          2.325          6.367         65.451          1.305            231
     06/10/2001       279      2001        215.100          215.100          0.001       3941.966       1315.294          0.334          0.599         71.394          2.418          3.180         88.126         40.279            232
     01/10/2002       274      2002        148.600          148.600          0.001       1958.553        545.088          0.278          0.573         31.676          2.859          1.558        119.899          0.093            226
