Summary_file = sugar.sum
Title = Sugar Sample Simulation
           Date             es            eos             eo          drain   infiltration            esw          esw()             no3(1)             no3(2)             no3(3)             no3(4)             no3(5)             no3(6)             no3(7)     residue_wt     irrigation            lai        biomass  green_biomass    swdef_photo    nfact_photo
     16/03/1986          0.759          6.286          6.286          1.265          0.000        341.969          0.000              7.301              2.648              0.511              0.171              0.131              0.013              0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     17/03/1986          0.648          6.437          6.437          1.295          0.000        340.026          0.000              7.612              2.626              0.510              0.173              0.133              0.014              0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/03/1986          0.575          6.287          6.287          1.320          0.000        338.131          0.000              7.917              2.616              0.507              0.174              0.133              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/03/1986          2.719          2.719          2.719          1.336          5.975        340.051          0.000              8.010              2.750              0.510              0.174              0.132              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/03/1986          2.750          2.750          2.750          1.344          8.491        344.449          0.000              7.689              3.162              0.553              0.175              0.132              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/03/1986          3.497          3.497          3.497          1.344          5.971        345.579          0.000              7.563              3.396              0.619              0.173              0.131              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/03/1986          3.957          6.259          6.259          1.336          0.000        340.286          0.000              7.884              3.300              0.678              0.171              0.130              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/03/1986          0.810          6.140          6.140          1.322          0.000        338.155          0.000              8.199              3.240              0.708              0.171              0.130              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/03/1986          0.679          6.390          6.390          1.302          0.000        336.174          0.000              8.503              3.206              0.728              0.173              0.131              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/03/1986          1.871          1.871          1.871          1.278          3.000        336.025          0.000              8.690              3.279              0.748              0.174              0.131              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/03/1986          3.239          3.239          3.239          1.250          2.000        333.537          0.000              8.951              3.289              0.773              0.176              0.132              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/03/1986          3.240          3.240          3.240          1.218          5.000        334.078          0.000              9.078              3.420              0.795              0.177              0.133              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/03/1986          3.627          3.627          3.627          1.184          9.905        339.172          0.000              8.716              3.895              0.868              0.179              0.134              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     29/03/1986          3.879          6.217          6.217          1.148          0.000        334.144          0.000              9.031              3.807              0.934              0.179              0.135              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     30/03/1986          4.870          5.450          5.450          1.113         14.928        343.089          0.000              8.298              4.466              1.226              0.177              0.136              0.014              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     31/03/1986          3.955          3.955          3.955          1.083         14.928        352.979          0.000              7.502              4.784              1.832              0.167              0.136              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     01/04/1986          3.761          6.238          6.238          1.064          0.000        348.155          0.000              7.857              4.618              1.881              0.161              0.133              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     02/04/1986          2.269          2.269          2.269          1.058          8.491        353.319          0.000              7.705              4.797              1.923              0.155              0.129              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     03/04/1986          3.984          5.487          5.487          1.065          0.000        348.269          0.000              7.959              4.754              1.964              0.152              0.126              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     04/04/1986          1.112          5.874          5.874          1.086          0.000        346.071          0.000              8.293              4.664              1.984              0.151              0.124              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     05/04/1986          1.827          2.410          2.410          1.117          1.000        344.128          0.000              8.587              4.634              1.988              0.150              0.121              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     06/04/1986          3.689          4.142          4.142          1.154          3.000        342.285          0.000              8.848              4.651              1.989              0.153              0.121              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     07/04/1986          0.603          5.444          5.444          1.195          0.000        340.487          0.000              9.132              4.671              1.980              0.159              0.122              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     08/04/1986          1.735          1.735          1.735          1.234          2.000        339.518          0.000              9.357              4.745              1.982              0.161              0.122              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     09/04/1986          0.808          5.421          5.421          1.269          0.000        337.441          0.000              9.646              4.764              1.987              0.166              0.123              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     10/04/1986          1.498          3.155          3.155          1.296          1.000        335.647          0.000              9.920              4.809              1.999              0.172              0.125              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     11/04/1986          0.463          5.053          5.053          1.315          0.000        333.870          0.000             10.201              4.848              2.014              0.176              0.127              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     12/04/1986          1.613          1.613          1.613          1.322          5.000        335.935          0.000             10.206              5.120              2.034              0.171              0.126              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     13/04/1986          3.224          3.224          3.224          1.320         16.320        347.711          0.000              8.968              6.029              2.477              0.169              0.127              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     14/04/1986          2.968          3.763          3.763          1.310          1.000        344.432          0.000              9.093              6.006              2.579              0.160              0.123              0.012              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     15/04/1986          2.553          2.553          2.553          1.296          6.872        347.455          0.000              9.061              6.057              2.681              0.154              0.119              0.012              0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     16/04/1986          3.621          5.071          5.071          1.280          0.000        342.554          0.000              9.291              5.974              2.770              0.152              0.118              0.012              0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     17/04/1986          2.085          2.085          2.085          1.263          4.000        343.207          0.000              9.388              6.043              2.833              0.158              0.120              0.012              0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/04/1986          1.965          1.965          1.965          1.246          8.491        348.488          0.000              9.029              6.342              2.944              0.159              0.121              0.012              0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/04/1986          3.606          4.652          4.652          1.231          0.000        343.651          0.000              9.202              6.306              3.042              0.163              0.123              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/04/1986          3.415          3.415          3.415          1.218          5.971        344.989          0.000              9.275              6.359              3.133              0.167              0.125              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/04/1986          1.921          2.146          2.146          1.208          1.000        342.860          0.000              9.453              6.353              3.212              0.166              0.126              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/04/1986          2.186          5.343          5.343          1.199          0.000        339.475          0.000              9.883              6.155              3.275              0.168              0.127              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/04/1986          1.029          5.341          5.341          1.192          0.000        337.253          0.000             10.217              6.121              3.291              0.171              0.128              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/04/1986          0.792          5.324          5.324          1.186          0.000        335.276          0.000             10.529              6.141              3.293              0.175              0.130              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/04/1986          0.668          3.955          3.955          1.179          0.000        333.429          0.000             10.821              6.189              3.302              0.180              0.131              0.014              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/04/1986          2.226          2.226          2.226          1.169          3.000        333.033          0.000             11.000              6.350              3.320              0.182              0.133              0.014              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/04/1986          3.597          3.597          3.597          1.158         16.989        345.268          0.000              9.737              7.320              3.740              0.186              0.133              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/04/1986          1.512          1.512          1.512          1.149         14.928        357.535          0.000              8.493              7.460              4.754              0.263              0.128              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     29/04/1986          3.040          3.040          3.040          1.147          4.000        357.347          0.000              8.367              7.465              4.887              0.338              0.124              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     30/04/1986          4.102          6.197          6.197          1.155          0.000        352.090          0.000              8.697              7.294              4.921              0.402              0.121              0.013              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     01/05/1986          4.972          5.620          5.620          1.179         16.927        362.866          0.000              7.775              7.539              5.555              0.557              0.116              0.012              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     02/05/1986          1.503          1.503          1.503          1.257         17.486        377.592          0.000              6.715              7.407              6.234              1.000              0.101              0.012              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     03/05/1986          2.109          2.109          2.109          1.387          6.872        380.969        380.969              6.370              7.317              6.484              1.155              0.097              0.012              0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     04/05/1986          3.927          4.618          4.618          1.549          1.000        376.493        376.493            164.358              9.370              6.489              1.225              0.095              0.011              0.010          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     05/05/1986          2.438          2.438          2.438          2.024         22.982        395.012        395.012            132.985             32.714             12.440              2.187              0.084              0.009              0.009          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     06/05/1986          1.780          1.780          1.780          2.412          4.000        394.820        394.820            129.549             34.519             12.804              2.338              0.087              0.009              0.009          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     07/05/1986          2.783          2.783          2.783          2.759          9.221        398.499        398.499            117.264             41.932             16.240              2.795              0.087              0.009              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     08/05/1986          1.480          1.480          1.480          3.036          2.000        395.983        395.983            115.331             42.536             16.580              2.993              0.088              0.009              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     09/05/1986          1.474          1.474          1.474          3.251          1.000        392.258        392.258            114.113             42.771             16.899              3.155              0.090              0.009              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     10/05/1986          2.826          2.826          2.826          3.415          9.221        395.239        395.239            106.931             46.904             18.796              3.372              0.090              0.009              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     11/05/1986          3.076          3.076          3.076          3.534          7.710        396.338        396.338            100.029             49.937             21.436              3.682              0.090              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     12/05/1986          3.765          5.659          5.659          3.618          0.000        388.955        388.955            100.369             48.791             21.749              3.934              0.092              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     13/05/1986          0.943          3.710          3.710          3.671          0.000        384.341        384.341            101.211             47.622             21.776              4.124              0.093              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     14/05/1986          0.751          3.580          3.580          3.696          0.000        379.894        379.894            101.920             46.881             21.657              4.255              0.095              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     15/05/1986          0.643          3.516          3.516          3.698          0.000        375.553        375.553            102.557             46.418             21.460              4.334              0.097              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     16/05/1986          0.572          5.335          5.335          3.676          0.000        371.305        371.305            103.148             46.120             21.221              4.369              0.100              0.009              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     17/05/1986          2.426          2.426          2.426          3.633          3.000        368.246        368.246            102.489             47.060             21.041              4.375              0.101              0.010              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     18/05/1986          1.094          5.409          5.409          3.570          0.000        363.581        363.581            103.319             46.527             20.901              4.357              0.106              0.010              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     19/05/1986          0.480          5.417          5.417          3.489          0.000        359.613        359.613            103.746             46.438             20.767              4.323              0.111              0.010              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     20/05/1986          0.448          5.457          5.457          3.389          0.000        355.775        355.775            104.178             46.344             20.680              4.273              0.117              0.011              0.007          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     21/05/1986          0.422          4.537          4.537          3.274          0.000        352.080        352.080            104.578             46.273             20.628              4.217              0.119              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     22/05/1986          0.400          3.575          3.575          3.145          0.000        348.535        348.535            104.951             46.219             20.602              4.159              0.120              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     23/05/1986          0.381          5.216          5.216          3.004          0.000        345.150        345.150            105.309             46.176             20.594              4.102              0.121              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     24/05/1986          5.020          5.020          5.020          2.854         11.491        348.766        348.766             99.239             51.840             21.002              4.063              0.122              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     25/05/1986          3.228          4.115          4.115          2.698          2.000        344.841        344.841             99.207             51.642             21.408              4.043              0.122              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     26/05/1986          1.403          1.403          1.403          2.538          2.000        342.901        342.901             98.796             51.940             21.670              4.030              0.124              0.011              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     27/05/1986          1.315          1.315          1.315          2.376          5.000        344.209        344.209             97.181             52.936             22.031              4.028              0.125              0.012              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     28/05/1986          3.117          3.117          3.117          2.217          2.000        340.875        340.875             95.958             53.718             22.460              4.039              0.126              0.012              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     29/05/1986          2.255          2.255          2.255          2.061          0.000        336.559        336.559             97.171             52.368             22.820              4.057              0.128              0.012              0.008          0.000          0.000          0.000          0.000          0.000          1.000          0.000
     30/05/1986          2.456          2.456          2.456          1.911         11.149        343.341        343.341             90.515             57.609             23.642              4.101              0.128              0.012              0.008          0.000          0.000          0.010          3.530          3.530          1.000          0.000
     31/05/1986          3.180          4.270          4.298          1.769          0.000        338.381        338.392             90.061             57.243             24.381              4.166              0.129              0.012              0.008          0.000          0.000          0.011          3.647          3.647          1.000          1.000
     01/06/1986          2.395          2.395          2.412          1.636          8.502        342.847        342.852             86.819             58.887             25.280              4.255              0.129              0.012              0.008          0.000          0.000          0.011          3.720          3.720          1.000          1.000
     02/06/1986          3.252          3.252          3.276          1.515          5.974        344.043        344.054             82.654             60.405             27.170              4.419              0.129              0.012              0.008          0.000          0.000          0.012          3.821          3.821          1.000          1.000
     03/06/1986          2.180          3.135          3.160          1.406          0.000        340.449        340.457             82.178             59.660             28.012              4.591              0.128              0.012              0.009          0.000          0.000          0.013          3.927          3.927          1.000          1.000
     04/06/1986          1.272          1.272          1.283          1.311          1.000        338.863        338.866             82.476             58.466             28.671              4.762              0.125              0.012              0.009          0.000          0.000          0.013          3.973          3.973          1.000          1.000
     05/06/1986          1.321          4.107          4.142          1.229          0.000        336.302        336.312             83.703             56.747             29.094              4.918              0.123              0.012              0.009          0.000          0.000          0.014          4.124          4.124          1.000          1.000
     06/06/1986          2.798          2.798          2.824          1.161          8.506        340.838        340.849             80.763             58.648             29.598              5.067              0.125              0.012              0.009          0.000          0.000          0.015          4.233          4.233          1.000          1.000
     07/06/1986          1.275          1.275          1.287          1.104          1.000        339.454        339.458             79.756             58.741             30.107              5.210              0.123              0.012              0.009          0.000          0.000          0.015          4.287          4.287          1.000          1.000
     08/06/1986          1.262          1.484          1.499          1.059          0.000        337.125        337.134             79.397             58.460             30.555              5.346              0.124              0.012              0.009          0.000          0.000          0.016          4.350          4.350          1.000          1.000
     09/06/1986          2.188          4.599          4.647          1.023          0.000        333.884        333.914             80.989             56.563             30.907              5.471              0.125              0.012              0.009          0.000          0.000          0.017          4.559          4.559          1.000          1.000
     10/06/1986          1.029          3.801          3.844          0.994          0.000        331.830        331.861             82.005             55.699             30.897              5.564              0.126              0.012              0.009          0.000          0.000          0.019          4.751          4.751          1.000          1.000
     11/06/1986          0.792          3.490          3.532          0.971          0.000        330.040        330.068             82.587             55.381             30.817              5.630              0.124              0.012              0.009          0.000          0.000          0.020          4.942          4.942          1.000          1.000
     12/06/1986          0.668          3.551          3.597          0.952          0.000        328.386        328.421             83.063             55.175             30.772              5.672              0.124              0.012              0.009          0.000          0.000          0.022          5.151          5.151          1.000          1.000
     13/06/1986          0.589          4.540          4.604          0.934          0.000        326.832        326.863             83.499             55.007             30.757              5.698              0.122              0.012              0.009          0.000          0.000          0.024          5.443          5.443          1.000          1.000
     14/06/1986          1.228          1.228          1.247          0.916          9.431        334.115        334.119             80.286             57.698             30.943              5.718              0.120              0.012              0.009          0.000          0.000          0.024          5.526          5.526          1.000          1.000
     15/06/1986          1.946          1.946          1.977          0.897          2.000        333.258        333.272             78.622             58.771             31.315              5.751              0.121              0.012              0.009          0.000          0.000          0.025          5.658          5.658          1.000          1.000
     16/06/1986          3.703          4.135          4.203          0.876          1.000        329.642        329.680             77.912             59.148             31.754              5.797              0.124              0.012              0.009          0.000          0.000          0.028          5.949          5.949          1.000          1.000
     17/06/1986          1.934          4.517          4.598          0.853          0.000        326.810        326.855             79.700             57.282             32.081              5.848              0.127              0.012              0.009          0.000          0.000          0.030          6.299          6.299          1.000          1.000
     18/06/1986          1.012          3.634          3.705          0.829          0.000        324.926        324.969             80.434             56.804             32.109              5.885              0.130              0.013              0.009          0.000          0.000          0.032          6.612          6.612          1.000          1.000
     19/06/1986          0.784          3.135          3.201          0.802          0.000        323.297        323.339             80.962             56.537             32.158              5.913              0.132              0.013              0.009          0.000          0.000          0.034          6.904          6.904          1.000          1.000
     20/06/1986          0.663          2.407          2.460          0.774          0.000        321.825        321.859             81.406             56.347             32.207              5.935              0.131              0.013              0.009          0.000          0.000          0.036          7.146          7.146          1.000          1.000
     21/06/1986          0.586          3.636          3.722          0.744          0.000        320.462        320.495             81.830             56.182             32.262              5.949              0.129              0.013              0.009          0.000          0.000          0.039          7.518          7.518          1.000          1.000
     22/06/1986          4.233          4.233          4.340          0.713          6.000        321.501        321.516             81.019             57.210             32.357              5.954              0.124              0.012              0.009          0.000          0.000          0.042          8.012          8.012          1.000          1.000
     23/06/1986          0.739          4.185          4.301          0.679          0.000        320.013        320.083             81.426             56.989             32.452              5.959              0.123              0.012              0.009          0.000          0.000          0.046          8.532          8.532          1.000          1.000
     24/06/1986          0.635          4.507          4.643          0.645          0.000        318.643        318.732             81.807             56.781             32.551              5.962              0.122              0.012              0.009          0.000          0.000          0.051          9.169          9.169          1.000          1.000
     25/06/1986          0.566          4.361          4.506          0.610          0.000        317.374        317.467             82.153             56.617             32.636              5.965              0.120              0.012              0.009          0.000          0.000          0.056          9.869          9.869          1.000          1.000
     26/06/1986          0.516          4.098          4.247          0.574          0.000        316.171        316.285             82.493             56.452             32.711              5.964              0.116              0.011              0.009          0.000          0.000          0.061         10.612         10.612          1.000          1.000
     27/06/1986          0.477          3.622          3.766          0.537          0.000        315.050        315.157             82.845             56.289             32.779              5.967              0.117              0.011              0.009          0.000          0.000          0.066         11.311         11.311          1.000          1.000
     28/06/1986          0.445          4.472          4.666          0.501          0.000        313.961        314.104             83.185             56.121             32.837              5.972              0.116              0.011              0.009          0.000          0.000          0.073         12.223         12.223          1.000          1.000
     29/06/1986          0.420          3.088          3.235          0.464          0.000        312.972        313.077             83.535             55.966             32.896              5.980              0.117              0.012              0.009          0.000          0.000          0.078         12.901         12.901          1.000          1.000
     30/06/1986          0.398          3.506          3.684          0.429          0.000        312.005        312.145             83.876             55.813             32.951              5.990              0.120              0.012              0.009          0.000          0.000          0.084         13.721         13.721          1.000          1.000
     01/07/1986          0.379          4.746          5.006          0.394          0.000        311.066        311.232             84.211             55.659             33.003              6.002              0.123              0.012              0.009          0.000          0.000          0.092         14.861         14.861          1.000          1.000
     02/07/1986          0.363          4.314          4.574          0.360          0.000        310.208        310.343             84.549             55.514             33.059              6.016              0.127              0.012              0.009          0.000          0.000          0.100         16.005         16.005          1.000          1.000
     03/07/1986          1.191          1.191          1.269          0.328          1.000        309.656        309.689             84.845             55.445             33.132              6.033              0.130              0.013              0.009          0.000          0.000          0.103         16.350         16.350          1.000          1.000
     04/07/1986          1.200          1.200          1.280          0.297          2.000        310.126        310.159             84.647             55.854             33.250              6.052              0.133              0.013              0.009          0.000          0.000          0.105         16.704         16.704          1.000          1.000
     05/07/1986          1.142          4.197          4.487          0.269          0.000        308.565        308.716             85.173             55.534             33.326              6.075              0.135              0.013              0.009          0.000          0.000          0.115         17.979         17.979          1.000          1.000
     06/07/1986          0.329          3.514          3.778          0.241          0.000        307.850        307.994             85.504             55.397             33.399              6.100              0.137              0.013              0.010          0.000          0.000          0.123         19.150         19.150          1.000          1.000
     07/07/1986          1.251          1.251          1.352          0.216          2.000        308.327        308.383             85.321             55.767             33.517              6.127              0.137              0.013              0.010          0.000          0.000          0.126         19.601         19.601          1.000          1.000
     08/07/1986          1.068          3.627          3.928          0.193          0.000        306.861        307.067             85.803             55.460             33.594              6.158              0.138              0.013              0.010          0.000          0.000          0.136         20.956         20.956          1.000          1.000
     09/07/1986          0.308          3.113          3.392          0.172          0.000        306.220        306.381             86.115             55.332             33.669              6.192              0.139              0.013              0.010          0.000          0.000          0.145         22.209         22.209          1.000          1.000
     10/07/1986          0.299          2.677          2.932          0.152          0.000        305.605        305.769             86.388             55.219             33.741              6.231              0.134              0.013              0.010          0.000          0.000          0.155         23.490         23.490          1.000          1.000
     11/07/1986          0.291          4.122          4.542          0.134          0.000        304.973        305.180             86.612             55.092             33.800              6.271              0.128              0.013              0.010          0.000          0.000          0.170         25.565         25.565          1.000          1.000
     12/07/1986          0.284          2.815          3.130          0.118          0.000        304.387        304.571             86.824             54.969             33.856              6.314              0.123              0.012              0.009          0.000          0.000          0.181         27.139         27.139          1.000          1.000
     13/07/1986          0.277          3.187          3.569          0.103          0.000        303.775        304.007             87.014             54.838             33.908              6.357              0.120              0.012              0.009          0.000          0.000          0.194         28.942         28.942          1.000          1.000
     14/07/1986          0.270          4.528          5.110          0.090          0.000        303.013        303.415             87.152             54.683             33.938              6.404              0.120              0.012              0.009          0.000          0.000          0.213         31.625         31.625          1.000          1.000
     15/07/1986          1.147          1.147          1.310          0.078          2.000        303.719        303.788             86.806             55.096             34.042              6.462              0.121              0.012              0.009          0.000          0.000          0.219         32.363         32.363          1.000          1.000
     16/07/1986          1.934          1.934          2.215          0.068          1.000        302.599        302.717             87.199             54.840             34.124              6.510              0.124              0.012              0.009          0.000          0.000          0.228         33.626         33.626          1.000          1.000
     17/07/1986          1.159          1.159          1.334          0.059          3.000        304.292        304.382             86.319             55.717             34.383              6.564              0.127              0.012              0.009          0.000          0.000          0.234         34.416         34.416          1.000          1.000
     18/07/1986          2.000          2.000          2.310          0.051          4.000        306.069        306.242             85.030             56.771             34.859              6.620              0.131              0.013              0.010          0.000          0.000          0.244         35.825         35.825          1.000          1.000
     19/07/1986          2.310          2.348          2.729          0.044          0.000        303.457        303.715             85.748             56.135             34.967              6.683              0.134              0.013              0.010          0.000          0.000          0.256         37.567         37.567          1.000          1.000
