Summary_file = oryza-wl.sum
Title = oryza Sample Simulation - water limited
           year            day   plant_status      crop_type        cropsta            dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
           1992             92          alive           rice              4             89          1.341          0.033         18.349          0.317          1.000          0.192          0.471      10000.000          1.349          0.025          0.000          0.000          0.000          0.000          1.000       2316.039        814.836        947.140        381.327        172.736         99.385         35.591          0.918          0.000          0.400          0.428          6.429          4.822          1.607          3.312
           1992             93          alive           rice              4             90          1.373          0.032         18.040          0.286          0.982          0.181          0.447      10000.000          1.355          0.025          0.000          0.000          0.000          0.000          1.000       2339.754        846.333        939.358        366.463        187.601         90.638         31.497          0.899          0.000          0.400          0.428          6.334          4.750          1.583          3.203
           1992             94          alive           rice              4             91          1.405          0.032         18.005          0.257          0.944          0.172          0.425      10000.000          1.360          0.025          0.000          0.000          0.000          0.000          1.000       2358.546        872.128        932.354        344.979        209.084         80.298         25.796          0.846          0.000          0.400          0.420          5.667          4.250          1.417          2.812
           1992             95          alive           rice              4             92          1.437          0.032         17.838          0.233          0.910          0.163          0.406      10000.000          1.366          0.025          0.000          0.000          0.000          0.000          1.000       2374.338        894.224        926.051        327.291        226.772         73.111         22.096          0.778          0.000          0.400          0.414          6.370          4.778          1.593          2.995
           1992             96          alive           rice              4             93          1.471          0.034         18.783          0.220          0.879          0.155          0.388      10000.000          1.360          0.025          0.000          0.000          0.000          0.000          1.000       2387.956        913.514        920.378        311.147        242.916         64.922         19.290          0.744          0.000          0.400          0.420          6.232          4.674          1.558          2.719
           1992             97          alive           rice              4             94          1.503          0.033         18.243          0.211          0.850          0.148          0.372      10000.000          1.328          0.025          0.000          0.000          0.000          0.000          1.000       2399.484        930.148        915.272        297.172        256.891         58.047         16.634          0.709          0.000          0.400          0.418          5.770          4.328          1.443          2.418
           1992             98          alive           rice              4             95          1.535          0.032         18.042          0.203          0.867          0.148          0.371      10000.000          1.297          0.025          0.000          0.000          0.000          0.000          1.000       2411.484        946.744        910.677        297.340        256.723         55.743         16.595          0.680          0.000          0.400          0.422          6.100          4.575          1.525          2.446
           1992             99          alive           rice              4             96          1.569          0.034         18.783          0.196          0.817          0.138          0.350      10000.000          1.265          0.025          0.000          0.000          0.000          0.000          1.000       2420.108        959.503        906.542        275.302        278.762         49.680         12.759          0.714          0.000          0.400          0.420          6.130          4.597          1.532          2.368
           1992            100          alive           rice              4             97          1.601          0.032         17.843          0.189          0.794          0.133          0.338      10000.000          1.234          0.025          0.000          0.000          0.000          0.000          1.000       2429.007        972.125        902.820        266.156        287.907         46.852         12.622          0.608          0.000          0.400          0.419          5.366          4.024          1.341          2.165
           1992            101          alive           rice              4             98          1.631          0.030         17.003          0.183          0.772          0.128          0.327      10000.000          1.205          0.025          0.000          0.000          0.000          0.000          1.000       2434.429        980.896        899.470        255.705        298.358         39.459          8.771          0.617          0.000          0.400          0.411          5.776          4.332          1.444          2.015
           1992            102          alive           rice              4             99          1.662          0.031         17.498          0.178          0.753          0.124          0.317      10000.000          1.175          0.025          0.000          0.000          0.000          0.000          1.000       2439.328        988.810        896.455        246.265        307.799         37.095          7.914          0.588          0.000          0.400          0.412          5.384          4.038          1.346          1.901
           1992            103          alive           rice              4            100          1.694          0.032         18.017          0.174          0.732          0.120          0.309      10000.000          1.144          0.025          0.000          0.000          0.000          0.000          1.000       2444.994        997.189        893.742        236.483        317.580         35.959          8.379          0.567          0.000          0.400          0.420          6.334          4.750          1.583          2.141
           1992            104          alive           rice              4            101          1.724          0.029         16.430          0.169          0.704          0.116          0.299      10000.000          1.116          0.025          0.000          0.000          0.000          0.000          1.000       2449.301       1003.938        891.300        225.507        328.557         32.818          6.749          0.543          0.000          0.400          0.410          6.480          4.860          1.620          2.120
           1992            105          alive           rice              4            102          1.756          0.033         18.339          0.668          1.000          0.346          1.000      10000.000          1.084          0.025          0.000          0.000          0.000          0.000          1.000       2494.043       1050.879        889.102        288.529        265.534        117.532         46.941          0.514          0.000          0.400          0.420          3.903          2.927          0.976          1.226
           1992            106          alive           rice              4            103          1.788          0.032         17.837          0.684          1.000          0.319          0.755      10000.000          1.054          0.025          0.000          0.000          0.000          0.000          1.000       2525.478       1084.291        887.124        279.058        275.005         94.591         33.412          0.837          0.000          0.400          0.422          5.022          3.766          1.255          1.499
           1992            107          alive           rice              4            104          1.820          0.032         18.050          0.604          1.000          0.291          0.694      10000.000          1.022          0.025          0.000          0.000          0.000          0.000          1.000       2570.150       1130.744        885.343        269.456        284.607        124.172         46.453          0.646          0.000          0.400          0.415          5.190          3.893          1.298          2.418
           1992            108          alive           rice              4            105          1.854          0.034         19.053          0.547          1.000          0.271          0.649      10000.000          0.990          0.025          0.000          0.000          0.000          0.000          1.000       2600.530       1162.726        883.741        259.751        294.312         92.405         31.982          0.623          0.000          0.400          0.419          5.898          4.423          1.474          2.174
           1992            109          alive           rice              4            106          1.886          0.032         17.815          0.501          1.000          0.256          0.614      10000.000          0.959          0.025          0.000          0.000          0.000          0.000          1.000       2624.606       1188.244        882.299        249.954        304.109         78.902         25.518          0.599          0.000          0.400          0.411          5.605          4.204          1.401          1.997
           1992            110          alive           rice              4            107          1.919          0.033         18.321          0.463          1.000          0.243          0.585      10000.000          0.928          0.025          0.000          0.000          0.000          0.000          1.000       2645.102       1210.037        881.001        240.129        313.934         69.498         21.793          0.576          0.000          0.400          0.414          5.456          4.092          1.364          1.876
           1992            111          alive           rice              4            108          1.950          0.031         17.576          0.430          1.000          0.231          0.559      10000.000          0.897          0.025          0.000          0.000          0.000          0.000          1.000       2662.337       1228.441        879.833        230.298        323.765         62.423         18.404          0.552          0.000          0.400          0.408          5.928          4.446          1.482          1.965
           1992            112          alive           rice              4            109          1.983          0.032         18.204          0.399          1.000          0.221          0.535      10000.000          0.866          0.025          0.000          0.000          0.000          0.000          1.000       2675.940       1243.095        878.782        220.508        333.555         54.166         14.654          0.528          0.000          0.400          0.408          5.555          4.166          1.389          1.771
           1992            113            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000          0.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          0.000          0.000          0.000          0.000
           1992            114            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.013          0.000          0.000          0.000
           1992            115            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.669          0.000          0.000          0.000
           1992            116            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.737          0.000          0.000          0.000
           1992            117            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          7.072          0.000          0.000          0.000
           1992            118            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.998          0.000          0.000          0.000
           1992            119            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.909          0.000          0.000          0.000
           1992            120            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.768          0.000          0.000          0.000
           1992            121            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.831          0.000          0.000          0.000
           1992            122            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.527          0.000          0.000          0.000
           1992            123            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          7.105          0.000          0.000          0.000
           1992            124            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          7.012          0.000          0.000          0.000
           1992            125            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.556          0.000          0.000          0.000
           1992            126            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.855          0.000          0.000          0.000
           1992            127            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.359          0.000          0.000          0.000
           1992            128            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.369          0.000          0.000          0.000
           1992            129            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.158          0.000          0.000          0.000
           1992            130            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.644          0.000          0.000          0.000
           1992            131            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.317          0.000          0.000          0.000
           1992            132            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.678          0.000          0.000          0.000
           1992            133            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.304          0.000          0.000          0.000
           1992            134            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          7.070          0.000          0.000          0.000
           1992            135            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.892          0.000          0.000          0.000
           1992            136            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.323          0.000          0.000          0.000
           1992            137            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.140          0.000          0.000          0.000
           1992            138            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.700          0.000          0.000          0.000
           1992            139            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.999          0.000          0.000          0.000
           1992            140            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.217          0.000          0.000          0.000
           1992            141            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.121          0.000          0.000          0.000
           1992            142            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.682          0.000          0.000          0.000
           1992            143            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.480          0.000          0.000          0.000
           1992            144            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.108          0.000          0.000          0.000
           1992            145            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.033          0.000          0.000          0.000
           1992            146            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.768          0.000          0.000          0.000
           1992            147            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.741          0.000          0.000          0.000
           1992            148            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.189          0.000          0.000          0.000
           1992            149            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.508          0.000          0.000          0.000
           1992            150            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.834          0.000          0.000          0.000
           1992            151            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          3.518          0.000          0.000          0.000
           1992            152            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          3.689          0.000          0.000          0.000
           1992            153            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          3.857          0.000          0.000          0.000
           1992            154            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          4.277          0.000          0.000          0.000
           1992            155            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.816          0.000          0.000          0.000
           1992            156            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.335          0.000          0.000          0.000
           1992            157            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.752          0.000          0.000          0.000
           1992            158            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.717          0.000          0.000          0.000
           1992            159            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.654          0.000          0.000          0.000
           1992            160            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.284          0.000          0.000          0.000
           1992            161            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.724          0.000          0.000          0.000
           1992            162            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.224          0.000          0.000          0.000
           1992            163            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          6.317          0.000          0.000          0.000
           1992            164            out          0.000              0              0          0.000          0.000          0.000          1.000          1.000          1.000          1.000      10000.000          0.000          0.025          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.405          5.608          0.000          0.000          0.000
           1992            165          alive           rice              2              1          0.014          0.014         17.845          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000          4.751          0.000          1.903          2.849          0.000         18.284          9.463          0.115          0.000          0.010          0.407          5.866          4.399          1.466          0.000
           1992            166          alive           rice              2              2          0.028          0.014         18.264          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         10.430          0.000          4.174          6.256          0.000         21.866         11.178          0.133          0.000          0.020          0.409          6.080          4.560          1.520          0.000
           1992            167          alive           rice              2              3          0.042          0.014         18.084          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         16.955          0.000          6.784         10.171          0.000         24.984         12.640          0.153          0.000          0.030          0.411          5.642          4.231          1.410          0.000
           1992            168          alive           rice              2              4          0.057          0.015         18.981          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         24.401          0.000          9.762         14.639          0.000         28.344         14.200          0.178          0.000          0.040          0.414          5.239          3.929          1.310          0.000
           1992            169          alive           rice              2              5          0.070          0.014         17.935          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         33.381          0.000         13.354         20.026          0.000         33.902         16.851          0.205          0.000          0.050          0.408          6.281          4.711          1.570          0.000
           1992            170          alive           rice              2              6          0.084          0.014         17.845          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         43.289          0.000         17.318         25.971          0.000         37.233         18.316          0.237          0.000          0.060          0.407          5.172          3.879          1.293          0.000
           1992            171          alive           rice              2              7          0.098          0.014         17.815          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         55.317          0.000         22.129         33.188          0.000         44.724         21.911          0.272          0.000          0.070          0.406          6.332          4.749          1.583          0.000
           1992            172          alive           rice              2              8          0.113          0.015         19.362          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         66.593          0.000         26.639         39.954          0.000         41.918         20.245          0.317          0.000          0.080          0.418          3.429          2.572          0.857          0.000
           1992            173          alive           rice              2              9          0.127          0.014         18.114          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         82.147          0.000         32.861         49.286          0.000         56.575         27.496          0.366          0.000          0.090          0.411          4.943          3.707          1.236          0.000
           1992            174          alive           rice              2             10          0.141          0.014         18.234          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000        100.251          0.000         40.102         60.149          0.000         65.239         31.551          0.423          0.000          0.100          0.410          5.016          3.762          1.254          0.000
           1992            175          alive           rice              2             11          0.156          0.015         18.977          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000        118.274          0.000         47.312         70.962          0.000         64.842         30.967          0.491          0.000          0.110          0.416          3.519          2.639          0.880          0.000
