Summary_file = maize.sum
Title = 
           date            das          stage          zadok            lai        biomass          grain      biomass_n        grain_n        tillers      rootdepth            cep       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller    n_conc_root    n_conc_leaf    n_conc_stem   n_conc_grain     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)  dm_senesced() dm_senesced(1) dm_senesced(2) dm_senesced(3) dm_senesced(4) dm_senesced(5) dm_senesced(6) dlt_dm_detached(1) dlt_dm_detached(2) dlt_dm_detached(3) dlt_dm_detached(4) dlt_dm_detached(5) dlt_dm_detached(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p       flower_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_maize()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p()            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_maize()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p()
             ()         (days)             ()             ()      (m^2/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()           (mm)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()            (%)            (%)            (%)            (%)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)         (g/m^2)        (g/m^2)        (kg/ha)           (mm)        (mm/mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)          (kg/ha)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)             ()             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)        (mm/mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)          (kg/ha)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)             ()             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)
     29/01/1993             91          8.237              0          3.383       1227.341        242.752         13.939          3.309          0.000       1800.000        268.690          1.000          1.000          1.000          0.000          1.000          0.682          1.000          0.000          0.698          1.969          0.996          1.363       1446.821        265.105        117.982        675.504        145.478        242.752          0.000         46.156          0.531         45.625          0.000          0.000          0.000          0.000              0.532              0.000              0.000              0.000              0.000              0.000          0.985          0.176          0.093          0.136          0.029          0.550          0.000          0.023         -0.000          0.023          0.000          0.000          0.000          0.000          0.710          0.629          1.000           0.629          1.000          0.831           0.809          0.550          0.093          0.136          0.176          0.023          0.029          0.579          0.023          0.000          0.002           0.000            0.000          0.000          0.001          0.028          0.079          0.020          0.227           0.259          0.000          0.001        136.136          1.829          0.516          0.000          0.000          3.194          0.510            0.024       2927.661          0.059          0.046          0.006          0.111       2418.860         12.991         39.550          0.000        351.275         39.550        136.136          1.829          0.516          0.000          0.000          3.194          0.510            0.024       2927.661          0.059          0.046          0.006          0.111       2418.860         12.991         39.550          0.000        351.275         39.550
     30/01/1993             92          8.260              0          3.327       1241.600        264.810         13.963          3.536          0.000       1800.000        272.560          1.000          1.000          1.000          0.000          1.000          0.681          1.000          0.000          0.699          1.941          0.990          1.335       1458.574        264.575        116.006        667.705        145.478        264.810          0.000         48.131          0.530         47.601          0.000          0.000          0.000          0.000              0.531              0.000              0.000              0.000              0.000              0.000          0.985          0.176          0.091          0.135          0.029          0.554          0.000          0.024         -0.000          0.024          0.000          0.000          0.000          0.000          0.702          0.528          1.000           0.528          1.000          0.833           0.810          0.554          0.091          0.135          0.176          0.024          0.029          0.583          0.024          0.000          0.002           0.000            0.000          0.000          0.001          0.027          0.079          0.020          0.209           0.256          0.000          0.001        131.771          1.811          0.495          0.000          0.000          3.160          0.503            0.021       2942.380          0.059          0.048          0.006          0.113       2418.833         12.986         39.540          0.000        351.297         39.540        131.771          1.811          0.495          0.000          0.000          3.160          0.503            0.021       2942.380          0.059          0.048          0.006          0.113       2418.833         12.986         39.540          0.000        351.297         39.540
     31/01/1993             93          8.282              0          3.273       1251.448        287.674         13.984          3.693          0.000       1800.000        274.332          1.000          1.000          1.000          0.000          1.000          0.685          1.000          0.000          0.701          1.927          0.998          1.284       1466.010        264.045        114.123        654.689        145.478        287.674          0.000         50.013          0.529         49.484          0.000          0.000          0.000          0.000              0.530              0.000              0.000              0.000              0.000              0.000          0.986          0.176          0.090          0.134          0.029          0.558          0.000          0.025         -0.000          0.025          0.000          0.000          0.000          0.000          0.690          0.435          1.000           0.435          1.000          0.835           0.810          0.558          0.090          0.134          0.176          0.025          0.029          0.587          0.025          0.000          0.002           0.000            0.000          0.000          0.001          0.028          0.078          0.020          0.194           0.252          0.000          0.001        129.523          1.801          0.476          0.000          0.000          3.134          0.497            0.018       2956.849          0.060          0.049          0.006          0.115       2418.809         12.982         39.529          0.000        351.320         39.529        129.523          1.801          0.476          0.000          0.000          3.134          0.497            0.018       2956.849          0.060          0.049          0.006          0.115       2418.809         12.982         39.529          0.000        351.320         39.529
     01/02/1993             94          8.307              0          3.217       1260.273        309.978         14.004          3.834          0.000       1800.000        276.464          1.000          1.000          1.000          0.000          1.000          0.704          1.000          0.000          0.702          1.919          1.008          1.237       1472.348        263.517        112.164        641.210        145.478        309.978          0.000         51.971          0.528         51.443          0.000          0.000          0.000          0.000              0.529              0.000              0.000              0.000              0.000              0.000          0.986          0.176          0.088          0.131          0.029          0.563          0.000          0.026         -0.000          0.026          0.000          0.000          0.000          0.000          0.679          0.345          0.829           0.345          1.000          0.836           0.811          0.563          0.088          0.131          0.176          0.026          0.029          0.592          0.026          0.000          0.002           0.000            0.000          0.000          0.001          0.028          0.078          0.020          0.182           0.248          0.000          0.001        126.932          1.790          0.459          0.000          0.000          3.108          0.493            0.016       2970.855          0.060          0.051          0.006          0.117       2418.786         12.978         39.519          0.000        351.342         39.519        126.932          1.790          0.459          0.000          0.000          3.108          0.493            0.016       2970.855          0.060          0.051          0.006          0.117       2418.786         12.978         39.519          0.000        351.342         39.519
     02/02/1993             95          8.330              0          3.164       1267.742        330.953         14.023          3.955          0.000       1800.000        279.683          1.000          1.000          1.000          0.000          1.000          0.728          1.000          0.000          0.703          1.914          1.020          1.195       1477.464        262.990        110.338        627.704        145.478        330.953          0.000         53.795          0.527         53.268          0.000          0.000          0.000          0.000              0.528              0.000              0.000              0.000              0.000              0.000          0.986          0.175          0.086          0.128          0.029          0.567          0.000          0.027         -0.000          0.027          0.000          0.000          0.000          0.000          0.667          0.263          0.632           0.263          1.000          0.838           0.811          0.567          0.086          0.128          0.175          0.027          0.029          0.597          0.027          0.000          0.001           0.000            0.000          0.000          0.001          0.028          0.078          0.020          0.171           0.243          0.000          0.001        123.269          1.775          0.444          0.000          0.000          3.084          0.489            0.014       2984.308          0.060          0.053          0.007          0.119       2418.764         12.975         39.509          0.000        351.365         39.509        123.269          1.775          0.444          0.000          0.000          3.084          0.489            0.014       2984.308          0.060          0.053          0.007          0.119       2418.764         12.975         39.509          0.000        351.365         39.509
     03/02/1993             96          8.353              0          3.111       1273.082        352.091         14.039          4.042          0.000       1800.000        281.994          1.000          1.000          1.000          0.000          1.000          0.754          1.000          0.000          0.704          1.917          1.040          1.148       1480.432        262.464        108.492        611.906        145.478        352.091          0.000         55.641          0.526         55.115          0.000          0.000          0.000          0.000              0.527              0.000              0.000              0.000              0.000              0.000          0.986          0.175          0.084          0.126          0.029          0.572          0.000          0.028         -0.000          0.028          0.000          0.000          0.000          0.000          0.656          0.190          0.455           0.190          1.000          0.839           0.811          0.572          0.084          0.126          0.175          0.028          0.029          0.601          0.028          0.000          0.001           0.000            0.000          0.000          0.001          0.028          0.078          0.021          0.162           0.239          0.000          0.001        120.527          1.763          0.431          0.000          0.000          3.069          0.482            0.012       2997.346          0.060          0.054          0.007          0.121       2418.744         12.973         39.497          0.000        351.388         39.497        120.527          1.763          0.431          0.000          0.000          3.069          0.482            0.012       2997.346          0.060          0.054          0.007          0.121       2418.744         12.973         39.497          0.000        351.388         39.497
     04/02/1993             97          8.376              0          3.058       1276.301        372.423         14.054          4.095          0.000       1800.000        283.551          1.000          1.000          1.000          0.000          1.000          0.790          1.000          0.000          0.706          1.930          1.066          1.099       1481.253        261.939        106.619        594.793        145.478        372.423          0.000         57.512          0.525         56.988          0.000          0.000          0.000          0.000              0.526              0.000              0.000              0.000              0.000              0.000          0.986          0.175          0.083          0.122          0.029          0.577          0.000          0.028         -0.000          0.028          0.000          0.000          0.000          0.000          0.642          0.120          0.287           0.120          0.957          0.839           0.811          0.577          0.083          0.122          0.175          0.028          0.029          0.606          0.028          0.000          0.001           0.000            0.000          0.000          0.001          0.028          0.078          0.021          0.155           0.234          0.000          0.001        118.552          1.755          0.418          0.000          0.000          3.058          0.476            0.010       3009.909          0.060          0.056          0.007          0.123       2418.724         12.971         39.485          0.000        351.413         39.485        118.552          1.755          0.418          0.000          0.000          3.058          0.476            0.010       3009.909          0.060          0.056          0.007          0.123       2418.724         12.971         39.485          0.000        351.413         39.485
     05/02/1993             98          8.399              0          3.005       1277.839        381.638         14.068          4.120          0.000       1800.000        284.733          1.000          1.000          1.000          0.000          1.000          0.835          1.000          0.000          0.707          1.948          1.079          1.080       1480.446        261.415        104.797        587.117        145.478        381.638          0.000         59.333          0.524         58.809          0.000          0.000          0.000          0.000              0.525              0.000              0.000              0.000              0.000              0.000          0.985          0.175          0.081          0.119          0.029          0.582          0.000          0.029         -0.000          0.029          0.000          0.000          0.000          0.000          0.629          0.056          0.134           0.056          0.445          0.840           0.811          0.582          0.081          0.119          0.175          0.029          0.029          0.611          0.029          0.000          0.001           0.000            0.000          0.000          0.001          0.027          0.077          0.020          0.152           0.229          0.000          0.001        116.964          1.748          0.407          0.000          0.000          3.048          0.473            0.008       3021.703          0.060          0.057          0.007          0.125       2418.706         12.970         39.471          0.000        351.441         39.471        116.964          1.748          0.407          0.000          0.000          3.048          0.473            0.008       3021.703          0.060          0.057          0.007          0.125       2418.706         12.970         39.471          0.000        351.441         39.471
     06/02/1993             99          8.422              0          2.954       1278.267        386.971         14.080          4.128          0.000       1800.000        284.822          1.000          1.000          1.000          0.000          1.000          0.869          1.000          0.000          0.708          1.972          1.089          1.067       1478.575        260.893        103.022        582.211        145.478        386.971          0.000         61.108          0.523         60.585          0.000          0.000          0.000          0.000              0.524              0.000              0.000              0.000              0.000              0.000          0.985          0.174          0.079          0.117          0.029          0.585          0.000          0.030         -0.000          0.030          0.000          0.000          0.000          0.000          0.623          0.029          0.070           0.029          0.233          0.841           0.810          0.585          0.079          0.117          0.174          0.030          0.029          0.614          0.030          0.000          0.001           0.000            0.000          0.000          0.001          0.027          0.077          0.020          0.151           0.226          0.000          0.001        116.479          1.745          0.796          0.000          0.000          3.039          0.472            0.007       3033.437          0.060          0.059          0.008          0.127       2418.689         12.969         39.457          0.000        351.467         39.457        116.479          1.745          0.796          0.000          0.000          3.039          0.472            0.007       3033.437          0.060          0.059          0.008          0.127       2418.689         12.969         39.457          0.000        351.467         39.457
     07/02/1993            100          8.441              0          2.911       1278.446        389.720         14.117          4.131          0.000       1800.000        284.854          1.000          1.000          1.000          0.000          1.000          0.900          1.000          0.000          0.712          1.993          1.098          1.060       1476.719        260.371        101.510        579.641        145.478        389.720          0.000         62.619          0.522         62.097          0.000          0.000          0.000          0.000              0.523              0.000              0.000              0.000              0.000              0.000          0.995          0.176          0.078          0.116          0.029          0.595          0.000          0.031         -0.000          0.031          0.000          0.000          0.000          0.000          0.617          0.015          0.037           0.015          0.122          0.850           0.819          0.595          0.078          0.116          0.176          0.031          0.029          0.625          0.031          0.000          0.011           0.000            0.000          0.000          0.001          0.027          0.077          0.020          0.153           0.223          0.000          0.001        135.350          1.871          0.698          0.000          0.000          2.960          0.526            0.107       3040.093          0.060          0.060          0.008          0.128       2418.642         12.956         39.390          0.000        351.489         39.390        135.350          1.871          0.698          0.000          0.000          2.960          0.526            0.107       3040.093          0.060          0.060          0.008          0.128       2418.642         12.956         39.390          0.000        351.489         39.390
     08/02/1993            101          8.462              0          2.859       1278.998        395.234         14.152          4.140          0.000       1800.000        284.892          1.000          1.000          1.000          0.000          1.000          0.929          1.000          0.000          0.715          2.018          1.111          1.048       1474.933        259.850         99.692        574.680        145.478        395.234          0.000         64.436          0.521         63.915          0.000          0.000          0.000          0.000              0.522              0.000              0.000              0.000              0.000              0.000          1.003          0.177          0.077          0.116          0.029          0.604          0.000          0.032         -0.000          0.032          0.000          0.000          0.000          0.000          0.613          0.030          0.072           0.030          0.241          0.858           0.826          0.604          0.077          0.116          0.177          0.032          0.029          0.634          0.032          0.000          0.009           0.000            0.000          0.000          0.001          0.027          0.077          0.020          0.153           0.222          0.000          0.001        134.154          1.863          1.157          0.000          0.000          2.893          0.570            0.093       3046.907          0.060          0.061          0.007          0.128       2418.599         12.944         39.336          0.000        351.508         39.336        134.154          1.863          1.157          0.000          0.000          2.893          0.570            0.093       3046.907          0.060          0.061          0.007          0.128       2418.599         12.944         39.336          0.000        351.508         39.336
     09/02/1993            102          8.482              0          2.810       1279.573        401.073         14.184          4.150          0.000       1800.000        284.984          1.000          1.000          1.000          0.000          1.000          0.966          1.000          0.000          0.719          2.042          1.124          1.035       1473.286        259.330         97.990        569.415        145.478        401.073          0.000         66.137          0.520         65.617          0.000          0.000          0.000          0.000              0.521              0.000              0.000              0.000              0.000              0.000          1.010          0.177          0.075          0.115          0.029          0.613          0.000          0.033         -0.000          0.033          0.000          0.000          0.000          0.000          0.605          0.033          0.080           0.033          0.268          0.865           0.832          0.613          0.075          0.115          0.177          0.033          0.029          0.642          0.033          0.000          0.008           0.000            0.000          0.000          0.001          0.027          0.076          0.020          0.153           0.219          0.000          0.001        132.996          1.855          1.067          0.000          0.000          2.828          0.609            0.082       3053.994          0.060          0.061          0.007          0.129       2418.559         12.933         39.292          0.000        351.524         39.292        132.996          1.855          1.067          0.000          0.000          2.828          0.609            0.082       3053.994          0.060          0.061          0.007          0.129       2418.559         12.933         39.292          0.000        351.524         39.292
     10/02/1993            103          8.502              0          2.758       1280.361        402.131         14.213          4.164          0.000       1800.000        285.149          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.723          2.067          1.127          1.035       1471.745        258.812         96.179        569.146        145.478        402.131          0.000         67.947          0.519         67.428          0.000          0.000          0.000          0.000              0.520              0.000              0.000              0.000              0.000              0.000          1.015          0.178          0.073          0.114          0.029          0.621          0.000          0.034         -0.000          0.034          0.000          0.000          0.000          0.000          0.599          0.033          0.080           0.033          0.267          0.871           0.837          0.621          0.073          0.114          0.178          0.034          0.029          0.650          0.034          0.000          0.007          -0.000            0.000          0.000          0.001          0.027          0.076          0.020          0.154           0.216          0.000          0.001        131.314          1.844          1.516          0.000          0.000          2.764          0.639            0.070       3061.459          0.061          0.063          0.008          0.131       2418.522         12.923         39.256          0.000        351.539         39.256        131.314          1.844          1.516          0.000          0.000          2.764          0.639            0.070       3061.459          0.061          0.063          0.008          0.131       2418.522         12.923         39.256          0.000        351.539         39.256
     11/02/1993            104          8.524              0          2.703       1281.389        403.158         14.239          4.182          0.000       1800.000        285.296          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.726          2.095          1.128          1.037       1470.334        258.294         94.257        569.146        145.478        403.158          0.000         69.867          0.518         69.349          0.000          0.000          0.000          0.000              0.519              0.000              0.000              0.000              0.000              0.000          1.020          0.178          0.072          0.114          0.029          0.627          0.000          0.035         -0.000          0.035          0.000          0.000          0.000          0.000          0.596          0.046          0.110           0.046          0.366          0.876           0.842          0.627          0.072          0.114          0.178          0.035          0.029          0.656          0.035          0.000          0.006          -0.000            0.000          0.000          0.001          0.027          0.076          0.020          0.155           0.215          0.000          0.001        129.685          1.834          1.482          0.000          0.000          2.734          0.638            0.060       3068.521          0.061          0.064          0.008          0.132       2418.488         12.914         39.227          0.000        351.553         39.227        129.685          1.834          1.482          0.000          0.000          2.734          0.638            0.060       3068.521          0.061          0.064          0.008          0.132       2418.488         12.914         39.227          0.000        351.553         39.227
     12/02/1993            105          8.546              0          2.647       1282.584        404.353         14.264          4.203          0.000       1800.000        285.527          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.730          2.123          1.129          1.040       1469.074        257.778         92.320        569.146        145.478        404.353          0.000         71.804          0.517         71.287          0.000          0.000          0.000          0.000              0.518              0.000              0.000              0.000              0.000              0.000          1.024          0.179          0.070          0.114          0.029          0.632          0.000          0.036         -0.000          0.036          0.000          0.000          0.000          0.000          0.592          0.056          0.135           0.056          0.449          0.881           0.845          0.632          0.070          0.114          0.179          0.036          0.029          0.661          0.036          0.000          0.005           0.000            0.000          0.000          0.001          0.026          0.076          0.020          0.156           0.213          0.000          0.001        128.021          1.823          1.434          0.000          0.000          2.746          0.609            0.051       3074.683          0.061          0.065          0.008          0.133       2418.454         12.906         39.204          0.000        351.569         39.204        128.021          1.823          1.434          0.000          0.000          2.746          0.609            0.051       3074.683          0.061          0.065          0.008          0.133       2418.454         12.906         39.204          0.000        351.569         39.204
     13/02/1993            106          8.568              0          2.591       1283.934        405.703         14.287          4.227          0.000       1800.000        285.783          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.733          2.152          1.129          1.042       1467.955        257.262         90.366        569.146        145.478        405.703          0.000         73.757          0.516         73.241          0.000          0.000          0.000          0.000              0.517              0.000              0.000              0.000              0.000              0.000          1.027          0.179          0.069          0.114          0.029          0.636          0.000          0.037         -0.000          0.037          0.000          0.000          0.000          0.000          0.588          0.064          0.154           0.064          0.513          0.884           0.848          0.636          0.069          0.114          0.179          0.037          0.029          0.665          0.037          0.000          0.004           0.000            0.000          0.000          0.001          0.026          0.076          0.020          0.157           0.212          0.000          0.001        126.327          1.812          1.438          0.000          0.000          2.773          0.567            0.043       3080.444          0.061          0.066          0.008          0.135       2418.422         12.898         39.186          0.000        351.586         39.186        126.327          1.812          1.438          0.000          0.000          2.773          0.567            0.043       3080.444          0.061          0.066          0.008          0.135       2418.422         12.898         39.186          0.000        351.586         39.186
     14/02/1993            107          8.590              0          2.536       1285.135        406.904         14.308          4.249          0.000       1800.000        285.933          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.736          2.182          1.129          1.044       1466.720        256.747         88.444        569.146        145.478        406.904          0.000         75.677          0.515         75.162          0.000          0.000          0.000          0.000              0.516              0.000              0.000              0.000              0.000              0.000          1.029          0.179          0.067          0.114          0.029          0.640          0.000          0.038         -0.000          0.038          0.000          0.000          0.000          0.000          0.585          0.070          0.168           0.070          0.560          0.888           0.850          0.640          0.067          0.114          0.179          0.038          0.029          0.669          0.038          0.000          0.004           0.000            0.000          0.000          0.001          0.026          0.076          0.020          0.157           0.210          0.000          0.001        125.017          1.804          1.160          0.000          0.000          2.799          0.523            0.037       3086.040          0.061          0.067          0.008          0.136       2418.391         12.892         39.170          0.000        351.604         39.170        125.017          1.804          1.160          0.000          0.000          2.799          0.523            0.037       3086.040          0.061          0.067          0.008          0.136       2418.391         12.892         39.170          0.000        351.604         39.170
     15/02/1993            108          8.609              0          2.487       1286.808        408.577         14.328          4.280          0.000       1800.000        286.376          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.740          2.207          1.128          1.047       1466.168        256.234         86.733        569.146        145.478        408.577          0.000         77.387          0.513         76.874          0.000          0.000          0.000          0.000              0.515              0.000              0.000              0.000              0.000              0.000          1.031          0.179          0.065          0.114          0.029          0.644          0.000          0.038         -0.000          0.038          0.000          0.000          0.000          0.000          0.581          0.075          0.180           0.075          0.600          0.890           0.852          0.644          0.065          0.114          0.179          0.038          0.029          0.673          0.038          0.000          0.003           0.000            0.000          0.000          0.001          0.026          0.075          0.020          0.158           0.208          0.000          0.001        123.629          1.796          0.944          0.000          0.000          2.820          0.482            0.033       3091.424          0.061          0.069          0.008          0.138       2418.363         12.886         39.156          0.000        351.622         39.156        123.629          1.796          0.944          0.000          0.000          2.820          0.482            0.033       3091.424          0.061          0.069          0.008          0.138       2418.363         12.886         39.156          0.000        351.622         39.156
     16/02/1993            109          8.629              0          2.437       1287.625        409.394         14.346          4.295          0.000       1800.000        286.509          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.743          2.238          1.128          1.049       1464.711        255.722         84.971        569.146        145.478        409.394          0.000         79.148          0.512         78.636          0.000          0.000          0.000          0.000              0.513              0.000              0.000              0.000              0.000              0.000          1.033          0.179          0.064          0.114          0.029          0.647          0.000          0.039         -0.000          0.039          0.000          0.000          0.000          0.000          0.578          0.077          0.185           0.077          0.617          0.893           0.854          0.647          0.064          0.114          0.179          0.039          0.029          0.676          0.039          0.000          0.003           0.000            0.000          0.000          0.001          0.026          0.075          0.020          0.158           0.207          0.000          0.001        122.766          1.790          0.730          0.000          0.000          2.822          0.454            0.029       3097.021          0.061          0.070          0.008          0.139       2418.336         12.882         39.143          0.000        351.639         39.143        122.766          1.790          0.730          0.000          0.000          2.822          0.454            0.029       3097.021          0.061          0.070          0.008          0.139       2418.336         12.882         39.143          0.000        351.639         39.143
     17/02/1993            110          8.650              0          2.397       1288.695        410.465         14.362          4.314          0.000       1800.000        286.639          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.746          2.262          1.128          1.051       1463.870        255.210         83.572        569.146        145.478        410.465          0.000         80.546          0.511         80.035          0.000          0.000          0.000          0.000              0.512              0.000              0.000              0.000              0.000              0.000          1.034          0.179          0.062          0.114          0.029          0.650          0.000          0.040         -0.000          0.040          0.000          0.000          0.000          0.000          0.574          0.082          0.196           0.082          0.655          0.895           0.855          0.650          0.062          0.114          0.179          0.040          0.029          0.679          0.040          0.000          0.003           0.000            0.000          0.000          0.001          0.026          0.075          0.020          0.158           0.205          0.000          0.001        121.785          1.784          0.851          0.000          0.000          2.799          0.442            0.026       3102.919          0.061          0.071          0.008          0.141       2418.312         12.878         39.131          0.000        351.655         39.131        121.785          1.784          0.851          0.000          0.000          2.799          0.442            0.026       3102.919          0.061          0.071          0.008          0.141       2418.312         12.878         39.131          0.000        351.655         39.131
     18/02/1993            111          8.667              0          2.364       1289.936        411.705         14.377          4.338          0.000       1800.000        286.808          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.749          2.280          1.127          1.054       1463.481        254.700         82.452        569.146        145.478        411.705          0.000         81.665          0.510         81.155          0.000          0.000          0.000          0.000              0.511              0.000              0.000              0.000              0.000              0.000          1.036          0.179          0.061          0.114          0.029          0.652          0.000          0.041         -0.000          0.041          0.000          0.000          0.000          0.000          0.572          0.085          0.203           0.085          0.676          0.897           0.857          0.652          0.061          0.114          0.179          0.041          0.029          0.682          0.041          0.000          0.002           0.000            0.000          0.000          0.001          0.026          0.074          0.020          0.158           0.204          0.000          0.001        120.927          1.779          0.689          0.000          0.000          2.762          0.435            0.023       3109.196          0.061          0.073          0.009          0.143       2418.292         12.875         39.119          0.000        351.669         39.119        120.927          1.779          0.689          0.000          0.000          2.762          0.435            0.023       3109.196          0.061          0.073          0.009          0.143       2418.292         12.875         39.119          0.000        351.669         39.119
     19/02/1993            112          8.685              0          2.332       1291.699        413.468         14.390          4.371          0.000       1800.000        287.101          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.752          2.295          1.125          1.057       1463.587        254.190         81.304        569.146        145.478        413.468          0.000         82.812          0.509         82.303          0.000          0.000          0.000          0.000              0.510              0.000              0.000              0.000              0.000              0.000          1.037          0.179          0.060          0.114          0.029          0.655          0.000          0.041         -0.000          0.041          0.000          0.000          0.000          0.000          0.571          0.086          0.206           0.086          0.686          0.899           0.858          0.655          0.060          0.114          0.179          0.041          0.029          0.684          0.041          0.000          0.002           0.000            0.000          0.000          0.001          0.026          0.074          0.020          0.158           0.203          0.000          0.001        119.993          1.773          0.641          0.000          0.000          2.722          0.432            0.020       3115.475          0.062          0.074          0.009          0.145       2418.272         12.873         39.109          0.000        351.682         39.109        119.993          1.773          0.641          0.000          0.000          2.722          0.432            0.020       3115.475          0.062          0.074          0.009          0.145       2418.272         12.873         39.109          0.000        351.682         39.109
     20/02/1993            113          8.703              0          2.298       1293.494        415.263         14.402          4.404          0.000       1800.000        287.503          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.756          2.312          1.122          1.061       1463.693        253.682         80.124        569.146        145.478        415.263          0.000         83.991          0.508         83.483          0.000          0.000          0.000          0.000              0.509              0.000              0.000              0.000              0.000              0.000          1.038          0.179          0.059          0.114          0.029          0.657          0.000          0.042         -0.000          0.042          0.000          0.000          0.000          0.000          0.568          0.085          0.203           0.085          0.676          0.900           0.859          0.657          0.059          0.114          0.179          0.042          0.029          0.686          0.042          0.000          0.002           0.000            0.000          0.000          0.001          0.025          0.074          0.020          0.158           0.202          0.000          0.001        118.989          1.768          1.002          0.000          0.000          2.681          0.431            0.018       3121.790          0.062          0.076          0.009          0.147       2418.254         12.871         39.099          0.000        351.696         39.099        118.989          1.768          1.002          0.000          0.000          2.681          0.431            0.018       3121.790          0.062          0.076          0.009          0.147       2418.254         12.871         39.099          0.000        351.696         39.099
     21/02/1993            114          8.724              0          2.260       1295.165        416.935         14.412          4.436          0.000       1800.000        287.935          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.759          2.334          1.120          1.064       1463.524        253.174         78.791        569.146        145.478        416.935          0.000         85.323          0.507         84.815          0.000          0.000          0.000          0.000              0.508              0.000              0.000              0.000              0.000              0.000          1.038          0.179          0.058          0.114          0.029          0.658          0.000          0.042         -0.000          0.042          0.000          0.000          0.000          0.000          0.566          0.083          0.199           0.083          0.662          0.902           0.859          0.658          0.058          0.114          0.179          0.042          0.029          0.687          0.042          0.000          0.002           0.000            0.000          0.000          0.001          0.025          0.074          0.020          0.158           0.201          0.000          0.001        117.987          1.762          0.569          0.000          0.000          2.648          0.430            0.016       3127.684          0.062          0.077          0.009          0.149       2418.237         12.869         39.090          0.000        351.709         39.090        117.987          1.762          0.569          0.000          0.000          2.648          0.430            0.016       3127.684          0.062          0.077          0.009          0.149       2418.237         12.869         39.090          0.000        351.709         39.090
