APSIM output file, version = 5.4
Title = WaterSupply Sample Simulation
           Date        biomass          yield  grain_protein     grain_size            esw      dam_water  channel_water     bore_water     irrigation        deficit
     04/07/1941          0.000          0.000          0.000          0.000        260.530         50.000       1000.000        100.000          0.000        139.667
     05/07/1941          0.000          0.000          0.000          0.000        260.231         50.000       1000.000        100.000          0.000        139.970
     06/07/1941          0.000          0.000          0.000          0.000        259.937         50.000       1000.000        100.000          0.000        140.269
     07/07/1941          0.000          0.000          0.000          0.000        259.647         50.000       1000.000        100.000          0.000        140.563
     08/07/1941          0.000          0.000          0.000          0.000        259.360         50.000       1000.000        100.000          0.000        140.853
     09/07/1941          0.000          0.000          0.000          0.000        259.078         50.000       1000.000        100.000          0.000        141.140
     10/07/1941          0.000          0.000          0.000          0.000        266.236         50.000       1000.000        100.000          0.000        141.422
     11/07/1941          0.000          0.000          0.000          0.000        267.068         50.000       1000.000        100.000          0.000        134.264
     12/07/1941          0.000          0.000          0.000          0.000        264.384         50.000       1000.000        100.000          0.000        133.432
     13/07/1941          0.000          0.000          0.000          0.000        262.206         50.000       1000.000        100.000          0.000        136.116
     14/07/1941          0.000          0.000          0.000          0.000        261.881         50.000       1000.000        100.000          0.000        138.294
     15/07/1941          0.000          0.000          0.000          0.000        261.561         50.000       1000.000        100.000          0.000        138.619
     16/07/1941          0.000          0.000          0.000          0.000        261.247         50.000       1000.000        100.000          0.000        138.939
     17/07/1941          0.000          0.000          0.000          0.000        260.938         50.000       1000.000        100.000          0.000        139.253
     18/07/1941          0.000          0.000          0.000          0.000        260.633         50.000       1000.000        100.000          0.000        139.562
     19/07/1941          0.000          0.000          0.000          0.000        260.333         50.000       1000.000        100.000          0.000        139.867
     20/07/1941          0.000          0.000          0.000          0.000        260.037         50.000       1000.000        100.000          0.000        140.167
     21/07/1941          0.000          0.000          0.000          0.000        259.746         50.000       1000.000        100.000          0.000        140.463
     22/07/1941          0.000          0.000          0.000          0.000        259.458         50.000       1000.000        100.000          0.000        140.754
     23/07/1941          0.000          0.000          0.000          0.000        259.174         50.000       1000.000        100.000          0.000        141.042
     24/07/1941          0.000          0.000          0.000          0.000        258.894         50.000       1000.000        100.000          0.000        141.326
     25/07/1941          0.000          0.000          0.000          0.000        258.617         50.000       1000.000        100.000          0.000        141.606
     26/07/1941          0.000          0.000          0.000          0.000        258.344         50.000       1000.000        100.000          0.000        141.883
     27/07/1941          0.000          0.000          0.000          0.000        258.074         50.000       1000.000        100.000          0.000        142.156
     28/07/1941          0.000          0.000          0.000          0.000        257.807         50.000       1000.000        100.000          0.000        142.426
     29/07/1941          0.000          0.000          0.000          0.000        257.543         50.000       1000.000        100.000          0.000        142.693
     30/07/1941          0.000          0.000          0.000          0.000        257.282         50.000       1000.000        100.000          0.000        142.957
     31/07/1941          0.000          0.000          0.000          0.000        257.024         50.000       1000.000        100.000          0.000        143.218
     01/08/1941          0.000          0.000          0.000          0.000        256.769         50.000       1000.000        100.000          0.000        143.476
     02/08/1941          0.000          0.000          0.000          0.000        256.517         50.000       1000.000        100.000          0.000        143.731
     03/08/1941          0.000          0.000          0.000          0.000        256.267         50.000       1000.000        100.000          0.000        143.983
     04/08/1941          0.000          0.000          0.000          0.000        256.019         50.000       1000.000        100.000          0.000        144.233
     05/08/1941          0.000          0.000          0.000          0.000        255.774         50.000       1000.000        100.000          0.000        144.481
     06/08/1941          0.000          0.000          0.000          0.000        255.531         50.000       1000.000        100.000          0.000        144.726
     07/08/1941          0.000          0.000          0.000          0.000        255.291         50.000       1000.000        100.000          0.000        144.969
     08/08/1941          0.000          0.000          0.000          0.000        255.053         50.000       1000.000        100.000          0.000        145.209
     09/08/1941          0.000          0.000          0.000          0.000        254.817         50.000       1000.000        100.000          0.000        145.447
     10/08/1941          0.000          0.000          0.000          0.000        254.583         50.000       1000.000        100.000          0.000        145.683
     11/08/1941          0.000          0.000          0.000          0.000        254.351         50.000       1000.000        100.000          0.000        145.917
     12/08/1941          0.000          0.000          0.000          0.000        254.122         50.000       1000.000        100.000          0.000        146.149
     13/08/1941          0.000          0.000          0.000          0.000        253.894         50.000       1000.000        100.000          0.000        146.378
     14/08/1941          0.000          0.000          0.000          0.000        253.668         50.000       1000.000        100.000          0.000        146.606
     15/08/1941          0.000          0.000          0.000          0.000        253.444         50.000       1000.000        100.000          0.000        146.832
     16/08/1941          0.000          0.000          0.000          0.000        253.222         50.000       1000.000        100.000          0.000        147.056
     17/08/1941          0.000          0.000          0.000          0.000        253.001         50.000       1000.000        100.000          0.000        147.278
     18/08/1941          0.000          0.000          0.000          0.000        252.782         50.000       1000.000        100.000          0.000        147.499
     19/08/1941          0.000          0.000          0.000          0.000        252.565         50.000       1000.000        100.000          0.000        147.718
     20/08/1941          0.000          0.000          0.000          0.000        252.350         50.000       1000.000        100.000          0.000        147.935
     21/08/1941          0.000          0.000          0.000          0.000        252.136         50.000       1000.000        100.000          0.000        148.150
     22/08/1941          0.000          0.000          0.000          0.000        251.924         50.000       1000.000        100.000          0.000        148.364
     23/08/1941          0.000          0.000          0.000          0.000        252.758         50.000       1000.000        100.000          0.000        148.576
     24/08/1941          0.000          0.000          0.000          0.000        251.713         50.000       1000.000        100.000          0.000        147.742
     25/08/1941          0.000          0.000          0.000          0.000        251.504         50.000       1000.000        100.000          0.000        148.787
     26/08/1941          0.000          0.000          0.000          0.000        251.297         50.000       1000.000        100.000          0.000        148.996
     27/08/1941          0.000          0.000          0.000          0.000        251.090         50.000       1000.000        100.000          0.000        149.203
     28/08/1941          0.000          0.000          0.000          0.000        250.885         50.000       1000.000        100.000          0.000        149.410
     29/08/1941          0.000          0.000          0.000          0.000        250.682         50.000       1000.000        100.000          0.000        149.615
     30/08/1941          0.000          0.000          0.000          0.000        250.480         50.000       1000.000        100.000          0.000        149.818
     31/08/1941          0.000          0.000          0.000          0.000        250.279         50.000       1000.000        100.000          0.000        150.020
     01/09/1941          0.000          0.000          0.000          0.000        250.080         50.000       1000.000        100.000          0.000        150.221
     02/09/1941          0.000          0.000          0.000          0.000        249.882         50.000       1000.000        100.000          0.000        150.420
     03/09/1941          0.000          0.000          0.000          0.000        249.685         50.000       1000.000        100.000          0.000        150.618
     04/09/1941          0.000          0.000          0.000          0.000        249.489         50.000       1000.000        100.000          0.000        150.815
     05/09/1941          0.000          0.000          0.000          0.000        249.295         50.000       1000.000        100.000          0.000        151.011
     06/09/1941          0.000          0.000          0.000          0.000        249.102         50.000       1000.000        100.000          0.000        151.205
     07/09/1941          0.000          0.000          0.000          0.000        248.909         50.000       1000.000        100.000          0.000        151.398
     08/09/1941          0.000          0.000          0.000          0.000        248.719         50.000       1000.000        100.000          0.000        151.591
     09/09/1941          0.000          0.000          0.000          0.000        248.529         50.000       1000.000        100.000          0.000        151.781
     10/09/1941          0.000          0.000          0.000          0.000        248.340         50.000       1000.000        100.000          0.000        151.971
     11/09/1941          0.000          0.000          0.000          0.000        248.152         50.000       1000.000        100.000          0.000        152.160
     12/09/1941          0.000          0.000          0.000          0.000        247.966         50.000       1000.000        100.000          0.000        152.348
     13/09/1941          0.000          0.000          0.000          0.000        247.780         50.000       1000.000        100.000          0.000        152.534
     14/09/1941          0.000          0.000          0.000          0.000        247.596         50.000       1000.000        100.000          0.000        152.720
     15/09/1941          0.000          0.000          0.000          0.000        247.412         50.000       1000.000        100.000          0.000        152.904
     16/09/1941          0.000          0.000          0.000          0.000        247.230         50.000       1000.000        100.000          0.000        153.088
     17/09/1941          0.000          0.000          0.000          0.000        247.049         50.000       1000.000        100.000          0.000        153.270
     18/09/1941          0.000          0.000          0.000          0.000        246.868         50.000       1000.000        100.000          0.000        153.452
     19/09/1941          0.000          0.000          0.000          0.000        246.689         50.000       1000.000        100.000          0.000        153.632
     20/09/1941          0.000          0.000          0.000          0.000        246.510         50.000       1000.000        100.000          0.000        153.812
     21/09/1941          0.000          0.000          0.000          0.000        246.332         50.000       1000.000        100.000          0.000        153.991
     22/09/1941          0.000          0.000          0.000          0.000        246.156         50.000       1000.000        100.000          0.000        154.168
     23/09/1941          0.000          0.000          0.000          0.000        245.980         50.000       1000.000        100.000          0.000        154.345
     24/09/1941          0.000          0.000          0.000          0.000        245.805         50.000       1000.000        100.000          0.000        154.521
     25/09/1941          0.000          0.000          0.000          0.000        245.631         50.000       1000.000        100.000          0.000        154.696
     26/09/1941          0.000          0.000          0.000          0.000        245.457         50.000       1000.000        100.000          0.000        154.871
     27/09/1941          0.000          0.000          0.000          0.000        245.285         50.000       1000.000        100.000          0.000        155.044
     28/09/1941          0.000          0.000          0.000          0.000        245.113         50.000       1000.000        100.000          0.000        155.217
     29/09/1941          0.000          0.000          0.000          0.000        244.943         50.000       1000.000        100.000          0.000        155.388
     30/09/1941          0.000          0.000          0.000          0.000        244.773         50.000       1000.000        100.000          0.000        155.559
     01/10/1941          0.000          0.000          0.000          0.000        244.603         50.000       1000.000        100.000          0.000        155.729
     02/10/1941          0.000          0.000          0.000          0.000        244.435         50.000       1000.000        100.000          0.000        155.899
     03/10/1941          0.000          0.000          0.000          0.000        244.267         50.000       1000.000        100.000          0.000        156.067
     04/10/1941          0.000          0.000          0.000          0.000        244.101         50.000       1000.000        100.000          0.000        156.235
     05/10/1941          0.000          0.000          0.000          0.000        243.935         50.000       1000.000        100.000          0.000        156.402
     06/10/1941          0.000          0.000          0.000          0.000        243.769         50.000       1000.000        100.000          0.000        156.568
     07/10/1941          0.000          0.000          0.000          0.000        243.605         50.000       1000.000        100.000          0.000        156.734
     08/10/1941          0.000          0.000          0.000          0.000        243.441         50.000       1000.000        100.000          0.000        156.899
     09/10/1941          0.000          0.000          0.000          0.000        243.277         50.000       1000.000        100.000          0.000        157.063
     10/10/1941          0.000          0.000          0.000          0.000        243.115         50.000       1000.000        100.000          0.000        157.226
     11/10/1941          0.000          0.000          0.000          0.000        242.953         50.000       1000.000        100.000          0.000        157.389
     12/10/1941          0.000          0.000          0.000          0.000        242.792         50.000       1000.000        100.000          0.000        157.551
     13/10/1941          0.000          0.000          0.000          0.000        249.944         50.000       1000.000        100.000          0.000        157.712
     14/10/1941          0.000          0.000          0.000          0.000        249.147         50.000       1000.000        100.000          0.000        150.561
     15/10/1941          0.000          0.000          0.000          0.000        247.062         50.000       1000.000        100.000          0.000        151.358
     16/10/1941          0.000          0.000          0.000          0.000        246.881         50.000       1000.000        100.000          0.000        153.443
     17/10/1941          0.000          0.000          0.000          0.000        246.702         50.000       1000.000        100.000          0.000        153.624
     18/10/1941          0.000          0.000          0.000          0.000        246.523         50.000       1000.000        100.000          0.000        153.804
     19/10/1941          0.000          0.000          0.000          0.000        246.345         50.000       1000.000        100.000          0.000        153.983
     20/10/1941          0.000          0.000          0.000          0.000        246.169         50.000       1000.000        100.000          0.000        154.161
     21/10/1941          0.000          0.000          0.000          0.000        245.993         50.000       1000.000        100.000          0.000        154.338
     22/10/1941          0.000          0.000          0.000          0.000        245.818         50.000       1000.000        100.000          0.000        154.515
     23/10/1941          0.000          0.000          0.000          0.000        245.643         50.000       1000.000        100.000          0.000        154.690
     24/10/1941          0.000          0.000          0.000          0.000        245.470         50.000       1000.000        100.000          0.000        154.865
     25/10/1941          0.000          0.000          0.000          0.000        245.298         50.000       1000.000        100.000          0.000        155.038
     26/10/1941          0.000          0.000          0.000          0.000        257.913         50.000       1000.000        100.000          0.000        155.211
     27/10/1941          0.000          0.000          0.000          0.000        266.482         50.000       1000.000        100.000          0.000        142.596
     28/10/1941          0.000          0.000          0.000          0.000        264.533         50.000       1000.000        100.000          0.000        134.027
     29/10/1941          0.000          0.000          0.000          0.000        264.163         50.000       1000.000        100.000          0.000        135.977
     30/10/1941          0.000          0.000          0.000          0.000        263.801         50.000       1000.000        100.000          0.000        136.347
     31/10/1941          0.000          0.000          0.000          0.000        263.446         50.000       1000.000        100.000          0.000        136.710
     01/11/1941          0.000          0.000          0.000          0.000        263.098         50.000       1000.000        100.000          0.000        137.065
     02/11/1941          0.000          0.000          0.000          0.000        262.758         50.000       1000.000        100.000          0.000        137.413
     03/11/1941          0.000          0.000          0.000          0.000        262.423         50.000       1000.000        100.000          0.000        137.754
     04/11/1941          0.000          0.000          0.000          0.000        262.094         50.000       1000.000        100.000          0.000        138.089
     05/11/1941          0.000          0.000          0.000          0.000        261.771         50.000       1000.000        100.000          0.000        138.419
     06/11/1941          0.000          0.000          0.000          0.000        261.454         50.000       1000.000        100.000          0.000        138.742
     07/11/1941          0.000          0.000          0.000          0.000        261.141         50.000       1000.000        100.000          0.000        139.060
     08/11/1941          0.000          0.000          0.000          0.000        260.833         50.000       1000.000        100.000          0.000        139.373
     09/11/1941          0.000          0.000          0.000          0.000        263.951         50.000       1000.000        100.000          0.000        139.681
     10/11/1941          0.000          0.000          0.000          0.000        260.924         50.000       1000.000        100.000          0.000        136.564
     11/11/1941          0.000          0.000          0.000          0.000        260.620         50.000       1000.000        100.000          0.000        139.592
     12/11/1941          0.000          0.000          0.000          0.000        260.400         50.000       1000.000        100.000          0.000        139.897
     13/11/1941          0.000          0.000          0.000          0.000        260.103         50.000       1000.000        100.000          0.000        140.117
     14/11/1941          0.000          0.000          0.000          0.000        259.810         50.000       1000.000        100.000          0.000        140.415
     15/11/1941          0.000          0.000          0.000          0.000        259.522         50.000       1000.000        100.000          0.000        140.708
     16/11/1941          0.000          0.000          0.000          0.000        269.466         50.000       1000.000        100.000          0.000        140.997
     17/11/1941          0.000          0.000          0.000          0.000        268.942         50.000       1000.000        100.000          0.000        131.053
     18/11/1941          0.000          0.000          0.000          0.000        268.440         50.000       1000.000        100.000          0.000        131.577
     19/11/1941          0.000          0.000          0.000          0.000        267.958         50.000       1000.000        100.000          0.000        132.080
     20/11/1941          0.000          0.000          0.000          0.000        267.493         50.000       1000.000        100.000          0.000        132.563
     21/11/1941          0.000          0.000          0.000          0.000        267.043         50.000       1000.000        100.000          0.000        133.029
     22/11/1941          0.000          0.000          0.000          0.000        266.608         50.000       1000.000        100.000          0.000        133.479
     23/11/1941          0.000          0.000          0.000          0.000        266.185         50.000       1000.000        100.000          0.000        133.915
     24/11/1941          0.000          0.000          0.000          0.000        265.775         50.000       1000.000        100.000          0.000        134.338
     25/11/1941          0.000          0.000          0.000          0.000        265.375         50.000       1000.000        100.000          0.000        134.749
     26/11/1941          0.000          0.000          0.000          0.000        264.985         50.000       1000.000        100.000          0.000        135.150
     27/11/1941          0.000          0.000          0.000          0.000        264.605         50.000       1000.000        100.000          0.000        135.540
     28/11/1941          0.000          0.000          0.000          0.000        264.233         50.000       1000.000        100.000          0.000        135.921
     29/11/1941          0.000          0.000          0.000          0.000        263.869         50.000       1000.000        100.000          0.000        136.294
     30/11/1941          0.000          0.000          0.000          0.000        263.513         50.000       1000.000        100.000          0.000        136.658
     01/12/1941          0.000          0.000          0.000          0.000        263.164         50.000       1000.000        100.000          0.000        137.015
     02/12/1941          0.000          0.000          0.000          0.000        262.822         50.000       1000.000        100.000          0.000        137.365
     03/12/1941          0.000          0.000          0.000          0.000        262.486         50.000       1000.000        100.000          0.000        137.707
     04/12/1941          0.000          0.000          0.000          0.000        262.157         50.000       1000.000        100.000          0.000        138.044
     05/12/1941          0.000          0.000          0.000          0.000        261.832         50.000       1000.000        100.000          0.000        138.375
     06/12/1941          0.000          0.000          0.000          0.000        261.514         50.000       1000.000        100.000          0.000        138.699
     07/12/1941          0.000          0.000          0.000          0.000        261.200         50.000       1000.000        100.000          0.000        139.019
     08/12/1941          0.000          0.000          0.000          0.000        260.892         50.000       1000.000        100.000          0.000        139.333
     09/12/1941          0.000          0.000          0.000          0.000        260.588         50.000       1000.000        100.000          0.000        139.643
     10/12/1941          0.000          0.000          0.000          0.000        260.288         50.000       1000.000        100.000          0.000        139.947
     11/12/1941          0.000          0.000          0.000          0.000        259.993         50.000       1000.000        100.000          0.000        140.247
     12/12/1941          0.000          0.000          0.000          0.000        259.702         50.000       1000.000        100.000          0.000        140.543
     13/12/1941          0.000          0.000          0.000          0.000        259.415         50.000       1000.000        100.000          0.000        140.835
     14/12/1941          0.000          0.000          0.000          0.000        259.132         50.000       1000.000        100.000          0.000        141.123
     15/12/1941          0.000          0.000          0.000          0.000        258.852         50.000       1000.000        100.000          0.000        141.407
     16/12/1941          0.000          0.000          0.000          0.000        258.576         50.000       1000.000        100.000          0.000        141.688
     17/12/1941          0.000          0.000          0.000          0.000        258.303         50.000       1000.000        100.000          0.000        141.965
     18/12/1941          0.000          0.000          0.000          0.000        258.034         50.000       1000.000        100.000          0.000        142.239
     19/12/1941          0.000          0.000          0.000          0.000        257.767         50.000       1000.000        100.000          0.000        142.509
     20/12/1941          0.000          0.000          0.000          0.000        257.504         50.000       1000.000        100.000          0.000        142.776
     21/12/1941          0.000          0.000          0.000          0.000        257.243         50.000       1000.000        100.000          0.000        143.041
     22/12/1941          0.000          0.000          0.000          0.000        256.986         50.000       1000.000        100.000          0.000        143.302
     23/12/1941          0.000          0.000          0.000          0.000        256.731         50.000       1000.000        100.000          0.000        143.561
     24/12/1941          0.000          0.000          0.000          0.000        256.479         50.000       1000.000        100.000          0.000        143.816
     25/12/1941          0.000          0.000          0.000          0.000        256.229         50.000       1000.000        100.000          0.000        144.069
     26/12/1941          0.000          0.000          0.000          0.000        255.982         50.000       1000.000        100.000          0.000        144.320
     27/12/1941          0.000          0.000          0.000          0.000        255.737         50.000       1000.000        100.000          0.000        144.568
     28/12/1941          0.000          0.000          0.000          0.000        255.495         50.000       1000.000        100.000          0.000        144.814
     29/12/1941          0.000          0.000          0.000          0.000        256.641         50.000       1000.000        100.000          0.000        145.057
     30/12/1941          0.000          0.000          0.000          0.000        256.390         50.000       1000.000        100.000          0.000        143.912
     31/12/1941          0.000          0.000          0.000          0.000        256.141         50.000       1000.000        100.000          0.000        144.164
     01/01/1942          0.000          0.000          0.000          0.000        255.895         50.000       1000.000        100.000          0.000        144.414
     02/01/1942          0.000          0.000          0.000          0.000        255.651         50.000       1000.000        100.000          0.000        144.661
     03/01/1942          0.000          0.000          0.000          0.000        255.410         50.000       1000.000        100.000          0.000        144.906
     04/01/1942          0.000          0.000          0.000          0.000        255.171         50.000       1000.000        100.000          0.000        145.149
     05/01/1942          0.000          0.000          0.000          0.000        254.934         50.000       1000.000        100.000          0.000        145.389
     06/01/1942          0.000          0.000          0.000          0.000        254.699         50.000       1000.000        100.000          0.000        145.627
     07/01/1942          0.000          0.000          0.000          0.000        254.466         50.000       1000.000        100.000          0.000        145.863
     08/01/1942          0.000          0.000          0.000          0.000        254.235         50.000       1000.000        100.000          0.000        146.097
     09/01/1942          0.000          0.000          0.000          0.000        254.006         50.000       1000.000        100.000          0.000        146.329
     10/01/1942          0.000          0.000          0.000          0.000        253.779         50.000       1000.000        100.000          0.000        146.559
     11/01/1942          0.000          0.000          0.000          0.000        253.554         50.000       1000.000        100.000          0.000        146.787
     12/01/1942          0.000          0.000          0.000          0.000        253.331         50.000       1000.000        100.000          0.000        147.013
     13/01/1942          0.000          0.000          0.000          0.000        253.110         50.000       1000.000        100.000          0.000        147.238
     14/01/1942          0.000          0.000          0.000          0.000        253.287         50.000       1000.000        100.000          0.000        147.460
     15/01/1942          0.000          0.000          0.000          0.000        253.066         50.000       1000.000        100.000          0.000        147.284
     16/01/1942          0.000          0.000          0.000          0.000        252.847         50.000       1000.000        100.000          0.000        147.506
     17/01/1942          0.000          0.000          0.000          0.000        252.629         50.000       1000.000        100.000          0.000        147.727
     18/01/1942          0.000          0.000          0.000          0.000        252.414         50.000       1000.000        100.000          0.000        147.946
     19/01/1942          0.000          0.000          0.000          0.000        252.199         50.000       1000.000        100.000          0.000        148.163
     20/01/1942          0.000          0.000          0.000          0.000        251.987         50.000       1000.000        100.000          0.000        148.378
     21/01/1942          0.000          0.000          0.000          0.000        251.776         50.000       1000.000        100.000          0.000        148.592
     22/01/1942          0.000          0.000          0.000          0.000        251.566         50.000       1000.000        100.000          0.000        148.805
     23/01/1942          0.000          0.000          0.000          0.000        251.358         50.000       1000.000        100.000          0.000        149.015
     24/01/1942          0.000          0.000          0.000          0.000        251.151         50.000       1000.000        100.000          0.000        149.225
     25/01/1942          0.000          0.000          0.000          0.000        250.946         50.000       1000.000        100.000          0.000        149.433
     26/01/1942          0.000          0.000          0.000          0.000        252.265         50.000       1000.000        100.000          0.000        149.639
     27/01/1942          0.000          0.000          0.000          0.000        251.338         50.000       1000.000        100.000          0.000        148.322
     28/01/1942          0.000          0.000          0.000          0.000        253.255         50.000       1000.000        100.000          0.000        149.250
     29/01/1942          0.000          0.000          0.000          0.000        251.132         50.000       1000.000        100.000          0.000        147.335
     30/01/1942          0.000          0.000          0.000          0.000        250.926         50.000       1000.000        100.000          0.000        149.459
     31/01/1942          0.000          0.000          0.000          0.000        250.723         50.000       1000.000        100.000          0.000        149.666
     01/02/1942          0.000          0.000          0.000          0.000        250.520         50.000       1000.000        100.000          0.000        149.871
     02/02/1942          0.000          0.000          0.000          0.000        281.371         50.000       1000.000        100.000          0.000        150.075
     03/02/1942          0.000          0.000          0.000          0.000        278.152         50.000       1000.000        100.000          0.000        119.225
     04/02/1942          0.000          0.000          0.000          0.000        276.448         50.000       1000.000        100.000          0.000        122.446
     05/02/1942          0.000          0.000          0.000          0.000        275.235         50.000       1000.000        100.000          0.000        124.152
     06/02/1942          0.000          0.000          0.000          0.000        274.240         50.000       1000.000        100.000          0.000        125.366
     07/02/1942          0.000          0.000          0.000          0.000        273.376         50.000       1000.000        100.000          0.000        126.362
     08/02/1942          0.000          0.000          0.000          0.000        272.601         50.000       1000.000        100.000          0.000        127.228
     09/02/1942          0.000          0.000          0.000          0.000        280.016         50.000       1000.000        100.000          0.000        128.005
     10/02/1942          0.000          0.000          0.000          0.000        298.886         50.000       1000.000        100.000          0.000        120.591
     11/02/1942          0.000          0.000          0.000          0.000        296.162         50.000       1000.000        100.000          0.000        101.723
     12/02/1942          0.000          0.000          0.000          0.000        294.075         50.000       1000.000        100.000          0.000        104.448
     13/02/1942          0.000          0.000          0.000          0.000        291.915         50.000       1000.000        100.000          0.000        106.537
     14/02/1942          0.000          0.000          0.000          0.000        290.579         50.000       1000.000        100.000          0.000        108.699
     15/02/1942          0.000          0.000          0.000          0.000        289.519         50.000       1000.000        100.000          0.000        110.036
     16/02/1942          0.000          0.000          0.000          0.000        288.614         50.000       1000.000        100.000          0.000        111.097
     17/02/1942          0.000          0.000          0.000          0.000        287.810         50.000       1000.000        100.000          0.000        112.005
     18/02/1942          0.000          0.000          0.000          0.000        287.079         50.000       1000.000        100.000          0.000        112.810
     19/02/1942          0.000          0.000          0.000          0.000        286.405         50.000       1000.000        100.000          0.000        113.542
     20/02/1942          0.000          0.000          0.000          0.000        285.777         50.000       1000.000        100.000          0.000        114.218
     21/02/1942          0.000          0.000          0.000          0.000        285.185         50.000       1000.000        100.000          0.000        114.848
     22/02/1942          0.000          0.000          0.000          0.000        284.624         50.000       1000.000        100.000          0.000        115.442
     23/02/1942          0.000          0.000          0.000          0.000        284.090         50.000       1000.000        100.000          0.000        116.004
     24/02/1942          0.000          0.000          0.000          0.000        283.580         50.000       1000.000        100.000          0.000        116.540
     25/02/1942          0.000          0.000          0.000          0.000        283.090         50.000       1000.000        100.000          0.000        117.052
     26/02/1942          0.000          0.000          0.000          0.000        282.618         50.000       1000.000        100.000          0.000        117.544
     27/02/1942          0.000          0.000          0.000          0.000        282.162         50.000       1000.000        100.000          0.000        118.018
     28/02/1942          0.000          0.000          0.000          0.000        281.721         50.000       1000.000        100.000          0.000        118.475
     01/03/1942          0.000          0.000          0.000          0.000        281.293         50.000       1000.000        100.000          0.000        118.918
     02/03/1942          0.000          0.000          0.000          0.000        280.878         50.000       1000.000        100.000          0.000        119.348
     03/03/1942          0.000          0.000          0.000          0.000        280.474         50.000       1000.000        100.000          0.000        119.765
     04/03/1942          0.000          0.000          0.000          0.000        280.080         50.000       1000.000        100.000          0.000        120.171
     05/03/1942          0.000          0.000          0.000          0.000        279.696         50.000       1000.000        100.000          0.000        120.566
     06/03/1942          0.000          0.000          0.000          0.000        279.321         50.000       1000.000        100.000          0.000        120.952
     07/03/1942          0.000          0.000          0.000          0.000        278.954         50.000       1000.000        100.000          0.000        121.330
     08/03/1942          0.000          0.000          0.000          0.000        278.595         50.000       1000.000        100.000          0.000        121.698
     09/03/1942          0.000          0.000          0.000          0.000        278.243         50.000       1000.000        100.000          0.000        122.059
     10/03/1942          0.000          0.000          0.000          0.000        277.898         50.000       1000.000        100.000          0.000        122.413
     11/03/1942          0.000          0.000          0.000          0.000        277.560         50.000       1000.000        100.000          0.000        122.760
     12/03/1942          0.000          0.000          0.000          0.000        277.227         50.000       1000.000        100.000          0.000        123.100
     13/03/1942          0.000          0.000          0.000          0.000        276.901         50.000       1000.000        100.000          0.000        123.434
     14/03/1942          0.000          0.000          0.000          0.000        276.580         50.000       1000.000        100.000          0.000        123.763
     15/03/1942          0.000          0.000          0.000          0.000        276.264         50.000       1000.000        100.000          0.000        124.086
     16/03/1942          0.000          0.000          0.000          0.000        275.954         50.000       1000.000        100.000          0.000        124.403
     17/03/1942          0.000          0.000          0.000          0.000        275.648         50.000       1000.000        100.000          0.000        124.716
     18/03/1942          0.000          0.000          0.000          0.000        275.347         50.000       1000.000        100.000          0.000        125.024
     19/03/1942          0.000          0.000          0.000          0.000        275.050         50.000       1000.000        100.000          0.000        125.327
     20/03/1942          0.000          0.000          0.000          0.000        274.757         50.000       1000.000        100.000          0.000        125.626
     21/03/1942          0.000          0.000          0.000          0.000        274.469         50.000       1000.000        100.000          0.000        125.921
     22/03/1942          0.000          0.000          0.000          0.000        274.184         50.000       1000.000        100.000          0.000        126.211
     23/03/1942          0.000          0.000          0.000          0.000        273.903         50.000       1000.000        100.000          0.000        126.498
     24/03/1942          0.000          0.000          0.000          0.000        273.625         50.000       1000.000        100.000          0.000        126.782
     25/03/1942          0.000          0.000          0.000          0.000        279.166         50.000       1000.000        100.000          0.000        127.061
     26/03/1942          0.000          0.000          0.000          0.000        275.718         50.000       1000.000        100.000          0.000        121.522
     27/03/1942          0.000          0.000          0.000          0.000        275.416         50.000       1000.000        100.000          0.000        124.973
     28/03/1942          0.000          0.000          0.000          0.000        275.118         50.000       1000.000        100.000          0.000        125.277
     29/03/1942          0.000          0.000          0.000          0.000        274.825         50.000       1000.000        100.000          0.000        125.577
     30/03/1942          0.000          0.000          0.000          0.000        274.535         50.000       1000.000        100.000          0.000        125.873
