APSIM output file, version = 5.3
Title = 
           date            das          stage          zadok            lai        biomass          grain      biomass_n        grain_n         tillers      rootdepth            cep       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller    n_conc_root    n_conc_leaf    n_conc_stem   n_conc_grain     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)  dm_senesced() dm_senesced(1) dm_senesced(2) dm_senesced(3) dm_senesced(4) dm_senesced(5) dlt_dm_detached(1) dlt_dm_detached(2) dlt_dm_detached(3) dlt_dm_detached(4) dlt_dm_detached(5)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)    p_demand(1)    p_demand(2)    p_demand(3)    p_demand(4)    p_demand(5)    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p       flower_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff
     23/11/1992             24          4.778              ?          0.400         24.473          0.000          0.591          0.000           0.000        621.000          4.798          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.026          0.012          0.000         47.619         23.246         20.917          3.456          0.000          0.000          0.327          0.227          0.100          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.078          0.015          0.055          0.008          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.064          0.341          0.033          0.000          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.000          0.000          0.015           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.503        277.574          2.419          3.454          0.000          0.000         18.982          0.573              0.155       1400.000          0.339          1.164          0.020          1.524       2431.997         21.544         35.296          0.000        341.423         35.296       2831.784          1.290       2833.074             0.216          0.000          0.787          0.216         -0.021         -0.133        277.574          2.419          3.454          0.000          0.000         18.982          0.573              0.155       1400.000          0.339          1.164          0.020          1.524       2431.997         21.544         35.296          0.000        341.423         35.296       2831.784          1.290       2833.074             0.216          0.000          0.787          0.216         -0.021         -0.133
     24/11/1992             25          4.867              ?          0.467         29.430          0.000          0.693          0.000           0.000        648.000          6.102          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.026          0.012          0.000         57.486         28.156         24.989          4.341          0.000          0.000          0.374          0.274          0.100          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.092          0.017          0.065          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.088          0.367          0.049          0.000          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.000          0.000          0.014           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.490        274.769          2.400          1.502          0.000          0.000         18.268          0.648              0.140       1400.000          0.336          1.116          0.017          1.469       2431.949         21.554         35.260          0.000        341.426         35.260       2831.658          1.417       2833.074             0.216         -0.000          0.926          0.216         -0.013         -0.127        274.769          2.400          1.502          0.000          0.000         18.268          0.648              0.140       1400.000          0.336          1.116          0.017          1.469       2431.949         21.554         35.260          0.000        341.426         35.260       2831.658          1.417       2833.074             0.216         -0.000          0.926          0.216         -0.013         -0.127
     25/11/1992             26          4.958              ?          0.546         34.727          0.000          0.807          0.000           0.000        675.000          6.991          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.025          0.012          0.000         68.024         33.397         29.265          5.362          0.000          0.000          0.430          0.330          0.100          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.105          0.020          0.074          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.113          0.410          0.068          0.000          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.000          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.484        272.745          2.387          1.135          0.000          0.000         17.477          0.730              0.129       1400.000          0.334          1.069          0.014          1.417       2431.901         21.553         35.237          0.000        341.427         35.237       2831.536          1.539       2833.074             0.216          0.000          1.055          0.216         -0.007         -0.122        272.745          2.387          1.135          0.000          0.000         17.477          0.730              0.129       1400.000          0.334          1.069          0.014          1.417       2431.901         21.553         35.237          0.000        341.427         35.237       2831.536          1.539       2833.074             0.216          0.000          1.055          0.216         -0.007         -0.122
     26/11/1992             27          5.000              ?          0.633         41.793          0.000          0.938          0.000           0.000        702.000          8.611          1.000          1.000          1.000              ?          1.000          0.993          1.000              ?          0.002          0.025          0.012          0.000         82.089         40.396         34.865          6.828          0.000          0.000          0.497          0.397          0.100          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.122          0.023          0.086          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.143          0.468          0.092          0.000          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.000          0.000          0.017           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.456        292.920          2.496          5.005          0.000          0.000         16.420          0.712              0.173       1400.000          0.331          1.028          0.012          1.371       2431.857         21.574         35.158          0.000        341.429         35.158       2831.390          1.684       2833.074             0.216          0.000          1.228          0.216         -0.027         -0.145        292.920          2.496          5.005          0.000          0.000         16.420          0.712              0.173       1400.000          0.331          1.028          0.012          1.371       2431.857         21.574         35.158          0.000        341.429         35.158       2831.390          1.684       2833.074             0.216          0.000          1.228          0.216         -0.027         -0.145
     27/11/1992             28          5.068              ?          0.716         49.850          0.000          1.077          0.000           0.000        729.000         11.011          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.024          0.012          0.000         92.495         42.974         40.899          8.084          0.538          0.000          0.806          0.477          0.329          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.138          0.026          0.096          0.016          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.179          0.563          0.124          0.000          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.016           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.437        287.239          2.458          3.280          0.000          0.000         15.397          0.733              0.158       1400.000          0.329          0.985          0.010          1.324       2431.810         21.582         35.103          0.000        341.431         35.103       2831.252          1.823       2833.074             0.216          0.000          1.386          0.216         -0.020         -0.139        287.239          2.458          3.280          0.000          0.000         15.397          0.733              0.158       1400.000          0.329          0.985          0.010          1.324       2431.810         21.582         35.103          0.000        341.431         35.103       2831.252          1.823       2833.074             0.216          0.000          1.386          0.216         -0.020         -0.139
     28/11/1992             29          5.109              ?          0.807         58.510          0.000          1.230          0.000           0.000        756.000         14.028          1.000          1.000          1.000              ?          1.000          0.994          1.000              ?          0.002          0.023          0.012          0.000        103.872         45.746         47.443          9.526          1.156          0.000          0.948          0.563          0.385          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.152          0.029          0.106          0.018          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.172          0.673          0.138          0.020          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.014           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.423        282.327          2.430          1.895          0.000          0.000         14.296          0.779              0.142       1400.000          0.326          0.944          0.009          1.279       2431.761         21.579         35.070          0.000        341.433         35.070       2831.123          1.952       2833.075             0.216          0.000          1.529          0.216         -0.013         -0.129        282.327          2.430          1.895          0.000          0.000         14.296          0.779              0.142       1400.000          0.326          0.944          0.009          1.279       2431.761         21.579         35.070          0.000        341.433         35.070       2831.123          1.952       2833.075             0.216          0.000          1.529          0.216         -0.013         -0.129
     29/11/1992             30          5.151              ?          0.906         66.394          0.000          1.393          0.000           0.000        783.000         15.480          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.024          0.012          0.000        114.200         48.256         53.279         10.914          1.751          0.000          1.105          0.655          0.450          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.165          0.031          0.114          0.019          0.001          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.175          0.810          0.162          0.038          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.414        279.604          2.414          1.672          0.000          0.000         13.120          0.838              0.129       1400.000          0.324          0.907          0.007          1.238       2431.713         21.569         35.047          0.000        341.434         35.047       2831.002          2.072       2833.074             0.216         -0.000          1.658          0.216         -0.009         -0.120        279.604          2.414          1.672          0.000          0.000         13.120          0.838              0.129       1400.000          0.324          0.907          0.007          1.238       2431.713         21.569         35.047          0.000        341.434         35.047       2831.002          2.072       2833.074             0.216         -0.000          1.658          0.216         -0.009         -0.120
     30/11/1992             31          5.190              ?          1.004         76.216          0.000          1.566          0.000           0.000        810.000         17.267          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.023          0.011          0.000        127.088         51.401         60.422         12.734          2.531          0.000          1.280          0.751          0.528          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.177          0.032          0.123          0.021          0.001          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.182          0.929          0.185          0.054          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.409        276.790          2.399          1.627          0.000          0.000         11.860          0.900              0.122       1400.000          0.321          0.872          0.006          1.200       2431.666         21.553         35.032          0.000        341.436         35.032       2830.885          2.189       2833.074             0.216         -0.000          1.780          0.216         -0.006         -0.117        276.790          2.399          1.627          0.000          0.000         11.860          0.900              0.122       1400.000          0.321          0.872          0.006          1.200       2431.666         21.553         35.032          0.000        341.436         35.032       2830.885          2.189       2833.074             0.216         -0.000          1.780          0.216         -0.006         -0.117
     01/12/1992             32          5.226              ?          1.099         88.145          0.000          1.746          0.000           0.000        837.000         20.039          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.023          0.011          0.000        142.764         55.235         68.944         15.057          3.527          0.000          1.470          0.854          0.616          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.189          0.034          0.131          0.023          0.002          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.199          1.099          0.222          0.074          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.408        273.133          2.380          0.885          0.000          0.000         10.544          0.969              0.115       1400.000          0.319          0.841          0.005          1.165       2431.618         21.529         35.022          0.000        341.437         35.022       2830.771          2.303       2833.074             0.216          0.000          1.895          0.216         -0.001         -0.114        273.133          2.380          0.885          0.000          0.000         10.544          0.969              0.115       1400.000          0.319          0.841          0.005          1.165       2431.618         21.529         35.022          0.000        341.437         35.022       2830.771          2.303       2833.074             0.216          0.000          1.895          0.216         -0.001         -0.114
     02/12/1992             33          5.262              ?          1.196        100.542          0.000          1.885          0.000           0.000        864.000         22.900          1.000          1.000          1.000              ?          1.000          0.995          1.000              ?          0.002          0.021          0.011          0.000        159.043         59.215         77.639         17.581          4.608          0.000          1.679          0.965          0.714          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.199          0.035          0.138          0.024          0.002          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.223          1.316          0.273          0.100          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.011           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.408        269.483          2.362          0.789          0.000          0.000          9.643          1.034              0.108       1400.000          0.317          0.812          0.005          1.134       2431.573         21.502         35.016          0.000        341.438         35.016       2830.664          2.411       2833.075             0.216          0.000          2.003          0.216          0.000         -0.107        269.483          2.362          0.789          0.000          0.000          9.643          1.034              0.108       1400.000          0.317          0.812          0.005          1.134       2431.573         21.502         35.016          0.000        341.438         35.016       2830.664          2.411       2833.075             0.216          0.000          2.003          0.216          0.000         -0.107
     03/12/1992             34          5.308              ?          1.325        112.359          0.000          1.997          0.000           0.000        891.000         25.654          1.000          1.000          1.000              ?          1.000          0.992          1.000              ?          0.002          0.020          0.011          0.000        174.517         62.997         85.758         20.082          5.680          0.000          1.922          1.083          0.839          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.209          0.036          0.145          0.026          0.003          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.250          1.536          0.328          0.127          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.408        266.009          2.345          0.720          0.000          0.000          9.023          1.092              0.101       1400.000          0.315          0.787          0.004          1.107       2431.530         21.474         35.012          0.000        341.440         35.012       2830.563          2.511       2833.074             0.216         -0.000          2.104          0.216          0.000         -0.101        266.009          2.345          0.720          0.000          0.000          9.023          1.092              0.101       1400.000          0.315          0.787          0.004          1.107       2431.530         21.474         35.012          0.000        341.440         35.012       2830.563          2.511       2833.074             0.216         -0.000          2.104          0.216          0.000         -0.101
     04/12/1992             35          5.354              ?          1.455        118.480          0.000          2.088          0.000           0.000        918.000         26.284          1.000          1.000          1.000              ?          1.000          0.988          1.000              ?          0.002          0.020          0.011          0.000        182.373         64.890         89.802         21.425          6.256          0.000          2.206          1.209          0.997          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.219          0.037          0.151          0.027          0.003          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.274          1.708          0.373          0.149          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.408        264.713          2.338          0.665          0.000          0.000          8.619          1.140              0.095       1400.000          0.313          0.764          0.004          1.081       2431.489         21.447         35.011          0.000        341.441         35.011       2830.469          2.606       2833.074             0.216          0.000          2.198          0.216          0.000         -0.094        264.713          2.338          0.665          0.000          0.000          8.619          1.140              0.095       1400.000          0.313          0.764          0.004          1.081       2431.489         21.447         35.011          0.000        341.441         35.011       2830.469          2.606       2833.074             0.216          0.000          2.198          0.216          0.000         -0.094
     05/12/1992             36          5.405              ?          1.598        129.377          0.000          2.171          0.000           0.000        945.000         28.076          1.000          1.000          1.000              ?          1.000          0.980          1.000              ?          0.002          0.019          0.011          0.000        196.550         68.357         96.936         23.929          7.329          0.000          2.522          1.339          1.183          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.228          0.038          0.157          0.028          0.004          0.000          0.001          0.001          0.001          0.000          0.000          0.000          0.286          1.760          0.384          0.157          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.001          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.408        262.300          2.327          1.222          0.000          0.000          8.318          1.174              0.092       1400.000          0.312          0.742          0.003          1.056       2431.447         21.418         35.014          0.000        341.442         35.014       2830.377          2.698       2833.074             0.216          0.000          2.290          0.216          0.000         -0.092        262.300          2.327          1.222          0.000          0.000          8.318          1.174              0.092       1400.000          0.312          0.742          0.003          1.056       2431.447         21.418         35.014          0.000        341.442         35.014       2830.377          2.698       2833.074             0.216          0.000          2.290          0.216          0.000         -0.092
     06/12/1992             37          5.452              ?          1.726        145.008          0.000          2.265          0.000           0.000        972.000         32.794          1.000          1.000          1.000              ?          1.000          0.972          1.000              ?          0.002          0.018          0.011          0.000        216.983         73.378        106.993         27.676          8.935          0.000          2.879          1.476          1.403          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.240          0.039          0.166          0.030          0.005          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.313          1.913          0.426          0.178          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.013           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.384        266.620          2.362          2.962          0.000          0.000          7.905          1.087              0.127       1400.000          0.310          0.719          0.003          1.031       2431.404         21.413         34.981          0.000        341.443         34.981       2830.273          2.802       2833.075             0.216          0.000          2.417          0.216         -0.023         -0.104        266.620          2.362          2.962          0.000          0.000          7.905          1.087              0.127       1400.000          0.310          0.719          0.003          1.031       2431.404         21.413         34.981          0.000        341.443         34.981       2830.273          2.802       2833.075             0.216          0.000          2.417          0.216         -0.023         -0.104
     07/12/1992             38          5.498              ?          1.849        160.163          0.000          2.349          0.000           0.000        999.000         37.260          1.000          1.000          1.000              ?          1.000          0.963          1.000              ?          0.002          0.017          0.010          0.000        236.753         78.232        116.481         31.476         10.563          0.000          3.265          1.622          1.642          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.250          0.040          0.173          0.032          0.005          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.350          2.128          0.492          0.209          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.365        259.566          2.324          2.587          0.000          0.000          7.627          1.048              0.104       1400.000          0.308          0.697          0.002          1.007       2431.358         21.400         34.979          0.000        341.444         34.979       2830.188          2.887       2833.075             0.216          0.000          2.522          0.216         -0.019         -0.085        259.566          2.324          2.587          0.000          0.000          7.627          1.048              0.104       1400.000          0.308          0.697          0.002          1.007       2431.358         21.400         34.979          0.000        341.444         34.979       2830.188          2.887       2833.075             0.216          0.000          2.522          0.216         -0.019         -0.085
     08/12/1992             39          5.555              ?          1.989        173.368          0.000          2.429          0.000           0.000       1026.000         39.250          1.000          1.000          1.000              ?          1.000          0.948          1.000              ?          0.002          0.016          0.010          0.000        253.861         82.434        124.473         34.917         12.038          0.000          3.719          1.779          1.940          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.259          0.041          0.179          0.033          0.006          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.386          2.327          0.555          0.239          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.350        255.849          2.304          1.728          0.000          0.000          7.389          1.040              0.090       1400.000          0.306          0.675          0.002          0.983       2431.312         21.381         34.991          0.000        341.445         34.991       2830.113          2.961       2833.074             0.216         -0.000          2.612          0.216         -0.016         -0.074        255.849          2.304          1.728          0.000          0.000          7.389          1.040              0.090       1400.000          0.306          0.675          0.002          0.983       2431.312         21.381         34.991          0.000        341.445         34.991       2830.113          2.961       2833.074             0.216         -0.000          2.612          0.216         -0.016         -0.074
     09/12/1992             40          5.599              ?          2.071        185.076          0.000          2.523          0.000           0.000       1053.000         40.681          1.000          1.000          1.000              ?          1.000          0.945          1.000              ?          0.001          0.016          0.010          0.000        268.954         86.132        131.346         38.081         13.394          0.000          4.198          1.944          2.255          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.272          0.043          0.187          0.036          0.007          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.418          2.462          0.597          0.260          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.014           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.330        266.224          2.371          1.594          0.000          0.000          6.988          1.019              0.136       1400.000          0.304          0.654          0.002          0.960       2431.265         21.367         34.958          0.000        341.447         34.958       2829.997          3.078       2833.074             0.216          0.000          2.748          0.216         -0.020         -0.116        266.224          2.371          1.594          0.000          0.000          6.988          1.019              0.136       1400.000          0.304          0.654          0.002          0.960       2431.265         21.367         34.958          0.000        341.447         34.958       2829.997          3.078       2833.074             0.216          0.000          2.748          0.216         -0.020         -0.116
     10/12/1992             41          5.640              ?          2.130        203.703          0.000          2.609          0.000           0.000       1080.000         44.023          1.000          1.000          1.000              ?          1.000          0.940          1.000              ?          0.001          0.015          0.010          0.000        293.543         92.107        142.459         43.332         15.645          0.000          4.384          2.116          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.285          0.044          0.195          0.037          0.008          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.444          2.559          0.631          0.277          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.312        262.078          2.347          2.405          0.000          0.000          6.667          1.018              0.122       1400.000          0.302          0.634          0.002          0.938       2431.219         21.349         34.938          0.000        341.448         34.938       2829.893          3.181       2833.074             0.216          0.000          2.870          0.216         -0.018         -0.104        262.078          2.347          2.405          0.000          0.000          6.667          1.018              0.122       1400.000          0.302          0.634          0.002          0.938       2431.219         21.349         34.938          0.000        341.448         34.938       2829.893          3.181       2833.074             0.216          0.000          2.870          0.216         -0.018         -0.104
     11/12/1992             42          5.686              ?          2.181        222.569          0.000          2.685          0.000           0.000       1107.000         47.458          1.000          1.000          1.000              ?          1.000          0.934          1.000              ?          0.001          0.014          0.010          0.000        318.450         98.149        153.490         48.816         17.995          0.000          4.568          2.300          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.295          0.045          0.202          0.039          0.009          0.000          0.002          0.001          0.001          0.000          0.000          0.000          0.491          2.785          0.712          0.313          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.002          0.000          0.010           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.297        256.234          2.315          2.408          0.000          0.000          6.413          1.040              0.103       1400.000          0.301          0.616          0.002          0.918       2431.175         21.330         34.933          0.000        341.449         34.933       2829.804          3.270       2833.074             0.216          0.000          2.973          0.216         -0.015         -0.089        256.234          2.315          2.408          0.000          0.000          6.413          1.040              0.103       1400.000          0.301          0.616          0.002          0.918       2431.175         21.330         34.933          0.000        341.449         34.933       2829.804          3.270       2833.074             0.216          0.000          2.973          0.216         -0.015         -0.089
     12/12/1992             43          5.738              ?          2.229        241.604          0.000          2.753          0.000           0.000       1134.000         50.819          1.000          1.000          1.000              ?          1.000          0.927          1.000              ?          0.001          0.013          0.010          0.000        343.569        104.234        164.396         54.506         20.434          0.000          4.764          2.496          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.304          0.046          0.208          0.041          0.009          0.000          0.003          0.001          0.001          0.000          0.000          0.000          0.540          3.003          0.788          0.349          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.285        250.943          2.287          1.930          0.000          0.000          6.222          1.072              0.090       1400.000          0.299          0.599          0.001          0.899       2431.133         21.308         34.937          0.000        341.450         34.937       2829.727          3.348       2833.074             0.216          0.000          3.063          0.216         -0.012         -0.078        250.943          2.287          1.930          0.000          0.000          6.222          1.072              0.090       1400.000          0.299          0.599          0.001          0.899       2431.133         21.308         34.937          0.000        341.450         34.937       2829.727          3.348       2833.074             0.216          0.000          3.063          0.216         -0.012         -0.078
     13/12/1992             44          5.777              ?          2.282        249.126          0.000          2.814          0.000           0.000       1161.000         51.797          1.000          1.000          1.000              ?          1.000          0.926          1.000              ?          0.001          0.013          0.009          0.000        353.366        106.508        168.609         56.823         21.426          0.000          4.973          2.705          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.312          0.047          0.213          0.042          0.010          0.000          0.003          0.002          0.001          0.000          0.000          0.000          0.586          3.179          0.849          0.378          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.274        249.091          2.277          0.875          0.000          0.000          6.067          1.105              0.083       1400.000          0.298          0.583          0.001          0.882       2431.094         21.287         34.942          0.000        341.450         34.942       2829.655          3.420       2833.074             0.216          0.000          3.146          0.216         -0.011         -0.072        249.091          2.277          0.875          0.000          0.000          6.067          1.105              0.083       1400.000          0.298          0.583          0.001          0.882       2431.094         21.287         34.942          0.000        341.450         34.942       2829.655          3.420       2833.074             0.216          0.000          3.146          0.216         -0.011         -0.072
