Summary_file = Emerald1500late.sum
Title = Emerald 1500mm wet soil Late sowing
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     25/09/1979       268      1979         32.700           32.700          0.000       5216.049       1304.469          0.250          0.616        109.503          2.711          3.536         57.243         11.410
     26/09/1980       270      1980        126.700           96.120          0.000       7303.781       2022.032          0.277          0.672        148.531          2.510          5.075         35.560         26.666
     28/09/1981       271      1981         85.000           78.539          0.000       6112.230       1614.636          0.264          0.570        124.889          2.442          3.943         39.198         24.969
     04/10/1982       277      1982         17.200           17.200          0.000       4430.654       1124.128          0.254          0.626        102.761          2.576          2.895         69.301         10.819
     28/09/1983       271      1983         64.300           64.300          0.000       5824.892       1425.812          0.245          0.572        112.538          2.584          3.684         44.000         11.482
     27/09/1984       271      1984        259.700          202.108          0.000       7030.716       2778.680          0.395          0.799        127.112          2.135          5.932         37.627        101.792
     30/09/1985       273      1985        161.000           93.406          0.000       5972.863       1498.471          0.251          0.582        126.255          2.541          3.808         35.966         24.638
     25/09/1986       268      1986         90.000           90.000          0.000       5985.065       1759.001          0.294          0.628        112.011          2.460          4.327         45.095         17.724
     27/09/1987       270      1987         74.200           74.200          0.000       6120.365       1698.414          0.278          0.642        115.636          2.702          4.589         41.191         12.966
     24/09/1988       268      1988        179.200          170.267          0.001       8821.864       3760.538          0.426          0.780        161.440          1.740          6.544         32.910         56.166
     02/10/1989       275      1989         59.700           59.700          0.000       6545.790       1573.810          0.240          0.588        117.927          2.677          4.213         35.167         10.870
     01/10/1990       274      1990         43.900           43.721          0.000       4890.901       1270.095          0.260          0.623        105.721          2.420          3.073         62.041         22.533
     24/09/1991       267      1991         31.500           31.500          0.000       5067.951       1306.843          0.258          0.568        111.730          2.652          3.465         50.244         10.401
     25/09/1992       269      1992         33.000           33.000          0.000       4391.618       1403.491          0.320          0.693        102.004          2.273          3.191         76.348         11.459
     21/09/1993       264      1993        155.400          153.559          0.000       6254.113       2532.883          0.405          0.837        125.900          2.685          6.802         35.859         69.908
     28/09/1994       271      1994          1.400            1.400          0.000       4220.876       1124.780          0.266          0.660         99.364          2.021          2.273         92.878         11.871
     25/09/1995       268      1995         40.000           40.000          0.000       4809.574       1408.836          0.293          0.636        106.554          2.442          3.440         64.360         11.521
     24/09/1996       268      1996         58.400           58.400          0.000       4935.227       1416.264          0.287          0.616        109.321          2.563          3.630         58.083         11.428
     25/09/1997       268      1997         29.300           29.300          0.000       4526.715       1248.462          0.276          0.690        100.740          2.237          2.793         80.996         12.013
     22/09/1998       265      1998        268.300          255.698          0.000       7791.649       2786.615          0.358          0.790        138.099          2.421          6.748         33.496        150.033
     24/09/1999       267      1999         26.200           26.200          0.000       4621.667       1323.740          0.286          0.672         99.705          1.984          2.626         80.687         11.729
     28/09/2000       272      2000         89.800           87.095          0.000       6065.385       1494.875          0.246          0.584        126.859          2.706          4.045         42.354         24.658
     24/09/2001       267      2001         40.300           40.300          0.000       5039.652       1351.585          0.268          0.570        107.372          2.456          3.320         49.730         10.150
     25/09/2002       268      2002         75.200           70.054          0.000       5057.788       1318.119          0.261          0.532        110.965          2.437          3.212         49.122         25.153
