Summary_file = Walgett1500.sum
Title = Walgett 1500mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     19/10/1970       292      1970        151.600          151.437          0.000       8638.092       3631.154          0.420          0.611        145.382          2.487          9.031         53.583        122.686
     18/10/1971       291      1971        161.000          160.905          0.000      10706.015       4794.290          0.448          0.710        172.409          2.226         10.673         46.557        100.038
     08/10/1972       282      1972         69.500           69.500          0.000       7332.338       2641.285          0.360          0.751        146.317          1.865          4.927        138.532         57.767
     07/10/1973       280      1973        162.100          162.100          0.000      10521.510       4466.406          0.425          0.651        164.361          2.187          9.768         49.962         87.847
     20/10/1974       293      1974        117.500          117.500          0.000       9004.250       3768.161          0.418          0.811        144.492          2.082          7.846        107.548         69.916
     09/10/1975       282      1975        127.000          127.000          0.000      12034.900       4422.148          0.367          0.814        193.843          2.629         11.627         42.587         47.834
     16/10/1976       290      1976        120.100          120.100          0.000       9328.498       4170.130          0.447          0.829        151.604          2.204          9.190         86.885         67.767
     13/10/1977       286      1977         99.600           99.057          0.000       9660.817       2816.121          0.291          0.699        188.321          2.040          5.745        105.703         48.684
     22/10/1978       295      1978        282.300          279.253          0.001      13476.348       5601.405          0.416          0.815        199.517          2.135         11.959         34.858        151.305
     12/10/1979       285      1979        154.300          154.300          0.001      12198.395       4937.245          0.405          0.827        206.439          2.589         12.781         36.003         56.201
     10/10/1980       284      1980         67.400           67.400          0.000       8931.771       2687.730          0.301          0.672        166.192          1.690          4.542        132.775         47.155
     12/10/1981       285      1981        280.600          269.702          0.001      11836.095       4180.311          0.353          0.799        195.934          2.483         10.379         45.454        155.178
     13/10/1982       286      1982         79.900           79.900          0.000       6037.363       1924.590          0.319          0.676        115.901          1.546          2.976        167.031        104.548
     14/10/1983       287      1983        297.300          274.081          0.001      13284.867       5195.907          0.391          0.800        214.298          2.134         11.086         38.871        153.760
     15/10/1984       289      1984        166.800          166.480          0.000       9788.520       4244.848          0.434          0.664        144.332          2.210          9.383         52.470        125.677
     14/10/1985       287      1985        195.400          195.276          0.001      12628.289       5337.877          0.423          0.792        207.068          2.229         11.900         40.828         93.519
     14/10/1986       287      1986        255.400          244.098          0.000      11077.327       4663.924          0.421          0.709        172.762          2.352         10.970         40.451        166.058
     12/10/1987       285      1987        113.500          113.500          0.001      11611.154       3870.121          0.333          0.633        190.758          2.358          9.126         39.267         39.840
     09/10/1988       283      1988        237.800          234.327          0.001      13307.088       5534.555          0.416          0.810        213.126          2.106         11.654         35.602        109.273
     17/10/1989       290      1989        180.600          169.617          0.001      12271.281       4291.439          0.350          0.792        215.693          2.457         10.543         38.519         77.682
     18/10/1990       291      1990        178.300          177.671          0.000      13163.772       4561.538          0.347          0.779        211.181          2.368         10.802         33.297         74.858
     06/10/1991       279      1991        152.300          107.777          0.001      10102.047       3838.406          0.380          0.778        176.388          2.004          7.691         87.311         81.473
     15/10/1992       289      1992         90.000           90.000          0.000       9312.541       4059.108          0.436          0.830        154.120          2.152          8.736         90.998         58.426
     18/10/1993       291      1993        304.500          300.091          0.001      14504.929       6377.942          0.440          0.813        213.651          1.934         12.333         30.757        175.215
     19/10/1994       292      1994         18.600           18.600          0.000       6323.908       1749.334          0.277          0.608        123.617          1.380          2.414        175.710         74.500
     14/10/1995       287      1995        199.300          141.517          0.001      10527.772       3704.189          0.352          0.683        196.507          2.436          9.022         51.638         65.330
     16/10/1996       290      1996        201.700          201.700          0.000      13361.168       5009.665          0.375          0.802        212.852          2.379         11.919         38.182         77.593
     17/10/1997       290      1997        167.600          162.741          0.000       8433.548       2376.976          0.282          0.673        167.935          1.853          4.404        134.914         98.845
     17/10/1998       290      1998        310.600          309.447          0.000      12946.861       5811.253          0.449          0.832        176.830          2.147         12.479         31.554        229.504
     11/10/1999       284      1999        150.000          150.000          0.001      10635.639       3669.485          0.345          0.671        194.717          2.449          8.987         48.743         47.504
     18/10/2000       292      2000         65.800           65.800          0.000       8360.550       2213.480          0.265          0.663        172.337          2.131          4.717        127.743         31.917
     18/10/2001       291      2001        112.200          112.200          0.000       9405.150       3249.191          0.345          0.793        180.214          2.489          8.087         87.626         46.168
     15/10/2002       288      2002         88.600           88.600          0.000       7767.689       3125.354          0.402          0.809        153.776          2.518          7.870        105.152         59.669
