Summary_file = s_971_1.sum
Title = Alan Hunter
           year            day       yld/acre           c_ep          c_lai        c_yield     c_yld/acre        biomass          sites         squarz          bollz          openz      c_nuptake             es           pesw          no3()
           1996            119          1.828          0.070          0.531          4.571          1.828       6163.992        236.045          5.131         33.898         44.719        133.176          2.494         87.101        164.243
           1996            120          1.858          0.000          0.531          4.644          1.858       6187.874        236.045          5.131         33.050         45.567        133.535          1.421         95.680        164.020
           1996            121          1.895          0.000          0.531          4.737          1.895       6205.803        236.435          5.522         30.461         46.654        133.804          0.987         94.692        163.886
           1996            122          1.895          0.000          0.534          4.737          1.895       6235.507        236.720          5.807         30.461         46.654        134.339          0.968        104.724        163.492
           1996            123          1.966          0.000          0.536          4.916          1.966       6260.472        237.298          6.385         26.929         48.843        134.780          1.188        114.537        163.224
           1996            124          1.999          0.000          0.541          4.997          1.999       6293.442        238.018          7.105         24.445         49.846        135.396          1.960        117.577        162.798
           1996            125          2.026          0.000          0.546          5.066          2.026       6322.781        238.577          7.664         21.861         50.710        135.961          1.596        131.999        162.416
           1996            126          2.051          0.000          0.550          5.126          2.051       6355.016        239.410          8.497         21.093         51.478        136.574          2.141        129.859        161.990
           1996            127          2.078          0.063          0.556          5.195          2.078       6392.551        240.453          9.416         20.217         52.354        137.312          2.429        126.797        161.439
           1996            128          2.080          0.054          0.560          5.199          2.080       6419.900        240.453          9.292         20.157         52.414        137.866          2.478        123.778        161.072
           1996            129          2.080          0.000          0.062          5.199          2.080       6049.756        240.453          9.133         20.157         52.414        137.930          2.308        121.469        161.197
           1996            130          2.080          0.007          0.062          5.199          2.080       6053.481        240.453          8.846         20.157         52.414        137.986          1.112        120.289        161.330
           1996            131          2.080          0.006          0.062          5.199          2.080       6056.480        240.453          8.581         20.157         52.414        138.031          0.938        119.296        161.476
           1996            132          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.826        118.470        161.658
           1996            133          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.747        117.723        161.837
           1996            134          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.687        117.036        162.015
           1996            135          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.639        116.397        162.193
           1996            136          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.600        115.796        162.370
           1996            137          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.568        115.228        162.545
           1996            138          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.540        114.688        162.718
           1996            139          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.516        114.172        162.888
           1996            140          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.495        113.677        163.057
