ApsimVersion = 6.0
Title = Rice Simulation
           Date           ancr           anlv           anso    cover_green      cover_tot      crop_type        cropsta            dae           dtga            dvr            dvs            eff           etae            etd           etrd           fnlv            gcr         height             hu         ldstrs         lestrs         lrstrs           nacr           nflv           pcew   plant_status           rlai         rnstrs           ssga         tnsoil            trc           wagt           wlvd           wlvg            wso            wst            zrt
     30/12/1990         17.990          6.934          3.159          0.301          0.301           rice              4             77        163.901          0.013          0.968          0.402          2.329          9.318          6.988          0.032         70.007        500.000         13.630          1.000          0.606          1.000          0.781          1.436          1.000          alive          0.715          1.000          0.000         18.861          3.541        932.958         33.733        217.565        180.497        501.163          0.400
     31/12/1990         18.843          6.922          3.779          0.318          0.318           rice              4             78        167.732          0.014          0.982          0.394          2.285          9.139          6.854          0.032         69.308        500.000         14.468          1.000          0.577          1.000          0.773          1.451          1.000          alive          0.766          1.000          0.000         18.376          3.694       1000.607         36.737        217.143        215.922        530.804          0.400
     01/01/1991         19.840          6.909          4.505          0.335          0.335           rice              4             79        181.491          0.014          0.997          0.394          2.362          9.446          7.085          0.032         75.466        500.000         14.468          1.000          0.548          1.000          0.902          1.473          1.000          alive          0.817          1.000          0.000         17.909          4.062       1075.023         39.852        215.592        257.445        562.134          0.400
     02/01/1991         21.095          6.896          5.350          0.353          0.353           rice              4             80        196.514          0.015          1.012          0.394          2.482          9.929          7.446          0.032         81.692        500.000         15.098          1.000          0.518          0.989          1.146          0.791          1.000          alive          0.872          1.000          0.000         17.320          4.527       1156.494         43.060        212.697        305.701        595.035          0.400
     03/01/1991         22.028          6.883          6.168          0.280          0.353           rice              4             81        168.467          0.032          1.044          0.387          2.542         10.168          7.626          0.033         74.960        500.000         14.609          1.000          0.486          0.942          0.826          1.047          1.000          alive          0.658          1.000          0.000         16.494          4.910       1219.553         46.292        209.465        352.435        611.361          0.400
     04/01/1991         22.794          6.870          6.933          0.259          0.353           rice              4             82        146.358          0.031          1.074          0.387          2.687         10.747          8.060          0.033         63.660        500.000         14.024          1.000          0.451          0.897          0.666          1.144          1.000          alive          0.601          1.000          0.000         15.988          4.026       1271.938         49.586        206.171        396.186        619.996          0.400
     05/01/1991         23.505          6.857          7.644          0.247          0.353           rice              4             83        123.727          0.039          1.113          0.411          1.507          6.030          4.522          0.034         54.282        500.000         17.815          1.000          0.422          0.861          0.618          1.209          1.000          alive          0.567          1.000          0.000         15.638          2.078       1315.675         52.934        202.823        436.817        623.102          0.400
     06/01/1991         24.575          6.843          8.715          0.238          0.353           rice              4             84        153.034          0.022          1.136          0.472          1.523          6.092          4.569          0.034         74.011        500.000         10.250          1.000          0.465          1.000          0.931          1.259          1.000          alive          0.543          1.000          0.000         15.340          1.992       1379.922         56.358        199.399        497.975        626.191          0.400
     07/01/1991         25.609          6.829          9.748          0.231          0.353           rice              4             85        144.220          0.028          1.163          0.452          1.732          6.928          5.196          0.035         67.809        500.000         12.750          1.000          0.427          0.908          0.899          1.301          1.000          alive          0.525          1.000          0.000         14.732          2.178       1438.687         59.800        195.957        557.043        625.887          0.400
     08/01/1991         26.647          6.815         10.786          0.225          0.353           rice              4             86        139.079          0.029          1.193          0.442          1.900          7.600          5.700          0.035         63.972        500.000         13.470          1.000          0.409          0.861          0.902          1.339          1.000          alive          0.509          1.000          0.000         14.146          2.313       1494.343         63.273        192.484        616.331        622.255          0.400
     09/01/1991         27.580          6.801         11.720          0.219          0.353           rice              4             87        124.938          0.031          1.224          0.416          1.893          7.573          5.680          0.036         54.135        500.000         14.118          1.000          0.391          0.815          0.812          1.375          1.000          alive          0.495          1.000          0.000         13.541          2.239       1540.901         66.778        188.979        669.688        615.456          0.400
     10/01/1991         28.392          6.787         12.531          0.214          0.353           rice              4             88        113.560          0.031          1.255          0.402          2.003          8.013          6.010          0.037         46.389        500.000         14.377          1.000          0.374          0.773          0.706          1.410          1.000          alive          0.481          1.000          0.000         13.014          2.307       1580.455         70.317        185.440        716.077        608.620          0.400
     11/01/1991         29.165          6.773         13.304          0.209          0.353           rice              4             89        112.439          0.029          1.284          0.389          2.543         10.171          7.628          0.037         44.161        500.000         13.123          1.000          0.358          0.733          0.672          1.444          1.000          alive          0.469          1.000          0.000         12.587          2.856       1618.464         73.887        181.870        760.238        602.469          0.400
     12/01/1991         29.869          6.759         14.008          0.204          0.353           rice              4             90        103.943          0.032          1.316          0.396          2.091          8.365          6.274          0.038         40.236        500.000         14.826          1.000          0.340          0.688          0.612          1.477          1.000          alive          0.457          1.000          0.000         12.187          2.293       1653.164         77.475        178.282        800.474        596.932          0.400
     13/01/1991         30.668          6.744         14.808          0.200          0.353           rice              4             91        110.716          0.032          1.348          0.412          2.182          8.726          6.545          0.039         45.672        500.000         14.474          1.000          0.325          0.653          0.695          1.512          1.000          alive          0.446          1.000          0.000         11.837          2.336       1693.853         81.088        174.668        846.146        591.950          0.400
     14/01/1991         31.320          6.730         15.459          0.196          0.353           rice              4             92         96.341          0.028          1.376          0.394          2.201          8.803          6.602          0.039         37.231        500.000         12.883          1.000          0.310          0.618          0.567          1.546          1.000          alive          0.435          1.000          0.000         11.394          2.302       1726.600         84.721        171.036        883.378        587.465          0.400
     15/01/1991         31.932          6.715         16.071          0.191          0.353           rice              4             93         92.087          0.033          1.409          0.401          1.908          7.632          5.724          0.040         34.983        500.000         15.274          1.000          0.296          0.586          0.532          1.581          1.000          alive          0.425          1.000          0.000         11.069          1.950       1757.547         88.357        167.400        918.361        583.429          0.400
     16/01/1991         32.874          6.700         17.014          0.187          0.353           rice              4             94        125.138          0.031          1.441          0.432          1.970          7.880          5.910          0.041         53.844        500.000         14.381          1.000          0.831          1.000          0.819          1.618          1.000          alive          0.414          1.000          0.000         10.746          1.967       1807.759         92.010        163.747        972.205        579.797          0.400
     17/01/1991         33.707          6.686         17.846          0.183          0.353           rice              4             95        114.477          0.034          1.475          0.422          1.780          7.120          5.340          0.042         47.574        500.000         15.701          1.000          0.750          1.000          0.724          1.655          1.000          alive          0.404          1.000          0.000         10.183          1.736       1852.064         95.669        160.088       1019.779        576.527          0.400
     18/01/1991         34.563          6.671         18.703          0.179          0.353           rice              4             96        116.381          0.032          1.507          0.425          1.886          7.542          5.657          0.043         48.935        500.000         14.810          1.000          0.676          1.000          0.745          1.693          1.000          alive          0.394          1.000          0.000          9.741          1.796       1898.057         99.337        156.420       1068.715        573.585          0.400
     19/01/1991         35.366          6.656         19.505          0.175          0.353           rice              4             97        111.026          0.032          1.539          0.418          1.857          7.430          5.572          0.044         45.861        500.000         14.536          1.000          0.640          1.000          0.698          1.733          1.000          alive          0.384          1.000          0.000          9.293          1.728       1941.270        103.006        152.751       1114.576        570.937          0.400
     20/01/1991         36.077          6.642         20.216          0.171          0.353           rice              4             98        102.934          0.034          1.573          0.407          1.874          7.497          5.622          0.045         40.623        500.000         15.573          1.000          0.621          1.000          0.618          1.775          1.000          alive          0.374          1.000          0.000          8.898          1.702       1979.510        106.669        149.088       1155.199        568.554          0.400
     21/01/1991         36.715          6.627         20.855          0.167          0.353           rice              4             99         92.733          0.037          1.610          0.418          1.484          5.936          4.452          0.046         36.501        500.000         16.949          1.000          0.603          1.000          0.555          1.818          1.000          alive          0.365          1.000          0.000          8.588          1.315       2013.866        110.329        145.428       1191.701        566.409          0.400
     22/01/1991         37.316          6.612         21.456          0.163          0.353           rice              4            100         87.679          0.036          1.646          0.417          1.415          5.659          4.244          0.047         34.331        500.000         16.338          1.000          0.589          1.000          0.522          1.863          1.000          alive          0.355          1.000          0.000          8.346          1.223       2046.267        114.037        141.720       1226.031        564.478          0.400
     23/01/1991         37.684          6.597         21.824          0.158          0.353           rice              4            101         57.914          0.039          1.685          0.435          0.783          3.134          2.350          0.048         21.032        500.000         18.000          1.000          0.579          1.000          0.320          1.913          1.000          alive          0.345          1.000          0.000          8.136          0.660       2065.561        117.904        137.853       1247.063        562.741          0.400
     24/01/1991         38.135          6.581         22.275          0.154          0.353           rice              4            102         68.964          0.039          1.724          0.423          1.071          4.285          3.214          0.049         25.770        500.000         17.891          1.000          0.574          1.000          0.392          1.967          1.000          alive          0.335          1.000          0.000          8.126          0.879       2089.767        121.936        133.821       1272.833        561.177          0.400
     25/01/1991         38.838          6.564         22.978          0.150          0.353           rice              4            103         98.798          0.035          1.759          0.421          1.933          7.730          5.798          0.051         40.171        500.000         16.147          1.000          0.563          1.000          0.611          2.027          1.000          alive          0.324          1.000          0.000          8.040          1.539       2128.531        126.112        129.645       1313.004        559.770          0.400
     26/01/1991         39.547          6.547         23.687          0.145          0.353           rice              4            104         97.034          0.034          1.793          0.436          1.785          7.138          5.354          0.052         40.524        500.000         15.447          1.000          0.549          1.000          0.617          2.091          1.000          alive          0.313          1.000          0.000          7.730          1.378       2167.788        130.386        125.371       1353.528        558.503          0.400
     27/01/1991         40.282          6.530         24.421          0.140          0.353           rice              4            105         98.780          0.031          1.824          0.446          1.857          7.426          5.570          0.054         41.967        500.000         14.250          1.000          0.536          1.000          0.639          2.161          1.000          alive          0.302          1.000          0.000          7.409          1.388       2208.615        134.731        121.026       1395.494        557.364          0.400
     28/01/1991         40.987          6.512         25.127          0.135          0.353           rice              4            106         94.530          0.029          1.854          0.448          1.775          7.101          5.325          0.056         40.308        500.000         13.500          1.000          0.524          0.991          0.613          2.236          1.000          alive          0.291          1.000          0.000          7.061          1.283       2247.897        139.113        116.644       1435.803        556.338          0.400
     29/01/1991         41.662          6.494         25.801          0.131          0.353           rice              4            107         89.782          0.027          1.880          0.461          1.603          6.411          4.808          0.058         38.541        500.000         12.250          1.000          0.512          0.973          0.586          2.318          1.000          alive          0.280          1.000          0.000          6.731          1.118       2285.515        143.508        112.248       1474.344        555.414          0.400
     30/01/1991         42.317          6.477         26.457          0.126          0.353           rice              4            108         88.057          0.028          1.909          0.441          1.856          7.424          5.568          0.060         37.469        500.000         13.011          1.000          0.502          0.956          0.570          2.405          1.000          alive          0.269          1.000          0.000          6.421          1.248       2322.153        147.889        107.868       1511.813        554.583          0.400
     31/01/1991         42.918          6.460         27.057          0.121          0.353           rice              4            109         82.909          0.032          1.941          0.428          1.945          7.782          5.836          0.062         34.323        500.000         14.723          1.000          0.491          0.940          0.522          2.499          1.000          alive          0.258          1.000          0.000          6.123          1.259       2355.728        152.251        103.506       1546.136        553.835          0.400
     01/02/1991         43.511          6.442         27.650          0.116          0.353           rice              4            110         80.676          0.031          1.972          0.437          1.893          7.573          5.680          0.065         33.886        500.000         14.212          1.000          0.480          0.924          0.516          2.601          1.000          alive          0.248          1.000          0.000          5.872          1.178       2388.941        156.603         99.154       1580.022        553.162          0.400
     02/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          0.000          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     03/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000         10.074          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.014          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     04/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000         11.230          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.190          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     05/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000         10.840          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.363          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     06/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.984          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.535          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     07/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          8.426          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.706          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     08/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.903          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          3.877          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     09/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          9.036          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.049          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     10/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.628          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.221          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     11/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.232          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.393          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     12/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.406          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.566          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     13/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          9.018          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.739          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     14/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000         10.295          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          4.913          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     15/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.511          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.086          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     16/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.431          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.258          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     17/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.057          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.429          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.711          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.596          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          8.199          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.759          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.831          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          5.921          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.541          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.083          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.298          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.247          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.138          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.410          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          8.069          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.574          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          8.835          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.737          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          9.053          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          6.900          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.006          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.062          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/02/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.916          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.223          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     01/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.602          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.381          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     02/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.871          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.532          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     03/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.241          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.674          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     04/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          6.889          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.809          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     05/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.148          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          7.940          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     06/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.450          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.075          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     07/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.054          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.213          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     08/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          7.982          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.355          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     09/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.307          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.499          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     10/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.907          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.643          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     11/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.625          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.787          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     12/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.464          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          8.924          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     13/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.808          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.052          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     14/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.424          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.173          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     15/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.995          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.290          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     16/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.764          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.405          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     17/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.819          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.521          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     18/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.010          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.639          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     19/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.804          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.758          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     20/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.445          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.877          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     21/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.207          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000          9.992          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     22/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          3.805          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.100          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     23/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.924          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.190          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     24/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.771          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.268          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     25/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          5.114          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.345          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     26/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          2.683          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.426          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     27/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.680          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.510          0.000          0.000          0.000          0.000          0.000          0.000          0.000
     28/03/1991          0.000          0.000          0.000          0.000          0.000          0.000              0              0          0.000          0.000          0.000          0.416          0.000          4.931          0.000          0.068          0.000        500.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000            out          0.000          1.000          0.000         10.596          0.000          0.000          0.000          0.000          0.000          0.000          0.000
