year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
(year),(month),(day),(day),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ug/g),(ug/g),(ug/g),(ug/g),()
1997,3,83,24,     9.000,     1.282,     6.773,    14.669,    19.843,    20.095,    21.769,    34.162,    52.916,    58.263,    60.643,    60.231,    65.829,    66.965,    65.148,    67.879,    65.696,    66.997,    68.276,    51.261,    17.090,     4.778,     7.563,    11.033,     4.564,     3.886,     3.985,     8.833,    13.414,    14.185,    12.188,     8.756,     6.971,     5.063,     5.197,     5.718,     5.357,     4.744,     3.916,     2.456,     0.776,     0.563,     0.445,     3.379,     0.376,     0.219,     0.087,     0.087,     0.037,     0.016,     0.005,     0.000,     0.000,     0.000,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,    27.938,    37.210,     4.763,     0.438,    42.567,   158.074,   282.799,    29.881,    28.175,     4.872,     0.320,    52.614,   118.895,     0.000,     0.000,    23.437,     0.000,   885.788,     2.776,     0.000,     4.195,    88.773,     0.000,   267.436,   130.673,    48.060,    30.237,   472.300,   320.402,    70.095,   117.841,   202.561,   133.381,     5.222,  6702.615,     0.191,     0.000,   368.329,    16.580,  6179.103,     0.628,    11.015,    86.212,  4189.084,     0.568,     0.982,     0.000,     0.000,     0.000,     4.084,     4.084,     0.000,     0.000,    30.881,     6.915,     2.869,    16.019,     2.134,     2.623,   182.602,  1307.282,    23.000,    19.338,    25.857,    24.346,    85.631
1997,4,98,8,     9.000,     1.282,     4.980,    12.222,    16.468,    16.942,    18.243,    30.120,    46.306,    53.926,    55.880,    54.286,    59.900,    63.663,    64.197,    67.314,    65.198,    66.582,    67.906,    50.989,    16.999,     6.126,     6.388,    13.068,     5.722,     4.462,     4.386,     9.133,    13.547,    14.212,    12.180,     8.753,     6.979,     5.068,     5.119,     5.619,     5.254,     4.668,     3.867,     2.427,     0.771,     0.575,     0.411,     2.106,     0.168,     0.079,     0.032,     0.034,     0.018,     0.008,     0.005,     0.001,     0.001,     0.001,     0.002,     0.002,     0.002,     0.002,     0.001,     0.001,     0.000,    31.304,    38.634,     3.260,     0.167,    34.952,   138.574,   260.692,    33.535,    29.297,     3.299,     0.124,    43.423,   103.140,     1.800,     0.000,    48.404,     0.000,   833.404,     3.358,     0.000,     2.422,    73.367,     0.000,   267.436,   130.668,    48.112,    30.282,   474.100,   372.163,    72.517,   121.198,   250.965,   137.748,     3.448,  6705.396,     0.110,     0.000,   367.287,    17.599,  6179.313,     0.310,     3.287,    87.096,  4233.275,     0.571,     2.143,     0.000,     0.000,     0.000,     6.207,     6.207,     0.000,     0.000,    31.624,     7.502,     3.304,    16.870,     1.688,     2.985,   182.009,  1307.285,    34.744,    26.337,    30.322,    26.355,    84.888
1997,4,113,23,     9.000,     1.274,     3.828,    12.151,    16.292,    16.305,    16.724,    27.839,    45.280,    53.314,    55.163,    53.613,    58.993,    61.388,    63.486,    66.853,    64.771,    66.224,    67.591,    50.760,    16.923,     7.281,     5.116,    12.733,     6.129,     4.530,     4.440,     9.003,    13.263,    13.928,    11.836,     8.554,     6.725,     4.778,     5.074,     5.572,     5.190,     4.616,     3.834,     2.409,     0.769,     0.586,     0.418,     2.067,     0.178,     0.065,     0.021,     0.026,     0.014,     0.006,     0.003,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    31.259,    38.200,     3.249,     0.129,    33.545,   132.805,   255.814,    33.524,    28.971,     3.281,     0.093,    41.697,    97.995,     0.000,     0.000,    11.780,     0.000,   818.772,     1.233,     0.000,     1.621,    62.702,     0.000,   267.436,   130.668,    48.172,    30.327,   474.100,   385.173,    74.138,   122.429,   262.744,   135.781,     3.396,  6706.771,     0.074,     0.000,   367.500,    20.774,  6179.318,     0.149,     0.303,    89.922,  4374.600,     0.583,     2.047,     0.000,     0.000,     0.000,     7.359,     7.359,     0.000,     0.000,    31.624,     7.505,     3.316,    16.641,     1.693,     3.488,   182.008,  1307.285,    37.619,    27.784,    32.341,    26.125,    83.934
1997,5,125,5,     9.000,     1.276,     3.331,    11.934,    16.290,    16.291,    16.639,    27.405,    44.707,    53.025,    54.792,    53.301,    58.613,    60.636,    63.087,    66.573,    64.500,    65.989,    67.378,    50.604,    16.871,     7.904,     4.562,    12.328,     6.412,     4.580,     4.483,     8.960,    13.273,    13.912,    11.822,     8.549,     6.719,     4.849,     5.051,     5.548,     5.163,     4.590,     3.818,     2.401,     0.769,     0.592,     0.427,     2.037,     0.191,     0.064,     0.021,     0.022,     0.012,     0.005,     0.002,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    31.206,    38.252,     3.247,     0.122,    32.831,   131.555,   253.855,    33.496,    29.006,     3.279,     0.087,    40.977,    96.896,     0.000,     0.000,     3.868,     0.000,   813.241,     0.714,     0.000,     0.950,    41.179,     0.000,   267.436,   130.668,    48.228,    30.363,   474.100,   389.753,    75.087,   123.142,   266.611,   135.692,     3.384,  6709.612,     0.043,     0.000,   367.637,    23.594,  6179.304,     0.060,     0.096,    93.708,  4563.900,     0.599,     1.052,     0.000,     0.000,     0.000,     7.668,     7.668,     0.000,     0.000,    31.624,     7.505,     3.316,    16.575,     1.698,     3.876,   182.008,  1307.285,    39.359,    28.113,    32.694,    26.236,    83.276
1997,5,126,6,    10.000,     4.601,     4.851,    11.932,    16.290,    16.291,    16.638,    27.395,    44.659,    53.003,    54.762,    53.277,    58.583,    60.585,    63.059,    66.552,    64.480,    65.971,    67.362,    50.592,    16.867,     6.320,     6.317,    12.314,     6.434,     4.584,     4.486,     8.956,    13.275,    13.911,    11.822,     8.549,     6.720,     4.856,     5.050,     5.546,     5.161,     4.588,     3.817,     2.401,     0.769,     0.545,     0.491,     2.047,     0.192,     0.065,     0.021,     0.022,     0.012,     0.005,     0.002,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    31.385,    38.257,     3.275,     0.122,    37.674,   131.484,   253.708,    33.677,    29.009,     3.307,     0.087,    45.819,    96.838,     5.600,     0.000,     0.553,     0.000,   817.749,     0.470,     0.000,     0.069,     2.620,     0.000,     0.000,     0.000,     0.005,     0.003,     5.600,     1.023,     0.069,     0.470,     0.553,   135.876,     3.412,  6710.709,     0.003,     0.000,   368.234,    23.829,  6179.358,     0.003,     0.169,    93.216,  4540.360,     0.597,     0.087,     0.000,     0.000,     0.000,     7.709,     7.709,     0.000,     0.000,    31.787,     7.505,     3.316,    16.742,     1.718,     3.903,   182.472,  1307.331,    39.496,    28.140,    32.692,    26.246,    -0.050
1997,5,141,21,    10.000,     7.479,    15.123,    19.673,    26.350,    26.256,    24.729,    27.406,    44.613,    52.984,    54.733,    53.257,    58.568,    61.091,    62.748,    66.288,    64.212,    65.732,    67.140,    50.427,    16.812,     0.562,     2.345,     9.030,    14.804,    11.726,     7.864,     8.917,    13.270,    13.889,    11.796,     8.539,     6.709,     4.920,     5.037,     5.523,     5.139,     4.574,     3.809,     2.399,     0.770,     0.413,     0.723,     1.479,     0.249,     0.038,     0.000,     0.019,     0.006,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    26.741,    48.722,     2.864,     0.064,    68.625,   149.496,   254.141,    32.604,    35.914,     2.883,     0.044,    81.753,   109.876,    73.000,     0.000,    17.817,     0.000,   865.620,     6.414,     0.000,     0.898,    37.033,     0.000,    19.297,     0.000,    10.587,     0.048,    78.600,    25.256,     0.971,     6.885,    18.371,   141.621,     2.940,  6721.485,     0.041,     0.000,   372.276,    24.505,  6180.143,     0.434,     5.619,    89.452,  4361.886,     0.582,     1.383,     0.000,     0.000,     0.000,     8.679,     8.679,     0.000,     0.000,    36.303,     8.081,     3.307,     5.917,     1.629,     3.551,   184.406,  1307.780,    56.182,    44.660,    32.536,    26.214,    -0.672
1997,6,156,5,    10.000,     5.653,    11.485,    16.886,    21.900,    22.026,    23.650,    27.510,    44.611,    52.985,    54.732,    53.258,    58.588,    61.532,    62.561,    66.090,    63.998,    65.535,    66.956,    50.288,    16.766,     1.767,     4.173,    11.405,    15.118,    11.609,     8.138,     8.943,    13.265,    13.869,    11.776,     8.532,     6.708,     4.987,     5.034,     5.505,     5.120,     4.566,     3.812,     2.404,     0.774,     0.645,     0.921,     1.455,     0.110,     0.031,     0.000,     0.008,     0.003,     0.000,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    32.463,    48.889,     3.131,     0.042,    55.924,   144.290,   254.602,    38.267,    36.151,     3.147,     0.026,    66.937,   106.784,    11.000,     0.000,    22.748,     0.000,   847.010,     6.160,     0.000,     0.702,    38.039,     0.000,    19.509,     0.000,    10.898,     0.093,    89.600,    54.164,     1.673,    13.045,    41.119,   147.506,     3.184,  6731.489,     0.032,     0.000,   375.539,    24.261,  6180.999,     0.057,     6.170,    84.752,  4134.734,     0.563,     1.564,     0.000,     0.000,     0.000,    10.065,    10.065,     0.000,     0.000,    40.995,     8.826,     3.444,     9.742,     2.051,     3.377,   185.108,  1308.145,    69.032,    52.708,    32.509,    26.176,    -1.135
1997,6,171,20,    10.000,     1.287,     7.310,    14.891,    20.138,    20.300,    21.808,    27.527,    44.609,    52.986,    54.731,    53.260,    58.617,    61.769,    62.424,    65.935,    63.824,    65.370,    66.799,    50.170,    16.727,     2.734,     5.346,    10.958,    12.182,     9.198,     6.493,     8.906,    12.605,    13.358,    11.033,     8.109,     6.096,     3.889,     5.026,     5.491,     5.105,     4.559,     3.817,     2.414,     0.778,     0.525,     0.559,     1.074,     0.048,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    31.220,    43.881,     2.206,     0.000,    43.626,   140.737,   254.870,    35.819,    32.603,     2.206,     0.000,    53.776,   104.094,     6.000,     0.000,    12.286,     0.000,   830.481,     9.674,     0.000,     0.569,    39.041,     0.000,    19.509,     0.000,    11.069,     0.138,    95.600,    76.122,     2.242,    22.718,    53.404,   138.095,     2.215,  6730.744,     0.026,     0.000,   378.721,    30.028,  6181.684,     0.000,     3.905,    85.618,  4134.232,     0.563,     1.391,     0.000,     0.000,     0.000,     3.683,     3.683,     0.000,     0.000,    43.785,     9.421,     3.561,    11.733,     1.442,     4.179,   185.987,  1308.401,    60.494,    45.309,    32.353,    25.210,    -1.511
1997,7,186,5,    10.000,     1.280,     6.330,    14.885,    20.137,    20.285,    21.746,    27.539,    44.607,    52.987,    54.730,    53.262,    58.656,    62.005,    62.316,    65.807,    63.677,    65.230,    66.663,    50.067,    16.692,     3.424,     5.489,    12.013,    12.156,     9.045,     6.445,     8.838,    12.566,    13.308,    10.991,     8.076,     6.074,     3.957,     5.010,     5.479,     5.091,     4.553,     3.823,     2.423,     0.783,     0.526,     0.315,     0.676,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    33.082,    43.548,     1.517,     0.000,    42.632,   140.671,   255.146,    37.604,    32.372,     1.517,     0.000,    52.774,   104.035,     9.600,     0.000,     0.116,     0.000,   828.902,    10.589,     0.000,     0.475,    35.627,     0.000,    19.509,     0.000,    11.224,     0.183,   105.200,    86.826,     2.717,    33.306,    53.520,   139.544,     1.527,  6740.617,     0.022,     0.000,   382.830,    34.471,  6182.246,     0.000,     0.836,    84.440,  4052.219,     0.556,     0.034,     0.000,     0.000,     0.000,     2.073,     2.073,     0.000,     0.000,    44.575,     9.661,     3.478,    12.917,     1.066,     4.901,   187.101,  1308.554,    60.364,    44.591,    32.093,    25.116,    -1.831
1997,7,201,20,    10.000,     1.272,     4.912,    13.631,    18.802,    19.078,    20.378,    27.550,    44.601,    52.988,    54.722,    53.262,    58.669,    61.603,    62.218,    65.698,    63.551,    65.108,    66.545,    49.977,    16.662,     4.425,     4.589,    12.724,    12.209,     8.987,     6.465,     8.774,    12.533,    13.264,    10.959,     8.048,     6.063,     4.037,     4.995,     5.468,     5.079,     4.548,     3.829,     2.433,     0.787,     0.501,     0.251,     0.517,     0.006,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    33.947,    43.391,     1.275,     0.000,    38.617,   138.101,   254.750,    38.440,    32.265,     1.275,     0.000,    48.156,   102.068,     3.100,     0.000,     5.820,     0.000,   821.227,     4.551,     0.000,     0.405,    38.753,     0.000,    19.509,     0.000,    11.388,     0.228,   108.300,    97.197,     3.121,    37.857,    59.340,   140.218,     1.288,  6743.601,     0.019,     0.000,   385.090,    34.380,  6182.625,     0.000,     0.449,    84.475,  4054.083,     0.556,     1.028,     0.000,     0.000,     0.000,     3.107,     3.107,     0.000,     0.000,    44.872,     9.902,     3.442,    13.255,     0.924,     5.042,   187.095,  1308.591,    64.935,    47.105,    31.848,    25.033,    -2.121
1997,8,216,4,    10.000,     1.279,     4.203,    12.210,    16.356,    16.514,    17.117,    27.403,    44.202,    52.821,    54.471,    53.069,    58.398,    60.421,    62.073,    65.597,    63.439,    64.999,    66.440,    49.897,    16.635,     4.941,     4.244,    12.673,    12.276,     8.979,     6.501,     8.758,    12.480,    13.207,    10.911,     8.012,     6.038,     4.090,     4.980,     5.457,     5.068,     4.544,     3.835,     2.443,     0.792,     0.496,     0.308,     0.375,     0.005,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    34.134,    43.321,     1.184,     0.000,    34.048,   131.646,   252.770,    38.624,    32.229,     1.184,     0.000,    42.305,    96.979,     4.200,     0.000,    12.794,     0.000,   807.545,     4.738,     0.000,     0.352,    43.903,     0.000,    19.509,     0.000,    11.534,     0.273,   112.500,   114.729,     3.472,    42.595,    72.134,   140.228,     1.196,  6747.818,     0.017,     0.000,   387.343,    36.228,  6182.824,     0.000,    -0.018,    84.027,  4034.741,     0.554,     3.207,     0.000,     0.000,     0.000,     6.392,     6.392,     0.000,     0.000,    44.950,     9.935,     3.439,    13.409,     0.929,     5.413,   188.150,  1308.676,    75.052,    54.372,    31.961,    25.003,    -2.444
1997,8,231,19,    10.000,     1.261,     3.492,    12.048,    16.293,    16.295,    16.645,    27.354,    43.835,    52.670,    54.241,    52.895,    58.165,    59.935,    61.921,    65.498,    63.336,    64.902,    66.345,    49.825,    16.611,     5.541,     3.798,    12.340,    12.321,     9.003,     6.552,     8.787,    12.452,    13.171,    10.888,     7.993,     6.036,     4.168,     4.966,     5.447,     5.057,     4.541,     3.841,     2.453,     0.796,     0.532,     0.364,     0.404,     0.008,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    34.000,    43.380,     1.308,     0.000,    33.094,   130.464,   251.571,    38.501,    32.292,     1.308,     0.000,    41.242,    95.981,     2.200,     0.000,     2.777,     0.000,   803.568,     3.092,     0.000,     0.310,    51.662,     0.000,    19.509,     0.000,    11.669,     0.318,   114.700,   120.597,     3.782,    45.687,    74.910,   140.153,     1.319,  6752.427,     0.015,     0.000,   389.167,    38.859,  6182.930,     0.000,    -0.061,    85.377,  4105.643,     0.560,     0.916,     0.000,     0.000,     0.000,     7.009,     7.009,     0.000,     0.000,    44.950,     9.935,     3.439,    13.452,     1.031,     5.804,   189.399,  1308.770,    75.623,    55.249,    32.124,    25.007,    -2.774
1997,9,246,3,    10.000,     3.774,     5.741,    11.719,    16.290,    16.292,    16.634,    27.349,    43.530,    52.552,    54.039,    52.748,    57.956,    59.589,    61.783,    65.403,    63.241,    64.812,    66.259,    49.759,    16.589,     4.177,     5.714,    11.886,    12.352,     9.031,     6.602,     8.823,    12.421,    13.135,    10.859,     7.973,     6.027,     4.228,     4.955,     5.437,     5.048,     4.537,     3.847,     2.464,     0.800,     0.448,     0.452,     0.423,     0.012,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    34.129,    43.444,     1.335,     0.000,    37.524,   130.081,   250.608,    38.645,    32.361,     1.335,     0.000,    45.670,    95.659,     8.800,     0.000,     2.250,     0.000,   806.060,     3.783,     0.000,     0.276,    55.004,     0.000,    19.509,     0.000,    11.804,     0.363,   123.500,   126.629,     4.059,    49.469,    77.160,   140.316,     1.346,  6756.584,     0.013,     0.000,   390.366,    41.552,  6183.003,     0.000,     0.167,    94.832,  4580.722,     0.600,     0.108,     0.000,     0.000,     0.000,     6.061,     6.061,     0.000,     0.000,    45.151,     9.935,     3.439,    13.853,     1.041,     6.169,   190.183,  1308.843,    75.826,    55.431,    32.262,    24.995,    -3.089
1997,9,261,18,    10.000,     1.269,     5.144,    12.223,    16.290,    16.292,    16.634,    27.348,    43.373,    52.494,    53.929,    52.669,    57.837,    59.499,    61.661,    65.314,    63.151,    64.729,    66.180,    49.699,    16.569,     3.585,     6.557,    12.552,    12.387,     9.059,     6.651,     8.860,    11.956,    12.767,    10.176,     7.589,     5.231,     2.905,     4.945,     5.427,     5.039,     4.535,     3.854,     2.474,     0.804,     0.448,     0.405,     0.408,     0.016,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    35.081,    42.910,     1.277,     0.000,    34.926,   129.894,   250.181,    39.611,    31.997,     1.277,     0.000,    43.072,    95.501,    10.800,     0.000,     6.028,     0.000,   802.305,     8.278,     0.000,     0.249,    66.409,     0.000,    19.509,     0.000,    11.939,     0.408,   134.300,   140.933,     4.307,    57.746,    83.187,   137.351,     1.286,  6764.203,     0.012,     0.000,   394.473,    47.757,  6183.334,     0.000,     0.671,   100.187,  4830.580,     0.620,     0.204,     0.000,     0.000,     0.000,     1.631,     1.631,     0.000,     0.000,    45.835,     9.944,     3.439,    14.326,     0.989,     6.874,   193.347,  1309.131,    76.040,    55.605,    32.396,    24.322,    -3.383
1997,9,265,22,    10.000,     1.294,     8.394,    12.241,    16.290,    16.292,    16.634,    27.348,    43.373,    52.494,    53.929,    52.670,    57.838,    59.570,    61.633,    65.292,    63.128,    64.708,    66.160,    49.684,    16.564,     2.325,     7.863,    12.534,    12.397,     9.067,     6.663,     8.868,    11.644,    12.518,     9.722,     7.326,     4.727,     2.217,     4.935,     5.424,     5.036,     4.534,     3.855,     2.477,     0.805,     0.426,     0.483,     0.443,     0.016,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    35.119,    42.501,     1.368,     0.000,    38.219,   129.894,   250.254,    39.653,    31.708,     1.368,     0.000,    46.365,    95.501,    11.200,     0.000,     0.012,     0.000,   805.536,     7.895,     0.000,     0.062,    17.194,     0.000,    19.509,     0.000,    11.975,     0.420,   145.500,   148.839,     4.370,    65.640,    83.199,   134.937,     1.379,  6764.482,     0.003,     0.000,   396.421,    48.253,  6183.491,     0.000,     0.220,    98.229,  4736.773,     0.612,     0.111,     0.000,     0.000,     0.000,     1.977,     1.977,     0.000,     0.000,    46.069,     9.944,     3.439,    14.366,     1.057,     6.841,   194.896,  1309.267,    76.105,    55.652,    32.425,    23.847,    -3.456
1997,9,270,27,    10.000,     1.279,     7.194,    12.258,    16.290,    16.292,    16.634,    27.349,    43.373,    52.494,    53.928,    52.670,    57.839,    59.642,    61.601,    65.264,    63.100,    64.682,    66.135,    49.665,    16.558,     3.040,     7.794,    12.500,    12.410,     9.076,     6.678,     8.877,    11.640,    12.504,     9.720,     7.315,     4.725,     2.253,     4.921,     5.421,     5.033,     4.533,     3.857,     2.480,     0.807,     0.454,     0.344,     0.446,     0.018,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    35.744,    42.523,     1.262,     0.000,    37.021,   129.895,   250.326,    40.282,    31.733,     1.262,     0.000,    45.167,    95.502,     0.000,     0.000,     0.367,     0.000,   804.246,     0.847,     0.000,     0.076,    25.590,     0.000,    19.509,     0.000,    12.020,     0.435,   145.500,   150.054,     4.445,    66.488,    83.566,   135.585,     1.272,  6766.530,     0.004,     0.000,   397.308,    48.776,  6183.589,     0.000,     0.462,    97.343,  4694.654,     0.609,     0.018,     0.000,     0.000,     0.000,     1.961,     1.961,     0.000,     0.000,    46.546,     9.945,     3.439,    15.001,     0.947,     6.725,   195.521,  1309.352,    76.180,    55.712,    32.460,    23.820,    -3.544
1997,10,285,12,    10.000,     3.489,    10.717,    16.635,    23.962,    24.335,    27.175,    41.250,    45.196,    52.463,    53.864,    52.625,    57.768,    59.591,    61.509,    65.186,    63.020,    64.608,    66.064,    49.611,    16.540,     0.894,     1.318,     3.639,    10.437,    13.338,    14.646,    16.577,    12.348,    12.464,     9.713,     7.283,     4.721,     2.357,     4.882,     5.412,     5.024,     4.530,     3.864,     2.490,     0.810,     0.404,     0.668,     0.792,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    16.288,    63.141,     1.864,     0.000,    54.803,   164.188,   250.079,    22.957,    50.240,     1.864,     0.000,    66.970,   125.788,    95.500,     0.000,    22.247,     0.000,   855.608,    21.677,     0.000,     0.214,    71.952,     0.000,    63.663,     0.000,    34.292,     0.480,   241.000,   193.979,     4.660,    88.165,   105.814,   136.750,     1.874,  6775.317,     0.010,     0.000,   406.633,    45.304,  6184.755,     0.168,     1.502,    91.518,  4414.963,     0.587,     1.743,     0.000,     0.000,     0.000,     3.706,     3.706,     0.000,     0.000,    49.740,     9.927,     3.091,     3.425,     1.336,     5.912,   198.118,  1309.835,    43.557,    54.812,    40.188,    23.759,    -3.795
1997,10,300,27,    10.000,     1.291,     8.453,    16.290,    22.143,    22.403,    24.694,    38.608,    45.566,    52.465,    53.863,    52.626,    57.772,    59.814,    61.435,    65.115,    62.945,    64.538,    65.998,    49.561,    16.523,     1.763,     3.862,     5.555,     9.365,    11.742,    12.542,    13.779,    12.231,    12.402,     9.661,     7.225,     4.670,     2.389,     4.846,     5.402,     5.016,     4.528,     3.870,     2.500,     0.814,     0.439,     0.625,     1.658,     0.041,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    20.545,    56.495,     2.763,     0.000,    48.177,   157.504,   250.307,    26.416,    44.423,     2.763,     0.000,    59.379,   120.070,     8.600,     0.000,     9.553,     0.000,   842.102,    12.357,     0.000,     0.196,    88.948,     0.000,    63.650,     0.000,    34.152,     0.525,   249.600,   215.887,     4.857,   100.522,   115.365,   134.162,     2.773,  6778.798,     0.010,     0.000,   417.974,    37.074,  6186.815,     0.000,     2.748,    90.736,  4349.431,     0.581,     0.963,     0.000,     0.000,     0.000,     1.890,     1.890,     0.000,     0.000,    54.079,    10.667,     2.696,     7.477,     1.617,     4.794,   197.372,  1310.185,    42.295,    52.413,    35.690,    23.638,    -4.023
1997,11,315,11,    10.000,     1.277,     5.802,    12.777,    17.485,    17.821,    18.735,    30.677,    45.092,    52.442,    53.814,    52.591,    57.712,    59.618,    61.370,    65.049,    62.875,    64.473,    65.935,    49.514,    16.508,     1.846,     5.744,     9.134,     9.933,    11.777,    12.239,    13.475,    12.190,    12.360,     9.646,     7.191,     4.664,     2.483,     4.812,     5.392,     5.008,     4.526,     3.876,     2.510,     0.818,     0.486,     0.530,     1.726,     0.135,     0.047,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    26.657,    55.861,     2.877,     0.049,    37.341,   138.546,   249.956,    32.545,    43.792,     2.900,     0.025,    46.251,   103.414,    14.700,     0.000,    34.941,     0.000,   811.566,    10.115,     0.000,     0.181,    86.159,     0.000,    63.650,     0.000,    34.053,     0.570,   264.300,   260.940,     5.038,   110.635,   150.305,   139.626,     2.936,  6785.012,     0.009,     0.000,   422.416,    31.890,  6188.142,     0.000,     5.339,    86.816,  4161.795,     0.565,     2.605,     0.000,     0.000,     0.000,     4.526,     4.526,     0.000,     0.000,    57.431,    11.904,     3.059,    10.635,     1.591,     4.174,   197.790,  1310.493,    56.808,    66.086,    43.925,    23.569,    -4.233
