year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
(year),(month),(day),(day),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1995,7,199,18,6.000000,1.290152,7.992649,17.067951,24.223508,22.677552,19.488384,30.918516,47.819745,56.096978,61.011149,60.576354,65.433108,65.935594,63.732419,66.552723,64.225791,65.602441,66.946231,50.254930,16.753827,6.186848,7.181501,12.733326,15.098349,10.980480,7.235397,8.633539,5.840631,3.142818,2.239718,1.831274,1.917472,1.956953,1.811672,1.758283,1.615011,1.593390,1.586984,1.175220,0.390999,0.762529,0.649845,0.789581,0.196092,0.159609,0.052635,0.059475,0.021736,0.011510,0.007900,0.002708,0.001807,0.001799,0.001972,0.001787,0.001961,0.001867,0.001774,0.001326,0.000441,41.200024,34.261456,2.398047,0.299210,50.574261,148.952682,281.004700,46.690266,27.199808,2.477852,0.213650,61.913036,109.565422,7.600000,0.000000,0.428053,0.000000,874.600004,9.490155,0.000000,0.632259,36.097660,0.000000,5.256353,-0.495220,3.782475,0.068589,75.799995,60.743839,4.267063,60.277023,0.466803,94.909859,2.728355,6483.538086,0.014726,0.000000,203.728363,19.774115,6162.397949,0.001200,3.121732,8.953101,376.224823,0.072499,0.000000,0.000000,0.000000,0.000000,0.228849,0.228849,0.000000,0.000000,8.411834,2.412829,1.286418,17.612791,1.675568,2.896032,141.960434,1302.208130,62.329323,48.420042,27.923524,5.602473,-0.143000
1995,8,214,2,6.000000,1.278692,5.932807,16.110702,22.128485,21.586574,19.503130,30.916372,47.824847,56.225450,61.074040,60.555691,65.373879,65.856447,63.635890,66.460081,64.120641,65.500822,66.848009,50.180274,16.728882,7.275815,6.137646,9.670641,9.749580,7.912964,6.532477,8.172521,5.929647,3.210627,2.273017,1.843385,1.922298,1.957648,1.813762,1.762341,1.619236,1.597416,1.590955,1.178249,0.392024,0.779127,0.268988,0.692613,0.183741,0.150858,0.051457,0.057878,0.021734,0.011846,0.007893,0.002698,0.001833,0.001825,0.002000,0.001811,0.001987,0.001890,0.001795,0.001344,0.000448,32.833683,30.152922,1.924469,0.287850,45.450687,147.943649,280.972778,36.790165,24.591125,1.999898,0.206498,56.243973,109.037636,0.000000,0.000000,4.070653,0.000000,867.841716,2.132427,0.000000,0.555518,42.086681,0.000000,5.320168,-0.629610,3.967555,0.083281,75.799995,66.946915,4.822582,62.409458,4.537454,82.542236,2.243766,6468.369141,0.012989,0.000000,203.997864,17.563156,6162.023438,0.000000,2.393502,9.127442,384.941895,0.074115,0.000000,0.000000,0.000000,0.000000,1.267217,1.267217,0.000000,0.000000,9.140504,2.905655,1.611401,16.637009,1.278986,2.709504,141.518433,1302.123535,44.058959,36.656876,26.434281,5.710273,-0.181244
1995,8,229,17,6.000000,1.264899,4.488980,14.970343,20.160007,20.126147,19.328967,30.789182,47.831379,56.355727,61.116354,60.534687,65.321676,65.786722,63.550312,66.377513,64.026587,65.409612,66.759625,50.113010,16.706404,8.136115,4.627875,5.584236,4.642900,3.961877,4.679505,6.131186,5.982055,3.277042,2.304300,1.855145,1.927037,1.958388,1.815772,1.766283,1.623327,1.601340,1.594844,1.181226,0.393031,0.783507,0.255937,0.619268,0.151730,0.123476,0.046123,0.053478,0.021452,0.012056,0.007802,0.002681,0.001838,0.001831,0.002007,0.001819,0.001995,0.001899,0.001803,0.001350,0.000450,22.991125,22.393145,1.810442,0.250557,40.884228,146.253540,280.937317,24.972065,18.773685,1.872180,0.182791,50.947304,108.012604,0.600000,0.000000,4.806509,0.000000,861.018133,2.124313,0.000000,0.494444,45.239811,0.000000,5.320685,-0.767308,4.018420,0.098384,76.399994,73.877747,5.317025,64.533768,9.343963,65.043480,2.092503,6449.348633,0.011607,0.000000,204.351059,16.162573,6161.699707,0.000000,1.672067,10.987623,477.951019,0.091179,0.000000,0.000000,0.000000,0.000000,2.263797,2.263797,0.000000,0.000000,9.415478,3.315114,1.874551,14.625401,1.245867,2.609976,141.428650,1302.072266,23.030247,19.685225,19.913443,5.814924,-0.218325
1995,9,244,1,6.000000,1.256221,3.599738,14.288663,19.556673,19.542283,19.093187,30.602150,47.796981,56.485337,61.143838,60.513249,65.274795,65.724413,63.473508,66.303107,63.941598,65.326984,66.679421,50.051921,16.685987,8.760939,3.544585,6.068489,4.446614,3.764261,4.340964,5.831060,5.632531,3.359671,2.346029,1.870423,1.934040,1.961263,1.819779,1.771822,1.628981,1.606622,1.599904,1.185016,0.394302,0.787579,0.258565,0.876981,0.150443,0.097497,0.032748,0.040633,0.018877,0.011222,0.007104,0.002479,0.001733,0.001739,0.001919,0.001748,0.001927,0.001841,0.001755,0.001317,0.000439,22.820627,21.248652,2.073568,0.195366,38.701294,145.277267,280.898956,24.702757,17.686686,2.122317,0.141006,48.472435,107.263458,0.000000,0.000000,2.076514,0.000000,857.340055,1.158034,0.000000,0.444836,64.731659,0.000000,5.320705,-0.906135,4.050510,0.114043,76.399994,77.112289,5.761862,65.691803,11.420473,63.867290,2.298546,6445.864746,0.010487,0.000000,204.684586,13.903409,6161.111328,0.000000,2.894213,12.760396,566.589661,0.107148,0.103441,0.000000,0.000000,0.000000,2.440139,2.440139,0.000000,0.000000,9.894847,4.041868,2.320330,14.328353,1.338471,2.444297,141.250793,1301.975708,22.737067,19.262134,19.054414,5.947863,-0.254010
1995,9,259,16,6.000000,1.313408,8.529378,15.340861,19.204897,19.167156,18.899275,30.441356,47.646228,56.612143,61.160630,60.491414,65.232033,65.668054,63.403870,66.235437,63.864139,65.251528,66.606097,49.996052,16.667315,3.318072,5.862608,7.786562,4.573592,3.720671,4.139781,5.655914,5.320955,3.423320,2.380502,1.883686,1.939809,1.963080,1.822592,1.776328,1.633568,1.610983,1.604164,1.188243,0.395388,0.529933,0.674271,1.181407,0.111831,0.072776,0.028907,0.037592,0.018592,0.011806,0.007267,0.002543,0.001789,0.001792,0.001975,0.001797,0.001978,0.001887,0.001796,0.001347,0.000449,21.540834,20.548981,2.497442,0.163770,44.388546,144.460083,280.858215,23.401169,16.976986,2.533830,0.121479,53.972122,106.570442,31.000000,0.000000,9.374338,0.000000,861.731271,16.830641,0.000000,0.403852,56.878311,0.000000,5.320732,-1.044537,4.086987,0.130251,107.399986,103.317253,6.165715,82.522430,20.794809,61.999821,2.691734,6445.729492,0.009560,0.000000,207.685562,12.495111,6160.857422,0.000000,5.388000,6.722474,303.282471,0.058862,1.216773,0.000000,0.000000,0.000000,4.055485,4.055485,0.000000,0.000000,13.347847,4.688417,2.595320,11.776200,1.598006,2.164322,143.272720,1302.083374,23.814719,19.411700,18.579704,6.046971,-0.288247
1995,10,274,1,6.000000,1.314531,8.493043,15.325054,18.912506,18.777372,18.681451,30.251697,47.386491,56.641512,61.169421,60.469283,65.192528,65.616546,63.340175,66.173406,63.793022,65.182135,66.538605,49.944615,16.650124,2.699651,5.431056,8.966376,4.992013,3.859194,4.086149,5.646216,5.232336,3.469320,2.416207,1.897609,1.946011,1.965337,1.825718,1.781041,1.638328,1.615492,1.608543,1.191543,0.396497,0.451424,0.627910,1.234291,0.092341,0.058002,0.024441,0.033272,0.017035,0.011961,0.007151,0.002545,0.001806,0.001810,0.001996,0.001816,0.001999,0.001907,0.001815,0.001360,0.000453,22.089096,20.558556,2.405966,0.138730,44.045135,143.417770,280.768524,24.018694,16.894299,2.434967,0.103749,53.433819,105.708328,22.400002,0.000000,10.659039,0.000000,859.853516,13.249428,0.000000,0.369529,65.816940,0.000000,5.320798,-1.181716,4.132065,0.146873,129.800003,127.225723,6.535244,95.771866,31.453844,62.664631,2.575334,6444.862305,0.008782,0.000000,207.965729,11.289452,6160.365723,0.000000,5.838464,3.555061,164.679535,0.032404,0.379307,0.000000,0.000000,0.000000,4.429585,4.429585,0.000000,0.000000,17.129587,5.397468,2.865233,11.119499,1.490764,1.928247,143.132629,1302.027100,26.395299,20.552364,18.664129,6.125049,-0.321073
1995,10,289,16,6.000000,1.295280,7.105241,14.803799,18.491392,18.368011,18.455380,30.040665,47.035765,55.916056,61.162230,60.446357,65.155613,65.569051,63.281475,66.116157,63.727310,65.117933,66.476115,49.896981,16.634204,2.859191,6.487670,10.705071,5.536905,4.099419,4.128556,5.737756,5.281341,3.512877,2.451442,1.911837,1.952434,1.967834,1.828964,1.785804,1.643111,1.620018,1.612927,1.194840,0.397603,0.386617,0.354132,1.232507,0.089677,0.051099,0.018832,0.027283,0.014006,0.009606,0.006893,0.002480,0.001780,0.001790,0.001979,0.001804,0.001989,0.001900,0.001810,0.001358,0.000453,25.588837,21.003510,2.062933,0.116023,41.695713,141.857849,280.291290,27.638546,17.197363,2.088482,0.085671,50.879719,104.715820,15.000000,0.000000,8.770800,0.000000,855.095014,10.647665,0.000000,0.340405,67.138100,0.000000,5.320922,-1.327744,4.189280,0.163299,144.800003,146.644196,6.875648,106.419525,40.224648,66.715614,2.207995,6446.000488,0.008120,0.000000,206.910263,10.419495,6159.748047,0.000000,5.486417,2.427715,116.365562,0.023006,0.055566,0.000000,0.000000,0.000000,4.296958,4.296958,0.000000,0.000000,20.601082,6.117957,3.101613,12.915218,1.151585,1.762976,142.031265,1301.873657,29.943147,22.318253,19.099962,6.282412,-0.352572
1995,10,304,31,6.000000,1.779391,9.438525,15.602648,18.679927,17.975541,18.236099,29.828206,46.730416,55.386210,61.134734,60.420680,65.120473,65.524871,63.227016,66.063007,63.666254,65.058217,66.417957,49.852645,16.619386,2.475263,5.763410,14.921812,6.587681,4.348463,4.186886,5.838273,5.341491,3.567994,2.487433,1.926556,1.959228,1.970701,1.832462,1.790726,1.648021,1.624647,1.617388,1.198179,0.398721,0.389795,0.720671,1.373295,0.095691,0.042478,0.017508,0.023394,0.011673,0.007259,0.006721,0.002432,0.001765,0.001779,0.001970,0.001799,0.001987,0.001900,0.001812,0.001360,0.000453,29.748167,21.499109,2.579452,0.098683,45.500492,140.463364,279.893860,31.922398,17.540882,2.600691,0.073814,54.488262,103.782486,25.600000,0.000000,12.952121,0.000000,856.762205,10.665617,0.000000,0.315403,79.520142,0.000000,5.321270,-1.490524,4.264169,0.179628,170.400009,170.261948,7.191051,117.085136,53.176773,71.485329,2.705744,6448.111816,0.007552,0.000000,205.175842,9.681603,6159.064453,0.000000,5.492285,2.835747,139.101654,0.027437,0.054047,0.000000,0.000000,0.000000,4.068906,4.068906,0.000000,0.000000,24.082682,6.859779,3.320922,13.212610,1.568231,1.613928,140.427597,1301.685059,35.266095,24.190997,19.572994,6.442025,-0.382860
1995,11,319,15,6.000000,1.334278,6.183603,14.561276,18.217190,17.600499,18.019337,29.608509,46.453609,54.994479,61.068084,60.391013,65.086274,65.483365,63.176168,66.013399,63.609244,65.002415,66.363586,49.811193,16.605532,3.877867,6.843176,16.274115,7.425320,4.608043,4.256084,5.945887,5.407418,3.621981,2.527939,1.942806,1.967059,1.974524,1.836788,1.796280,1.653525,1.629783,1.622274,1.201803,0.399931,0.421926,0.358226,1.460168,0.102886,0.039805,0.021150,0.024969,0.009535,0.005371,0.006375,0.002323,0.001712,0.001735,0.001929,0.001768,0.001957,0.001876,0.001793,0.001347,0.000449,34.420479,22.028423,2.343206,0.098145,40.296349,139.179199,279.525970,36.724499,17.913410,2.363108,0.075557,49.096596,102.881706,1.800000,0.000000,4.416605,0.000000,849.583053,4.269192,0.000000,0.293720,85.580788,0.000000,5.322131,-1.661188,4.367554,0.196095,172.200012,178.947739,7.484770,121.354347,57.593380,76.812622,2.467300,6449.436035,0.007059,0.000000,203.044601,8.959383,6158.151855,0.000000,5.058523,4.512661,223.578156,0.043731,0.009502,0.000000,0.000000,0.000000,3.825730,3.825730,0.000000,0.000000,26.746620,7.779124,3.572407,16.145748,1.266875,1.527457,138.802200,1301.402588,40.759963,26.181321,20.081684,6.586081,-0.412085
1995,11,334,30,6.000000,1.473187,9.588838,16.193105,22.209778,22.477831,27.026956,43.072208,61.813999,63.607725,65.703233,64.128406,67.932248,66.098154,63.166352,65.968383,63.555845,64.950054,66.312550,49.772282,16.592528,1.305335,1.963284,2.233079,5.682195,8.266018,10.429599,14.528955,12.783012,6.519472,3.304853,2.168322,2.067239,1.998280,1.842191,1.801795,1.658905,1.634779,1.626992,1.205276,0.401087,0.424403,0.886093,1.465665,0.318555,0.164090,0.077129,0.073655,0.020907,0.007651,0.004993,0.001949,0.001567,0.001675,0.001870,0.001723,0.001917,0.001846,0.001771,0.001335,0.000446,11.183893,49.267323,3.094716,0.339606,49.464909,186.194855,295.665894,15.316902,41.874577,3.176761,0.253736,60.703823,143.152084,128.000000,0.000000,35.435295,0.000000,921.643661,20.229420,0.000000,0.274748,71.793839,0.000000,86.983818,10.512163,34.458828,1.361386,300.200012,234.612488,7.759519,141.583771,93.028671,83.420670,3.459240,6451.756836,0.006628,0.000000,200.371155,7.401631,6157.104004,1.057061,9.708691,2.264742,112.671379,0.022282,0.205338,0.000000,0.000000,0.000000,3.651925,3.651925,0.000000,0.000000,33.309845,8.769654,4.029678,4.012979,1.799051,1.325442,135.975586,1301.131592,25.584203,36.774090,33.731625,10.249497,-0.400881
1995,12,335,1,7.000000,1.467484,9.375674,16.161144,22.142833,22.419560,26.975460,43.059618,61.617257,63.490507,65.559580,64.035629,67.985825,66.293567,63.188965,65.966803,63.552478,64.946679,66.309257,49.769771,16.591689,1.330250,2.242978,2.395149,5.742702,8.300556,10.452057,14.567966,12.749454,6.512734,3.302303,2.166529,2.068242,2.004670,1.843343,1.802281,1.659347,1.635183,1.627368,1.205550,0.401178,0.429339,0.883292,1.523975,0.307927,0.163430,0.078089,0.073524,0.021378,0.007774,0.004994,0.001935,0.001537,0.001669,0.001864,0.001717,0.001911,0.001841,0.001767,0.001332,0.000445,11.711079,49.326401,3.144533,0.340308,49.147137,185.817154,295.619843,15.861357,41.919754,3.226248,0.254706,60.356915,142.862122,0.400000,0.000000,0.497031,0.000000,920.909780,0.619155,0.000000,0.017699,3.430139,0.000000,-0.000191,0.049783,-0.009209,0.008533,0.400000,1.116186,0.017699,0.619155,0.497031,84.009842,3.509739,6451.814453,0.000428,0.000000,200.047043,7.265514,6156.981445,0.014995,0.699830,2.258197,112.363144,0.022222,0.015944,0.000000,0.000000,0.000000,3.644958,3.644958,0.000000,0.000000,33.691044,8.865305,4.077922,4.371611,1.820623,1.316530,135.709167,1301.092407,25.934812,37.023724,33.832084,10.257808,0.025347
1995,12,350,16,7.000000,1.295922,8.263532,15.374977,20.208148,20.166886,22.262491,34.865054,53.297021,58.505905,62.916086,62.803585,67.293138,67.199401,64.061444,66.144637,63.541598,64.902472,66.262027,49.733343,16.579502,2.719245,4.955012,6.460473,6.608997,8.597154,10.354551,14.492148,12.260950,6.478577,3.299787,2.140058,2.042070,2.034538,1.875842,1.814555,1.666171,1.640655,1.632412,1.209238,0.402404,0.376977,0.673234,1.715637,0.200552,0.118187,0.064122,0.068412,0.024691,0.008585,0.005191,0.002207,0.001608,0.001681,0.001911,0.001753,0.001945,0.001869,0.001790,0.001348,0.000450,20.743727,48.944092,2.966400,0.279705,45.142578,159.844406,289.465149,25.042303,41.406227,3.025493,0.216319,55.226021,120.508011,37.699997,0.000000,49.548195,0.000000,885.677168,23.127798,0.000000,0.256971,92.790024,0.000000,-0.000177,-0.431879,-0.126449,0.039871,38.099998,73.792175,0.274670,23.746950,50.045227,92.684837,3.272149,6451.348145,0.006225,0.000000,193.983856,6.011989,6155.395508,0.058762,11.516959,1.522097,75.950691,0.015075,0.468470,0.000000,0.000000,0.000000,3.727919,3.727919,0.000000,0.000000,41.280228,10.028930,4.657058,9.827747,1.622090,1.144865,130.480621,1300.559326,32.704614,42.630050,41.566402,11.073372,1.181707
1995,12,365,31,7.000000,1.287497,7.871095,15.093382,19.395453,19.325310,21.256402,33.053396,47.914858,54.980981,59.440827,61.664740,66.590414,66.849240,64.243521,66.458442,63.677949,64.903105,66.227938,49.701266,16.568557,2.304826,6.346885,10.540142,7.454226,8.903685,10.499472,14.648690,12.147842,6.494891,3.369810,2.118076,2.030693,2.028279,1.888041,1.831036,1.676991,1.647259,1.637751,1.213004,0.403652,0.322874,0.620141,1.600258,0.152688,0.091179,0.053572,0.046487,0.013098,0.003742,0.004177,0.002205,0.001673,0.001700,0.001900,0.001747,0.001940,0.001866,0.001787,0.001346,0.000449,26.646080,49.447136,2.695961,0.206207,43.647427,149.040451,282.035706,31.097921,41.747849,2.741550,0.158746,53.310081,111.887306,26.400002,0.000000,30.106293,0.000000,866.504373,15.224243,0.000000,0.242450,92.355080,0.000000,-0.000134,-0.608466,-0.211779,0.090488,64.500000,119.122719,0.517120,38.971191,80.151520,99.185249,2.924830,6454.171387,0.005895,0.000000,192.305161,5.542884,6154.213867,0.002826,7.699109,6.045714,302.225494,0.058655,0.180948,0.000000,0.000000,0.000000,2.994274,2.994274,0.000000,0.000000,45.790470,11.005855,5.098035,12.165092,1.476434,1.091558,129.369019,1300.260376,38.432852,46.072661,44.318260,11.812978,1.979918
1996,1,15,15,7.000000,1.936836,10.551171,17.394934,25.558652,25.760151,29.171112,44.471361,64.079938,64.935904,66.903096,65.292829,69.644375,69.757904,67.653132,69.858152,67.779202,68.834340,69.912323,52.449000,17.484334,1.021353,0.990223,0.772152,1.453884,2.158463,3.839099,10.077916,19.169756,18.952280,14.819605,9.321581,5.730997,3.489974,2.449812,2.127700,1.884083,1.803265,1.754198,1.284508,0.425202,0.403342,0.700107,1.108154,0.357410,0.201096,0.085666,0.071275,0.027736,0.008978,0.004485,0.002668,0.001960,0.001888,0.002088,0.001857,0.002079,0.001928,0.001764,0.001307,0.000434,4.237612,44.721375,2.569013,0.390262,55.441593,195.950516,304.066162,5.316844,34.166004,2.669561,0.285225,68.321671,150.602493,218.800003,0.000000,14.325250,0.000000,969.428743,30.041204,0.000000,71.509155,73.820160,0.000000,170.090820,111.000214,29.360880,28.259411,283.299988,163.489151,72.026276,69.012390,94.476768,103.526054,2.986223,6457.741211,1.746896,0.000000,192.808624,5.129863,6153.290039,2.794477,9.577250,7.166121,358.288239,0.069150,0.083804,0.000000,0.000000,0.000000,2.120929,2.120929,0.000000,0.000000,52.298103,11.959634,5.532146,2.268960,1.472834,1.001865,129.737137,1300.146606,5.688422,8.379076,22.661587,29.186134,95.678764
1996,1,22,22,7.000000,8.215331,16.707103,20.718362,28.147963,28.014862,31.607101,47.410570,65.039607,65.293742,65.953251,64.398954,68.803284,69.022831,66.892725,69.278273,67.149563,68.292893,69.448531,52.118904,17.375007,0.230978,1.004637,1.868659,2.412117,2.518284,3.784029,9.635134,17.897104,17.834579,13.746690,8.707938,5.763513,3.526654,2.449884,2.107989,1.852477,1.770928,1.722489,1.260499,0.417135,0.286464,0.706883,1.432352,0.514645,0.203126,0.087199,0.073104,0.022496,0.005178,0.002628,0.001873,0.001493,0.001538,0.001709,0.001560,0.001735,0.001610,0.001495,0.001112,0.000369,5.516391,42.751842,2.940344,0.388514,73.788757,204.719009,300.825195,6.775533,32.575409,3.041907,0.284362,87.796188,158.064697,44.000000,0.000000,10.008104,0.000000,989.888856,5.324296,0.000000,8.207512,43.003319,0.000000,187.143372,112.759460,30.824478,28.782576,327.299988,178.821548,80.233788,74.336685,104.484863,100.511719,3.348569,6453.281250,0.198680,0.000000,190.961670,5.991783,6152.467773,1.165228,4.418504,8.946226,445.056122,0.085165,0.601407,0.000000,0.000000,0.000000,2.030371,2.030371,0.000000,0.000000,0.484512,0.070662,0.035449,1.858501,1.470798,1.125528,128.472672,1299.906738,8.569418,8.989099,20.322754,27.314378,100.471687
1996,2,37,6,7.000000,7.386608,14.926434,19.544084,24.466680,24.244874,27.926691,43.560757,62.336132,63.862558,65.901323,64.634660,69.076091,69.278524,67.152803,69.480886,67.354147,68.465547,69.591241,52.215947,17.406850,0.893973,2.440425,2.255836,1.506144,1.425482,1.625564,3.419072,7.286661,10.562006,13.161333,13.172171,12.421297,9.689709,6.795100,4.868882,3.343007,2.554875,2.117369,1.425615,0.460648,0.374802,0.807730,1.627583,0.284686,0.169590,0.082726,0.073705,0.018843,0.003079,0.001391,0.001850,0.001939,0.001968,0.002155,0.001931,0.002123,0.001941,0.001783,0.001315,0.000436,7.096378,19.037783,3.094801,0.346404,66.323807,189.999725,300.821869,7.809119,13.044038,3.179596,0.260069,78.446243,145.946014,181.199997,0.000000,11.786739,0.000000,968.812837,44.038166,0.000000,146.451096,104.719055,0.000000,327.390594,261.498383,36.526367,62.807545,508.500031,234.646469,226.684875,118.374863,116.271599,101.425163,3.461576,6449.099121,3.699091,0.000000,188.594910,4.768776,6150.848633,4.441706,10.198609,6.109684,304.267639,0.059039,0.889115,0.000000,0.000000,0.000000,2.885664,2.885664,0.000000,0.000000,6.864985,1.264336,0.584071,4.086343,1.725060,0.964881,126.312027,1299.454224,6.155899,5.879519,7.848972,16.538652,248.034302
1996,2,52,21,7.000000,1.296133,6.870663,14.696262,19.801851,19.780168,21.683186,33.551517,48.761495,55.187261,58.847147,60.176947,67.232704,67.906014,65.876410,68.466355,66.317063,67.560691,68.794517,51.644604,17.217636,2.280394,2.764084,3.293980,1.834702,1.405959,1.322217,2.393870,4.375413,6.761189,8.378202,8.566772,11.863010,9.378575,6.638284,4.816191,3.317268,2.535345,2.088915,1.397438,0.451099,0.439653,0.356998,1.454108,0.180364,0.108813,0.058937,0.050404,0.015269,0.002742,0.001614,0.000741,0.001475,0.001408,0.001523,0.001369,0.001500,0.001432,0.001362,0.001020,0.000340,10.173160,12.878054,2.431123,0.234794,42.664909,151.369995,281.756439,10.876140,8.794479,2.485529,0.179017,52.554993,113.886284,19.000000,0.000000,78.563820,0.000000,881.668624,18.221071,0.000000,9.359402,83.338020,0.000000,329.615173,261.332703,36.703327,62.754257,527.500061,331.431396,236.044281,136.595932,194.835419,85.862907,2.681073,6428.698242,0.246898,0.000000,186.147629,4.566867,6149.440430,1.306115,8.747019,3.156400,157.308289,0.030972,4.465217,0.000000,0.000000,0.000000,7.604004,7.604004,0.000000,0.000000,12.186548,2.253658,1.101637,6.142471,1.281354,0.931914,124.510330,1299.098755,9.265307,7.107925,7.134908,12.251357,251.603470
1996,3,67,7,7.000000,1.847746,7.715926,14.983133,19.986760,18.758155,20.696697,32.183031,46.779277,54.038908,56.594376,56.017270,66.057558,67.062915,65.099683,67.839673,65.668356,66.980860,68.265985,51.254291,17.087695,1.327544,2.492399,4.589801,3.240483,1.696894,1.542876,2.571630,4.325702,6.636148,8.090452,8.347754,11.585370,9.213109,6.518459,4.750017,3.274887,2.503404,2.058292,1.371972,0.443999,0.365666,0.524434,1.308463,0.164419,0.062323,0.039095,0.030047,0.006667,0.000000,0.000000,0.000000,0.001567,0.001562,0.001657,0.001473,0.001602,0.001524,0.001446,0.001082,0.000361,11.650227,13.455176,2.362982,0.138132,44.533566,145.436615,272.751556,12.498673,9.288655,2.394143,0.106970,53.912643,109.038078,31.400000,0.000000,35.581684,0.000000,864.918294,8.474201,0.000000,4.094091,70.444984,0.000000,329.620361,261.327209,36.747562,62.733479,558.900085,375.487305,240.138367,145.070129,230.417099,86.581184,2.513388,6426.782715,0.106910,0.000000,184.321350,4.998980,6148.367676,0.440926,6.287830,2.795626,139.536087,0.027521,1.876584,0.000000,0.000000,0.000000,8.412573,8.412573,0.000000,0.000000,16.062927,3.023652,1.454875,5.349876,1.326254,0.958779,123.003769,1298.806641,16.213149,9.046168,7.990639,12.280315,252.017548
1996,3,82,22,7.000000,1.282996,5.455676,13.364607,18.268789,17.531896,19.679506,30.953416,45.778413,53.427192,55.771345,54.917610,65.160573,66.535423,64.613157,67.430808,65.237417,66.587108,67.900638,50.982107,16.996955,1.920288,2.741395,5.812653,3.580506,1.865495,1.703688,2.700907,4.329246,6.587036,8.016813,8.384741,11.392879,9.139833,6.464256,4.713555,3.248556,2.482401,2.038046,1.354975,0.439449,0.348423,0.297262,0.865368,0.086851,0.029912,0.028385,0.020028,0.003484,0.000000,0.000000,0.000000,0.001532,0.001563,0.001722,0.001533,0.001668,0.001587,0.001509,0.001130,0.000377,14.054842,13.892854,1.597904,0.081809,38.372066,140.656830,269.098541,14.987590,9.666589,1.612860,0.066853,47.138016,105.177284,3.200000,0.000000,12.789528,0.000000,847.875632,5.063978,0.000000,2.389706,75.778404,0.000000,329.621277,261.325256,36.816113,62.714352,562.100098,393.340851,242.528061,150.134079,243.206589,88.916718,1.692335,6429.047363,0.061961,0.000000,184.933060,5.798325,6147.707520,0.203127,2.773957,4.853152,242.527710,0.047348,0.414042,0.000000,0.000000,0.000000,8.297514,8.297514,0.000000,0.000000,17.249628,3.549990,1.672415,6.599234,0.934141,1.094674,123.471367,1298.706909,19.599031,10.640575,8.725715,12.328996,251.959534
